actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
363,PT01M51.00S,2020-07-29T01:05:20.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202954,6.783837056504599,46.88265931372549,1610612738,69,53,2020-07-29T01:05:24Z,3610000,16.0,11.0,1,left,B. Wanamaker layup (7 PTS),[202954],1610612738.0,BOS,driving,,,Wanamaker,B. Wanamaker,,,,,2.29,Made,7.0,,,,,,,,,,,,,,,,,
364,PT01M38.00S,2020-07-29T01:05:33.7Z,2,REGULAR,2pt,jumpshot,[],201566,85.75886990801577,85.11795343137256,1610612745,69,53,2020-07-29T01:05:37Z,3620000,176.0,81.0,1,right,MISS R. Westbrook 20' jumpshot,[201566],1610612745.0,HOU,pullup,,,Westbrook,R. Westbrook,,,,,19.59,Missed,,,,,,,,,,,,,,,,,,
365,PT01M35.00S,2020-07-29T01:05:36.7Z,2,REGULAR,rebound,defensive,[],1629035,,,1610612738,69,53,2020-07-29T01:05:37Z,3630000,,,0,,C. Edwards REBOUND (Off:0 Def:4),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,364.0,4.0,4.0,0.0,,,,,,,,,,
366,PT01M28.00S,2020-07-29T01:05:44.0Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1629738,5.995400788436268,57.91207107843137,1610612738,69,55,2020-07-29T01:05:48Z,3640000,-40.0,4.0,1,left,V. Poirier hook (5 PTS) (C. Edwards 2 AST),"[1629738, 1629035]",1610612738.0,BOS,turnaround,,,Poirier,V. Poirier,,,,,4.07,Made,5.0,C. Edwards,1629035.0,2.0,,,,,,,,,,,,,,
368,PT01M08.00S,2020-07-29T01:06:05.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612745,69,55,2020-07-29T01:06:38Z,3660000,,,0,,S. Ojeleye FOUL personal (2 PF) (Covington inpenalty),"[1628400, 203496]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Covington,203496.0,,
370,PT01M08.00S,2020-07-29T01:07:02.1Z,2,REGULAR,stoppage,injury,[],0,,,1610612745,69,55,2020-07-29T01:07:02Z,3680000,,,0,,stoppage injury,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT01M08.00S,2020-07-29T01:07:08.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,69,55,2020-07-29T01:07:08Z,3690000,,,0,,timeout full,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT01M08.00S,2020-07-29T01:07:42.6Z,2,REGULAR,substitution,out,[],201569,,,1610612745,69,55,2020-07-29T01:08:49Z,3700000,,,0,,substitution out Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
373,PT01M08.00S,2020-07-29T01:07:42.6Z,2,REGULAR,substitution,in,[],203463,,,1610612745,69,55,2020-07-29T01:08:49Z,3710000,,,0,,substitution in McLemore,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
374,PT01M08.00S,2020-07-29T01:08:58.5Z,2,REGULAR,freethrow,1of2,[],203496,,,1610612745,70,55,2020-07-29T01:08:58Z,3720000,,,0,,R. Covington freethrow 1of2 (12 PTS),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
375,PT01M08.00S,2020-07-29T01:09:33.4Z,2,REGULAR,freethrow,2of2,[],203496,,,1610612745,71,55,2020-07-29T01:09:33Z,3730000,,,0,,R. Covington freethrow 2of2 (13 PTS),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
376,PT00M59.30S,2020-07-29T01:09:43.5Z,2,REGULAR,turnover,badpass,[],1629738,,,1610612738,71,55,2020-07-29T01:09:47Z,3740000,,,0,,V. Poirier TURNOVER badpass (2 TOV) Stolen,"[1629738, 200782]",1610612738.0,BOS,,,,Poirier,V. Poirier,,,,,,,,,,,,,,,2.0,Tucker,200782.0,,,,,,,
377,PT00M59.30S,2020-07-29T01:09:43.5Z,2,REGULAR,steal,,[],200782,,,1610612745,71,55,2020-07-29T01:09:45Z,3750000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
378,PT00M54.10S,2020-07-29T01:09:50.1Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612745,71,55,2020-07-29T01:09:50Z,3760000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT00M51.90S,2020-07-29T01:10:00.7Z,2,REGULAR,3pt,jumpshot,['fromturnover'],201935,82.9993429697766,94.921875,1610612745,74,55,2020-07-29T01:10:08Z,3770000,225.0,107.0,1,right,J. Harden 25' 3PT  (27 PTS) (R. Westbrook 6 AST),"[201935, 201566]",1610612745.0,HOU,,,,Harden,J. Harden,,,,,25.13,Made,27.0,R. Westbrook,201566.0,6.0,,,,,,,,,,,,,,
381,PT00M31.60S,2020-07-29T01:10:23.9Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1629738,13.87976346911958,50.06893382352941,1610612738,74,55,2020-07-29T01:10:33Z,3790000,0.0,78.0,1,left,MISS V. Poirier 8' hook,[1629738],1610612738.0,BOS,,,,Poirier,V. Poirier,,,,,8.35,Missed,,,,,,,,,,,,,,,,,,
382,PT00M31.20S,2020-07-29T01:10:26.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,74,55,2020-07-29T01:10:26Z,3800000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,381.0,,,,,,,,,,,,,
383,PT00M31.20S,2020-07-29T01:10:28.9Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,74,55,2020-07-29T01:10:28Z,3810000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT00M31.20S,2020-07-29T01:10:39.0Z,2,REGULAR,substitution,out,[],1629738,,,1610612738,74,55,2020-07-29T01:10:46Z,3820000,,,0,,substitution out Poirier,[1629738],1610612738.0,BOS,,,,Poirier,V. Poirier,,,,,,,,,,,,,,,,,,,,,,,,
385,PT00M31.20S,2020-07-29T01:10:39.0Z,2,REGULAR,substitution,in,[],1629641,,,1610612738,74,55,2020-07-29T01:10:46Z,3830000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
386,PT00M29.30S,2020-07-29T01:10:56.1Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1629684,31.750985545335087,60.853247549019606,1610612738,74,58,2020-07-29T01:11:01Z,3840000,-54.0,246.0,1,left,G. Williams 26' 3PT  (14 PTS) (C. Edwards 3 AST),"[1629684, 1629035]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.73,Made,14.0,C. Edwards,1629035.0,3.0,,,,,,,,,,,,,,
388,PT00M08.00S,2020-07-29T01:11:21.6Z,2,REGULAR,3pt,jumpshot,[],201935,63.288436268068324,42.470894607843135,1610612745,77,58,2020-07-29T01:11:27Z,3860000,-38.0,293.0,1,right,J. Harden 30' 3PT  (30 PTS),[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,30.05,Made,30.0,,,,,,,,,,,,,,,,,
389,PT00M01.80S,2020-07-29T01:11:31.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629035,6.915243101182654,51.294424019607845,1610612738,77,60,2020-07-29T01:11:37Z,3870000,-6.0,13.0,1,left,C. Edwards layup (5 PTS),[1629035],1610612738.0,BOS,driving,,,Edwards,C. Edwards,,,,,1.91,Made,5.0,,,,,,,,,,,,,,,,,
390,PT00M00.40S,2020-07-29T01:11:37.1Z,2,REGULAR,3pt,jumpshot,[],201935,22.28975032851511,83.64736519607843,1610612745,77,60,2020-07-29T01:11:50Z,3880000,168.0,678.0,1,right,MISS J. Harden 70' 3PT,[201935],1610612745.0,HOU,pullup,,,Harden,J. Harden,,,,,70.39,Missed,,,,,,,,,,,,,,,,,,
391,PT00M00.10S,2020-07-29T01:11:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,77,60,2020-07-29T01:11:50Z,3890000,,,0,,Team offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,
392,PT00M00.00S,2020-07-29T01:11:40.7Z,2,REGULAR,period,end,[],0,,,1610612745,77,60,2020-07-29T01:11:40Z,3900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2020-07-29T01:26:10.7Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612745,77,60,2020-07-29T01:26:56Z,3910000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2020-07-29T01:26:10.7Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612745,77,60,2020-07-29T01:26:56Z,3920000,,,0,,substitution in Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2020-07-29T01:26:59.6Z,3,REGULAR,period,start,[],0,,,1610612745,77,60,2020-07-29T01:26:59Z,3930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT11M51.00S,2020-07-29T01:27:11.3Z,3,REGULAR,foul,offensive,[],200782,,,1610612745,77,60,2020-07-29T01:27:22Z,3940000,,,0,,P. Tucker FOUL offensive (3 PF),"[200782, 1629641]",1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Langford,1629641.0,,
398,PT11M51.00S,2020-07-29T01:27:11.3Z,3,REGULAR,turnover,offensivefoul,[],200782,,,1610612745,77,60,2020-07-29T01:27:11Z,3960000,,,0,,P. Tucker TURNOVER offensivefoul (2 TOV),[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,2.0,,,101284.0,,,,,,
399,PT11M39.00S,2020-07-29T01:27:34.1Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",1629057,93.11760840998686,50.06893382352941,1610612738,77,62,2020-07-29T01:27:37Z,3970000,0.0,12.0,1,right,R. Williams III dunk (6 PTS) (S. Ojeleye 2 AST),"[1629057, 1628400]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.77,Made,6.0,S. Ojeleye,1628400.0,2.0,,,,,,,,,,,,,,
401,PT11M23.00S,2020-07-29T01:27:49.4Z,3,REGULAR,2pt,jumpshot,[],201566,20.581471747700395,48.84344362745098,1610612745,79,62,2020-07-29T01:27:54Z,3990000,6.0,141.0,1,left,R. Westbrook 15' jumpshot (15 PTS),[201566],1610612745.0,HOU,pullup,,,Westbrook,R. Westbrook,,,,,14.66,Made,15.0,,,,,,,,,,,,,,,,,
402,PT11M03.00S,2020-07-29T01:28:08.3Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628400,83.52496714848883,50.06893382352941,1610612738,79,62,2020-07-29T01:28:12Z,4000000,0.0,102.0,1,right,MISS S. Ojeleye 11' jumpshot,[1628400],1610612738.0,BOS,turnaroundfadeaway,,,Ojeleye,S. Ojeleye,,,,,10.79,Missed,,,,,,,,,,,,,,,,,,
403,PT11M01.00S,2020-07-29T01:28:10.3Z,3,REGULAR,rebound,defensive,[],203463,,,1610612745,79,62,2020-07-29T01:28:12Z,4010000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,402.0,1.0,1.0,0.0,,,,,,,,,,
404,PT10M54.00S,2020-07-29T01:28:17.8Z,3,REGULAR,3pt,jumpshot,[],203496,27.808804204993432,22.863051470588236,1610612745,82,62,2020-07-29T01:28:22Z,4020000,136.0,209.0,1,left,R. Covington 25' 3PT  (16 PTS) (J. Harden 3 AST),"[203496, 201935]",1610612745.0,HOU,,,,Covington,R. Covington,,,,,25.37,Made,16.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
406,PT10M39.00S,2020-07-29T01:28:33.9Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1629057,92.9862023653088,48.353247549019606,1610612738,82,64,2020-07-29T01:28:37Z,4040000,-8.0,13.0,1,right,R. Williams III dunk (8 PTS) (B. Wanamaker 2 AST),"[1629057, 202954]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,2.06,Made,8.0,B. Wanamaker,202954.0,2.0,,,,,,,,,,,,,,
408,PT10M21.00S,2020-07-29T01:28:50.3Z,3,REGULAR,3pt,jumpshot,[],200782,30.17411300919842,67.22579656862744,1610612745,85,64,2020-07-29T01:28:55Z,4060000,-86.0,231.0,1,left,P. Tucker 25' 3PT  (3 PTS) (J. Harden 4 AST),"[200782, 201935]",1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,25.18,Made,3.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,
410,PT10M06.00S,2020-07-29T01:29:08.1Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629035,91.93495400788436,51.78462009803921,1610612738,85,64,2020-07-29T01:29:13Z,4080000,9.0,23.0,1,right,MISS C. Edwards layup Blocked,"[1629035, 201935]",1610612738.0,BOS,driving,,,Edwards,C. Edwards,,,,,3.01,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
411,PT10M06.00S,2020-07-29T01:29:08.1Z,3,REGULAR,block,,[],201935,,,1610612738,85,64,2020-07-29T01:29:11Z,4090000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
412,PT10M06.00S,2020-07-29T01:29:08.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,85,64,2020-07-29T01:29:13Z,4100000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,
413,PT10M06.00S,2020-07-29T01:29:13.4Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,85,64,2020-07-29T01:29:13Z,4110000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT10M03.00S,2020-07-29T01:29:26.6Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202954,94.56307490144546,53.74540441176471,1610612738,85,66,2020-07-29T01:29:31Z,4120000,19.0,-1.0,1,right,B. Wanamaker layup (9 PTS) (C. Edwards 4 AST),"[202954, 1629035]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,1.91,Made,9.0,C. Edwards,1629035.0,4.0,,,,,,,,,,,,,,
416,PT09M55.00S,2020-07-29T01:29:33.9Z,3,REGULAR,3pt,jumpshot,[],200782,25.18068331143233,83.64736519607843,1610612745,88,66,2020-07-29T01:29:38Z,4140000,-168.0,184.0,1,left,P. Tucker 25' 3PT  (6 PTS) (B. McLemore 1 AST),"[200782, 203463]",1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,25.35,Made,6.0,B. McLemore,203463.0,1.0,,,,,,,,,,,,,,
418,PT09M46.00S,2020-07-29T01:29:45.9Z,3,REGULAR,foul,personal,[],203463,,,1610612738,88,66,2020-07-29T01:29:52Z,4160000,,,0,,B. McLemore FOUL personal (1 PF),"[203463, 1629035]",1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Edwards,1629035.0,,
420,PT09M38.00S,2020-07-29T01:30:13.3Z,3,REGULAR,3pt,jumpshot,[],202954,78.53153745072274,90.01991421568627,1610612738,88,66,2020-07-29T01:30:19Z,4180000,200.0,149.0,1,right,MISS B. Wanamaker 25' 3PT,[202954],1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,
421,PT09M32.00S,2020-07-29T01:30:19.3Z,3,REGULAR,rebound,offensive,[],1629641,,,1610612738,88,66,2020-07-29T01:30:19Z,4190000,,,0,,R. Langford REBOUND (Off:1 Def:0),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,420.0,1.0,0.0,1.0,,,,,,,,,,
422,PT09M31.00S,2020-07-29T01:30:19.5Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', '2ndchance']",1629641,92.06636005256242,48.84344362745098,1610612738,88,68,2020-07-29T01:30:26Z,4200000,-6.0,22.0,1,right,R. Langford dunk (4 PTS),[1629641],1610612738.0,BOS,putback,,,Langford,R. Langford,,,,,2.82,Made,4.0,,,,,,,,,,,,,,,,,
423,PT09M23.00S,2020-07-29T01:30:30.2Z,3,REGULAR,turnover,outofbounds,[],201935,,,1610612745,88,68,2020-07-29T01:30:36Z,4210000,,,0,,J. Harden TURNOVER outofbounds (3 TOV),[201935],1610612745.0,HOU,badpass,,,Harden,J. Harden,,,,,,,,,,,,,,,3.0,,,204059.0,,,,,,
424,PT09M07.00S,2020-07-29T01:30:49.5Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1628400,77.61169513797634,91.24540441176471,1610612738,88,68,2020-07-29T01:30:53Z,4220000,206.0,158.0,1,right,MISS S. Ojeleye 26' 3PT,[1628400],1610612738.0,BOS,pullup,,,Ojeleye,S. Ojeleye,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,
425,PT09M04.00S,2020-07-29T01:30:52.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612745,88,68,2020-07-29T01:31:18Z,4230000,,,0,,R. Westbrook REBOUND (Off:3 Def:3),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,424.0,6.0,3.0,3.0,,,,,,,,,,
426,PT09M02.00S,2020-07-29T01:30:54.9Z,3,REGULAR,3pt,jumpshot,['fastbreak'],203463,3.1044678055190538,3.7454044117647056,1610612745,91,68,2020-07-29T01:31:01Z,4240000,231.0,-23.0,1,left,B. McLemore 23' 3PT  (6 PTS) (R. Westbrook 7 AST),"[203463, 201566]",1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,23.2,Made,6.0,R. Westbrook,201566.0,7.0,,,,,,,,,,,,,,
428,PT08M52.00S,2020-07-29T01:31:05.3Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1629035,94.1688567674113,48.59834558823529,1610612738,91,70,2020-07-29T01:31:12Z,4260000,-7.0,2.0,1,right,C. Edwards dunk (7 PTS),[1629035],1610612738.0,BOS,driving,,,Edwards,C. Edwards,,,,,1.05,Made,7.0,,,,,,,,,,,,,,,,,
429,PT08M33.00S,2020-07-29T01:31:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1629035,,,1610612745,91,70,2020-07-29T01:31:42Z,4270000,,,0,,C. Edwards FOUL personal (2 PF) (Westbrook 2freethrow),"[1629035, 201566]",1610612738.0,BOS,shooting,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Westbrook,201566.0,,
431,PT08M33.00S,2020-07-29T01:31:50.2Z,3,REGULAR,freethrow,1of2,[],201566,,,1610612745,92,70,2020-07-29T01:31:50Z,4290000,,,0,,R. Westbrook freethrow 1of2 (16 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
432,PT08M33.00S,2020-07-29T01:32:03.1Z,3,REGULAR,freethrow,2of2,[],201566,,,1610612745,93,70,2020-07-29T01:32:03Z,4300000,,,0,,R. Westbrook freethrow 2of2 (17 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
433,PT08M20.00S,2020-07-29T01:32:17.4Z,3,REGULAR,2pt,jumpshot,[],1629641,73.14388961892247,49.57873774509804,1610612738,93,70,2020-07-29T01:32:21Z,4310000,-2.0,200.0,1,right,MISS R. Langford 21' jumpshot,[1629641],1610612738.0,BOS,pullup,,,Langford,R. Langford,,,,,20.54,Missed,,,,,,,,,,,,,,,,,,
434,PT08M15.00S,2020-07-29T01:32:22.4Z,3,REGULAR,rebound,defensive,[],201935,,,1610612745,93,70,2020-07-29T01:32:21Z,4320000,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,433.0,7.0,7.0,0.0,,,,,,,,,,
435,PT08M07.00S,2020-07-29T01:32:30.8Z,3,REGULAR,2pt,layup,['pointsinthepaint'],200782,5.601182654402102,46.14736519607843,1610612745,93,70,2020-07-29T01:33:03Z,4330000,19.0,0.0,1,left,MISS P. Tucker layup,[200782],1610612745.0,HOU,cutting,,,Tucker,P. Tucker,,,,,2.01,Missed,,,,,,,,,,,,,,,,,,
436,PT08M06.00S,2020-07-29T01:32:31.8Z,3,REGULAR,rebound,defensive,[],202954,,,1610612738,93,70,2020-07-29T01:33:03Z,4340000,,,0,,B. Wanamaker REBOUND (Off:0 Def:3),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,435.0,3.0,3.0,0.0,,,,,,,,,,
437,PT08M05.00S,2020-07-29T01:32:38.4Z,3,REGULAR,foul,personal,[],201566,,,1610612738,93,70,2020-07-29T01:33:03Z,4350000,,,0,,R. Westbrook FOUL personal (2 PF),"[201566, 202954]",1610612745.0,HOU,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Wanamaker,202954.0,,
439,PT07M52.00S,2020-07-29T01:33:01.4Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629641,93.11760840998686,42.715992647058826,1610612738,93,72,2020-07-29T01:33:06Z,4370000,-36.0,12.0,1,right,R. Langford jumpshot (6 PTS) (R. Williams III 2 AST),"[1629641, 1629057]",1610612738.0,BOS,drivingfloating,,,Langford,R. Langford,,,,,4.05,Made,6.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,
441,PT07M51.00S,2020-07-29T01:33:08.5Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612745,93,72,2020-07-29T01:33:08Z,4390000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT07M45.00S,2020-07-29T01:33:31.6Z,3,REGULAR,turnover,outofbounds,[],201566,,,1610612745,93,72,2020-07-29T01:33:39Z,4400000,,,0,,R. Westbrook TURNOVER outofbounds (4 TOV),[201566],1610612745.0,HOU,badpass,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,4.0,,,204059.0,,,,,,
443,PT07M28.00S,2020-07-29T01:33:54.0Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1628400,78.66294349540078,90.26501225490196,1610612738,93,75,2020-07-29T01:33:58Z,4410000,201.0,148.0,1,right,S. Ojeleye 25' 3PT  (9 PTS) (B. Wanamaker 3 AST),"[1628400, 202954]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,25.32,Made,9.0,B. Wanamaker,202954.0,3.0,,,,,,,,,,,,,,
445,PT07M07.00S,2020-07-29T01:34:14.9Z,3,REGULAR,3pt,jumpshot,[],201935,30.305519053876477,18.941482843137255,1610612745,96,75,2020-07-29T01:34:47Z,4430000,155.0,232.0,1,left,J. Harden 28' 3PT  (33 PTS),[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,28.41,Made,33.0,,,,,,,,,,,,,,,,,
446,PT06M53.00S,2020-07-29T01:34:28.8Z,3,REGULAR,2pt,jumpshot,[],1629035,77.21747700394218,59.872855392156865,1610612738,96,77,2020-07-29T01:34:33Z,4440000,49.0,162.0,1,right,C. Edwards 17' jumpshot (9 PTS),[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,17.43,Made,9.0,,,,,,,,,,,,,,,,,
447,PT06M40.00S,2020-07-29T01:34:41.4Z,3,REGULAR,3pt,jumpshot,[],200782,33.196452036793694,50.55912990196079,1610612745,99,77,2020-07-29T01:34:46Z,4450000,-3.0,260.0,1,left,P. Tucker 26' 3PT  (9 PTS) (R. Westbrook 8 AST),"[200782, 201566]",1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,26.5,Made,9.0,R. Westbrook,201566.0,8.0,,,,,,,,,,,,,,
449,PT06M28.00S,2020-07-29T01:34:53.2Z,3,REGULAR,3pt,jumpshot,[],1629035,66.44218134034165,60.853247549019606,1610612738,99,77,2020-07-29T01:34:58Z,4470000,54.0,263.0,1,right,MISS C. Edwards 27' 3PT,[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,27.38,Missed,,,,,,,,,,,,,,,,,,
450,PT06M25.00S,2020-07-29T01:34:56.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612745,99,77,2020-07-29T01:34:58Z,4480000,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,449.0,8.0,8.0,0.0,,,,,,,,,,
451,PT06M21.00S,2020-07-29T01:35:04.3Z,3,REGULAR,foul,personal,[],1628400,,,1610612745,99,77,2020-07-29T01:35:15Z,4490000,,,0,,S. Ojeleye FOUL personal (3 PF),"[1628400, 200782]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Tucker,200782.0,,
453,PT06M21.00S,2020-07-29T01:35:18.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,99,77,2020-07-29T01:35:18Z,4510000,,,0,,timeout full,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M21.00S,2020-07-29T01:36:40.9Z,3,REGULAR,substitution,out,[],201566,,,1610612745,99,77,2020-07-29T01:37:45Z,4520000,,,0,,substitution out Westbrook,[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M21.00S,2020-07-29T01:36:40.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612745,99,77,2020-07-29T01:37:45Z,4530000,,,0,,substitution in House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M13.00S,2020-07-29T01:38:15.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203496,5.863994743758213,46.14736519607843,1610612745,99,77,2020-07-29T01:38:20Z,4540000,19.0,3.0,1,left,MISS R. Covington layup,[203496],1610612745.0,HOU,driving,,,Covington,R. Covington,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,
458,PT06M10.00S,2020-07-29T01:38:18.9Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,99,77,2020-07-29T01:38:20Z,4560000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,456.0,2.0,1.0,1.0,,,,,,,,,,
