actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
453,PT08M15.00S,2020-07-24T22:38:10.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629652,92.85479632063075,46.88265931372549,1610612760,65,80,2020-07-24T22:38:18Z,4520000,-16.0,15.0,1,right,L. Dort layup (9 PTS),[1629652],1610612760.0,OKC,drivingfingerroll,,,Dort,L. Dort,,,,,2.55,Made,,,,,9.0,,,,,,,,,,,,,,
454,PT08M01.00S,2020-07-24T22:38:23.9Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629750,5.863994743758213,46.14736519607843,1610612738,65,80,2020-07-24T22:38:30Z,4530000,19.0,3.0,1,left,MISS J. Green layup Blocked,"[1629750, 203460]",1610612738.0,BOS,driving,,,Green,J. Green,,,,,2.09,Missed,,,,,,,,,,,,,,Roberson,203460.0,,,,
455,PT08M01.00S,2020-07-24T22:38:23.9Z,4,REGULAR,block,,[],203460,,,1610612738,65,80,2020-07-24T22:38:25Z,4540000,,,0,,A. Roberson BLOCK (1 BLK),[203460],1610612760.0,OKC,,,,Roberson,A. Roberson,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT07M59.00S,2020-07-24T22:38:25.9Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,65,80,2020-07-24T22:38:30Z,4550000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,454.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
457,PT07M51.00S,2020-07-24T22:38:34.3Z,4,REGULAR,3pt,jumpshot,[],1629647,74.06373193166885,14.284620098039216,1610612760,65,80,2020-07-24T22:38:38Z,4560000,-179.0,191.0,1,right,MISS D. Bazley 27' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
458,PT07M48.00S,2020-07-24T22:38:36.6Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,65,80,2020-07-24T22:38:36Z,4570000,,,0,,D. Bazley REBOUND (Off:1 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,457.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
459,PT07M40.00S,2020-07-24T22:38:44.5Z,4,REGULAR,2pt,jumpshot,['2ndchance'],1628977,70.25295663600527,54.23560049019608,1610612760,65,80,2020-07-24T22:38:50Z,4580000,21.0,227.0,1,right,MISS H. Diallo 23' jumpshot,[1628977],1610612760.0,OKC,stepback,,,Diallo,H. Diallo,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,,
460,PT07M40.00S,2020-07-24T22:38:44.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,65,80,2020-07-24T22:38:50Z,4590000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,,
461,PT07M40.00S,2020-07-24T22:38:49.7Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,65,80,2020-07-24T22:38:49Z,4600000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT07M31.00S,2020-07-24T22:39:07.5Z,4,REGULAR,foul,personal,[],1628977,,,1610612738,65,80,2020-07-24T22:39:15Z,4610000,,,0,,H. Diallo FOUL personal (3 PF),"[1628977, 1629684]",1610612760.0,OKC,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,201640.0,3.0,0.0,Williams,1629684.0,,,,,,
464,PT07M25.00S,2020-07-24T22:39:30.3Z,4,REGULAR,turnover,traveling,[],1628400,,,1610612738,65,80,2020-07-24T22:39:36Z,4630000,,,0,,S. Ojeleye TURNOVER traveling (1 TOV),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,201640.0,,,,,,,1.0,,,
465,PT07M25.00S,2020-07-24T22:39:37.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,65,80,2020-07-24T22:39:37Z,4640000,,,0,,timeout full,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT07M18.00S,2020-07-24T22:42:36.1Z,4,REGULAR,foul,personal,[],202954,,,1610612760,65,80,2020-07-24T22:42:44Z,4650000,,,0,,B. Wanamaker FOUL personal (2 PF),"[202954, 1629652]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,2148.0,2.0,0.0,Dort,1629652.0,,,,,,
468,PT07M18.00S,2020-07-24T22:42:41.7Z,4,REGULAR,substitution,out,[],1628977,,,1610612760,65,80,2020-07-24T22:42:46Z,4670000,,,0,,substitution out Diallo,[1628977],1610612760.0,OKC,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT07M18.00S,2020-07-24T22:42:41.7Z,4,REGULAR,substitution,in,[],1628390,,,1610612760,65,80,2020-07-24T22:42:46Z,4680000,,,0,,substitution in Ferguson,[1628390],1610612760.0,OKC,,,,Ferguson,T. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT07M10.00S,2020-07-24T22:43:01.3Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629652,67.88764783180025,28.010110294117645,1610612760,65,80,2020-07-24T22:43:06Z,4690000,-110.0,249.0,1,right,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.76,Missed,,,,,,,,,,,,,,,,,,,
471,PT07M07.00S,2020-07-24T22:43:04.3Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,65,80,2020-07-24T22:43:06Z,4700000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,470.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
472,PT06M58.00S,2020-07-24T22:43:13.3Z,4,REGULAR,3pt,jumpshot,[],1628400,22.421156373193167,12.078737745098039,1610612738,65,80,2020-07-24T22:43:18Z,4710000,190.0,158.0,1,left,MISS S. Ojeleye 25' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
473,PT06M54.00S,2020-07-24T22:43:17.3Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,65,80,2020-07-24T22:43:18Z,4720000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,472.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
474,PT06M53.00S,2020-07-24T22:43:18.9Z,4,REGULAR,turnover,lostball,[],1629652,,,1610612760,65,80,2020-07-24T22:43:23Z,4730000,,,0,,L. Dort TURNOVER lostball (3 TOV) Stolen,"[1629652, 1629750]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,3.0,Green,1629750.0,
475,PT06M53.00S,2020-07-24T22:43:18.9Z,4,REGULAR,steal,,[],1629750,,,1610612738,65,80,2020-07-24T22:43:21Z,4740000,,,0,,J. Green STEAL (2 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT06M45.00S,2020-07-24T22:43:26.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",202683,7.046649145860711,44.921875,1610612738,67,80,2020-07-24T22:43:31Z,4750000,25.0,14.0,1,left,E. Kanter layup (11 PTS) (B. Wanamaker 2 AST),"[202683, 202954]",1610612738.0,BOS,reverse,,,Kanter,E. Kanter,,,,,3.18,Made,,,,,11.0,B. Wanamaker,202954.0,2.0,,,,,,,,,,,
478,PT06M31.00S,2020-07-24T22:43:40.2Z,4,REGULAR,3pt,jumpshot,[],1628390,79.45137976346912,91.49050245098039,1610612760,67,80,2020-07-24T22:43:44Z,4770000,207.0,141.0,1,right,MISS T. Ferguson 25' 3PT,[1628390],1610612760.0,OKC,stepback,,,Ferguson,T. Ferguson,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
479,PT06M29.00S,2020-07-24T22:43:42.2Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,67,80,2020-07-24T22:43:44Z,4780000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,478.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
480,PT06M25.00S,2020-07-24T22:43:48.9Z,4,REGULAR,turnover,outofbounds,[],1629750,,,1610612738,67,80,2020-07-24T22:43:55Z,4790000,,,0,,J. Green TURNOVER outofbounds (1 TOV),[1629750],1610612738.0,BOS,lostball,,,Green,J. Green,,,,,,,,,,,,,,,201640.0,,,,,,,1.0,,,
481,PT06M25.00S,2020-07-24T22:43:53.2Z,4,REGULAR,substitution,out,[],202954,,,1610612760,67,80,2020-07-24T22:44:09Z,4800000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT06M25.00S,2020-07-24T22:43:53.2Z,4,REGULAR,substitution,out,[],202683,,,1610612760,67,80,2020-07-24T22:44:09Z,4810000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT06M25.00S,2020-07-24T22:43:53.2Z,4,REGULAR,substitution,out,[],1628400,,,1610612760,67,80,2020-07-24T22:44:09Z,4820000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT06M25.00S,2020-07-24T22:43:53.2Z,4,REGULAR,substitution,in,[],1629057,,,1610612760,67,80,2020-07-24T22:44:09Z,4830000,,,0,,substitution in Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT06M25.00S,2020-07-24T22:43:53.2Z,4,REGULAR,substitution,in,[],1629682,,,1610612760,67,80,2020-07-24T22:44:09Z,4840000,,,0,,substitution in Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT06M25.00S,2020-07-24T22:43:53.2Z,4,REGULAR,substitution,in,[],1629035,,,1610612760,67,80,2020-07-24T22:44:09Z,4850000,,,0,,substitution in Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT06M11.00S,2020-07-24T22:44:24.9Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1627846,85.3646517739816,41.24540441176471,1610612760,67,80,2020-07-24T22:44:31Z,4860000,-44.0,85.0,1,right,MISS A. Nader 10' jumpshot,[1627846],1610612760.0,OKC,drivingfloating,,,Nader,A. Nader,,,,,10.06,Missed,,,,,,,,,,,,,,,,,,,
488,PT06M05.00S,2020-07-24T22:44:30.9Z,4,REGULAR,rebound,offensive,[],1627846,,,1610612760,67,80,2020-07-24T22:44:31Z,4870000,,,0,,A. Nader REBOUND (Off:1 Def:1),[1627846],1610612760.0,OKC,,,,Nader,A. Nader,,,,,,,487.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
489,PT06M05.00S,2020-07-24T22:44:29.4Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627846,95.0,50.0,1610612760,67,82,2020-07-24T22:44:34Z,4880000,0.0,-6.0,1,right,A. Nader layup (6 PTS),[1627846],1610612760.0,OKC,tip,,,Nader,A. Nader,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
490,PT05M57.00S,2020-07-24T22:44:37.9Z,4,REGULAR,3pt,jumpshot,[],1629035,31.488173455978973,66.73560049019608,1610612738,67,82,2020-07-24T22:44:43Z,4890000,-84.0,243.0,1,left,MISS C. Edwards 26' 3PT,[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
491,PT05M55.00S,2020-07-24T22:44:40.3Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,67,82,2020-07-24T22:44:40Z,4900000,,,0,,D. Bazley REBOUND (Off:1 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,490.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
492,PT05M49.00S,2020-07-24T22:44:46.1Z,4,REGULAR,turnover,lostball,[],1629647,,,1610612760,67,82,2020-07-24T22:44:49Z,4910000,,,0,,D. Bazley TURNOVER lostball (2 TOV) Stolen,"[1629647, 1629684]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,2.0,Williams,1629684.0,
493,PT05M49.00S,2020-07-24T22:44:46.1Z,4,REGULAR,steal,,[],1629684,,,1610612738,67,82,2020-07-24T22:44:47Z,4920000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M44.00S,2020-07-24T22:44:50.6Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629035,5.338370565045992,51.294424019607845,1610612738,69,82,2020-07-24T22:44:58Z,4930000,-6.0,-2.0,1,left,C. Edwards layup (2 PTS) (G. Williams 2 AST),"[1629035, 1629684]",1610612738.0,BOS,running,,,Edwards,C. Edwards,,,,,0.72,Made,,,,,2.0,G. Williams,1629684.0,2.0,,,,,,,,,,,
496,PT05M29.00S,2020-07-24T22:45:05.9Z,4,REGULAR,3pt,jumpshot,[],1627846,94.56307490144546,96.6375612745098,1610612760,69,85,2020-07-24T22:45:10Z,4950000,233.0,-1.0,1,right,A. Nader 23' 3PT  (9 PTS) (L. Dort 3 AST),"[1627846, 1629652]",1610612760.0,OKC,,,,Nader,A. Nader,,,,,23.32,Made,,,,,9.0,L. Dort,1629652.0,3.0,,,,,,,,,,,
498,PT05M19.00S,2020-07-24T22:45:16.4Z,4,REGULAR,3pt,jumpshot,[],1629035,34.510512483574246,56.196384803921575,1610612738,69,85,2020-07-24T22:45:20Z,4970000,-31.0,272.0,1,left,MISS C. Edwards 28' 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,27.91,Missed,,,,,,,,,,,,,,,,,,,
499,PT05M15.00S,2020-07-24T22:45:20.4Z,4,REGULAR,rebound,defensive,[],203460,,,1610612760,69,85,2020-07-24T22:45:20Z,4980000,,,0,,A. Roberson REBOUND (Off:0 Def:2),[203460],1610612760.0,OKC,,,,Roberson,A. Roberson,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
500,PT05M11.00S,2020-07-24T22:45:23.8Z,4,REGULAR,turnover,badpass,[],1627846,,,1610612760,69,85,2020-07-24T22:45:27Z,4990000,,,0,,A. Nader TURNOVER badpass (1 TOV) Stolen,"[1627846, 1629750]",1610612760.0,OKC,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,1.0,Green,1629750.0,
501,PT05M11.00S,2020-07-24T22:45:23.8Z,4,REGULAR,steal,,[],1629750,,,1610612738,69,85,2020-07-24T22:45:34Z,5000000,,,0,,J. Green STEAL (3 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT05M11.00S,2020-07-24T22:45:34.5Z,4,REGULAR,foul,personal,[],1629652,,,1610612738,69,85,2020-07-24T22:49:10Z,5010000,,,0,,L. Dort FOUL personal (3 PF),"[1629652, 1629682]",1610612760.0,OKC,take,,,Dort,L. Dort,,,,,,,,,,,,,,,2148.0,3.0,0.0,Waters,1629682.0,,,,,,
504,PT05M11.00S,2020-07-24T22:45:40.8Z,4,REGULAR,substitution,out,[],1629652,,,1610612738,69,85,2020-07-24T22:46:06Z,5030000,,,0,,substitution out Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT05M11.00S,2020-07-24T22:45:40.8Z,4,REGULAR,substitution,in,[],1628985,,,1610612738,69,85,2020-07-24T22:48:36Z,5045000,,,0,,substitution in Hall,[1628985],1610612760.0,OKC,,,,Hall,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT05M03.00S,2020-07-24T22:46:07.1Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629682,27.94021024967148,22.61795343137255,1610612738,72,85,2020-07-24T22:50:24Z,5050000,137.0,210.0,1,left,T. Waters 26' 3PT  (5 PTS),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,25.54,Made,,,,,5.0,,,,,,,,,,,,,,
507,PT04M52.00S,2020-07-24T22:46:21.2Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627846,93.38042049934296,43.451286764705884,1610612760,72,87,2020-07-24T22:51:29Z,5060000,-33.0,10.0,1,right,A. Nader jumpshot (11 PTS) (D. Hall 1 AST),"[1627846, 1628985]",1610612760.0,OKC,,,,Nader,A. Nader,,,,,3.61,Made,,,,,11.0,D. Hall,1628985.0,1.0,,,,,,,,,,,
508,PT04M34.00S,2020-07-24T22:46:24.4Z,4,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1629684,5.601182654402102,47.61795343137255,1610612738,72,87,2020-07-24T22:51:57Z,5070000,12.0,0.0,1,left,MISS G. Williams layup,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,,
509,PT04M31.00S,2020-07-24T22:46:27.4Z,4,REGULAR,rebound,defensive,[],1628985,,,1610612760,72,87,2020-07-24T22:51:57Z,5080000,,,0,,D. Hall REBOUND (Off:0 Def:1),[1628985],1610612760.0,OKC,,,,Hall,D. Hall,,,,,,,508.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
510,PT04M19.00S,2020-07-24T22:46:38.4Z,4,REGULAR,3pt,jumpshot,[],1627846,70.90998685939553,71.14736519607843,1610612760,72,87,2020-07-24T22:46:42Z,5090000,106.0,221.0,1,right,MISS A. Nader 25' 3PT,[1627846],1610612760.0,OKC,,,,Nader,A. Nader,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
511,PT04M15.00S,2020-07-24T22:46:42.4Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,72,87,2020-07-24T22:46:42Z,5100000,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,510.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
512,PT04M10.00S,2020-07-24T22:46:47.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629750,5.601182654402102,44.43167892156863,1610612738,74,87,2020-07-24T22:46:52Z,5110000,28.0,0.0,1,left,J. Green layup (4 PTS),[1629750],1610612738.0,BOS,running,,,Green,J. Green,,,,,2.84,Made,,,,,4.0,,,,,,,,,,,,,,
513,PT03M58.00S,2020-07-24T22:46:58.6Z,4,REGULAR,3pt,jumpshot,[],203460,68.9388961892247,28.255208333333332,1610612760,74,87,2020-07-24T22:47:03Z,5120000,-109.0,239.0,1,right,MISS A. Roberson 27' 3PT,[203460],1610612760.0,OKC,,,,Roberson,A. Roberson,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
514,PT03M56.00S,2020-07-24T22:47:00.6Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,74,87,2020-07-24T22:47:03Z,5130000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,513.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
515,PT03M44.00S,2020-07-24T22:47:12.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629035,6.258212877792378,48.353247549019606,1610612738,76,87,2020-07-24T22:52:56Z,5140000,8.0,6.0,1,left,C. Edwards layup (4 PTS) (T. Waters 3 AST),"[1629035, 1629682]",1610612738.0,BOS,cutting,,,Edwards,C. Edwards,,,,,1.44,Made,,,,,4.0,T. Waters,1629682.0,3.0,,,,,,,,,,,
517,PT03M37.00S,2020-07-24T22:47:25.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,76,87,2020-07-24T22:47:25Z,5160000,,,0,,timeout full,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT03M37.00S,2020-07-24T22:48:08.6Z,4,REGULAR,substitution,out,[],203460,,,1610612760,76,87,2020-07-24T22:49:42Z,5170000,,,0,,substitution out Roberson,[203460],1610612760.0,OKC,,,,Roberson,A. Roberson,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT03M37.00S,2020-07-24T22:48:08.6Z,4,REGULAR,substitution,in,[],1629126,,,1610612760,76,87,2020-07-24T22:49:42Z,5180000,,,0,,substitution in Burton,[1629126],1610612760.0,OKC,,,,Burton,D. Burton,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT03M34.00S,2020-07-24T22:50:19.9Z,4,REGULAR,turnover,badpass,[],1628390,,,1610612760,76,87,2020-07-24T22:50:24Z,5190000,,,0,,T. Ferguson TURNOVER badpass (1 TOV) Stolen,"[1628390, 1629057]",1610612760.0,OKC,,,,Ferguson,T. Ferguson,,,,,,,,,,,,,,,,,,,,,,1.0,Williams III,1629057.0,
522,PT03M34.00S,2020-07-24T22:50:19.9Z,4,REGULAR,steal,,[],1629057,,,1610612738,76,87,2020-07-24T22:50:21Z,5200000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT03M29.00S,2020-07-24T22:50:24.5Z,4,REGULAR,turnover,lostball,[],1629035,,,1610612738,76,87,2020-07-24T22:50:29Z,5210000,,,0,,C. Edwards TURNOVER lostball (1 TOV) Stolen,"[1629035, 1629647]",1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,
524,PT03M29.00S,2020-07-24T22:50:24.5Z,4,REGULAR,steal,,[],1629647,,,1610612760,76,87,2020-07-24T22:51:38Z,5220000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT03M12.00S,2020-07-24T22:50:41.9Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629126,73.27529566360053,83.15716911764706,1610612760,76,90,2020-07-24T22:50:46Z,5230000,166.0,199.0,1,right,D. Burton 26' 3PT  (3 PTS) (D. Bazley 1 AST),"[1629126, 1629647]",1610612760.0,OKC,,,,Burton,D. Burton,,,,,26.3,Made,,,,,3.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,
527,PT02M56.00S,2020-07-24T22:50:57.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629684,5.995400788436268,50.314031862745104,1610612738,76,90,2020-07-24T22:51:02Z,5250000,-2.0,4.0,1,left,MISS G. Williams layup,[1629684],1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,,
528,PT02M54.00S,2020-07-24T22:50:59.7Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,76,90,2020-07-24T22:51:02Z,5260000,,,0,,D. Bazley REBOUND (Off:1 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,527.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
529,PT02M41.00S,2020-07-24T22:51:12.6Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628985,80.6340341655716,38.30422794117647,1610612760,76,92,2020-07-24T22:51:17Z,5270000,-58.0,130.0,1,right,D. Hall 15' jumpshot (2 PTS),[1628985],1610612760.0,OKC,drivingfloating,,,Hall,D. Hall,,,,,14.71,Made,,,,,2.0,,,,,,,,,,,,,,
530,PT02M29.00S,2020-07-24T22:51:24.7Z,4,REGULAR,2pt,jumpshot,[],1629035,21.632720105124836,65.51011029411765,1610612738,76,92,2020-07-24T22:51:29Z,5280000,-78.0,151.0,1,left,MISS C. Edwards 17' jumpshot,[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,17.45,Missed,,,,,,,,,,,,,,,,,,,
531,PT02M27.00S,2020-07-24T22:51:26.7Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,76,92,2020-07-24T22:51:29Z,5290000,,,0,,D. Bazley REBOUND (Off:1 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,530.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
533,PT02M14.00S,2020-07-24T22:51:43.1Z,4,REGULAR,foul,offensive,[],1629647,,,1610612760,76,92,2020-07-24T22:51:56Z,5300000,,,0,,D. Bazley FOUL offensive (1 PF),"[1629647, 1629750]",1610612760.0,OKC,charge,,,Bazley,D. Bazley,,,,,,,,,,,,,,,201638.0,1.0,0.0,Green,1629750.0,,,,,,
535,PT02M14.00S,2020-07-24T22:51:43.1Z,4,REGULAR,turnover,offensivefoul,[],1629647,,,1610612760,76,92,2020-07-24T22:51:43Z,5320000,,,0,,D. Bazley TURNOVER offensivefoul (3 TOV),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,201638.0,,,,,,,3.0,,,
536,PT02M01.00S,2020-07-24T22:52:13.8Z,4,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",1629057,6.521024967148489,46.14736519607843,1610612738,78,92,2020-07-24T22:52:17Z,5330000,19.0,9.0,1,left,R. Williams III dunk (5 PTS) (G. Williams 3 AST),"[1629057, 1629684]",1610612738.0,BOS,alleyoop,,,Williams III,R. Williams III,,,,,2.4,Made,,,,,5.0,G. Williams,1629684.0,3.0,,,,,,,,,,,
538,PT01M49.00S,2020-07-24T22:52:29.0Z,4,REGULAR,3pt,jumpshot,[],1629647,66.83639947437582,44.18658088235294,1610612760,78,95,2020-07-24T22:52:32Z,5350000,-29.0,259.0,1,right,D. Bazley 27' 3PT  (9 PTS) (D. Burton 1 AST),"[1629647, 1629126]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,26.63,Made,,,,,9.0,D. Burton,1629126.0,1.0,,,,,,,,,,,
540,PT01M40.00S,2020-07-24T22:52:39.9Z,4,REGULAR,2pt,jumpshot,[],1629057,23.603810775295663,47.372855392156865,1610612738,80,95,2020-07-24T22:52:44Z,5370000,13.0,169.0,1,left,R. Williams III 18' jumpshot (7 PTS) (T. Waters 4 AST),"[1629057, 1629682]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,17.54,Made,,,,,7.0,T. Waters,1629682.0,4.0,,,,,,,,,,,
542,PT01M31.00S,2020-07-24T22:52:52.0Z,4,REGULAR,2pt,hook,['pointsinthepaint'],1627846,89.83245729303549,44.676776960784316,1610612760,80,95,2020-07-24T22:52:57Z,5390000,-27.0,43.0,1,right,MISS A. Nader 6' hook,[1627846],1610612760.0,OKC,driving,,,Nader,A. Nader,,,,,5.54,Missed,,,,,,,,,,,,,,,,,,,
