actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
279,PT03M23.00S,2019-12-27T21:56:03.8Z,2,REGULAR,substitution,out,[],1629684,,,1610612739,58,38,2019-12-27T21:56:20Z,2680000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M23.00S,2019-12-27T21:56:03.8Z,2,REGULAR,substitution,in,[],202330,,,1610612739,58,38,2019-12-27T21:56:20Z,2690000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M10.00S,2019-12-27T21:56:53.1Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629012,80.89684625492772,35.36305147058824,1610612739,58,40,2019-12-27T21:57:00Z,2700000,-73.0,127.0,1,right,C. Sexton 15' jumpshot (13 PTS),[1629012],1610612739.0,CLE,drivingfloating,,,Sexton,C. Sexton,,,,,15.15,Made,13.0,,,,,,,,,,,,,,,,,,
283,PT02M56.00S,2019-12-27T21:57:06.7Z,2,REGULAR,2pt,jumpshot,[],202330,7.966491458607096,77.0297181372549,1610612738,58,40,2019-12-27T21:57:16Z,2710000,-135.0,22.0,1,left,MISS G. Hayward 14' jumpshot,[202330],1610612738.0,BOS,turnaroundfadeaway,,,Hayward,G. Hayward,,,,,13.8,Missed,,,,,,,,,,,,,,,,,,,
284,PT02M54.00S,2019-12-27T21:57:08.7Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,58,40,2019-12-27T21:57:16Z,2720000,,,0,,C. Osman REBOUND (Off:0 Def:3),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,,,,
285,PT02M47.00S,2019-12-27T21:57:15.1Z,2,REGULAR,3pt,jumpshot,['fastbreak'],201567,68.41327201051249,25.80422794117647,1610612739,58,43,2019-12-27T22:04:32Z,2730000,-121.0,244.0,1,right,K. Love 28' 3PT  (19 PTS) (C. Osman 3 AST),"[201567, 1626224]",1610612739.0,CLE,running,,,Love,K. Love,,,,,27.77,Made,19.0,C. Osman,1626224.0,3.0,,,,,,,,,,,,,,,
287,PT02M47.00S,2019-12-27T21:57:21.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,58,43,2019-12-27T21:57:21Z,2750000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M47.00S,2019-12-27T21:59:55.8Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,58,43,2019-12-27T22:00:28Z,2760000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M47.00S,2019-12-27T21:59:55.8Z,2,REGULAR,substitution,out,[],202683,,,1610612738,58,43,2019-12-27T22:00:28Z,2770000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M47.00S,2019-12-27T21:59:55.8Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,58,43,2019-12-27T22:00:28Z,2780000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M47.00S,2019-12-27T21:59:55.8Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,58,43,2019-12-27T22:00:28Z,2790000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M47.00S,2019-12-27T21:59:55.8Z,2,REGULAR,substitution,out,[],203521,,,1610612738,58,43,2019-12-27T22:00:51Z,2795000,,,0,,substitution out Dellavedova,[203521],1610612739.0,CLE,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M47.00S,2019-12-27T21:59:55.8Z,2,REGULAR,substitution,in,[],1629636,,,1610612738,58,43,2019-12-27T22:00:51Z,2797500,,,0,,substitution in Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M34.00S,2019-12-27T22:00:30.6Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],1627759,6.783837056504599,49.08854166666667,1610612738,60,43,2019-12-27T22:00:36Z,2800000,5.0,11.0,1,left,J. Brown dunk (15 PTS) (D. Theis 2 AST),"[1627759, 1628464]",1610612738.0,BOS,alleyoop,,,Brown,J. Brown,,,,,1.74,Made,15.0,D. Theis,1628464.0,2.0,,,,,,,,,,,,,,,
297,PT02M10.00S,2019-12-27T22:00:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612739,60,43,2019-12-27T22:05:46Z,2820000,,,0,,J. Brown FOUL personal (2 PF) (Love 2freethrow),"[1627759, 201567]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Love,201567.0,,,,,,
299,PT02M10.00S,2019-12-27T22:01:23.6Z,2,REGULAR,freethrow,1of2,[],201567,,,1610612739,60,44,2019-12-27T22:01:23Z,2840000,,,0,,K. Love freethrow 1of2 (20 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
300,PT02M10.00S,2019-12-27T22:01:39.2Z,2,REGULAR,freethrow,2of2,[],201567,,,1610612739,60,45,2019-12-27T22:01:39Z,2850000,,,0,,K. Love freethrow 2of2 (21 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
301,PT01M55.00S,2019-12-27T22:01:56.2Z,2,REGULAR,2pt,jumpshot,[],202689,26.675427069645202,50.91911764705882,1610612738,60,45,2019-12-27T22:02:09Z,2860000,-5.0,198.0,1,left,MISS K. Walker 20' jumpshot,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,20.38,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M53.00S,2019-12-27T22:01:58.2Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,60,45,2019-12-27T22:02:09Z,2870000,,,0,,D. Theis REBOUND (Off:1 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,301.0,5.0,4.0,1.0,,,,,,,,,,,
303,PT01M52.00S,2019-12-27T22:02:00.6Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1628464,5.0,50.0,1610612738,60,45,2019-12-27T22:02:16Z,2880000,0.0,-6.0,1,left,MISS D. Theis layup,[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M50.00S,2019-12-27T22:02:02.6Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,60,45,2019-12-27T22:02:16Z,2890000,,,0,,T. Thompson REBOUND (Off:0 Def:2),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,,
305,PT01M35.00S,2019-12-27T22:02:15.9Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202684,93.9060446780552,51.049325980392155,1610612739,60,47,2019-12-27T22:02:22Z,2900000,5.0,5.0,1,right,T. Thompson layup (2 PTS) (C. Sexton 2 AST),"[202684, 1629012]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,1.15,Made,2.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,,
307,PT01M22.00S,2019-12-27T22:02:29.4Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628464,11.777266754270697,47.127757352941174,1610612738,60,47,2019-12-27T22:06:26Z,2920000,14.0,58.0,1,left,MISS D. Theis 7' jumpshot,[1628464],1610612738.0,BOS,floating,,,Theis,D. Theis,,,,,6.53,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M20.00S,2019-12-27T22:02:31.4Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,60,47,2019-12-27T22:02:35Z,2930000,,,0,,T. Thompson REBOUND (Off:0 Def:3),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,307.0,3.0,3.0,0.0,,,,,,,,,,,
309,PT01M11.00S,2019-12-27T22:02:43.4Z,2,REGULAR,turnover,traveling,[],1629012,,,1610612739,60,47,2019-12-27T22:02:50Z,2940000,,,0,,C. Sexton TURNOVER traveling (1 TOV),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,202035.0,,,,,1.0,,,,,
310,PT00M56.90S,2019-12-27T22:03:07.3Z,2,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",202689,20.2365308804205,35.14093137254902,1610612738,62,47,2019-12-27T22:03:13Z,2950000,74.0,138.0,1,left,K. Walker 16' jumpshot (8 PTS),[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,16.13,Made,8.0,,,,,,,,,,,,,,,,,,
311,PT00M48.80S,2019-12-27T22:03:21.7Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629012,86.67871222076215,42.470894607843135,1610612739,62,47,2019-12-27T22:03:28Z,2960000,-38.0,73.0,1,right,MISS C. Sexton 9' jumpshot Blocked,"[1629012, 202330]",1610612739.0,CLE,drivingfloating,,,Sexton,C. Sexton,,,,,8.68,Missed,,,,,,,,,,,,,,,,,Hayward,202330.0,
312,PT00M48.80S,2019-12-27T22:03:21.7Z,2,REGULAR,block,,[],202330,,,1610612739,62,47,2019-12-27T22:03:23Z,2970000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M46.50S,2019-12-27T22:03:24.0Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,62,47,2019-12-27T22:03:28Z,2980000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,311.0,2.0,2.0,0.0,,,,,,,,,,,
314,PT00M42.70S,2019-12-27T22:03:27.6Z,2,REGULAR,3pt,jumpshot,['fastbreak'],202689,27.94021024967148,77.27481617647058,1610612738,62,47,2019-12-27T22:03:42Z,2990000,-136.0,210.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,runningpullup,,,Walker,K. Walker,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
315,PT00M40.10S,2019-12-27T22:03:30.2Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612739,62,47,2019-12-27T22:03:42Z,3000000,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,314.0,2.0,2.0,0.0,,,,,,,,,,,
316,PT00M25.90S,2019-12-27T22:03:46.0Z,2,REGULAR,foul,personal,[],1628464,,,1610612739,62,47,2019-12-27T22:08:00Z,3010000,,,0,,D. Theis FOUL personal (3 PF),"[1628464, 202684]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Thompson,202684.0,,,,,,
318,PT00M25.90S,2019-12-27T22:04:15.3Z,2,REGULAR,substitution,out,[],1628464,,,1610612739,62,47,2019-12-27T22:04:22Z,3030000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M25.90S,2019-12-27T22:04:15.3Z,2,REGULAR,substitution,in,[],1628400,,,1610612739,62,47,2019-12-27T22:04:22Z,3040000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M13.30S,2019-12-27T22:04:31.3Z,2,REGULAR,3pt,jumpshot,[],1626224,71.30420499342969,82.91207107843137,1610612739,62,47,2019-12-27T22:04:44Z,3050000,165.0,217.0,1,right,MISS C. Osman 28' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,27.69,Missed,,,,,,,,,,,,,,,,,,,
321,PT00M11.70S,2019-12-27T22:04:32.9Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,62,47,2019-12-27T22:04:44Z,3060000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,320.0,3.0,3.0,0.0,,,,,,,,,,,
322,PT00M03.10S,2019-12-27T22:04:43.8Z,2,REGULAR,turnover,outofbounds,[],1627759,,,1610612738,62,47,2019-12-27T22:05:09Z,3070000,,,0,,J. Brown TURNOVER outofbounds (1 TOV),[1627759],1610612738.0,BOS,lostball,,,Brown,J. Brown,,,,,,,,,,,,,,,1626300.0,,,,,1.0,,,,,
323,PT00M00.00S,2019-12-27T22:05:04.9Z,2,REGULAR,period,end,[],0,,,1610612739,62,47,2019-12-27T22:05:04Z,3080000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2019-12-27T22:20:04.4Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612739,62,47,2019-12-27T22:20:30Z,3090000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2019-12-27T22:20:04.4Z,3,REGULAR,substitution,out,['startperiod'],1628400,,,1610612739,62,47,2019-12-27T22:20:30Z,3100000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2019-12-27T22:20:04.4Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612739,62,47,2019-12-27T22:20:30Z,3110000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2019-12-27T22:20:04.4Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612739,62,47,2019-12-27T22:20:30Z,3120000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2019-12-27T22:20:37.5Z,3,REGULAR,period,start,[],0,,,1610612739,62,47,2019-12-27T22:20:37Z,3130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M41.00S,2019-12-27T22:20:56.0Z,3,REGULAR,2pt,hook,['pointsinthepaint'],202684,9.937582128777924,49.333639705882355,1610612739,62,47,2019-12-27T22:21:05Z,3140000,3.0,41.0,1,left,MISS T. Thompson hook,[202684],1610612739.0,CLE,driving,,,Thompson,T. Thompson,,,,,4.65,Missed,,,,,,,,,,,,,,,,,,,
330,PT11M39.00S,2019-12-27T22:20:58.0Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,62,47,2019-12-27T22:21:05Z,3150000,,,0,,D. Theis REBOUND (Off:1 Def:5),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,329.0,6.0,5.0,1.0,,,,,,,,,,,
331,PT11M27.00S,2019-12-27T22:21:09.3Z,3,REGULAR,3pt,jumpshot,[],202689,69.33311432325887,28.745404411764707,1610612738,62,47,2019-12-27T22:21:15Z,3160000,-106.0,236.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
332,PT11M25.00S,2019-12-27T22:21:11.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,62,47,2019-12-27T22:21:15Z,3170000,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,331.0,5.0,4.0,1.0,,,,,,,,,,,
333,PT11M17.00S,2019-12-27T22:21:19.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629012,6.652431011826544,47.127757352941174,1610612739,62,49,2019-12-27T22:23:09Z,3180000,14.0,10.0,1,left,C. Sexton layup (15 PTS),[1629012],1610612739.0,CLE,running,,,Sexton,C. Sexton,,,,,2.12,Made,15.0,,,,,,,,,,,,,,,,,,
334,PT11M03.00S,2019-12-27T22:21:36.7Z,3,REGULAR,turnover,outofbounds,[],202689,,,1610612738,62,49,2019-12-27T22:21:44Z,3190000,,,0,,K. Walker TURNOVER outofbounds (2 TOV),[202689],1610612738.0,BOS,badpass,,,Walker,K. Walker,,,,,,,,,,,,,,,202035.0,,,,,2.0,,,,,
335,PT10M51.00S,2019-12-27T22:21:56.6Z,3,REGULAR,2pt,jumpshot,['fromturnover'],201567,22.815374507227332,68.69638480392157,1610612739,62,49,2019-12-27T22:22:06Z,3200000,-93.0,162.0,1,left,MISS K. Love 19' jumpshot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,19.18,Missed,,,,,,,,,,,,,,,,,,,
336,PT10M49.00S,2019-12-27T22:21:58.6Z,3,REGULAR,rebound,offensive,[],1626224,,,1610612739,62,49,2019-12-27T22:22:06Z,3210000,,,0,,C. Osman REBOUND (Off:1 Def:3),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,335.0,4.0,3.0,1.0,,,,,,,,,,,
337,PT10M48.00S,2019-12-27T22:22:01.6Z,3,REGULAR,2pt,hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626224,8.492115637319317,46.392463235294116,1610612739,62,51,2019-12-27T22:22:14Z,3220000,18.0,27.0,1,left,C. Osman hook (8 PTS),[1626224],1610612739.0,CLE,turnaround,,,Osman,C. Osman,,,,,3.74,Made,8.0,,,,,,,,,,,,,,,,,,
338,PT10M31.00S,2019-12-27T22:22:17.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,94.30026281208936,49.333639705882355,1610612738,64,51,2019-12-27T22:22:21Z,3230000,-3.0,1.0,1,right,G. Hayward layup (4 PTS),[202330],1610612738.0,BOS,drivingfingerroll,,,Hayward,G. Hayward,,,,,0.74,Made,4.0,,,,,,,,,,,,,,,,,,
339,PT10M31.00S,2019-12-27T22:22:21.2Z,3,REGULAR,foul,personal,['1freethrow'],1626224,,,1610612738,64,51,2019-12-27T22:22:34Z,3240000,,,0,,C. Osman FOUL personal (2 PF) (Hayward 1freethrow),"[1626224, 202330]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Hayward,202330.0,,,,,,
341,PT10M31.00S,2019-12-27T22:22:38.9Z,3,REGULAR,freethrow,1of1,[],202330,,,1610612738,65,51,2019-12-27T22:22:38Z,3260000,,,0,,G. Hayward freethrow 1of1 (5 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
342,PT10M19.00S,2019-12-27T22:22:53.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202684,8.492115637319317,49.57873774509804,1610612739,65,51,2019-12-27T22:23:01Z,3270000,2.0,27.0,1,left,MISS T. Thompson layup,[202684],1610612739.0,CLE,alleyoop,,,Thompson,T. Thompson,,,,,3.29,Missed,,,,,,,,,,,,,,,,,,,
343,PT10M17.00S,2019-12-27T22:22:55.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,51,2019-12-27T22:23:01Z,3280000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,342.0,3.0,3.0,0.0,,,,,,,,,,,
344,PT10M12.00S,2019-12-27T22:22:59.6Z,3,REGULAR,3pt,jumpshot,['fastbreak'],202689,91.67214191852825,2.2748161764705883,1610612738,68,51,2019-12-27T22:25:05Z,3290000,-239.0,26.0,1,right,K. Walker 24' 3PT  (11 PTS) (G. Hayward 4 AST),"[202689, 202330]",1610612738.0,BOS,running,,,Walker,K. Walker,,,,,24.06,Made,11.0,G. Hayward,202330.0,4.0,,,,,,,,,,,,,,,
346,PT09M58.00S,2019-12-27T22:23:13.7Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629012,16.557161629434955,47.59497549019608,1610612739,68,51,2019-12-27T22:23:22Z,3310000,12.0,103.0,1,left,MISS C. Sexton 11' jumpshot Blocked,"[1629012, 1628464]",1610612739.0,CLE,drivingfloating,,,Sexton,C. Sexton,,,,,10.93,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
347,PT09M58.00S,2019-12-27T22:23:13.7Z,3,REGULAR,block,,[],1628464,,,1610612739,68,51,2019-12-27T22:23:17Z,3320000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M56.00S,2019-12-27T22:23:15.7Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612739,68,51,2019-12-27T22:23:22Z,3330000,,,0,,C. Sexton REBOUND (Off:1 Def:2),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,346.0,3.0,2.0,1.0,,,,,,,,,,,
349,PT09M55.00S,2019-12-27T22:23:18.7Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",1629012,7.440867279894875,50.80422794117647,1610612739,68,53,2019-12-27T22:23:33Z,3340000,-4.0,17.0,1,left,C. Sexton jumpshot (17 PTS),[1629012],1610612739.0,CLE,floating,,,Sexton,C. Sexton,,,,,2.32,Made,17.0,,,,,,,,,,,,,,,,,,
350,PT09M42.00S,2019-12-27T22:23:31.5Z,3,REGULAR,3pt,jumpshot,[],1627759,80.23981603153744,92.47089460784314,1610612738,68,53,2019-12-27T22:23:38Z,3350000,212.0,133.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
351,PT09M40.00S,2019-12-27T22:23:33.5Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,68,53,2019-12-27T22:23:38Z,3360000,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,350.0,3.0,3.0,0.0,,,,,,,,,,,
352,PT09M33.00S,2019-12-27T22:23:39.2Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1629012,9.149145860709593,50.55912990196079,1610612739,68,53,2019-12-27T22:26:36Z,3370000,-3.0,34.0,1,left,MISS C. Sexton layup Blocked,"[1629012, 1628464]",1610612739.0,CLE,cutting,,,Sexton,C. Sexton,,,,,3.91,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
353,PT09M33.00S,2019-12-27T22:23:39.2Z,3,REGULAR,block,,[],1628464,,,1610612739,68,53,2019-12-27T22:23:43Z,3380000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M31.00S,2019-12-27T22:23:41.2Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,53,2019-12-27T22:23:50Z,3390000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,352.0,4.0,4.0,0.0,,,,,,,,,,,
355,PT09M26.00S,2019-12-27T22:23:46.7Z,3,REGULAR,turnover,badpass,[],1627759,,,1610612738,68,53,2019-12-27T22:24:33Z,3400000,,,0,,J. Brown TURNOVER badpass (2 TOV) Stolen,"[1627759, 1629012]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,2.0,Sexton,1629012.0,,,
356,PT09M26.00S,2019-12-27T22:23:46.7Z,3,REGULAR,steal,,[],1629012,,,1610612739,68,53,2019-12-27T22:25:30Z,3410000,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M20.00S,2019-12-27T22:23:54.7Z,3,REGULAR,foul,personal,[],202330,,,1610612739,68,53,2019-12-27T22:24:06Z,3420000,,,0,,G. Hayward FOUL personal (2 PF),"[202330, 202684]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,202035.0,2.0,0.0,Thompson,202684.0,,,,,,
359,PT09M14.00S,2019-12-27T22:24:19.1Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1626224,33.590670170827856,58.647365196078425,1610612739,68,53,2019-12-27T22:24:25Z,3440000,-43.0,263.0,1,left,MISS C. Osman 27' 3PT,[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M12.00S,2019-12-27T22:24:21.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,53,2019-12-27T22:24:25Z,3450000,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,359.0,5.0,5.0,0.0,,,,,,,,,,,
361,PT08M59.00S,2019-12-27T22:24:36.8Z,3,REGULAR,foul,personal,[],1629012,,,1610612738,68,53,2019-12-27T22:24:50Z,3460000,,,0,,C. Sexton FOUL personal (3 PF),"[1629012, 202689]",1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Walker,202689.0,,,,,,
363,PT08M53.00S,2019-12-27T22:25:14.4Z,3,REGULAR,3pt,jumpshot,[],202689,71.17279894875165,77.51991421568627,1610612738,68,53,2019-12-27T22:25:24Z,3480000,138.0,218.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
364,PT08M51.00S,2019-12-27T22:25:16.4Z,3,REGULAR,rebound,defensive,[],202684,,,1610612739,68,53,2019-12-27T22:25:24Z,3490000,,,0,,T. Thompson REBOUND (Off:0 Def:4),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,363.0,4.0,4.0,0.0,,,,,,,,,,,
365,PT08M41.00S,2019-12-27T22:25:25.7Z,3,REGULAR,3pt,jumpshot,[],1629012,29.122864651773984,24.088541666666664,1610612739,68,53,2019-12-27T22:25:34Z,3500000,130.0,221.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
366,PT08M39.00S,2019-12-27T22:25:28.8Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,68,53,2019-12-27T22:25:28Z,3510000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,365.0,4.0,4.0,0.0,,,,,,,,,,,
