actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
343,PT11M49.00S,2020-01-07T01:21:18.9Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628464,9.543363994743759,48.84344362745098,1610612738,51,42,2020-01-07T01:21:24Z,3380000,6.0,37.0,1,left,D. Theis layup (4 PTS),[1628464],1610612738.0,BOS,running,,,Theis,D. Theis,,,,,4.31,Made,,,,,,,4.0,,,,,,,,,,,,
344,PT11M49.00S,2020-01-07T01:21:20.8Z,3,REGULAR,foul,personal,['1freethrow'],203895,,,1610612738,51,42,2020-01-07T01:21:32Z,3390000,,,0,,J. McRae FOUL personal (1 PF) (Theis 1freethrow),"[203895, 1628464]",1610612764.0,WAS,shooting,,,McRae,J. McRae,,,,,,,,,,,,,,,,,,,,201638.0,1.0,1.0,Theis,1628464.0,
346,PT11M49.00S,2020-01-07T01:21:40.5Z,3,REGULAR,freethrow,1of1,"['fromturnover', 'fastbreak']",1628464,,,1610612738,51,42,2020-01-07T01:21:40Z,3410000,,,0,,MISS D. Theis freethrow 1of1,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
347,PT11M47.00S,2020-01-07T01:21:41.7Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,51,42,2020-01-07T01:21:41Z,3420000,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,346.0,2.0,1.0,1.0,,,,,,,,,,,,,
348,PT11M46.00S,2020-01-07T01:21:55.7Z,3,REGULAR,stoppage,equipmentmalfunction,[],0,,,1610612738,51,42,2020-01-07T01:21:55Z,3430000,,,0,,stoppage equipmentmalfunction,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M39.00S,2020-01-07T01:22:07.4Z,3,REGULAR,2pt,jumpshot,"['fromturnover', '2ndchance']",202330,22.552562417871222,29.725796568627448,1610612738,51,42,2020-01-07T01:22:12Z,3440000,101.0,159.0,1,left,MISS G. Hayward 19' jumpshot,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,19.37,Missed,,,,,,,,,,,,,,,,,,,
350,PT11M37.00S,2020-01-07T01:22:09.4Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,51,42,2020-01-07T01:22:12Z,3450000,,,0,,D. Theis REBOUND (Off:2 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,349.0,3.0,1.0,2.0,,,,,,,,,,,,,
351,PT11M32.00S,2020-01-07T01:22:14.7Z,3,REGULAR,3pt,jumpshot,"['fromturnover', '2ndchance']",203935,34.11629434954008,62.56893382352941,1610612738,51,42,2020-01-07T01:22:21Z,3460000,-63.0,268.0,1,left,MISS M. Smart 28' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,28.08,Missed,,,,,,,,,,,,,,,,,,,
352,PT11M27.00S,2020-01-07T01:22:19.7Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612764,51,42,2020-01-07T01:22:21Z,3470000,,,0,,G. Payton II REBOUND (Off:0 Def:4),[1627780],1610612764.0,WAS,,,,Payton II,G. Payton II,,,,,,,,,351.0,4.0,4.0,0.0,,,,,,,,,,,,,
353,PT11M16.00S,2020-01-07T01:22:34.8Z,3,REGULAR,foul,offensive,[],101133,,,1610612764,51,42,2020-01-07T01:22:53Z,3480000,,,0,,I. Mahinmi FOUL offensive (2 PF),"[101133, 1628464]",1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Theis,1628464.0,
355,PT11M16.00S,2020-01-07T01:22:34.8Z,3,REGULAR,turnover,offensivefoul,[],101133,,,1610612764,51,42,2020-01-07T01:22:34Z,3500000,,,0,,I. Mahinmi TURNOVER offensivefoul (1 TOV),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,,,,,,,,,1.0,,,101283.0,,,,,
356,PT11M04.00S,2020-01-07T01:23:03.1Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1628369,7.835085413929041,58.892463235294116,1610612738,51,42,2020-01-07T01:31:13Z,3510000,-44.0,21.0,1,left,MISS J. Tatum jumpshot Blocked,"[1628369, 101133]",1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,5.18,Missed,Mahinmi,101133.0,,,,,,,,,,,,,,,,,
357,PT11M04.00S,2020-01-07T01:23:03.1Z,3,REGULAR,block,,[],101133,,,1610612738,51,42,2020-01-07T01:23:05Z,3520000,,,0,,I. Mahinmi BLOCK (4 BLK),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M04.00S,2020-01-07T01:23:03.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,51,42,2020-01-07T01:23:19Z,3530000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,
359,PT11M04.00S,2020-01-07T01:23:06.7Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,51,42,2020-01-07T01:23:06Z,3540000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT10M53.00S,2020-01-07T01:23:28.7Z,3,REGULAR,3pt,jumpshot,"['fromturnover', '2ndchance']",1627759,28.728646517739815,19.676776960784316,1610612738,51,42,2020-01-07T01:30:57Z,3550000,152.0,218.0,1,left,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,,
361,PT10M49.00S,2020-01-07T01:23:32.7Z,3,REGULAR,rebound,offensive,[],202330,,,1610612738,51,42,2020-01-07T01:23:34Z,3560000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,360.0,5.0,4.0,1.0,,,,,,,,,,,,,
362,PT10M44.00S,2020-01-07T01:23:39.6Z,3,REGULAR,turnover,outofbounds,[],202330,,,1610612738,51,42,2020-01-07T01:23:46Z,3570000,,,0,,G. Hayward TURNOVER outofbounds (2 TOV),[202330],1610612738.0,BOS,lostball,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,2.0,,,101283.0,,,,,
364,PT10M34.00S,2020-01-07T01:24:10.8Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612764,51,42,2020-01-07T01:24:25Z,3590000,,,0,,M. Smart FOUL personal (2 PF) (Thomas 2freethrow),"[203935, 202738]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Thomas,202738.0,
366,PT10M34.00S,2020-01-07T01:24:39.4Z,3,REGULAR,freethrow,1of2,['fromturnover'],202738,,,1610612764,52,42,2020-01-07T01:24:39Z,3610000,,,0,,I. Thomas freethrow 1of2 (12 PTS),[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
367,PT10M34.00S,2020-01-07T01:24:53.9Z,3,REGULAR,freethrow,2of2,['fromturnover'],202738,,,1610612764,53,42,2020-01-07T01:24:53Z,3620000,,,0,,I. Thomas freethrow 2of2 (13 PTS),[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
368,PT10M22.00S,2020-01-07T01:25:07.2Z,3,REGULAR,3pt,jumpshot,[],1628369,35.03613666228647,41.98069852941176,1610612738,53,45,2020-01-07T01:25:15Z,3630000,40.0,277.0,1,left,J. Tatum 29' 3PT  (9 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,28.51,Made,,,,,,,9.0,M. Smart,203935.0,2.0,,,,,,,,,
370,PT10M05.00S,2020-01-07T01:25:24.4Z,3,REGULAR,2pt,jumpshot,[],202738,89.83245729303549,81.68658088235294,1610612764,55,45,2020-01-07T01:25:28Z,3650000,158.0,43.0,1,right,I. Thomas 17' jumpshot (15 PTS),[202738],1610612764.0,WAS,stepback,,,Thomas,I. Thomas,,,,,16.57,Made,,,,,,,15.0,,,,,,,,,,,,
371,PT09M48.00S,2020-01-07T01:25:45.1Z,3,REGULAR,foul,personal,[],202738,,,1610612738,55,45,2020-01-07T01:25:53Z,3660000,,,0,,I. Thomas FOUL personal (2 PF),"[202738, 202330]",1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Hayward,202330.0,
373,PT09M38.00S,2020-01-07T01:26:09.2Z,3,REGULAR,2pt,jumpshot,[],1628369,8.886333771353483,72.61795343137256,1610612738,55,47,2020-01-07T01:26:13Z,3680000,-113.0,31.0,1,left,J. Tatum 12' jumpshot (11 PTS),[1628369],1610612738.0,BOS,turnaroundfadeaway,,,Tatum,J. Tatum,,,,,11.88,Made,,,,,,,11.0,,,,,,,,,,,,
374,PT09M26.00S,2020-01-07T01:26:20.5Z,3,REGULAR,3pt,jumpshot,[],203895,76.42904073587385,86.58854166666666,1610612764,58,47,2020-01-07T01:26:26Z,3690000,183.0,169.0,1,right,J. McRae 25' 3PT  (14 PTS) (I. Thomas 2 AST),"[203895, 202738]",1610612764.0,WAS,,,,McRae,J. McRae,,,,,25.29,Made,,,,,,,14.0,I. Thomas,202738.0,2.0,,,,,,,,,
376,PT09M11.00S,2020-01-07T01:26:35.4Z,3,REGULAR,3pt,jumpshot,[],203935,32.802233902759525,62.07873774509803,1610612738,58,47,2020-01-07T01:26:43Z,3710000,-60.0,256.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
377,PT09M08.00S,2020-01-07T01:26:38.4Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,58,47,2020-01-07T01:26:43Z,3720000,,,0,,J. Brown REBOUND (Off:3 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,376.0,6.0,3.0,3.0,,,,,,,,,,,,,
379,PT09M05.00S,2020-01-07T01:26:42.3Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1627759,8.754927726675426,48.10814950980392,1610612738,58,47,2020-01-07T01:30:31Z,3740000,9.0,30.0,1,left,MISS J. Brown layup,[1627759],1610612738.0,BOS,putback,,,Brown,J. Brown,,,,,3.66,Missed,,,,,,,,,,,,,,,,,,,
380,PT09M05.00S,2020-01-07T01:26:42.3Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612764,58,47,2020-01-07T01:27:29Z,3750000,,,0,,G. Payton II REBOUND (Off:0 Def:5),[1627780],1610612764.0,WAS,,,,Payton II,G. Payton II,,,,,,,,,379.0,5.0,5.0,0.0,,,,,,,,,,,,,
381,PT09M01.00S,2020-01-07T01:26:46.1Z,3,REGULAR,3pt,jumpshot,[],202738,68.41327201051249,26.53952205882353,1610612764,58,47,2020-01-07T01:26:51Z,3760000,-117.0,244.0,1,right,MISS I. Thomas 28' 3PT,[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,,
382,PT08M59.00S,2020-01-07T01:26:48.1Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,58,47,2020-01-07T01:26:51Z,3770000,,,0,,G. Hayward REBOUND (Off:1 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,381.0,6.0,5.0,1.0,,,,,,,,,,,,,
383,PT08M53.00S,2020-01-07T01:26:56.2Z,3,REGULAR,foul,personal,['2freethrow'],101133,,,1610612738,58,47,2020-01-07T01:27:12Z,3780000,,,0,,I. Mahinmi FOUL personal (3 PF) (Theis 2freethrow),"[101133, 1628464]",1610612764.0,WAS,shooting,,,Mahinmi,I. Mahinmi,,,,,,,,,,,,,,,,,,,,201638.0,3.0,0.0,Theis,1628464.0,
385,PT08M53.00S,2020-01-07T01:27:18.3Z,3,REGULAR,freethrow,1of2,[],1628464,,,1610612738,58,48,2020-01-07T01:27:18Z,3800000,,,0,,D. Theis freethrow 1of2 (5 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
386,PT08M53.00S,2020-01-07T01:27:32.4Z,3,REGULAR,freethrow,2of2,[],1628464,,,1610612738,58,49,2020-01-07T01:27:32Z,3810000,,,0,,D. Theis freethrow 2of2 (6 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
387,PT08M36.00S,2020-01-07T01:27:54.9Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612764,58,49,2020-01-07T01:27:54Z,3820000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M31.00S,2020-01-07T01:28:16.9Z,3,REGULAR,2pt,jumpshot,[],203895,74.45795006570303,32.421875,1610612764,58,49,2020-01-07T01:28:23Z,3830000,-88.0,188.0,1,right,MISS J. McRae 21' jumpshot Blocked,"[203895, 1628369]",1610612764.0,WAS,pullup,,,McRae,J. McRae,,,,,21.22,Missed,Tatum,1628369.0,,,,,,,,,,,,,,,,,
389,PT08M31.00S,2020-01-07T01:28:16.9Z,3,REGULAR,block,,[],1628369,,,1610612764,58,49,2020-01-07T01:28:19Z,3840000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M27.00S,2020-01-07T01:28:20.9Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,58,49,2020-01-07T01:28:45Z,3850000,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,388.0,4.0,2.0,2.0,,,,,,,,,,,,,
391,PT08M26.00S,2020-01-07T01:28:21.1Z,3,REGULAR,2pt,dunk,"['fastbreak', 'pointsinthepaint']",1628369,6.652431011826544,47.372855392156865,1610612738,58,51,2020-01-07T01:30:11Z,3860000,13.0,10.0,1,left,J. Tatum dunk (13 PTS) (D. Theis 2 AST),"[1628369, 1628464]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,2.03,Made,,,,,,,13.0,D. Theis,1628464.0,2.0,,,,,,,,,
392,PT08M07.00S,2020-01-07T01:28:41.2Z,3,REGULAR,turnover,outofbounds,[],1629067,,,1610612764,58,51,2020-01-07T01:29:01Z,3870000,,,0,,I. Bonga TURNOVER outofbounds (1 TOV),[1629067],1610612764.0,WAS,badpass,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,1.0,,,101283.0,,,,,
394,PT07M58.00S,2020-01-07T01:28:56.1Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628369,5.995400788436268,48.10814950980392,1610612738,58,53,2020-01-07T01:29:55Z,3880000,9.0,4.0,1,left,J. Tatum layup (15 PTS),[1628369],1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,1.34,Made,,,,,,,15.0,,,,,,,,,,,,
395,PT07M58.00S,2020-01-07T01:29:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,58,53,2020-01-07T01:29:01Z,3890000,,,0,,timeout full,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M58.00S,2020-01-07T01:31:45.8Z,3,REGULAR,substitution,out,[],1629067,,,1610612764,58,53,2020-01-07T01:31:56Z,3900000,,,0,,substitution out Bonga,[1629067],1610612764.0,WAS,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M58.00S,2020-01-07T01:31:45.8Z,3,REGULAR,substitution,in,[],1628972,,,1610612764,58,53,2020-01-07T01:31:56Z,3910000,,,0,,substitution in Brown Jr.,[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M44.00S,2020-01-07T01:32:14.3Z,3,REGULAR,3pt,jumpshot,[],1628972,85.3646517739816,96.8826593137255,1610612764,61,53,2020-01-07T01:32:19Z,3920000,234.0,85.0,1,right,T. Brown Jr. 25' 3PT  (8 PTS) (I. Thomas 3 AST),"[1628972, 202738]",1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,25.13,Made,,,,,,,8.0,I. Thomas,202738.0,3.0,,,,,,,,,
400,PT07M17.00S,2020-01-07T01:32:40.3Z,3,REGULAR,3pt,jumpshot,[],1627759,29.911300919842315,81.19638480392157,1610612738,61,53,2020-01-07T01:32:45Z,3940000,-156.0,229.0,1,left,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,stepback,,,Brown,J. Brown,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,,
401,PT07M15.00S,2020-01-07T01:32:42.3Z,3,REGULAR,rebound,defensive,[],203895,,,1610612764,61,53,2020-01-07T01:32:45Z,3950000,,,0,,J. McRae REBOUND (Off:0 Def:6),[203895],1610612764.0,WAS,,,,McRae,J. McRae,,,,,,,,,400.0,6.0,6.0,0.0,,,,,,,,,,,,,
402,PT07M05.00S,2020-01-07T01:32:53.3Z,3,REGULAR,turnover,lostball,[],202738,,,1610612764,61,53,2020-01-07T01:32:58Z,3960000,,,0,,I. Thomas TURNOVER lostball (1 TOV) Stolen,"[202738, 203935]",1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,,,,,,
403,PT07M05.00S,2020-01-07T01:32:53.3Z,3,REGULAR,steal,,[],203935,,,1610612738,61,53,2020-01-07T01:42:24Z,3970000,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M01.00S,2020-01-07T01:32:57.4Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202330,8.623521681997373,48.59834558823529,1610612738,61,55,2020-01-07T01:42:43Z,3980000,7.0,29.0,1,left,G. Hayward layup (8 PTS) (M. Smart 3 AST),"[202330, 203935]",1610612738.0,BOS,runningreverse,,,Hayward,G. Hayward,,,,,3.48,Made,,,,,,,8.0,M. Smart,203935.0,3.0,,,,,,,,,
406,PT06M41.00S,2020-01-07T01:33:16.9Z,3,REGULAR,2pt,jumpshot,[],202738,87.86136662286465,72.61795343137256,1610612764,63,55,2020-01-07T01:33:23Z,4000000,113.0,62.0,1,right,I. Thomas 13' jumpshot (17 PTS) (I. Mahinmi 4 AST),"[202738, 101133]",1610612764.0,WAS,drivingfloating,,,Thomas,I. Thomas,,,,,13.15,Made,,,,,,,17.0,I. Mahinmi,101133.0,4.0,,,,,,,,,
407,PT06M22.00S,2020-01-07T01:33:36.2Z,3,REGULAR,2pt,jumpshot,[],1628369,8.492115637319317,79.23560049019608,1610612738,63,55,2020-01-07T01:33:43Z,4010000,-146.0,27.0,1,left,MISS J. Tatum 15' jumpshot,[1628369],1610612738.0,BOS,turnaroundfadeaway,,,Tatum,J. Tatum,,,,,14.98,Missed,,,,,,,,,,,,,,,,,,,
408,PT06M20.00S,2020-01-07T01:33:38.2Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612764,63,55,2020-01-07T01:33:43Z,4020000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:5),[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,407.0,6.0,5.0,1.0,,,,,,,,,,,,,
409,PT06M07.00S,2020-01-07T01:33:51.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628972,92.06636005256242,63.794424019607845,1610612764,63,55,2020-01-07T01:33:56Z,4030000,69.0,22.0,1,right,MISS T. Brown Jr. 7' layup Blocked,"[1628972, 203935]",1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,7.43,Missed,Smart,203935.0,,,,,,,,,,,,,,,,,
410,PT06M07.00S,2020-01-07T01:33:51.2Z,3,REGULAR,block,,[],203935,,,1610612764,63,55,2020-01-07T01:40:18Z,4040000,,,0,,M. Smart BLOCK (2 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M04.00S,2020-01-07T01:33:54.2Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,63,55,2020-01-07T01:33:56Z,4050000,,,0,,J. Brown REBOUND (Off:3 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,409.0,7.0,4.0,3.0,,,,,,,,,,,,,
412,PT06M03.00S,2020-01-07T01:33:59.5Z,3,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612738,63,55,2020-01-07T01:34:16Z,4060000,,,0,,G. Payton II FOUL personal (1 PF) (Brown 2freethrow),"[1627780, 1627759]",1610612764.0,WAS,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Brown,1627759.0,
414,PT06M03.00S,2020-01-07T01:34:26.5Z,3,REGULAR,freethrow,1of2,['fastbreak'],1627759,,,1610612738,63,56,2020-01-07T01:34:26Z,4080000,,,0,,J. Brown freethrow 1of2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
415,PT06M03.00S,2020-01-07T01:34:27.1Z,3,REGULAR,substitution,out,[],202330,,,1610612738,63,56,2020-01-07T01:34:31Z,4090000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M03.00S,2020-01-07T01:34:27.1Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,63,56,2020-01-07T01:34:31Z,4100000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M03.00S,2020-01-07T01:34:42.4Z,3,REGULAR,freethrow,2of2,['fastbreak'],1627759,,,1610612738,63,57,2020-01-07T01:34:42Z,4110000,,,0,,J. Brown freethrow 2of2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
418,PT05M47.00S,2020-01-07T01:34:59.8Z,3,REGULAR,3pt,jumpshot,[],202738,87.20433639947439,97.37285539215686,1610612764,63,57,2020-01-07T01:35:04Z,4120000,237.0,68.0,1,right,MISS I. Thomas 25' 3PT,[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
419,PT05M45.00S,2020-01-07T01:35:01.8Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,63,57,2020-01-07T01:35:04Z,4130000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,418.0,5.0,3.0,2.0,,,,,,,,,,,,,
420,PT05M35.00S,2020-01-07T01:35:11.6Z,3,REGULAR,turnover,badpass,[],1627759,,,1610612738,63,57,2020-01-07T01:35:15Z,4140000,,,0,,J. Brown TURNOVER badpass (2 TOV) Stolen,"[1627759, 101133]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,2.0,Mahinmi,101133.0,,,,,,
421,PT05M35.00S,2020-01-07T01:35:11.6Z,3,REGULAR,steal,,[],101133,,,1610612764,63,57,2020-01-07T01:35:13Z,4150000,,,0,,I. Mahinmi STEAL (1 STL),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M22.00S,2020-01-07T01:35:24.7Z,3,REGULAR,turnover,badpass,[],1628972,,,1610612764,63,57,2020-01-07T01:35:28Z,4160000,,,0,,T. Brown Jr. TURNOVER badpass (2 TOV) Stolen,"[1628972, 1629684]",1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,2.0,Williams,1629684.0,,,,,,
423,PT05M22.00S,2020-01-07T01:35:24.7Z,3,REGULAR,steal,,[],1629684,,,1610612738,63,57,2020-01-07T01:35:26Z,4170000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M12.00S,2020-01-07T01:35:34.1Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",203935,9.017739816031538,43.451286764705884,1610612738,63,57,2020-01-07T01:35:39Z,4180000,33.0,32.0,1,left,MISS M. Smart jumpshot,[203935],1610612738.0,BOS,drivingbank,,,Smart,M. Smart,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
425,PT05M09.00S,2020-01-07T01:35:37.1Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,63,57,2020-01-07T01:35:39Z,4190000,,,0,,D. Theis REBOUND (Off:3 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,424.0,6.0,3.0,3.0,,,,,,,,,,,,,
426,PT05M09.00S,2020-01-07T01:35:37.9Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628464,5.0,50.0,1610612738,63,59,2020-01-07T01:35:38Z,4200000,0.0,-6.0,1,left,D. Theis dunk (8 PTS),[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,,
427,PT04M59.00S,2020-01-07T01:35:47.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203895,91.27792378449409,56.68658088235294,1610612764,63,59,2020-01-07T01:35:52Z,4210000,33.0,29.0,1,right,MISS J. McRae layup,[203895],1610612764.0,WAS,driving,,,McRae,J. McRae,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M56.00S,2020-01-07T01:35:50.7Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,63,59,2020-01-07T01:49:57Z,4220000,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,427.0,2.0,1.0,1.0,,,,,,,,,,,,,
429,PT04M55.00S,2020-01-07T01:35:54.1Z,3,REGULAR,turnover,lostball,[],1627759,,,1610612738,63,59,2020-01-07T01:36:26Z,4230000,,,0,,J. Brown TURNOVER lostball (3 TOV),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,3.0,,,,,,,,
431,PT04M55.00S,2020-01-07T01:35:56.2Z,3,REGULAR,foul,personal,[],1627759,,,1610612764,63,59,2020-01-07T01:36:02Z,4250000,,,0,,J. Brown FOUL personal (2 PF),"[1627759, 1628972]",1610612738.0,BOS,looseball,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Brown Jr.,1628972.0,
