actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerName,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,stealTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,blockTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,subsInPlayerName,subsInPersonId,value
601,PT02M51.00S,2020-03-01T03:46:03.6Z,4,REGULAR,rebound,offensive,[],200782,,,1610612745,95,96,2020-03-01T03:46:08Z,5910000,,[HOU] Tucker offensive rebound (Off:5 Def:6),[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,600.0,11.0,6.0,5.0,,,,,,,,,,,
602,PT02M41.00S,2020-03-01T03:46:21.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,95,96,2020-03-01T03:46:21Z,5920000,,[HOU] timeout full,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M37.00S,2020-03-01T03:47:59.7Z,4,REGULAR,3pt,jumpshot,['2ndchance'],203496,71.04139290407359,78.99050245098039,1610612745,95,99,2020-03-01T03:48:06Z,5930000,right,[HOU] Covington 3pt shot: Made (16 PTS) assist: Westbrook (5 AST),"[203496, 201566]",1610612745.0,HOU,,,,Covington,R. Covington,,,,,26.78,: Made,16.0,Westbrook,201566.0,5.0,,,,,,,,,,,,,,,,,,,
605,PT02M15.00S,2020-03-01T03:48:22.5Z,4,REGULAR,3pt,jumpshot,[],1628369,33.722076215505915,49.08854166666667,1610612738,95,99,2020-03-01T03:48:42Z,5950000,left,[BOS] Tatum stepback 3pt jumpshot: Missed,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,27.0,: Missed,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M13.00S,2020-03-01T03:48:24.5Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,95,99,2020-03-01T03:48:31Z,5960000,,[BOS] Theis offensive rebound (Off:3 Def:9),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,605.0,12.0,9.0,3.0,,,,,,,,,,,
607,PT02M10.00S,2020-03-01T03:48:28.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1627759,7.835085413929041,53.01011029411765,1610612738,95,99,2020-03-01T03:51:24Z,5970000,left,[BOS] Brown layup: Missed Block: Covington (3 BLK),"[1627759, 203496]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.06,: Missed,,,,,,,,,,,,,Covington,203496.0,3.0,,,,,,,,
609,PT02M09.00S,2020-03-01T03:48:29.9Z,4,REGULAR,rebound,defensive,[],203496,,,1610612745,95,99,2020-03-01T03:51:24Z,5990000,,[HOU] Covington defensive rebound (Off:1 Def:12),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,607.0,13.0,12.0,1.0,,,,,,,,,,,
610,PT01M55.00S,2020-03-01T03:48:42.2Z,4,REGULAR,3pt,jumpshot,[],200782,90.75229960578186,96.6375612745098,1610612745,95,99,2020-03-01T03:48:50Z,6000000,right,[HOU] Tucker 3pt jumpshot: Missed,[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,23.66,: Missed,,,,,,,,,,,,,,,,,,,,,,,
611,PT01M54.00S,2020-03-01T03:48:43.2Z,4,REGULAR,rebound,offensive,[],201566,,,1610612745,95,99,2020-03-01T03:49:15Z,6010000,,[HOU] Westbrook offensive rebound (Off:2 Def:5),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,610.0,7.0,5.0,2.0,,,,,,,,,,,
612,PT01M53.00S,2020-03-01T03:48:47.7Z,4,REGULAR,2pt,dunk,"['2ndchance', 'pointsinthepaint']",201566,95.0,50.0,1610612745,95,101,2020-03-01T03:48:58Z,6020000,right,[HOU] Westbrook dunk: Made (35 PTS),[201566],1610612745.0,HOU,tip,,,Westbrook,R. Westbrook,,,,,0.0,: Made,35.0,,,,,,,,,,,,,,,,,,,,,,
613,PT01M50.00S,2020-03-01T03:48:57.1Z,4,REGULAR,3pt,jumpshot,['fastbreak'],203935,31.61957950065703,30.46109068627451,1610612738,95,101,2020-03-01T03:52:17Z,6030000,left,[BOS] Smart pullup 3pt jumpshot: Missed,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,26.86,: Missed,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M48.00S,2020-03-01T03:48:59.1Z,4,REGULAR,rebound,defensive,[],203496,,,1610612745,95,101,2020-03-01T03:49:09Z,6040000,,[HOU] Covington defensive rebound (Off:1 Def:13),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,613.0,14.0,13.0,1.0,,,,,,,,,,,
615,PT01M28.00S,2020-03-01T03:49:19.5Z,4,REGULAR,3pt,jumpshot,[],201935,66.70499342969777,32.91207107843137,1610612745,95,101,2020-03-01T03:52:37Z,6050000,right,[HOU] Harden stepback 3pt jumpshot: Missed,[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,27.94,: Missed,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M26.00S,2020-03-01T03:49:21.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,95,101,2020-03-01T03:49:28Z,6060000,,[BOS] Brown defensive rebound (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,615.0,4.0,3.0,1.0,,,,,,,,,,,
617,PT01M19.00S,2020-03-01T03:49:28.8Z,4,REGULAR,3pt,jumpshot,[],202330,30.042706964520367,24.333639705882355,1610612738,95,101,2020-03-01T03:49:35Z,6070000,left,[BOS] Hayward 3pt jumpshot: Missed,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,26.81,: Missed,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M17.00S,2020-03-01T03:49:30.8Z,4,REGULAR,rebound,defensive,[],203496,,,1610612745,95,101,2020-03-01T03:49:35Z,6080000,,[HOU] Covington defensive rebound (Off:1 Def:14),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,617.0,15.0,14.0,1.0,,,,,,,,,,,
619,PT00M56.90S,2020-03-01T03:49:51.6Z,4,REGULAR,3pt,jumpshot,[],201935,66.17936925098554,53.50030637254902,1610612745,95,101,2020-03-01T03:53:18Z,6090000,right,[HOU] Harden 3pt jumpshot: Missed,[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,27.15,: Missed,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M54.10S,2020-03-01T03:49:54.4Z,4,REGULAR,rebound,offensive,[],200782,,,1610612745,95,101,2020-03-01T03:49:58Z,6100000,,[HOU] Tucker offensive rebound (Off:6 Def:6),[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,619.0,12.0,6.0,6.0,,,,,,,,,,,
621,PT00M42.20S,2020-03-01T03:50:06.2Z,4,REGULAR,3pt,jumpshot,['2ndchance'],201935,71.56701708278581,77.51991421568627,1610612745,95,101,2020-03-01T03:53:39Z,6110000,right,[HOU] Harden stepback 3pt jumpshot: Missed,[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,25.97,: Missed,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M39.40S,2020-03-01T03:50:09.0Z,4,REGULAR,rebound,defensive,[],202330,,,1610612738,95,101,2020-03-01T03:50:14Z,6120000,,[BOS] Hayward defensive rebound (Off:1 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,621.0,5.0,4.0,1.0,,,,,,,,,,,
625,PT00M36.20S,2020-03-01T03:50:35.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612738,95,101,2020-03-01T03:50:41Z,6150000,,[HOU] Harden foul personal (3 PF) (Tatum inpenalty),"[201935, 1628369]",1610612745.0,HOU,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Tatum,1628369.0,,,
627,PT00M36.20S,2020-03-01T03:51:01.8Z,4,REGULAR,freethrow,1of2,[],1628369,,,1610612738,95,101,2020-03-01T03:51:01Z,6170000,,[BOS] Tatum freethrow 1of2: Missed,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M36.20S,2020-03-01T03:51:01.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,95,101,2020-03-01T03:51:01Z,6180000,,[BOS] Team offensive rebound,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,627.0,,,,,,,,,,,,,,
629,PT00M36.20S,2020-03-01T03:51:19.9Z,4,REGULAR,freethrow,2of2,[],1628369,,,1610612738,96,101,2020-03-01T03:51:19Z,6190000,,[BOS] Tatum freethrow 2of2: Made (30 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,: Made,30.0,,,,,,,,,,,,,,,,,,,,,,
630,PT00M27.70S,2020-03-01T03:51:29.1Z,4,REGULAR,turnover,badpass,[],201935,,,1610612745,96,101,2020-03-01T03:51:42Z,6200000,,[HOU] Harden badpass turnover (5 TO) Steal: Hayward (3 STL),"[201935, 202330]",1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,5.0,Hayward,202330.0,3.0,,,,,,,,,,,,,,,
632,PT00M24.00S,2020-03-01T03:51:33.5Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",203935,8.492115637319317,59.62775735294118,1610612738,98,101,2020-03-01T03:54:24Z,6220000,left,[BOS] Smart layup: Made (23 PTS) assist: Hayward (4 AST),"[203935, 202330]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,5.82,: Made,23.0,Hayward,202330.0,4.0,,,,,,,,,,,,,,,,,,,
634,PT00M20.40S,2020-03-01T03:51:40.6Z,4,REGULAR,foul,personal,[],202330,,,1610612745,98,101,2020-03-01T03:51:46Z,6240000,,[BOS] Hayward foul personal (1 PF),"[202330, 201566]",1610612738.0,BOS,take,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Westbrook,201566.0,,,
636,PT00M20.40S,2020-03-01T03:52:06.8Z,4,REGULAR,substitution,out,[],1628464,,,1610612745,98,101,2020-03-01T03:52:15Z,6260000,,[BOS] substitution Theis replaced by Williams,"[1628464, 1629684]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,,Williams,1629684.0,
637,PT00M20.40S,2020-03-01T03:52:06.8Z,4,REGULAR,substitution,out,[],1627863,,,1610612745,98,101,2020-03-01T03:52:15Z,6270000,,[HOU] substitution House Jr. replaced by Gordon,"[1627863, 201569]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon,201569.0,
640,PT00M19.30S,2020-03-01T03:52:27.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612745,98,101,2020-03-01T03:52:45Z,6300000,,[BOS] Smart foul personal (4 PF) (Westbrook inpenalty),"[203935, 201566]",1610612738.0,BOS,take,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,2714.0,4.0,0.0,Westbrook,201566.0,,,
642,PT00M19.30S,2020-03-01T03:52:53.7Z,4,REGULAR,freethrow,1of2,[],201566,,,1610612745,98,101,2020-03-01T03:52:53Z,6320000,,[HOU] Westbrook freethrow 1of2: Missed,[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M19.30S,2020-03-01T03:52:53.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,98,101,2020-03-01T03:52:53Z,6330000,,[HOU] Team offensive rebound,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,642.0,,,,,,,,,,,,,,
644,PT00M19.30S,2020-03-01T03:52:54.6Z,4,REGULAR,substitution,out,[],202330,,,1610612745,98,101,2020-03-01T03:53:01Z,6340000,,[BOS] substitution Hayward replaced by Theis,"[202330, 1628464]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,,Theis,1628464.0,
646,PT00M19.30S,2020-03-01T03:53:11.7Z,4,REGULAR,freethrow,2of2,[],201566,,,1610612745,98,102,2020-03-01T03:53:11Z,6360000,,[HOU] Westbrook freethrow 2of2: Made (36 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Made,36.0,,,,,,,,,,,,,,,,,,,,,,
647,PT00M19.30S,2020-03-01T03:53:14.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,98,102,2020-03-01T03:53:14Z,6370000,,[BOS] timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M19.30S,2020-03-01T03:54:16.1Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,98,102,2020-03-01T03:54:32Z,6380000,,[BOS] substitution Williams replaced by Hayward,"[1629684, 202330]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,Hayward,202330.0,
650,PT00M10.60S,2020-03-01T03:54:57.3Z,4,REGULAR,3pt,jumpshot,[],203935,29.6484888304862,26.53952205882353,1610612738,101,102,2020-03-01T03:55:31Z,6400000,left,[BOS] Smart 3pt shot: Made (26 PTS) assist: Tatum (4 AST),"[203935, 1628369]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,25.97,: Made,26.0,Tatum,1628369.0,4.0,,,,,,,,,,,,,,,,,,,
651,PT00M08.10S,2020-03-01T03:55:03.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612745,101,102,2020-03-01T03:55:24Z,6410000,,[BOS] Theis foul personal (2 PF) (Westbrook inpenalty),"[1628464, 201566]",1610612738.0,BOS,take,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Westbrook,201566.0,,,
653,PT00M08.10S,2020-03-01T03:55:26.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612745,101,102,2020-03-01T03:56:01Z,6430000,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,Common Foul Upheld
655,PT00M08.10S,2020-03-01T03:56:37.4Z,4,REGULAR,freethrow,1of2,[],201566,,,1610612745,101,103,2020-03-01T03:56:37Z,6450000,,[HOU] Westbrook freethrow 1of2: Made (37 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Made,37.0,,,,,,,,,,,,,,,,,,,,,,
656,PT00M08.10S,2020-03-01T03:56:38.7Z,4,REGULAR,substitution,out,[],202330,,,1610612745,101,103,2020-03-01T03:56:42Z,6460000,,[BOS] substitution Hayward replaced by Williams,"[202330, 1629684]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,,Williams,1629684.0,
658,PT00M08.10S,2020-03-01T03:56:58.0Z,4,REGULAR,freethrow,2of2,[],201566,,,1610612745,101,104,2020-03-01T03:56:58Z,6480000,,[HOU] Westbrook freethrow 2of2: Made (38 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Made,38.0,,,,,,,,,,,,,,,,,,,,,,
659,PT00M08.10S,2020-03-01T03:57:01.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,101,104,2020-03-01T03:57:01Z,6490000,,[BOS] timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M08.10S,2020-03-01T03:57:56.5Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,101,104,2020-03-01T03:58:11Z,6500000,,[BOS] substitution Williams replaced by Hayward,"[1629684, 202330]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,Hayward,202330.0,
663,PT00M05.10S,2020-03-01T03:58:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612738,101,104,2020-03-01T03:58:50Z,6520000,,[HOU] Tucker foul personal (3 PF) (Tatum inpenalty),"[200782, 1628369]",1610612745.0,HOU,take,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,2714.0,3.0,0.0,Tatum,1628369.0,,,
665,PT00M05.10S,2020-03-01T03:59:13.2Z,4,REGULAR,freethrow,1of2,[],1628369,,,1610612738,101,104,2020-03-01T04:01:14Z,6545000,,[BOS] Tatum freethrow 1of2: Missed,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M05.10S,2020-03-01T03:59:13.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,101,104,2020-03-01T04:01:14Z,6552500,,[BOS] Team offensive rebound,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,665.0,,,,,,,,,,,,,,
669,PT00M05.10S,2020-03-01T03:59:13.2Z,4,REGULAR,freethrow,2of2,[],1628369,,,1610612738,101,104,2020-03-01T04:01:14Z,6556250,,[BOS] Tatum freethrow 2of2: Missed,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M05.10S,2020-03-01T03:59:13.2Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,101,104,2020-03-01T04:09:02Z,6558125,,[BOS] Brown offensive rebound (Off:2 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,669.0,5.0,3.0,2.0,,,,,,,,,,,
667,PT00M05.10S,2020-03-01T03:59:13.8Z,4,REGULAR,substitution,out,[],201569,,,1610612738,101,104,2020-03-01T03:59:29Z,6560000,,[HOU] substitution Gordon replaced by Green,"[201569, 201145]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,Green,201145.0,
671,PT00M01.00S,2020-03-01T03:59:36.0Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1627759,33.459264126149804,50.55912990196079,1610612738,104,104,2020-03-01T04:00:58Z,6575000,left,[BOS] Brown 3pt shot: Made (22 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.75,: Made,22.0,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.00S,2020-03-01T04:00:03.3Z,4,REGULAR,instantreplay,request,[],0,,,1610612745,104,104,2020-03-01T04:00:58Z,6620000,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,End Period - Good Basket
674,PT00M00.00S,2020-03-01T04:00:18.0Z,4,REGULAR,period,end,[],0,,,1610612745,104,104,2020-03-01T04:00:58Z,6630000,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT05M00.00S,2020-03-01T04:01:40.2Z,5,OVERTIME,substitution,out,['startperiod'],201145,,,1610612745,104,104,2020-03-01T04:01:58Z,6640000,,[HOU] substitution Green replaced by Gordon,"[201145, 201569]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon,201569.0,
677,PT05M00.00S,2020-03-01T04:02:36.0Z,5,OVERTIME,period,start,[],0,,,0,104,104,2020-03-01T04:02:36Z,6660000,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT04M55.00S,2020-03-01T04:02:39.1Z,5,OVERTIME,jumpball,recovered,[],203935,,,1610612738,104,104,2020-03-01T04:02:39Z,6680000,,Jump Ball: Theis vs. Covington tip to Smart,"[203935, 1628464, 203496]",1610612738.0,BOS,startperiod,Smart,203935.0,Smart,M. Smart,Theis,1628464.0,Covington,203496.0,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT04M38.00S,2020-03-01T04:02:56.7Z,5,OVERTIME,3pt,jumpshot,[],1628464,15.062417871222076,3.7454044117647056,1610612738,104,104,2020-03-01T04:03:04Z,6710000,left,[BOS] Theis 3pt jumpshot: Missed,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,24.99,: Missed,,,,,,,,,,,,,,,,,,,,,,,
683,PT04M36.00S,2020-03-01T04:02:58.7Z,5,OVERTIME,rebound,defensive,[],200782,,,1610612745,104,104,2020-03-01T04:03:04Z,6720000,,[HOU] Tucker defensive rebound (Off:6 Def:7),[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,682.0,13.0,7.0,6.0,,,,,,,,,,,
684,PT04M35.00S,2020-03-01T04:03:00.8Z,5,OVERTIME,turnover,lostball,[],200782,,,1610612745,104,104,2020-03-01T04:03:11Z,6730000,,[HOU] Tucker lostball turnover (1 TO) Steal: Tatum (2 STL),"[200782, 1628369]",1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,1.0,Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
686,PT04M27.00S,2020-03-01T04:03:07.9Z,5,OVERTIME,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628369,6.389618922470433,51.53952205882353,1610612738,106,104,2020-03-01T04:03:18Z,6750000,left,[BOS] Tatum layup: Made (32 PTS) assist: Smart (6 AST),"[1628369, 203935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.52,: Made,32.0,Smart,203935.0,6.0,,,,,,,,,,,,,,,,,,,
689,PT04M06.00S,2020-03-01T04:03:33.2Z,5,OVERTIME,foul,personal,['1freethrow'],1627759,,,1610612745,106,104,2020-03-01T04:03:41Z,6780000,,[BOS] Brown foul personal (4 PF) (Westbrook 1freethrow),"[1627759, 201566]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,2714.0,4.0,0.0,Westbrook,201566.0,,,
688,PT04M06.00S,2020-03-01T04:03:35.1Z,5,OVERTIME,2pt,jumpshot,[],201566,88.43626806833115,29.013480392156865,1610612745,106,106,2020-03-01T04:13:44Z,6795000,right,[HOU] Westbrook jumpshot: Made (40 PTS),[201566],1610612745.0,HOU,fadeaway,,,Westbrook,R. Westbrook,,,,,12.17,: Made,40.0,,,,,,,,,,,,,,,,,,,,,,
691,PT04M06.00S,2020-03-01T04:03:56.2Z,5,OVERTIME,freethrow,1of1,[],201566,,,1610612745,106,107,2020-03-01T04:03:56Z,6800000,,[HOU] Westbrook freethrow 1of1: Made (41 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Made,41.0,,,,,,,,,,,,,,,,,,,,,,
692,PT03M46.00S,2020-03-01T04:04:19.5Z,5,OVERTIME,2pt,jumpshot,[],1627759,28.991458607095925,52.51991421568627,1610612738,106,107,2020-03-01T04:04:28Z,6810000,left,[BOS] Brown jumpshot: Missed,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,22.59,: Missed,,,,,,,,,,,,,,,,,,,,,,,
693,PT03M44.00S,2020-03-01T04:04:21.5Z,5,OVERTIME,rebound,defensive,[],201566,,,1610612745,106,107,2020-03-01T04:04:28Z,6820000,,[HOU] Westbrook defensive rebound (Off:2 Def:6),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,692.0,8.0,6.0,2.0,,,,,,,,,,,
694,PT03M36.00S,2020-03-01T04:04:30.6Z,5,OVERTIME,2pt,layup,[],201566,92.06636005256242,67.71599264705883,1610612745,106,107,2020-03-01T04:07:07Z,6830000,right,[HOU] Westbrook layup: Missed Block: Tatum (2 BLK),"[201566, 1628369]",1610612745.0,HOU,driving,,,Westbrook,R. Westbrook,,,,,9.28,: Missed,,,,,,,,,,,,,Tatum,1628369.0,2.0,,,,,,,,
696,PT03M34.00S,2020-03-01T04:04:32.6Z,5,OVERTIME,rebound,defensive,[],1628464,,,1610612738,106,107,2020-03-01T04:07:07Z,6850000,,[BOS] Theis defensive rebound (Off:3 Def:10),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,694.0,13.0,10.0,3.0,,,,,,,,,,,
697,PT03M31.00S,2020-03-01T04:04:35.4Z,5,OVERTIME,2pt,layup,"['fastbreak', 'pointsinthepaint']",202330,7.703679369250986,48.10814950980392,1610612738,108,107,2020-03-01T04:07:27Z,6860000,left,[BOS] Hayward layup: Made (18 PTS) assist: Smart (7 AST),"[202330, 203935]",1610612738.0,BOS,cutting,,,Hayward,G. Hayward,,,,,2.71,: Made,18.0,Smart,203935.0,7.0,,,,,,,,,,,,,,,,,,,
699,PT03M16.00S,2020-03-01T04:04:50.1Z,5,OVERTIME,2pt,layup,['pointsinthepaint'],201935,93.38042049934296,46.88265931372549,1610612745,108,109,2020-03-01T04:04:54Z,6880000,right,[HOU] Harden layup: Made (19 PTS),[201935],1610612745.0,HOU,driving,,,Harden,J. Harden,,,,,2.18,: Made,19.0,,,,,,,,,,,,,,,,,,,,,,
700,PT02M49.00S,2020-03-01T04:05:16.7Z,5,OVERTIME,2pt,dunk,['pointsinthepaint'],1628464,7.046649145860711,47.61795343137255,1610612738,110,109,2020-03-01T04:05:22Z,6890000,left,[BOS] Theis dunk: Made (8 PTS) assist: Tatum (5 AST),"[1628464, 1628369]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,2.26,: Made,8.0,Tatum,1628369.0,5.0,,,,,,,,,,,,,,,,,,,
702,PT02M23.00S,2020-03-01T04:05:43.4Z,5,OVERTIME,3pt,jumpshot,[],203496,68.9388961892247,27.27481617647059,1610612745,110,109,2020-03-01T04:05:49Z,6910000,right,[HOU] Covington 3pt jumpshot: Missed,[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,27.01,: Missed,,,,,,,,,,,,,,,,,,,,,,,
703,PT02M20.00S,2020-03-01T04:05:46.4Z,5,OVERTIME,rebound,defensive,[],202330,,,1610612738,110,109,2020-03-01T04:05:49Z,6920000,,[BOS] Hayward defensive rebound (Off:1 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,702.0,6.0,5.0,1.0,,,,,,,,,,,
704,PT01M57.00S,2020-03-01T04:06:09.1Z,5,OVERTIME,3pt,jumpshot,[],1628369,35.167542706964525,65.26501225490196,1610612738,110,109,2020-03-01T04:06:17Z,6930000,left,[BOS] Tatum stepback 3pt jumpshot: Missed,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,29.37,: Missed,,,,,,,,,,,,,,,,,,,,,,,
705,PT01M55.00S,2020-03-01T04:06:11.1Z,5,OVERTIME,rebound,defensive,[],203496,,,1610612745,110,109,2020-03-01T04:06:17Z,6940000,,[HOU] Covington defensive rebound (Off:1 Def:15),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,704.0,16.0,15.0,1.0,,,,,,,,,,,
706,PT01M44.00S,2020-03-01T04:06:21.4Z,5,OVERTIME,2pt,jumpshot,[],201566,78.53153745072274,36.34344362745098,1610612745,110,109,2020-03-01T04:06:28Z,6950000,right,[HOU] Westbrook jumpshot: Missed,[201566],1610612745.0,HOU,pullup,,,Westbrook,R. Westbrook,,,,,16.92,: Missed,,,,,,,,,,,,,,,,,,,,,,,
