actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
528,PT07M27.00S,2019-12-31T21:50:11.0Z,4,REGULAR,2pt,jumpshot,['fastbreak'],1628400,5.338370565045992,91.98069852941177,1610612738,79,92,2019-12-31T21:50:16Z,5240000,-210.0,-2.0,1,left,MISS S. Ojeleye 21' jumpshot,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,20.99,Missed,,,,,,,,,,,,,,,,,,
529,PT07M25.00S,2019-12-31T21:50:13.0Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,79,92,2019-12-31T21:50:16Z,5250000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,528.0,2.0,2.0,0.0,,,,,,,,,,
530,PT07M19.00S,2019-12-31T21:50:19.3Z,4,REGULAR,3pt,jumpshot,[],1628998,71.56701708278581,22.863051470588236,1610612766,79,92,2019-12-31T21:50:23Z,5260000,-136.0,215.0,1,right,MISS C. Martin 26' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
531,PT07M16.00S,2019-12-31T21:50:21.2Z,4,REGULAR,rebound,defensive,[],202330,,,1610612738,79,92,2019-12-31T21:50:21Z,5270000,,,0,,G. Hayward REBOUND (Off:5 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,530.0,10.0,5.0,5.0,,,,,,,,,,
532,PT07M13.00S,2019-12-31T21:50:36.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,79,92,2019-12-31T21:50:36Z,5280000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M13.00S,2019-12-31T21:51:26.2Z,4,REGULAR,substitution,out,[],1629023,,,1610612738,79,92,2019-12-31T21:53:11Z,5290000,,,0,,substitution out Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M13.00S,2019-12-31T21:51:26.2Z,4,REGULAR,substitution,out,[],1628998,,,1610612738,79,92,2019-12-31T21:53:11Z,5300000,,,0,,substitution out Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M13.00S,2019-12-31T21:51:26.2Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,79,92,2019-12-31T21:53:11Z,5310000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M13.00S,2019-12-31T21:51:26.2Z,4,REGULAR,substitution,out,[],202330,,,1610612738,79,92,2019-12-31T21:53:11Z,5320000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M13.00S,2019-12-31T21:51:26.2Z,4,REGULAR,substitution,in,[],1628970,,,1610612738,79,92,2019-12-31T21:53:11Z,5330000,,,0,,substitution in Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M13.00S,2019-12-31T21:51:26.2Z,4,REGULAR,substitution,in,[],1628984,,,1610612738,79,92,2019-12-31T21:53:11Z,5340000,,,0,,substitution in Graham,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M13.00S,2019-12-31T21:51:26.2Z,4,REGULAR,substitution,in,[],203935,,,1610612738,79,92,2019-12-31T21:53:11Z,5350000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M13.00S,2019-12-31T21:51:26.2Z,4,REGULAR,substitution,in,[],202689,,,1610612738,79,92,2019-12-31T21:53:11Z,5360000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M04.00S,2019-12-31T21:53:32.0Z,4,REGULAR,2pt,hook,['pointsinthepaint'],202683,9.937582128777924,48.10814950980392,1610612738,79,94,2019-12-31T21:53:37Z,5370000,9.0,41.0,1,left,E. Kanter hook (11 PTS) (M. Smart 6 AST),"[202683, 203935]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,4.74,Made,11.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,
543,PT06M46.00S,2019-12-31T21:53:53.8Z,4,REGULAR,turnover,outofbounds,[],1628407,,,1610612766,79,94,2019-12-31T21:54:05Z,5390000,,,0,,D. Bacon TURNOVER outofbounds (2 TOV),[1628407],1610612766.0,CHA,lostball,,,Bacon,D. Bacon,,,,,,,,,,,,,,,2148.0,,,,,2.0,,,,
544,PT06M28.00S,2019-12-31T21:54:15.1Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",202689,8.360709592641262,49.82383578431372,1610612738,79,96,2019-12-31T21:55:35Z,5400000,1.0,26.0,1,left,K. Walker jumpshot (19 PTS),[202689],1610612738.0,BOS,drivingfloating,,,Walker,K. Walker,,,,,3.16,Made,19.0,,,,,,,,,,,,,,,,,
545,PT06M18.00S,2019-12-31T21:54:24.7Z,4,REGULAR,3pt,jumpshot,[],1628984,65.91655716162943,44.43167892156863,1610612766,82,96,2019-12-31T21:54:29Z,5410000,-28.0,268.0,1,right,D. Graham 27' 3PT  (11 PTS),[1628984],1610612766.0,CHA,pullup,,,Graham,D. Graham,,,,,27.48,Made,11.0,,,,,,,,,,,,,,,,,
546,PT06M02.00S,2019-12-31T21:54:40.6Z,4,REGULAR,2pt,jumpshot,[],202689,21.107095926412615,31.196384803921568,1610612738,82,96,2019-12-31T21:54:44Z,5420000,94.0,146.0,1,left,MISS K. Walker 18' jumpshot,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,17.82,Missed,,,,,,,,,,,,,,,,,,
547,PT06M00.00S,2019-12-31T21:54:42.6Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612766,82,96,2019-12-31T21:54:44Z,5430000,,,0,,D. Graham REBOUND (Off:0 Def:4),[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,546.0,4.0,4.0,0.0,,,,,,,,,,
548,PT05M43.00S,2019-12-31T21:55:03.0Z,4,REGULAR,foul,personal,['2freethrow'],202683,,,1610612766,82,96,2019-12-31T21:55:12Z,5440000,,,0,,E. Kanter FOUL personal (4 PF) (Bacon 2freethrow),"[202683, 1628407]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,1628953.0,4.0,0.0,Bacon,1628407.0,,,,,
550,PT05M43.00S,2019-12-31T21:55:30.6Z,4,REGULAR,freethrow,1of2,[],1628407,,,1610612766,83,96,2019-12-31T21:56:00Z,5460000,,,0,,D. Bacon freethrow 1of2 (11 PTS),[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
551,PT05M43.00S,2019-12-31T21:55:31.5Z,4,REGULAR,substitution,out,[],202954,,,1610612766,83,96,2019-12-31T21:55:44Z,5470000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M43.00S,2019-12-31T21:55:31.5Z,4,REGULAR,substitution,out,[],202683,,,1610612766,83,96,2019-12-31T21:55:44Z,5480000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M43.00S,2019-12-31T21:55:31.5Z,4,REGULAR,substitution,out,[],1628400,,,1610612766,83,96,2019-12-31T21:55:44Z,5490000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M43.00S,2019-12-31T21:55:31.5Z,4,REGULAR,substitution,in,[],1628464,,,1610612766,83,96,2019-12-31T21:55:44Z,5500000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M43.00S,2019-12-31T21:55:31.5Z,4,REGULAR,substitution,in,[],202330,,,1610612766,83,96,2019-12-31T21:55:44Z,5510000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M43.00S,2019-12-31T21:55:31.5Z,4,REGULAR,substitution,in,[],1628369,,,1610612766,83,96,2019-12-31T21:55:44Z,5520000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
557,PT05M43.00S,2019-12-31T21:55:30.6Z,4,REGULAR,freethrow,2of2,[],1628407,,,1610612766,83,96,2019-12-31T21:56:00Z,5530000,,,0,,MISS D. Bacon freethrow 2of2,[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,Missed,,,,,,,,,,,,,,,,,,
558,PT05M40.00S,2019-12-31T21:55:33.6Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,83,96,2019-12-31T21:56:00Z,5540000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,557.0,4.0,4.0,0.0,,,,,,,,,,
559,PT05M23.00S,2019-12-31T21:56:11.8Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,6.652431011826544,36.09834558823529,1610612738,83,96,2019-12-31T21:56:17Z,5550000,70.0,10.0,1,left,MISS M. Smart 7' jumpshot,[203935],1610612738.0,BOS,floating,,,Smart,M. Smart,,,,,7.12,Missed,,,,,,,,,,,,,,,,,,
560,PT05M23.00S,2019-12-31T21:56:11.8Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,83,96,2019-12-31T21:56:17Z,5560000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,559.0,5.0,4.0,1.0,,,,,,,,,,
561,PT05M23.00S,2019-12-31T21:56:19.5Z,4,REGULAR,foul,personal,[],1628407,,,1610612738,83,96,2019-12-31T21:56:28Z,5570000,,,0,,D. Bacon FOUL personal (2 PF),"[1628407, 203935]",1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Smart,203935.0,,,,,
563,PT05M09.00S,2019-12-31T21:56:46.8Z,4,REGULAR,2pt,jumpshot,['2ndchance'],1628369,7.440867279894875,83.64736519607843,1610612738,83,98,2019-12-31T21:56:53Z,5590000,-168.0,17.0,1,left,J. Tatum 17' jumpshot (24 PTS),[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,16.98,Made,24.0,,,,,,,,,,,,,,,,,
564,PT04M59.00S,2019-12-31T21:57:00.1Z,4,REGULAR,violation,kickedball,[],1628464,,,1610612766,83,98,2019-12-31T21:57:05Z,5600000,,,0,,D. Theis violation kickedball,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1628953.0,,,,,,,,,
565,PT04M52.00S,2019-12-31T21:57:18.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628984,91.80354796320631,48.353247549019606,1610612766,83,98,2019-12-31T21:57:50Z,5610000,-8.0,25.0,1,right,MISS D. Graham layup,[1628984],1610612766.0,CHA,driving,,,Graham,D. Graham,,,,,3.11,Missed,,,,,,,,,,,,,,,,,,
566,PT04M48.00S,2019-12-31T21:57:22.2Z,4,REGULAR,rebound,offensive,[],203469,,,1610612766,83,98,2019-12-31T21:57:22Z,5620000,,,0,,C. Zeller REBOUND (Off:2 Def:2),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,565.0,4.0,2.0,2.0,,,,,,,,,,
567,PT04M48.00S,2019-12-31T21:57:21.3Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",203469,95.0,50.0,1610612766,83,98,2019-12-31T21:57:21Z,5630000,0.0,-6.0,1,right,MISS C. Zeller layup,[203469],1610612766.0,CHA,tip,,,Zeller,C. Zeller,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
568,PT04M48.00S,2019-12-31T21:57:22.1Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,83,98,2019-12-31T21:57:22Z,5640000,,,0,,K. Walker REBOUND (Off:1 Def:1),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,567.0,2.0,1.0,1.0,,,,,,,,,,
569,PT04M40.00S,2019-12-31T21:57:29.5Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,19.136005256241788,50.06893382352941,1610612738,83,100,2019-12-31T21:57:33Z,5650000,0.0,127.0,1,left,M. Smart 13' jumpshot (7 PTS) (K. Walker 6 AST),"[203935, 202689]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,13.29,Made,7.0,K. Walker,202689.0,6.0,,,,,,,,,,,,,,
571,PT04M39.00S,2019-12-31T21:57:36.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,83,100,2019-12-31T21:57:40Z,5670000,,,0,,timeout full,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M39.00S,2019-12-31T21:58:31.9Z,4,REGULAR,substitution,out,[],1628407,,,1610612766,83,100,2019-12-31T21:58:58Z,5680000,,,0,,substitution out Bacon,[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M39.00S,2019-12-31T21:58:31.9Z,4,REGULAR,substitution,out,[],203469,,,1610612766,83,100,2019-12-31T21:58:58Z,5690000,,,0,,substitution out Zeller,[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M39.00S,2019-12-31T21:58:31.9Z,4,REGULAR,substitution,out,[],202330,,,1610612766,83,100,2019-12-31T21:58:58Z,5700000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M39.00S,2019-12-31T21:58:31.9Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,83,100,2019-12-31T21:58:58Z,5710000,,,0,,substitution in Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M39.00S,2019-12-31T21:58:31.9Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,83,100,2019-12-31T21:58:58Z,5720000,,,0,,substitution in Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M39.00S,2019-12-31T21:58:31.9Z,4,REGULAR,substitution,in,[],202954,,,1610612766,83,100,2019-12-31T21:58:58Z,5730000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M31.00S,2019-12-31T21:59:17.9Z,4,REGULAR,3pt,jumpshot,[],1626179,72.61826544021025,19.676776960784316,1610612766,83,100,2019-12-31T21:59:22Z,5740000,-152.0,205.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
579,PT04M29.00S,2019-12-31T21:59:19.9Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,83,100,2019-12-31T21:59:22Z,5750000,,,0,,D. Theis REBOUND (Off:2 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,578.0,6.0,4.0,2.0,,,,,,,,,,
580,PT04M23.00S,2019-12-31T21:59:28.3Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202689,6.783837056504599,49.57873774509804,1610612738,83,102,2019-12-31T21:59:33Z,5760000,2.0,11.0,1,left,K. Walker layup (21 PTS) (M. Smart 7 AST),"[202689, 203935]",1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,1.69,Made,21.0,M. Smart,203935.0,7.0,,,,,,,,,,,,,,
582,PT04M23.00S,2019-12-31T21:59:30.8Z,4,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612738,83,102,2019-12-31T21:59:47Z,5780000,,,0,,P. Washington FOUL personal (4 PF) (Walker 1freethrow),"[1629023, 202689]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,2148.0,4.0,0.0,Walker,202689.0,,,,,
584,PT04M23.00S,2019-12-31T21:59:58.9Z,4,REGULAR,freethrow,1of1,[],202689,,,1610612738,83,103,2019-12-31T21:59:58Z,5800000,,,0,,K. Walker freethrow 1of1 (22 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
585,PT04M04.00S,2019-12-31T22:00:21.7Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612766,83,103,2019-12-31T22:00:41Z,5810000,,,0,,M. Smart FOUL personal (4 PF) (Washington 2freethrow),"[203935, 1629023]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,204058.0,4.0,0.0,Washington,1629023.0,,,,,
587,PT04M04.00S,2019-12-31T22:00:45.1Z,4,REGULAR,freethrow,1of2,[],1629023,,,1610612766,84,103,2019-12-31T22:00:45Z,5830000,,,0,,P. Washington freethrow 1of2 (14 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
588,PT04M04.00S,2019-12-31T22:01:05.2Z,4,REGULAR,freethrow,2of2,[],1629023,,,1610612766,85,103,2019-12-31T22:01:05Z,5840000,,,0,,P. Washington freethrow 2of2 (15 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
589,PT03M41.00S,2019-12-31T22:01:29.8Z,4,REGULAR,2pt,jumpshot,[],203935,14.799605781865965,8.402267156862745,1610612738,85,103,2019-12-31T22:01:39Z,5850000,208.0,87.0,1,left,MISS M. Smart 23' jumpshot,[203935],1610612738.0,BOS,stepback,,,Smart,M. Smart,,,,,22.75,Missed,,,,,,,,,,,,,,,,,,
590,PT03M41.00S,2019-12-31T22:01:29.8Z,4,REGULAR,rebound,offensive,[],202689,,,1610612738,85,103,2019-12-31T22:02:35Z,5860000,,,0,,K. Walker REBOUND (Off:2 Def:1),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,589.0,3.0,1.0,2.0,,,,,,,,,,
591,PT03M40.00S,2019-12-31T22:01:35.0Z,4,REGULAR,turnover,shotclock,['team'],0,,,1610612738,85,103,2019-12-31T22:02:27Z,5870000,,,0,,Team TURNOVER shotclock,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,2148.0,,,,,,,,,
592,PT03M40.00S,2019-12-31T22:01:40.5Z,4,REGULAR,substitution,out,[],1628464,,,1610612766,85,103,2019-12-31T22:01:44Z,5880000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M40.00S,2019-12-31T22:01:40.5Z,4,REGULAR,substitution,in,[],202683,,,1610612766,85,103,2019-12-31T22:01:44Z,5890000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M27.00S,2019-12-31T22:02:05.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628970,90.88370565045992,51.049325980392155,1610612766,85,103,2019-12-31T22:02:12Z,5900000,5.0,33.0,1,right,MISS M. Bridges layup Blocked,"[1628970, 202683]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,3.9,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0
595,PT03M27.00S,2019-12-31T22:02:05.9Z,4,REGULAR,block,,[],202683,,,1610612766,85,103,2019-12-31T22:02:08Z,5910000,,,0,,E. Kanter BLOCK (6 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M27.00S,2019-12-31T22:02:05.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,85,103,2019-12-31T22:02:12Z,5920000,,,0,,Team offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,594.0,,,,,,,,,,,,,
597,PT03M27.00S,2019-12-31T22:02:09.9Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612766,85,103,2019-12-31T22:03:19Z,5930000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M25.00S,2019-12-31T22:02:25.7Z,4,REGULAR,3pt,jumpshot,"['fromturnover', '2ndchance']",1629023,96.66557161629436,2.2748161764705883,1610612766,85,103,2019-12-31T22:02:30Z,5940000,-239.0,-21.0,1,right,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,
599,PT03M21.00S,2019-12-31T22:02:29.7Z,4,REGULAR,rebound,defensive,[],202954,,,1610612738,85,103,2019-12-31T22:02:30Z,5950000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,598.0,2.0,2.0,0.0,,,,,,,,,,
600,PT03M12.00S,2019-12-31T22:02:38.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202683,7.5722733245729295,48.59834558823529,1610612738,85,105,2019-12-31T22:04:25Z,5960000,7.0,19.0,1,left,E. Kanter layup (13 PTS) (K. Walker 7 AST),"[202683, 202689]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,2.52,Made,13.0,K. Walker,202689.0,7.0,,,,,,,,,,,,,,
602,PT02M55.00S,2019-12-31T22:02:55.6Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1628998,93.51182654402102,49.08854166666667,1610612766,87,105,2019-12-31T22:03:02Z,5980000,-5.0,8.0,1,right,C. Martin dunk (7 PTS) (P. Washington 3 AST),"[1628998, 1629023]",1610612766.0,CHA,cutting,,,Martin,C. Martin,,,,,1.47,Made,7.0,P. Washington,1629023.0,3.0,,,,,,,,,,,,,,
604,PT02M31.00S,2019-12-31T22:03:19.5Z,4,REGULAR,3pt,jumpshot,[],1628369,24.78646517739816,85.60814950980392,1610612738,87,105,2019-12-31T22:03:23Z,6000000,-178.0,180.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
605,PT02M29.00S,2019-12-31T22:03:21.5Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,87,105,2019-12-31T22:03:23Z,6010000,,,0,,M. Bridges REBOUND (Off:0 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,604.0,9.0,9.0,0.0,,,,,,,,,,
606,PT02M23.00S,2019-12-31T22:03:27.3Z,4,REGULAR,3pt,jumpshot,[],1628984,70.25295663600527,72.86305147058823,1610612766,87,105,2019-12-31T22:03:37Z,6020000,114.0,227.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
607,PT02M20.00S,2019-12-31T22:03:30.3Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,87,105,2019-12-31T22:03:37Z,6030000,,,0,,C. Martin REBOUND (Off:2 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,606.0,2.0,0.0,2.0,,,,,,,,,,
608,PT02M20.00S,2019-12-31T22:03:34.5Z,4,REGULAR,2pt,dunk,"['pointsinthepaint', '2ndchance']",1628998,95.0,50.0,1610612766,87,105,2019-12-31T22:03:34Z,6040000,0.0,-6.0,1,right,MISS C. Martin dunk,[1628998],1610612766.0,CHA,putback,,,Martin,C. Martin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
609,PT02M20.00S,2019-12-31T22:03:36.8Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,87,105,2019-12-31T22:03:36Z,6050000,,,0,,K. Walker REBOUND (Off:2 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,608.0,4.0,2.0,2.0,,,,,,,,,,
610,PT02M20.00S,2019-12-31T22:03:39.2Z,4,REGULAR,foul,personal,[],1628970,,,1610612738,87,105,2019-12-31T22:04:28Z,6060000,,,0,,M. Bridges FOUL personal (1 PF),"[1628970, 202689]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,204058.0,1.0,0.0,Walker,202689.0,,,,,
612,PT02M20.00S,2019-12-31T22:03:50.3Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,87,105,2019-12-31T22:04:08Z,6080000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M20.00S,2019-12-31T22:03:50.3Z,4,REGULAR,substitution,out,[],202689,,,1610612738,87,105,2019-12-31T22:04:08Z,6090000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M20.00S,2019-12-31T22:03:50.3Z,4,REGULAR,substitution,out,[],203935,,,1610612738,87,105,2019-12-31T22:04:08Z,6100000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M20.00S,2019-12-31T22:03:50.3Z,4,REGULAR,substitution,in,[],1629641,,,1610612738,87,105,2019-12-31T22:04:08Z,6110000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M20.00S,2019-12-31T22:03:50.3Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,87,105,2019-12-31T22:04:08Z,6120000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M20.00S,2019-12-31T22:03:50.3Z,4,REGULAR,substitution,in,[],1629750,,,1610612738,87,105,2019-12-31T22:04:08Z,6130000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
