actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
456,PT10M54.00S,2020-01-16T01:46:17.1Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",201565,93.24901445466492,57.666973039215684,1610612765,82,95,2020-01-16T01:46:23Z,4440000,38.0,11.0,1,right,D. Rose layup (18 PTS),[201565],1610612765.0,DET,driving,,,Rose,D. Rose,,,,,4.17,Made,18.0,,,,,,,,,,,,,,,,,,
457,PT10M35.00S,2020-01-16T01:46:36.3Z,4,REGULAR,3pt,jumpshot,[],203935,31.488173455978973,69.43167892156863,1610612738,85,95,2020-01-16T01:46:42Z,4450000,-97.0,243.0,1,left,M. Smart 27' 3PT  (3 PTS),[203935],1610612738.0,BOS,stepback,,,Smart,M. Smart,,,,,26.73,Made,3.0,,,,,,,,,,,,,,,,,,
458,PT10M10.00S,2020-01-16T01:47:01.5Z,4,REGULAR,3pt,jumpshot,[],1629004,88.25558475689881,96.39246323529412,1610612765,85,98,2020-01-16T01:47:07Z,4460000,232.0,58.0,1,right,S. Mykhailiuk 24' 3PT  (19 PTS) (A. Drummond 5 AST),"[1629004, 203083]",1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,24.05,Made,19.0,A. Drummond,203083.0,5.0,,,,,,,,,,,,,,,
460,PT09M59.00S,2020-01-16T01:47:12.5Z,4,REGULAR,3pt,jumpshot,[],203935,26.757555847568987,18.696384803921568,1610612738,85,98,2020-01-16T01:47:19Z,4480000,157.0,199.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
461,PT09M54.00S,2020-01-16T01:47:17.5Z,4,REGULAR,rebound,defensive,[],201565,,,1610612765,85,98,2020-01-16T01:47:19Z,4490000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,460.0,1.0,1.0,0.0,,,,,,
462,PT09M52.00S,2020-01-16T01:47:20.5Z,4,REGULAR,foul,personal,['2freethrow'],202954,,,1610612765,85,98,2020-01-16T01:47:31Z,4500000,,,0,,B. Wanamaker FOUL personal (4 PF) (Drummond 2freethrow),"[202954, 203083]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,1188.0,4.0,0.0,Drummond,203083.0,,,,,,,,,,
465,PT09M52.00S,2020-01-16T01:47:58.2Z,4,REGULAR,substitution,out,[],202954,,,1610612765,85,98,2020-01-16T01:48:05Z,4530000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT09M52.00S,2020-01-16T01:47:58.2Z,4,REGULAR,substitution,in,[],1628464,,,1610612765,85,98,2020-01-16T01:48:05Z,4540000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT09M52.00S,2020-01-16T01:47:58.6Z,4,REGULAR,freethrow,1of2,['fastbreak'],203083,,,1610612765,85,99,2020-01-16T01:49:47Z,4542500,,,0,,A. Drummond freethrow 1of2 (11 PTS),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
467,PT09M52.00S,2020-01-16T01:47:58.6Z,4,REGULAR,freethrow,2of2,['fastbreak'],203083,,,1610612765,85,99,2020-01-16T01:49:47Z,4543750,,,0,,MISS A. Drummond freethrow 2of2,[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
468,PT09M51.00S,2020-01-16T01:47:59.6Z,4,REGULAR,rebound,offensive,[],202693,,,1610612765,85,99,2020-01-16T01:49:47Z,4544375,,,0,,M. Morris REBOUND (Off:1 Def:1),[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,,,,,,,,,,,,467.0,2.0,1.0,1.0,,,,,,
469,PT09M50.00S,2020-01-16T01:48:25.9Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202693,95.0,50.0,1610612765,85,99,2020-01-16T01:51:27Z,4545000,0.0,-6.0,1,right,MISS M. Morris layup,[202693],1610612765.0,DET,tip,,,Morris,M. Morris,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
470,PT09M48.00S,2020-01-16T01:48:27.9Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,85,99,2020-01-16T01:51:27Z,4547500,,,0,,D. Theis REBOUND (Off:3 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,469.0,6.0,3.0,3.0,,,,,,
471,PT09M41.00S,2020-01-16T01:48:32.8Z,4,REGULAR,turnover,badpass,[],202689,,,1610612738,85,99,2020-01-16T01:48:52Z,4590000,,,0,,K. Walker TURNOVER badpass (3 TOV) Stolen,"[202689, 202693]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,3.0,Morris,202693.0,,,
472,PT09M41.00S,2020-01-16T01:48:32.8Z,4,REGULAR,steal,,[],202693,,,1610612765,85,99,2020-01-16T01:48:35Z,4600000,,,0,,M. Morris STEAL (2 STL),[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT09M29.00S,2020-01-16T01:48:45.5Z,4,REGULAR,3pt,jumpshot,['fromturnover'],202693,92.59198423127464,3.990502450980392,1610612765,85,99,2020-01-16T01:48:58Z,4610000,-230.0,17.0,1,right,MISS M. Morris 23' 3PT,[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,,
474,PT09M27.00S,2020-01-16T01:48:47.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,85,99,2020-01-16T01:48:58Z,4620000,,,0,,J. Brown REBOUND (Off:3 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,473.0,8.0,5.0,3.0,,,,,,
475,PT09M20.00S,2020-01-16T01:48:55.6Z,4,REGULAR,2pt,hook,['pointsinthepaint'],1628464,9.806176084099869,46.63756127450981,1610612738,87,99,2020-01-16T01:49:04Z,4630000,17.0,40.0,1,left,D. Theis hook (9 PTS) (J. Brown 2 AST),"[1628464, 1627759]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,4.82,Made,9.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,,
477,PT09M20.00S,2020-01-16T01:48:58.3Z,4,REGULAR,foul,personal,['1freethrow'],202693,,,1610612738,87,99,2020-01-16T01:49:10Z,4650000,,,0,,M. Morris FOUL personal (3 PF) (Theis 1freethrow),"[202693, 1628464]",1610612765.0,DET,shooting,,,Morris,M. Morris,,,,,,,,,,,1188.0,3.0,0.0,Theis,1628464.0,,,,,,,,,,
479,PT09M20.00S,2020-01-16T01:49:22.6Z,4,REGULAR,freethrow,1of1,[],1628464,,,1610612738,87,99,2020-01-16T01:49:22Z,4670000,,,0,,MISS D. Theis freethrow 1of1,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
480,PT09M17.00S,2020-01-16T01:49:25.6Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,87,99,2020-01-16T01:50:03Z,4680000,,,0,,D. Theis REBOUND (Off:4 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,479.0,7.0,3.0,4.0,,,,,,
481,PT09M15.00S,2020-01-16T01:49:27.5Z,4,REGULAR,3pt,jumpshot,['2ndchance'],202689,32.670827858081466,28.745404411764707,1610612738,87,99,2020-01-16T01:49:54Z,4690000,106.0,255.0,1,left,MISS K. Walker 28' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,28.1,Missed,,,,,,,,,,,,,,,,,,,
482,PT09M14.00S,2020-01-16T01:49:28.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612765,87,99,2020-01-16T01:50:19Z,4700000,,,0,,A. Drummond REBOUND (Off:0 Def:9),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,481.0,9.0,9.0,0.0,,,,,,
483,PT09M10.00S,2020-01-16T01:50:06.3Z,4,REGULAR,jumpball,recovered,[],1629004,,,1610612765,87,99,2020-01-16T01:50:19Z,4710000,,,0,,Jump Ball A. Drummond vs. G. Williams: Tip to S. Mykhailiuk,"[1629004, 203083, 1629684]",1610612765.0,DET,heldball,S. Mykhailiuk,1629004.0,Mykhailiuk,S. Mykhailiuk,Drummond,203083.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,
486,PT08M58.00S,2020-01-16T01:50:17.8Z,4,REGULAR,2pt,jumpshot,[],201565,79.188567674113,45.41207107843137,1610612765,87,101,2020-01-16T01:50:23Z,4740000,-23.0,143.0,1,right,D. Rose 15' jumpshot (20 PTS),[201565],1610612765.0,DET,drivingfloating,,,Rose,D. Rose,,,,,15.04,Made,20.0,,,,,,,,,,,,,,,,,,
487,PT08M38.00S,2020-01-16T01:50:38.5Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202689,7.703679369250986,44.18658088235294,1610612738,87,101,2020-01-16T01:50:44Z,4750000,29.0,20.0,1,left,MISS K. Walker layup,[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,,
488,PT08M37.00S,2020-01-16T01:50:39.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612765,87,101,2020-01-16T01:50:44Z,4760000,,,0,,A. Drummond REBOUND (Off:0 Def:10),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,487.0,10.0,10.0,0.0,,,,,,
489,PT08M31.00S,2020-01-16T01:50:45.1Z,4,REGULAR,2pt,dunk,"['fastbreak', 'pointsinthepaint']",202693,93.9060446780552,47.61795343137255,1610612765,87,103,2020-01-16T01:50:59Z,4770000,-12.0,5.0,1,right,M. Morris dunk (23 PTS) (D. Rose 5 AST),"[202693, 201565]",1610612765.0,DET,cutting,,,Morris,M. Morris,,,,,1.57,Made,23.0,D. Rose,201565.0,5.0,,,,,,,,,,,,,,,
491,PT08M31.00S,2020-01-16T01:50:51.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,87,103,2020-01-16T01:50:51Z,4790000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT08M15.00S,2020-01-16T01:53:59.8Z,4,REGULAR,turnover,outofbounds,[],1628464,,,1610612738,87,103,2020-01-16T01:54:10Z,4800000,,,0,,D. Theis TURNOVER outofbounds (1 TOV),[1628464],1610612738.0,BOS,lostball,,,Theis,D. Theis,,,,,,,,,,,2003.0,,,,,,,,,1.0,,,,,
493,PT07M55.00S,2020-01-16T01:54:24.0Z,4,REGULAR,3pt,jumpshot,['fromturnover'],203503,87.3850197109067,4.013480392156863,1610612765,87,106,2020-01-16T01:54:29Z,4810000,-230.0,66.0,1,right,T. Snell 24' 3PT  (6 PTS) (A. Drummond 6 AST),"[203503, 203083]",1610612765.0,DET,,,,Snell,T. Snell,,,,,24.08,Made,6.0,A. Drummond,203083.0,6.0,,,,,,,,,,,,,,,
495,PT07M30.00S,2020-01-16T01:54:48.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627759,7.835085413929041,44.18658088235294,1610612738,87,106,2020-01-16T01:54:56Z,4830000,29.0,21.0,1,left,MISS J. Brown layup Blocked,"[1627759, 203083]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.94,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0,
496,PT07M30.00S,2020-01-16T01:54:48.8Z,4,REGULAR,block,,[],203083,,,1610612738,87,106,2020-01-16T01:54:51Z,4840000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT07M28.00S,2020-01-16T01:54:50.8Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,87,106,2020-01-16T01:54:56Z,4850000,,,0,,M. Smart REBOUND (Off:2 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,495.0,3.0,1.0,2.0,,,,,,
498,PT07M25.00S,2020-01-16T01:54:53.6Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",203935,13.748357424441524,41.24540441176471,1610612738,87,106,2020-01-16T01:55:01Z,4860000,44.0,77.0,1,left,MISS M. Smart 9' jumpshot,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,9.31,Missed,,,,,,,,,,,,,,,,,,,
499,PT07M24.00S,2020-01-16T01:54:55.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612765,87,106,2020-01-16T01:54:55Z,4870000,,,0,,A. Drummond REBOUND (Off:0 Def:11),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,498.0,11.0,11.0,0.0,,,,,,
500,PT07M04.00S,2020-01-16T01:55:14.3Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],203083,93.51182654402102,48.59834558823529,1610612765,87,108,2020-01-16T01:55:19Z,4880000,-7.0,8.0,1,right,A. Drummond dunk (13 PTS) (D. Rose 6 AST),"[203083, 201565]",1610612765.0,DET,cutting,,,Drummond,A. Drummond,,,,,1.57,Made,13.0,D. Rose,201565.0,6.0,,,,,,,,,,,,,,,
502,PT06M45.00S,2020-01-16T01:55:33.3Z,4,REGULAR,3pt,jumpshot,[],1627759,33.065045992115635,49.57873774509804,1610612738,90,108,2020-01-16T01:55:37Z,4900000,2.0,258.0,1,left,J. Brown 26' 3PT  (22 PTS) (G. Williams 2 AST),"[1627759, 1629684]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.38,Made,22.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,,
504,PT06M29.00S,2020-01-16T01:55:49.1Z,4,REGULAR,3pt,jumpshot,[],201565,69.46452036793693,23.353247549019606,1610612765,90,108,2020-01-16T01:57:03Z,4920000,-133.0,235.0,1,right,MISS D. Rose 27' 3PT,[201565],1610612765.0,DET,pullup,,,Rose,D. Rose,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,,
505,PT06M27.00S,2020-01-16T01:55:51.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,90,108,2020-01-16T01:55:56Z,4930000,,,0,,J. Brown REBOUND (Off:3 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,504.0,9.0,6.0,3.0,,,,,,
506,PT06M23.00S,2020-01-16T01:55:57.4Z,4,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1627759,7.046649145860711,51.049325980392155,1610612738,92,108,2020-01-16T01:56:35Z,4940000,-5.0,14.0,1,left,J. Brown layup (24 PTS),[1627759],1610612738.0,BOS,runningfingerroll,,,Brown,J. Brown,,,,,1.99,Made,24.0,,,,,,,,,,,,,,,,,,
507,PT06M23.00S,2020-01-16T01:56:01.7Z,4,REGULAR,foul,personal,['1freethrow'],203503,,,1610612738,92,108,2020-01-16T01:56:24Z,4950000,,,0,,T. Snell FOUL personal (2 PF) (Brown 1freethrow),"[203503, 1627759]",1610612765.0,DET,shooting,,,Snell,T. Snell,,,,,,,,,,,2003.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
509,PT06M23.00S,2020-01-16T01:56:13.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,92,108,2020-01-16T01:56:22Z,4970000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT06M23.00S,2020-01-16T01:56:13.4Z,4,REGULAR,substitution,out,[],202693,,,1610612738,92,108,2020-01-16T01:56:22Z,4980000,,,0,,substitution out Morris,[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT06M23.00S,2020-01-16T01:56:13.4Z,4,REGULAR,substitution,out,[],201565,,,1610612738,92,108,2020-01-16T01:56:22Z,4990000,,,0,,substitution out Rose,[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT06M23.00S,2020-01-16T01:56:13.4Z,4,REGULAR,substitution,in,[],202330,,,1610612738,92,108,2020-01-16T01:56:22Z,5000000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M23.00S,2020-01-16T01:56:13.4Z,4,REGULAR,substitution,in,[],204025,,,1610612738,92,108,2020-01-16T01:56:22Z,5010000,,,0,,substitution in Frazier,[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT06M23.00S,2020-01-16T01:56:13.4Z,4,REGULAR,substitution,in,[],1629635,,,1610612738,92,108,2020-01-16T01:56:22Z,5020000,,,0,,substitution in Doumbouya,[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M23.00S,2020-01-16T01:56:37.4Z,4,REGULAR,freethrow,1of1,['fastbreak'],1627759,,,1610612738,92,108,2020-01-16T01:56:42Z,5030000,,,0,,MISS J. Brown freethrow 1of1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
516,PT06M23.00S,2020-01-16T01:56:37.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612765,92,108,2020-01-16T01:56:42Z,5040000,,,0,,A. Drummond REBOUND (Off:0 Def:12),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,515.0,12.0,12.0,0.0,,,,,,
517,PT06M08.00S,2020-01-16T01:56:52.8Z,4,REGULAR,foul,personal,[],1628464,,,1610612765,92,108,2020-01-16T01:57:11Z,5050000,,,0,,D. Theis FOUL personal (4 PF),"[1628464, 203083]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,1188.0,4.0,0.0,Drummond,203083.0,,,,,,,,,,
519,PT05M59.00S,2020-01-16T01:57:18.2Z,4,REGULAR,2pt,jumpshot,[],203503,92.37844940867281,18.71936274509804,1610612765,92,108,2020-01-16T01:57:27Z,5070000,-156.0,19.0,1,right,MISS T. Snell 16' jumpshot,[203503],1610612765.0,DET,fadeaway,,,Snell,T. Snell,,,,,15.83,Missed,,,,,,,,,,,,,,,,,,,
520,PT05M57.00S,2020-01-16T01:57:20.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,92,108,2020-01-16T01:57:27Z,5080000,,,0,,J. Brown REBOUND (Off:3 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,519.0,10.0,7.0,3.0,,,,,,
521,PT05M50.00S,2020-01-16T01:57:29.4Z,4,REGULAR,foul,personal,['2freethrow'],204025,,,1610612738,92,108,2020-01-16T01:57:35Z,5090000,,,0,,T. Frazier FOUL personal (2 PF) (Walker 2freethrow),"[204025, 202689]",1610612765.0,DET,shooting,,,Frazier,T. Frazier,,,,,,,,,,,2002.0,2.0,0.0,Walker,202689.0,,,,,,,,,,
523,PT05M50.00S,2020-01-16T01:57:54.6Z,4,REGULAR,freethrow,1of2,[],202689,,,1610612738,92,108,2020-01-16T01:57:54Z,5110000,,,0,,MISS K. Walker freethrow 1of2,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
524,PT05M50.00S,2020-01-16T01:57:54.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,92,108,2020-01-16T01:57:54Z,5120000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,523.0,,,,,,,,,
525,PT05M50.00S,2020-01-16T01:58:13.3Z,4,REGULAR,freethrow,2of2,[],202689,,,1610612738,93,108,2020-01-16T01:58:13Z,5130000,,,0,,K. Walker freethrow 2of2 (15 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
526,PT05M32.00S,2020-01-16T01:58:34.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],204025,93.77463863337714,63.05912990196079,1610612765,93,108,2020-01-16T01:58:39Z,5140000,65.0,6.0,1,right,MISS T. Frazier 7' layup,[204025],1610612765.0,DET,driving,,,Frazier,T. Frazier,,,,,6.63,Missed,,,,,,,,,,,,,,,,,,,
528,PT05M28.00S,2020-01-16T01:58:38.0Z,4,REGULAR,rebound,defensive,[],202330,,,1610612738,93,108,2020-01-16T01:58:39Z,5160000,,,0,,G. Hayward REBOUND (Off:1 Def:6),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,526.0,7.0,6.0,1.0,,,,,,
529,PT05M25.00S,2020-01-16T01:58:40.2Z,4,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",202689,11.383048620236531,49.82383578431372,1610612738,93,108,2020-01-16T02:00:30Z,5170000,1.0,55.0,1,left,MISS K. Walker 6' layup,[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,6.0,Missed,,,,,,,,,,,,,,,,,,,
530,PT05M23.00S,2020-01-16T01:58:42.2Z,4,REGULAR,rebound,defensive,[],204025,,,1610612765,93,108,2020-01-16T02:00:30Z,5180000,,,0,,T. Frazier REBOUND (Off:0 Def:3),[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,529.0,3.0,3.0,0.0,,,,,,
531,PT05M18.00S,2020-01-16T01:58:51.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,93,108,2020-01-16T01:58:51Z,5190000,,,0,,timeout full,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT05M18.00S,2020-01-16T02:01:05.9Z,4,REGULAR,substitution,out,[],203503,,,1610612765,93,108,2020-01-16T02:01:39Z,5200000,,,0,,substitution out Snell,[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT05M18.00S,2020-01-16T02:01:05.9Z,4,REGULAR,substitution,out,[],204025,,,1610612765,93,108,2020-01-16T02:01:39Z,5210000,,,0,,substitution out Frazier,[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT05M18.00S,2020-01-16T02:01:05.9Z,4,REGULAR,substitution,in,[],1628971,,,1610612765,93,108,2020-01-16T02:01:39Z,5220000,,,0,,substitution in Brown,[1628971],1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT05M18.00S,2020-01-16T02:01:05.9Z,4,REGULAR,substitution,in,[],201565,,,1610612765,93,108,2020-01-16T02:01:39Z,5230000,,,0,,substitution in Rose,[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT05M04.00S,2020-01-16T02:02:05.7Z,4,REGULAR,foul,offensive,[],203083,,,1610612765,93,108,2020-01-16T02:06:30Z,5240000,,,0,,A. Drummond FOUL offensive (4 PF),"[203083, 203935]",1610612765.0,DET,charge,,,Drummond,A. Drummond,,,,,,,,,,,2002.0,4.0,0.0,Smart,203935.0,,,,,,,,,,
538,PT05M04.00S,2020-01-16T02:02:05.7Z,4,REGULAR,turnover,offensivefoul,[],203083,,,1610612765,93,108,2020-01-16T02:02:05Z,5260000,,,0,,A. Drummond TURNOVER offensivefoul (5 TOV),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,2002.0,,,,,,,,,5.0,,,,,
539,PT04M50.00S,2020-01-16T02:02:41.4Z,4,REGULAR,foul,offensive,[],202330,,,1610612738,93,108,2020-01-16T02:02:52Z,5270000,,,0,,G. Hayward FOUL offensive (2 PF),"[202330, 1629004]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,2002.0,2.0,0.0,Mykhailiuk,1629004.0,,,,,,,,,,
541,PT04M50.00S,2020-01-16T02:02:41.4Z,4,REGULAR,turnover,offensivefoul,[],202330,,,1610612738,93,108,2020-01-16T02:02:41Z,5290000,,,0,,G. Hayward TURNOVER offensivefoul (2 TOV),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,2002.0,,,,,,,,,2.0,,,,,
542,PT04M31.00S,2020-01-16T02:03:11.9Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1628971,84.57621550591328,3.2552083333333335,1610612765,93,108,2020-01-16T02:03:22Z,5300000,-234.0,92.0,1,right,MISS B. Brown 25' 3PT,[1628971],1610612765.0,DET,,,,Brown,B. Brown,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
543,PT04M29.00S,2020-01-16T02:03:13.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,93,108,2020-01-16T02:03:22Z,5310000,,,0,,J. Brown REBOUND (Off:3 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,542.0,11.0,8.0,3.0,,,,,,
544,PT04M12.00S,2020-01-16T02:03:34.7Z,4,REGULAR,foul,personal,[],1628971,,,1610612738,93,108,2020-01-16T02:04:08Z,5320000,,,0,,B. Brown FOUL personal (2 PF),"[1628971, 203935]",1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,1188.0,2.0,0.0,Smart,203935.0,,,,,,,,,,
546,PT04M12.00S,2020-01-16T02:03:48.7Z,4,REGULAR,foul,technical,['1freethrow'],203935,,,1610612738,93,108,2020-01-16T02:04:05Z,5340000,,,0,,M. Smart FOUL technical (1 Tech),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,1188.0,0.0,1.0,,,,,,,,,,,,
547,PT04M12.00S,2020-01-16T02:04:06.4Z,4,REGULAR,freethrow,1of1,[],1629004,,,1610612738,93,109,2020-01-16T02:04:06Z,5350000,,,0,,S. Mykhailiuk technical freethrow 1of1 (20 PTS),[1629004],1610612765.0,DET,technical,,,Mykhailiuk,S. Mykhailiuk,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
548,PT04M05.00S,2020-01-16T02:04:32.3Z,4,REGULAR,2pt,jumpshot,[],202689,20.97568988173456,26.049325980392158,1610612738,95,109,2020-01-16T02:04:39Z,5360000,120.0,145.0,1,left,K. Walker 19' jumpshot (17 PTS),[202689],1610612738.0,BOS,fadeaway,,,Walker,K. Walker,,,,,19.21,Made,17.0,,,,,,,,,,,,,,,,,,
