actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
546,PT10M32.00S,2020-01-12T01:52:14.5Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,116,90,2020-01-12T01:52:25Z,5390000,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,545.0,8.0,6.0,2.0,,,
547,PT10M17.00S,2020-01-12T01:52:29.8Z,4,REGULAR,3pt,jumpshot,[],202734,83.65637319316689,5.951286764705882,1610612740,116,90,2020-01-12T01:52:42Z,5400000,-220.0,101.0,1,right,MISS E. Moore 24' 3PT,[202734],1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,24.46,Missed,,,,,,,,,,,,,,,,
548,PT10M15.00S,2020-01-12T01:52:31.8Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,116,90,2020-01-12T01:52:42Z,5410000,,,0,,K. Walker REBOUND (Off:0 Def:5),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,547.0,5.0,5.0,0.0,,,
549,PT10M09.00S,2020-01-12T01:52:40.7Z,4,REGULAR,turnover,traveling,[],1629750,,,1610612738,116,90,2020-01-12T01:52:47Z,5420000,,,0,,J. Green TURNOVER traveling (1 TOV),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,1.0,,,,,,,,,1628481.0,,,,,,,,,,,
550,PT10M00.00S,2020-01-12T01:53:02.6Z,4,REGULAR,2pt,jumpshot,['fromturnover'],1628402,72.09264126149803,53.255208333333336,1610612740,116,92,2020-01-12T01:53:08Z,5430000,16.0,210.0,1,right,F. Jackson 22' jumpshot (20 PTS),[1628402],1610612740.0,NOP,pullup,,,Jackson,F. Jackson,,,,,,,,21.59,Made,20.0,,,,,,,,,,,,,,,
551,PT09M46.00S,2020-01-12T01:53:16.9Z,4,REGULAR,3pt,jumpshot,[],202689,29.25427069645204,78.25520833333334,1610612738,116,92,2020-01-12T01:53:23Z,5440000,-141.0,222.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,26.82,Missed,,,,,,,,,,,,,,,,
552,PT09M43.00S,2020-01-12T01:53:19.9Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,116,92,2020-01-12T01:53:23Z,5450000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,551.0,2.0,2.0,0.0,,,
553,PT09M37.00S,2020-01-12T01:53:26.4Z,4,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1629638,91.5407358738502,45.90226715686275,1610612740,116,92,2020-01-12T01:53:51Z,5460000,-20.0,27.0,1,right,MISS N. Alexander-Walker layup,[1629638],1610612740.0,NOP,running,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,3.84,Missed,,,,,,,,,,,,,,,,
554,PT09M36.00S,2020-01-12T01:53:27.4Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,116,92,2020-01-12T01:53:31Z,5470000,,,0,,E. Kanter REBOUND (Off:3 Def:8),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,553.0,11.0,8.0,3.0,,,
555,PT09M34.00S,2020-01-12T01:53:31.2Z,4,REGULAR,foul,personal,[],1629740,,,1610612738,116,92,2020-01-12T01:54:36Z,5480000,,,0,,N. Melli FOUL personal (3 PF),"[1629740, 203935]",1610612740.0,NOP,take,,,Melli,N. Melli,,,,,,,,,,,,,,1162.0,3.0,0.0,Smart,203935.0,,,,,,,
557,PT09M26.00S,2020-01-12T01:54:00.1Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202689,7.966491458607096,48.10814950980392,1610612738,118,92,2020-01-12T01:54:38Z,5500000,9.0,22.0,1,left,K. Walker layup (17 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,,,,2.95,Made,17.0,,,,,,,,,,,,,,,
558,PT09M18.00S,2020-01-12T01:54:06.9Z,4,REGULAR,3pt,jumpshot,[],1628404,90.75229960578186,96.8826593137255,1610612740,118,92,2020-01-12T01:54:19Z,5510000,234.0,34.0,1,right,MISS J. Hart 24' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,23.78,Missed,,,,,,,,,,,,,,,,
559,PT09M18.00S,2020-01-12T01:54:06.9Z,4,REGULAR,rebound,offensive,[],1629638,,,1610612740,118,92,2020-01-12T01:54:19Z,5520000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:2),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,558.0,3.0,2.0,1.0,,,
560,PT09M13.00S,2020-01-12T01:54:12.4Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1628402,69.46452036793693,76.78462009803921,1610612740,118,92,2020-01-12T01:54:22Z,5530000,134.0,235.0,1,right,MISS F. Jackson 27' 3PT,[1628402],1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,,,,27.48,Missed,,,,,,,,,,,,,,,,
561,PT09M10.00S,2020-01-12T01:54:15.4Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,118,92,2020-01-12T01:54:22Z,5540000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,560.0,1.0,1.0,0.0,,,
562,PT09M07.00S,2020-01-12T01:54:20.4Z,4,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612738,118,92,2020-01-12T01:54:33Z,5550000,,,0,,F. Jackson FOUL personal (5 PF) (Green 2freethrow),"[1628402, 1629750]",1610612740.0,NOP,shooting,,,Jackson,F. Jackson,,,,,,,,,,,,,,1628481.0,5.0,0.0,Green,1629750.0,,,,,,,
564,PT09M07.00S,2020-01-12T01:54:44.8Z,4,REGULAR,freethrow,1of2,[],1629750,,,1610612738,119,92,2020-01-12T01:54:44Z,5570000,,,0,,J. Green freethrow 1of2 (1 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
565,PT09M07.00S,2020-01-12T01:54:45.3Z,4,REGULAR,substitution,out,[],202689,,,1610612738,119,92,2020-01-12T01:54:54Z,5580000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M07.00S,2020-01-12T01:54:45.3Z,4,REGULAR,substitution,out,[],203935,,,1610612738,119,92,2020-01-12T01:54:54Z,5590000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M07.00S,2020-01-12T01:54:45.3Z,4,REGULAR,substitution,in,[],202954,,,1610612738,119,92,2020-01-12T01:54:54Z,5600000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M07.00S,2020-01-12T01:54:45.3Z,4,REGULAR,substitution,in,[],1629035,,,1610612738,119,92,2020-01-12T01:54:54Z,5610000,,,0,,substitution in Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M07.00S,2020-01-12T01:55:05.0Z,4,REGULAR,freethrow,2of2,[],1629750,,,1610612738,120,92,2020-01-12T01:55:05Z,5620000,,,0,,J. Green freethrow 2of2 (2 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
570,PT08M57.00S,2020-01-12T01:55:17.3Z,4,REGULAR,3pt,jumpshot,[],1628404,73.80091984231275,16.735600490196077,1610612740,120,92,2020-01-12T01:55:23Z,5630000,-166.0,194.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,25.96,Missed,,,,,,,,,,,,,,,,
571,PT08M55.00S,2020-01-12T01:55:19.3Z,4,REGULAR,rebound,defensive,[],1628400,,,1610612738,120,92,2020-01-12T01:55:28Z,5640000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,570.0,1.0,1.0,0.0,,,
572,PT08M40.00S,2020-01-12T01:55:34.0Z,4,REGULAR,turnover,badpass,[],202683,,,1610612738,120,92,2020-01-12T01:55:38Z,5650000,,,0,,E. Kanter TURNOVER badpass (1 TOV) Stolen,"[202683, 202734]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,1.0,Moore,202734.0,,,,,,,,,,,,,,,,,,
573,PT08M40.00S,2020-01-12T01:55:34.0Z,4,REGULAR,steal,,[],202734,,,1610612740,120,92,2020-01-12T01:55:36Z,5660000,,,0,,E. Moore STEAL (1 STL),[202734],1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M35.00S,2020-01-12T01:55:39.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",202734,91.45860709592641,55.21216299019608,1610612740,120,92,2020-01-12T01:55:48Z,5670000,26.0,28.0,1,right,MISS E. Moore layup Blocked,"[202734, 202954]",1610612740.0,NOP,driving,,,Moore,E. Moore,,,,,,,,4.23,Missed,,,,,,,,,,,,,,Wanamaker,202954.0,
575,PT08M35.00S,2020-01-12T01:55:39.4Z,4,REGULAR,block,,[],202954,,,1610612740,120,92,2020-01-12T01:55:41Z,5680000,,,0,,B. Wanamaker BLOCK (1 BLK),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M35.00S,2020-01-12T01:55:39.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,120,92,2020-01-12T01:55:48Z,5690000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,574.0,,,,,,
577,PT08M35.00S,2020-01-12T01:55:43.5Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,120,92,2020-01-12T01:55:43Z,5700000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M20.00S,2020-01-12T01:56:07.1Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],202683,7.703679369250986,50.80422794117647,1610612738,122,92,2020-01-12T01:56:40Z,5710000,-4.0,20.0,1,left,E. Kanter dunk (18 PTS) (C. Edwards 1 AST),"[202683, 1629035]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,2.57,Made,18.0,C. Edwards,1629035.0,1.0,,,,,,,,,,,,
580,PT08M07.00S,2020-01-12T01:56:20.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1628404,92.59198423127464,46.14736519607843,1610612740,122,94,2020-01-12T01:56:36Z,5730000,-19.0,17.0,1,right,J. Hart layup (7 PTS) (N. Alexander-Walker 3 AST),"[1628404, 1629638]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,,2.97,Made,7.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,,,
582,PT07M46.00S,2020-01-12T01:56:41.8Z,4,REGULAR,2pt,hook,['pointsinthepaint'],202683,9.280551905387648,49.57873774509804,1610612738,122,94,2020-01-12T01:58:07Z,5750000,2.0,35.0,1,left,MISS E. Kanter hook,[202683],1610612738.0,BOS,turnaround,,,Kanter,E. Kanter,,,,,,,,4.03,Missed,,,,,,,,,,,,,,,,
583,PT07M44.00S,2020-01-12T01:56:43.8Z,4,REGULAR,rebound,defensive,[],1629740,,,1610612740,122,94,2020-01-12T01:56:49Z,5760000,,,0,,N. Melli REBOUND (Off:1 Def:2),[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,,,,,,,,,,,582.0,3.0,2.0,1.0,,,
585,PT07M39.00S,2020-01-12T01:56:49.0Z,4,REGULAR,turnover,badpass,[],1629740,,,1610612740,122,94,2020-01-12T01:56:54Z,5780000,,,0,,N. Melli TURNOVER badpass (1 TOV) Stolen,"[1629740, 1629750]",1610612740.0,NOP,,,,Melli,N. Melli,,,,,1.0,Green,1629750.0,,,,,,,,,,,,,,,,,,
586,PT07M39.00S,2020-01-12T01:56:49.0Z,4,REGULAR,steal,,[],1629750,,,1610612738,122,94,2020-01-12T01:56:51Z,5790000,,,0,,J. Green STEAL (1 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M36.00S,2020-01-12T01:56:52.2Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1629750,7.046649145860711,48.10814950980392,1610612738,124,94,2020-01-12T01:56:57Z,5800000,9.0,14.0,1,left,J. Green layup (4 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,2.14,Made,4.0,,,,,,,,,,,,,,,
588,PT07M29.00S,2020-01-12T01:56:57.5Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],202734,92.32917214191852,51.53952205882353,1610612740,124,96,2020-01-12T01:57:06Z,5810000,8.0,20.0,1,right,E. Moore jumpshot (7 PTS),[202734],1610612740.0,NOP,drivingfloating,,,Moore,E. Moore,,,,,,,,2.63,Made,7.0,,,,,,,,,,,,,,,
589,PT07M09.00S,2020-01-12T01:57:18.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629750,7.440867279894875,52.76501225490197,1610612738,124,96,2020-01-12T01:57:25Z,5820000,-14.0,17.0,1,left,MISS J. Green layup,[1629750],1610612738.0,BOS,driving,,,Green,J. Green,,,,,,,,2.67,Missed,,,,,,,,,,,,,,,,
590,PT07M07.00S,2020-01-12T01:57:20.2Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,124,96,2020-01-12T01:57:51Z,5830000,,,0,,E. Kanter REBOUND (Off:4 Def:8),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,589.0,12.0,8.0,4.0,,,
591,PT07M06.00S,2020-01-12T01:57:22.1Z,4,REGULAR,2pt,dunk,"['2ndchance', 'pointsinthepaint']",202683,5.0,50.0,1610612738,124,96,2020-01-12T01:58:15Z,5840000,0.0,-6.0,1,left,MISS E. Kanter dunk,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
592,PT07M05.00S,2020-01-12T01:57:23.1Z,4,REGULAR,rebound,defensive,[],202734,,,1610612740,124,96,2020-01-12T01:58:15Z,5850000,,,0,,E. Moore REBOUND (Off:2 Def:2),[202734],1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,,,,,,,,,,,,591.0,4.0,2.0,2.0,,,
593,PT07M00.00S,2020-01-12T01:57:27.1Z,4,REGULAR,3pt,jumpshot,['fastbreak'],202734,81.553876478318,94.43167892156863,1610612740,124,99,2020-01-12T01:57:34Z,5860000,222.0,121.0,1,right,E. Moore 26' 3PT  (10 PTS) (N. Melli 1 AST),"[202734, 1629740]",1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,25.56,Made,10.0,N. Melli,1629740.0,1.0,,,,,,,,,,,,
595,PT06M40.00S,2020-01-12T01:57:47.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202954,8.360709592641262,49.57873774509804,1610612738,126,99,2020-01-12T01:58:09Z,5880000,2.0,26.0,1,left,B. Wanamaker layup (4 PTS),[202954],1610612738.0,BOS,driving,,,Wanamaker,B. Wanamaker,,,,,,,,3.17,Made,4.0,,,,,,,,,,,,,,,
596,PT06M33.00S,2020-01-12T01:58:00.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,126,99,2020-01-12T01:58:00Z,5890000,,,0,,timeout full,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M33.00S,2020-01-12T02:00:36.3Z,4,REGULAR,substitution,out,[],1628402,,,1610612740,126,99,2020-01-12T02:00:46Z,5900000,,,0,,substitution out Jackson,[1628402],1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M33.00S,2020-01-12T02:00:36.3Z,4,REGULAR,substitution,in,[],1629637,,,1610612740,126,99,2020-01-12T02:00:46Z,5910000,,,0,,substitution in Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M13.00S,2020-01-12T02:01:15.6Z,4,REGULAR,2pt,jumpshot,[],1628404,78.0059132720105,40.01991421568628,1610612740,126,99,2020-01-12T02:01:22Z,5920000,-50.0,154.0,1,right,MISS J. Hart 17' jumpshot,[1628404],1610612740.0,NOP,turnaroundfadeaway,,,Hart,J. Hart,,,,,,,,16.73,Missed,,,,,,,,,,,,,,,,
600,PT06M10.00S,2020-01-12T02:01:18.6Z,4,REGULAR,rebound,defensive,[],1628400,,,1610612738,126,99,2020-01-12T02:01:22Z,5930000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,599.0,2.0,2.0,0.0,,,
601,PT06M04.00S,2020-01-12T02:01:24.4Z,4,REGULAR,3pt,jumpshot,[],1628400,33.590670170827856,57.421875,1610612738,129,99,2020-01-12T02:01:29Z,5940000,-37.0,263.0,1,left,S. Ojeleye 27' 3PT  (3 PTS),[1628400],1610612738.0,BOS,stepback,,,Ojeleye,S. Ojeleye,,,,,,,,27.13,Made,3.0,,,,,,,,,,,,,,,
602,PT05M52.00S,2020-01-12T02:01:35.8Z,4,REGULAR,turnover,badpass,[],1629637,,,1610612740,129,99,2020-01-12T02:01:41Z,5950000,,,0,,J. Hayes TURNOVER badpass (1 TOV) Stolen,"[1629637, 1629750]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,1.0,Green,1629750.0,,,,,,,,,,,,,,,,,,
603,PT05M52.00S,2020-01-12T02:01:35.8Z,4,REGULAR,steal,,[],1629750,,,1610612738,129,99,2020-01-12T02:01:37Z,5960000,,,0,,J. Green STEAL (2 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M50.00S,2020-01-12T02:01:40.4Z,4,REGULAR,foul,personal,[],202734,,,1610612738,129,99,2020-01-12T02:01:51Z,5970000,,,0,,E. Moore FOUL personal (2 PF),"[202734, 1629750]",1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,,,,,,,1628481.0,2.0,0.0,Green,1629750.0,,,,,,,
606,PT05M50.00S,2020-01-12T02:01:49.5Z,4,REGULAR,substitution,out,[],202683,,,1610612738,129,99,2020-01-12T02:01:54Z,5990000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M50.00S,2020-01-12T02:01:49.5Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,129,99,2020-01-12T02:01:54Z,6000000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M50.00S,2020-01-12T02:01:49.5Z,4,REGULAR,substitution,out,[],202734,,,1610612738,129,99,2020-01-12T02:03:22Z,6005000,,,0,,substitution out Moore,[202734],1610612740.0,NOP,,,,Moore,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M50.00S,2020-01-12T02:01:49.5Z,4,REGULAR,substitution,in,[],1628402,,,1610612738,129,99,2020-01-12T02:03:22Z,6007500,,,0,,substitution in Jackson,[1628402],1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M42.00S,2020-01-12T02:02:33.9Z,4,REGULAR,foul,offensive,[],1629684,,,1610612738,129,99,2020-01-12T02:02:44Z,6010000,,,0,,G. Williams FOUL offensive (4 PF),"[1629684, 1629638]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,1628481.0,4.0,0.0,Alexander-Walker,1629638.0,,,,,,,
610,PT05M42.00S,2020-01-12T02:02:33.9Z,4,REGULAR,turnover,offensivefoul,[],1629684,,,1610612738,129,99,2020-01-12T02:02:33Z,6030000,,,0,,G. Williams TURNOVER offensivefoul (1 TOV),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,1.0,,,,,,,,,1628481.0,,,,,,,,,,,
611,PT05M30.00S,2020-01-12T02:02:56.3Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612740,129,99,2020-01-12T02:03:09Z,6040000,,,0,,G. Williams FOUL personal (5 PF) (Jackson 2freethrow),"[1629684, 1628402]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,1162.0,5.0,0.0,Jackson,1628402.0,,,,,,,
613,PT05M30.00S,2020-01-12T02:03:18.7Z,4,REGULAR,freethrow,1of2,['fromturnover'],1628402,,,1610612740,129,99,2020-01-12T02:03:18Z,6060000,,,0,,MISS F. Jackson freethrow 1of2,[1628402],1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
614,PT05M30.00S,2020-01-12T02:03:18.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,129,99,2020-01-12T02:03:18Z,6070000,,,0,,Team offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,613.0,,,,,,
617,PT05M30.00S,2020-01-12T02:03:18.7Z,4,REGULAR,freethrow,2of2,['fromturnover'],1628402,,,1610612740,129,99,2020-01-12T02:03:35Z,6080000,,,0,,MISS F. Jackson freethrow 2of2,[1628402],1610612740.0,NOP,,,,Jackson,F. Jackson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
618,PT05M30.00S,2020-01-12T02:03:18.7Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,129,99,2020-01-12T02:03:40Z,6090000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,617.0,2.0,2.0,0.0,,,
619,PT05M15.00S,2020-01-12T02:03:45.4Z,4,REGULAR,2pt,jumpshot,[],1629035,18.478975032851512,77.51991421568627,1610612738,131,99,2020-01-12T02:03:51Z,6100000,-138.0,121.0,1,left,C. Edwards 19' jumpshot (2 PTS),[1629035],1610612738.0,BOS,fadeaway,,,Edwards,C. Edwards,,,,,,,,18.7,Made,2.0,,,,,,,,,,,,,,,
620,PT05M03.00S,2020-01-12T02:03:56.6Z,4,REGULAR,3pt,jumpshot,[],1628404,76.16622864651774,15.265012254901961,1610612740,131,99,2020-01-12T02:04:02Z,6110000,-174.0,172.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,24.8,Missed,,,,,,,,,,,,,,,,
621,PT05M02.00S,2020-01-12T02:03:59.5Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612740,131,99,2020-01-12T02:03:59Z,6120000,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,620.0,2.0,1.0,1.0,,,
622,PT05M00.00S,2020-01-12T02:04:00.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629637,91.93495400788436,46.88265931372549,1610612740,131,99,2020-01-12T02:04:08Z,6130000,-16.0,23.0,1,right,MISS J. Hayes layup,[1629637],1610612740.0,NOP,putback,,,Hayes,J. Hayes,,,,,,,,3.28,Missed,,,,,,,,,,,,,,,,
623,PT04M59.00S,2020-01-12T02:04:01.8Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612740,131,99,2020-01-12T02:04:08Z,6140000,,,0,,J. Hart REBOUND (Off:3 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,622.0,9.0,6.0,3.0,,,
624,PT04M51.00S,2020-01-12T02:04:09.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629638,92.72339027595268,45.90226715686275,1610612740,131,99,2020-01-12T02:06:05Z,6150000,-20.0,16.0,1,right,MISS N. Alexander-Walker layup,[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,2.96,Missed,,,,,,,,,,,,,,,,
625,PT04M47.00S,2020-01-12T02:04:13.4Z,4,REGULAR,rebound,defensive,[],202954,,,1610612738,131,99,2020-01-12T02:08:27Z,6160000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,624.0,1.0,1.0,0.0,,,
628,PT04M44.00S,2020-01-12T02:04:15.7Z,4,REGULAR,3pt,jumpshot,['fastbreak'],1629750,27.54599211563732,19.431678921568626,1610612738,134,99,2020-01-12T02:04:22Z,6190000,153.0,206.0,1,left,J. Green 26' 3PT  (7 PTS) (B. Wanamaker 3 AST),"[1629750, 202954]",1610612738.0,BOS,,,,Green,J. Green,,,,,,,,26.12,Made,7.0,B. Wanamaker,202954.0,3.0,,,,,,,,,,,,
630,PT04M30.00S,2020-01-12T02:04:31.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628402,92.06636005256242,54.48069852941176,1610612740,134,101,2020-01-12T02:06:47Z,6210000,22.0,22.0,1,right,F. Jackson layup (22 PTS) (N. Melli 2 AST),"[1628402, 1629740]",1610612740.0,NOP,driving,,,Jackson,F. Jackson,,,,,,,,3.55,Made,22.0,N. Melli,1629740.0,2.0,,,,,,,,,,,,
631,PT04M21.00S,2020-01-12T02:04:39.1Z,4,REGULAR,3pt,jumpshot,[],1629035,32.933639947437584,63.549325980392155,1610612738,134,101,2020-01-12T02:04:44Z,6220000,-68.0,257.0,1,left,MISS C. Edwards 27' 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,27.12,Missed,,,,,,,,,,,,,,,,
632,PT04M18.00S,2020-01-12T02:04:42.1Z,4,REGULAR,rebound,defensive,[],1629740,,,1610612740,134,101,2020-01-12T02:04:44Z,6230000,,,0,,N. Melli REBOUND (Off:1 Def:3),[1629740],1610612740.0,NOP,,,,Melli,N. Melli,,,,,,,,,,,,,,,,,,,631.0,4.0,3.0,1.0,,,
634,PT04M13.00S,2020-01-12T02:04:47.6Z,4,REGULAR,3pt,jumpshot,['fastbreak'],1629638,92.06636005256242,5.215992647058823,1610612740,134,101,2020-01-12T02:04:53Z,6240000,-224.0,22.0,1,right,MISS N. Alexander-Walker 23' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,22.56,Missed,,,,,,,,,,,,,,,,
