actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
482,PT06M34.00S,2020-08-01T00:24:16.0Z,3,REGULAR,2pt,jumpshot,[],201572,86.28449408672799,89.28462009803921,1610612749,76,69,2020-08-01T00:24:20Z,4780000,196.0,76.0,1,right,MISS B. Lopez 21' jumpshot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,21.28,Missed,,,,,,,,,,,,,,,,,,,
483,PT06M32.00S,2020-08-01T00:24:18.0Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,76,69,2020-08-01T00:24:20Z,4790000,,,0,,G. Hayward REBOUND (Off:1 Def:6),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,482.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
484,PT06M27.00S,2020-08-01T00:24:23.5Z,3,REGULAR,3pt,jumpshot,['fastbreak'],202689,26.49474375821288,12.323835784313726,1610612738,76,72,2020-08-01T00:24:28Z,4800000,188.0,197.0,1,left,K. Walker 28' 3PT  (16 PTS) (G. Hayward 5 AST),"[202689, 202330]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,27.63,Made,,,,,16.0,G. Hayward,202330.0,5.0,,,,,,,,,,,
486,PT06M27.00S,2020-08-01T00:24:32.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,76,72,2020-08-01T00:24:32Z,4820000,,,0,,timeout full,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT06M27.00S,2020-08-01T00:26:56.8Z,3,REGULAR,substitution,out,[],202083,,,1610612749,76,72,2020-08-01T00:27:19Z,4830000,,,0,,substitution out Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT06M27.00S,2020-08-01T00:26:56.8Z,3,REGULAR,substitution,in,[],203114,,,1610612749,76,72,2020-08-01T00:27:19Z,4840000,,,0,,substitution in Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT06M17.00S,2020-08-01T00:27:58.6Z,3,REGULAR,foul,offensive,[],201572,,,1610612749,76,72,2020-08-01T00:28:08Z,4850000,,,0,,B. Lopez FOUL offensive (3 PF),"[201572, 202689]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,201638.0,3.0,0.0,Walker,202689.0,,,,,,
491,PT06M17.00S,2020-08-01T00:27:58.6Z,3,REGULAR,turnover,offensivefoul,[],201572,,,1610612749,76,72,2020-08-01T00:27:58Z,4870000,,,0,,B. Lopez TURNOVER offensivefoul (2 TOV),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,201638.0,,,,,,,2.0,,,
492,PT05M58.00S,2020-08-01T00:28:28.6Z,3,REGULAR,2pt,jumpshot,['fromturnover'],202330,22.158344283837057,53.50030637254902,1610612738,76,74,2020-08-01T00:28:35Z,4880000,-18.0,156.0,1,left,G. Hayward 16' jumpshot (13 PTS),[202330],1610612738.0,BOS,fadeaway,,,Hayward,G. Hayward,,,,,16.22,Made,,,,,13.0,,,,,,,,,,,,,,
493,PT05M37.00S,2020-08-01T00:28:49.0Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],203114,82.9993429697766,37.56893382352941,1610612749,76,74,2020-08-01T00:28:57Z,4890000,-62.0,107.0,1,right,MISS K. Middleton 13' jumpshot,[203114],1610612749.0,MIL,turnaroundfadeaway,,,Middleton,K. Middleton,,,,,12.88,Missed,,,,,,,,,,,,,,,,,,,
494,PT05M36.00S,2020-08-01T00:28:50.0Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,76,74,2020-08-01T00:29:01Z,4900000,,,0,,G. Hayward REBOUND (Off:1 Def:7),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,493.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
495,PT05M24.00S,2020-08-01T00:29:04.8Z,3,REGULAR,foul,personal,[],203114,,,1610612738,76,74,2020-08-01T00:29:13Z,4910000,,,0,,K. Middleton FOUL personal (3 PF),"[203114, 203935]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,1148.0,3.0,0.0,Smart,203935.0,,,,,,
497,PT05M24.00S,2020-08-01T00:29:12.1Z,3,REGULAR,substitution,out,[],201572,,,1610612738,76,74,2020-08-01T00:29:20Z,4930000,,,0,,substitution out Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT05M24.00S,2020-08-01T00:29:12.1Z,3,REGULAR,substitution,out,[],202689,,,1610612738,76,74,2020-08-01T00:29:20Z,4940000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT05M24.00S,2020-08-01T00:29:12.1Z,3,REGULAR,substitution,in,[],201577,,,1610612738,76,74,2020-08-01T00:29:20Z,4950000,,,0,,substitution in Lopez,[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT05M24.00S,2020-08-01T00:29:12.1Z,3,REGULAR,substitution,in,[],202954,,,1610612738,76,74,2020-08-01T00:29:20Z,4960000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT05M14.00S,2020-08-01T00:29:39.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628464,7.966491458607096,51.53952205882353,1610612738,76,74,2020-08-01T00:29:44Z,4970000,-8.0,22.0,1,left,MISS D. Theis layup,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,2.89,Missed,,,,,,,,,,,,,,,,,,,
502,PT05M13.00S,2020-08-01T00:29:40.3Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,76,74,2020-08-01T00:30:57Z,4980000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,501.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
503,PT05M13.00S,2020-08-01T00:29:42.8Z,3,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1628464,5.0,50.0,1610612738,76,74,2020-08-01T00:31:37Z,4990000,0.0,-6.0,1,left,MISS D. Theis layup,[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
504,PT05M12.00S,2020-08-01T00:29:43.8Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,76,74,2020-08-01T00:31:37Z,5000000,,,0,,D. Theis REBOUND (Off:3 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,503.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
505,PT05M10.00S,2020-08-01T00:29:47.1Z,3,REGULAR,foul,personal,['2freethrow'],201577,,,1610612738,76,74,2020-08-01T00:30:07Z,5010000,,,0,,R. Lopez FOUL personal (3 PF) (Theis 2freethrow),"[201577, 1628464]",1610612749.0,MIL,shooting,,,Lopez,R. Lopez,,,,,,,,,,,,,,,202041.0,3.0,0.0,Theis,1628464.0,,,,,,
507,PT05M10.00S,2020-08-01T00:30:12.2Z,3,REGULAR,freethrow,1of2,['2ndchance'],1628464,,,1610612738,76,75,2020-08-01T00:30:41Z,5030000,,,0,,D. Theis freethrow 1of2 (9 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
508,PT05M10.00S,2020-08-01T00:30:26.9Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,76,75,2020-08-01T00:30:29Z,5040000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT05M10.00S,2020-08-01T00:30:26.9Z,3,REGULAR,substitution,in,[],1628400,,,1610612738,76,75,2020-08-01T00:30:29Z,5050000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT05M10.00S,2020-08-01T00:30:12.2Z,3,REGULAR,freethrow,2of2,['2ndchance'],1628464,,,1610612738,76,75,2020-08-01T00:30:41Z,5060000,,,0,,MISS D. Theis freethrow 2of2,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
511,PT05M10.00S,2020-08-01T00:30:12.2Z,3,REGULAR,rebound,defensive,[],201577,,,1610612749,76,75,2020-08-01T00:30:50Z,5070000,,,0,,R. Lopez REBOUND (Off:0 Def:1),[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,,510.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
512,PT04M48.00S,2020-08-01T00:30:59.4Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],203114,93.51182654402102,56.196384803921575,1610612749,76,75,2020-08-01T00:31:11Z,5080000,31.0,8.0,1,right,MISS K. Middleton jumpshot,[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,3.4,Missed,,,,,,,,,,,,,,,,,,,
514,PT04M47.00S,2020-08-01T00:31:00.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,76,75,2020-08-01T00:31:05Z,5100000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,512.0,,,,,,,,,,,,,,,,,,
515,PT04M47.00S,2020-08-01T00:31:05.5Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,76,75,2020-08-01T00:31:05Z,5110000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT04M40.00S,2020-08-01T00:31:23.6Z,3,REGULAR,foul,offensive,['inpenalty'],1628464,,,1610612738,76,75,2020-08-01T00:31:30Z,5120000,,,0,,D. Theis FOUL offensive (4 PF) (Lopez inpenalty),"[1628464, 201577]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,201638.0,4.0,0.0,Lopez,201577.0,,,,,,
518,PT04M40.00S,2020-08-01T00:31:23.6Z,3,REGULAR,turnover,offensivefoul,[],1628464,,,1610612738,76,75,2020-08-01T00:31:23Z,5140000,,,0,,D. Theis TURNOVER offensivefoul (2 TOV),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,201638.0,,,,,,,2.0,,,
519,PT04M30.00S,2020-08-01T00:31:44.1Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",201577,93.38042049934296,53.990502450980394,1610612749,78,75,2020-08-01T00:31:49Z,5150000,20.0,10.0,1,right,R. Lopez layup (2 PTS) (G. Hill 1 AST),"[201577, 201588]",1610612749.0,MIL,cutting,,,Lopez,R. Lopez,,,,,2.51,Made,,,,,2.0,G. Hill,201588.0,1.0,,,,,,,,,,,
521,PT04M14.00S,2020-08-01T00:31:59.2Z,3,REGULAR,turnover,badpass,[],203935,,,1610612738,78,75,2020-08-01T00:32:05Z,5170000,,,0,,M. Smart TURNOVER badpass (3 TOV) Stolen,"[203935, 1628425]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,3.0,Brown,1628425.0,
522,PT04M14.00S,2020-08-01T00:31:59.2Z,3,REGULAR,steal,,[],1628425,,,1610612749,78,75,2020-08-01T00:32:02Z,5180000,,,0,,S. Brown STEAL (2 STL),[1628425],1610612749.0,MIL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT03M59.00S,2020-08-01T00:32:14.8Z,3,REGULAR,2pt,hook,"['pointsinthepaint', 'fromturnover']",201577,90.09526938239159,58.15716911764706,1610612749,80,75,2020-08-01T00:32:21Z,5190000,41.0,41.0,1,right,R. Lopez 6' hook (4 PTS) (G. Hill 2 AST),"[201577, 201588]",1610612749.0,MIL,bank,,,Lopez,R. Lopez,,,,,6.16,Made,,,,,4.0,G. Hill,201588.0,2.0,,,,,,,,,,,
525,PT03M38.00S,2020-08-01T00:32:35.7Z,3,REGULAR,3pt,jumpshot,[],202330,30.305519053876477,73.84344362745098,1610612738,80,75,2020-08-01T00:32:39Z,5210000,-119.0,232.0,1,left,MISS G. Hayward 27' 3PT,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
526,PT03M36.00S,2020-08-01T00:32:37.7Z,3,REGULAR,rebound,defensive,[],1628425,,,1610612749,80,75,2020-08-01T00:32:42Z,5220000,,,0,,S. Brown REBOUND (Off:1 Def:3),[1628425],1610612749.0,MIL,,,,Brown,S. Brown,,,,,,,525.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
527,PT03M27.00S,2020-08-01T00:32:46.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],201588,92.32917214191852,54.72579656862745,1610612749,80,75,2020-08-01T00:32:51Z,5230000,24.0,20.0,1,right,MISS G. Hill layup,[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,3.45,Missed,,,,,,,,,,,,,,,,,,,
528,PT03M25.00S,2020-08-01T00:32:48.9Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,80,75,2020-08-01T00:32:51Z,5240000,,,0,,D. Theis REBOUND (Off:3 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,527.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
529,PT03M20.00S,2020-08-01T00:32:53.6Z,3,REGULAR,turnover,lostball,[],202330,,,1610612738,80,75,2020-08-01T00:32:57Z,5250000,,,0,,G. Hayward TURNOVER lostball (3 TOV) Stolen,"[202330, 1628425]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,3.0,Brown,1628425.0,
530,PT03M20.00S,2020-08-01T00:32:53.6Z,3,REGULAR,steal,,[],1628425,,,1610612749,80,75,2020-08-01T00:32:55Z,5260000,,,0,,S. Brown STEAL (3 STL),[1628425],1610612749.0,MIL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT03M11.00S,2020-08-01T00:33:02.9Z,3,REGULAR,2pt,jumpshot,['fromturnover'],101141,90.88370565045992,77.0297181372549,1610612749,80,75,2020-08-01T00:33:06Z,5270000,135.0,33.0,1,right,MISS E. Ilyasova 14' jumpshot,[101141],1610612749.0,MIL,,,,Ilyasova,E. Ilyasova,,,,,14.05,Missed,,,,,,,,,,,,,,,,,,,
532,PT03M10.00S,2020-08-01T00:33:03.9Z,3,REGULAR,rebound,defensive,[],202954,,,1610612738,80,75,2020-08-01T00:33:10Z,5280000,,,0,,B. Wanamaker REBOUND (Off:1 Def:3),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,531.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
533,PT03M04.00S,2020-08-01T00:33:13.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,80,75,2020-08-01T00:33:13Z,5290000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT03M04.00S,2020-08-01T00:34:52.2Z,3,REGULAR,substitution,out,[],101141,,,1610612738,80,75,2020-08-01T00:36:01Z,5300000,,,0,,substitution out Ilyasova,[101141],1610612749.0,MIL,,,,Ilyasova,E. Ilyasova,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT03M04.00S,2020-08-01T00:34:52.2Z,3,REGULAR,substitution,out,[],203114,,,1610612738,80,75,2020-08-01T00:36:01Z,5310000,,,0,,substitution out Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT03M04.00S,2020-08-01T00:34:52.2Z,3,REGULAR,substitution,out,[],202330,,,1610612738,80,75,2020-08-01T00:36:01Z,5320000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT03M04.00S,2020-08-01T00:34:52.2Z,3,REGULAR,substitution,out,[],1628464,,,1610612738,80,75,2020-08-01T00:36:01Z,5330000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT03M04.00S,2020-08-01T00:34:52.2Z,3,REGULAR,substitution,in,[],203507,,,1610612738,80,75,2020-08-01T00:36:01Z,5340000,,,0,,substitution in Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT03M04.00S,2020-08-01T00:34:52.2Z,3,REGULAR,substitution,in,[],2594,,,1610612738,80,75,2020-08-01T00:36:01Z,5350000,,,0,,substitution in Korver,[2594],1610612749.0,MIL,,,,Korver,K. Korver,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT03M04.00S,2020-08-01T00:34:52.2Z,3,REGULAR,substitution,in,[],202683,,,1610612738,80,75,2020-08-01T00:36:01Z,5360000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT03M04.00S,2020-08-01T00:34:52.2Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,80,75,2020-08-01T00:36:01Z,5370000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT02M54.00S,2020-08-01T00:36:45.5Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,18.74178712220762,37.56893382352941,1610612738,80,75,2020-08-01T00:36:50Z,5380000,62.0,124.0,1,left,MISS J. Tatum 14' jumpshot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,,
543,PT02M53.00S,2020-08-01T00:36:46.5Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,80,75,2020-08-01T00:36:54Z,5390000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,542.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
544,PT02M53.00S,2020-08-01T00:36:48.8Z,3,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",203935,5.0,50.0,1610612738,80,77,2020-08-01T00:36:57Z,5400000,0.0,-6.0,1,left,M. Smart layup (14 PTS),[203935],1610612738.0,BOS,tip,,,Smart,M. Smart,,,,,0.0,Made,,,,,14.0,,,,,,,,,,,,,,
545,PT02M39.00S,2020-08-01T00:37:00.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203507,93.64323258869908,57.421875,1610612749,80,77,2020-08-01T00:38:02Z,5410000,37.0,7.0,1,right,MISS G. Antetokounmpo layup Blocked,"[203507, 1628369]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,3.92,Missed,,,,,,,,,,,,,,Tatum,1628369.0,,,,
546,PT02M39.00S,2020-08-01T00:37:00.2Z,3,REGULAR,block,,[],1628369,,,1610612749,80,77,2020-08-01T00:37:02Z,5420000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT02M39.00S,2020-08-01T00:37:00.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,80,77,2020-08-01T00:37:45Z,5430000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,545.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
548,PT02M36.00S,2020-08-01T00:37:06.4Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203935,5.995400788436268,47.127757352941174,1610612738,80,79,2020-08-01T00:37:27Z,5440000,14.0,4.0,1,left,M. Smart layup (16 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,1.72,Made,,,,,16.0,,,,,,,,,,,,,,
549,PT02M36.00S,2020-08-01T00:37:12.9Z,3,REGULAR,foul,personal,['1freethrow'],1628425,,,1610612738,80,79,2020-08-01T00:37:18Z,5450000,,,0,,S. Brown FOUL personal (2 PF) (Smart 1freethrow),"[1628425, 203935]",1610612749.0,MIL,shooting,,,Brown,S. Brown,,,,,,,,,,,,,,,201638.0,2.0,0.0,Smart,203935.0,,,,,,
551,PT02M36.00S,2020-08-01T00:37:37.0Z,3,REGULAR,freethrow,1of1,[],203935,,,1610612738,80,80,2020-08-01T00:37:37Z,5470000,,,0,,M. Smart freethrow 1of1 (17 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
552,PT02M20.00S,2020-08-01T00:38:00.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612749,80,80,2020-08-01T00:38:13Z,5480000,,,0,,S. Ojeleye FOUL personal (3 PF) (Lopez inpenalty),"[1628400, 201577]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,201638.0,3.0,0.0,Lopez,201577.0,,,,,,
554,PT02M20.00S,2020-08-01T00:38:28.9Z,3,REGULAR,freethrow,1of2,[],201577,,,1610612749,81,80,2020-08-01T00:38:28Z,5500000,,,0,,R. Lopez freethrow 1of2 (5 PTS),[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
555,PT02M20.00S,2020-08-01T00:38:43.2Z,3,REGULAR,freethrow,2of2,[],201577,,,1610612749,82,80,2020-08-01T00:38:43Z,5510000,,,0,,R. Lopez freethrow 2of2 (6 PTS),[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
556,PT02M02.00S,2020-08-01T00:39:03.2Z,3,REGULAR,3pt,jumpshot,[],203935,32.14520367936925,25.314031862745097,1610612738,82,83,2020-08-01T00:39:07Z,5520000,123.0,250.0,1,left,M. Smart 28' 3PT  (20 PTS) (J. Tatum 2 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,28.35,Made,,,,,20.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,
558,PT01M45.00S,2020-08-01T00:39:20.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203507,92.9862023653088,47.61795343137255,1610612749,84,83,2020-08-01T00:39:26Z,5540000,-12.0,13.0,1,right,G. Antetokounmpo layup (20 PTS) (G. Hill 3 AST),"[203507, 201588]",1610612749.0,MIL,drivingreverse,,,Antetokounmpo,G. Antetokounmpo,,,,,2.23,Made,,,,,20.0,G. Hill,201588.0,3.0,,,,,,,,,,,
560,PT01M27.00S,2020-08-01T00:39:38.4Z,3,REGULAR,3pt,jumpshot,[],1628369,26.757555847568987,82.17677696078431,1610612738,84,83,2020-08-01T00:39:42Z,5560000,-161.0,199.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
561,PT01M26.00S,2020-08-01T00:39:39.4Z,3,REGULAR,rebound,defensive,[],1628425,,,1610612749,84,83,2020-08-01T00:39:45Z,5570000,,,0,,S. Brown REBOUND (Off:1 Def:4),[1628425],1610612749.0,MIL,,,,Brown,S. Brown,,,,,,,560.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
562,PT01M21.00S,2020-08-01T00:39:47.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612749,84,83,2020-08-01T00:40:06Z,5580000,,,0,,S. Ojeleye FOUL personal (4 PF) (Antetokounmpo inpenalty),"[1628400, 203507]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,202041.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,
564,PT01M21.00S,2020-08-01T00:40:15.4Z,3,REGULAR,freethrow,1of2,[],203507,,,1610612749,84,83,2020-08-01T00:40:42Z,5600000,,,0,,MISS G. Antetokounmpo freethrow 1of2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
565,PT01M21.00S,2020-08-01T00:40:15.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,84,83,2020-08-01T00:40:42Z,5610000,,,0,,Team offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,,,
566,PT01M21.00S,2020-08-01T00:40:17.8Z,3,REGULAR,substitution,out,[],1628400,,,1610612749,84,83,2020-08-01T00:40:23Z,5620000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT01M21.00S,2020-08-01T00:40:17.8Z,3,REGULAR,substitution,in,[],1627759,,,1610612749,84,83,2020-08-01T00:40:23Z,5630000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M21.00S,2020-08-01T00:40:15.4Z,3,REGULAR,freethrow,2of2,[],203507,,,1610612749,84,83,2020-08-01T00:40:42Z,5640000,,,0,,MISS G. Antetokounmpo freethrow 2of2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
569,PT01M21.00S,2020-08-01T00:40:15.4Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,84,83,2020-08-01T00:40:46Z,5650000,,,0,,E. Kanter REBOUND (Off:1 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,568.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
570,PT01M07.00S,2020-08-01T00:40:53.1Z,3,REGULAR,2pt,jumpshot,[],1628369,9.411957950065702,31.686580882352942,1610612738,84,83,2020-08-01T00:42:06Z,5660000,92.0,36.0,1,left,MISS J. Tatum 10' jumpshot,[1628369],1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,10.06,Missed,,,,,,,,,,,,,,,,,,,
572,PT01M06.00S,2020-08-01T00:40:54.1Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,84,83,2020-08-01T00:41:01Z,5680000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,570.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
573,PT00M58.10S,2020-08-01T00:41:03.0Z,3,REGULAR,3pt,jumpshot,['2ndchance'],1627759,7.30946123521682,96.39246323529412,1610612738,84,83,2020-08-01T00:41:07Z,5690000,-232.0,16.0,1,left,MISS J. Brown 23' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
