actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
369,PT01M07.00S,2020-08-06T02:26:00.9Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202330,5.0,50.0,1610612738,69,52,2020-08-06T02:26:00Z,3660000,0.0,-6.0,1,left,MISS G. Hayward layup,[202330],1610612738.0,BOS,tip,,,Hayward,G. Hayward,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
370,PT01M07.00S,2020-08-06T02:26:01.4Z,2,REGULAR,rebound,offensive,[],202330,,,1610612738,69,52,2020-08-06T02:26:01Z,3670000,,,0,,G. Hayward REBOUND (Off:2 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,369.0,5.0,3.0,2.0,,,,,,,,,,,
371,PT00M57.20S,2020-08-06T02:26:11.5Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1627759,27.283180026281208,81.68658088235294,1610612738,69,52,2020-08-06T02:26:17Z,3680000,-158.0,204.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
372,PT00M54.40S,2020-08-06T02:26:14.3Z,2,REGULAR,rebound,defensive,[],204020,,,1610612751,69,52,2020-08-06T02:26:17Z,3690000,,,0,,T. Johnson REBOUND (Off:0 Def:1),[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,371.0,1.0,1.0,0.0,,,,,,,,,,,
373,PT00M46.40S,2020-08-06T02:26:22.6Z,2,REGULAR,turnover,lostball,[],1629185,,,1610612751,69,52,2020-08-06T02:26:36Z,3700000,,,0,,C. Chiozza TURNOVER lostball (2 TOV) Stolen,"[1629185, 1627759]",1610612751.0,BKN,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,,
374,PT00M46.40S,2020-08-06T02:26:22.6Z,2,REGULAR,steal,,[],1627759,,,1610612738,69,52,2020-08-06T02:26:24Z,3710000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M41.40S,2020-08-06T02:26:27.6Z,2,REGULAR,3pt,jumpshot,"['fromturnover', 'fastbreak']",203935,20.71287779237845,90.51011029411765,1610612738,69,52,2020-08-06T02:26:38Z,3720000,-203.0,142.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
376,PT00M37.10S,2020-08-06T02:26:31.8Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612751,69,52,2020-08-06T02:26:31Z,3730000,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,375.0,4.0,4.0,0.0,,,,,,,,,,,
377,PT00M32.30S,2020-08-06T02:26:36.9Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627747,92.06636005256242,44.676776960784316,1610612751,69,52,2020-08-06T02:26:45Z,3740000,-27.0,22.0,1,right,MISS C. LeVert layup,[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,,
379,PT00M32.30S,2020-08-06T02:26:36.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,69,52,2020-08-06T02:26:57Z,3760000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,377.0,,,,,,,,,,,,,,
380,PT00M32.30S,2020-08-06T02:26:40.9Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,69,52,2020-08-06T02:26:57Z,3770000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT00M26.10S,2020-08-06T02:27:18.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202330,6.258212877792378,44.676776960784316,1610612738,69,52,2020-08-06T02:27:23Z,3780000,27.0,6.0,1,left,MISS G. Hayward layup,[202330],1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,2.91,Missed,,,,,,,,,,,,,,,,,,,
382,PT00M25.90S,2020-08-06T02:27:19.0Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,69,52,2020-08-06T02:27:23Z,3790000,,,0,,D. Theis REBOUND (Off:2 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,381.0,3.0,1.0,2.0,,,,,,,,,,,
383,PT00M25.90S,2020-08-06T02:27:21.7Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628464,5.0,50.0,1610612738,71,52,2020-08-06T02:27:21Z,3800000,0.0,-6.0,1,left,D. Theis layup (6 PTS),[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
384,PT00M01.90S,2020-08-06T02:27:50.4Z,2,REGULAR,turnover,shotclock,['team'],0,,,1610612751,71,52,2020-08-06T02:27:58Z,3810000,,,0,,Team TURNOVER shotclock,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,
385,PT00M00.90S,2020-08-06T02:28:10.1Z,2,REGULAR,3pt,jumpshot,['fromturnover'],1627759,50.542049934296976,47.86305147058824,1610612738,71,52,2020-08-06T02:28:16Z,3820000,11.0,423.0,1,left,MISS J. Brown 43' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,42.82,Missed,,,,,,,,,,,,,,,,,,,
386,PT00M00.90S,2020-08-06T02:28:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,71,52,2020-08-06T02:28:16Z,3830000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,
387,PT00M00.00S,2020-08-06T02:28:14.8Z,2,REGULAR,period,end,[],0,,,1610612738,71,52,2020-08-06T02:28:14Z,3840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT00M00.00S,2020-08-06T02:28:37.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612738,71,52,2020-08-06T02:28:56Z,3850000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,Changed to 2-pt FG
389,PT12M00.00S,2020-08-06T02:43:19.7Z,3,REGULAR,substitution,out,['startperiod'],1629641,,,1610612738,71,52,2020-08-06T02:43:31Z,3860000,,,0,,substitution out Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2020-08-06T02:43:19.7Z,3,REGULAR,substitution,out,['startperiod'],1629066,,,1610612738,71,52,2020-08-06T02:43:31Z,3870000,,,0,,substitution out Kurucs,[1629066],1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2020-08-06T02:43:19.7Z,3,REGULAR,substitution,out,['startperiod'],1629185,,,1610612738,71,52,2020-08-06T02:43:31Z,3880000,,,0,,substitution out Chiozza,[1629185],1610612751.0,BKN,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2020-08-06T02:43:19.7Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,71,52,2020-08-06T02:43:31Z,3890000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2020-08-06T02:43:19.7Z,3,REGULAR,substitution,in,['startperiod'],203925,,,1610612738,71,52,2020-08-06T02:43:31Z,3900000,,,0,,substitution in Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2020-08-06T02:43:19.7Z,3,REGULAR,substitution,in,['startperiod'],202498,,,1610612738,71,52,2020-08-06T02:43:31Z,3910000,,,0,,substitution in Thomas,[202498],1610612751.0,BKN,,,,Thomas,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2020-08-06T02:43:32.3Z,3,REGULAR,period,start,[],0,,,0,71,52,2020-08-06T02:43:32Z,3920000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT11M44.00S,2020-08-06T02:43:47.8Z,3,REGULAR,turnover,lostball,[],1628369,,,1610612738,71,52,2020-08-06T02:43:55Z,3930000,,,0,,J. Tatum TURNOVER lostball (2 TOV) Stolen,"[1628369, 1628386]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,2.0,Allen,1628386.0,,,
397,PT11M44.00S,2020-08-06T02:43:47.8Z,3,REGULAR,steal,,[],1628386,,,1610612751,71,52,2020-08-06T02:43:49Z,3940000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT11M39.00S,2020-08-06T02:43:52.6Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203925,6.1268068331143235,47.61795343137255,1610612751,71,54,2020-08-06T02:44:02Z,3950000,12.0,5.0,1,left,J. Harris layup (12 PTS) (T. Johnson 2 AST),"[203925, 204020]",1610612751.0,BKN,cuttingfingerroll,,,Harris,J. Harris,,,,,1.59,Made,12.0,T. Johnson,204020.0,2.0,,,,,,,,,,,,,,,
400,PT11M24.00S,2020-08-06T02:44:06.9Z,3,REGULAR,3pt,jumpshot,[],1627759,68.01905387647832,30.46109068627451,1610612738,74,54,2020-08-06T02:44:11Z,3970000,-98.0,248.0,1,right,J. Brown 27' 3PT  (16 PTS) (D. Theis 1 AST),"[1627759, 1628464]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.18,Made,16.0,D. Theis,1628464.0,1.0,,,,,,,,,,,,,,,
402,PT11M03.00S,2020-08-06T02:44:27.7Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627747,9.543363994743759,52.51991421568627,1610612751,74,54,2020-08-06T02:44:33Z,3990000,-13.0,37.0,1,left,MISS C. LeVert jumpshot,[1627747],1610612751.0,BKN,turnaround,,,LeVert,C. LeVert,,,,,4.45,Missed,,,,,,,,,,,,,,,,,,,
403,PT10M59.00S,2020-08-06T02:44:31.7Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612751,74,54,2020-08-06T02:44:33Z,4000000,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,,,,402.0,6.0,5.0,1.0,,,,,,,,,,,
404,PT10M58.00S,2020-08-06T02:44:33.5Z,3,REGULAR,3pt,jumpshot,['2ndchance'],204020,32.276609724047304,52.76501225490197,1610612751,74,54,2020-08-06T02:44:37Z,4010000,-14.0,251.0,1,left,MISS T. Johnson 26' 3PT,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
405,PT10M55.00S,2020-08-06T02:44:36.5Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,74,54,2020-08-06T02:44:37Z,4020000,,,0,,G. Hayward REBOUND (Off:2 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,404.0,6.0,4.0,2.0,,,,,,,,,,,
406,PT10M43.00S,2020-08-06T02:44:48.4Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628464,93.24901445466492,52.27481617647059,1610612738,74,54,2020-08-06T02:44:51Z,4030000,11.0,11.0,1,right,MISS D. Theis layup,[1628464],1610612738.0,BOS,driving,,,Theis,D. Theis,,,,,2.01,Missed,,,,,,,,,,,,,,,,,,,
407,PT10M41.00S,2020-08-06T02:44:50.4Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,74,54,2020-08-06T02:44:51Z,4040000,,,0,,J. Harris REBOUND (Off:1 Def:4),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,406.0,5.0,4.0,1.0,,,,,,,,,,,
408,PT10M37.00S,2020-08-06T02:44:54.6Z,3,REGULAR,3pt,jumpshot,['fastbreak'],202498,9.806176084099869,96.6375612745098,1610612751,74,54,2020-08-06T02:44:59Z,4050000,-233.0,40.0,1,left,MISS L. Thomas 24' 3PT,[202498],1610612751.0,BKN,,,,Thomas,L. Thomas,,,,,23.75,Missed,,,,,,,,,,,,,,,,,,,
409,PT10M34.00S,2020-08-06T02:44:57.6Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,74,54,2020-08-06T02:44:59Z,4060000,,,0,,G. Hayward REBOUND (Off:2 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,408.0,7.0,5.0,2.0,,,,,,,,,,,
410,PT10M31.00S,2020-08-06T02:45:00.7Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fastbreak']",1627759,93.24901445466492,49.57873774509804,1610612738,76,54,2020-08-06T02:45:07Z,4070000,-2.0,11.0,1,right,J. Brown dunk (18 PTS) (D. Theis 2 AST),"[1627759, 1628464]",1610612738.0,BOS,alleyoop,,,Brown,J. Brown,,,,,1.66,Made,18.0,D. Theis,1628464.0,2.0,,,,,,,,,,,,,,,
412,PT10M19.00S,2020-08-06T02:45:11.9Z,3,REGULAR,3pt,jumpshot,[],203925,7.440867279894875,1.5395220588235294,1610612751,76,54,2020-08-06T02:45:16Z,4090000,242.0,17.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,,
413,PT10M16.00S,2020-08-06T02:45:14.9Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,76,54,2020-08-06T02:45:16Z,4100000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,412.0,4.0,4.0,0.0,,,,,,,,,,,
414,PT10M08.00S,2020-08-06T02:45:22.9Z,3,REGULAR,3pt,jumpshot,[],1627759,67.49342969776609,51.049325980392155,1610612738,76,54,2020-08-06T02:45:27Z,4110000,5.0,253.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
415,PT10M05.00S,2020-08-06T02:45:25.9Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612751,76,54,2020-08-06T02:45:27Z,4120000,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,,,,414.0,7.0,6.0,1.0,,,,,,,,,,,
416,PT09M51.00S,2020-08-06T02:45:39.6Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],204020,7.440867279894875,53.01011029411765,1610612751,76,54,2020-08-06T02:45:43Z,4130000,-15.0,17.0,1,left,MISS T. Johnson jumpshot,[204020],1610612751.0,BKN,fadeawaybank,,,Johnson,T. Johnson,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
417,PT09M48.00S,2020-08-06T02:45:42.8Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,76,54,2020-08-06T02:45:42Z,4140000,,,0,,D. Theis REBOUND (Off:2 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,416.0,4.0,2.0,2.0,,,,,,,,,,,
418,PT09M43.00S,2020-08-06T02:45:48.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1628369,93.38042049934296,53.74540441176471,1610612738,78,54,2020-08-06T02:45:53Z,4150000,19.0,10.0,1,right,J. Tatum layup (7 PTS) (J. Brown 1 AST),"[1628369, 1627759]",1610612738.0,BOS,cuttingfingerroll,,,Tatum,J. Tatum,,,,,2.41,Made,7.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,,
420,PT09M23.00S,2020-08-06T02:46:08.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203925,5.206964520367937,52.27481617647059,1610612751,78,56,2020-08-06T02:46:11Z,4170000,-11.0,-4.0,1,left,J. Harris layup (14 PTS) (J. Allen 2 AST),"[203925, 1628386]",1610612751.0,BKN,cutting,,,Harris,J. Harris,,,,,1.16,Made,14.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,,,,
422,PT09M04.00S,2020-08-06T02:46:26.9Z,3,REGULAR,3pt,jumpshot,[],1628464,66.96780551905388,48.10814950980392,1610612738,78,56,2020-08-06T02:46:31Z,4190000,-9.0,258.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
423,PT09M01.00S,2020-08-06T02:46:29.9Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612751,78,56,2020-08-06T02:46:31Z,4200000,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,422.0,5.0,5.0,0.0,,,,,,,,,,,
424,PT08M52.00S,2020-08-06T02:46:38.7Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628386,11.908672798948752,43.94148284313725,1610612751,78,56,2020-08-06T02:46:42Z,4210000,30.0,59.0,1,left,MISS J. Allen 7' jumpshot,[1628386],1610612751.0,BKN,pullup,,,Allen,J. Allen,,,,,7.16,Missed,,,,,,,,,,,,,,,,,,,
425,PT08M49.00S,2020-08-06T02:46:41.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,78,56,2020-08-06T02:46:42Z,4220000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,424.0,2.0,2.0,0.0,,,,,,,,,,,
426,PT08M34.00S,2020-08-06T02:46:56.4Z,3,REGULAR,3pt,jumpshot,[],1628369,68.28186596583443,24.088541666666664,1610612738,81,56,2020-08-06T02:47:01Z,4230000,-130.0,246.0,1,right,J. Tatum 28' 3PT  (10 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,28.27,Made,10.0,,,,,,,,,,,,,,,,,,
427,PT08M09.00S,2020-08-06T02:47:22.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628386,6.1268068331143235,49.08854166666667,1610612751,81,58,2020-08-06T02:47:26Z,4240000,5.0,5.0,1,left,J. Allen layup (9 PTS) (J. Harris 2 AST),"[1628386, 203925]",1610612751.0,BKN,,,,Allen,J. Allen,,,,,1.16,Made,9.0,J. Harris,203925.0,2.0,,,,,,,,,,,,,,,
429,PT07M54.00S,2020-08-06T02:47:37.2Z,3,REGULAR,turnover,lostball,[],1628369,,,1610612738,81,58,2020-08-06T02:47:40Z,4260000,,,0,,J. Tatum TURNOVER lostball (3 TOV) Stolen,"[1628369, 203925]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,3.0,Harris,203925.0,,,
430,PT07M54.00S,2020-08-06T02:47:37.2Z,3,REGULAR,steal,,[],203925,,,1610612751,81,58,2020-08-06T02:47:39Z,4270000,,,0,,J. Harris STEAL (2 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M51.00S,2020-08-06T02:47:41.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,5.601182654402102,49.57873774509804,1610612751,81,60,2020-08-06T02:47:46Z,4280000,2.0,0.0,1,left,C. LeVert layup (13 PTS) (J. Allen 3 AST),"[1627747, 1628386]",1610612751.0,BKN,running,,,LeVert,C. LeVert,,,,,0.61,Made,13.0,J. Allen,1628386.0,3.0,,,,,,,,,,,,,,,
433,PT07M33.00S,2020-08-06T02:47:58.0Z,3,REGULAR,3pt,jumpshot,[],202330,67.36202365308804,37.56893382352941,1610612738,81,60,2020-08-06T02:48:07Z,4300000,-62.0,254.0,1,right,MISS G. Hayward 27' 3PT,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
434,PT07M31.00S,2020-08-06T02:48:00.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,81,60,2020-08-06T02:48:08Z,4310000,,,0,,Team defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,433.0,,,,,,,,,,,,,,
435,PT07M31.00S,2020-08-06T02:48:11.5Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612751,81,60,2020-08-06T02:48:15Z,4320000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M14.00S,2020-08-06T02:48:26.4Z,3,REGULAR,3pt,jumpshot,[],202498,8.886333771353483,2.7650122549019605,1610612751,81,60,2020-08-06T02:48:32Z,4330000,236.0,31.0,1,left,MISS L. Thomas 24' 3PT,[202498],1610612751.0,BKN,,,,Thomas,L. Thomas,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
437,PT07M11.00S,2020-08-06T02:48:29.4Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612751,81,60,2020-08-06T02:48:32Z,4340000,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,,,,436.0,8.0,6.0,2.0,,,,,,,,,,,
438,PT07M10.00S,2020-08-06T02:48:30.7Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', '2ndchance']",1628386,6.1268068331143235,49.57873774509804,1610612751,81,62,2020-08-06T02:48:36Z,4350000,2.0,5.0,1,left,J. Allen dunk (11 PTS),[1628386],1610612751.0,BKN,putback,,,Allen,J. Allen,,,,,1.08,Made,11.0,,,,,,,,,,,,,,,,,,
439,PT06M50.00S,2020-08-06T02:48:50.2Z,3,REGULAR,3pt,jumpshot,[],1627759,91.5407358738502,94.67677696078431,1610612738,84,62,2020-08-06T02:48:53Z,4360000,223.0,27.0,1,right,J. Brown 23' 3PT  (21 PTS) (G. Hayward 2 AST),"[1627759, 202330]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.58,Made,21.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,,
441,PT06M37.00S,2020-08-06T02:49:03.0Z,3,REGULAR,3pt,jumpshot,[],203925,32.53942181340342,52.51991421568627,1610612751,84,62,2020-08-06T02:49:09Z,4380000,-13.0,253.0,1,left,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
442,PT06M34.00S,2020-08-06T02:49:06.0Z,3,REGULAR,rebound,offensive,[],204020,,,1610612751,84,62,2020-08-06T02:49:09Z,4390000,,,0,,T. Johnson REBOUND (Off:1 Def:1),[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,441.0,2.0,1.0,1.0,,,,,,,,,,,
443,PT06M33.00S,2020-08-06T02:49:08.4Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",204020,7.703679369250986,51.53952205882353,1610612751,84,62,2020-08-06T02:49:15Z,4400000,-8.0,20.0,1,left,MISS T. Johnson layup,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
444,PT06M31.00S,2020-08-06T02:49:10.4Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,84,62,2020-08-06T02:50:08Z,4410000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,443.0,5.0,3.0,2.0,,,,,,,,,,,
445,PT06M23.00S,2020-08-06T02:49:18.1Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1628464,93.24901445466492,47.86305147058824,1610612738,86,62,2020-08-06T02:50:16Z,4420000,-11.0,11.0,1,right,D. Theis dunk (8 PTS) (J. Brown 2 AST),"[1628464, 1627759]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,1.97,Made,8.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,,
447,PT06M23.00S,2020-08-06T02:49:26.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,86,62,2020-08-06T02:49:26Z,4440000,,,0,,timeout full,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M23.00S,2020-08-06T02:51:20.4Z,3,REGULAR,substitution,out,[],202330,,,1610612751,86,62,2020-08-06T02:52:13Z,4450000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M23.00S,2020-08-06T02:51:20.4Z,3,REGULAR,substitution,out,[],202498,,,1610612751,86,62,2020-08-06T02:52:13Z,4460000,,,0,,substitution out Thomas,[202498],1610612751.0,BKN,,,,Thomas,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M23.00S,2020-08-06T02:51:20.4Z,3,REGULAR,substitution,in,[],1629641,,,1610612751,86,62,2020-08-06T02:52:13Z,4470000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M23.00S,2020-08-06T02:51:20.4Z,3,REGULAR,substitution,in,[],1626147,,,1610612751,86,62,2020-08-06T02:52:13Z,4480000,,,0,,substitution in Anderson,[1626147],1610612751.0,BKN,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M09.00S,2020-08-06T02:52:57.5Z,3,REGULAR,foul,personal,[],203935,,,1610612751,86,62,2020-08-06T02:53:24Z,4490000,,,0,,M. Smart FOUL personal (1 PF),"[203935, 204020]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,2714.0,1.0,0.0,Johnson,204020.0,,,,,,
454,PT06M00.00S,2020-08-06T02:53:22.4Z,3,REGULAR,3pt,jumpshot,[],1626147,3.7614980289093296,96.39246323529412,1610612751,86,65,2020-08-06T02:53:27Z,4510000,-232.0,-17.0,1,left,J. Anderson 23' 3PT  (3 PTS) (T. Johnson 3 AST),"[1626147, 204020]",1610612751.0,BKN,,,,Anderson,J. Anderson,,,,,23.23,Made,3.0,T. Johnson,204020.0,3.0,,,,,,,,,,,,,,,
456,PT05M42.00S,2020-08-06T02:53:40.7Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1628464,92.72339027595268,50.314031862745104,1610612738,88,65,2020-08-06T02:53:44Z,4530000,2.0,16.0,1,right,D. Theis dunk (10 PTS) (J. Tatum 2 AST),"[1628464, 1628369]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,2.15,Made,10.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
