actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
369,PT11M15.00S,2020-01-04T01:23:35.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,7.966491458607096,48.59834558823529,1610612738,55,55,2020-01-04T01:23:57Z,3560000,7.0,22.0,1,left,MISS J. Tatum layup Blocked,"[1628369, 1629629]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.88,Missed,,,,,,,,,Reddish,1629629.0,,,,,,,,
374,PT11M15.00S,2020-01-04T01:23:35.3Z,3,REGULAR,block,,[],1629629,,,1610612738,55,55,2020-01-04T01:23:57Z,3565000,,,0,,C. Reddish BLOCK (2 BLK),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M14.00S,2020-01-04T01:23:36.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,55,55,2020-01-04T01:23:57Z,3570000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,369.0,,,,,,,,,,,,,
371,PT11M14.00S,2020-01-04T01:23:45.2Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,55,55,2020-01-04T01:23:45Z,3580000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M11.00S,2020-01-04T01:23:54.1Z,3,REGULAR,2pt,jumpshot,['2ndchance'],1628464,25.706307490144546,50.55912990196079,1610612738,57,55,2020-01-04T01:24:02Z,3590000,-3.0,189.0,1,left,D. Theis 19' jumpshot (10 PTS) (G. Hayward 1 AST),"[1628464, 202330]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,19.46,Made,10.0,G. Hayward,202330.0,1.0,,,,,,,,,,,,,,
375,PT10M55.00S,2020-01-04T01:24:09.9Z,3,REGULAR,2pt,jumpshot,[],1628989,82.47371879106439,28.500306372549016,1610612737,57,57,2020-01-04T01:24:19Z,3610000,-107.0,112.0,1,right,K. Huerter 16' jumpshot (10 PTS),[1628989],1610612737.0,ATL,drivingfloating,,,Huerter,K. Huerter,,,,,15.94,Made,10.0,,,,,,,,,,,,,,,,,
376,PT10M32.00S,2020-01-04T01:24:32.5Z,3,REGULAR,3pt,jumpshot,[],1628369,27.808804204993432,15.755208333333334,1610612738,57,57,2020-01-04T01:24:41Z,3620000,171.0,209.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,
377,PT10M29.00S,2020-01-04T01:24:35.5Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612737,57,57,2020-01-04T01:24:41Z,3630000,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,376.0,2.0,2.0,0.0,,,,,,,,,,
378,PT10M17.00S,2020-01-04T01:24:47.3Z,3,REGULAR,3pt,jumpshot,[],1629027,67.23061760840999,48.59834558823529,1610612737,57,57,2020-01-04T01:24:53Z,3640000,-7.0,256.0,1,right,MISS T. Young 26' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
379,PT10M14.00S,2020-01-04T01:24:50.3Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,57,57,2020-01-04T01:24:53Z,3650000,,,0,,J. Collins REBOUND (Off:1 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,378.0,8.0,7.0,1.0,,,,,,,,,,
380,PT10M04.00S,2020-01-04T01:25:01.5Z,3,REGULAR,turnover,badpass,[],1629027,,,1610612737,57,57,2020-01-04T01:25:07Z,3660000,,,0,,T. Young TURNOVER badpass (3 TOV) Stolen,"[1629027, 1627759]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,3.0,Brown,1627759.0
381,PT10M04.00S,2020-01-04T01:25:01.5Z,3,REGULAR,steal,,[],1627759,,,1610612738,57,57,2020-01-04T01:25:03Z,3670000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
382,PT10M00.00S,2020-01-04T01:25:05.3Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,7.30946123521682,46.88265931372549,1610612738,59,57,2020-01-04T01:25:11Z,3680000,16.0,16.0,1,left,J. Brown layup (13 PTS),[1627759],1610612738.0,BOS,runningfingerroll,,,Brown,J. Brown,,,,,2.67,Made,13.0,,,,,,,,,,,,,,,,,
383,PT10M00.00S,2020-01-04T01:25:11.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,59,57,2020-01-04T01:25:11Z,3690000,,,0,,timeout full,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M39.00S,2020-01-04T01:28:21.5Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1628381,92.59198423127464,52.029718137254896,1610612737,59,59,2020-01-04T01:28:27Z,3700000,10.0,17.0,1,right,J. Collins dunk (16 PTS) (K. Huerter 2 AST),"[1628381, 1628989]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,2.48,Made,16.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
386,PT09M19.00S,2020-01-04T01:28:41.1Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628464,7.30946123521682,47.127757352941174,1610612738,61,59,2020-01-04T01:28:46Z,3720000,14.0,16.0,1,left,D. Theis layup (12 PTS) (M. Smart 4 AST),"[1628464, 203935]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,2.6,Made,12.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,
388,PT09M03.00S,2020-01-04T01:28:58.6Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629027,86.28449408672799,48.353247549019606,1610612737,61,61,2020-01-04T01:29:28Z,3740000,-8.0,76.0,1,right,T. Young 8' jumpshot (13 PTS) (K. Huerter 3 AST),"[1629027, 1628989]",1610612737.0,ATL,drivingfloating,,,Young,T. Young,,,,,8.23,Made,13.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,
389,PT09M03.00S,2020-01-04T01:29:07.0Z,3,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612737,61,61,2020-01-04T01:29:21Z,3750000,,,0,,D. Theis FOUL personal (4 PF) (Young 1freethrow),"[1628464, 1629027]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Young,1629027.0,,,
391,PT09M03.00S,2020-01-04T01:29:14.9Z,3,REGULAR,substitution,out,[],1628464,,,1610612737,61,61,2020-01-04T01:31:23Z,3770000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M03.00S,2020-01-04T01:29:14.9Z,3,REGULAR,substitution,in,[],202683,,,1610612737,61,61,2020-01-04T01:31:23Z,3780000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
394,PT09M03.00S,2020-01-04T01:29:28.8Z,3,REGULAR,freethrow,1of1,[],1629027,,,1610612737,61,62,2020-01-04T01:29:28Z,3790000,,,0,,T. Young freethrow 1of1 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
395,PT08M54.00S,2020-01-04T01:29:39.9Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612738,61,62,2020-01-04T01:30:14Z,3800000,,,0,,J. Collins FOUL personal (2 PF) (Tatum 2freethrow),"[1628381, 1628369]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Tatum,1628369.0,,,
397,PT08M54.00S,2020-01-04T01:30:43.2Z,3,REGULAR,freethrow,1of2,[],1628369,,,1610612738,62,62,2020-01-04T01:30:43Z,3820000,,,0,,J. Tatum freethrow 1of2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
398,PT08M54.00S,2020-01-04T01:30:44.0Z,3,REGULAR,substitution,out,[],1628381,,,1610612738,62,62,2020-01-04T01:30:49Z,3830000,,,0,,substitution out Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M54.00S,2020-01-04T01:30:44.0Z,3,REGULAR,substitution,in,[],203458,,,1610612738,62,62,2020-01-04T01:30:49Z,3840000,,,0,,substitution in Len,[203458],1610612737.0,ATL,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M54.00S,2020-01-04T01:31:02.2Z,3,REGULAR,freethrow,2of2,[],1628369,,,1610612738,63,62,2020-01-04T01:31:02Z,3850000,,,0,,J. Tatum freethrow 2of2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
401,PT08M38.00S,2020-01-04T01:31:19.3Z,3,REGULAR,3pt,jumpshot,[],1629629,82.9993429697766,95.16697303921569,1610612737,63,62,2020-01-04T01:33:20Z,3860000,226.0,107.0,1,right,MISS C. Reddish 25' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
402,PT08M35.00S,2020-01-04T01:31:22.3Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,63,62,2020-01-04T01:37:41Z,3870000,,,0,,G. Hayward REBOUND (Off:1 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,401.0,6.0,5.0,1.0,,,,,,,,,,
403,PT08M32.00S,2020-01-04T01:31:29.1Z,3,REGULAR,turnover,outofbounds,[],1627759,,,1610612738,63,62,2020-01-04T01:31:38Z,3880000,,,0,,J. Brown TURNOVER outofbounds (3 TOV),[1627759],1610612738.0,BOS,lostball,,,Brown,J. Brown,,,,,,,,,,,,,,,,,2004.0,,,,,3.0,,
404,PT08M20.00S,2020-01-04T01:31:45.2Z,3,REGULAR,2pt,jumpshot,['fromturnover'],1628989,84.83902759526939,72.61795343137256,1610612737,63,62,2020-01-04T01:31:53Z,3890000,113.0,90.0,1,right,MISS K. Huerter 15' jumpshot,[1628989],1610612737.0,ATL,fadeawaybank,,,Huerter,K. Huerter,,,,,14.8,Missed,,,,,,,,,,,,,,,,,,
405,PT08M18.00S,2020-01-04T01:31:47.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,63,62,2020-01-04T01:37:36Z,3900000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,404.0,5.0,4.0,1.0,,,,,,,,,,
406,PT08M10.00S,2020-01-04T01:31:55.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627759,7.835085413929041,45.90226715686275,1610612738,65,62,2020-01-04T01:32:01Z,3910000,20.0,21.0,1,left,J. Brown layup (15 PTS),[1627759],1610612738.0,BOS,drivingfingerroll,,,Brown,J. Brown,,,,,3.36,Made,15.0,,,,,,,,,,,,,,,,,
407,PT07M49.00S,2020-01-04T01:32:15.7Z,3,REGULAR,2pt,jumpshot,[],203458,78.40013140604468,50.314031862745104,1610612737,65,62,2020-01-04T01:32:23Z,3920000,2.0,151.0,1,right,MISS A. Len 16' jumpshot,[203458],1610612737.0,ATL,,,,Len,A. Len,,,,,15.6,Missed,,,,,,,,,,,,,,,,,,
408,PT07M47.00S,2020-01-04T01:32:17.7Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,65,62,2020-01-04T01:32:23Z,3930000,,,0,,E. Kanter REBOUND (Off:2 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,407.0,4.0,2.0,2.0,,,,,,,,,,
409,PT07M42.00S,2020-01-04T01:32:30.1Z,3,REGULAR,foul,personal,[],1629631,,,1610612738,65,62,2020-01-04T01:36:16Z,3940000,,,0,,D. Hunter FOUL personal (4 PF),"[1629631, 202330]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,202053.0,4.0,0.0,Hayward,202330.0,,,
411,PT07M41.00S,2020-01-04T01:33:16.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,65,62,2020-01-04T01:36:20Z,3960000,,,0,,timeout full,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M42.00S,2020-01-04T01:33:43.7Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612738,65,62,2020-01-04T01:36:27Z,3970000,,,0,,,[],1610612737.0,ATL,overturned,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,
462,PT07M42.00S,2020-01-04T01:35:07.6Z,3,REGULAR,substitution,out,[],1629631,,,1610612738,65,62,2020-01-04T01:41:34Z,3975000,,,0,,substitution out Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
463,PT07M42.00S,2020-01-04T01:35:07.6Z,3,REGULAR,substitution,in,[],203459,,,1610612738,65,62,2020-01-04T01:41:34Z,3977500,,,0,,substitution in Crabbe,[203459],1610612737.0,ATL,,,,Crabbe,A. Crabbe,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M25.00S,2020-01-04T01:36:31.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202683,6.389618922470433,51.294424019607845,1610612738,67,62,2020-01-04T01:36:39Z,3980000,-6.0,8.0,1,left,E. Kanter layup (6 PTS),[202683],1610612738.0,BOS,drivingfingerroll,,,Kanter,E. Kanter,,,,,1.46,Made,6.0,,,,,,,,,,,,,,,,,
414,PT07M06.00S,2020-01-04T01:36:49.6Z,3,REGULAR,3pt,jumpshot,[],1629629,94.69448094612353,3.7454044117647056,1610612737,67,62,2020-01-04T01:36:55Z,3990000,-231.0,-3.0,1,right,MISS C. Reddish 23' 3PT,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,
415,PT07M04.00S,2020-01-04T01:36:51.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,67,62,2020-01-04T01:36:55Z,4000000,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,414.0,6.0,5.0,1.0,,,,,,,,,,
418,PT06M52.00S,2020-01-04T01:37:05.1Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202683,7.703679369250986,47.372855392156865,1610612738,67,62,2020-01-04T01:46:00Z,4030000,13.0,20.0,1,left,MISS E. Kanter layup,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,
419,PT06M50.00S,2020-01-04T01:37:07.1Z,3,REGULAR,rebound,defensive,[],203458,,,1610612737,67,62,2020-01-04T01:37:20Z,4040000,,,0,,A. Len REBOUND (Off:1 Def:1),[203458],1610612737.0,ATL,,,,Len,A. Len,,,,,,,,,,,418.0,2.0,1.0,1.0,,,,,,,,,,
420,PT06M43.00S,2020-01-04T01:37:17.6Z,3,REGULAR,foul,personal,[],203935,,,1610612737,67,62,2020-01-04T01:37:24Z,4050000,,,0,,M. Smart FOUL personal (3 PF),"[203935, 1629027]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Young,1629027.0,,,
422,PT06M43.00S,2020-01-04T01:37:30.9Z,3,REGULAR,substitution,out,[],1629629,,,1610612737,67,62,2020-01-04T01:37:39Z,4070000,,,0,,substitution out Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M43.00S,2020-01-04T01:37:30.9Z,3,REGULAR,substitution,in,[],1627761,,,1610612737,67,62,2020-01-04T01:37:39Z,4080000,,,0,,substitution in Bembry,[1627761],1610612737.0,ATL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M38.00S,2020-01-04T01:37:52.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1629027,90.62089356110381,65.75520833333334,1610612737,67,62,2020-01-04T01:38:18Z,4090000,79.0,36.0,1,right,MISS T. Young 9' layup Blocked,"[1629027, 203935]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,8.89,Missed,,,,,,,,,Smart,203935.0,,,,,,,,
425,PT06M38.00S,2020-01-04T01:37:52.2Z,3,REGULAR,block,,[],203935,,,1610612737,67,62,2020-01-04T01:37:58Z,4100000,,,0,,M. Smart BLOCK (2 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M36.00S,2020-01-04T01:37:54.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,67,62,2020-01-04T01:38:18Z,4110000,,,0,,Team offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,424.0,,,,,,,,,,,,,
427,PT06M36.00S,2020-01-04T01:38:00.7Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612737,67,62,2020-01-04T01:38:00Z,4120000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M30.00S,2020-01-04T01:38:16.9Z,3,REGULAR,3pt,jumpshot,['2ndchance'],1629027,71.17279894875165,75.80422794117648,1610612737,67,65,2020-01-04T01:38:22Z,4130000,129.0,218.0,1,right,T. Young 26' 3PT  (17 PTS) (A. Len 1 AST),"[1629027, 203458]",1610612737.0,ATL,,,,Young,T. Young,,,,,25.85,Made,17.0,A. Len,203458.0,1.0,,,,,,,,,,,,,,
430,PT06M16.00S,2020-01-04T01:38:29.8Z,3,REGULAR,2pt,jumpshot,[],202330,23.52168199737188,26.508884803921568,1610612738,69,65,2020-01-04T01:38:42Z,4150000,117.0,169.0,1,left,G. Hayward 21' jumpshot (13 PTS) (M. Smart 5 AST),"[202330, 203935]",1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,21.0,Made,13.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,
432,PT05M59.00S,2020-01-04T01:38:47.0Z,3,REGULAR,3pt,jumpshot,[],203458,69.59592641261499,77.0297181372549,1610612737,69,65,2020-01-04T01:38:51Z,4170000,135.0,233.0,1,right,MISS A. Len 27' 3PT,[203458],1610612737.0,ATL,,,,Len,A. Len,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,
433,PT05M57.00S,2020-01-04T01:38:49.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,69,65,2020-01-04T01:38:51Z,4180000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,432.0,6.0,5.0,1.0,,,,,,,,,,
434,PT05M48.00S,2020-01-04T01:38:57.8Z,3,REGULAR,2pt,jumpshot,[],202330,26.10052562417871,63.05912990196079,1610612738,71,65,2020-01-04T01:39:07Z,4190000,-65.0,193.0,1,left,G. Hayward 21' jumpshot (15 PTS) (J. Tatum 1 AST),"[202330, 1628369]",1610612738.0,BOS,turnaroundfadeaway,,,Hayward,G. Hayward,,,,,20.88,Made,15.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
436,PT05M36.00S,2020-01-04T01:39:10.5Z,3,REGULAR,2pt,jumpshot,[],203459,80.6340341655716,33.40226715686275,1610612737,71,65,2020-01-04T01:39:25Z,4210000,-83.0,130.0,1,right,MISS A. Crabbe 16' jumpshot,[203459],1610612737.0,ATL,drivingfloating,,,Crabbe,A. Crabbe,,,,,15.85,Missed,,,,,,,,,,,,,,,,,,
437,PT05M33.00S,2020-01-04T01:39:13.5Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,71,65,2020-01-04T01:39:25Z,4220000,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,436.0,7.0,6.0,1.0,,,,,,,,,,
438,PT05M26.00S,2020-01-04T01:39:20.8Z,3,REGULAR,2pt,layup,['fastbreak'],202330,21.50131406044678,36.833639705882355,1610612738,71,65,2020-01-04T01:39:33Z,4230000,66.0,150.0,1,left,MISS G. Hayward 17' layup,[202330],1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,16.85,Missed,,,,,,,,,,,,,,,,,,
439,PT05M23.00S,2020-01-04T01:39:23.8Z,3,REGULAR,rebound,defensive,[],203458,,,1610612737,71,65,2020-01-04T01:39:33Z,4240000,,,0,,A. Len REBOUND (Off:1 Def:2),[203458],1610612737.0,ATL,,,,Len,A. Len,,,,,,,,,,,438.0,3.0,2.0,1.0,,,,,,,,,,
440,PT05M20.00S,2020-01-04T01:39:26.3Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1628989,68.28186596583443,25.06893382352941,1610612737,71,65,2020-01-04T01:39:39Z,4250000,-125.0,246.0,1,right,MISS K. Huerter 28' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,28.04,Missed,,,,,,,,,,,,,,,,,,
441,PT05M18.00S,2020-01-04T01:39:28.3Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,71,65,2020-01-04T01:47:36Z,4260000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,440.0,5.0,5.0,0.0,,,,,,,,,,
442,PT05M13.00S,2020-01-04T01:39:33.4Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202330,8.886333771353483,45.65716911764706,1610612738,71,65,2020-01-04T01:39:46Z,4270000,22.0,31.0,1,left,MISS G. Hayward layup,[202330],1610612738.0,BOS,running,,,Hayward,G. Hayward,,,,,4.25,Missed,,,,,,,,,,,,,,,,,,
443,PT05M11.00S,2020-01-04T01:39:35.4Z,3,REGULAR,rebound,defensive,[],203458,,,1610612737,71,65,2020-01-04T01:39:46Z,4280000,,,0,,A. Len REBOUND (Off:1 Def:3),[203458],1610612737.0,ATL,,,,Len,A. Len,,,,,,,,,,,442.0,4.0,3.0,1.0,,,,,,,,,,
444,PT05M01.00S,2020-01-04T01:39:45.1Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203458,94.56307490144546,52.76501225490197,1610612737,71,67,2020-01-04T01:39:53Z,4290000,14.0,-1.0,1,right,A. Len layup (2 PTS) (A. Crabbe 1 AST),"[203458, 203459]",1610612737.0,ATL,driving,,,Len,A. Len,,,,,1.44,Made,2.0,A. Crabbe,203459.0,1.0,,,,,,,,,,,,,,
446,PT04M49.00S,2020-01-04T01:40:01.4Z,3,REGULAR,foul,personal,[],1629027,,,1610612738,71,67,2020-01-04T01:40:18Z,4310000,,,0,,T. Young FOUL personal (1 PF),"[1629027, 203935]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Smart,203935.0,,,
448,PT04M49.00S,2020-01-04T01:40:14.3Z,3,REGULAR,substitution,out,[],202330,,,1610612738,71,67,2020-01-04T01:40:27Z,4330000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M49.00S,2020-01-04T01:40:14.3Z,3,REGULAR,substitution,out,[],203935,,,1610612738,71,67,2020-01-04T01:40:27Z,4340000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M49.00S,2020-01-04T01:40:14.3Z,3,REGULAR,substitution,out,[],1628989,,,1610612738,71,67,2020-01-04T01:40:27Z,4350000,,,0,,substitution out Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M49.00S,2020-01-04T01:40:14.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,71,67,2020-01-04T01:40:27Z,4360000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M49.00S,2020-01-04T01:40:14.3Z,3,REGULAR,substitution,in,[],202954,,,1610612738,71,67,2020-01-04T01:40:27Z,4370000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M49.00S,2020-01-04T01:40:14.3Z,3,REGULAR,substitution,in,[],1629164,,,1610612738,71,67,2020-01-04T01:40:27Z,4380000,,,0,,substitution in Goodwin,[1629164],1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M42.00S,2020-01-04T01:40:35.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,13.222733245729303,34.38265931372549,1610612738,71,67,2020-01-04T01:40:45Z,4390000,78.0,72.0,1,left,MISS J. Tatum 11' layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,10.99,Missed,,,,,,,,,,,,,,,,,,
455,PT04M38.00S,2020-01-04T01:40:39.6Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,71,67,2020-01-04T01:40:45Z,4400000,,,0,,E. Kanter REBOUND (Off:3 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,454.0,5.0,2.0,3.0,,,,,,,,,,
456,PT04M38.00S,2020-01-04T01:40:39.1Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,5.0,50.0,1610612738,73,67,2020-01-04T01:40:39Z,4410000,0.0,-6.0,1,left,E. Kanter layup (8 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,
457,PT04M30.00S,2020-01-04T01:40:48.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203458,93.11760840998686,53.50030637254902,1610612737,73,67,2020-01-04T01:41:37Z,4420000,18.0,12.0,1,right,MISS A. Len layup Blocked,"[203458, 202683]",1610612737.0,ATL,driving,,,Len,A. Len,,,,,2.49,Missed,,,,,,,,,Kanter,202683.0,,,,,,,,
458,PT04M30.00S,2020-01-04T01:40:48.6Z,3,REGULAR,block,,[],202683,,,1610612737,73,67,2020-01-04T01:40:51Z,4430000,,,0,,E. Kanter BLOCK (2 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M29.00S,2020-01-04T01:40:49.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,73,67,2020-01-04T01:41:37Z,4440000,,,0,,Team offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,457.0,,,,,,,,,,,,,
