actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
534,PT08M14.00S,2020-08-08T03:10:23.3Z,4,REGULAR,turnover,outofbounds,[],1629750,,,1610612738,69,104,2020-08-08T03:10:34Z,5300000,,,0,,J. Green TURNOVER outofbounds (1 TOV),[1629750],1610612738.0,BOS,step,,,Green,J. Green,,,,,,,,,,,1627962.0,,,,,,,,,,,1.0,,,
535,PT08M05.00S,2020-08-08T03:10:47.1Z,4,REGULAR,turnover,lostball,[],1626181,,,1610612761,69,104,2020-08-08T03:10:51Z,5310000,,,0,,N. Powell TURNOVER lostball (1 TOV) Stolen,"[1626181, 1629750]",1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,1.0,Green,1629750.0,
536,PT08M05.00S,2020-08-08T03:10:47.1Z,4,REGULAR,steal,,[],1629750,,,1610612738,69,104,2020-08-08T03:10:48Z,5320000,,,0,,J. Green STEAL (1 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M57.00S,2020-08-08T03:10:58.1Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1628400,11.908672798948752,45.65716911764706,1610612738,69,106,2020-08-08T03:11:05Z,5330000,22.0,59.0,1,left,S. Ojeleye 7' jumpshot (8 PTS) (R. Langford 1 AST),"[1628400, 1629641]",1610612738.0,BOS,drivingfloating,,,Ojeleye,S. Ojeleye,,,,,6.84,Made,,,,,,,,,,8.0,R. Langford,1629641.0,1.0,,,,,,
539,PT07M57.00S,2020-08-08T03:11:03.6Z,4,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612738,69,106,2020-08-08T03:11:09Z,5350000,,,0,,C. Boucher FOUL personal (3 PF) (Ojeleye 1freethrow),"[1628449, 1628400]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,1627962.0,3.0,0.0,Ojeleye,1628400.0,,,,,,,,,,
541,PT07M57.00S,2020-08-08T03:11:20.7Z,4,REGULAR,freethrow,1of1,['fromturnover'],1628400,,,1610612738,69,106,2020-08-08T03:11:20Z,5370000,,,0,,MISS S. Ojeleye freethrow 1of1,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Missed,,,,,,,,,,,,,,,,,,,
542,PT07M55.00S,2020-08-08T03:11:22.7Z,4,REGULAR,rebound,defensive,[],1626178,,,1610612761,69,106,2020-08-08T03:11:23Z,5380000,,,0,,R. Hollis-Jefferson REBOUND (Off:2 Def:3),[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,541.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
543,PT07M48.00S,2020-08-08T03:11:28.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1626181,93.9060446780552,55.21599264705882,1610612761,69,106,2020-08-08T03:11:35Z,5390000,26.0,5.0,1,right,MISS N. Powell layup,[1626181],1610612761.0,TOR,drivingreverse,,,Powell,N. Powell,,,,,2.81,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M43.00S,2020-08-08T03:11:33.6Z,4,REGULAR,rebound,defensive,[],202954,,,1610612738,69,106,2020-08-08T03:11:35Z,5400000,,,0,,B. Wanamaker REBOUND (Off:0 Def:3),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,543.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
545,PT07M37.00S,2020-08-08T03:11:39.2Z,4,REGULAR,3pt,jumpshot,[],1629641,4.28712220762155,95.16697303921569,1610612738,69,106,2020-08-08T03:11:44Z,5410000,-226.0,-12.0,1,left,MISS R. Langford 23' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,22.59,Missed,,,,,,,,,,,,,,,,,,,
546,PT07M35.00S,2020-08-08T03:11:41.2Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612761,69,106,2020-08-08T03:11:44Z,5420000,,,0,,T. Davis REBOUND (Off:1 Def:1),[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,545.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
547,PT07M32.00S,2020-08-08T03:11:48.0Z,4,REGULAR,foul,offensive,[],1629056,,,1610612761,69,106,2020-08-08T03:11:56Z,5430000,,,0,,T. Davis FOUL offensive (1 PF),"[1629056, 202954]",1610612761.0,TOR,charge,,,Davis,T. Davis,,,,,,,,,,,201640.0,1.0,0.0,Wanamaker,202954.0,,,,,,,,,,
549,PT07M32.00S,2020-08-08T03:11:48.0Z,4,REGULAR,turnover,offensivefoul,[],1629056,,,1610612761,69,106,2020-08-08T03:11:48Z,5450000,,,0,,T. Davis TURNOVER offensivefoul (2 TOV),[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,201640.0,,,,,,,,,,,2.0,,,
552,PT07M18.00S,2020-08-08T03:12:17.9Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1628400,17.821944809461236,6.441482843137254,1610612738,69,109,2020-08-08T03:12:23Z,5460000,218.0,115.0,1,left,S. Ojeleye 25' 3PT  (11 PTS),[1628400],1610612738.0,BOS,stepback,,,Ojeleye,S. Ojeleye,,,,,24.89,Made,,,,,,,,,,11.0,,,,,,,,,
553,PT07M02.00S,2020-08-08T03:12:34.0Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1626178,93.64323258869908,44.18658088235294,1610612761,71,109,2020-08-08T03:12:42Z,5470000,-29.0,7.0,1,right,R. Hollis-Jefferson dunk (11 PTS) (M. Thomas 1 AST),"[1626178, 1629744]",1610612761.0,TOR,cutting,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,3.18,Made,,,,,,,,,,11.0,M. Thomas,1629744.0,1.0,,,,,,
555,PT06M48.00S,2020-08-08T03:12:47.0Z,4,REGULAR,2pt,jumpshot,[],1629684,17.427726675427067,33.15716911764706,1610612738,71,109,2020-08-08T03:12:51Z,5490000,84.0,111.0,1,left,MISS G. Williams 14' jumpshot,[1629684],1610612738.0,BOS,floating,,,Williams,G. Williams,,,,,14.4,Missed,,,,,,,,,,,,,,,,,,,
556,PT06M46.00S,2020-08-08T03:12:49.0Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,71,109,2020-08-08T03:12:51Z,5500000,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,555.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
557,PT06M37.00S,2020-08-08T03:12:58.5Z,4,REGULAR,2pt,jumpshot,[],1629056,77.4802890932983,46.88265931372549,1610612761,71,109,2020-08-08T03:13:04Z,5510000,-16.0,159.0,1,right,MISS T. Davis 17' jumpshot,[1629056],1610612761.0,TOR,pullup,,,Davis,T. Davis,,,,,16.54,Missed,,,,,,,,,,,,,,,,,,,
558,PT06M34.00S,2020-08-08T03:13:01.5Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,71,109,2020-08-08T03:13:04Z,5520000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,557.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
559,PT06M30.00S,2020-08-08T03:13:09.2Z,4,REGULAR,2pt,hook,"['pointsinthepaint', 'defensivegoaltending']",1629684,6.389618922470433,39.03952205882353,1610612738,71,111,2020-08-08T03:13:28Z,5530000,55.0,8.0,1,left,G. Williams 6' hook (2 PTS) (J. Green 2 AST),"[1629684, 1629750]",1610612738.0,BOS,bank,,,Williams,G. Williams,,,,,5.63,Made,,,,,,,,,,2.0,J. Green,1629750.0,2.0,,,,,,
562,PT06M30.00S,2020-08-08T03:13:16.1Z,4,REGULAR,violation,defensivegoaltending,[],1628449,,,1610612738,71,111,2020-08-08T03:13:28Z,5560000,,,0,,C. Boucher violation defensivegoaltending,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
563,PT06M30.00S,2020-08-08T03:13:22.0Z,4,REGULAR,foul,personal,['1freethrow'],1629056,,,1610612738,71,111,2020-08-08T03:13:41Z,5570000,,,0,,T. Davis FOUL personal (2 PF) (Williams 1freethrow),"[1629056, 1629684]",1610612761.0,TOR,shooting,,,Davis,T. Davis,,,,,,,,,,,201640.0,2.0,0.0,Williams,1629684.0,,,,,,,,,,
565,PT06M30.00S,2020-08-08T03:13:33.5Z,4,REGULAR,freethrow,1of1,[],1629684,,,1610612738,71,111,2020-08-08T03:13:37Z,5590000,,,0,,MISS G. Williams freethrow 1of1,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
566,PT06M25.00S,2020-08-08T03:13:38.5Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,71,111,2020-08-08T03:13:37Z,5600000,,,0,,C. Boucher REBOUND (Off:0 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,565.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
567,PT06M15.00S,2020-08-08T03:13:46.2Z,4,REGULAR,3pt,jumpshot,[],1629056,96.27135348226018,96.14736519607843,1610612761,74,111,2020-08-08T03:13:56Z,5610000,231.0,-17.0,1,right,T. Davis 23' 3PT  (5 PTS) (M. Thomas 2 AST),"[1629056, 1629744]",1610612761.0,TOR,,,,Davis,T. Davis,,,,,23.1,Made,,,,,,,,,,5.0,M. Thomas,1629744.0,2.0,,,,,,
569,PT05M58.00S,2020-08-08T03:14:02.1Z,4,REGULAR,3pt,jumpshot,[],1629684,31.488173455978973,42.715992647058826,1610612738,74,111,2020-08-08T03:14:07Z,5630000,36.0,243.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
570,PT05M55.00S,2020-08-08T03:14:05.1Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612761,74,111,2020-08-08T03:14:07Z,5640000,,,0,,N. Powell REBOUND (Off:1 Def:4),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,569.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
571,PT05M52.00S,2020-08-08T03:14:10.5Z,4,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612761,74,111,2020-08-08T03:14:30Z,5650000,,,0,,J. Green FOUL personal (1 PF) (Powell 2freethrow),"[1629750, 1626181]",1610612738.0,BOS,shooting,,,Green,J. Green,,,,,,,,,,,201640.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,
573,PT05M52.00S,2020-08-08T03:14:36.8Z,4,REGULAR,freethrow,1of2,[],1626181,,,1610612761,75,111,2020-08-08T03:14:36Z,5670000,,,0,,N. Powell freethrow 1of2 (7 PTS),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
574,PT05M52.00S,2020-08-08T03:14:37.7Z,4,REGULAR,substitution,out,[],1626178,,,1610612761,75,111,2020-08-08T03:14:43Z,5680000,,,0,,substitution out Hollis-Jefferson,[1626178],1610612761.0,TOR,,,,Hollis-Jefferson,R. Hollis-Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M52.00S,2020-08-08T03:14:37.7Z,4,REGULAR,substitution,in,[],1628778,,,1610612761,75,111,2020-08-08T03:14:43Z,5690000,,,0,,substitution in Watson,[1628778],1610612761.0,TOR,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M52.00S,2020-08-08T03:14:57.9Z,4,REGULAR,freethrow,2of2,[],1626181,,,1610612761,76,111,2020-08-08T03:14:57Z,5700000,,,0,,N. Powell freethrow 2of2 (8 PTS),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
577,PT05M42.00S,2020-08-08T03:15:12.3Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1629684,6.389618922470433,54.23560049019608,1610612738,76,113,2020-08-08T03:15:23Z,5710000,-21.0,8.0,1,left,G. Williams dunk (4 PTS) (J. Green 3 AST),"[1629684, 1629750]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,2.49,Made,,,,,,,,,,4.0,J. Green,1629750.0,3.0,,,,,,
579,PT05M29.00S,2020-08-08T03:15:27.3Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1626181,94.30026281208936,53.255208333333336,1610612761,78,113,2020-08-08T03:15:35Z,5730000,16.0,1.0,1,right,N. Powell layup (10 PTS) (T. Davis 1 AST),"[1626181, 1629056]",1610612761.0,TOR,drivingreverse,,,Powell,N. Powell,,,,,1.76,Made,,,,,,,,,,10.0,T. Davis,1629056.0,1.0,,,,,,
580,PT05M29.00S,2020-08-08T03:15:34.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629750,,,1610612761,78,113,2020-08-08T03:15:42Z,5740000,,,0,,J. Green FOUL personal (2 PF) (Powell inpenalty),"[1629750, 1626181]",1610612738.0,BOS,shooting,,,Green,J. Green,,,,,,,,,,,1627962.0,2.0,0.0,Powell,1626181.0,,,,,,,,,,
582,PT05M29.00S,2020-08-08T03:15:58.3Z,4,REGULAR,freethrow,1of1,[],1626181,,,1610612761,79,113,2020-08-08T03:15:58Z,5760000,,,0,,N. Powell freethrow 1of1 (11 PTS),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
583,PT05M22.00S,2020-08-08T03:16:07.7Z,4,REGULAR,turnover,lostball,[],1629641,,,1610612738,79,113,2020-08-08T03:16:17Z,5770000,,,0,,R. Langford TURNOVER lostball (1 TOV) Stolen,"[1629641, 1626181]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,1.0,Powell,1626181.0,
584,PT05M22.00S,2020-08-08T03:16:07.7Z,4,REGULAR,steal,,[],1626181,,,1610612761,79,113,2020-08-08T03:16:14Z,5780000,,,0,,N. Powell STEAL (1 STL),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M19.00S,2020-08-08T03:16:20.0Z,4,REGULAR,turnover,outofbounds,[],1628449,,,1610612761,79,113,2020-08-08T03:16:29Z,5790000,,,0,,C. Boucher TURNOVER outofbounds (2 TOV),[1628449],1610612761.0,TOR,badpass,,,Boucher,C. Boucher,,,,,,,,,,,201640.0,,,,,,,,,,,2.0,,,
655,PT05M19.00S,2020-08-08T03:16:28.0Z,4,REGULAR,substitution,out,[],1626181,,,1610612738,79,113,2020-08-08T03:26:35Z,5795000,,,0,,substitution out Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M19.00S,2020-08-08T03:16:28.0Z,4,REGULAR,substitution,in,[],1626169,,,1610612738,79,113,2020-08-08T03:26:35Z,5797500,,,0,,substitution in Johnson,[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M04.00S,2020-08-08T03:16:36.0Z,4,REGULAR,2pt,jumpshot,['fromturnover'],202954,9.674770039421814,9.38265931372549,1610612738,79,115,2020-08-08T03:16:42Z,5800000,203.0,38.0,1,left,B. Wanamaker 21' jumpshot (13 PTS) (G. Williams 1 AST),"[202954, 1629684]",1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,20.78,Made,,,,,,,,,,13.0,G. Williams,1629684.0,1.0,,,,,,
587,PT04M48.00S,2020-08-08T03:16:51.6Z,4,REGULAR,3pt,jumpshot,[],1629056,71.30420499342969,75.06893382352942,1610612761,82,115,2020-08-08T03:16:57Z,5810000,125.0,217.0,1,right,T. Davis 26' 3PT  (8 PTS),[1629056],1610612761.0,TOR,pullup,,,Davis,T. Davis,,,,,25.55,Made,,,,,,,,,,8.0,,,,,,,,,
588,PT04M36.00S,2020-08-08T03:17:07.8Z,4,REGULAR,turnover,outofbounds,[],1628400,,,1610612738,82,115,2020-08-08T03:29:15Z,5820000,,,0,,S. Ojeleye TURNOVER outofbounds (1 TOV),[1628400],1610612738.0,BOS,lostball,,,Ojeleye,S. Ojeleye,,,,,,,,,,,1627962.0,,,,,,,,,,,1.0,,,
589,PT04M25.00S,2020-08-08T03:17:22.1Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629744,67.49342969776609,55.21599264705882,1610612761,85,115,2020-08-08T03:17:27Z,5830000,26.0,253.0,1,right,M. Thomas 26' 3PT  (6 PTS) (T. Davis 2 AST),"[1629744, 1629056]",1610612761.0,TOR,,,,Thomas,M. Thomas,,,,,25.99,Made,,,,,,,,,,6.0,T. Davis,1629056.0,2.0,,,,,,
592,PT04M07.00S,2020-08-08T03:17:40.2Z,4,REGULAR,3pt,jumpshot,[],1629641,23.47240473061761,5.215992647058823,1610612738,85,115,2020-08-08T03:17:45Z,5850000,224.0,168.0,1,left,MISS R. Langford 28' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,28.33,Missed,,,,,,,,,,,,,,,,,,,
593,PT04M04.00S,2020-08-08T03:17:43.2Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,85,115,2020-08-08T03:17:45Z,5860000,,,0,,C. Boucher REBOUND (Off:0 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,592.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
594,PT03M58.00S,2020-08-08T03:17:50.2Z,4,REGULAR,turnover,outofbounds,[],1629056,,,1610612761,85,115,2020-08-08T03:17:57Z,5870000,,,0,,T. Davis TURNOVER outofbounds (3 TOV),[1629056],1610612761.0,TOR,badpass,,,Davis,T. Davis,,,,,,,,,,,201640.0,,,,,,,,,,,3.0,,,
595,PT03M40.00S,2020-08-08T03:18:13.6Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1628400,16.376478318002626,93.45128676470588,1610612738,85,115,2020-08-08T03:18:19Z,5880000,-217.0,101.0,1,left,MISS S. Ojeleye 24' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,24.22,Missed,,,,,,,,,,,,,,,,,,,
596,PT03M37.00S,2020-08-08T03:18:16.6Z,4,REGULAR,rebound,defensive,[],1628778,,,1610612761,85,115,2020-08-08T03:18:19Z,5890000,,,0,,P. Watson REBOUND (Off:0 Def:1),[1628778],1610612761.0,TOR,,,,Watson,P. Watson,,,,,,,595.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
597,PT03M33.00S,2020-08-08T03:18:23.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1626169,93.24901445466492,53.74540441176471,1610612761,87,115,2020-08-08T03:18:40Z,5900000,19.0,11.0,1,right,S. Johnson layup (2 PTS) (C. Boucher 1 AST),"[1626169, 1628449]",1610612761.0,TOR,driving,,,Johnson,S. Johnson,,,,,2.49,Made,,,,,,,,,,2.0,C. Boucher,1628449.0,1.0,,,,,,
599,PT03M33.00S,2020-08-08T03:18:36.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629684,,,1610612761,87,115,2020-08-08T03:18:48Z,5920000,,,0,,G. Williams FOUL personal (1 PF) (Johnson inpenalty),"[1629684, 1626169]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,201640.0,1.0,0.0,Johnson,1626169.0,,,,,,,,,,
601,PT03M33.00S,2020-08-08T03:18:49.1Z,4,REGULAR,freethrow,1of1,[],1626169,,,1610612761,87,115,2020-08-08T03:18:52Z,5940000,,,0,,MISS S. Johnson freethrow 1of1,[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
602,PT03M28.00S,2020-08-08T03:18:54.1Z,4,REGULAR,rebound,offensive,[],1626169,,,1610612761,87,115,2020-08-08T03:18:52Z,5950000,,,0,,S. Johnson REBOUND (Off:1 Def:0),[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,601.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
603,PT03M26.00S,2020-08-08T03:18:51.7Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1626169,90.88370565045992,94.921875,1610612761,87,115,2020-08-08T03:18:57Z,5960000,225.0,33.0,1,right,MISS S. Johnson 23' 3PT,[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
604,PT03M22.00S,2020-08-08T03:18:55.7Z,4,REGULAR,rebound,defensive,[],1629641,,,1610612738,87,115,2020-08-08T03:18:57Z,5970000,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,603.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
605,PT03M19.00S,2020-08-08T03:18:58.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629641,6.915243101182654,43.94148284313725,1610612738,87,115,2020-08-08T03:19:05Z,5980000,30.0,13.0,1,left,MISS R. Langford layup,[1629641],1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,,
606,PT03M15.00S,2020-08-08T03:19:02.9Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612738,87,115,2020-08-08T03:19:05Z,5990000,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,605.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
607,PT03M15.00S,2020-08-08T03:19:02.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629750,5.0,50.0,1610612738,87,115,2020-08-08T03:19:02Z,6000000,0.0,-6.0,1,left,MISS J. Green layup,[1629750],1610612738.0,BOS,tip,,,Green,J. Green,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
608,PT03M13.00S,2020-08-08T03:19:04.4Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612738,87,115,2020-08-08T03:19:04Z,6010000,,,0,,J. Green REBOUND (Off:2 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,607.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
609,PT03M06.00S,2020-08-08T03:19:12.2Z,4,REGULAR,2pt,hook,"['pointsinthepaint', '2ndchance']",1629641,13.091327201051248,40.26501225490196,1610612738,87,115,2020-08-08T03:31:11Z,6020000,49.0,71.0,1,left,MISS R. Langford 9' hook,[1629641],1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,9.03,Missed,,,,,,,,,,,,,,,,,,,
610,PT03M01.00S,2020-08-08T03:19:17.2Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612738,87,115,2020-08-08T03:19:17Z,6030000,,,0,,J. Green REBOUND (Off:3 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,609.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
611,PT03M01.00S,2020-08-08T03:19:16.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629750,6.783837056504599,46.63756127450981,1610612738,87,117,2020-08-08T03:31:23Z,6040000,17.0,11.0,1,left,J. Green layup (2 PTS),[1629750],1610612738.0,BOS,tip,,,Green,J. Green,,,,,2.38,Made,,,,,,,,,,2.0,,,,,,,,,
612,PT02M48.00S,2020-08-08T03:19:29.3Z,4,REGULAR,3pt,jumpshot,[],1628449,66.96780551905388,54.23560049019608,1610612761,90,117,2020-08-08T03:19:36Z,6050000,21.0,258.0,1,right,C. Boucher 26' 3PT  (6 PTS) (S. Johnson 1 AST),"[1628449, 1626169]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.44,Made,,,,,,,,,,6.0,S. Johnson,1626169.0,1.0,,,,,,
614,PT02M31.00S,2020-08-08T03:19:49.3Z,4,REGULAR,foul,personal,['2freethrow'],1628778,,,1610612738,90,117,2020-08-08T03:20:40Z,6070000,,,0,,P. Watson FOUL personal (1 PF) (Green 2freethrow),"[1628778, 1629750]",1610612761.0,TOR,shooting,,,Watson,P. Watson,,,,,,,,,,,201640.0,1.0,0.0,Green,1629750.0,,,,,,,,,,
616,PT02M31.00S,2020-08-08T03:20:15.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,90,117,2020-08-08T03:20:15Z,6090000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M31.00S,2020-08-08T03:23:20.4Z,4,REGULAR,freethrow,1of2,[],1629750,,,1610612738,90,117,2020-08-08T03:23:20Z,6120000,,,0,,MISS J. Green freethrow 1of2,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
622,PT02M31.00S,2020-08-08T03:23:20.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,90,117,2020-08-08T03:23:20Z,6130000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,621.0,,,,,,,,,,,,,,,,,,
623,PT02M31.00S,2020-08-08T03:23:36.2Z,4,REGULAR,freethrow,2of2,[],1629750,,,1610612738,90,118,2020-08-08T03:23:36Z,6140000,,,0,,J. Green freethrow 2of2 (3 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
624,PT02M16.00S,2020-08-08T03:23:51.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1626169,90.75229960578186,53.50030637254902,1610612761,92,118,2020-08-08T03:23:59Z,6150000,18.0,34.0,1,right,S. Johnson layup (4 PTS),[1626169],1610612761.0,TOR,driving,,,Johnson,S. Johnson,,,,,4.36,Made,,,,,,,,,,4.0,,,,,,,,,
626,PT01M54.00S,2020-08-08T03:24:13.9Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629684,17.559132720105126,44.676776960784316,1610612738,92,118,2020-08-08T03:24:20Z,6160000,27.0,113.0,1,left,MISS G. Williams 12' jumpshot,[1629684],1610612738.0,BOS,turnaroundfadeaway,,,Williams,G. Williams,,,,,12.11,Missed,,,,,,,,,,,,,,,,,,,
627,PT01M52.00S,2020-08-08T03:24:15.9Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612761,92,118,2020-08-08T03:24:20Z,6170000,,,0,,S. Johnson REBOUND (Off:1 Def:1),[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,626.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
628,PT01M38.00S,2020-08-08T03:24:29.8Z,4,REGULAR,2pt,jumpshot,[],1629056,78.0059132720105,20.902267156862745,1610612761,94,118,2020-08-08T03:24:39Z,6180000,-145.0,154.0,1,right,T. Davis 22' jumpshot (10 PTS),[1629056],1610612761.0,TOR,stepback,,,Davis,T. Davis,,,,,21.6,Made,,,,,,,,,,10.0,,,,,,,,,
