actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
526,PT08M46.00S,2020-01-05T03:01:19.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202683,93.9060446780552,45.166973039215684,1610612738,82,93,2020-01-05T03:01:26Z,5190000,-24.0,5.0,1,right,MISS E. Kanter layup,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,2.63,Missed,,,,,,,,,,,,,,,
527,PT08M42.00S,2020-01-05T03:01:23.3Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,82,93,2020-01-05T03:01:23Z,5200000,,,0,,E. Kanter REBOUND (Off:6 Def:6),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,526.0,12.0,6.0,6.0,,,,,,,
528,PT08M42.00S,2020-01-05T03:01:23.3Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202683,94.30026281208936,46.63756127450981,1610612738,82,95,2020-01-05T03:01:38Z,5210000,-17.0,1.0,1,right,E. Kanter layup (17 PTS),[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,,,,1.8,Made,17.0,,,,,,,,,,,,,,
529,PT08M34.00S,2020-01-05T03:01:34.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203107,6.652431011826544,51.294424019607845,1610612741,84,95,2020-01-05T03:01:46Z,5220000,-6.0,10.0,1,left,T. Satoransky layup (11 PTS) (Z. LaVine 2 AST),"[203107, 203897]",1610612741.0,CHI,driving,,,Satoransky,T. Satoransky,,,,,,,,1.68,Made,11.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,
531,PT08M34.00S,2020-01-05T03:01:36.4Z,4,REGULAR,foul,personal,['1freethrow'],202683,,,1610612741,84,95,2020-01-05T03:02:07Z,5240000,,,0,,E. Kanter FOUL personal (4 PF) (Satoransky 1freethrow),"[202683, 203107]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,203592.0,4.0,0.0,Satoransky,203107.0,,
533,PT08M34.00S,2020-01-05T03:01:44.6Z,4,REGULAR,substitution,out,[],1629684,,,1610612741,84,95,2020-01-05T03:02:25Z,5260000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M34.00S,2020-01-05T03:01:44.6Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,84,95,2020-01-05T03:02:25Z,5270000,,,0,,substitution out Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M34.00S,2020-01-05T03:01:44.6Z,4,REGULAR,substitution,in,[],203935,,,1610612741,84,95,2020-01-05T03:02:25Z,5280000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M34.00S,2020-01-05T03:01:44.6Z,4,REGULAR,substitution,in,[],1627759,,,1610612741,84,95,2020-01-05T03:02:25Z,5290000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M34.00S,2020-01-05T03:02:08.4Z,4,REGULAR,freethrow,1of1,[],203107,,,1610612741,85,95,2020-01-05T03:02:08Z,5300000,,,0,,T. Satoransky freethrow 1of1 (12 PTS),[203107],1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
538,PT08M19.00S,2020-01-05T03:02:23.7Z,4,REGULAR,turnover,lostball,[],202683,,,1610612738,85,95,2020-01-05T03:02:27Z,5310000,,,0,,E. Kanter TURNOVER lostball (2 TOV) Stolen,"[202683, 203897]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,2.0,LaVine,203897.0,,,,,,,,,,,,,,,,,
539,PT08M19.00S,2020-01-05T03:02:23.7Z,4,REGULAR,steal,,[],203897,,,1610612741,85,95,2020-01-05T03:03:35Z,5320000,,,0,,Z. LaVine STEAL (2 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M16.00S,2020-01-05T03:02:28.4Z,4,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201152,7.30946123521682,49.08854166666667,1610612741,87,95,2020-01-05T03:02:41Z,5330000,5.0,16.0,1,left,T. Young layup (7 PTS) (Z. LaVine 3 AST),"[201152, 203897]",1610612741.0,CHI,driving,,,Young,T. Young,,,,,,,,2.22,Made,7.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,
542,PT08M16.00S,2020-01-05T03:02:33.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,87,95,2020-01-05T03:02:33Z,5350000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M02.00S,2020-01-05T03:05:40.8Z,4,REGULAR,foul,offensive,[],202683,,,1610612738,87,95,2020-01-05T03:05:58Z,5360000,,,0,,E. Kanter FOUL offensive (5 PF),"[202683, 1629655]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,203592.0,5.0,0.0,Gafford,1629655.0,,
545,PT08M02.00S,2020-01-05T03:05:40.8Z,4,REGULAR,turnover,offensivefoul,[],202683,,,1610612738,87,95,2020-01-05T03:05:40Z,5380000,,,0,,E. Kanter TURNOVER offensivefoul (3 TOV),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,3.0,,,,,,,,,,,,,203592.0,,,,,,
546,PT07M51.00S,2020-01-05T03:06:11.5Z,4,REGULAR,3pt,jumpshot,['fromturnover'],203897,30.962549277266753,69.67677696078431,1610612741,90,95,2020-01-05T03:06:16Z,5390000,-98.0,239.0,1,left,Z. LaVine 26' 3PT  (29 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,26.31,Made,29.0,,,,,,,,,,,,,,
547,PT07M25.00S,2020-01-05T03:06:36.8Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,87.86136662286465,50.80422794117647,1610612738,90,95,2020-01-05T03:06:42Z,5400000,4.0,62.0,1,right,MISS M. Smart 7' jumpshot,[203935],1610612738.0,BOS,drivingfloating,,,Smart,M. Smart,,,,,,,,6.72,Missed,,,,,,,,,,,,,,,
548,PT07M23.00S,2020-01-05T03:06:38.8Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612741,90,95,2020-01-05T03:06:42Z,5410000,,,0,,K. Dunn REBOUND (Off:0 Def:3),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,,,,,,547.0,3.0,3.0,0.0,,,,,,,
549,PT07M21.00S,2020-01-05T03:06:40.3Z,4,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",201152,6.258212877792378,49.08854166666667,1610612741,92,95,2020-01-05T03:08:16Z,5420000,5.0,6.0,1,left,T. Young layup (9 PTS),[201152],1610612741.0,CHI,runningfingerroll,,,Young,T. Young,,,,,,,,1.27,Made,9.0,,,,,,,,,,,,,,
551,PT07M06.00S,2020-01-05T03:06:55.7Z,4,REGULAR,turnover,badpass,[],202954,,,1610612738,92,95,2020-01-05T03:07:01Z,5440000,,,0,,B. Wanamaker TURNOVER badpass (2 TOV) Stolen,"[202954, 203897]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,2.0,LaVine,203897.0,,,,,,,,,,,,,,,,,
552,PT07M06.00S,2020-01-05T03:06:55.7Z,4,REGULAR,steal,,[],203897,,,1610612741,92,95,2020-01-05T03:06:59Z,5450000,,,0,,Z. LaVine STEAL (3 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M53.00S,2020-01-05T03:07:08.5Z,4,REGULAR,3pt,jumpshot,['fromturnover'],203897,28.86005256241787,70.41207107843137,1610612741,92,95,2020-01-05T03:08:58Z,5460000,-102.0,219.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,stepback,,,LaVine,Z. LaVine,,,,,,,,24.64,Missed,,,,,,,,,,,,,,,
554,PT06M53.00S,2020-01-05T03:07:08.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,92,95,2020-01-05T03:07:19Z,5470000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,553.0,,,,,,,,,,
555,PT06M53.00S,2020-01-05T03:07:23.0Z,4,REGULAR,foul,personal,[],201152,,,1610612738,92,95,2020-01-05T03:07:32Z,5480000,,,0,,T. Young FOUL personal (2 PF),"[201152, 1628369]",1610612741.0,CHI,looseball,,,Young,T. Young,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Tatum,1628369.0,,
557,PT06M53.00S,2020-01-05T03:07:33.8Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,92,95,2020-01-05T03:07:43Z,5500000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M53.00S,2020-01-05T03:07:33.8Z,4,REGULAR,substitution,out,[],202954,,,1610612738,92,95,2020-01-05T03:07:43Z,5510000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M53.00S,2020-01-05T03:07:33.8Z,4,REGULAR,substitution,out,[],202683,,,1610612738,92,95,2020-01-05T03:07:43Z,5520000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M53.00S,2020-01-05T03:07:33.8Z,4,REGULAR,substitution,in,[],202330,,,1610612738,92,95,2020-01-05T03:07:43Z,5530000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M53.00S,2020-01-05T03:07:33.8Z,4,REGULAR,substitution,in,[],1628464,,,1610612738,92,95,2020-01-05T03:07:43Z,5540000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M53.00S,2020-01-05T03:07:33.8Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,92,95,2020-01-05T03:07:43Z,5550000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M36.00S,2020-01-05T03:08:02.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203935,94.43166885676742,55.70618872549019,1610612738,92,95,2020-01-05T03:08:09Z,5560000,29.0,0.0,1,right,MISS M. Smart layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,,2.9,Missed,,,,,,,,,,,,,,,
565,PT06M33.00S,2020-01-05T03:08:05.7Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612741,92,95,2020-01-05T03:08:09Z,5580000,,,0,,K. Dunn REBOUND (Off:0 Def:4),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,,,,,,563.0,4.0,4.0,0.0,,,,,,,
566,PT06M30.00S,2020-01-05T03:08:10.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203107,7.5722733245729295,51.78462009803921,1610612741,92,95,2020-01-05T03:08:21Z,5590000,-9.0,19.0,1,left,MISS T. Satoransky layup Blocked,"[203107, 1628464]",1610612741.0,CHI,driving,,,Satoransky,T. Satoransky,,,,,,,,2.58,Missed,,,,,,,,,,,,,,Theis,1628464.0
567,PT06M30.00S,2020-01-05T03:08:10.7Z,4,REGULAR,block,,[],1628464,,,1610612741,92,95,2020-01-05T03:09:33Z,5600000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M28.00S,2020-01-05T03:08:12.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,92,95,2020-01-05T03:08:21Z,5610000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,566.0,,,,,,,,,,
569,PT06M28.00S,2020-01-05T03:08:20.7Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,92,95,2020-01-05T03:08:27Z,5620000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M17.00S,2020-01-05T03:08:32.6Z,4,REGULAR,turnover,outofbounds,[],1627759,,,1610612738,92,95,2020-01-05T03:08:38Z,5630000,,,0,,J. Brown TURNOVER outofbounds (3 TOV),[1627759],1610612738.0,BOS,lostball,,,Brown,J. Brown,,,,,3.0,,,,,,,,,,,,,1626302.0,,,,,,
571,PT06M10.00S,2020-01-05T03:08:53.4Z,4,REGULAR,foul,offensive,[],1629655,,,1610612741,92,95,2020-01-05T03:08:59Z,5640000,,,0,,D. Gafford FOUL offensive (5 PF),"[1629655, 1628464]",1610612741.0,CHI,charge,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,202041.0,5.0,0.0,Theis,1628464.0,,
573,PT06M10.00S,2020-01-05T03:08:53.4Z,4,REGULAR,turnover,offensivefoul,[],1629655,,,1610612741,92,95,2020-01-05T03:08:53Z,5660000,,,0,,D. Gafford TURNOVER offensivefoul (2 TOV),[1629655],1610612741.0,CHI,,,,Gafford,D. Gafford,,,,,2.0,,,,,,,,,,,,,202041.0,,,,,,
574,PT06M10.00S,2020-01-05T03:09:05.0Z,4,REGULAR,substitution,out,[],1629655,,,1610612738,92,95,2020-01-05T03:09:09Z,5670000,,,0,,substitution out Gafford,[1629655],1610612741.0,CHI,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M10.00S,2020-01-05T03:09:05.0Z,4,REGULAR,substitution,in,[],1628976,,,1610612738,92,95,2020-01-05T03:09:09Z,5680000,,,0,,substitution in Carter Jr.,[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M00.00S,2020-01-05T03:09:33.0Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",202330,93.9060446780552,50.55912990196079,1610612738,92,97,2020-01-05T03:09:43Z,5690000,3.0,5.0,1,right,G. Hayward layup (21 PTS) (D. Theis 1 AST),"[202330, 1628464]",1610612738.0,BOS,cutting,,,Hayward,G. Hayward,,,,,,,,1.07,Made,21.0,D. Theis,1628464.0,1.0,,,,,,,,,,,
578,PT06M00.00S,2020-01-05T03:09:37.6Z,4,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612738,92,97,2020-01-05T03:09:43Z,5710000,,,0,,K. Dunn FOUL personal (3 PF) (Hayward 1freethrow),"[1627739, 202330]",1610612741.0,CHI,shooting,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Hayward,202330.0,,
580,PT06M00.00S,2020-01-05T03:09:57.8Z,4,REGULAR,freethrow,1of1,['fromturnover'],202330,,,1610612738,92,98,2020-01-05T03:09:57Z,5730000,,,0,,G. Hayward freethrow 1of1 (22 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
581,PT05M37.00S,2020-01-05T03:10:22.5Z,4,REGULAR,2pt,layup,['pointsinthepaint'],201152,8.886333771353483,49.08854166666667,1610612741,92,98,2020-01-05T03:10:26Z,5740000,5.0,31.0,1,left,MISS T. Young layup,[201152],1610612741.0,CHI,drivingfingerroll,,,Young,T. Young,,,,,,,,3.68,Missed,,,,,,,,,,,,,,,
582,PT05M35.00S,2020-01-05T03:10:24.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,92,98,2020-01-05T03:10:26Z,5750000,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,581.0,6.0,6.0,0.0,,,,,,,
583,PT05M33.00S,2020-01-05T03:10:25.8Z,4,REGULAR,turnover,badpass,[],1627759,,,1610612738,92,98,2020-01-05T03:10:30Z,5760000,,,0,,J. Brown TURNOVER badpass (4 TOV) Stolen,"[1627759, 201152]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,4.0,Young,201152.0,,,,,,,,,,,,,,,,,
584,PT05M33.00S,2020-01-05T03:10:25.8Z,4,REGULAR,steal,,[],201152,,,1610612741,92,98,2020-01-05T03:10:27Z,5770000,,,0,,T. Young STEAL (1 STL),[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M28.00S,2020-01-05T03:10:31.0Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",203107,7.178055190538765,49.333639705882355,1610612741,92,98,2020-01-05T03:10:37Z,5780000,3.0,15.0,1,left,MISS T. Satoransky layup,[203107],1610612741.0,CHI,driving,,,Satoransky,T. Satoransky,,,,,,,,2.08,Missed,,,,,,,,,,,,,,,
586,PT05M26.00S,2020-01-05T03:10:32.7Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,92,98,2020-01-05T03:10:32Z,5790000,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,585.0,3.0,2.0,1.0,,,,,,,
587,PT05M05.00S,2020-01-05T03:10:54.2Z,4,REGULAR,2pt,jumpshot,[],1629684,74.19513797634691,51.049325980392155,1610612738,92,98,2020-01-05T03:11:01Z,5800000,5.0,190.0,1,right,MISS G. Williams 20' jumpshot,[1629684],1610612738.0,BOS,stepbackbank,,,Williams,G. Williams,,,,,,,,19.57,Missed,,,,,,,,,,,,,,,
588,PT04M58.00S,2020-01-05T03:11:00.2Z,4,REGULAR,rebound,defensive,[],201152,,,1610612741,92,98,2020-01-05T03:11:00Z,5810000,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,587.0,2.0,1.0,1.0,,,,,,,
589,PT04M51.00S,2020-01-05T03:11:13.2Z,4,REGULAR,foul,offensive,[],201152,,,1610612741,92,98,2020-01-05T03:11:21Z,5820000,,,0,,T. Young FOUL offensive (3 PF),"[201152, 203935]",1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,,,,,203592.0,3.0,0.0,Smart,203935.0,,
591,PT04M51.00S,2020-01-05T03:11:13.2Z,4,REGULAR,turnover,offensivefoul,[],201152,,,1610612741,92,98,2020-01-05T03:11:13Z,5840000,,,0,,T. Young TURNOVER offensivefoul (2 TOV),[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,2.0,,,,,,,,,,,,,203592.0,,,,,,
592,PT04M51.00S,2020-01-05T03:11:29.4Z,4,REGULAR,substitution,out,[],201152,,,1610612738,92,98,2020-01-05T03:11:39Z,5850000,,,0,,substitution out Young,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M51.00S,2020-01-05T03:11:29.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,92,98,2020-01-05T03:11:39Z,5860000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M51.00S,2020-01-05T03:11:29.4Z,4,REGULAR,substitution,in,[],1628374,,,1610612738,92,98,2020-01-05T03:11:39Z,5870000,,,0,,substitution in Markkanen,[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M51.00S,2020-01-05T03:11:29.4Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,92,98,2020-01-05T03:11:39Z,5880000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M40.00S,2020-01-05T03:11:59.4Z,4,REGULAR,foul,personal,[],1628976,,,1610612738,92,98,2020-01-05T03:12:06Z,5890000,,,0,,W. Carter Jr. FOUL personal (3 PF),"[1628976, 202330]",1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Hayward,202330.0,,
598,PT04M29.00S,2020-01-05T03:12:25.7Z,4,REGULAR,3pt,jumpshot,['fromturnover'],202330,67.62483574244416,42.715992647058826,1610612738,92,98,2020-01-05T03:12:31Z,5910000,-36.0,252.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,25.99,Missed,,,,,,,,,,,,,,,
599,PT04M26.00S,2020-01-05T03:12:28.7Z,4,REGULAR,rebound,offensive,[],1628464,,,1610612738,92,98,2020-01-05T03:12:31Z,5920000,,,0,,D. Theis REBOUND (Off:3 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,598.0,6.0,3.0,3.0,,,,,,,
600,PT04M18.00S,2020-01-05T03:12:41.8Z,4,REGULAR,foul,personal,[],1628976,,,1610612738,92,98,2020-01-05T03:12:47Z,5930000,,,0,,W. Carter Jr. FOUL personal (4 PF),"[1628976, 1628464]",1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,1626302.0,4.0,0.0,Theis,1628464.0,,
602,PT04M09.00S,2020-01-05T03:13:11.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612738,92,98,2020-01-05T03:15:36Z,5950000,,,0,,L. Markkanen FOUL personal (2 PF) (Smart inpenalty),"[1628374, 203935]",1610612741.0,CHI,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Smart,203935.0,,
604,PT04M09.00S,2020-01-05T03:14:09.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,92,98,2020-01-05T03:14:09Z,5970000,,,0,,timeout full,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M09.00S,2020-01-05T03:15:21.8Z,4,REGULAR,substitution,out,[],1628374,,,1610612738,92,98,2020-01-05T03:15:24Z,5980000,,,0,,substitution out Markkanen,[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M09.00S,2020-01-05T03:15:21.8Z,4,REGULAR,substitution,in,[],201152,,,1610612738,92,98,2020-01-05T03:15:24Z,5990000,,,0,,substitution in Young,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M09.00S,2020-01-05T03:15:48.1Z,4,REGULAR,freethrow,1of2,"['fromturnover', '2ndchance']",203935,,,1610612738,92,99,2020-01-05T03:16:10Z,6000000,,,0,,M. Smart freethrow 1of2 (7 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
609,PT04M09.00S,2020-01-05T03:15:48.1Z,4,REGULAR,freethrow,2of2,"['fromturnover', '2ndchance']",203935,,,1610612738,92,99,2020-01-05T03:16:10Z,6010000,,,0,,MISS M. Smart freethrow 2of2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Missed,,,,,,,,,,,,,,,
610,PT04M06.00S,2020-01-05T03:15:51.1Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,92,99,2020-01-05T03:16:10Z,6020000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,609.0,2.0,2.0,0.0,,,,,,,
611,PT03M44.00S,2020-01-05T03:16:31.1Z,4,REGULAR,2pt,jumpshot,[],203897,16.507884362680684,83.40226715686273,1610612741,94,99,2020-01-05T03:16:36Z,6030000,-167.0,103.0,1,left,Z. LaVine 20' jumpshot (31 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,,,,19.9,Made,31.0,,,,,,,,,,,,,,
612,PT03M24.00S,2020-01-05T03:16:50.0Z,4,REGULAR,turnover,badpass,[],1628464,,,1610612738,94,99,2020-01-05T03:16:54Z,6040000,,,0,,D. Theis TURNOVER badpass (1 TOV) Stolen,"[1628464, 1627739]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,1.0,Dunn,1627739.0,,,,,,,,,,,,,,,,,
613,PT03M24.00S,2020-01-05T03:16:50.0Z,4,REGULAR,steal,,[],1627739,,,1610612741,94,99,2020-01-05T03:16:52Z,6050000,,,0,,K. Dunn STEAL (3 STL),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M20.00S,2020-01-05T03:16:53.8Z,4,REGULAR,2pt,dunk,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,5.995400788436268,49.57873774509804,1610612741,96,99,2020-01-05T03:17:17Z,6060000,2.0,4.0,1,left,Z. LaVine dunk (33 PTS) (K. Dunn 6 AST),"[203897, 1627739]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,,,,0.96,Made,33.0,K. Dunn,1627739.0,6.0,,,,,,,,,,,
616,PT03M06.00S,2020-01-05T03:17:13.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,96,99,2020-01-05T03:17:13Z,6080000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M57.00S,2020-01-05T03:18:56.8Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627759,81.2910643889619,48.10814950980392,1610612738,96,101,2020-01-05T03:19:06Z,6090000,-9.0,123.0,1,right,J. Brown 13' jumpshot (17 PTS),[1627759],1610612738.0,BOS,stepback,,,Brown,J. Brown,,,,,,,,12.92,Made,17.0,,,,,,,,,,,,,,
618,PT02M41.00S,2020-01-05T03:19:13.6Z,4,REGULAR,2pt,jumpshot,[],203897,23.340998685939553,65.51011029411765,1610612741,96,101,2020-01-05T03:20:04Z,6100000,-78.0,167.0,1,left,MISS Z. LaVine 19' jumpshot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,,18.91,Missed,,,,,,,,,,,,,,,
619,PT02M37.00S,2020-01-05T03:19:17.6Z,4,REGULAR,rebound,defensive,[],202330,,,1610612738,96,101,2020-01-05T03:19:20Z,6110000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,618.0,5.0,4.0,1.0,,,,,,,
620,PT02M29.00S,2020-01-05T03:19:28.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201152,,,1610612738,96,101,2020-01-05T03:19:36Z,6120000,,,0,,T. Young FOUL personal (4 PF) (Brown inpenalty),"[201152, 1627759]",1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,,,,,1626302.0,4.0,0.0,Brown,1627759.0,,
