actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
556,PT10M24.00S,2020-08-11T23:03:39.1Z,4,REGULAR,freethrow,1of2,['2ndchance'],1629634,,,1610612763,77,88,2020-08-11T23:04:07Z,5540000,,,0,,MISS B. Clarke flagrant freethrow 1of2,[1629634],1610612763.0,MEM,flagrant,,,Clarke,B. Clarke,,,,,,Missed,,,,,,,,,,,,,,,,,,,
557,PT10M24.00S,2020-08-11T23:03:39.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,77,88,2020-08-11T23:03:39Z,5550000,,,0,,Team offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,,,,
558,PT10M24.00S,2020-08-11T23:03:39.1Z,4,REGULAR,freethrow,2of2,['2ndchance'],1629634,,,1610612763,78,88,2020-08-11T23:04:07Z,5560000,,,0,,B. Clarke flagrant freethrow 2of2 (15 PTS),[1629634],1610612763.0,MEM,flagrant,,,Clarke,B. Clarke,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
559,PT10M17.00S,2020-08-11T23:04:08.1Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1629630,66.96780551905388,47.86305147058824,1610612763,78,88,2020-08-11T23:04:13Z,5570000,-11.0,258.0,1,right,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,stepback,,,Morant,J. Morant,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
560,PT10M14.00S,2020-08-11T23:04:11.1Z,4,REGULAR,rebound,defensive,[],202954,,,1610612738,78,88,2020-08-11T23:04:13Z,5580000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,559.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
561,PT10M01.00S,2020-08-11T23:04:24.0Z,4,REGULAR,3pt,jumpshot,[],1629684,4.944152431011826,3.7454044117647056,1610612738,78,91,2020-08-11T23:04:30Z,5590000,231.0,-6.0,1,left,G. Williams 23' 3PT  (3 PTS) (M. Smart 7 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.13,Made,,,,,3.0,,,,M. Smart,203935.0,7.0,,,,,,,,
563,PT09M45.00S,2020-08-11T23:04:39.5Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202685,93.38042049934296,45.166973039215684,1610612763,80,91,2020-08-11T23:04:46Z,5610000,-24.0,10.0,1,right,J. Valanciunas layup (13 PTS) (J. Morant 11 AST),"[202685, 1629630]",1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,2.86,Made,,,,,13.0,,,,J. Morant,1629630.0,11.0,,,,,,,,
565,PT09M28.00S,2020-08-11T23:04:56.3Z,4,REGULAR,3pt,jumpshot,[],202954,5.206964520367937,94.43167892156863,1610612738,80,94,2020-08-11T23:05:01Z,5630000,-222.0,-4.0,1,left,B. Wanamaker 22' 3PT  (6 PTS) (G. Hayward 4 AST),"[202954, 202330]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,22.22,Made,,,,,6.0,,,,G. Hayward,202330.0,4.0,,,,,,,,
567,PT09M27.00S,2020-08-11T23:05:03.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,80,94,2020-08-11T23:05:03Z,5650000,,,0,,timeout full,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M18.00S,2020-08-11T23:08:42.1Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612763,80,94,2020-08-11T23:08:48Z,5660000,,,0,,G. Williams FOUL personal (3 PF) (Valanciunas 2freethrow),"[1629684, 202685]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Valanciunas,202685.0,,,
570,PT09M18.00S,2020-08-11T23:09:00.2Z,4,REGULAR,freethrow,1of2,[],202685,,,1610612763,80,94,2020-08-11T23:09:00Z,5680000,,,0,,MISS J. Valanciunas freethrow 1of2,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
571,PT09M18.00S,2020-08-11T23:09:00.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,80,94,2020-08-11T23:09:00Z,5690000,,,0,,Team offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,,,
572,PT09M18.00S,2020-08-11T23:09:14.5Z,4,REGULAR,freethrow,2of2,[],202685,,,1610612763,81,94,2020-08-11T23:09:14Z,5700000,,,0,,J. Valanciunas freethrow 2of2 (14 PTS),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
573,PT09M05.00S,2020-08-11T23:09:31.4Z,4,REGULAR,foul,personal,[],1629630,,,1610612738,81,94,2020-08-11T23:09:45Z,5710000,,,0,,J. Morant FOUL personal (1 PF),"[1629630, 202683]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Kanter,202683.0,,,
575,PT09M05.00S,2020-08-11T23:09:41.5Z,4,REGULAR,substitution,out,[],1629634,,,1610612738,81,94,2020-08-11T23:09:44Z,5730000,,,0,,substitution out Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M05.00S,2020-08-11T23:09:41.5Z,4,REGULAR,substitution,in,[],1628960,,,1610612738,81,94,2020-08-11T23:09:44Z,5740000,,,0,,substitution in Allen,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M01.00S,2020-08-11T23:09:55.1Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],202330,15.719448094612352,37.56893382352941,1610612738,81,94,2020-08-11T23:10:00Z,5750000,62.0,95.0,1,left,MISS G. Hayward 12' jumpshot,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,11.84,Missed,,,,,,,,,,,,,,,,,,,
578,PT08M57.00S,2020-08-11T23:09:59.1Z,4,REGULAR,rebound,defensive,[],203937,,,1610612763,81,94,2020-08-11T23:10:00Z,5760000,,,0,,K. Anderson REBOUND (Off:0 Def:5),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,577.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
579,PT08M54.00S,2020-08-11T23:10:06.7Z,4,REGULAR,foul,personal,['2freethrow'],202954,,,1610612763,81,94,2020-08-11T23:10:18Z,5770000,,,0,,B. Wanamaker FOUL personal (4 PF) (Morant 2freethrow),"[202954, 1629630]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,200832.0,4.0,0.0,Morant,1629630.0,,,
581,PT08M54.00S,2020-08-11T23:10:28.1Z,4,REGULAR,freethrow,1of2,['fastbreak'],1629630,,,1610612763,82,94,2020-08-11T23:10:28Z,5790000,,,0,,J. Morant freethrow 1of2 (20 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
582,PT08M54.00S,2020-08-11T23:10:28.9Z,4,REGULAR,substitution,out,[],203935,,,1610612763,82,94,2020-08-11T23:10:38Z,5800000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M54.00S,2020-08-11T23:10:28.9Z,4,REGULAR,substitution,in,[],1627759,,,1610612763,82,94,2020-08-11T23:10:38Z,5810000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M54.00S,2020-08-11T23:10:50.9Z,4,REGULAR,freethrow,2of2,['fastbreak'],1629630,,,1610612763,83,94,2020-08-11T23:10:51Z,5820000,,,0,,J. Morant freethrow 2of2 (21 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
585,PT08M43.00S,2020-08-11T23:11:05.8Z,4,REGULAR,3pt,jumpshot,[],202330,29.25427069645204,71.8826593137255,1610612738,83,97,2020-08-11T23:11:11Z,5830000,-109.0,222.0,1,left,G. Hayward 25' 3PT  (16 PTS),[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,25.29,Made,,,,,16.0,,,,,,,,,,,,,,
586,PT08M33.00S,2020-08-11T23:11:15.7Z,4,REGULAR,3pt,jumpshot,[],203937,69.99014454664915,23.108149509803923,1610612763,86,97,2020-08-11T23:11:20Z,5840000,-134.0,230.0,1,right,K. Anderson 27' 3PT  (3 PTS) (G. Allen 2 AST),"[203937, 1628960]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,27.09,Made,,,,,3.0,,,,G. Allen,1628960.0,2.0,,,,,,,,
588,PT08M06.00S,2020-08-11T23:11:43.3Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202954,6.389618922470433,47.61795343137255,1610612738,86,99,2020-08-11T23:11:47Z,5860000,12.0,8.0,1,left,B. Wanamaker layup (8 PTS) (E. Kanter 1 AST),"[202954, 202683]",1610612738.0,BOS,driving,,,Wanamaker,B. Wanamaker,,,,,1.77,Made,,,,,8.0,,,,E. Kanter,202683.0,1.0,,,,,,,,
590,PT07M58.00S,2020-08-11T23:11:54.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612763,86,99,2020-08-11T23:12:02Z,5880000,,,0,,G. Williams FOUL personal (4 PF) (Morant inpenalty),"[1629684, 1629630]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,200832.0,4.0,0.0,Morant,1629630.0,,,
592,PT07M58.00S,2020-08-11T23:12:22.8Z,4,REGULAR,freethrow,1of2,[],1629630,,,1610612763,87,99,2020-08-11T23:12:22Z,5900000,,,0,,J. Morant freethrow 1of2 (22 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
593,PT07M58.00S,2020-08-11T23:12:23.6Z,4,REGULAR,substitution,out,[],202954,,,1610612763,87,99,2020-08-11T23:12:29Z,5910000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M58.00S,2020-08-11T23:12:23.6Z,4,REGULAR,substitution,in,[],202689,,,1610612763,87,99,2020-08-11T23:12:29Z,5920000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M58.00S,2020-08-11T23:12:40.3Z,4,REGULAR,freethrow,2of2,[],1629630,,,1610612763,88,99,2020-08-11T23:12:40Z,5930000,,,0,,J. Morant freethrow 2of2 (23 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
596,PT07M46.00S,2020-08-11T23:12:56.3Z,4,REGULAR,3pt,jumpshot,[],1627759,21.76412614980289,90.26501225490196,1610612738,88,99,2020-08-11T23:13:02Z,5940000,-201.0,152.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
597,PT07M43.00S,2020-08-11T23:12:59.3Z,4,REGULAR,rebound,defensive,[],203937,,,1610612763,88,99,2020-08-11T23:13:02Z,5950000,,,0,,K. Anderson REBOUND (Off:0 Def:6),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,596.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
598,PT07M32.00S,2020-08-11T23:13:10.7Z,4,REGULAR,3pt,jumpshot,[],1628960,76.95466491458606,89.5297181372549,1610612763,88,99,2020-08-11T23:13:16Z,5960000,198.0,164.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
599,PT07M28.00S,2020-08-11T23:13:14.7Z,4,REGULAR,rebound,offensive,[],203937,,,1610612763,88,99,2020-08-11T23:13:16Z,5970000,,,0,,K. Anderson REBOUND (Off:1 Def:6),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,598.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
600,PT07M27.00S,2020-08-11T23:13:16.4Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1628960,66.17936925098554,61.588541666666664,1610612763,88,99,2020-08-11T23:13:25Z,5980000,58.0,265.0,1,right,MISS G. Allen 28' 3PT,[1628960],1610612763.0,MEM,,,,Allen,G. Allen,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,,
601,PT07M25.00S,2020-08-11T23:13:18.4Z,4,REGULAR,rebound,defensive,[],202330,,,1610612738,88,99,2020-08-11T23:13:25Z,5990000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,600.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
602,PT07M18.00S,2020-08-11T23:13:24.1Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fastbreak']",202330,6.783837056504599,56.196384803921575,1610612738,88,99,2020-08-11T23:13:35Z,6000000,-31.0,11.0,1,left,MISS G. Hayward jumpshot,[202330],1610612738.0,BOS,drivingbank,,,Hayward,G. Hayward,,,,,3.53,Missed,,,,,,,,,,,,,,,,,,,
603,PT07M15.00S,2020-08-11T23:13:27.1Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,88,99,2020-08-11T23:13:35Z,6010000,,,0,,E. Kanter REBOUND (Off:3 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,602.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
604,PT07M15.00S,2020-08-11T23:13:27.4Z,4,REGULAR,2pt,layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",202683,5.0,50.0,1610612738,88,101,2020-08-11T23:13:41Z,6020000,0.0,-6.0,1,left,E. Kanter layup (6 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
605,PT07M00.00S,2020-08-11T23:13:46.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202689,,,1610612763,88,101,2020-08-11T23:14:02Z,6030000,,,0,,K. Walker FOUL personal (3 PF) (Brooks inpenalty),"[202689, 1628415]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Brooks,1628415.0,,,
607,PT07M00.00S,2020-08-11T23:14:21.9Z,4,REGULAR,freethrow,1of2,[],1628415,,,1610612763,89,101,2020-08-11T23:14:21Z,6050000,,,0,,D. Brooks freethrow 1of2 (11 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
608,PT07M00.00S,2020-08-11T23:14:39.2Z,4,REGULAR,freethrow,2of2,[],1628415,,,1610612763,90,101,2020-08-11T23:14:39Z,6060000,,,0,,D. Brooks freethrow 2of2 (12 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
609,PT06M44.00S,2020-08-11T23:14:57.4Z,4,REGULAR,3pt,jumpshot,[],202689,21.895532194480946,89.03952205882352,1610612738,90,104,2020-08-11T23:15:02Z,6070000,-195.0,153.0,1,left,K. Walker 25' 3PT  (14 PTS) (G. Hayward 5 AST),"[202689, 202330]",1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,25.16,Made,,,,,14.0,,,,G. Hayward,202330.0,5.0,,,,,,,,
611,PT06M32.00S,2020-08-11T23:15:09.4Z,4,REGULAR,3pt,jumpshot,[],203937,92.9862023653088,93.94148284313727,1610612763,93,104,2020-08-11T23:15:14Z,6090000,220.0,13.0,1,right,K. Anderson 22' 3PT  (6 PTS) (J. Morant 12 AST),"[203937, 1629630]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,22.05,Made,,,,,6.0,,,,J. Morant,1629630.0,12.0,,,,,,,,
613,PT06M19.00S,2020-08-11T23:15:22.9Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627759,6.389618922470433,43.69638480392157,1610612738,93,104,2020-08-11T23:15:26Z,6110000,32.0,8.0,1,left,MISS J. Brown layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,,
614,PT06M18.00S,2020-08-11T23:15:24.5Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,93,104,2020-08-11T23:15:24Z,6120000,,,0,,E. Kanter REBOUND (Off:4 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,613.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
615,PT06M17.00S,2020-08-11T23:15:25.8Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,6.652431011826544,47.127757352941174,1610612738,93,106,2020-08-11T23:15:28Z,6130000,14.0,10.0,1,left,E. Kanter layup (8 PTS),[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,2.12,Made,,,,,8.0,,,,,,,,,,,,,,
616,PT06M02.00S,2020-08-11T23:15:50.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628415,94.56307490144546,55.4610906862745,1610612763,93,106,2020-08-11T23:15:54Z,6140000,27.0,-1.0,1,right,MISS D. Brooks layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,2.76,Missed,,,,,,,,,,,,,,,,,,,
617,PT06M00.00S,2020-08-11T23:15:52.4Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,93,106,2020-08-11T23:15:54Z,6150000,,,0,,E. Kanter REBOUND (Off:4 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,616.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
618,PT05M57.00S,2020-08-11T23:15:58.5Z,4,REGULAR,turnover,outofbounds,[],1627759,,,1610612738,93,106,2020-08-11T23:16:08Z,6160000,,,0,,J. Brown TURNOVER outofbounds (1 TOV),[1627759],1610612738.0,BOS,badpass,,,Brown,J. Brown,,,,,,,,,,,,1.0,,,,,,1626300.0,,,,,,,
619,PT05M57.00S,2020-08-11T23:16:01.2Z,4,REGULAR,substitution,out,[],203937,,,1610612763,93,106,2020-08-11T23:16:22Z,6170000,,,0,,substitution out Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M57.00S,2020-08-11T23:16:01.2Z,4,REGULAR,substitution,out,[],202685,,,1610612763,93,106,2020-08-11T23:16:22Z,6180000,,,0,,substitution out Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M57.00S,2020-08-11T23:16:01.2Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,93,106,2020-08-11T23:16:22Z,6190000,,,0,,substitution in Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M57.00S,2020-08-11T23:16:01.2Z,4,REGULAR,substitution,in,[],203476,,,1610612763,93,106,2020-08-11T23:16:22Z,6200000,,,0,,substitution in Dieng,[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M46.00S,2020-08-11T23:16:36.2Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1629630,94.03745072273325,52.51991421568627,1610612763,95,106,2020-08-11T23:16:41Z,6210000,13.0,4.0,1,right,J. Morant layup (25 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.55,Made,,,,,25.0,,,,,,,,,,,,,,
624,PT05M21.00S,2020-08-11T23:17:01.1Z,4,REGULAR,3pt,jumpshot,[],202330,6.915243101182654,96.39246323529412,1610612738,95,109,2020-08-11T23:17:06Z,6220000,-232.0,13.0,1,left,G. Hayward 23' 3PT  (19 PTS) (J. Brown 2 AST),"[202330, 1627759]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,23.27,Made,,,,,19.0,,,,J. Brown,1627759.0,2.0,,,,,,,,
626,PT05M21.00S,2020-08-11T23:17:10.3Z,4,REGULAR,foul,personal,['1freethrow'],203476,,,1610612738,95,109,2020-08-11T23:22:53Z,6240000,,,0,,G. Dieng FOUL personal (4 PF) (Kanter 1freethrow),"[203476, 202683]",1610612763.0,MEM,looseball,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,200832.0,4.0,0.0,Kanter,202683.0,,,
629,PT05M21.00S,2020-08-11T23:17:25.0Z,4,REGULAR,substitution,out,[],202330,,,1610612738,95,109,2020-08-11T23:17:32Z,6270000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M21.00S,2020-08-11T23:17:25.0Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,95,109,2020-08-11T23:17:32Z,6280000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M21.00S,2020-08-11T23:17:40.6Z,4,REGULAR,freethrow,1of1,[],202683,,,1610612738,95,110,2020-08-11T23:18:25Z,6285000,,,0,,E. Kanter freethrow 1of1 (9 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
631,PT05M12.00S,2020-08-11T23:17:56.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628415,92.85479632063075,53.255208333333336,1610612763,97,110,2020-08-11T23:18:33Z,6290000,16.0,15.0,1,right,D. Brooks layup (14 PTS) (J. Morant 13 AST),"[1628415, 1629630]",1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,2.6,Made,,,,,14.0,,,,J. Morant,1629630.0,13.0,,,,,,,,
633,PT04M57.00S,2020-08-11T23:18:13.9Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,97,110,2020-08-11T23:18:13Z,6310000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M57.00S,2020-08-11T23:18:22.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,97,110,2020-08-11T23:18:22Z,6320000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M57.00S,2020-08-11T23:20:20.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,97,110,2020-08-11T23:21:08Z,6330000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M57.00S,2020-08-11T23:20:20.4Z,4,REGULAR,substitution,in,[],203935,,,1610612738,97,110,2020-08-11T23:21:08Z,6340000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M47.00S,2020-08-11T23:21:59.6Z,4,REGULAR,2pt,hook,['pointsinthepaint'],202683,15.456636005256241,47.372855392156865,1610612738,97,110,2020-08-11T23:22:15Z,6350000,13.0,93.0,1,left,MISS E. Kanter 10' hook,[202683],1610612738.0,BOS,driving,,,Kanter,E. Kanter,,,,,9.92,Missed,,,,,,,,,,,,,,,,,,,
639,PT04M45.00S,2020-08-11T23:22:01.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,97,110,2020-08-11T23:22:15Z,6360000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,638.0,,,,,,,,,,,,,,,,,,
640,PT04M44.00S,2020-08-11T23:22:03.0Z,4,REGULAR,turnover,shotclock,['team'],0,,,1610612738,97,110,2020-08-11T23:22:22Z,6370000,,,0,,Team TURNOVER shotclock,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M31.00S,2020-08-11T23:22:22.5Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1628415,70.38436268068331,24.333639705882355,1610612763,97,110,2020-08-11T23:22:28Z,6380000,-128.0,226.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
642,PT04M26.00S,2020-08-11T23:22:27.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,97,110,2020-08-11T23:22:28Z,6390000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,641.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
643,PT04M20.00S,2020-08-11T23:22:33.6Z,4,REGULAR,3pt,jumpshot,[],202689,21.632720105124836,8.15716911764706,1610612738,97,113,2020-08-11T23:22:38Z,6400000,209.0,151.0,1,left,K. Walker 26' 3PT  (17 PTS) (M. Smart 8 AST),"[202689, 203935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.11,Made,,,,,17.0,,,,M. Smart,203935.0,8.0,,,,,,,,
645,PT04M07.00S,2020-08-11T23:22:50.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612763,97,113,2020-08-11T23:22:59Z,6420000,,,0,,J. Tatum FOUL personal (1 PF) (Dieng inpenalty),"[1628369, 203476]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Dieng,203476.0,,,
647,PT04M07.00S,2020-08-11T23:23:34.9Z,4,REGULAR,freethrow,1of2,[],203476,,,1610612763,98,113,2020-08-11T23:23:34Z,6440000,,,0,,G. Dieng freethrow 1of2 (9 PTS),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
648,PT04M07.00S,2020-08-11T23:23:51.3Z,4,REGULAR,freethrow,2of2,[],203476,,,1610612763,99,113,2020-08-11T23:23:51Z,6450000,,,0,,G. Dieng freethrow 2of2 (10 PTS),[203476],1610612763.0,MEM,,,,Dieng,G. Dieng,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
649,PT03M53.00S,2020-08-11T23:24:08.5Z,4,REGULAR,2pt,jumpshot,[],202689,27.151773981603156,51.78462009803921,1610612738,99,115,2020-08-11T23:24:14Z,6460000,-9.0,203.0,1,left,K. Walker 21' jumpshot (19 PTS),[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,20.84,Made,,,,,19.0,,,,,,,,,,,,,,
