actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerName,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,stealTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,blockTotal,subsInPlayerName,subsInPersonId,value
406,PT06M29.00S,2020-02-12T04:07:21.0Z,3,REGULAR,3pt,jumpshot,[],202330,7.5722733245729295,1.7846200980392155,1610612738,59,56,2020-02-12T04:07:25Z,4010000,left,[BOS] Hayward 3pt shot: Made (8 PTS) assist: Walker (2 AST),"[202330, 202689]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,24.23,: Made,8.0,Walker,202689.0,2.0,,,,,,,,,,,,,,,,,,,
408,PT06M06.00S,2020-02-12T04:07:44.1Z,3,REGULAR,3pt,jumpshot,[],201935,80.1084099868594,93.94148284313727,1610612745,62,56,2020-02-12T04:08:00Z,4030000,right,[HOU] Harden 3pt shot: Made (18 PTS),[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,26.05,: Made,18.0,,,,,,,,,,,,,,,,,,,,,,
409,PT05M45.00S,2020-02-12T04:08:04.5Z,3,REGULAR,2pt,jumpshot,[],202330,28.07161629434954,50.314031862745104,1610612738,62,58,2020-02-12T04:08:08Z,4040000,left,[BOS] Hayward jumpshot: Made (10 PTS),[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,21.69,: Made,10.0,,,,,,,,,,,,,,,,,,,,,,
410,PT05M24.00S,2020-02-12T04:08:28.7Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628369,,,1610612745,62,58,2020-02-12T04:08:40Z,4050000,,[BOS] Tatum foul personal (2 PF) (Harden inpenalty),"[1628369, 201935]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Harden,201935.0,,,,,,
412,PT05M24.00S,2020-02-12T04:08:51.3Z,3,REGULAR,freethrow,1of3,[],201935,,,1610612745,63,58,2020-02-12T04:08:51Z,4070000,,[HOU] Harden freethrow 1of3: Made (19 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,: Made,19.0,,,,,,,,,,,,,,,,,,,,,,
413,PT05M24.00S,2020-02-12T04:09:03.3Z,3,REGULAR,freethrow,2of3,[],201935,,,1610612745,64,58,2020-02-12T04:09:03Z,4080000,,[HOU] Harden freethrow 2of3: Made (20 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,: Made,20.0,,,,,,,,,,,,,,,,,,,,,,
414,PT05M24.00S,2020-02-12T04:09:04.2Z,3,REGULAR,substitution,out,[],201566,,,1610612745,64,58,2020-02-12T04:09:06Z,4090000,,[HOU] substitution Westbrook replaced by Rivers,"[201566, 203085]",1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,Rivers,203085.0,
416,PT05M24.00S,2020-02-12T04:09:19.3Z,3,REGULAR,freethrow,3of3,[],201935,,,1610612745,65,58,2020-02-12T04:09:19Z,4110000,,[HOU] Harden freethrow 3of3: Made (21 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,: Made,21.0,,,,,,,,,,,,,,,,,,,,,,
417,PT05M14.00S,2020-02-12T04:09:32.2Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,16.63929040735874,53.01011029411765,1610612738,65,58,2020-02-12T04:09:37Z,4120000,left,[BOS] Smart jumpshot: Missed,[203935],1610612738.0,BOS,turnaroundfadeaway,,,Smart,M. Smart,,,,,11.04,: Missed,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M11.00S,2020-02-12T04:09:35.2Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612745,65,58,2020-02-12T04:09:37Z,4130000,,[HOU] House Jr. defensive rebound (Off:2 Def:3),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,417.0,,,,,5.0,3.0,2.0,,,,,,,,,,,
419,PT05M03.00S,2020-02-12T04:09:43.4Z,3,REGULAR,3pt,jumpshot,[],201935,66.96780551905388,60.853247549019606,1610612745,68,58,2020-02-12T04:09:48Z,4140000,right,[HOU] Harden 3pt shot: Made (24 PTS),[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,26.9,: Made,24.0,,,,,,,,,,,,,,,,,,,,,,
420,PT04M42.00S,2020-02-12T04:10:03.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,6.258212877792378,51.78462009803921,1610612738,68,58,2020-02-12T04:10:07Z,4150000,left,[BOS] Hayward layup: Missed,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,1.48,: Missed,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M41.00S,2020-02-12T04:10:04.3Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612745,68,58,2020-02-12T04:10:07Z,4160000,,[HOU] House Jr. defensive rebound (Off:2 Def:4),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,420.0,,,,,6.0,4.0,2.0,,,,,,,,,,,
422,PT04M25.00S,2020-02-12T04:10:20.2Z,3,REGULAR,3pt,jumpshot,[],201935,65.78515111695138,49.333639705882355,1610612745,68,58,2020-02-12T04:10:25Z,4170000,right,[HOU] Harden stepback 3pt jumpshot: Missed,[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,27.46,: Missed,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M21.00S,2020-02-12T04:10:24.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,58,2020-02-12T04:10:25Z,4180000,,[BOS] Tatum defensive rebound (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,422.0,,,,,8.0,7.0,1.0,,,,,,,,,,,
424,PT04M07.00S,2020-02-12T04:10:38.5Z,3,REGULAR,3pt,jumpshot,[],1628369,32.802233902759525,51.53952205882353,1610612738,68,58,2020-02-12T04:11:07Z,4190000,left,[BOS] Tatum stepback 3pt jumpshot: Missed,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,26.14,: Missed,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M04.00S,2020-02-12T04:10:41.5Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612745,68,58,2020-02-12T04:10:43Z,4200000,,[HOU] House Jr. defensive rebound (Off:2 Def:5),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,424.0,,,,,7.0,5.0,2.0,,,,,,,,,,,
426,PT03M41.00S,2020-02-12T04:11:06.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612745,68,58,2020-02-12T04:11:13Z,4210000,,[BOS] Theis foul personal (3 PF) (Harden inpenalty),"[1628464, 201935]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Harden,201935.0,,,,,,
428,PT03M41.00S,2020-02-12T04:11:43.7Z,3,REGULAR,freethrow,1of2,[],201935,,,1610612745,69,58,2020-02-12T04:11:43Z,4230000,,[HOU] Harden freethrow 1of2: Made (25 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,: Made,25.0,,,,,,,,,,,,,,,,,,,,,,
429,PT03M41.00S,2020-02-12T04:11:44.5Z,3,REGULAR,substitution,out,[],1628369,,,1610612745,69,58,2020-02-12T04:11:49Z,4240000,,[BOS] substitution Tatum replaced by Wanamaker,"[1628369, 202954]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanamaker,202954.0,
430,PT03M41.00S,2020-02-12T04:11:44.5Z,3,REGULAR,substitution,out,[],202689,,,1610612745,69,58,2020-02-12T04:11:49Z,4250000,,[BOS] substitution Walker replaced by Langford,"[202689, 1629641]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,Langford,1629641.0,
433,PT03M41.00S,2020-02-12T04:11:43.7Z,3,REGULAR,freethrow,2of2,[],201935,,,1610612745,69,58,2020-02-12T04:12:11Z,4280000,,[HOU] Harden freethrow 2of2: Missed,[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M41.00S,2020-02-12T04:11:43.7Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,69,58,2020-02-12T04:12:11Z,4290000,,[BOS] Hayward defensive rebound (Off:1 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,433.0,,,,,6.0,5.0,1.0,,,,,,,,,,,
435,PT03M31.00S,2020-02-12T04:12:15.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,5.338370565045992,51.53952205882353,1610612738,69,60,2020-02-12T04:12:19Z,4300000,left,[BOS] Hayward layup: Made (12 PTS),[202330],1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,0.83,: Made,12.0,,,,,,,,,,,,,,,,,,,,,,
436,PT03M11.00S,2020-02-12T04:12:34.9Z,3,REGULAR,3pt,jumpshot,[],1627863,94.82588699080158,96.14736519607843,1610612745,69,60,2020-02-12T04:12:41Z,4310000,right,[HOU] House Jr. 3pt jumpshot: Missed,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,23.07,: Missed,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M07.00S,2020-02-12T04:12:38.9Z,3,REGULAR,rebound,offensive,[],200782,,,1610612745,69,60,2020-02-12T04:12:41Z,4320000,,[HOU] Tucker offensive rebound (Off:1 Def:2),[200782],1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,436.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
447,PT03M02.00S,2020-02-12T04:12:45.7Z,3,REGULAR,violation,kickedball,[],1628464,,,1610612745,69,60,2020-02-12T04:13:56Z,4335000,,[BOS] Theis violation kickedball,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,
440,PT03M02.00S,2020-02-12T04:12:56.5Z,3,REGULAR,substitution,out,[],200782,,,1610612745,69,60,2020-02-12T04:13:01Z,4350000,,[HOU] substitution Tucker replaced by Sefolosha,"[200782, 200757]",1610612745.0,HOU,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,Sefolosha,200757.0,
441,PT03M02.00S,2020-02-12T04:12:56.5Z,3,REGULAR,substitution,out,[],1628464,,,1610612745,69,60,2020-02-12T04:13:01Z,4360000,,[BOS] substitution Theis replaced by Williams,"[1628464, 1629684]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,,Williams,1629684.0,
444,PT02M50.00S,2020-02-12T04:13:22.1Z,3,REGULAR,3pt,jumpshot,['2ndchance'],201935,68.15045992115637,24.57873774509804,1610612745,72,60,2020-02-12T04:15:00Z,4390000,right,[HOU] Harden 3pt shot: Made (28 PTS),[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,28.26,: Made,28.0,,,,,,,,,,,,,,,,,,,,,,
445,PT02M35.00S,2020-02-12T04:13:36.0Z,3,REGULAR,3pt,jumpshot,[],203935,16.113666228646515,5.706188725490196,1610612738,72,63,2020-02-12T04:13:41Z,4400000,left,[BOS] Smart 3pt shot: Made (6 PTS) assist: Hayward (5 AST),"[203935, 202330]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.49,: Made,6.0,Hayward,202330.0,5.0,,,,,,,,,,,,,,,,,,,
448,PT02M23.00S,2020-02-12T04:13:52.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202330,,,1610612745,72,63,2020-02-12T04:14:00Z,4420000,,[BOS] Hayward foul personal (3 PF) (Harden inpenalty),"[202330, 201935]",1610612738.0,BOS,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Harden,201935.0,,,,,,
450,PT02M23.00S,2020-02-12T04:14:03.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,72,63,2020-02-12T04:14:03Z,4440000,,[BOS] timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M23.00S,2020-02-12T04:16:32.6Z,3,REGULAR,substitution,out,[],1627863,,,1610612745,72,63,2020-02-12T04:16:59Z,4450000,,[HOU] substitution House Jr. replaced by Westbrook,"[1627863, 201566]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,Westbrook,201566.0,
452,PT02M23.00S,2020-02-12T04:16:32.6Z,3,REGULAR,substitution,out,[],203085,,,1610612745,72,63,2020-02-12T04:16:59Z,4460000,,[HOU] substitution Rivers replaced by Covington,"[203085, 203496]",1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,Covington,203496.0,
455,PT02M23.00S,2020-02-12T04:17:27.4Z,3,REGULAR,freethrow,1of2,[],201935,,,1610612745,73,63,2020-02-12T04:17:27Z,4490000,,[HOU] Harden freethrow 1of2: Made (29 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,: Made,29.0,,,,,,,,,,,,,,,,,,,,,,
456,PT02M23.00S,2020-02-12T04:17:46.5Z,3,REGULAR,freethrow,2of2,[],201935,,,1610612745,74,63,2020-02-12T04:17:46Z,4500000,,[HOU] Harden freethrow 2of2: Made (30 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,: Made,30.0,,,,,,,,,,,,,,,,,,,,,,
457,PT02M05.00S,2020-02-12T04:18:08.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202330,6.521024967148489,49.08854166666667,1610612738,74,65,2020-02-12T04:18:41Z,4510000,left,[BOS] Hayward layup: Made (14 PTS) assist: Wanamaker (1 AST),"[202330, 202954]",1610612738.0,BOS,drivingfingerroll,,,Hayward,G. Hayward,,,,,1.5,: Made,14.0,Wanamaker,202954.0,1.0,,,,,,,,,,,,,,,,,,,
459,PT01M48.00S,2020-02-12T04:18:24.9Z,3,REGULAR,3pt,jumpshot,[],201935,80.76544021024968,93.69638480392157,1610612745,74,65,2020-02-12T04:18:33Z,4530000,right,[HOU] Harden stepback 3pt jumpshot: Missed,[201935],1610612745.0,HOU,stepback,,,Harden,J. Harden,,,,,25.62,: Missed,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M47.00S,2020-02-12T04:18:25.9Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,74,65,2020-02-12T04:18:33Z,4540000,,[BOS] Williams defensive rebound (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,459.0,,,,,1.0,1.0,0.0,,,,,,,,,,,
461,PT01M42.00S,2020-02-12T04:18:36.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612738,74,65,2020-02-12T04:18:53Z,4550000,,[HOU] Harden foul personal (2 PF) (Williams inpenalty),"[201935, 1629684]",1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Williams,1629684.0,,,,,,
463,PT01M42.00S,2020-02-12T04:19:09.2Z,3,REGULAR,freethrow,1of2,[],1629684,,,1610612738,74,66,2020-02-12T04:19:09Z,4570000,,[BOS] Williams freethrow 1of2: Made (1 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,: Made,1.0,,,,,,,,,,,,,,,,,,,,,,
464,PT01M42.00S,2020-02-12T04:19:10.0Z,3,REGULAR,substitution,out,[],201935,,,1610612738,74,66,2020-02-12T04:19:19Z,4580000,,[HOU] substitution Harden replaced by Rivers,"[201935, 203085]",1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,,Rivers,203085.0,
466,PT01M42.00S,2020-02-12T04:19:26.4Z,3,REGULAR,freethrow,2of2,[],1629684,,,1610612738,74,67,2020-02-12T04:19:26Z,4600000,,[BOS] Williams freethrow 2of2: Made (2 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,: Made,2.0,,,,,,,,,,,,,,,,,,,,,,
467,PT01M30.00S,2020-02-12T04:19:43.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612745,74,67,2020-02-12T04:19:48Z,4610000,,[BOS] Langford foul personal (1 PF) (Westbrook inpenalty),"[1629641, 201566]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Westbrook,201566.0,,,,,,
469,PT01M30.00S,2020-02-12T04:20:03.7Z,3,REGULAR,freethrow,1of2,[],201566,,,1610612745,74,67,2020-02-12T04:20:03Z,4630000,,[HOU] Westbrook freethrow 1of2: Missed,[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M30.00S,2020-02-12T04:20:03.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,74,67,2020-02-12T04:20:03Z,4640000,,[HOU] Team offensive rebound,[],1610612745.0,HOU,,,,,,,,,,,,,,,,469.0,,,,,,,,,,,,,,,,,,
471,PT01M30.00S,2020-02-12T04:20:06.5Z,3,REGULAR,substitution,out,[],1629641,,,1610612745,74,67,2020-02-12T04:20:10Z,4650000,,[BOS] substitution Langford replaced by Brown,"[1629641, 1627759]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,1627759.0,
473,PT01M30.00S,2020-02-12T04:20:22.8Z,3,REGULAR,freethrow,2of2,[],201566,,,1610612745,75,67,2020-02-12T04:20:22Z,4670000,,[HOU] Westbrook freethrow 2of2: Made (22 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Made,22.0,,,,,,,,,,,,,,,,,,,,,,
474,PT01M16.00S,2020-02-12T04:20:37.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202954,5.601182654402102,52.27481617647059,1610612738,75,69,2020-02-12T04:20:44Z,4680000,left,[BOS] Wanamaker layup: Made (6 PTS) assist: Hayward (6 AST),"[202954, 202330]",1610612738.0,BOS,drivingfingerroll,,,Wanamaker,B. Wanamaker,,,,,1.27,: Made,6.0,Hayward,202330.0,6.0,,,,,,,,,,,,,,,,,,,
476,PT01M05.00S,2020-02-12T04:20:48.9Z,3,REGULAR,3pt,jumpshot,[],203085,73.9323258869908,15.019914215686276,1610612745,75,69,2020-02-12T04:20:53Z,4700000,right,[HOU] Rivers 3pt jumpshot: Missed,[203085],1610612745.0,HOU,,,,Rivers,A. Rivers,,,,,26.42,: Missed,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M02.00S,2020-02-12T04:20:51.9Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,75,69,2020-02-12T04:20:53Z,4710000,,[BOS] Williams defensive rebound (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,476.0,,,,,2.0,2.0,0.0,,,,,,,,,,,
478,PT00M52.10S,2020-02-12T04:21:02.8Z,3,REGULAR,3pt,jumpshot,[],203935,30.17411300919842,67.22579656862744,1610612738,75,69,2020-02-12T04:21:08Z,4720000,left,[BOS] Smart stepback 3pt jumpshot: Missed,[203935],1610612738.0,BOS,stepback,,,Smart,M. Smart,,,,,25.18,: Missed,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M48.50S,2020-02-12T04:21:06.5Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,75,69,2020-02-12T04:21:06Z,4730000,,[BOS] Williams offensive rebound (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,478.0,,,,,3.0,2.0,1.0,,,,,,,,,,,
480,PT00M47.70S,2020-02-12T04:21:07.4Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629684,9.937582128777924,52.76501225490197,1610612738,75,69,2020-02-12T04:22:28Z,4740000,left,[BOS] Williams layup: Missed Block: Sefolosha (1 BLK),"[1629684, 200757]",1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,4.84,: Missed,,,,,,,,,,,,,,,,,,Sefolosha,200757.0,1.0,,,
482,PT00M47.70S,2020-02-12T04:21:07.4Z,3,REGULAR,rebound,defensive,[],201566,,,1610612745,75,69,2020-02-12T04:21:12Z,4760000,,[HOU] Westbrook defensive rebound (Off:0 Def:8),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,480.0,,,,,8.0,8.0,0.0,,,,,,,,,,,
491,PT00M30.40S,2020-02-12T04:22:22.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612745,75,69,2020-02-12T04:30:01Z,4785000,,[BOS] Williams foul personal (1 PF) (Covington inpenalty),"[1629684, 203496]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Covington,203496.0,,,,,,
487,PT00M30.40S,2020-02-12T04:22:51.1Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612745,75,69,2020-02-12T04:25:19Z,4810000,,[HOU] timeout challenge,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M30.40S,2020-02-12T04:22:54.2Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612745,75,69,2020-02-12T04:24:43Z,4820000,,,[],1610612745.0,HOU,overturned,,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,Corrected to Personal Foul on G. Williams
493,PT00M30.40S,2020-02-12T04:24:53.0Z,3,REGULAR,freethrow,1of2,[],203496,,,1610612745,76,69,2020-02-12T04:24:53Z,4850000,,[HOU] Covington freethrow 1of2: Made (7 PTS),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,: Made,7.0,,,,,,,,,,,,,,,,,,,,,,
494,PT00M30.40S,2020-02-12T04:24:53.8Z,3,REGULAR,freethrow,2of2,[],203496,,,1610612745,77,69,2020-02-12T04:24:53Z,4860000,,[HOU] Covington freethrow 2of2: Made (8 PTS),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,: Made,8.0,,,,,,,,,,,,,,,,,,,,,,
495,PT00M10.30S,2020-02-12T04:25:14.0Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],202954,19.66162943495401,46.88265931372549,1610612738,77,69,2020-02-12T04:25:19Z,4870000,left,[BOS] Wanamaker jumpshot: Missed,[202954],1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,13.87,: Missed,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M09.30S,2020-02-12T04:25:15.3Z,3,REGULAR,rebound,offensive,[],202330,,,1610612738,77,69,2020-02-12T04:25:15Z,4880000,,[BOS] Hayward offensive rebound (Off:2 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,495.0,,,,,7.0,5.0,2.0,,,,,,,,,,,
497,PT00M09.30S,2020-02-12T04:25:16.2Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202330,6.521024967148489,51.049325980392155,1610612738,77,71,2020-02-12T04:25:21Z,4890000,left,[BOS] Hayward layup: Made (16 PTS),[202330],1610612738.0,BOS,putback,,,Hayward,G. Hayward,,,,,1.52,: Made,16.0,,,,,,,,,,,,,,,,,,,,,,
498,PT00M03.10S,2020-02-12T04:25:27.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612745,77,71,2020-02-12T04:25:34Z,4900000,,[BOS] Smart foul personal (2 PF) (Westbrook inpenalty),"[203935, 201566]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Westbrook,201566.0,,,,,,
502,PT00M03.10S,2020-02-12T04:26:40.2Z,3,REGULAR,instantreplay,request,[],0,,,1610612745,77,71,2020-02-12T04:27:51Z,4940000,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,Common Foul Upheld
503,PT00M03.10S,2020-02-12T04:28:28.9Z,3,REGULAR,freethrow,1of2,[],201566,,,1610612745,77,71,2020-02-12T04:28:28Z,4950000,,[HOU] Westbrook freethrow 1of2: Missed,[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M03.10S,2020-02-12T04:28:28.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,77,71,2020-02-12T04:28:28Z,4960000,,[HOU] Team offensive rebound,[],1610612745.0,HOU,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,,
505,PT00M03.10S,2020-02-12T04:28:32.1Z,3,REGULAR,substitution,out,[],202954,,,1610612745,77,71,2020-02-12T04:28:37Z,4970000,,[BOS] substitution Wanamaker replaced by Kanter,"[202954, 202683]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,,,Kanter,202683.0,
507,PT00M03.10S,2020-02-12T04:28:43.6Z,3,REGULAR,freethrow,2of2,[],201566,,,1610612745,78,71,2020-02-12T04:28:43Z,4990000,,[HOU] Westbrook freethrow 2of2: Made (23 PTS),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,: Made,23.0,,,,,,,,,,,,,,,,,,,,,,
508,PT00M02.30S,2020-02-12T04:28:53.8Z,3,REGULAR,turnover,badpass,[],203935,,,1610612738,78,71,2020-02-12T04:29:00Z,5000000,,[BOS] Smart badpass turnover (2 TO) Steal: Westbrook (2 STL),"[203935, 201566]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,2.0,Westbrook,201566.0,2.0,,,,,,,,,,,,,,
510,PT00M00.00S,2020-02-12T04:29:04.2Z,3,REGULAR,period,end,[],0,,,1610612745,78,71,2020-02-12T04:29:04Z,5020000,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2020-02-12T04:31:01.5Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612745,78,71,2020-02-12T04:32:00Z,5030000,,[BOS] substitution Williams replaced by Wanamaker,"[1629684, 202954]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanamaker,202954.0,
512,PT12M00.00S,2020-02-12T04:31:01.5Z,4,REGULAR,substitution,out,['startperiod'],202330,,,1610612745,78,71,2020-02-12T04:32:00Z,5040000,,[BOS] substitution Hayward replaced by Tatum,"[202330, 1628369]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,,Tatum,1628369.0,
515,PT12M00.00S,2020-02-12T04:32:44.4Z,4,REGULAR,period,start,[],0,,,1610612738,78,71,2020-02-12T04:32:44Z,5070000,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
