actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
544,PT09M14.00S,2022-05-24T02:40:25.8Z,4,REGULAR,turnover,lost ball,[],203506,,,1610612748,86,57,2022-05-24T02:40:29Z,5330000,,,0,,V. Oladipo lost ball TURNOVER (1 TO),"[203506, 1630202]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,1.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,,
545,PT09M14.00S,2022-05-24T02:40:25.8Z,4,REGULAR,steal,,[],1630202,,,1610612738,86,57,2022-05-24T02:40:27Z,5340000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M57.00S,2022-05-24T02:40:43.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,9.149145860709593,71.32352941176471,1610612738,88,57,2022-05-24T02:40:47Z,5350000,-107.0,34.0,1,left,P. Pritchard 11' pullup Jump Shot (8 PTS) (J. Tatum 5 AST),"[1630202, 1628369]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,11.17,Made,8.0,,,,,,,,,,J. Tatum,1628369.0,5.0,,,
548,PT08M55.00S,2022-05-24T02:40:49.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,88,57,2022-05-24T02:40:49Z,5370000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M55.00S,2022-05-24T02:43:19.8Z,4,REGULAR,substitution,out,[],1628369,,,1610612748,88,57,2022-05-24T02:44:16Z,5380000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M55.00S,2022-05-24T02:43:19.8Z,4,REGULAR,substitution,out,[],201143,,,1610612748,88,57,2022-05-24T02:44:16Z,5390000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M55.00S,2022-05-24T02:43:19.8Z,4,REGULAR,substitution,in,[],1630174,,,1610612748,88,57,2022-05-24T02:44:16Z,5400000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M55.00S,2022-05-24T02:43:19.8Z,4,REGULAR,substitution,in,[],1628464,,,1610612748,88,57,2022-05-24T02:44:16Z,5410000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M44.00S,2022-05-24T02:44:41.7Z,4,REGULAR,3pt,Jump Shot,[],1629130,71.96123521681997,18.872549019607842,1610612748,88,60,2022-05-24T02:44:46Z,5420000,-156.0,211.0,1,right,D. Robinson 26' 3PT  (8 PTS) (V. Oladipo 4 AST),"[1629130, 203506]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,26.22,Made,8.0,,,,,,,,,,V. Oladipo,203506.0,4.0,,,
555,PT08M18.00S,2022-05-24T02:45:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,8.360709592641262,48.529411764705884,1610612738,90,60,2022-05-24T02:45:11Z,5440000,7.0,26.0,1,left,D. Theis cutting Layup (2 PTS) (P. Pritchard 3 AST),"[1628464, 1630202]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,,,,2.71,Made,2.0,,,,,,,,,,P. Pritchard,1630202.0,3.0,,,
557,PT08M08.00S,2022-05-24T02:45:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,90.62089356110381,53.18627450980392,1610612748,90,60,2022-05-24T02:45:28Z,5460000,16.0,36.0,1,right,MISS D. Robinson driving Layup - blocked,"[1629130, 1628401]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,,,,3.91,Missed,,,,,,,,,,,,,,White,1628401.0,
558,PT08M08.00S,2022-05-24T02:45:19.3Z,4,REGULAR,block,,[],1628401,,,1610612748,90,60,2022-05-24T02:45:45Z,5470000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M07.00S,2022-05-24T02:45:20.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,90,60,2022-05-24T02:45:28Z,5480000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,557.0,,,,,,,,,
560,PT08M07.00S,2022-05-24T02:45:24.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,90,60,2022-05-24T02:45:24Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M03.00S,2022-05-24T02:45:38.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203473,91.27792378449409,57.35294117647059,1610612748,90,62,2022-05-24T02:46:02Z,5500000,37.0,29.0,1,right,D. Dedmon bank Hook (4 PTS) (G. Vincent 5 AST),"[203473, 1629216]",1610612748.0,MIA,bank,,,Dedmon,D. Dedmon,,,,,,,,4.72,Made,4.0,,,,,,,,,,G. Vincent,1629216.0,5.0,,,
562,PT07M50.00S,2022-05-24T02:45:57.7Z,4,REGULAR,foul,personal,[],203473,,,1610612738,90,62,2022-05-24T02:46:05Z,5510000,,,0,,D. Dedmon personal FOUL (4 PF),"[203473, 1628464]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,201640.0,4.0,1.0,Theis,1628464.0,,,,,,,,,,
565,PT07M45.00S,2022-05-24T02:46:16.0Z,4,REGULAR,3pt,Jump Shot,[],1628401,32.802233902759525,58.08823529411765,1610612738,90,62,2022-05-24T02:47:32Z,5530000,-40.0,256.0,1,left,MISS D. White 25' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,,,,25.9,Missed,,,,,,,,,,,,,,,,
566,PT07M43.00S,2022-05-24T02:46:18.0Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,90,62,2022-05-24T02:46:21Z,5540000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,565.0,1.0,1.0,0.0,,,,,,
567,PT07M37.00S,2022-05-24T02:46:24.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203506,66.44218134034165,57.59803921568627,1610612748,90,65,2022-05-24T02:46:32Z,5550000,38.0,263.0,1,right,V. Oladipo 26' 3PT  (23 PTS) (G. Vincent 6 AST),"[203506, 1629216]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,26.56,Made,23.0,,,,,,,,,,G. Vincent,1629216.0,6.0,,,
569,PT07M20.00S,2022-05-24T02:46:41.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,17.95335085413929,40.19607843137255,1610612738,90,65,2022-05-24T02:46:48Z,5570000,49.0,116.0,1,left,MISS D. Theis 12' Jump Shot,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,12.62,Missed,,,,,,,,,,,,,,,,
570,PT07M18.00S,2022-05-24T02:46:43.1Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,90,65,2022-05-24T02:46:48Z,5580000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,569.0,3.0,3.0,0.0,,,,,,
571,PT07M11.00S,2022-05-24T02:46:50.6Z,4,REGULAR,3pt,Jump Shot,[],1629216,73.53810775295663,85.5392156862745,1610612748,90,68,2022-05-24T02:46:55Z,5590000,178.0,196.0,1,right,G. Vincent 26' 3PT  (3 PTS) (V. Oladipo 5 AST),"[1629216, 203506]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,26.47,Made,3.0,,,,,,,,,,V. Oladipo,203506.0,5.0,,,
573,PT06M52.00S,2022-05-24T02:47:09.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,14.799605781865965,42.8921568627451,1610612738,92,68,2022-05-24T02:49:20Z,5610000,36.0,87.0,1,left,P. Pritchard 9' floating Jump Shot (10 PTS),[1630202],1610612738.0,BOS,floating,,,Pritchard,P. Pritchard,,,,,,,,9.36,Made,10.0,,,,,,,,,,,,,,,
574,PT06M44.00S,2022-05-24T02:47:16.8Z,4,REGULAR,3pt,Jump Shot,[],1629216,70.38436268068331,81.61764705882352,1610612748,92,71,2022-05-24T02:49:52Z,5620000,158.0,226.0,1,right,G. Vincent 27' 3PT step back (6 PTS),[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,,,,27.57,Made,6.0,,,,,,,,,,,,,,,
575,PT06M19.00S,2022-05-24T02:47:42.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,26.231931668856767,83.33333333333334,1610612738,95,71,2022-05-24T02:47:46Z,5630000,-167.0,194.0,1,left,P. Pritchard 25' 3PT  (13 PTS) (G. Williams 1 AST),"[1630202, 1629684]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,25.59,Made,13.0,,,,,,,,,,G. Williams,1629684.0,1.0,,,
577,PT06M07.00S,2022-05-24T02:47:53.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203506,81.2910643889619,48.03921568627451,1610612748,95,71,2022-05-24T02:47:58Z,5650000,-10.0,123.0,1,right,MISS V. Oladipo 12' driving floating Shot,[203506],1610612748.0,MIA,driving floating,,,Oladipo,V. Oladipo,,,,,,,,12.38,Missed,,,,,,,,,,,,,,,,
578,PT06M05.00S,2022-05-24T02:47:55.8Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,95,71,2022-05-24T02:47:58Z,5660000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,577.0,1.0,1.0,0.0,,,,,,
579,PT05M51.00S,2022-05-24T02:48:10.8Z,4,REGULAR,2pt,Jump Shot,[],1630174,14.536793692509855,24.754901960784316,1610612738,97,71,2022-05-24T02:48:21Z,5670000,126.0,84.0,1,left,A. Nesmith 15' driving floating Jump Shot (2 PTS) (D. White 6 AST),"[1630174, 1628401]",1610612738.0,BOS,driving floating,,,Nesmith,A. Nesmith,,,,,,,,15.17,Made,2.0,,,,,,,,,,D. White,1628401.0,6.0,,,
581,PT05M35.00S,2022-05-24T02:48:26.1Z,4,REGULAR,3pt,Jump Shot,[],203473,68.54467805519053,70.58823529411765,1610612748,97,74,2022-05-24T02:48:31Z,5690000,103.0,243.0,1,right,D. Dedmon 26' 3PT  (7 PTS) (V. Oladipo 6 AST),"[203473, 203506]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,26.41,Made,7.0,,,,,,,,,,V. Oladipo,203506.0,6.0,,,
583,PT05M27.00S,2022-05-24T02:48:37.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612738,97,74,2022-05-24T02:48:43Z,5710000,,,0,,C. Martin personal FOUL (2 PF) (Pritchard 2 FT),"[1628997, 1630202]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,201640.0,2.0,0.0,Pritchard,1630202.0,,,,,,,,,,
585,PT05M27.00S,2022-05-24T02:49:02.7Z,4,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,97,74,2022-05-24T02:49:02Z,5730000,,,0,,MISS P. Pritchard Free Throw 1 of 2,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,Missed,,,,,,,,,,,,,,,,
586,PT05M27.00S,2022-05-24T02:49:02.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,97,74,2022-05-24T02:49:02Z,5740000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,
587,PT05M27.00S,2022-05-24T02:49:04.7Z,4,REGULAR,substitution,out,[],203506,,,1610612738,97,74,2022-05-24T02:49:23Z,5750000,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M27.00S,2022-05-24T02:49:04.7Z,4,REGULAR,substitution,out,[],203473,,,1610612738,97,74,2022-05-24T02:49:23Z,5760000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M27.00S,2022-05-24T02:49:04.7Z,4,REGULAR,substitution,in,[],1630209,,,1610612738,97,74,2022-05-24T02:49:23Z,5770000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M27.00S,2022-05-24T02:49:04.7Z,4,REGULAR,substitution,in,[],1629312,,,1610612738,97,74,2022-05-24T02:49:23Z,5780000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M27.00S,2022-05-24T02:49:26.8Z,4,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,98,74,2022-05-24T02:49:26Z,5790000,,,0,,P. Pritchard Free Throw 2 of 2 (14 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
592,PT05M14.00S,2022-05-24T02:49:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,92.72339027595268,51.470588235294116,1610612748,98,76,2022-05-24T02:49:43Z,5800000,7.0,16.0,1,right,O. Yurtseven alley-oop Layup (2 PTS) (G. Vincent 7 AST),"[1630209, 1629216]",1610612748.0,MIA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,,,,1.75,Made,2.0,,,,,,,,,,G. Vincent,1629216.0,7.0,,,
594,PT04M54.00S,2022-05-24T02:50:00.6Z,4,REGULAR,3pt,Jump Shot,[],1630202,25.443495400788436,85.29411764705883,1610612738,98,76,2022-05-24T02:50:16Z,5820000,-176.0,187.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,25.69,Missed,,,,,,,,,,,,,,,,
595,PT04M53.00S,2022-05-24T02:50:01.6Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612738,98,76,2022-05-24T02:50:16Z,5830000,,,0,,A. Nesmith REBOUND (Off:1 Def:0),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,594.0,1.0,0.0,1.0,,,,,,
596,PT04M50.00S,2022-05-24T02:50:08.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,98,76,2022-05-24T02:50:08Z,5840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M50.00S,2022-05-24T02:50:28.3Z,4,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,98,76,2022-05-24T02:50:34Z,5850000,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,1.0,,,,,,1162.0,,,,,,,,,,,,,,
598,PT04M38.00S,2022-05-24T02:50:51.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630209,89.30683311432325,51.225490196078425,1610612748,98,76,2022-05-24T02:52:57Z,5860000,6.0,48.0,1,right,MISS O. Yurtseven floating Shot,[1630209],1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,,,,4.84,Missed,,,,,,,,,,,,,,,,
599,PT04M36.00S,2022-05-24T02:50:53.3Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,98,76,2022-05-24T02:51:02Z,5870000,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,598.0,2.0,1.0,1.0,,,,,,
600,PT04M18.00S,2022-05-24T02:51:10.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,12.697109067017081,38.23529411764706,1610612738,98,76,2022-05-24T02:51:17Z,5880000,59.0,67.0,1,left,MISS D. White 8' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,,,,8.91,Missed,,,,,,,,,,,,,,,,
601,PT04M16.00S,2022-05-24T02:51:12.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,98,76,2022-05-24T02:51:17Z,5890000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,
602,PT04M16.00S,2022-05-24T02:51:16.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,98,76,2022-05-24T02:51:16Z,5900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M08.00S,2022-05-24T02:51:30.7Z,4,REGULAR,3pt,Jump Shot,[],1629216,73.01248357424441,82.59803921568627,1610612748,98,76,2022-05-24T02:54:13Z,5910000,163.0,201.0,1,right,MISS G. Vincent 25' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,,,,25.89,Missed,,,,,,,,,,,,,,,,
604,PT04M06.00S,2022-05-24T02:51:32.7Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,98,76,2022-05-24T02:51:35Z,5920000,,,0,,G. Williams REBOUND (Off:2 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,603.0,5.0,3.0,2.0,,,,,,
605,PT03M51.00S,2022-05-24T02:51:48.6Z,4,REGULAR,3pt,Jump Shot,[],1629684,31.882391590013142,31.61764705882353,1610612738,98,76,2022-05-24T02:51:56Z,5930000,92.0,247.0,1,left,MISS G. Williams 26' step back 3PT,[1629684],1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,,,,26.37,Missed,,,,,,,,,,,,,,,,
606,PT03M49.00S,2022-05-24T02:51:50.6Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,98,76,2022-05-24T02:51:56Z,5940000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,605.0,1.0,1.0,0.0,,,,,,
607,PT03M36.00S,2022-05-24T02:52:03.0Z,4,REGULAR,3pt,Jump Shot,[],1629130,78.26872536136662,91.42156862745098,1610612748,98,79,2022-05-24T02:52:08Z,5950000,207.0,152.0,1,right,D. Robinson 25' 3PT  (11 PTS) (C. Martin 1 AST),"[1629130, 1628997]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,25.68,Made,11.0,,,,,,,,,,C. Martin,1628997.0,1.0,,,
609,PT03M07.00S,2022-05-24T02:52:32.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,5.601182654402102,44.36274509803921,1610612738,100,79,2022-05-24T02:52:38Z,5970000,28.0,0.0,1,left,D. Theis driving DUNK (4 PTS) (G. Williams 2 AST),"[1628464, 1629684]",1610612738.0,BOS,driving,,,Theis,D. Theis,,,,,,,,2.82,Made,4.0,,,,,,,,,,G. Williams,1629684.0,2.0,,,
611,PT02M50.00S,2022-05-24T02:52:49.1Z,4,REGULAR,3pt,Jump Shot,[],1628997,86.41590013140605,94.85294117647058,1610612748,100,79,2022-05-24T02:52:57Z,5990000,224.0,75.0,1,right,MISS C. Martin step back 3PT,[1628997],1610612748.0,MIA,step back,,,Martin,C. Martin,,,,,,,,23.66,Missed,,,,,,,,,,,,,,,,
612,PT02M48.00S,2022-05-24T02:52:51.1Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,100,79,2022-05-24T02:52:57Z,6000000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,611.0,2.0,2.0,0.0,,,,,,
613,PT02M26.00S,2022-05-24T02:53:13.5Z,4,REGULAR,2pt,Jump Shot,[],1628401,18.610381077529567,30.14705882352941,1610612738,100,79,2022-05-24T02:53:17Z,6010000,99.0,122.0,1,left,MISS D. White 15' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,,,,15.76,Missed,,,,,,,,,,,,,,,,
614,PT02M24.00S,2022-05-24T02:53:15.5Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,100,79,2022-05-24T02:53:21Z,6020000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,613.0,4.0,4.0,0.0,,,,,,
615,PT02M11.00S,2022-05-24T02:53:27.8Z,4,REGULAR,3pt,Jump Shot,[],1629130,77.61169513797634,90.19607843137256,1610612748,100,82,2022-05-24T02:57:16Z,6030000,201.0,158.0,1,right,D. Robinson 25' 3PT pullup (14 PTS) (H. Highsmith 1 AST),"[1629130, 1629312]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,,,,25.57,Made,14.0,,,,,,,,,,H. Highsmith,1629312.0,1.0,,,
617,PT01M54.00S,2022-05-24T02:53:46.5Z,4,REGULAR,turnover,lost ball,[],1628401,,,1610612738,100,82,2022-05-24T02:53:50Z,6050000,,,0,,D. White lost ball TURNOVER (3 TO),"[1628401, 1629130]",1610612738.0,BOS,,,,White,D. White,,,,,3.0,Robinson,1629130.0,,,,,,,,,,,,,,,,,,
618,PT01M54.00S,2022-05-24T02:53:46.5Z,4,REGULAR,steal,,[],1629130,,,1610612748,100,82,2022-05-24T02:56:50Z,6060000,,,0,,D. Robinson STEAL (2 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M49.00S,2022-05-24T02:53:50.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629216,72.61826544021025,12.5,1610612748,100,82,2022-05-24T02:58:03Z,6070000,-188.0,205.0,1,right,MISS G. Vincent 27' running 3PT,[1629216],1610612748.0,MIA,running,,,Vincent,G. Vincent,,,,,,,,27.77,Missed,,,,,,,,,,,,,,,,
620,PT01M48.00S,2022-05-24T02:53:51.2Z,4,REGULAR,rebound,offensive,[],1629312,,,1610612748,100,82,2022-05-24T02:54:00Z,6080000,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,619.0,1.0,0.0,1.0,,,,,,
621,PT01M48.00S,2022-05-24T02:53:55.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629312,94.40999984741211,50.0,1610612748,100,82,2022-05-24T02:58:30Z,6090000,0.0,0.0,1,right,MISS H. Highsmith tip Layup,[1629312],1610612748.0,MIA,tip,,,Highsmith,H. Highsmith,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
622,PT01M47.00S,2022-05-24T02:53:56.1Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,100,82,2022-05-24T02:54:16Z,6100000,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,621.0,3.0,2.0,1.0,,,,,,
623,PT01M39.00S,2022-05-24T02:54:05.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,100,82,2022-05-24T02:54:05Z,6110000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M39.00S,2022-05-24T02:56:20.2Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,100,82,2022-05-24T02:57:32Z,6120000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M39.00S,2022-05-24T02:56:20.2Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,100,82,2022-05-24T02:57:32Z,6130000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M39.00S,2022-05-24T02:56:20.2Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,100,82,2022-05-24T02:57:32Z,6140000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M39.00S,2022-05-24T02:56:20.2Z,4,REGULAR,substitution,in,[],203917,,,1610612738,100,82,2022-05-24T02:57:32Z,6150000,,,0,,SUB in: N. Stauskas,[203917],1610612738.0,BOS,,,,Stauskas,N. Stauskas,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M39.00S,2022-05-24T02:56:20.2Z,4,REGULAR,substitution,in,[],1630238,,,1610612738,100,82,2022-05-24T02:57:32Z,6160000,,,0,,SUB in: M. Fitts,[1630238],1610612738.0,BOS,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M39.00S,2022-05-24T02:56:20.2Z,4,REGULAR,substitution,in,[],1629752,,,1610612738,100,82,2022-05-24T02:57:32Z,6170000,,,0,,SUB in: J. Morgan,[1629752],1610612738.0,BOS,,,,Morgan,J. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M25.00S,2022-05-24T02:58:01.0Z,4,REGULAR,3pt,Jump Shot,[],1630174,14.931011826544022,1.715686274509804,1610612738,100,82,2022-05-24T02:58:14Z,6180000,241.0,88.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,25.69,Missed,,,,,,,,,,,,,,,,
631,PT01M24.00S,2022-05-24T02:58:02.0Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612738,100,82,2022-05-24T02:58:14Z,6190000,,,0,,A. Nesmith REBOUND (Off:2 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,630.0,4.0,2.0,2.0,,,,,,
632,PT01M23.00S,2022-05-24T02:58:11.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,100,82,2022-05-24T02:58:19Z,6200000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
633,PT01M12.00S,2022-05-24T02:58:28.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,100,82,2022-05-24T02:58:28Z,6210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
