actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
368,PT07M34.00S,2022-06-03T02:30:45.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626172,,,1610612744,68,61,2022-06-03T02:30:45Z,3600000,,,0,,K. Looney Free Throw 2 of 2 (4 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
369,PT07M17.00S,2022-06-03T02:31:04.3Z,3,REGULAR,3pt,Jump Shot,[],201143,6.521024967148489,4.411764705882353,1610612738,68,64,2022-06-03T02:31:07Z,3610000,228.0,9.0,1,left,A. Horford 3PT  (12 PTS) (M. Smart 4 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,22.81,Made,,,,,12.0,M. Smart,203935.0,4.0,,,,,,,,,,,
371,PT07M04.00S,2022-06-03T02:31:17.0Z,3,REGULAR,3pt,Jump Shot,[],201939,94.43166885676742,95.34313725490196,1610612744,68,64,2022-06-03T02:31:19Z,3630000,227.0,0.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
372,PT07M01.00S,2022-06-03T02:31:20.1Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,68,64,2022-06-03T02:31:20Z,3640000,,,0,,K. Looney REBOUND (Off:6 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,371.0,8.0,2.0,6.0,,,,,,,,,,,,,,,
373,PT07M00.00S,2022-06-03T02:31:21.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203952,74.98357424441524,12.990196078431374,1610612744,71,64,2022-06-03T02:31:23Z,3650000,-185.0,183.0,1,right,A. Wiggins 26' 3PT  (16 PTS) (K. Looney 5 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.0,Made,,,,,16.0,K. Looney,1626172.0,5.0,,,,,,,,,,,
375,PT06M59.00S,2022-06-03T02:31:27.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,71,64,2022-06-03T02:31:27Z,3670000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M59.00S,2022-06-03T02:32:36.7Z,3,REGULAR,memo,,[],0,,,1610612738,71,64,2022-06-03T02:36:03Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW: 428th consecutive sellout
377,PT06M59.00S,2022-06-03T02:32:37.4Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,71,64,2022-06-03T02:35:00Z,3690000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M59.00S,2022-06-03T02:32:37.4Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,71,64,2022-06-03T02:35:00Z,3700000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M42.00S,2022-06-03T02:35:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,12.959921156373195,52.20588235294118,1610612738,71,64,2022-06-03T02:35:29Z,3710000,-11.0,69.0,1,left,MISS J. Brown 7' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,,
380,PT06M39.00S,2022-06-03T02:35:30.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,71,64,2022-06-03T02:35:30Z,3720000,,,0,,D. Green REBOUND (Off:3 Def:7),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,379.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
381,PT06M26.00S,2022-06-03T02:35:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.30683311432325,50.98039215686274,1610612744,73,64,2022-06-03T02:35:46Z,3730000,5.0,48.0,1,right,S. Curry driving finger roll Layup (28 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,4.82,Made,,,,,28.0,,,,,,,,,,,,,,
382,PT06M19.00S,2022-06-03T02:35:53.9Z,3,REGULAR,foul,personal,[],203110,,,1610612738,73,64,2022-06-03T02:35:57Z,3740000,,,0,,D. Green personal FOUL (3 PF),"[203110, 1627759]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,101284.0,3.0,0.0,Brown,1627759.0,,,,,,
385,PT05M58.00S,2022-06-03T02:36:31.6Z,3,REGULAR,3pt,Jump Shot,[],1627759,33.327858081471746,45.09803921568628,1610612738,73,64,2022-06-03T02:36:34Z,3770000,25.0,261.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
386,PT05M55.00S,2022-06-03T02:36:35.3Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,73,64,2022-06-03T02:36:35Z,3780000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,385.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
387,PT05M50.00S,2022-06-03T02:36:42.7Z,3,REGULAR,foul,personal,[],1627759,,,1610612744,73,64,2022-06-03T02:36:45Z,3790000,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 203110]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,101284.0,1.0,0.0,Green,203110.0,,,,,,
389,PT05M50.00S,2022-06-03T02:36:49.5Z,3,REGULAR,substitution,out,[],203110,,,1610612744,73,64,2022-06-03T02:37:00Z,3810000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M50.00S,2022-06-03T02:36:49.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612744,73,64,2022-06-03T02:37:00Z,3820000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M50.00S,2022-06-03T02:36:49.5Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,73,64,2022-06-03T02:37:00Z,3830000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M50.00S,2022-06-03T02:36:49.5Z,3,REGULAR,substitution,in,[],1628401,,,1610612744,73,64,2022-06-03T02:37:00Z,3840000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M40.00S,2022-06-03T02:37:19.4Z,3,REGULAR,2pt,Jump Shot,[],202691,77.21747700394218,48.529411764705884,1610612744,73,64,2022-06-03T02:37:22Z,3850000,-7.0,162.0,1,right,MISS K. Thompson 16' step back Shot,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,16.19,Missed,,,,,,,,,,,,,,,,,,,
394,PT05M37.00S,2022-06-03T02:37:22.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,73,64,2022-06-03T02:37:22Z,3860000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,393.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
395,PT05M36.00S,2022-06-03T02:37:26.9Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,73,64,2022-06-03T02:37:28Z,3870000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,,,,,101284.0,,,,,,,2.0,,,
396,PT05M19.00S,2022-06-03T02:37:48.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,73,64,2022-06-03T02:37:48Z,3880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M19.00S,2022-06-03T02:38:01.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,73,64,2022-06-03T02:38:01Z,3890000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M13.00S,2022-06-03T02:41:45.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626172,87.86136662286465,47.05882352941176,1610612744,73,64,2022-06-03T02:42:36Z,3900000,-15.0,62.0,1,right,MISS K. Looney 6' driving floating Shot,[1626172],1610612744.0,GSW,driving floating,,,Looney,K. Looney,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,,
399,PT05M11.00S,2022-06-03T02:41:47.9Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,73,64,2022-06-03T02:42:10Z,3910000,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,398.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
400,PT05M10.00S,2022-06-03T02:41:52.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203952,94.40999984741211,50.0,1610612744,75,64,2022-06-03T02:42:43Z,3920000,0.0,0.0,1,right,A. Wiggins tip Layup (18 PTS),[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,0.0,Made,,,,,18.0,,,,,,,,,,,,,,
401,PT04M47.00S,2022-06-03T02:42:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,10.200394218134035,53.92156862745098,1610612738,75,64,2022-06-03T02:42:13Z,3930000,-20.0,43.0,1,left,MISS G. Williams Layup - blocked,"[1629684, 203952]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,4.76,Missed,,,,,,,,,,,,,,Wiggins,203952.0,,,,
402,PT04M47.00S,2022-06-03T02:42:11.8Z,3,REGULAR,block,,[],203952,,,1610612738,75,64,2022-06-03T02:42:15Z,3940000,,,0,,A. Wiggins BLOCK (3 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M45.00S,2022-06-03T02:42:13.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,75,64,2022-06-03T02:55:12Z,3950000,,,0,,K. Looney REBOUND (Off:6 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,401.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
404,PT04M38.00S,2022-06-03T02:42:20.8Z,3,REGULAR,2pt,Jump Shot,[],202691,81.15965834428384,71.32352941176471,1610612744,75,64,2022-06-03T02:44:29Z,3960000,107.0,125.0,1,right,MISS K. Thompson 16' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,16.4,Missed,,,,,,,,,,,,,,,,,,,
405,PT04M36.00S,2022-06-03T02:42:22.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,75,64,2022-06-03T02:44:12Z,3970000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
406,PT04M29.00S,2022-06-03T02:42:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.440867279894875,43.13725490196079,1610612738,75,64,2022-06-03T02:43:10Z,3980000,34.0,17.0,1,left,MISS D. White driving Layup - blocked,"[1628401, 1626172]",1610612738.0,BOS,driving,,,White,D. White,,,,,3.85,Missed,,,,,,,,,,,,,,Looney,1626172.0,,,,
407,PT04M29.00S,2022-06-03T02:42:31.3Z,3,REGULAR,block,,[],1626172,,,1610612738,75,64,2022-06-03T02:42:34Z,3990000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M28.00S,2022-06-03T02:42:32.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,75,64,2022-06-03T02:43:10Z,4000000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,,,,
409,PT04M28.00S,2022-06-03T02:42:36.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,75,64,2022-06-03T02:42:36Z,4010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M22.00S,2022-06-03T02:42:56.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,7.835085413929041,37.254901960784316,1610612738,75,64,2022-06-03T02:42:57Z,4020000,64.0,21.0,1,left,MISS M. Smart 6' Layup - blocked,"[203935, 1626172]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,6.71,Missed,,,,,,,,,,,,,,Looney,1626172.0,,,,
411,PT04M22.00S,2022-06-03T02:42:56.3Z,3,REGULAR,block,,[],1626172,,,1610612738,75,64,2022-06-03T02:42:58Z,4030000,,,0,,K. Looney BLOCK (2 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M19.00S,2022-06-03T02:42:59.5Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,75,64,2022-06-03T02:42:59Z,4040000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,410.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
413,PT04M17.00S,2022-06-03T02:43:01.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628369,10.5946123521682,44.6078431372549,1610612738,75,66,2022-06-03T02:43:05Z,4050000,27.0,47.0,1,left,J. Tatum driving floating Jump Shot (12 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,5.43,Made,,,,,12.0,,,,,,,,,,,,,,
414,PT04M02.00S,2022-06-03T02:43:19.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612744,75,66,2022-06-03T02:43:43Z,4060000,,,0,,J. Tatum shooting personal FOUL (2 PF) (Curry 2 FT),"[1628369, 201939]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,202058.0,2.0,0.0,Curry,201939.0,,,,,,
417,PT04M02.00S,2022-06-03T02:43:50.7Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,76,66,2022-06-03T02:43:50Z,4090000,,,0,,S. Curry Free Throw 1 of 2 (29 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,29.0,,,,,,,,,,,,,,
418,PT04M02.00S,2022-06-03T02:43:51.5Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,76,66,2022-06-03T02:43:57Z,4100000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M02.00S,2022-06-03T02:43:51.5Z,3,REGULAR,substitution,out,[],202691,,,1610612744,76,66,2022-06-03T02:43:57Z,4110000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M02.00S,2022-06-03T02:43:51.5Z,3,REGULAR,substitution,in,[],203490,,,1610612744,76,66,2022-06-03T02:43:57Z,4120000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M02.00S,2022-06-03T02:43:51.5Z,3,REGULAR,substitution,in,[],203110,,,1610612744,76,66,2022-06-03T02:43:57Z,4130000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M02.00S,2022-06-03T02:44:15.9Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,77,66,2022-06-03T02:44:15Z,4140000,,,0,,S. Curry Free Throw 2 of 2 (30 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
423,PT03M52.00S,2022-06-03T02:44:31.4Z,3,REGULAR,3pt,Jump Shot,[],201143,11.514454664914586,3.9215686274509802,1610612738,77,66,2022-06-03T02:44:33Z,4150000,230.0,56.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
424,PT03M49.00S,2022-06-03T02:44:34.6Z,3,REGULAR,rebound,defensive,[],203490,,,1610612744,77,66,2022-06-03T02:44:34Z,4160000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,423.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
425,PT03M43.00S,2022-06-03T02:44:40.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,63.02562417871223,44.85294117647059,1610612744,80,66,2022-06-03T02:44:43Z,4170000,-26.0,295.0,1,right,J. Poole 29' 3PT pullup (5 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,29.62,Made,,,,,5.0,,,,,,,,,,,,,,
426,PT03M19.00S,2022-06-03T02:45:03.8Z,3,REGULAR,3pt,Jump Shot,[],1628401,29.25427069645204,23.03921568627451,1610612738,80,69,2022-06-03T02:45:06Z,4180000,135.0,222.0,1,left,D. White 26' 3PT  (11 PTS) (J. Tatum 8 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,26.01,Made,,,,,11.0,J. Tatum,1628369.0,8.0,,,,,,,,,,,
428,PT03M09.00S,2022-06-03T02:45:15.2Z,3,REGULAR,3pt,Jump Shot,[],203490,65.25952693823915,60.29411764705882,1610612744,83,69,2022-06-03T02:45:17Z,4200000,51.0,274.0,1,right,O. Porter Jr. 27' 3PT  (12 PTS) (S. Curry 3 AST),"[203490, 201939]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,27.89,Made,,,,,12.0,S. Curry,201939.0,3.0,,,,,,,,,,,
430,PT02M57.00S,2022-06-03T02:45:26.0Z,3,REGULAR,3pt,Jump Shot,[],201143,4.812746386333772,96.32352941176471,1610612738,83,72,2022-06-03T02:45:29Z,4220000,-232.0,-7.0,1,left,A. Horford 3PT  (15 PTS) (G. Williams 3 AST),"[201143, 1629684]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,23.17,Made,,,,,15.0,G. Williams,1629684.0,3.0,,,,,,,,,,,
432,PT02M37.00S,2022-06-03T02:45:49.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612744,83,72,2022-06-03T02:45:59Z,4240000,,,0,,D. White shooting personal FOUL (3 PF) (Poole 2 FT),"[1628401, 1629673]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,,,,,101284.0,3.0,0.0,Poole,1629673.0,,,,,,
434,PT02M37.00S,2022-06-03T02:46:19.2Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,84,72,2022-06-03T02:46:19Z,4260000,,,0,,J. Poole Free Throw 1 of 2 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
435,PT02M37.00S,2022-06-03T02:46:20.2Z,3,REGULAR,substitution,out,[],203935,,,1610612744,84,72,2022-06-03T02:46:28Z,4270000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M37.00S,2022-06-03T02:46:20.2Z,3,REGULAR,substitution,out,[],201143,,,1610612744,84,72,2022-06-03T02:46:28Z,4280000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M37.00S,2022-06-03T02:46:20.2Z,3,REGULAR,substitution,in,[],1629057,,,1610612744,84,72,2022-06-03T02:46:28Z,4290000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M37.00S,2022-06-03T02:46:20.2Z,3,REGULAR,substitution,in,[],1627759,,,1610612744,84,72,2022-06-03T02:46:28Z,4300000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M37.00S,2022-06-03T02:46:42.1Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,85,72,2022-06-03T02:46:42Z,4310000,,,0,,J. Poole Free Throw 2 of 2 (7 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
440,PT02M26.00S,2022-06-03T02:46:56.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,29.517082785808146,77.94117647058823,1610612738,85,72,2022-06-03T02:46:59Z,4320000,-140.0,225.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
441,PT02M24.00S,2022-06-03T02:46:59.8Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,85,72,2022-06-03T02:46:59Z,4330000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,440.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
442,PT02M23.00S,2022-06-03T02:47:02.3Z,3,REGULAR,turnover,lost ball,[],1629057,,,1610612738,85,72,2022-06-03T02:47:36Z,4340000,,,0,,R. Williams III lost ball TURNOVER (2 TO),"[1629057, 203490]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,2.0,Porter Jr.,203490.0,
443,PT02M23.00S,2022-06-03T02:47:02.3Z,3,REGULAR,steal,,[],203490,,,1610612744,85,72,2022-06-03T02:47:06Z,4350000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M12.00S,2022-06-03T02:47:10.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203490,69.33311432325887,75.24509803921569,1610612744,85,72,2022-06-03T02:47:13Z,4360000,126.0,236.0,1,right,MISS O. Porter Jr. 26' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
445,PT02M10.00S,2022-06-03T02:47:18.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,85,72,2022-06-03T02:47:18Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,444.0,,,,,,,,,,,,,,,,,,
446,PT02M10.00S,2022-06-03T02:47:19.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612744,85,72,2022-06-03T02:47:30Z,4380000,,,0,,R. Williams III loose ball personal FOUL (1 PF) (Wiggins 2 FT),"[1629057, 203952]",1610612738.0,BOS,loose ball,,,Williams III,R. Williams III,,,,,,,,,,,,,,,202058.0,1.0,0.0,Wiggins,203952.0,,,,,,
448,PT02M10.00S,2022-06-03T02:47:54.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203952,,,1610612744,86,72,2022-06-03T02:47:54Z,4400000,,,0,,A. Wiggins Free Throw 1 of 2 (19 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
449,PT02M10.00S,2022-06-03T02:48:16.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203952,,,1610612744,87,72,2022-06-03T02:48:16Z,4410000,,,0,,A. Wiggins Free Throw 2 of 2 (20 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
450,PT01M55.00S,2022-06-03T02:48:34.5Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,87,72,2022-06-03T02:48:36Z,4420000,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 203952]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,3.0,Wiggins,203952.0,
451,PT01M55.00S,2022-06-03T02:48:34.5Z,3,REGULAR,steal,,[],203952,,,1610612744,87,72,2022-06-03T02:48:36Z,4430000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M49.00S,2022-06-03T02:48:40.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,66.04796320630749,41.911764705882355,1610612744,87,72,2022-06-03T02:56:14Z,4440000,-40.0,267.0,1,right,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
453,PT01M47.00S,2022-06-03T02:48:42.9Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,87,72,2022-06-03T02:49:10Z,4450000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,452.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
454,PT01M40.00S,2022-06-03T02:48:50.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.065045992115635,44.85294117647059,1610612738,87,72,2022-06-03T02:48:53Z,4460000,26.0,258.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
455,PT01M38.00S,2022-06-03T02:48:52.3Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,87,72,2022-06-03T02:49:05Z,4470000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
456,PT01M35.00S,2022-06-03T02:48:55.4Z,3,REGULAR,turnover,lost ball,[],1629673,,,1610612744,87,72,2022-06-03T02:48:56Z,4480000,,,0,,J. Poole lost ball TURNOVER (3 TO),"[1629673, 1628369]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,3.0,Tatum,1628369.0,
