actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
379,PT09M01.00S,2022-06-09T02:35:09.6Z,3,REGULAR,substitution,in,[],203490,,,1610612744,77,64,2022-06-09T02:35:26Z,3730000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M44.00S,2022-06-09T02:35:46.5Z,3,REGULAR,3pt,Jump Shot,[],203110,79.58278580814718,91.91176470588235,1610612744,77,64,2022-06-09T02:35:52Z,3740000,210.0,139.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
381,PT08M42.00S,2022-06-09T02:35:48.5Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,77,64,2022-06-09T02:35:52Z,3750000,,,0,,A. Horford REBOUND (Off:2 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,380.0,5.0,3.0,2.0,,,,,,,,,,
382,PT08M25.00S,2022-06-09T02:36:05.2Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,77,64,2022-06-09T02:36:08Z,3760000,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 201939]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,2.0,Curry,201939.0,,
383,PT08M25.00S,2022-06-09T02:36:05.2Z,3,REGULAR,steal,,[],201939,,,1610612744,77,64,2022-06-09T02:36:06Z,3770000,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M09.00S,2022-06-09T02:36:21.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203110,92.19776609724047,49.50980392156863,1610612744,77,66,2022-06-09T02:36:25Z,3780000,-2.0,21.0,1,right,D. Green cutting DUNK (2 PTS) (K. Thompson 2 AST),"[203110, 202691]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,2.09,Made,2.0,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,
386,PT07M55.00S,2022-06-09T02:36:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,8.09789750328515,57.59803921568627,1610612738,77,66,2022-06-09T02:37:26Z,3800000,-38.0,24.0,1,left,MISS D. White driving Layup - blocked,"[1628401, 203952]",1610612738.0,BOS,driving,,,White,D. White,,,,,4.47,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0
387,PT07M55.00S,2022-06-09T02:36:37.3Z,3,REGULAR,block,,[],203952,,,1610612738,77,66,2022-06-09T02:36:41Z,3810000,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M54.00S,2022-06-09T02:36:38.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,77,66,2022-06-09T02:36:46Z,3820000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,386.0,,,,,,,,,,,,,
390,PT07M50.00S,2022-06-09T02:37:17.0Z,3,REGULAR,foul,personal,[],203110,,,1610612738,77,66,2022-06-09T02:37:30Z,3840000,,,0,,D. Green loose ball personal FOUL (3 PF),"[203110, 1627759]",1610612744.0,GSW,loose ball,,,Green,D. Green,,,,,,,,,,,,,,,2004.0,3.0,0.0,Brown,1627759.0,,,,,
392,PT07M36.00S,2022-06-09T02:37:57.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201143,13.87976346911958,35.049019607843135,1610612738,79,66,2022-06-09T02:38:01Z,3860000,75.0,78.0,1,left,A. Horford 10' driving floating bank Jump Shot (11 PTS) (M. Smart 4 AST),"[201143, 203935]",1610612738.0,BOS,driving floating bank,,,Horford,A. Horford,,,,,10.81,Made,11.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,
394,PT07M15.00S,2022-06-09T02:38:19.0Z,3,REGULAR,2pt,Jump Shot,[],203952,75.24638633377135,77.20588235294117,1610612744,79,66,2022-06-09T02:38:52Z,3880000,136.0,180.0,1,right,MISS A. Wiggins 22' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,
395,PT07M13.00S,2022-06-09T02:38:21.0Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,79,66,2022-06-09T02:38:25Z,3890000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:0),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,394.0,1.0,0.0,1.0,,,,,,,,,,
396,PT07M11.00S,2022-06-09T02:38:23.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,80.89684625492772,93.62745098039215,1610612744,79,69,2022-06-09T02:38:28Z,3900000,218.0,127.0,1,right,K. Thompson 25' 3PT  (18 PTS) (O. Porter Jr. 2 AST),"[202691, 203490]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.24,Made,18.0,O. Porter Jr.,203490.0,2.0,,,,,,,,,,,,,,
398,PT06M47.00S,2022-06-09T02:38:52.3Z,3,REGULAR,foul,personal,[],202691,,,1610612738,79,69,2022-06-09T02:38:59Z,3920000,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 1628369]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,2004.0,1.0,0.0,Tatum,1628369.0,,,,,
400,PT06M42.00S,2022-06-09T02:39:14.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,23.078186596583443,12.009803921568627,1610612738,79,69,2022-06-09T02:39:20Z,3940000,190.0,164.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,
401,PT06M40.00S,2022-06-09T02:39:16.4Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,79,69,2022-06-09T02:39:20Z,3950000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,400.0,3.0,3.0,0.0,,,,,,,,,,
402,PT06M33.00S,2022-06-09T02:39:22.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],201939,77.87450722733246,66.17647058823529,1610612744,79,71,2022-06-09T02:39:29Z,3960000,81.0,155.0,1,right,S. Curry 17' running pullup Jump Shot (22 PTS),[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,17.53,Made,22.0,,,,,,,,,,,,,,,,,
403,PT06M14.00S,2022-06-09T02:39:41.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,29.38567674113009,22.30392156862745,1610612738,82,71,2022-06-09T02:39:45Z,3970000,138.0,224.0,1,left,J. Tatum 26' 3PT  (14 PTS) (A. Horford 5 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.31,Made,14.0,A. Horford,201143.0,5.0,,,,,,,,,,,,,,
405,PT06M02.00S,2022-06-09T02:39:54.0Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612744,82,71,2022-06-09T02:40:03Z,3990000,,,0,,A. Horford shooting personal FOUL (1 PF) (Thompson 2 FT),"[201143, 202691]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,2004.0,1.0,0.0,Thompson,202691.0,,,,,
407,PT06M02.00S,2022-06-09T02:40:29.8Z,3,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,82,72,2022-06-09T02:40:29Z,4010000,,,0,,K. Thompson Free Throw 1 of 2 (19 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
408,PT06M02.00S,2022-06-09T02:40:46.5Z,3,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,82,73,2022-06-09T02:40:46Z,4020000,,,0,,K. Thompson Free Throw 2 of 2 (20 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
409,PT05M42.00S,2022-06-09T02:41:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,8.09789750328515,47.30392156862745,1610612738,82,73,2022-06-09T02:41:12Z,4030000,13.0,24.0,1,left,MISS D. White driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,
410,PT05M41.00S,2022-06-09T02:41:10.2Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,82,73,2022-06-09T02:41:12Z,4040000,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,409.0,3.0,3.0,0.0,,,,,,,,,,
411,PT05M31.00S,2022-06-09T02:41:23.5Z,3,REGULAR,foul,offensive,[],203952,,,1610612744,82,73,2022-06-09T02:41:31Z,4050000,,,0,,A. Wiggins charge offensive FOUL (2 PF),"[203952, 1628401]",1610612744.0,GSW,charge,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1162.0,2.0,0.0,White,1628401.0,,,,,
413,PT05M31.00S,2022-06-09T02:41:23.5Z,3,REGULAR,turnover,offensive foul,[],203952,,,1610612744,82,73,2022-06-09T02:41:23Z,4070000,,,0,,A. Wiggins offensive foul TURNOVER (2 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1162.0,,,,,2.0,,,,
414,PT05M14.00S,2022-06-09T02:41:58.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628401,22.158344283837057,68.62745098039215,1610612738,82,73,2022-06-09T02:42:02Z,4080000,-93.0,156.0,1,left,MISS D. White 18' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,18.15,Missed,,,,,,,,,,,,,,,,,,
415,PT05M12.00S,2022-06-09T02:42:00.0Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,82,73,2022-06-09T02:42:02Z,4090000,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,414.0,4.0,4.0,0.0,,,,,,,,,,
416,PT05M06.00S,2022-06-09T02:42:06.6Z,3,REGULAR,3pt,Jump Shot,[],201939,66.17936925098554,49.754901960784316,1610612744,82,76,2022-06-09T02:42:13Z,4100000,-1.0,265.0,1,right,S. Curry 26' 3PT pullup (25 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,26.54,Made,25.0,,,,,,,,,,,,,,,,,
417,PT05M06.00S,2022-06-09T02:42:12.2Z,3,REGULAR,foul,personal,['1freethrow'],201143,,,1610612744,82,76,2022-06-09T02:43:42Z,4110000,,,0,,A. Horford flagrant-type-1 personal FOUL (2 PF) (Curry 1 FT),"[201143, 201939]",1610612738.0,BOS,flagrant-type-1,,,Horford,A. Horford,,,,,,,,,,,,,,,1162.0,2.0,0.0,Curry,201939.0,,,,,
420,PT05M06.00S,2022-06-09T02:43:58.9Z,3,REGULAR,substitution,out,[],1628369,,,1610612744,82,76,2022-06-09T02:44:07Z,4140000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M06.00S,2022-06-09T02:43:58.9Z,3,REGULAR,substitution,in,[],1629684,,,1610612744,82,76,2022-06-09T02:44:07Z,4150000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M06.00S,2022-06-09T02:44:30.9Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,82,77,2022-06-09T02:44:40Z,4160000,,,0,,S. Curry flagrant Free Throw 1 of 1 (26 PTS),[201939],1610612744.0,GSW,flagrant,,,Curry,S. Curry,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
423,PT04M53.00S,2022-06-09T02:45:08.7Z,3,REGULAR,3pt,Jump Shot,[],203490,68.28186596583443,69.85294117647058,1610612744,82,80,2022-06-09T02:45:14Z,4170000,99.0,246.0,1,right,O. Porter Jr. 26' 3PT  (6 PTS) (A. Wiggins 2 AST),"[203490, 203952]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,26.5,Made,6.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
425,PT04M27.00S,2022-06-09T02:45:34.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,13.354139290407357,46.07843137254902,1610612738,82,80,2022-06-09T02:45:46Z,4190000,20.0,73.0,1,left,MISS M. Smart 7' driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,7.56,Missed,,,,,,,,,,,,,,,,,,
426,PT04M26.00S,2022-06-09T02:45:35.2Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,82,80,2022-06-09T02:46:02Z,4200000,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,425.0,5.0,4.0,1.0,,,,,,,,,,
427,PT04M26.00S,2022-06-09T02:45:37.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203935,5.590000152587891,50.0,1610612738,82,80,2022-06-09T02:46:05Z,4210000,0.0,0.0,1,left,MISS M. Smart tip Layup,[203935],1610612738.0,BOS,tip,,,Smart,M. Smart,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
428,PT04M24.00S,2022-06-09T02:45:39.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,82,80,2022-06-09T02:46:05Z,4220000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,
430,PT04M24.00S,2022-06-09T02:45:44.2Z,3,REGULAR,substitution,out,[],203952,,,1610612744,82,80,2022-06-09T02:45:51Z,4240000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M24.00S,2022-06-09T02:45:44.2Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,82,80,2022-06-09T02:45:51Z,4250000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M15.00S,2022-06-09T02:46:02.6Z,3,REGULAR,3pt,Jump Shot,[],201939,68.80749014454665,72.30392156862744,1610612744,82,80,2022-06-09T02:46:08Z,4260000,112.0,241.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
433,PT04M12.00S,2022-06-09T02:46:05.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,82,80,2022-06-09T02:46:08Z,4270000,,,0,,J. Brown REBOUND (Off:3 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,432.0,9.0,6.0,3.0,,,,,,,,,,
434,PT03M59.00S,2022-06-09T02:46:19.0Z,3,REGULAR,3pt,Jump Shot,[],1629684,17.296320630749015,95.34313725490196,1610612738,82,80,2022-06-09T02:46:36Z,4280000,-227.0,110.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
435,PT03M57.00S,2022-06-09T02:46:21.0Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,82,80,2022-06-09T02:46:36Z,4290000,,,0,,A. Horford REBOUND (Off:3 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,434.0,6.0,3.0,3.0,,,,,,,,,,
436,PT03M56.00S,2022-06-09T02:46:24.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,8.754927726675426,45.34313725490196,1610612738,82,80,2022-06-09T02:46:51Z,4300000,23.0,30.0,1,left,MISS A. Horford putback Layup,[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,3.78,Missed,,,,,,,,,,,,,,,,,,
437,PT03M54.00S,2022-06-09T02:46:26.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,82,80,2022-06-09T02:46:51Z,4310000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,
438,PT03M54.00S,2022-06-09T02:46:29.7Z,3,REGULAR,foul,personal,[],201143,,,1610612744,82,80,2022-06-09T02:46:35Z,4320000,,,0,,A. Horford loose ball personal FOUL (3 PF),"[201143, 203490]",1610612738.0,BOS,loose ball,,,Horford,A. Horford,,,,,,,,,,,,,,,2004.0,3.0,0.0,Porter Jr.,203490.0,,,,,
440,PT03M54.00S,2022-06-09T02:46:37.1Z,3,REGULAR,substitution,out,[],203935,,,1610612744,82,80,2022-06-09T02:46:46Z,4340000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M54.00S,2022-06-09T02:46:37.1Z,3,REGULAR,substitution,in,[],1628369,,,1610612744,82,80,2022-06-09T02:46:46Z,4350000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M45.00S,2022-06-09T02:46:59.8Z,3,REGULAR,3pt,Jump Shot,[],201939,66.04796320630749,58.333333333333336,1610612744,82,83,2022-06-09T02:48:06Z,4360000,42.0,267.0,1,right,S. Curry 26' 3PT  (29 PTS) (O. Porter Jr. 3 AST),"[201939, 203490]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,26.98,Made,29.0,O. Porter Jr.,203490.0,3.0,,,,,,,,,,,,,,
444,PT03M19.00S,2022-06-09T02:47:27.6Z,3,REGULAR,foul,personal,[],203490,,,1610612738,82,83,2022-06-09T02:47:35Z,4380000,,,0,,O. Porter Jr. personal FOUL (1 PF),"[203490, 201143]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,2004.0,1.0,0.0,Horford,201143.0,,,,,
446,PT03M19.00S,2022-06-09T02:47:36.3Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,82,83,2022-06-09T02:47:39Z,4400000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M19.00S,2022-06-09T02:47:36.3Z,3,REGULAR,substitution,in,[],203935,,,1610612738,82,83,2022-06-09T02:47:39Z,4410000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M19.00S,2022-06-09T02:47:42.1Z,3,REGULAR,substitution,out,[],201143,,,1610612738,82,83,2022-06-09T02:47:46Z,4420000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M19.00S,2022-06-09T02:47:42.1Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,82,83,2022-06-09T02:47:46Z,4430000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M12.00S,2022-06-09T02:48:02.5Z,3,REGULAR,3pt,Jump Shot,[],203935,23.209592641261498,88.72549019607843,1610612738,85,83,2022-06-09T02:48:06Z,4440000,-194.0,166.0,1,left,M. Smart 25' 3PT  (16 PTS) (J. Tatum 6 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.48,Made,16.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,,,,
452,PT02M59.00S,2022-06-09T02:48:15.2Z,3,REGULAR,2pt,Jump Shot,[],201939,76.16622864651774,54.166666666666664,1610612744,85,83,2022-06-09T02:48:19Z,4460000,21.0,172.0,1,right,MISS S. Curry 17' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,17.28,Missed,,,,,,,,,,,,,,,,,,
453,PT02M57.00S,2022-06-09T02:48:17.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,85,83,2022-06-09T02:48:19Z,4470000,,,0,,M. Smart REBOUND (Off:1 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,452.0,6.0,5.0,1.0,,,,,,,,,,
454,PT02M53.00S,2022-06-09T02:48:23.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612738,85,83,2022-06-09T02:49:25Z,4480000,,,0,,D. Green personal FOUL (4 PF) (Tatum 2 FT),"[203110, 1628369]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,1162.0,4.0,0.0,Tatum,1628369.0,,,,,
456,PT02M53.00S,2022-06-09T02:49:08.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,85,83,2022-06-09T02:49:08Z,4500000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M53.00S,2022-06-09T02:51:33.2Z,3,REGULAR,substitution,out,[],203110,,,1610612738,85,83,2022-06-09T02:52:10Z,4510000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M53.00S,2022-06-09T02:51:33.2Z,3,REGULAR,substitution,out,[],201939,,,1610612738,85,83,2022-06-09T02:52:10Z,4520000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M53.00S,2022-06-09T02:51:33.2Z,3,REGULAR,substitution,in,[],1626172,,,1610612738,85,83,2022-06-09T02:52:10Z,4530000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M53.00S,2022-06-09T02:51:33.2Z,3,REGULAR,substitution,in,[],203952,,,1610612738,85,83,2022-06-09T02:52:10Z,4540000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M53.00S,2022-06-09T02:52:37.8Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,86,83,2022-06-09T02:52:37Z,4550000,,,0,,J. Tatum Free Throw 1 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
462,PT02M53.00S,2022-06-09T02:52:51.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,87,83,2022-06-09T02:52:51Z,4560000,,,0,,J. Tatum Free Throw 2 of 2 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
464,PT02M39.00S,2022-06-09T02:53:29.4Z,3,REGULAR,2pt,Jump Shot,[],202691,75.64060446780552,78.67647058823529,1610612744,87,85,2022-06-09T02:53:39Z,4580000,143.0,176.0,1,right,K. Thompson 22' Jump Shot (22 PTS) (J. Poole 3 AST),"[202691, 1629673]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,22.74,Made,22.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,
466,PT02M11.00S,2022-06-09T02:53:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.966491458607096,44.6078431372549,1610612738,89,85,2022-06-09T02:54:01Z,4600000,27.0,22.0,1,left,J. Tatum driving Layup (18 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.51,Made,18.0,,,,,,,,,,,,,,,,,
467,PT01M56.00S,2022-06-09T02:54:12.5Z,3,REGULAR,3pt,Jump Shot,[],202691,65.39093298291722,39.21568627450981,1610612744,89,85,2022-06-09T02:54:17Z,4610000,-54.0,273.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,27.81,Missed,,,,,,,,,,,,,,,,,,
468,PT01M54.00S,2022-06-09T02:54:14.5Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,89,85,2022-06-09T02:54:17Z,4620000,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,467.0,6.0,4.0,2.0,,,,,,,,,,
469,PT01M41.00S,2022-06-09T02:54:28.0Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,89,85,2022-06-09T02:54:31Z,4630000,,,0,,M. Smart bad pass TURNOVER (5 TO),"[203935, 203490]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,5.0,Porter Jr.,203490.0,,
470,PT01M41.00S,2022-06-09T02:54:28.0Z,3,REGULAR,steal,,[],203490,,,1610612744,89,85,2022-06-09T02:54:29Z,4640000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M39.00S,2022-06-09T02:54:31.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612744,89,85,2022-06-09T02:54:48Z,4650000,,,0,,J. Brown shooting personal FOUL (2 PF) (Poole 2 FT),"[1627759, 1629673]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,2714.0,2.0,0.0,Poole,1629673.0,,,,,
473,PT01M39.00S,2022-06-09T02:55:03.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612744,89,85,2022-06-09T02:55:03Z,4670000,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT01M39.00S,2022-06-09T02:55:03.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,89,85,2022-06-09T02:55:03Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,
475,PT01M39.00S,2022-06-09T02:55:24.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612744,89,86,2022-06-09T02:55:24Z,4690000,,,0,,J. Poole Free Throw 2 of 2 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
