actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
367,PT10M21.00S,2022-04-26T00:23:54.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,77.7431011826544,49.26470588235294,1610612751,54,60,2022-04-26T00:23:58Z,3620000,-4.0,157.0,1,right,K. Durant 15' pullup Jump Shot (22 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.67,Made,,,,,,,,,,22.0,,,,,,,,,
368,PT10M05.00S,2022-04-26T00:24:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,6.1268068331143235,47.549019607843135,1610612738,54,62,2022-04-26T00:24:14Z,3630000,12.0,5.0,1,left,D. Theis Layup (6 PTS) (M. Smart 8 AST),"[1628464, 203935]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,1.33,Made,,,,,,,,,,6.0,M. Smart,203935.0,8.0,,,,,,
370,PT09M58.00S,2022-04-26T00:24:19.6Z,3,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612751,54,62,2022-04-26T00:24:35Z,3650000,,,0,,D. Theis shooting personal FOUL (4 PF) (Irving 2 FT),"[1628464, 202681]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,1162.0,4.0,0.0,Irving,202681.0,,,,,,,,,,
372,PT09M58.00S,2022-04-26T00:24:48.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202681,,,1610612751,55,62,2022-04-26T00:24:48Z,3670000,,,0,,K. Irving Free Throw 1 of 2 (8 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
373,PT09M58.00S,2022-04-26T00:24:49.2Z,3,REGULAR,substitution,out,[],1628464,,,1610612751,55,62,2022-04-26T00:24:53Z,3680000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT09M58.00S,2022-04-26T00:24:49.2Z,3,REGULAR,substitution,in,[],1629057,,,1610612751,55,62,2022-04-26T00:24:53Z,3690000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT09M58.00S,2022-04-26T00:25:13.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202681,,,1610612751,56,62,2022-04-26T00:25:13Z,3700000,,,0,,K. Irving Free Throw 2 of 2 (9 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
376,PT09M35.00S,2022-04-26T00:25:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,3.892904073587385,55.63725490196079,1610612738,56,62,2022-04-26T00:25:43Z,3710000,-28.0,-16.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,,
377,PT09M32.00S,2022-04-26T00:25:42.0Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,56,62,2022-04-26T00:25:43Z,3720000,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,376.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
378,PT09M31.00S,2022-04-26T00:25:42.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,31.61957950065703,37.99019607843137,1610612738,56,65,2022-04-26T00:25:49Z,3730000,60.0,245.0,1,left,M. Smart 25' 3PT  (8 PTS) (A. Horford 1 AST),"[203935, 201143]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.19,Made,,,,,,,,,,8.0,A. Horford,201143.0,1.0,,,,,,
380,PT09M12.00S,2022-04-26T00:26:04.0Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612751,56,65,2022-04-26T00:26:12Z,3750000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Claxton 2 FT),"[1628369, 1629651]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,101283.0,3.0,0.0,Claxton,1629651.0,,,,,,,,,,
382,PT09M12.00S,2022-04-26T00:26:35.7Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,56,65,2022-04-26T00:26:35Z,3770000,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
383,PT09M12.00S,2022-04-26T00:26:35.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,56,65,2022-04-26T00:26:35Z,3780000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,382.0,,,,,,,,,,,,,,,,,,
384,PT09M12.00S,2022-04-26T00:26:35.7Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,56,65,2022-04-26T00:27:11Z,3790000,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
385,PT09M08.00S,2022-04-26T00:26:39.7Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,56,65,2022-04-26T00:27:11Z,3800000,,,0,,R. Williams III REBOUND (Off:3 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,384.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
386,PT08M59.00S,2022-04-26T00:27:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.5722733245729295,46.32352941176471,1610612738,56,67,2022-04-26T00:27:16Z,3810000,18.0,19.0,1,left,J. Brown Layup (14 PTS) (M. Smart 9 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,2.62,Made,,,,,,,,,,14.0,M. Smart,203935.0,9.0,,,,,,
388,PT08M45.00S,2022-04-26T00:27:20.7Z,3,REGULAR,foul,personal,['3freethrow'],1629057,,,1610612751,56,67,2022-04-26T00:27:44Z,3830000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Durant 3 FT),"[1629057, 201142]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,101283.0,3.0,0.0,Durant,201142.0,,,,,,,,,,
390,PT08M45.00S,2022-04-26T00:27:57.6Z,3,REGULAR,freethrow,1 of 3,[],201142,,,1610612751,57,67,2022-04-26T00:27:57Z,3850000,,,0,,K. Durant Free Throw 1 of 3 (23 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,23.0,,,,,,,,,
391,PT08M45.00S,2022-04-26T00:28:11.1Z,3,REGULAR,freethrow,2 of 3,[],201142,,,1610612751,58,67,2022-04-26T00:28:11Z,3860000,,,0,,K. Durant Free Throw 2 of 3 (24 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,24.0,,,,,,,,,
392,PT08M45.00S,2022-04-26T00:28:29.6Z,3,REGULAR,freethrow,3 of 3,[],201142,,,1610612751,59,67,2022-04-26T00:28:29Z,3870000,,,0,,K. Durant Free Throw 3 of 3 (25 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,25.0,,,,,,,,,
393,PT08M27.00S,2022-04-26T00:28:50.3Z,3,REGULAR,3pt,Jump Shot,[],201143,33.065045992115635,48.03921568627451,1610612738,59,67,2022-04-26T00:29:00Z,3880000,10.0,258.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
394,PT08M23.00S,2022-04-26T00:28:54.3Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,59,67,2022-04-26T00:29:00Z,3890000,,,0,,R. Williams III REBOUND (Off:4 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,393.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
395,PT08M23.00S,2022-04-26T00:28:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,6.389618922470433,51.225490196078425,1610612738,59,67,2022-04-26T00:29:10Z,3900000,-6.0,8.0,1,left,MISS R. Williams III putback Layup - blocked,"[1629057, 203552]",1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,0.97,Missed,,,,,,,,,,,,,,,,,Curry,203552.0,
396,PT08M23.00S,2022-04-26T00:28:58.1Z,3,REGULAR,block,,[],203552,,,1610612738,59,67,2022-04-26T00:29:04Z,3910000,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M23.00S,2022-04-26T00:28:58.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,59,67,2022-04-26T00:29:10Z,3920000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,,,,
398,PT08M23.00S,2022-04-26T00:29:06.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,59,67,2022-04-26T00:29:06Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M21.00S,2022-04-26T00:29:14.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,28.728646517739815,72.30392156862744,1610612738,59,67,2022-04-26T00:29:22Z,3940000,-112.0,218.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
400,PT08M18.00S,2022-04-26T00:29:17.4Z,3,REGULAR,rebound,defensive,[],203552,,,1610612751,59,67,2022-04-26T00:29:22Z,3950000,,,0,,S. Curry REBOUND (Off:0 Def:4),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,399.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
401,PT08M10.00S,2022-04-26T00:29:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,84.57621550591328,47.794117647058826,1610612751,59,67,2022-04-26T00:29:41Z,3960000,-11.0,92.0,1,right,MISS K. Irving 9' driving floating Shot,[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,9.32,Missed,,,,,,,,,,,,,,,,,,,
402,PT08M08.00S,2022-04-26T00:29:28.0Z,3,REGULAR,rebound,offensive,[],202681,,,1610612751,59,67,2022-04-26T00:29:28Z,3970000,,,0,,K. Irving REBOUND (Off:1 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,401.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
403,PT08M06.00S,2022-04-26T00:29:29.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203552,87.46714848883047,96.07843137254902,1610612751,62,67,2022-04-26T00:29:38Z,3980000,230.0,65.0,1,right,S. Curry 3PT  (13 PTS) (K. Irving 4 AST),"[203552, 202681]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,23.95,Made,,,,,,,,,,13.0,K. Irving,202681.0,4.0,,,,,,
405,PT07M44.00S,2022-04-26T00:29:51.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,30.56833114323259,33.82352941176471,1610612738,62,70,2022-04-26T00:29:55Z,4000000,81.0,235.0,1,left,J. Tatum 24' 3PT  (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.83,Made,,,,,,,,,,17.0,,,,,,,,,
406,PT07M19.00S,2022-04-26T00:30:17.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.69448094612353,50.49019607843137,1610612751,64,70,2022-04-26T00:30:21Z,4010000,2.0,-3.0,1,right,N. Claxton cutting DUNK (8 PTS) (K. Durant 5 AST),"[1629651, 201142]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,0.36,Made,,,,,,,,,,8.0,K. Durant,201142.0,5.0,,,,,,
408,PT07M02.00S,2022-04-26T00:30:37.8Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,64,70,2022-04-26T00:30:50Z,4030000,,,0,,B. Brown shooting personal FOUL (2 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,2882.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,
410,PT07M02.00S,2022-04-26T00:31:11.4Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,64,70,2022-04-26T00:31:11Z,4050000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
411,PT07M02.00S,2022-04-26T00:31:11.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,64,70,2022-04-26T00:31:11Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,
412,PT07M02.00S,2022-04-26T00:31:33.1Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,64,71,2022-04-26T00:31:33Z,4070000,,,0,,J. Tatum Free Throw 2 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
413,PT06M42.00S,2022-04-26T00:31:55.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,88.51839684625493,39.21568627450981,1610612751,66,71,2022-04-26T00:31:59Z,4080000,-54.0,55.0,1,right,N. Claxton 7' Hook (10 PTS) (K. Durant 6 AST),"[1629651, 201142]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,7.73,Made,,,,,,,,,,10.0,K. Durant,201142.0,6.0,,,,,,
415,PT06M26.00S,2022-04-26T00:32:12.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.1268068331143235,51.71568627450981,1610612738,66,73,2022-04-26T00:32:16Z,4100000,-9.0,5.0,1,left,R. Williams III alley-oop DUNK (3 PTS) (M. Smart 10 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,1.0,Made,,,,,,,,,,3.0,M. Smart,203935.0,10.0,,,,,,
417,PT06M19.00S,2022-04-26T00:32:23.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,66,73,2022-04-26T00:32:23Z,4120000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M19.00S,2022-04-26T00:32:24.0Z,3,REGULAR,substitution,in,[],1630202,,,1610612751,66,73,2022-04-26T00:35:58Z,4140000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M19.00S,2022-04-26T00:32:24.0Z,3,REGULAR,substitution,out,[],1629057,,,1610612751,66,73,2022-04-26T00:36:13Z,4150000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M17.00S,2022-04-26T00:36:36.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612751,66,73,2022-04-26T00:38:30Z,4160000,,,0,,P. Pritchard take personal FOUL (1 PF) (Claxton 2 FT),"[1630202, 1629651]",1610612738.0,BOS,take,,,Pritchard,P. Pritchard,,,,,,,,,,,1162.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,
423,PT06M17.00S,2022-04-26T00:36:43.0Z,3,REGULAR,substitution,out,[],1630202,,,1610612751,66,73,2022-04-26T00:36:46Z,4180000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M17.00S,2022-04-26T00:36:43.0Z,3,REGULAR,substitution,in,[],1629057,,,1610612751,66,73,2022-04-26T00:36:46Z,4190000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M17.00S,2022-04-26T00:37:02.6Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,66,73,2022-04-26T00:37:02Z,4200000,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
426,PT06M17.00S,2022-04-26T00:37:02.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,66,73,2022-04-26T00:37:02Z,4210000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,,,
427,PT06M17.00S,2022-04-26T00:37:20.9Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,67,73,2022-04-26T00:37:20Z,4220000,,,0,,N. Claxton Free Throw 2 of 2 (11 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
428,PT06M00.00S,2022-04-26T00:37:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,8.229303547963205,51.470588235294116,1610612738,67,73,2022-04-26T00:37:45Z,4230000,-7.0,25.0,1,left,MISS M. Smart driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
430,PT05M57.00S,2022-04-26T00:37:43.7Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,67,73,2022-04-26T00:37:45Z,4250000,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,428.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
431,PT05M54.00S,2022-04-26T00:37:46.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,67.23061760840999,55.392156862745104,1610612751,67,73,2022-04-26T00:37:57Z,4260000,27.0,256.0,1,right,MISS K. Irving 25' running pullup 3PT,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
432,PT05M51.00S,2022-04-26T00:37:49.0Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,67,73,2022-04-26T00:37:57Z,4270000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,431.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
433,PT05M46.00S,2022-04-26T00:37:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.5722733245729295,41.911764705882355,1610612738,67,75,2022-04-26T00:38:04Z,4280000,40.0,19.0,1,left,J. Brown running Layup (16 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,4.45,Made,,,,,,,,,,16.0,,,,,,,,,
434,PT05M37.00S,2022-04-26T00:38:09.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612751,67,75,2022-04-26T00:38:15Z,4290000,,,0,,R. Williams III personal FOUL (4 PF) (Irving 2 FT),"[1629057, 202681]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,101283.0,4.0,0.0,Irving,202681.0,,,,,,,,,,
436,PT05M37.00S,2022-04-26T00:38:36.0Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,68,75,2022-04-26T00:38:36Z,4310000,,,0,,K. Irving Free Throw 1 of 2 (10 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
437,PT05M37.00S,2022-04-26T00:38:36.8Z,3,REGULAR,substitution,out,[],1627759,,,1610612751,68,75,2022-04-26T00:38:44Z,4320000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M37.00S,2022-04-26T00:38:36.8Z,3,REGULAR,substitution,out,[],1629057,,,1610612751,68,75,2022-04-26T00:38:44Z,4330000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M37.00S,2022-04-26T00:38:36.8Z,3,REGULAR,substitution,in,[],1628401,,,1610612751,68,75,2022-04-26T00:38:44Z,4340000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M37.00S,2022-04-26T00:38:36.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612751,68,75,2022-04-26T00:38:44Z,4350000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M37.00S,2022-04-26T00:39:05.8Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,69,75,2022-04-26T00:39:05Z,4360000,,,0,,K. Irving Free Throw 2 of 2 (11 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
442,PT05M23.00S,2022-04-26T00:39:23.9Z,3,REGULAR,2pt,Jump Shot,[],1628369,29.517082785808146,51.470588235294116,1610612738,69,77,2022-04-26T00:41:48Z,4370000,-7.0,225.0,1,left,J. Tatum 22' pullup Jump Shot (20 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,22.51,Made,,,,,,,,,,20.0,,,,,,,,,
443,PT05M05.00S,2022-04-26T00:39:41.4Z,3,REGULAR,3pt,Jump Shot,[],201142,66.04796320630749,48.77450980392157,1610612751,69,77,2022-04-26T00:39:46Z,4380000,-6.0,267.0,1,right,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
444,PT05M02.00S,2022-04-26T00:39:44.4Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,69,77,2022-04-26T00:39:46Z,4390000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,443.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
445,PT04M42.00S,2022-04-26T00:40:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,5.338370565045992,53.18627450980392,1610612738,69,79,2022-04-26T00:40:09Z,4400000,-16.0,-2.0,1,left,M. Smart cutting Layup (10 PTS) (D. White 1 AST),"[203935, 1628401]",1610612738.0,BOS,cutting,,,Smart,M. Smart,,,,,1.61,Made,,,,,,,,,,10.0,D. White,1628401.0,1.0,,,,,,
447,PT04M20.00S,2022-04-26T00:40:25.6Z,3,REGULAR,2pt,Jump Shot,[],201142,86.02168199737189,72.54901960784314,1610612751,69,79,2022-04-26T00:40:31Z,4420000,113.0,79.0,1,right,MISS K. Durant 13' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,13.76,Missed,,,,,,,,,,,,,,,,,,,
448,PT04M16.00S,2022-04-26T00:40:29.6Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,69,79,2022-04-26T00:40:31Z,4430000,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,447.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
449,PT04M16.00S,2022-04-26T00:40:30.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,71,79,2022-04-26T00:40:39Z,4440000,0.0,0.0,1,right,N. Claxton tip Layup (13 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,,,,,,,,,,13.0,,,,,,,,,
450,PT03M56.00S,2022-04-26T00:40:50.1Z,3,REGULAR,2pt,Jump Shot,[],1628369,10.988830486202366,23.52941176470588,1610612738,71,81,2022-04-26T00:40:54Z,4450000,132.0,51.0,1,left,J. Tatum 14' turnaround fadeaway Jump Shot (22 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,14.18,Made,,,,,,,,,,22.0,,,,,,,,,
451,PT03M49.00S,2022-04-26T00:41:02.7Z,3,REGULAR,foul,offensive,[],1628971,,,1610612751,71,81,2022-04-26T00:41:35Z,4460000,,,0,,B. Brown offensive FOUL (3 PF),"[1628971, 1629684]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,1162.0,3.0,0.0,Williams,1629684.0,,,,,,,,,,
453,PT03M49.00S,2022-04-26T00:41:02.7Z,3,REGULAR,turnover,offensive foul,[],1628971,,,1610612751,71,81,2022-04-26T00:41:35Z,4480000,,,0,,B. Brown offensive foul TURNOVER (1 TO),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,1162.0,,,,,,,,,1.0,,,,,
454,PT03M49.00S,2022-04-26T00:41:11.9Z,3,REGULAR,substitution,out,[],1629651,,,1610612738,71,81,2022-04-26T00:41:22Z,4490000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M49.00S,2022-04-26T00:41:11.9Z,3,REGULAR,substitution,in,[],201609,,,1610612738,71,81,2022-04-26T00:41:22Z,4500000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M37.00S,2022-04-26T00:41:37.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203935,7.30946123521682,51.470588235294116,1610612738,71,81,2022-04-26T00:41:58Z,4510000,-7.0,16.0,1,left,MISS M. Smart driving Layup - blocked,"[203935, 203552]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,1.78,Missed,,,,,,,,,,,,,,,,,Curry,203552.0,
457,PT03M37.00S,2022-04-26T00:41:37.0Z,3,REGULAR,block,,[],203552,,,1610612738,71,81,2022-04-26T00:41:41Z,4520000,,,0,,S. Curry BLOCK (2 BLK),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M37.00S,2022-04-26T00:41:37.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,71,81,2022-04-26T00:41:58Z,4530000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,,
459,PT03M37.00S,2022-04-26T00:41:43.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,71,81,2022-04-26T00:41:43Z,4540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
