actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
454,PT06M01.00S,2022-05-01T18:41:08.3Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,57,66,2022-05-01T18:41:52Z,4450000,,,0,,M. Smart Free Throw 1 of 2 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
455,PT06M01.00S,2022-05-01T18:41:08.3Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,57,66,2022-05-01T18:41:52Z,4460000,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,
456,PT06M01.00S,2022-05-01T18:41:08.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,57,66,2022-05-01T18:41:52Z,4470000,,,0,,B. Portis REBOUND (Off:0 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,455.0,8.0,8.0,0.0,,,,,,,,,
457,PT05M48.00S,2022-05-01T18:41:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,6.389618922470433,57.84313725490197,1610612749,57,66,2022-05-01T18:41:59Z,4480000,-39.0,8.0,1,left,MISS G. Allen driving Layup - blocked,"[1628960, 1629057]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,,,3.99,Missed,,,,,,,,,,,,,,,Williams III,1629057.0,
458,PT05M48.00S,2022-05-01T18:41:38.3Z,3,REGULAR,block,,[],1629057,,,1610612749,57,66,2022-05-01T18:41:40Z,4490000,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M45.00S,2022-05-01T18:41:41.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,57,66,2022-05-01T18:41:59Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,457.0,,,,,,,,,,,,
460,PT05M45.00S,2022-05-01T18:41:43.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,57,66,2022-05-01T18:41:43Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M45.00S,2022-05-01T18:41:43.7Z,3,REGULAR,substitution,out,[],1627759,,,1610612749,57,66,2022-05-01T18:41:56Z,4520000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M45.00S,2022-05-01T18:41:43.7Z,3,REGULAR,substitution,out,[],1629057,,,1610612749,57,66,2022-05-01T18:41:56Z,4530000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M45.00S,2022-05-01T18:41:43.7Z,3,REGULAR,substitution,in,[],1629684,,,1610612749,57,66,2022-05-01T18:41:56Z,4540000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M45.00S,2022-05-01T18:41:43.7Z,3,REGULAR,substitution,in,[],1628401,,,1610612749,57,66,2022-05-01T18:41:56Z,4550000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M42.00S,2022-05-01T18:42:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,5.075558475689881,53.18627450980392,1610612749,57,68,2022-05-01T18:42:07Z,4560000,-16.0,-5.0,1,left,B. Lopez Layup (6 PTS) (J. Holiday 5 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,1.66,Made,6.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,
467,PT05M29.00S,2022-05-01T18:42:16.4Z,3,REGULAR,3pt,Jump Shot,[],1628401,93.11760840998686,95.83333333333334,1610612738,60,68,2022-05-01T18:42:20Z,4580000,229.0,12.0,1,right,D. White 3PT  (3 PTS) (A. Horford 3 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,,,22.95,Made,3.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,
470,PT05M16.00S,2022-05-01T18:42:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,13.272010512483574,47.00520833333333,1610612749,60,68,2022-05-01T18:47:46Z,4600000,15.0,72.0,1,left,MISS J. Holiday 7' turnaround Shot,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,,,7.38,Missed,,,,,,,,,,,,,,,,,
471,PT05M14.00S,2022-05-01T18:42:32.1Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,60,68,2022-05-01T18:42:45Z,4610000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,470.0,2.0,2.0,0.0,,,,,,,,,
472,PT05M08.00S,2022-05-01T18:42:39.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612738,60,68,2022-05-01T18:42:51Z,4620000,,,0,,B. Portis shooting personal FOUL (4 PF) (Williams 2 FT),"[1626171, 1629684]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,1162.0,,,,,,,,,,,,,,4.0,0.0,Williams,1629684.0,,,
474,PT05M08.00S,2022-05-01T18:43:08.8Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,61,68,2022-05-01T18:43:08Z,4640000,,,0,,G. Williams Free Throw 1 of 2 (4 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
475,PT05M08.00S,2022-05-01T18:43:18.1Z,3,REGULAR,substitution,out,[],1626171,,,1610612738,61,68,2022-05-01T18:43:20Z,4650000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT05M08.00S,2022-05-01T18:43:18.1Z,3,REGULAR,substitution,in,[],203507,,,1610612738,61,68,2022-05-01T18:43:20Z,4660000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT05M08.00S,2022-05-01T18:43:34.9Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,62,68,2022-05-01T18:43:34Z,4670000,,,0,,G. Williams Free Throw 2 of 2 (5 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
478,PT04M48.00S,2022-05-01T18:43:58.9Z,3,REGULAR,foul,offensive,['inpenalty'],1626192,,,1610612749,62,68,2022-05-01T18:44:09Z,4680000,,,0,,P. Connaughton charge offensive FOUL (3 PF),"[1626192, 203935]",1610612749.0,MIL,charge,,,Connaughton,P. Connaughton,,,,,2530.0,,,,,,,,,,,,,,3.0,0.0,Smart,203935.0,,,
480,PT04M48.00S,2022-05-01T18:43:58.9Z,3,REGULAR,turnover,offensive foul,[],1626192,,,1610612749,62,68,2022-05-01T18:43:58Z,4700000,,,0,,P. Connaughton offensive foul TURNOVER (2 TO),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,2530.0,2.0,,,,,,,,,,,,,,,,,,,
481,PT04M38.00S,2022-05-01T18:44:27.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,87.59855453350855,48.28431372549019,1610612738,62,68,2022-05-01T18:44:56Z,4710000,-9.0,64.0,1,right,MISS J. Tatum 6' driving finger roll Layup - blocked,"[1628369, 203507]",1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,,,6.47,Missed,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
482,PT04M38.00S,2022-05-01T18:44:27.9Z,3,REGULAR,block,,[],203507,,,1610612738,62,68,2022-05-01T18:44:32Z,4720000,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M36.00S,2022-05-01T18:44:29.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,62,68,2022-05-01T18:44:56Z,4730000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,481.0,,,,,,,,,,,,
484,PT04M36.00S,2022-05-01T18:44:37.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,62,68,2022-05-01T18:44:37Z,4740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M31.00S,2022-05-01T18:44:52.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628369,65.52233902759527,47.549019607843135,1610612738,62,68,2022-05-01T18:44:59Z,4750000,-12.0,272.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,27.19,Missed,,,,,,,,,,,,,,,,,
486,PT04M28.00S,2022-05-01T18:44:55.4Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,62,68,2022-05-01T18:44:59Z,4760000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,
487,PT04M19.00S,2022-05-01T18:45:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,16.63929040735874,47.30392156862745,1610612749,62,68,2022-05-01T18:45:28Z,4770000,13.0,104.0,1,left,MISS G. Antetokounmpo 10' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,,,10.48,Missed,,,,,,,,,,,,,,,,,
488,PT04M17.00S,2022-05-01T18:45:07.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,62,68,2022-05-01T18:51:41Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,
489,PT04M17.00S,2022-05-01T18:45:14.4Z,3,REGULAR,foul,personal,[],1628401,,,1610612749,62,68,2022-05-01T18:51:41Z,4790000,,,0,,D. White loose ball personal FOUL (2 PF),"[1628401, 201572]",1610612738.0,BOS,loose ball,,,White,D. White,,,,,200832.0,,,,,,,,,,,,,,2.0,0.0,Lopez,201572.0,,,
492,PT04M17.00S,2022-05-01T18:45:31.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,62,68,2022-05-01T18:45:31Z,4820000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M04.00S,2022-05-01T18:49:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,8.935611038107753,46.22395833333333,1610612749,62,70,2022-05-01T18:53:54Z,4830000,19.0,31.0,1,left,G. Antetokounmpo driving finger roll Layup (17 PTS) (G. Allen 1 AST),"[203507, 1628960]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,,,3.67,Made,17.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,
494,PT04M04.00S,2022-05-01T18:49:28.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201143,,,1610612749,62,70,2022-05-01T18:49:33Z,4840000,,,0,,A. Horford shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[201143, 203507]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,2530.0,,,,,,,,,,,,,,3.0,0.0,Antetokounmpo,203507.0,,,
496,PT04M04.00S,2022-05-01T18:50:07.2Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,62,70,2022-05-01T18:53:54Z,4860000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,
497,PT04M03.00S,2022-05-01T18:50:08.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,62,70,2022-05-01T18:50:18Z,4870000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,
498,PT04M03.00S,2022-05-01T18:50:16.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612738,62,70,2022-05-01T18:50:38Z,4880000,,,0,,G. Antetokounmpo loose ball personal FOUL (3 PF) (White 2 FT),"[203507, 1628401]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,2530.0,,,,,,,,,,,,,,3.0,0.0,White,1628401.0,,,
500,PT04M03.00S,2022-05-01T18:50:48.2Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,63,70,2022-05-01T18:50:48Z,4900000,,,0,,D. White Free Throw 1 of 2 (4 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
501,PT04M03.00S,2022-05-01T18:50:49.2Z,3,REGULAR,substitution,out,[],201572,,,1610612738,63,70,2022-05-01T18:50:53Z,4910000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT04M03.00S,2022-05-01T18:50:49.2Z,3,REGULAR,substitution,in,[],1628975,,,1610612738,63,70,2022-05-01T18:50:53Z,4920000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT04M03.00S,2022-05-01T18:51:12.0Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,64,70,2022-05-01T18:51:12Z,4930000,,,0,,D. White Free Throw 2 of 2 (5 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
504,PT03M52.00S,2022-05-01T18:51:24.3Z,3,REGULAR,2pt,Jump Shot,[],201950,5.732588699080158,29.166666666666668,1610612749,64,72,2022-05-01T18:51:29Z,4940000,104.0,1.0,1,left,J. Holiday 10' Jump Shot (12 PTS) (G. Antetokounmpo 9 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,10.42,Made,12.0,G. Antetokounmpo,203507.0,9.0,,,,,,,,,,,,,
506,PT03M37.00S,2022-05-01T18:51:43.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612738,64,72,2022-05-01T18:51:49Z,4960000,,,0,,G. Antetokounmpo personal FOUL (4 PF) (Tatum 2 FT),"[203507, 1628369]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,1162.0,,,,,,,,,,,,,,4.0,0.0,Tatum,1628369.0,,,
509,PT03M37.00S,2022-05-01T18:52:13.9Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,65,72,2022-05-01T18:52:13Z,4980000,,,0,,J. Tatum Free Throw 1 of 2 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
510,PT03M37.00S,2022-05-01T18:52:15.5Z,3,REGULAR,substitution,out,[],203507,,,1610612738,65,72,2022-05-01T18:52:19Z,4990000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT03M37.00S,2022-05-01T18:52:15.5Z,3,REGULAR,substitution,in,[],201572,,,1610612738,65,72,2022-05-01T18:52:19Z,5000000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT03M37.00S,2022-05-01T18:52:35.3Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,66,72,2022-05-01T18:52:35Z,5010000,,,0,,J. Tatum Free Throw 2 of 2 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
513,PT03M20.00S,2022-05-01T18:52:59.2Z,3,REGULAR,3pt,Jump Shot,[],1628960,23.340998685939553,86.51960784313727,1610612749,66,72,2022-05-01T18:53:05Z,5020000,-183.0,167.0,1,left,MISS G. Allen 24' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,,,24.74,Missed,,,,,,,,,,,,,,,,,
514,PT03M17.00S,2022-05-01T18:53:02.2Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,66,72,2022-05-01T18:53:05Z,5030000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,513.0,3.0,3.0,0.0,,,,,,,,,
515,PT03M07.00S,2022-05-01T18:53:11.9Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,66,72,2022-05-01T19:04:25Z,5040000,,,0,,M. Smart bad pass TURNOVER (3 TO),"[203935, 1626192]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,3.0,,,,,,,,,,,Connaughton,1626192.0,,,,,,,
516,PT03M07.00S,2022-05-01T18:53:11.9Z,3,REGULAR,steal,,[],1626192,,,1610612749,66,72,2022-05-01T18:53:13Z,5050000,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT03M01.00S,2022-05-01T18:53:18.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",201950,21.107095926412615,57.84313725490197,1610612749,66,74,2022-05-01T18:53:24Z,5060000,-39.0,146.0,1,left,J. Holiday 15' pullup Jump Shot (14 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,,,15.11,Made,14.0,,,,,,,,,,,,,,,,
518,PT02M36.00S,2022-05-01T18:53:42.2Z,3,REGULAR,3pt,Jump Shot,[],201143,66.70499342969777,40.44117647058824,1610612738,66,74,2022-05-01T18:53:48Z,5070000,-48.0,260.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,26.48,Missed,,,,,,,,,,,,,,,,,
519,PT02M33.00S,2022-05-01T18:53:45.2Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,66,74,2022-05-01T18:53:48Z,5080000,,,0,,B. Lopez REBOUND (Off:3 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,518.0,9.0,6.0,3.0,,,,,,,,,
520,PT02M26.00S,2022-05-01T18:53:52.3Z,3,REGULAR,3pt,Jump Shot,[],1626192,30.56833114323259,67.8921568627451,1610612749,66,74,2022-05-01T18:54:44Z,5090000,-89.0,235.0,1,left,MISS P. Connaughton 25' running pullup 3PT,[1626192],1610612749.0,MIL,running pullup,,,Connaughton,P. Connaughton,,,,,,,25.13,Missed,,,,,,,,,,,,,,,,,
521,PT02M24.00S,2022-05-01T18:53:54.3Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,66,74,2022-05-01T18:54:01Z,5100000,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,520.0,4.0,4.0,0.0,,,,,,,,,
522,PT02M16.00S,2022-05-01T18:54:02.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,91.80354796320631,43.872549019607845,1610612738,66,74,2022-05-01T18:54:13Z,5110000,-31.0,25.0,1,right,MISS J. Tatum running Layup - blocked,"[1628369, 201572]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,,,3.92,Missed,,,,,,,,,,,,,,,Lopez,201572.0,
528,PT02M16.00S,2022-05-01T18:54:02.5Z,3,REGULAR,block,,[],201572,,,1610612738,66,74,2022-05-01T18:55:26Z,5115000,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M14.00S,2022-05-01T18:54:04.5Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,66,74,2022-05-01T19:31:18Z,5120000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,522.0,4.0,4.0,0.0,,,,,,,,,
551,PT02M12.00S,2022-05-01T18:54:20.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,8.14717477003942,3.209252450980392,1610612749,66,74,2022-05-01T19:00:50Z,5135000,234.0,24.0,1,left,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,23.52,Missed,,,,,,,,,,,,,,,,,
560,PT02M10.00S,2022-05-01T18:54:22.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,66,74,2022-05-01T19:44:27Z,5142500,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,551.0,,,,,,,,,,,,
526,PT02M10.00S,2022-05-01T18:54:39.0Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612749,66,74,2022-05-01T19:02:49Z,5150000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT02M10.00S,2022-05-01T18:54:46.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612749,66,74,2022-05-01T19:00:50Z,5160000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,No Foul on G. Williams
529,PT02M10.00S,2022-05-01T18:57:24.9Z,3,REGULAR,substitution,out,[],203935,,,1610612749,66,74,2022-05-01T19:00:50Z,5170000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT02M10.00S,2022-05-01T18:57:24.9Z,3,REGULAR,substitution,in,[],1627759,,,1610612749,66,74,2022-05-01T19:00:50Z,5180000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT02M10.00S,2022-05-01T18:57:50.1Z,3,REGULAR,jumpball,recovered,[],201950,,,1610612749,66,74,2022-05-01T18:57:50Z,5190000,,,0,,Jump Ball B. Lopez vs. A. Horford: Tip to J. Holiday,"[201950, 201572, 201143]",1610612749.0,MIL,challenge,J. Holiday,201950.0,Holiday,J. Holiday,Lopez,201572.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,
534,PT01M58.00S,2022-05-01T18:57:58.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201950,16.507884362680684,21.813725490196077,1610612749,66,74,2022-05-01T19:00:50Z,5220000,141.0,103.0,1,left,MISS J. Holiday 17' fadeaway Shot,[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,,,17.44,Missed,,,,,,,,,,,,,,,,,
535,PT01M55.00S,2022-05-01T18:58:01.8Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,66,74,2022-05-01T18:58:01Z,5230000,,,0,,B. Lopez REBOUND (Off:4 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,534.0,10.0,6.0,4.0,,,,,,,,,
536,PT01M53.00S,2022-05-01T18:58:03.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,30.699737187910642,20.34313725490196,1610612749,66,74,2022-05-01T18:58:17Z,5240000,148.0,236.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,27.88,Missed,,,,,,,,,,,,,,,,,
537,PT01M48.00S,2022-05-01T18:58:08.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,66,74,2022-05-01T18:58:17Z,5250000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,536.0,4.0,4.0,0.0,,,,,,,,,
538,PT01M29.00S,2022-05-01T18:58:26.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,82.21090670170827,56.372549019607845,1610612738,66,74,2022-05-01T18:58:35Z,5260000,32.0,115.0,1,right,MISS J. Brown 11' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,,,11.91,Missed,,,,,,,,,,,,,,,,,
539,PT01M27.00S,2022-05-01T18:58:28.8Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,66,74,2022-05-01T18:58:35Z,5270000,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,538.0,4.0,4.0,0.0,,,,,,,,,
540,PT01M10.00S,2022-05-01T18:58:47.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,7.178055190538765,35.78431372549019,1610612749,66,74,2022-05-01T18:58:55Z,5280000,71.0,15.0,1,left,MISS P. Connaughton 7' driving Layup,[1626192],1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,,,7.27,Missed,,,,,,,,,,,,,,,,,
541,PT01M07.00S,2022-05-01T18:58:50.2Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,66,74,2022-05-01T18:58:55Z,5290000,,,0,,P. Connaughton REBOUND (Off:1 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,540.0,5.0,4.0,1.0,,,,,,,,,
542,PT01M07.00S,2022-05-01T18:58:50.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626192,5.590000152587891,50.0,1610612749,66,76,2022-05-01T18:59:07Z,5300000,0.0,0.0,1,left,P. Connaughton tip Layup (8 PTS),[1626192],1610612749.0,MIL,tip,,,Connaughton,P. Connaughton,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,
543,PT00M48.20S,2022-05-01T18:59:08.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,70.38436268068331,77.45098039215686,1610612738,69,76,2022-05-01T18:59:12Z,5310000,137.0,226.0,1,right,D. White 26' 3PT  (8 PTS) (J. Tatum 4 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,,,26.44,Made,8.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,
