actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
437,PT01M17.00S,2022-05-26T02:28:03.2Z,3,REGULAR,substitution,out,[],1629130,,,1610612738,58,64,2022-05-26T02:28:15Z,4350000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M17.00S,2022-05-26T02:28:03.2Z,3,REGULAR,substitution,in,[],1628997,,,1610612738,58,64,2022-05-26T02:28:15Z,4360000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M17.00S,2022-05-26T02:28:03.2Z,3,REGULAR,substitution,in,[],1629622,,,1610612738,58,64,2022-05-26T02:28:15Z,4370000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M17.00S,2022-05-26T02:28:30.0Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,58,65,2022-05-26T02:28:30Z,4380000,,,0,,D. White Free Throw 2 of 2 (12 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
441,PT00M58.70S,2022-05-26T02:28:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203506,9.543363994743759,55.63725490196079,1610612748,58,65,2022-05-26T02:29:01Z,4390000,-28.0,37.0,1,left,MISS V. Oladipo driving Layup,[203506],1610612748.0,MIA,driving,,,Oladipo,V. Oladipo,,,,,4.67,Missed,,,,,,,,,,,,,,,,,,
442,PT00M56.70S,2022-05-26T02:28:57.1Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,58,65,2022-05-26T02:29:01Z,4400000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,441.0,1.0,1.0,0.0,,,,,,,,,,,,,,
443,PT00M52.80S,2022-05-26T02:29:02.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,92.9862023653088,43.13725490196079,1610612738,58,67,2022-05-26T02:37:34Z,4410000,-34.0,13.0,1,right,J. Tatum running Layup (13 PTS) (D. White 4 AST),"[1628369, 1628401]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,3.68,Made,,,,,,,,,,13.0,D. White,1628401.0,4.0,,,,,
444,PT00M46.90S,2022-05-26T02:29:08.8Z,3,REGULAR,turnover,bad pass,[],203506,,,1610612748,58,67,2022-05-26T02:29:14Z,4420000,,,0,,V. Oladipo bad pass TURNOVER (4 TO),"[203506, 1628401]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,4.0,White,1628401.0,,
445,PT00M46.90S,2022-05-26T02:29:08.8Z,3,REGULAR,steal,,[],1628401,,,1610612738,58,67,2022-05-26T02:29:10Z,4430000,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M46.90S,2022-05-26T02:29:11.8Z,3,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,58,67,2022-05-26T02:31:04Z,4435000,,,0,,D. White bad pass out-of-bounds TURNOVER (3 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,,,,,,,1830.0,,,,,,,,,3.0,,,,
449,PT00M31.60S,2022-05-26T02:29:51.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,34.773324572930356,52.450980392156865,1610612748,58,67,2022-05-26T02:42:13Z,4470000,-12.0,274.0,1,left,MISS C. Martin 27' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,
450,PT00M29.80S,2022-05-26T02:29:53.1Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,58,67,2022-05-26T02:29:56Z,4480000,,,0,,B. Adebayo REBOUND (Off:5 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,449.0,7.0,2.0,5.0,,,,,,,,,,,,,,
451,PT00M27.10S,2022-05-26T02:29:55.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance', 'fromturnover']",1628389,9.674770039421814,52.69607843137255,1610612748,58,67,2022-05-26T02:40:51Z,4490000,-13.0,38.0,1,left,MISS B. Adebayo turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,
452,PT00M24.30S,2022-05-26T02:29:58.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,58,67,2022-05-26T02:29:58Z,4500000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,451.0,4.0,4.0,0.0,,,,,,,,,,,,,,
453,PT00M08.00S,2022-05-26T02:30:15.8Z,3,REGULAR,2pt,Jump Shot,[],1627759,76.95466491458606,51.71568627450981,1610612738,58,69,2022-05-26T02:30:22Z,4510000,9.0,164.0,1,right,J. Brown 16' turnaround fadeaway Jump Shot (12 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,16.43,Made,,,,,,,,,,12.0,,,,,,,,
454,PT00M01.60S,2022-05-26T02:30:25.3Z,3,REGULAR,2pt,Jump Shot,[],1628997,15.505913272010513,13.748468137254902,1610612748,58,69,2022-05-26T02:43:47Z,4520000,181.0,93.0,1,left,MISS C. Martin 20' Jump Shot,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,20.39,Missed,,,,,,,,,,,,,,,,,,
455,PT00M01.60S,2022-05-26T02:30:25.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,58,69,2022-05-26T02:30:32Z,4530000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,454.0,9.0,8.0,1.0,,,,,,,,,,,,,,
456,PT00M00.00S,2022-05-26T02:30:51.8Z,3,REGULAR,period,end,[],0,,,1610612738,58,69,2022-05-26T02:30:51Z,4540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-05-26T02:31:31.7Z,4,REGULAR,substitution,out,['startperiod'],203506,,,1610612738,58,69,2022-05-26T02:34:15Z,4550000,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2022-05-26T02:31:31.7Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,58,69,2022-05-26T02:34:15Z,4560000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2022-05-26T02:31:31.7Z,4,REGULAR,substitution,in,['startperiod'],202710,,,1610612738,58,69,2022-05-26T02:34:15Z,4570000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-05-26T02:31:31.7Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,58,69,2022-05-26T02:34:15Z,4580000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-05-26T02:34:21.3Z,4,REGULAR,period,start,[],0,,,1610612748,58,69,2022-05-26T02:34:21Z,4590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT11M45.00S,2022-05-26T02:34:35.9Z,4,REGULAR,3pt,Jump Shot,[],202710,31.225361366622867,34.31372549019608,1610612748,58,69,2022-05-26T02:34:42Z,4600000,78.0,241.0,1,left,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
466,PT11M44.00S,2022-05-26T02:34:36.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,58,69,2022-05-26T02:34:42Z,4610000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,,,
467,PT11M44.00S,2022-05-26T02:34:41.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,58,69,2022-05-26T02:34:41Z,4620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT11M20.00S,2022-05-26T02:35:08.6Z,4,REGULAR,3pt,Jump Shot,[],1629684,95.3515111695138,2.2058823529411766,1610612738,58,69,2022-05-26T02:35:14Z,4630000,-239.0,-9.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,
469,PT11M16.00S,2022-05-26T02:35:12.6Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,58,69,2022-05-26T02:35:14Z,4640000,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,468.0,6.0,5.0,1.0,,,,,,,,,,,,,,
470,PT11M06.00S,2022-05-26T02:35:22.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,17.427726675427067,50.49019607843137,1610612748,58,69,2022-05-26T02:43:47Z,4650000,-2.0,111.0,1,left,MISS J. Butler 11' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,11.13,Missed,,,,,,,,,,,,,,,,,,
471,PT11M06.00S,2022-05-26T02:35:25.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,58,69,2022-05-26T02:35:25Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,
472,PT11M06.00S,2022-05-26T02:35:27.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,58,69,2022-05-26T02:35:27Z,4670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT10M59.00S,2022-05-26T02:35:43.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202710,9.017739816031538,30.14705882352941,1610612748,58,69,2022-05-26T02:35:50Z,4680000,99.0,32.0,1,left,MISS J. Butler 10' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,10.44,Missed,,,,,,,,,,,,,,,,,,
475,PT10M56.00S,2022-05-26T02:35:46.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,58,69,2022-05-26T02:35:46Z,4690000,,,0,,J. Tatum REBOUND (Off:1 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,474.0,10.0,9.0,1.0,,,,,,,,,,,,,,
476,PT10M49.00S,2022-05-26T02:35:53.7Z,4,REGULAR,3pt,Jump Shot,[],1627759,76.03482260183968,10.294117647058822,1610612738,58,72,2022-05-26T02:36:00Z,4700000,-199.0,173.0,1,right,J. Brown 26' 3PT  (15 PTS) (A. Horford 4 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.32,Made,,,,,,,,,,15.0,A. Horford,201143.0,4.0,,,,,
478,PT10M29.00S,2022-05-26T02:36:13.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,7.178055190538765,36.51960784313725,1610612748,60,72,2022-05-26T02:44:45Z,4720000,67.0,15.0,1,left,J. Butler 6' driving floating Jump Shot (11 PTS) (M. Strus 3 AST),"[202710, 1629622]",1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,6.9,Made,,,,,,,,,,11.0,M. Strus,1629622.0,3.0,,,,,
480,PT10M05.00S,2022-05-26T02:36:37.4Z,4,REGULAR,3pt,Jump Shot,[],1628369,93.9060446780552,1.4705882352941175,1610612738,60,75,2022-05-26T02:36:43Z,4740000,-243.0,5.0,1,right,J. Tatum 24' 3PT  (16 PTS) (A. Horford 5 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.26,Made,,,,,,,,,,16.0,A. Horford,201143.0,5.0,,,,,
482,PT09M53.00S,2022-05-26T02:36:49.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.652431011826544,45.83333333333333,1610612748,60,75,2022-05-26T02:36:53Z,4760000,21.0,10.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.31,Missed,,,,,,,,,,,,,,,,,,
483,PT09M51.00S,2022-05-26T02:36:51.2Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,60,75,2022-05-26T02:36:53Z,4770000,,,0,,A. Horford REBOUND (Off:0 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,482.0,7.0,7.0,0.0,,,,,,,,,,,,,,
484,PT09M35.00S,2022-05-26T02:37:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,84.05059132720105,52.69607843137255,1610612738,60,77,2022-05-26T02:37:14Z,4780000,13.0,97.0,1,right,J. Tatum 9' turnaround Jump Shot (18 PTS),[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,9.83,Made,,,,,,,,,,18.0,,,,,,,,
485,PT09M35.00S,2022-05-26T02:37:15.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,60,77,2022-05-26T02:37:15Z,4790000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT09M35.00S,2022-05-26T02:37:31.3Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,60,77,2022-05-26T02:40:44Z,4800000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
487,PT09M35.00S,2022-05-26T02:37:31.3Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,60,77,2022-05-26T02:40:44Z,4810000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
488,PT09M35.00S,2022-05-26T02:37:31.3Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,60,77,2022-05-26T02:40:44Z,4820000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M35.00S,2022-05-26T02:37:31.3Z,4,REGULAR,substitution,in,[],200782,,,1610612748,60,77,2022-05-26T02:40:44Z,4830000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M20.00S,2022-05-26T02:41:02.3Z,4,REGULAR,3pt,Jump Shot,[],1629130,32.802233902759525,44.11764705882353,1610612748,60,77,2022-05-26T02:41:06Z,4840000,29.0,256.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
491,PT09M18.00S,2022-05-26T02:41:04.3Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,60,77,2022-05-26T02:41:06Z,4850000,,,0,,B. Adebayo REBOUND (Off:6 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,490.0,8.0,2.0,6.0,,,,,,,,,,,,,,
492,PT09M16.00S,2022-05-26T02:41:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,8.886333771353483,52.450980392156865,1610612748,60,77,2022-05-26T02:41:11Z,4860000,-12.0,31.0,1,left,MISS B. Adebayo putback Layup - blocked,"[1628389, 201143]",1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,3.34,Missed,,,,,,,,,,,,,,,,,Horford,201143.0
493,PT09M16.00S,2022-05-26T02:41:06.2Z,4,REGULAR,block,,[],201143,,,1610612748,60,77,2022-05-26T02:41:08Z,4870000,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M14.00S,2022-05-26T02:41:08.2Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,60,77,2022-05-26T02:41:11Z,4880000,,,0,,P. Tucker REBOUND (Off:5 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,492.0,10.0,5.0,5.0,,,,,,,,,,,,,,
495,PT09M14.00S,2022-05-26T02:41:13.1Z,4,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,60,77,2022-05-26T02:41:20Z,4890000,,,0,,G. Vincent lost ball out-of-bounds TURNOVER (2 TO),[1629216],1610612748.0,MIA,lost ball,,,Vincent,G. Vincent,,,,,,,,,,,201639.0,,,,,,,,,2.0,,,,
496,PT08M58.00S,2022-05-26T02:41:33.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,92.9862023653088,96.07843137254902,1610612738,60,80,2022-05-26T02:41:45Z,4900000,230.0,13.0,1,right,J. Brown 3PT  (18 PTS) (J. Tatum 8 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.08,Made,,,,,,,,,,18.0,J. Tatum,1628369.0,8.0,,,,,
498,PT08M46.00S,2022-05-26T02:41:47.5Z,4,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,60,80,2022-05-26T02:41:55Z,4920000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (3 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,,1830.0,,,,,,,,,3.0,,,,
499,PT08M35.00S,2022-05-26T02:42:19.8Z,4,REGULAR,foul,personal,[],202710,,,1610612738,60,80,2022-05-26T02:42:36Z,4930000,,,0,,J. Butler personal FOUL (2 PF),"[202710, 1628401]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,200834.0,2.0,0.0,White,1628401.0,,,,,,,,,
501,PT08M35.00S,2022-05-26T02:42:26.9Z,4,REGULAR,substitution,out,[],1629216,,,1610612738,60,80,2022-05-26T02:42:30Z,4950000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M35.00S,2022-05-26T02:42:26.9Z,4,REGULAR,substitution,in,[],200768,,,1610612738,60,80,2022-05-26T02:42:30Z,4960000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M21.00S,2022-05-26T02:42:52.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,71.35348226018397,88.99356617647058,1610612738,60,83,2022-05-26T02:43:01Z,4970000,195.0,217.0,1,right,J. Brown 29' 3PT  (21 PTS) (J. Tatum 9 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,29.16,Made,,,,,,,,,,21.0,J. Tatum,1628369.0,9.0,,,,,
505,PT08M13.00S,2022-05-26T02:43:04.6Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612748,60,83,2022-05-26T02:43:10Z,4990000,,,0,,G. Williams shooting personal FOUL (4 PF) (Adebayo 2 FT),"[1629684, 1628389]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,1830.0,4.0,0.0,Adebayo,1628389.0,,,,,,,,,
507,PT08M13.00S,2022-05-26T02:43:35.9Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,61,83,2022-05-26T02:43:35Z,5010000,,,0,,B. Adebayo Free Throw 1 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
508,PT08M13.00S,2022-05-26T02:44:01.0Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,62,83,2022-05-26T02:44:01Z,5020000,,,0,,B. Adebayo Free Throw 2 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
509,PT07M58.00S,2022-05-26T02:44:22.5Z,4,REGULAR,turnover,traveling,[],1629684,,,1610612738,62,83,2022-05-26T02:44:29Z,5030000,,,0,,G. Williams traveling TURNOVER (1 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,200834.0,,,,,,,,,1.0,,,,
510,PT07M50.00S,2022-05-26T02:45:00.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,14.668199737187912,50.0,1610612748,64,83,2022-05-26T02:51:49Z,5040000,0.0,85.0,1,left,B. Adebayo 8' driving floating Jump Shot (14 PTS),[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,8.54,Made,,,,,,,,,,14.0,,,,,,,,
511,PT07M38.00S,2022-05-26T02:45:17.7Z,4,REGULAR,foul,personal,[],200768,,,1610612738,64,83,2022-05-26T02:45:31Z,5050000,,,0,,K. Lowry personal FOUL (5 PF),"[200768, 1627759]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,201639.0,5.0,0.0,Brown,1627759.0,,,,,,,,,
513,PT07M22.00S,2022-05-26T02:45:50.7Z,4,REGULAR,3pt,Jump Shot,[],1629684,91.01511169513797,0.0,1610612738,64,83,2022-05-26T02:45:55Z,5070000,-250.0,32.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
514,PT07M18.00S,2022-05-26T02:45:53.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,64,83,2022-05-26T02:45:53Z,5080000,,,0,,B. Adebayo REBOUND (Off:6 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,513.0,9.0,3.0,6.0,,,,,,,,,,,,,,
515,PT07M10.00S,2022-05-26T02:46:01.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.427726675427067,47.549019607843135,1610612748,66,83,2022-05-26T02:46:07Z,5090000,12.0,111.0,1,left,B. Adebayo 11' turnaround fadeaway Jump Shot (16 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,11.2,Made,,,,,,,,,,16.0,,,,,,,,
516,PT06M53.00S,2022-05-26T02:46:23.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,66,83,2022-05-26T02:46:23Z,5100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT06M53.00S,2022-05-26T02:46:23.9Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,66,83,2022-05-26T02:46:35Z,5110000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
518,PT06M53.00S,2022-05-26T02:46:23.9Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,66,83,2022-05-26T02:46:35Z,5120000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M48.00S,2022-05-26T02:46:45.8Z,4,REGULAR,2pt,Jump Shot,[],1628369,93.64323258869908,89.2156862745098,1610612738,66,85,2022-05-26T02:53:42Z,5130000,196.0,7.0,1,right,J. Tatum 19' pullup Jump Shot (20 PTS) (D. White 5 AST),"[1628369, 1628401]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,19.62,Made,,,,,,,,,,20.0,D. White,1628401.0,5.0,,,,,
521,PT06M37.00S,2022-05-26T02:46:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,13.485545335085414,49.754901960784316,1610612748,68,85,2022-05-26T02:54:22Z,5150000,1.0,74.0,1,left,B. Adebayo 7' fadeaway Jump Shot (18 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,7.43,Made,,,,,,,,,,18.0,,,,,,,,
522,PT06M19.00S,2022-05-26T02:47:15.2Z,4,REGULAR,3pt,Jump Shot,[],1628369,74.58935611038108,12.254901960784313,1610612738,68,85,2022-05-26T02:47:19Z,5160000,-189.0,186.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,
523,PT06M16.00S,2022-05-26T02:47:18.2Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,68,85,2022-05-26T02:47:19Z,5170000,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,522.0,3.0,2.0,1.0,,,,,,,,,,,,,,
524,PT06M09.00S,2022-05-26T02:47:24.3Z,4,REGULAR,turnover,bad pass,[],1628389,,,1610612748,68,85,2022-05-26T02:47:30Z,5180000,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1629057]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,1.0,Williams III,1629057.0,,
525,PT06M09.00S,2022-05-26T02:47:24.3Z,4,REGULAR,steal,,[],1629057,,,1610612738,68,85,2022-05-26T02:47:26Z,5190000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M52.00S,2022-05-26T02:47:41.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628401,91.27792378449409,50.0,1610612738,68,87,2022-05-26T02:47:47Z,5200000,0.0,29.0,1,right,D. White driving floating Jump Shot (14 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,2.95,Made,,,,,,,,,,14.0,,,,,,,,
527,PT05M40.00S,2022-05-26T02:47:53.6Z,4,REGULAR,3pt,Jump Shot,[],1629130,23.73521681997372,8.57843137254902,1610612748,68,87,2022-05-26T02:48:02Z,5210000,207.0,171.0,1,left,MISS D. Robinson 26' 3PT - blocked,"[1629130, 1628401]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.83,Missed,,,,,,,,,,,,,,,,,White,1628401.0
528,PT05M40.00S,2022-05-26T02:47:53.6Z,4,REGULAR,block,,[],1628401,,,1610612748,68,87,2022-05-26T02:47:56Z,5220000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
