actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
375,PT11M23.00S,2022-04-17T20:59:55.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,63,61,2022-04-17T20:59:58Z,3690000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,374.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
376,PT11M22.00S,2022-04-17T20:59:59.5Z,3,REGULAR,foul,personal,[],202681,,,1610612738,63,61,2022-04-17T21:04:11Z,3700000,,,0,,K. Irving take personal FOUL (2 PF),"[202681, 1628369]",1610612751.0,BKN,take,,,Irving,K. Irving,,,,,,,,,,,2534.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,
378,PT11M17.00S,2022-04-17T21:00:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.229303547963205,47.05882352941176,1610612738,63,61,2022-04-17T21:00:34Z,3720000,15.0,25.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 202681]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.89,Missed,,,,,,,,,,,,,,,,,Irving,202681.0,
379,PT11M17.00S,2022-04-17T21:00:21.4Z,3,REGULAR,block,,[],202681,,,1610612738,63,61,2022-04-17T21:00:34Z,3730000,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT11M13.00S,2022-04-17T21:00:25.4Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,63,61,2022-04-17T21:00:34Z,3740000,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,378.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
381,PT11M12.00S,2022-04-17T21:00:27.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,16.770696452036795,94.85294117647058,1610612738,63,61,2022-04-17T21:00:37Z,3750000,-224.0,105.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
382,PT11M10.00S,2022-04-17T21:00:29.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,63,61,2022-04-17T21:00:37Z,3760000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
383,PT11M06.00S,2022-04-17T21:00:32.9Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],201142,77.4802890932983,59.55882352941176,1610612751,63,63,2022-04-17T21:00:41Z,3770000,48.0,159.0,1,right,K. Durant 16' running pullup Jump Shot (9 PTS),[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,16.62,Made,,,,,,,,,,9.0,,,,,,,,,
384,PT10M43.00S,2022-04-17T21:00:55.6Z,3,REGULAR,2pt,Jump Shot,[],1628369,24.392247043363994,74.01960784313727,1610612738,65,63,2022-04-17T21:01:10Z,3780000,-120.0,177.0,1,left,J. Tatum 21' step back Jump Shot (17 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,21.37,Made,,,,,,,,,,17.0,,,,,,,,,
385,PT10M19.00S,2022-04-17T21:01:19.4Z,3,REGULAR,3pt,Jump Shot,[],202681,67.36202365308804,30.88235294117647,1610612751,65,63,2022-04-17T21:01:23Z,3790000,-96.0,254.0,1,right,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
386,PT10M17.00S,2022-04-17T21:01:21.4Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,65,63,2022-04-17T21:01:23Z,3800000,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,385.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
387,PT10M09.00S,2022-04-17T21:01:29.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.882391590013142,60.049019607843135,1610612738,65,63,2022-04-17T21:01:43Z,3810000,-50.0,247.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
388,PT10M07.00S,2022-04-17T21:01:31.9Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,65,63,2022-04-17T21:01:43Z,3820000,,,0,,D. Theis REBOUND (Off:4 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,387.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
389,PT10M06.00S,2022-04-17T21:01:36.4Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,65,63,2022-04-17T21:01:47Z,3830000,,,0,,B. Brown shooting personal FOUL (3 PF) (Theis 2 FT),"[1628971, 1628464]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,202058.0,3.0,0.0,Theis,1628464.0,,,,,,,,,,
391,PT10M06.00S,2022-04-17T21:02:03.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628464,,,1610612738,66,63,2022-04-17T21:02:03Z,3850000,,,0,,D. Theis Free Throw 1 of 2 (3 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
392,PT10M06.00S,2022-04-17T21:02:21.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628464,,,1610612738,67,63,2022-04-17T21:02:21Z,3860000,,,0,,D. Theis Free Throw 2 of 2 (4 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
394,PT10M06.00S,2022-04-17T21:02:34.2Z,3,REGULAR,turnover,bad pass,[],202681,,,1610612751,67,63,2022-04-17T21:02:59Z,3880000,,,0,,K. Irving bad pass TURNOVER (3 TO),"[202681, 203935]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,3.0,Smart,203935.0,,,
395,PT10M06.00S,2022-04-17T21:02:34.2Z,3,REGULAR,steal,,[],203935,,,1610612738,67,63,2022-04-17T21:02:35Z,3890000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT10M04.00S,2022-04-17T21:02:36.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203935,5.995400788436268,50.73529411764706,1610612738,69,63,2022-04-17T21:03:06Z,3900000,-4.0,4.0,1,left,M. Smart driving DUNK (9 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,0.54,Made,,,,,,,,,,9.0,,,,,,,,,
397,PT09M43.00S,2022-04-17T21:02:50.6Z,3,REGULAR,2pt,Jump Shot,[],202681,74.58935611038108,28.431372549019606,1610612751,69,63,2022-04-17T21:05:18Z,3910000,-108.0,186.0,1,right,MISS K. Irving 21' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,21.53,Missed,,,,,,,,,,,,,,,,,,,
398,PT09M43.00S,2022-04-17T21:02:50.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,69,63,2022-04-17T21:03:10Z,3920000,,,0,,M. Smart REBOUND (Off:2 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,397.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
399,PT09M30.00S,2022-04-17T21:03:06.2Z,3,REGULAR,foul,personal,[],203552,,,1610612738,69,63,2022-04-17T21:03:14Z,3930000,,,0,,S. Curry personal FOUL (3 PF),"[203552, 1627759]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,2534.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,
401,PT09M19.00S,2022-04-17T21:03:35.7Z,3,REGULAR,3pt,Jump Shot,[],203935,22.815374507227332,88.48039215686273,1610612738,69,63,2022-04-17T21:03:42Z,3950000,-192.0,162.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
402,PT09M16.00S,2022-04-17T21:03:38.7Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,69,63,2022-04-17T21:03:42Z,3960000,,,0,,A. Horford REBOUND (Off:2 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,401.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
403,PT09M12.00S,2022-04-17T21:03:42.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,27.151773981603156,80.14705882352942,1610612738,72,63,2022-04-17T21:03:47Z,3970000,-151.0,203.0,1,left,M. Smart 25' 3PT  (12 PTS) (J. Brown 2 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.26,Made,,,,,,,,,,12.0,J. Brown,1627759.0,2.0,,,,,,
405,PT09M09.00S,2022-04-17T21:03:49.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,72,63,2022-04-17T21:03:49Z,3990000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M48.00S,2022-04-17T21:07:46.0Z,3,REGULAR,2pt,Jump Shot,[],201142,84.44480946123521,67.8921568627451,1610612751,72,65,2022-04-17T21:08:47Z,4000000,89.0,94.0,1,right,K. Durant 12' driving floating Jump Shot (11 PTS),[201142],1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,12.96,Made,,,,,,,,,,11.0,,,,,,,,,
407,PT08M23.00S,2022-04-17T21:08:11.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.703679369250986,48.28431372549019,1610612738,74,65,2022-04-17T21:08:14Z,4010000,9.0,20.0,1,left,J. Brown driving Layup (10 PTS) (A. Horford 1 AST),"[1627759, 201143]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.17,Made,,,,,,,,,,10.0,A. Horford,201143.0,1.0,,,,,,
409,PT08M12.00S,2022-04-17T21:08:24.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.46057818659659,47.05882352941176,1610612751,74,65,2022-04-17T21:08:39Z,4030000,-15.0,18.0,1,right,MISS K. Durant driving Layup - blocked,"[201142, 1627759]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,2.36,Missed,,,,,,,,,,,,,,,,,Brown,1627759.0,
410,PT08M12.00S,2022-04-17T21:08:24.0Z,3,REGULAR,block,,[],1627759,,,1610612751,74,65,2022-04-17T21:08:25Z,4040000,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M11.00S,2022-04-17T21:08:25.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,74,65,2022-04-17T21:08:39Z,4050000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,409.0,,,,,,,,,,,,,,,,,,
412,PT08M11.00S,2022-04-17T21:08:27.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,74,65,2022-04-17T21:08:27Z,4060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT08M09.00S,2022-04-17T21:08:40.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,90.22667542706965,25.0,1610612751,74,67,2022-04-17T21:09:47Z,4070000,-125.0,39.0,1,right,K. Durant 13' fadeaway Jump Shot (13 PTS) (K. Irving 3 AST),"[201142, 202681]",1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,13.11,Made,,,,,,,,,,13.0,K. Irving,202681.0,3.0,,,,,,
415,PT07M55.00S,2022-04-17T21:08:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,18.610381077529567,35.049019607843135,1610612738,74,67,2022-04-17T21:08:57Z,4090000,75.0,122.0,1,left,MISS D. Theis 14' Jump Shot,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,,
416,PT07M53.00S,2022-04-17T21:08:56.3Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,74,67,2022-04-17T21:08:56Z,4100000,,,0,,J. Brown REBOUND (Off:1 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,415.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
417,PT07M51.00S,2022-04-17T21:08:58.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,30.305519053876477,69.36274509803921,1610612738,77,67,2022-04-17T21:09:03Z,4110000,-97.0,232.0,1,left,M. Smart 25' 3PT  (15 PTS) (J. Brown 3 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.18,Made,,,,,,,,,,15.0,J. Brown,1627759.0,3.0,,,,,,
419,PT07M39.00S,2022-04-17T21:09:09.6Z,3,REGULAR,3pt,Jump Shot,[],202681,70.90998685939553,77.20588235294117,1610612751,77,67,2022-04-17T21:09:14Z,4130000,136.0,221.0,1,right,MISS K. Irving 25' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
420,PT07M36.00S,2022-04-17T21:09:12.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,77,67,2022-04-17T21:09:14Z,4140000,,,0,,M. Smart REBOUND (Off:2 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,419.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
421,PT07M28.00S,2022-04-17T21:09:20.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201143,9.937582128777924,40.931372549019606,1610612738,77,67,2022-04-17T21:09:27Z,4150000,45.0,41.0,1,left,MISS A. Horford 6' turnaround Hook,[201143],1610612738.0,BOS,turnaround,,,Horford,A. Horford,,,,,6.1,Missed,,,,,,,,,,,,,,,,,,,
422,PT07M26.00S,2022-04-17T21:09:22.5Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,77,67,2022-04-17T21:09:22Z,4160000,,,0,,A. Horford REBOUND (Off:3 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,421.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
423,PT07M25.00S,2022-04-17T21:09:23.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201143,10.33180026281209,43.13725490196079,1610612738,77,67,2022-04-17T21:09:29Z,4170000,34.0,45.0,1,left,MISS A. Horford Hook - blocked,"[201143, 203083]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,5.63,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0,
424,PT07M25.00S,2022-04-17T21:09:23.9Z,3,REGULAR,block,,[],203083,,,1610612738,77,67,2022-04-17T21:09:25Z,4180000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M23.00S,2022-04-17T21:09:25.9Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,77,67,2022-04-17T21:09:29Z,4190000,,,0,,K. Irving REBOUND (Off:1 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,423.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
426,PT07M16.00S,2022-04-17T21:09:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,88.38699080157687,44.6078431372549,1610612751,77,69,2022-04-17T21:09:39Z,4200000,-27.0,57.0,1,right,K. Irving 6' driving floating Jump Shot (17 PTS) (S. Curry 5 AST),"[202681, 203552]",1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,6.28,Made,,,,,,,,,,17.0,S. Curry,203552.0,5.0,,,,,,
428,PT06M57.00S,2022-04-17T21:09:52.2Z,3,REGULAR,3pt,Jump Shot,[],203935,5.206964520367937,96.07843137254902,1610612738,80,69,2022-04-17T21:09:56Z,4220000,-230.0,-4.0,1,left,M. Smart 3PT  (18 PTS) (J. Tatum 8 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.04,Made,,,,,,,,,,18.0,J. Tatum,1628369.0,8.0,,,,,,
430,PT06M43.00S,2022-04-17T21:10:06.5Z,3,REGULAR,3pt,Jump Shot,[],201142,68.15045992115637,35.049019607843135,1610612751,80,69,2022-04-17T21:10:11Z,4240000,-75.0,247.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
431,PT06M40.00S,2022-04-17T21:10:09.5Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,80,69,2022-04-17T21:10:15Z,4250000,,,0,,D. Theis REBOUND (Off:4 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,430.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
432,PT06M35.00S,2022-04-17T21:10:16.3Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,80,69,2022-04-17T21:10:26Z,4260000,,,0,,B. Brown shooting personal FOUL (4 PF) (Brown 2 FT),"[1628971, 1627759]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,202058.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,
434,PT06M35.00S,2022-04-17T21:10:43.4Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,81,69,2022-04-17T21:10:43Z,4280000,,,0,,J. Brown Free Throw 1 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
435,PT06M35.00S,2022-04-17T21:10:44.0Z,3,REGULAR,substitution,out,[],203083,,,1610612738,81,69,2022-04-17T21:10:54Z,4290000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M35.00S,2022-04-17T21:10:44.0Z,3,REGULAR,substitution,in,[],1629651,,,1610612738,81,69,2022-04-17T21:10:54Z,4300000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M35.00S,2022-04-17T21:11:01.8Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,82,69,2022-04-17T21:11:01Z,4310000,,,0,,J. Brown Free Throw 2 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
438,PT06M17.00S,2022-04-17T21:11:20.7Z,3,REGULAR,2pt,Jump Shot,[],203552,78.40013140604468,39.46078431372549,1610612751,82,69,2022-04-17T21:11:24Z,4320000,-53.0,151.0,1,right,MISS S. Curry 15' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,15.95,Missed,,,,,,,,,,,,,,,,,,,
439,PT06M15.00S,2022-04-17T21:11:22.7Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,82,69,2022-04-17T21:11:24Z,4330000,,,0,,A. Horford REBOUND (Off:3 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,438.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
440,PT06M06.00S,2022-04-17T21:11:33.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612738,82,69,2022-04-17T21:11:40Z,4340000,,,0,,S. Curry shooting personal FOUL (4 PF) (Tatum 2 FT),"[203552, 1628369]",1610612751.0,BKN,shooting,,,Curry,S. Curry,,,,,,,,,,,202058.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,
442,PT06M06.00S,2022-04-17T21:12:00.8Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,83,69,2022-04-17T21:12:00Z,4360000,,,0,,J. Tatum Free Throw 1 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
443,PT06M06.00S,2022-04-17T21:12:19.7Z,3,REGULAR,substitution,out,[],203552,,,1610612738,83,69,2022-04-17T21:12:22Z,4370000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M06.00S,2022-04-17T21:12:19.7Z,3,REGULAR,substitution,in,[],201988,,,1610612738,83,69,2022-04-17T21:12:22Z,4380000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M06.00S,2022-04-17T21:12:26.2Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,84,69,2022-04-17T21:12:26Z,4390000,,,0,,J. Tatum Free Throw 2 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
446,PT05M52.00S,2022-04-17T21:12:47.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,84,69,2022-04-17T21:12:47Z,4400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M52.00S,2022-04-17T21:12:57.3Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,84,69,2022-04-17T21:13:00Z,4410000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M52.00S,2022-04-17T21:12:57.3Z,3,REGULAR,substitution,in,[],201609,,,1610612751,84,69,2022-04-17T21:13:00Z,4420000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M46.00S,2022-04-17T21:13:11.6Z,3,REGULAR,2pt,Jump Shot,[],201142,77.34888304862024,67.40196078431373,1610612751,84,71,2022-04-17T21:13:15Z,4430000,87.0,160.0,1,right,K. Durant 18' pullup Jump Shot (15 PTS) (N. Claxton 1 AST),"[201142, 1629651]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,18.25,Made,,,,,,,,,,15.0,N. Claxton,1629651.0,1.0,,,,,,
451,PT05M31.00S,2022-04-17T21:13:26.2Z,3,REGULAR,2pt,Jump Shot,[],1628369,13.222733245729303,16.911764705882355,1610612738,84,71,2022-04-17T21:13:47Z,4450000,165.0,72.0,1,left,MISS J. Tatum 18' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,18.03,Missed,,,,,,,,,,,,,,,,,,,
452,PT05M30.00S,2022-04-17T21:13:27.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,84,71,2022-04-17T21:13:33Z,4460000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,451.0,,,,,,,,,,,,,,,,,,
453,PT05M30.00S,2022-04-17T21:13:31.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,84,71,2022-04-17T21:13:31Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M30.00S,2022-04-17T21:13:32.4Z,3,REGULAR,substitution,out,[],201143,,,1610612751,84,71,2022-04-17T21:13:38Z,4480000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M30.00S,2022-04-17T21:13:32.4Z,3,REGULAR,substitution,in,[],1629684,,,1610612751,84,71,2022-04-17T21:13:38Z,4490000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M16.00S,2022-04-17T21:13:57.5Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612751,84,71,2022-04-17T21:15:24Z,4500000,,,0,,M. Smart personal FOUL (3 PF) (Irving 2 FT),"[203935, 202681]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,1179.0,3.0,0.0,Irving,202681.0,,,,,,,,,,
458,PT05M16.00S,2022-04-17T21:14:57.8Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,84,72,2022-04-17T21:14:57Z,4520000,,,0,,K. Irving Free Throw 1 of 2 (18 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
459,PT05M16.00S,2022-04-17T21:15:38.1Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,84,73,2022-04-17T21:15:38Z,4530000,,,0,,K. Irving Free Throw 2 of 2 (19 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
460,PT05M04.00S,2022-04-17T21:15:52.0Z,3,REGULAR,turnover,bad pass,[],1628464,,,1610612738,84,73,2022-04-17T21:15:56Z,4540000,,,0,,D. Theis bad pass TURNOVER (1 TO),"[1628464, 201142]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,1.0,Durant,201142.0,,,
461,PT05M04.00S,2022-04-17T21:15:52.0Z,3,REGULAR,steal,,[],201142,,,1610612751,84,73,2022-04-17T21:15:54Z,4550000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M59.00S,2022-04-17T21:15:56.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629651,92.59198423127464,48.03921568627451,1610612751,84,75,2022-04-17T21:20:17Z,4560000,-10.0,17.0,1,right,N. Claxton running alley-oop Layup (7 PTS) (K. Durant 2 AST),"[1629651, 201142]",1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,1.97,Made,,,,,,,,,,7.0,K. Durant,201142.0,2.0,,,,,,
464,PT04M47.00S,2022-04-17T21:16:08.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.488173455978973,34.80392156862745,1610612738,87,75,2022-04-17T21:16:35Z,4580000,76.0,243.0,1,left,J. Tatum 25' 3PT  (22 PTS) (M. Smart 4 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.51,Made,,,,,,,,,,22.0,M. Smart,203935.0,4.0,,,,,,
