actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
619,PT08M27.00S,2022-05-07T21:46:09.7Z,4,REGULAR,substitution,in,[],202083,,,1610612749,88,81,2022-05-07T21:46:23Z,6020000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT08M27.00S,2022-05-07T21:46:09.7Z,4,REGULAR,substitution,in,[],1628369,,,1610612749,88,81,2022-05-07T21:46:23Z,6030000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M27.00S,2022-05-07T21:46:09.7Z,4,REGULAR,substitution,in,[],203935,,,1610612749,88,81,2022-05-07T21:46:23Z,6040000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M19.00S,2022-05-07T21:46:34.0Z,4,REGULAR,2pt,Jump Shot,[],201950,6.1268068331143235,19.362745098039216,1610612749,90,81,2022-05-07T21:46:38Z,6050000,153.0,5.0,1,left,J. Holiday 15' step back Jump Shot (23 PTS) (G. Antetokounmpo 8 AST),"[201950, 203507]",1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,15.33,Made,,,,,,,23.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,,
624,PT07M58.00S,2022-05-07T21:46:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.01511169513797,52.94117647058824,1610612738,90,83,2022-05-07T21:47:00Z,6070000,15.0,32.0,1,right,J. Tatum driving reverse Layup (10 PTS) (A. Horford 5 AST),"[1628369, 201143]",1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,3.52,Made,,,,,,,10.0,A. Horford,201143.0,5.0,,,,,,,,,
626,PT07M43.00S,2022-05-07T21:47:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,10.726018396846255,43.872549019607845,1610612749,90,83,2022-05-07T21:47:21Z,6090000,31.0,48.0,1,left,MISS J. Holiday driving Layup - blocked,"[201950, 1629684]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,5.72,Missed,,,,,Williams,1629684.0,,,,,,,,,,,,,
627,PT07M43.00S,2022-05-07T21:47:10.7Z,4,REGULAR,block,,[],1629684,,,1610612749,90,83,2022-05-07T21:47:13Z,6100000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT07M39.00S,2022-05-07T21:47:14.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,90,83,2022-05-07T21:47:21Z,6110000,,,0,,J. Brown REBOUND (Off:0 Def:10),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,626.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
629,PT07M36.00S,2022-05-07T21:47:16.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.9862023653088,49.754901960784316,1610612738,90,85,2022-05-07T21:47:29Z,6120000,-1.0,13.0,1,right,J. Brown running Layup (20 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.35,Made,,,,,,,20.0,,,,,,,,,,,,
630,PT07M30.00S,2022-05-07T21:47:31.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,90,85,2022-05-07T21:47:31Z,6130000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M12.00S,2022-05-07T21:51:32.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203507,12.434296977660972,53.431372549019606,1610612749,92,85,2022-05-07T21:51:38Z,6140000,-17.0,64.0,1,left,G. Antetokounmpo 6' Hook (36 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,6.67,Made,,,,,,,36.0,,,,,,,,,,,,
636,PT06M56.00S,2022-05-07T21:52:09.6Z,4,REGULAR,foul,personal,[],1626171,,,1610612738,92,85,2022-05-07T21:52:16Z,6160000,,,0,,B. Portis personal FOUL (3 PF),"[1626171, 1629684]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Williams,1629684.0,,,,
638,PT06M53.00S,2022-05-07T21:52:23.5Z,4,REGULAR,3pt,Jump Shot,[],1627759,96.92838370565046,96.07843137254902,1610612738,92,85,2022-05-07T21:53:51Z,6180000,230.0,-24.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
639,PT06M51.00S,2022-05-07T21:52:25.5Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,92,85,2022-05-07T22:06:52Z,6190000,,,0,,W. Matthews REBOUND (Off:2 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,638.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
640,PT06M41.00S,2022-05-07T21:52:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.521024967148489,50.245098039215684,1610612749,92,85,2022-05-07T21:52:35Z,6200000,-1.0,9.0,1,left,MISS G. Antetokounmpo cutting Layup - blocked,"[203507, 1629684]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,0.89,Missed,,,,,Williams,1629684.0,,,,,,,,,,,,,
641,PT06M41.00S,2022-05-07T21:52:28.3Z,4,REGULAR,block,,[],1629684,,,1610612749,92,85,2022-05-07T21:52:32Z,6210000,,,0,,G. Williams BLOCK (2 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M41.00S,2022-05-07T21:52:28.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,92,85,2022-05-07T21:52:35Z,6220000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,,,,
643,PT06M33.00S,2022-05-07T21:52:51.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201950,15.062417871222076,63.48039215686274,1610612749,92,85,2022-05-07T21:52:56Z,6230000,-67.0,89.0,1,left,MISS J. Holiday 11' floating Shot,[201950],1610612749.0,MIL,floating,,,Holiday,J. Holiday,,,,,11.17,Missed,,,,,,,,,,,,,,,,,,,
644,PT06M31.00S,2022-05-07T21:52:53.1Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,92,85,2022-05-07T21:52:56Z,6240000,,,0,,A. Horford REBOUND (Off:2 Def:12),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,643.0,14.0,12.0,2.0,,,,,,,,,,,,,,,
645,PT06M29.00S,2022-05-07T21:53:01.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.32917214191852,51.225490196078425,1610612738,92,87,2022-05-07T21:55:01Z,6250000,6.0,20.0,1,right,J. Brown running Layup (22 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,2.05,Made,,,,,,,22.0,M. Smart,203935.0,1.0,,,,,,,,,
647,PT06M29.00S,2022-05-07T21:53:05.0Z,4,REGULAR,foul,personal,['1freethrow'],203507,,,1610612738,92,87,2022-05-07T21:53:26Z,6270000,,,0,,G. Antetokounmpo shooting personal FOUL (4 PF) (Brown 1 FT),"[203507, 1627759]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,2003.0,4.0,0.0,Brown,1627759.0,,,,
649,PT06M29.00S,2022-05-07T21:53:27.9Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,92,88,2022-05-07T21:53:27Z,6290000,,,0,,J. Brown Free Throw 1 of 1 (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
650,PT06M09.00S,2022-05-07T21:53:47.5Z,4,REGULAR,2pt,Jump Shot,[],201950,23.340998685939553,34.068627450980394,1610612749,92,88,2022-05-07T21:59:17Z,6300000,80.0,167.0,1,left,MISS J. Holiday 18' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,18.5,Missed,,,,,,,,,,,,,,,,,,,
651,PT06M07.00S,2022-05-07T21:53:50.2Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,92,88,2022-05-07T21:53:50Z,6310000,,,0,,A. Horford REBOUND (Off:2 Def:13),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,650.0,15.0,13.0,2.0,,,,,,,,,,,,,,,
652,PT05M59.00S,2022-05-07T21:54:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,91.67214191852825,45.588235294117645,1610612738,92,88,2022-05-07T21:54:08Z,6320000,-22.0,26.0,1,right,MISS M. Smart driving Layup - blocked,"[203935, 201950]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,3.4,Missed,,,,,Holiday,201950.0,,,,,,,,,,,,,
653,PT05M59.00S,2022-05-07T21:54:01.9Z,4,REGULAR,block,,[],201950,,,1610612738,92,88,2022-05-07T21:54:05Z,6330000,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M59.00S,2022-05-07T21:54:01.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,92,88,2022-05-07T21:54:08Z,6340000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,,
655,PT05M59.00S,2022-05-07T21:54:09.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,92,88,2022-05-07T21:54:09Z,6350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M59.00S,2022-05-07T21:54:15.3Z,4,REGULAR,substitution,out,[],1628960,,,1610612738,92,88,2022-05-07T21:54:19Z,6360000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M59.00S,2022-05-07T21:54:15.3Z,4,REGULAR,substitution,in,[],1626192,,,1610612738,92,88,2022-05-07T21:54:19Z,6370000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT05M57.00S,2022-05-07T21:54:27.1Z,4,REGULAR,foul,offensive,[],1629684,,,1610612738,92,88,2022-05-07T21:54:34Z,6380000,,,0,,G. Williams charge offensive FOUL (5 PF),"[1629684, 1626192]",1610612738.0,BOS,charge,,,Williams,G. Williams,,,,,,,,,,,,,,,,,2882.0,5.0,0.0,Connaughton,1626192.0,,,,
660,PT05M57.00S,2022-05-07T21:54:27.1Z,4,REGULAR,turnover,offensive foul,[],1629684,,,1610612738,92,88,2022-05-07T21:54:27Z,6400000,,,0,,G. Williams offensive foul TURNOVER (1 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,2882.0,,,,,1.0,,,
661,PT05M57.00S,2022-05-07T21:54:43.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,92,88,2022-05-07T21:54:43Z,6410000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M57.00S,2022-05-07T21:54:47.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612749,92,88,2022-05-07T21:58:04Z,6420000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,On player G. Williams
665,PT05M57.00S,2022-05-07T21:58:12.9Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,92,88,2022-05-07T21:58:37Z,6430000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M57.00S,2022-05-07T21:58:12.9Z,4,REGULAR,substitution,in,[],201572,,,1610612749,92,88,2022-05-07T21:58:37Z,6440000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT05M39.00S,2022-05-07T21:58:48.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203507,7.966491458607096,50.49019607843137,1610612749,94,88,2022-05-07T21:58:54Z,6450000,-2.0,22.0,1,left,G. Antetokounmpo driving DUNK (38 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.25,Made,,,,,,,38.0,,,,,,,,,,,,
668,PT05M21.00S,2022-05-07T21:59:07.0Z,4,REGULAR,2pt,Jump Shot,[],201143,74.32654402102497,56.86274509803921,1610612738,94,90,2022-05-07T21:59:13Z,6460000,34.0,189.0,1,right,A. Horford 19' Jump Shot (17 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,19.19,Made,,,,,,,17.0,J. Tatum,1628369.0,2.0,,,,,,,,,
670,PT05M02.00S,2022-05-07T21:59:25.0Z,4,REGULAR,3pt,Jump Shot,[],1626192,7.966491458607096,3.1862745098039214,1610612749,97,90,2022-05-07T21:59:30Z,6480000,234.0,22.0,1,left,P. Connaughton 3PT  (11 PTS) (J. Holiday 3 AST),"[1626192, 201950]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,23.52,Made,,,,,,,11.0,J. Holiday,201950.0,3.0,,,,,,,,,
672,PT04M52.00S,2022-05-07T21:59:39.0Z,4,REGULAR,foul,personal,[],202083,,,1610612738,97,90,2022-05-07T21:59:47Z,6500000,,,0,,W. Matthews personal FOUL (3 PF),"[202083, 1628369]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Tatum,1628369.0,,,,
674,PT04M43.00S,2022-05-07T22:00:04.7Z,4,REGULAR,3pt,Jump Shot,[],201143,71.30420499342969,18.137254901960784,1610612738,97,93,2022-05-07T22:00:10Z,6520000,-159.0,217.0,1,right,A. Horford 26' 3PT  (20 PTS) (M. Smart 2 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.94,Made,,,,,,,20.0,M. Smart,203935.0,2.0,,,,,,,,,
676,PT04M22.00S,2022-05-07T22:00:25.6Z,4,REGULAR,3pt,Jump Shot,[],201950,31.225361366622867,73.0392156862745,1610612749,97,93,2022-05-07T22:00:30Z,6540000,-115.0,241.0,1,left,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
677,PT04M20.00S,2022-05-07T22:00:27.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,97,93,2022-05-07T22:00:30Z,6550000,,,0,,J. Brown REBOUND (Off:0 Def:11),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,676.0,11.0,11.0,0.0,,,,,,,,,,,,,,,
678,PT04M10.00S,2022-05-07T22:00:38.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201143,90.62089356110381,41.66666666666667,1610612738,97,95,2022-05-07T22:00:42Z,6560000,-42.0,36.0,1,right,A. Horford Hook (22 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,5.49,Made,,,,,,,22.0,J. Tatum,1628369.0,3.0,,,,,,,,,
680,PT03M44.00S,2022-05-07T22:01:04.5Z,4,REGULAR,turnover,bad pass,[],203507,,,1610612749,97,95,2022-05-07T22:01:10Z,6580000,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 1628369]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,3.0,Tatum,1628369.0,
681,PT03M44.00S,2022-05-07T22:01:04.5Z,4,REGULAR,steal,,[],1628369,,,1610612738,97,95,2022-05-07T22:01:07Z,6590000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M44.00S,2022-05-07T22:01:12.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202083,,,1610612738,97,95,2022-05-07T22:01:39Z,6600000,,,0,,W. Matthews loose ball personal FOUL (4 PF) (Smart 2 FT),"[202083, 203935]",1610612749.0,MIL,loose ball,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,2882.0,4.0,0.0,Smart,203935.0,,,,
684,PT03M44.00S,2022-05-07T22:01:40.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203935,,,1610612738,97,95,2022-05-07T22:01:40Z,6620000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
685,PT03M44.00S,2022-05-07T22:01:40.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,97,95,2022-05-07T22:01:40Z,6630000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,684.0,,,,,,,,,,,,,,,,,,
686,PT03M44.00S,2022-05-07T22:01:46.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,97,95,2022-05-07T22:02:29Z,6640000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT03M44.00S,2022-05-07T22:03:56.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203935,,,1610612738,97,96,2022-05-07T22:03:56Z,6670000,,,0,,M. Smart Free Throw 2 of 2 (8 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
691,PT03M26.00S,2022-05-07T22:04:22.3Z,4,REGULAR,3pt,Jump Shot,[],1626192,31.750985545335087,66.42156862745098,1610612749,97,96,2022-05-07T22:04:30Z,6680000,-82.0,246.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
692,PT03M26.00S,2022-05-07T22:04:22.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,97,96,2022-05-07T22:04:30Z,6690000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,691.0,,,,,,,,,,,,,,,,,,
693,PT03M26.00S,2022-05-07T22:04:27.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,97,96,2022-05-07T22:04:27Z,6700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT03M03.00S,2022-05-07T22:04:53.3Z,4,REGULAR,2pt,Jump Shot,[],1628369,87.20433639947439,72.79411764705883,1610612738,97,96,2022-05-07T22:04:58Z,6710000,114.0,68.0,1,right,MISS J. Tatum 13' turnaround Shot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,13.26,Missed,,,,,,,,,,,,,,,,,,,
697,PT03M01.00S,2022-05-07T22:04:55.3Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,97,96,2022-05-07T22:04:58Z,6720000,,,0,,P. Connaughton REBOUND (Off:0 Def:7),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,696.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
698,PT02M48.00S,2022-05-07T22:05:08.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203507,14.536793692509855,44.36274509803921,1610612749,99,96,2022-05-07T22:05:13Z,6730000,28.0,84.0,1,left,G. Antetokounmpo 8' turnaround Hook (40 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,8.87,Made,,,,,,,40.0,,,,,,,,,,,,
699,PT02M33.00S,2022-05-07T22:05:25.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612738,99,96,2022-05-07T22:05:55Z,6740000,,,0,,J. Holiday personal FOUL (1 PF) (Brown 2 FT),"[201950, 1627759]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Brown,1627759.0,,,,
701,PT02M33.00S,2022-05-07T22:05:56.2Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,99,97,2022-05-07T22:05:56Z,6760000,,,0,,J. Brown Free Throw 1 of 2 (24 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,24.0,,,,,,,,,,,,
702,PT02M33.00S,2022-05-07T22:06:17.9Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,99,98,2022-05-07T22:06:17Z,6770000,,,0,,J. Brown Free Throw 2 of 2 (25 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
703,PT02M18.00S,2022-05-07T22:06:37.0Z,4,REGULAR,3pt,Jump Shot,[],1626192,30.831143232588698,67.40196078431373,1610612749,99,98,2022-05-07T22:06:41Z,6780000,-87.0,237.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
704,PT02M16.00S,2022-05-07T22:06:39.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,99,98,2022-05-07T22:06:41Z,6790000,,,0,,J. Brown REBOUND (Off:0 Def:12),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,703.0,12.0,12.0,0.0,,,,,,,,,,,,,,,
705,PT02M04.00S,2022-05-07T22:06:51.1Z,4,REGULAR,3pt,Jump Shot,[],201143,66.96780551905388,67.8921568627451,1610612738,99,98,2022-05-07T22:06:56Z,6800000,89.0,258.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
706,PT02M01.00S,2022-05-07T22:06:54.1Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,99,98,2022-05-07T22:06:56Z,6810000,,,0,,P. Connaughton REBOUND (Off:0 Def:8),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,705.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
707,PT01M53.00S,2022-05-07T22:07:02.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.09789750328515,49.754901960784316,1610612749,99,98,2022-05-07T22:07:23Z,6820000,1.0,24.0,1,left,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
708,PT01M50.00S,2022-05-07T22:07:05.0Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,99,98,2022-05-07T22:07:23Z,6830000,,,0,,G. Williams REBOUND (Off:1 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,707.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
709,PT01M49.00S,2022-05-07T22:07:16.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612738,99,98,2022-05-07T22:07:33Z,6840000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Brown 2 FT),"[201950, 1627759]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Brown,1627759.0,,,,
711,PT01M49.00S,2022-05-07T22:07:44.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,99,99,2022-05-07T22:07:44Z,6860000,,,0,,J. Brown Free Throw 1 of 2 (26 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
712,PT01M49.00S,2022-05-07T22:08:12.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,99,100,2022-05-07T22:08:12Z,6870000,,,0,,J. Brown Free Throw 2 of 2 (27 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,27.0,,,,,,,,,,,,
713,PT01M29.00S,2022-05-07T22:08:38.0Z,4,REGULAR,3pt,Jump Shot,[],201950,29.911300919842315,23.03921568627451,1610612749,99,100,2022-05-07T22:08:49Z,6880000,135.0,229.0,1,left,MISS J. Holiday 26' 3PT - blocked,"[201950, 1629684]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,26.55,Missed,,,,,Williams,1629684.0,,,,,,,,,,,,,
714,PT01M29.00S,2022-05-07T22:08:38.0Z,4,REGULAR,block,,[],1629684,,,1610612749,99,100,2022-05-07T22:08:41Z,6890000,,,0,,G. Williams BLOCK (3 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT01M27.00S,2022-05-07T22:08:40.0Z,4,REGULAR,rebound,offensive,[],202083,,,1610612749,99,100,2022-05-07T22:12:27Z,6900000,,,0,,W. Matthews REBOUND (Off:3 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,713.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
716,PT01M25.00S,2022-05-07T22:08:47.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,7.5722733245729295,49.26470588235294,1610612749,99,100,2022-05-07T22:21:16Z,6910000,4.0,19.0,1,left,MISS G. Antetokounmpo Layup - blocked,"[203507, 1627759]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,1.91,Missed,,,,,Brown,1627759.0,,,,,,,,,,,,,
717,PT01M25.00S,2022-05-07T22:08:47.0Z,4,REGULAR,block,,[],1627759,,,1610612749,99,100,2022-05-07T22:09:46Z,6920000,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT01M25.00S,2022-05-07T22:08:47.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,99,100,2022-05-07T22:10:44Z,6930000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,716.0,,,,,,,,,,,,,,,,,,
719,PT01M25.00S,2022-05-07T22:08:54.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,99,100,2022-05-07T22:09:07Z,6940000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,
