actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
538,PT08M56.00S,2022-05-30T02:54:42.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,79,86,2022-05-30T02:54:42Z,5180000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M54.00S,2022-05-30T02:56:14.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,79,86,2022-05-30T02:56:14Z,5190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M48.00S,2022-05-30T02:56:29.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629216,8.754927726675426,54.65686274509803,1610612748,79,86,2022-05-30T02:57:32Z,5200000,-23.0,30.0,1,left,MISS G. Vincent driving floating bank Shot,[1629216],1610612748.0,MIA,driving floating bank,,,Vincent,G. Vincent,,,,,3.78,Missed,,,,,,,,,,,,,,,,,,,
541,PT08M46.00S,2022-05-30T02:56:31.2Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,79,86,2022-05-30T02:56:32Z,5210000,,,0,,G. Williams REBOUND (Off:3 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,540.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
542,PT08M40.00S,2022-05-30T02:56:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201143,94.69448094612353,51.225490196078425,1610612738,79,88,2022-05-30T02:56:42Z,5220000,6.0,-3.0,1,right,A. Horford cutting Layup (5 PTS) (M. Smart 3 AST),"[201143, 203935]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,0.66,Made,,,,,5.0,,,,M. Smart,203935.0,3.0,,,,,,,,
544,PT08M27.00S,2022-05-30T02:56:50.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,8.360709592641262,37.99019607843137,1610612748,79,88,2022-05-30T02:56:55Z,5240000,60.0,26.0,1,left,MISS J. Butler 6' driving bank Shot,[202710],1610612748.0,MIA,driving bank,,,Butler,J. Butler,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,,
545,PT08M24.00S,2022-05-30T02:56:53.1Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,79,88,2022-05-30T02:56:55Z,5250000,,,0,,A. Horford REBOUND (Off:1 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,544.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
546,PT08M24.00S,2022-05-30T02:57:00.2Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,79,88,2022-05-30T02:57:15Z,5260000,,,0,,J. Tatum charge offensive FOUL (4 PF),"[1628369, 200768]",1610612738.0,BOS,charge,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Lowry,200768.0,,,
548,PT08M24.00S,2022-05-30T02:57:00.2Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,79,88,2022-05-30T02:57:00Z,5280000,,,0,,J. Tatum offensive foul TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,2.0,,,,,,1162.0,,,,,,,
549,PT08M24.00S,2022-05-30T02:57:11.8Z,4,REGULAR,substitution,out,[],1629216,,,1610612748,79,88,2022-05-30T02:57:15Z,5290000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M24.00S,2022-05-30T02:57:11.8Z,4,REGULAR,substitution,in,[],1629622,,,1610612748,79,88,2022-05-30T02:57:15Z,5300000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M03.00S,2022-05-30T02:57:41.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203506,6.521024967148489,55.392156862745104,1610612748,79,88,2022-05-30T02:58:01Z,5310000,-27.0,9.0,1,left,MISS V. Oladipo driving reverse Layup - blocked,"[203506, 201143]",1610612748.0,MIA,driving reverse,,,Oladipo,V. Oladipo,,,,,2.84,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
552,PT08M03.00S,2022-05-30T02:57:41.7Z,4,REGULAR,block,,[],201143,,,1610612748,79,88,2022-05-30T02:57:44Z,5320000,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M59.00S,2022-05-30T02:57:45.7Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,79,88,2022-05-30T02:58:01Z,5330000,,,0,,A. Horford REBOUND (Off:1 Def:9),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,551.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
554,PT07M40.00S,2022-05-30T02:58:04.4Z,4,REGULAR,3pt,Jump Shot,[],201143,91.01511169513797,95.34313725490196,1610612738,79,88,2022-05-30T02:58:08Z,5340000,227.0,32.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,22.89,Missed,,,,,,,,,,,,,,,,,,,
555,PT07M37.00S,2022-05-30T02:58:07.4Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,79,88,2022-05-30T02:58:08Z,5350000,,,0,,K. Lowry REBOUND (Off:1 Def:5),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,554.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
556,PT07M23.00S,2022-05-30T02:58:20.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,15.982260183968464,42.40196078431372,1610612748,79,88,2022-05-30T02:58:25Z,5360000,38.0,98.0,1,left,MISS J. Butler 10' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,10.48,Missed,,,,,,,,,,,,,,,,,,,
557,PT07M19.00S,2022-05-30T02:58:24.7Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,79,88,2022-05-30T02:58:25Z,5370000,,,0,,A. Horford REBOUND (Off:1 Def:10),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,556.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
558,PT07M10.00S,2022-05-30T02:58:36.8Z,4,REGULAR,turnover,traveling,[],1627759,,,1610612738,79,88,2022-05-30T02:58:44Z,5380000,,,0,,J. Brown traveling TURNOVER (3 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,3.0,,,,,,1162.0,,,,,,,
559,PT06M56.00S,2022-05-30T02:59:04.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200768,18.478975032851512,97.05882352941177,1610612748,79,88,2022-05-30T02:59:07Z,5390000,-235.0,121.0,1,left,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
560,PT06M53.00S,2022-05-30T02:59:05.9Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,79,88,2022-05-30T02:59:05Z,5400000,,,0,,A. Horford REBOUND (Off:1 Def:11),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,559.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
561,PT06M36.00S,2022-05-30T02:59:23.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,89.96386333771353,56.372549019607845,1610612738,79,90,2022-05-30T02:59:27Z,5410000,32.0,42.0,1,right,M. Smart driving floating Jump Shot (20 PTS) (J. Brown 6 AST),"[203935, 1627759]",1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,5.26,Made,,,,,20.0,,,,J. Brown,1627759.0,6.0,,,,,,,,
563,PT06M17.00S,2022-05-30T02:59:41.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203506,14.536793692509855,40.44117647058824,1610612748,81,90,2022-05-30T03:01:14Z,5430000,48.0,84.0,1,left,V. Oladipo 9' driving floating Jump Shot (7 PTS),[203506],1610612748.0,MIA,driving floating,,,Oladipo,V. Oladipo,,,,,9.67,Made,,,,,7.0,,,,,,,,,,,,,,
564,PT05M54.00S,2022-05-30T03:00:05.4Z,4,REGULAR,3pt,Jump Shot,[],1628369,75.77201051248358,12.009803921568627,1610612738,81,93,2022-05-30T03:00:12Z,5440000,-190.0,175.0,1,right,J. Tatum 25' 3PT step back (24 PTS) (M. Smart 4 AST),"[1628369, 203935]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,25.84,Made,,,,,24.0,,,,M. Smart,203935.0,4.0,,,,,,,,
566,PT05M37.00S,2022-05-30T03:00:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.30946123521682,46.568627450980394,1610612748,83,93,2022-05-30T03:01:57Z,5460000,17.0,16.0,1,left,B. Adebayo cutting Layup (25 PTS) (V. Oladipo 2 AST),"[1628389, 203506]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,2.36,Made,,,,,25.0,,,,V. Oladipo,203506.0,2.0,,,,,,,,
568,PT05M15.00S,2022-05-30T03:00:44.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,92.9862023653088,46.32352941176471,1610612738,83,93,2022-05-30T03:03:16Z,5480000,-18.0,13.0,1,right,MISS J. Tatum driving floating bank Shot,[1628369],1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
569,PT05M12.00S,2022-05-30T03:00:47.3Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,83,93,2022-05-30T03:00:49Z,5490000,,,0,,K. Lowry REBOUND (Off:1 Def:6),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,568.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
570,PT05M04.00S,2022-05-30T03:00:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.915243101182654,46.07843137254902,1610612748,85,93,2022-05-30T03:00:59Z,5500000,20.0,13.0,1,left,J. Butler driving Layup (35 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.32,Made,,,,,35.0,,,,,,,,,,,,,,
571,PT04M44.00S,2022-05-30T03:01:16.8Z,4,REGULAR,2pt,Jump Shot,[],1627759,91.14651773981603,13.725490196078432,1610612738,85,93,2022-05-30T03:03:19Z,5510000,-181.0,31.0,1,right,MISS J. Brown 18' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,18.4,Missed,,,,,,,,,,,,,,,,,,,
572,PT04M44.00S,2022-05-30T03:01:16.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,85,93,2022-05-30T03:01:23Z,5520000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,571.0,,,,,,,,,,,,,,,,,,
573,PT04M44.00S,2022-05-30T03:01:25.3Z,4,REGULAR,foul,personal,[],203506,,,1610612738,85,93,2022-05-30T03:01:38Z,5530000,,,0,,V. Oladipo loose ball personal FOUL (1 PF),"[203506, 201143]",1610612748.0,MIA,loose ball,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Horford,201143.0,,,
575,PT04M33.00S,2022-05-30T03:01:57.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,85,93,2022-05-30T03:01:57Z,5550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M28.00S,2022-05-30T03:02:18.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,77.87450722733246,67.8921568627451,1610612738,85,95,2022-05-30T03:04:23Z,5560000,89.0,155.0,1,right,J. Tatum 17' pullup Jump Shot (26 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,17.94,Made,,,,,26.0,,,,M. Smart,203935.0,5.0,,,,,,,,
578,PT04M17.00S,2022-05-30T03:02:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.0335085413929,48.28431372549019,1610612748,85,95,2022-05-30T03:02:33Z,5580000,9.0,108.0,1,left,MISS B. Adebayo 10' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,10.79,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M15.00S,2022-05-30T03:02:31.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,85,95,2022-05-30T03:02:33Z,5590000,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,578.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
580,PT04M12.00S,2022-05-30T03:02:40.7Z,4,REGULAR,foul,personal,['2freethrow'],203506,,,1610612738,85,95,2022-05-30T03:02:51Z,5600000,,,0,,V. Oladipo shooting personal FOUL (2 PF) (Brown 2 FT),"[203506, 1627759]",1610612748.0,MIA,shooting,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Brown,1627759.0,,,
582,PT04M12.00S,2022-05-30T03:03:01.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,85,96,2022-05-30T03:03:20Z,5620000,,,0,,J. Brown Free Throw 1 of 2 (24 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,24.0,,,,,,,,,,,,,,
583,PT04M12.00S,2022-05-30T03:03:01.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,85,96,2022-05-30T03:03:20Z,5630000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
584,PT04M09.00S,2022-05-30T03:03:04.2Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,85,96,2022-05-30T03:03:20Z,5640000,,,0,,M. Strus REBOUND (Off:0 Def:6),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,583.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
585,PT04M03.00S,2022-05-30T03:03:29.9Z,4,REGULAR,foul,personal,[],203935,,,1610612748,85,96,2022-05-30T03:03:47Z,5650000,,,0,,M. Smart personal FOUL (4 PF),"[203935, 202710]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Butler,202710.0,,,
587,PT04M03.00S,2022-05-30T03:03:50.2Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612748,85,96,2022-05-30T03:03:50Z,5670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M56.00S,2022-05-30T03:04:26.8Z,4,REGULAR,3pt,Jump Shot,[],1629622,27.677398160315374,18.627450980392158,1610612748,85,96,2022-05-30T03:04:30Z,5680000,157.0,208.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
589,PT03M53.00S,2022-05-30T03:04:29.8Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,85,96,2022-05-30T03:04:30Z,5690000,,,0,,M. Smart REBOUND (Off:0 Def:9),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,588.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
590,PT03M35.00S,2022-05-30T03:04:51.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612738,85,96,2022-05-30T03:05:02Z,5700000,,,0,,J. Butler shooting personal FOUL (2 PF) (Smart 2 FT),"[202710, 203935]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Smart,203935.0,,,
592,PT03M35.00S,2022-05-30T03:05:15.9Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,85,97,2022-05-30T03:05:15Z,5720000,,,0,,M. Smart Free Throw 1 of 2 (21 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
593,PT03M35.00S,2022-05-30T03:05:28.7Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,85,98,2022-05-30T03:05:28Z,5730000,,,0,,M. Smart Free Throw 2 of 2 (22 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
594,PT03M20.00S,2022-05-30T03:05:46.4Z,4,REGULAR,2pt,Jump Shot,[],200768,25.04927726675427,48.77450980392157,1610612748,87,98,2022-05-30T03:06:14Z,5740000,6.0,183.0,1,left,K. Lowry 18' step back Jump Shot (13 PTS) (V. Oladipo 3 AST),"[200768, 203506]",1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,18.31,Made,,,,,13.0,,,,V. Oladipo,203506.0,3.0,,,,,,,,
596,PT02M50.00S,2022-05-30T03:06:16.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,82.34231274638634,45.83333333333333,1610612738,87,98,2022-05-30T03:06:20Z,5760000,-21.0,113.0,1,right,MISS M. Smart 11' pullup Shot,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,11.54,Missed,,,,,,,,,,,,,,,,,,,
597,PT02M48.00S,2022-05-30T03:06:18.4Z,4,REGULAR,rebound,defensive,[],203506,,,1610612748,87,98,2022-05-30T03:06:20Z,5770000,,,0,,V. Oladipo REBOUND (Off:0 Def:5),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,596.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
598,PT02M39.00S,2022-05-30T03:06:26.7Z,4,REGULAR,3pt,Jump Shot,[],203506,14.4053876478318,3.9215686274509802,1610612748,87,98,2022-05-30T03:06:32Z,5780000,230.0,83.0,1,left,MISS V. Oladipo 24' step back 3PT,[203506],1610612748.0,MIA,step back,,,Oladipo,V. Oladipo,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
599,PT02M35.00S,2022-05-30T03:06:31.6Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612748,87,98,2022-05-30T03:06:31Z,5790000,,,0,,M. Strus REBOUND (Off:1 Def:6),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,598.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
600,PT02M35.00S,2022-05-30T03:06:31.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629622,5.590000152587891,50.0,1610612748,89,98,2022-05-30T03:09:29Z,5800000,0.0,0.0,1,left,M. Strus tip DUNK (5 PTS),[1629622],1610612748.0,MIA,tip,,,Strus,M. Strus,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,,
601,PT02M21.00S,2022-05-30T03:06:45.7Z,4,REGULAR,3pt,Jump Shot,[],203935,72.61826544021025,12.5,1610612738,89,98,2022-05-30T03:06:50Z,5810000,-188.0,205.0,1,right,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
602,PT02M17.00S,2022-05-30T03:06:49.7Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,89,98,2022-05-30T03:06:50Z,5820000,,,0,,A. Horford REBOUND (Off:2 Def:11),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,601.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
603,PT02M08.00S,2022-05-30T03:06:58.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,71.56701708278581,18.38235294117647,1610612738,89,98,2022-05-30T03:07:04Z,5830000,-158.0,215.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
604,PT02M03.00S,2022-05-30T03:07:03.7Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,89,98,2022-05-30T03:07:04Z,5840000,,,0,,B. Adebayo REBOUND (Off:4 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,603.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
605,PT02M01.00S,2022-05-30T03:07:08.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628389,6.652431011826544,46.32352941176471,1610612748,89,98,2022-05-30T03:07:38Z,5850000,18.0,10.0,1,left,MISS B. Adebayo running Layup,[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
606,PT02M00.00S,2022-05-30T03:07:09.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,89,98,2022-05-30T03:07:38Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,,,,
607,PT01M59.00S,2022-05-30T03:07:13.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,89,98,2022-05-30T03:07:13Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M53.00S,2022-05-30T03:07:40.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203506,17.16491458607096,51.225490196078425,1610612748,89,98,2022-05-30T03:13:05Z,5880000,-6.0,109.0,1,left,MISS V. Oladipo 10' driving floating Shot,[203506],1610612748.0,MIA,driving floating,,,Oladipo,V. Oladipo,,,,,10.91,Missed,,,,,,,,,,,,,,,,,,,
609,PT01M49.00S,2022-05-30T03:07:44.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,89,98,2022-05-30T03:13:05Z,5890000,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,608.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
610,PT01M28.00S,2022-05-30T03:08:05.1Z,4,REGULAR,turnover,lost ball,[],1629684,,,1610612738,89,98,2022-05-30T03:08:12Z,5900000,,,0,,G. Williams lost ball TURNOVER (2 TO),"[1629684, 200768]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,2.0,Lowry,200768.0,,,,,,,,,,,
611,PT01M28.00S,2022-05-30T03:08:05.1Z,4,REGULAR,steal,,[],200768,,,1610612748,89,98,2022-05-30T03:08:07Z,5910000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M23.00S,2022-05-30T03:08:12.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203506,6.258212877792378,47.794117647058826,1610612748,91,98,2022-05-30T03:08:20Z,5920000,11.0,6.0,1,left,V. Oladipo driving Layup (9 PTS) (M. Strus 3 AST),"[203506, 1629622]",1610612748.0,MIA,driving,,,Oladipo,V. Oladipo,,,,,1.27,Made,,,,,9.0,,,,M. Strus,1629622.0,3.0,,,,,,,,
613,PT01M06.00S,2022-05-30T03:08:28.4Z,4,REGULAR,3pt,Jump Shot,[],203935,70.77858081471747,75.0,1610612738,91,98,2022-05-30T03:08:32Z,5930000,125.0,222.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
614,PT01M04.00S,2022-05-30T03:08:30.4Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,91,98,2022-05-30T03:08:32Z,5940000,,,0,,M. Strus REBOUND (Off:1 Def:7),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,613.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
615,PT01M00.00S,2022-05-30T03:08:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,6.521024967148489,45.83333333333333,1610612748,93,98,2022-05-30T03:08:42Z,5950000,21.0,9.0,1,left,K. Lowry driving Layup (15 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,2.26,Made,,,,,15.0,,,,,,,,,,,,,,
620,PT00M52.40S,2022-05-30T03:09:20.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,93,98,2022-05-30T03:11:18Z,5960000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M52.40S,2022-05-30T03:09:24.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,93,98,2022-05-30T03:14:38Z,5965000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,
617,PT00M50.70S,2022-05-30T03:09:55.5Z,4,REGULAR,foul,offensive,[],1627759,,,1610612738,93,98,2022-05-30T03:20:41Z,5970000,,,0,,J. Brown offensive FOUL (5 PF),"[1627759, 1628389]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,2714.0,5.0,0.0,Adebayo,1628389.0,,,
619,PT00M50.70S,2022-05-30T03:09:55.5Z,4,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,93,98,2022-05-30T03:20:41Z,5990000,,,0,,J. Brown offensive foul TURNOVER (4 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,4.0,,,,,,2714.0,,,,,,,
622,PT00M50.70S,2022-05-30T03:11:33.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,30.223390275952696,23.004748774509803,1610612748,96,98,2022-05-30T03:15:45Z,6020000,135.0,232.0,1,left,M. Strus 26' 3PT fadeaway (8 PTS) (B. Adebayo 4 AST),"[1629622, 1628389]",1610612748.0,MIA,fadeaway,,,Strus,M. Strus,,,,,26.81,Made,,,,,8.0,,,,B. Adebayo,1628389.0,4.0,,,,,,,,
624,PT00M21.80S,2022-05-30T03:11:57.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,94.43166885676742,53.92156862745098,1610612738,96,98,2022-05-30T03:12:04Z,6040000,20.0,0.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
625,PT00M18.70S,2022-05-30T03:12:00.2Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,96,98,2022-05-30T03:12:04Z,6050000,,,0,,J. Butler REBOUND (Off:1 Def:8),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,624.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
