actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
536,PT08M28.00S,2022-06-11T02:58:25.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,17.559132720105126,37.00980392156863,1610612738,86,86,2022-06-11T02:58:29Z,5260000,65.0,113.0,1,left,MISS J. Tatum 13' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,13.0,Missed,,,,,,,,,,,,,,,,,,
537,PT08M26.00S,2022-06-11T02:58:27.7Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,86,86,2022-06-11T02:58:29Z,5270000,,,0,,A. Wiggins REBOUND (Off:1 Def:11),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,536.0,,12.0,11.0,1.0,,,,
538,PT08M19.00S,2022-06-11T02:58:34.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,70.77858081471747,73.52941176470588,1610612744,86,86,2022-06-11T02:58:44Z,5280000,118.0,222.0,1,right,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
539,PT08M17.00S,2022-06-11T02:58:36.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,86,86,2022-06-11T02:58:44Z,5290000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,538.0,,4.0,3.0,1.0,,,,
540,PT08M09.00S,2022-06-11T02:58:45.1Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,86,86,2022-06-11T02:58:48Z,5300000,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 202357]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,1.0,,,,,,Bjelica,202357.0
541,PT08M09.00S,2022-06-11T02:58:45.1Z,4,REGULAR,steal,,[],202357,,,1610612744,86,86,2022-06-11T02:58:46Z,5310000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M07.00S,2022-06-11T02:58:49.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202357,95.22010512483574,55.63725490196079,1610612744,86,86,2022-06-11T02:58:58Z,5320000,28.0,-8.0,1,right,MISS N. Bjelica running Layup - blocked,"[202357, 1628369]",1610612744.0,GSW,running,,,Bjelica,N. Bjelica,,,,,2.92,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,,
543,PT08M07.00S,2022-06-11T02:58:49.3Z,4,REGULAR,block,,[],1628369,,,1610612744,86,86,2022-06-11T02:58:51Z,5330000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M06.00S,2022-06-11T02:58:50.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,86,86,2022-06-11T02:58:58Z,5340000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,542.0,,,,,,,,
546,PT08M06.00S,2022-06-11T02:58:54.9Z,4,REGULAR,substitution,out,[],1630202,,,1610612744,86,86,2022-06-11T02:59:06Z,5360000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M06.00S,2022-06-11T02:58:54.9Z,4,REGULAR,substitution,out,[],203952,,,1610612744,86,86,2022-06-11T02:59:06Z,5370000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M06.00S,2022-06-11T02:58:54.9Z,4,REGULAR,substitution,in,[],203935,,,1610612744,86,86,2022-06-11T02:59:06Z,5380000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M06.00S,2022-06-11T02:58:54.9Z,4,REGULAR,substitution,in,[],202691,,,1610612744,86,86,2022-06-11T02:59:06Z,5390000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M06.00S,2022-06-11T02:59:26.1Z,4,REGULAR,turnover,bad pass,[],202357,,,1610612744,86,86,2022-06-11T02:59:36Z,5400000,,,0,,N. Bjelica bad pass TURNOVER (1 TO),"[202357, 203935]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,1.0,,,,,,Smart,203935.0
551,PT08M06.00S,2022-06-11T02:59:26.1Z,4,REGULAR,steal,,[],203935,,,1610612738,86,86,2022-06-11T02:59:27Z,5410000,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M48.00S,2022-06-11T02:59:41.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,9.329829172141919,45.3890931372549,1610612738,88,86,2022-06-11T02:59:46Z,5420000,23.0,35.0,1,left,J. Brown driving Layup (19 PTS) (R. Williams III 4 AST),"[1627759, 1629057]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.21,Made,19.0,R. Williams III,1629057.0,4.0,,,,,,,,,,,,,,
554,PT07M37.00S,2022-06-11T02:59:52.6Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,88,86,2022-06-11T02:59:59Z,5440000,,,0,,S. Curry bad pass TURNOVER (5 TO),"[201939, 1627759]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,5.0,,,,,,Brown,1627759.0
555,PT07M37.00S,2022-06-11T02:59:52.6Z,4,REGULAR,steal,,[],1627759,,,1610612738,88,86,2022-06-11T02:59:54Z,5450000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M32.00S,2022-06-11T02:59:57.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,8.754927726675426,45.83333333333333,1610612738,90,86,2022-06-11T03:00:05Z,5460000,21.0,30.0,1,left,J. Brown running Layup (21 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,3.63,Made,21.0,,,,,,,,,,,,,,,,,
557,PT07M32.00S,2022-06-11T03:00:16.2Z,4,REGULAR,foul,personal,['1freethrow'],1629673,,,1610612738,90,86,2022-06-11T03:01:08Z,5470000,,,0,,J. Poole loose ball personal FOUL (4 PF) (Smart 1 FT),"[1629673, 203935]",1610612744.0,GSW,loose ball,,,Poole,J. Poole,,,,,,,,,,,201640.0,4.0,0.0,Smart,203935.0,,,,,,,,,
561,PT07M32.00S,2022-06-11T03:02:05.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,90,86,2022-06-11T03:02:05Z,5500000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M32.00S,2022-06-11T03:03:27.2Z,4,REGULAR,substitution,out,[],202357,,,1610612738,90,86,2022-06-11T03:03:55Z,5510000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M32.00S,2022-06-11T03:03:27.2Z,4,REGULAR,substitution,out,[],203110,,,1610612738,90,86,2022-06-11T03:03:55Z,5520000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M32.00S,2022-06-11T03:03:27.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612738,90,86,2022-06-11T03:03:55Z,5530000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M32.00S,2022-06-11T03:03:27.2Z,4,REGULAR,substitution,in,[],203952,,,1610612738,90,86,2022-06-11T03:03:55Z,5540000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M32.00S,2022-06-11T03:04:13.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203935,,,1610612738,91,86,2022-06-11T03:04:13Z,5550000,,,0,,M. Smart Free Throw 1 of 1 (15 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
567,PT07M19.00S,2022-06-11T03:04:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.45860709592641,37.768075980392155,1610612744,91,86,2022-06-11T03:04:41Z,5560000,-61.0,28.0,1,right,MISS S. Curry 6' driving Layup - blocked,"[201939, 1628369]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,6.72,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,,
568,PT07M19.00S,2022-06-11T03:04:28.8Z,4,REGULAR,block,,[],1628369,,,1610612744,91,86,2022-06-11T03:04:31Z,5570000,,,0,,J. Tatum BLOCK (3 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M18.00S,2022-06-11T03:04:29.8Z,4,REGULAR,rebound,offensive,[],201939,,,1610612744,91,86,2022-06-11T03:04:41Z,5580000,,,0,,S. Curry REBOUND (Off:2 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,567.0,,7.0,5.0,2.0,,,,
570,PT07M14.00S,2022-06-11T03:04:34.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203952,69.85873850197109,24.509803921568626,1610612744,91,86,2022-06-11T03:04:48Z,5590000,-127.0,231.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
571,PT07M11.00S,2022-06-11T03:04:37.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,91,86,2022-06-11T03:05:02Z,5600000,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,570.0,,5.0,4.0,1.0,,,,
572,PT06M46.00S,2022-06-11T03:05:02.6Z,4,REGULAR,2pt,Jump Shot,[],1628369,26.544021024967147,72.32689950980392,1610612738,91,86,2022-06-11T03:05:22Z,5610000,-112.0,197.0,1,left,MISS J. Tatum 22' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,22.64,Missed,,,,,,,,,,,,,,,,,,
573,PT06M45.00S,2022-06-11T03:05:03.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,91,86,2022-06-11T03:05:22Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,572.0,,,,,,,,
574,PT06M45.00S,2022-06-11T03:05:06.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,91,86,2022-06-11T03:05:27Z,5630000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
575,PT06M29.00S,2022-06-11T03:05:36.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202691,81.8166885676741,55.63725490196079,1610612744,91,88,2022-06-11T03:05:40Z,5640000,28.0,118.0,1,right,K. Thompson 12' turnaround fadeaway Jump Shot (15 PTS),[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,12.17,Made,15.0,,,,,,,,,,,,,,,,,
576,PT06M09.00S,2022-06-11T03:05:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,11.251642575558476,45.34313725490196,1610612738,91,88,2022-06-11T03:06:08Z,5650000,23.0,53.0,1,left,MISS J. Tatum cutting Layup,[1628369],1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,5.82,Missed,,,,,,,,,,,,,,,,,,
577,PT06M08.00S,2022-06-11T03:05:56.4Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,91,88,2022-06-11T03:06:08Z,5660000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,576.0,,1.0,1.0,0.0,,,,
578,PT06M02.00S,2022-06-11T03:06:03.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,89.43823915900131,50.98039215686274,1610612744,91,88,2022-06-11T03:07:09Z,5670000,5.0,47.0,1,right,MISS A. Wiggins running Shot,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,4.71,Missed,,,,,,,,,,,,,,,,,,
579,PT06M00.00S,2022-06-11T03:06:05.2Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,91,88,2022-06-11T03:07:09Z,5680000,,,0,,A. Wiggins REBOUND (Off:2 Def:11),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,578.0,,13.0,11.0,2.0,,,,
580,PT05M58.00S,2022-06-11T03:06:06.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,94.30026281208936,50.245098039215684,1610612744,91,90,2022-06-11T03:06:21Z,5690000,1.0,1.0,1,right,A. Wiggins putback Layup (15 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,0.16,Made,15.0,,,,,,,,,,,,,,,,,
581,PT05M36.00S,2022-06-11T03:06:30.4Z,4,REGULAR,foul,personal,[],201939,,,1610612738,91,90,2022-06-11T03:07:07Z,5700000,,,0,,S. Curry personal FOUL (3 PF),"[201939, 203935]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,1148.0,3.0,0.0,Smart,203935.0,,,,,,,,,
583,PT05M33.00S,2022-06-11T03:07:02.0Z,4,REGULAR,foul,personal,[],202691,,,1610612738,91,90,2022-06-11T03:07:11Z,5720000,,,0,,K. Thompson personal FOUL (4 PF),"[202691, 1628401]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,2715.0,4.0,0.0,White,1628401.0,,,,,,,,,
585,PT05M23.00S,2022-06-11T03:07:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,10.85742444152431,56.61764705882353,1610612738,91,90,2022-06-11T03:08:35Z,5740000,-33.0,50.0,1,left,MISS M. Smart cutting Layup - blocked,"[203935, 1626172]",1610612738.0,BOS,cutting,,,Smart,M. Smart,,,,,5.96,Missed,,,,,,,,,,,,,,,Looney,1626172.0,,
586,PT05M23.00S,2022-06-11T03:07:37.7Z,4,REGULAR,block,,[],1626172,,,1610612738,91,90,2022-06-11T03:07:40Z,5750000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M21.00S,2022-06-11T03:07:39.7Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,91,90,2022-06-11T03:07:49Z,5760000,,,0,,J. Tatum REBOUND (Off:3 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,585.0,,11.0,8.0,3.0,,,,
588,PT05M18.00S,2022-06-11T03:07:43.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,31.750985545335087,75.24509803921569,1610612738,94,90,2022-06-11T03:07:53Z,5770000,-126.0,246.0,1,left,M. Smart 27' 3PT  (18 PTS) (J. Tatum 5 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.65,Made,18.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,
590,PT04M57.00S,2022-06-11T03:08:02.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,90.67017082785807,39.48376225490196,1610612744,94,90,2022-06-11T03:08:09Z,5790000,-53.0,35.0,1,right,MISS J. Poole 6' driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,6.33,Missed,,,,,,,,,,,,,,,,,,
591,PT04M56.00S,2022-06-11T03:08:03.6Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,94,90,2022-06-11T03:08:16Z,5800000,,,0,,A. Wiggins REBOUND (Off:3 Def:11),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,590.0,,14.0,11.0,3.0,,,,
592,PT04M55.00S,2022-06-11T03:08:05.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,94.95729303547962,49.50980392156863,1610612744,94,92,2022-06-11T03:08:12Z,5810000,-2.0,-5.0,1,right,A. Wiggins putback Layup (17 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,0.57,Made,17.0,,,,,,,,,,,,,,,,,
593,PT04M36.00S,2022-06-11T03:08:24.0Z,4,REGULAR,2pt,Jump Shot,[],1627759,13.87976346911958,70.58823529411765,1610612738,94,92,2022-06-11T03:08:32Z,5820000,-103.0,78.0,1,left,MISS J. Brown 12' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,12.91,Missed,,,,,,,,,,,,,,,,,,
594,PT04M35.00S,2022-06-11T03:08:25.0Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,94,92,2022-06-11T03:08:32Z,5830000,,,0,,S. Curry REBOUND (Off:2 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,593.0,,8.0,6.0,2.0,,,,
595,PT04M26.00S,2022-06-11T03:08:34.1Z,4,REGULAR,3pt,Jump Shot,[],202691,67.62483574244416,59.80392156862745,1610612744,94,95,2022-06-11T03:08:42Z,5840000,49.0,252.0,1,right,K. Thompson 25' 3PT  (18 PTS) (S. Curry 4 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.65,Made,18.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,
598,PT04M12.00S,2022-06-11T03:09:00.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,29.6484888304862,25.0,1610612738,94,95,2022-06-11T03:09:06Z,5870000,125.0,226.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,
599,PT04M10.00S,2022-06-11T03:09:02.3Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,94,95,2022-06-11T03:09:06Z,5880000,,,0,,S. Curry REBOUND (Off:2 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,598.0,,9.0,7.0,2.0,,,,
600,PT03M49.00S,2022-06-11T03:09:23.1Z,4,REGULAR,2pt,Jump Shot,[],201939,85.62746386333771,67.40196078431373,1610612744,94,97,2022-06-11T03:09:30Z,5890000,87.0,83.0,1,right,S. Curry 12' driving floating Jump Shot (35 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,12.0,Made,35.0,,,,,,,,,,,,,,,,,
601,PT03M41.00S,2022-06-11T03:09:34.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,94,97,2022-06-11T03:09:34Z,5900000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M41.00S,2022-06-11T03:12:34.2Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,94,97,2022-06-11T03:12:51Z,5910000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M41.00S,2022-06-11T03:12:34.2Z,4,REGULAR,substitution,out,[],1629673,,,1610612738,94,97,2022-06-11T03:12:51Z,5920000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M41.00S,2022-06-11T03:12:34.2Z,4,REGULAR,substitution,in,[],201143,,,1610612738,94,97,2022-06-11T03:12:51Z,5930000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M41.00S,2022-06-11T03:12:34.2Z,4,REGULAR,substitution,in,[],203110,,,1610612738,94,97,2022-06-11T03:12:51Z,5940000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M28.00S,2022-06-11T03:13:29.5Z,4,REGULAR,3pt,Jump Shot,[],1628369,35.167542706964525,43.872549019607845,1610612738,94,97,2022-06-11T03:13:33Z,5950000,31.0,278.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.98,Missed,,,,,,,,,,,,,,,,,,
607,PT03M27.00S,2022-06-11T03:13:30.5Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,94,97,2022-06-11T03:13:33Z,5960000,,,0,,D. Green REBOUND (Off:3 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,606.0,,7.0,4.0,3.0,,,,
608,PT03M21.00S,2022-06-11T03:13:44.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,94,97,2022-06-11T03:13:44Z,5970000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M21.00S,2022-06-11T03:14:34.6Z,4,REGULAR,substitution,out,[],203110,,,1610612744,94,97,2022-06-11T03:15:03Z,5980000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M21.00S,2022-06-11T03:14:34.6Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,94,97,2022-06-11T03:15:03Z,5990000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M07.00S,2022-06-11T03:15:34.7Z,4,REGULAR,2pt,Jump Shot,[],201939,91.80354796320631,81.37254901960785,1610612744,94,97,2022-06-11T03:15:43Z,6000000,157.0,25.0,1,right,MISS S. Curry 15' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,15.88,Missed,,,,,,,,,,,,,,,,,,
612,PT03M05.00S,2022-06-11T03:15:36.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,94,97,2022-06-11T03:15:43Z,6010000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,611.0,,,,,,,,
613,PT03M05.00S,2022-06-11T03:15:42.4Z,4,REGULAR,foul,personal,[],1626172,,,1610612738,94,97,2022-06-11T03:16:11Z,6020000,,,0,,K. Looney loose ball personal FOUL (3 PF),"[1626172, 203935]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,2715.0,3.0,0.0,Smart,203935.0,,,,,,,,,
615,PT03M05.00S,2022-06-11T03:15:47.8Z,4,REGULAR,substitution,out,[],1629673,,,1610612738,94,97,2022-06-11T03:15:53Z,6040000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M05.00S,2022-06-11T03:15:47.8Z,4,REGULAR,substitution,in,[],203110,,,1610612738,94,97,2022-06-11T03:15:53Z,6050000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M45.00S,2022-06-11T03:16:16.3Z,4,REGULAR,3pt,Jump Shot,[],203935,13.61695137976347,98.2843137254902,1610612738,94,97,2022-06-11T03:16:22Z,6060000,-241.0,75.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
618,PT02M44.00S,2022-06-11T03:16:17.3Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,94,97,2022-06-11T03:16:22Z,6070000,,,0,,J. Brown REBOUND (Off:2 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,617.0,,6.0,4.0,2.0,,,,
619,PT02M36.00S,2022-06-11T03:16:25.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,31.225361366622867,75.98039215686273,1610612738,94,97,2022-06-11T03:16:35Z,6080000,-130.0,241.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.38,Missed,,,,,,,,,,,,,,,,,,
620,PT02M34.00S,2022-06-11T03:16:27.5Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,94,97,2022-06-11T03:16:35Z,6090000,,,0,,A. Wiggins REBOUND (Off:3 Def:12),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,619.0,,15.0,12.0,3.0,,,,
621,PT02M08.00S,2022-06-11T03:17:30.7Z,4,REGULAR,jumpball,recovered,[],201143,,,1610612744,94,97,2022-06-11T03:17:30Z,6100000,,,0,,Jump Ball M. Smart vs. K. Looney: Tip to A. Horford,"[201143, 203935, 1626172]",1610612738.0,BOS,heldball,A. Horford,201143.0,Horford,A. Horford,Smart,203935.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,
624,PT02M08.00S,2022-06-11T03:17:30.7Z,4,REGULAR,turnover,lost ball,[],1626172,,,1610612744,94,97,2022-06-11T03:17:30Z,6130000,,,0,,K. Looney lost ball TURNOVER (3 TO),"[1626172, 203935]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,3.0,,,,,,Smart,203935.0
625,PT02M08.00S,2022-06-11T03:17:30.7Z,4,REGULAR,steal,,[],203935,,,1610612738,94,97,2022-06-11T03:17:30Z,6140000,,,0,,M. Smart STEAL (4 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M55.00S,2022-06-11T03:17:44.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201143,34.247700394218136,45.83333333333333,1610612738,94,97,2022-06-11T03:17:50Z,6150000,21.0,269.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,
