actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
368,PT09M31.00S,2021-05-23T01:40:27.1Z,3,REGULAR,rebound,offensive,[],202684,,,1610612738,54,53,2021-05-23T01:40:27Z,3630000,,,0,,T. Thompson REBOUND (Off:3 Def:2),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,367.0,5.0,2.0,3.0,,,,,,,,,,,,
369,PT09M31.00S,2021-05-23T01:40:27.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202684,5.590000152587891,50.0,1610612738,54,55,2021-05-23T01:40:32Z,3640000,0.0,0.0,1,left,T. Thompson tip DUNK (2 PTS),[202684],1610612738.0,BOS,tip,,,Thompson,T. Thompson,,,,,,,,0.0,Made,,,,,,2.0,,,,,,,,,,
370,PT09M14.00S,2021-05-23T01:40:47.7Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,54,55,2021-05-23T01:40:53Z,3650000,,,0,,K. Durant bad pass out-of-bounds TURNOVER (4 TO),[201142],1610612751.0,BKN,bad pass,,,Durant,K. Durant,,,,,4.0,,,,,,,,,201639.0,,,,,,,,,,,
371,PT09M03.00S,2021-05-23T01:41:11.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202689,16.245072273324574,22.863051470588236,1610612738,54,57,2021-05-23T01:41:15Z,3660000,136.0,100.0,1,left,K. Walker 16' step back Jump Shot (7 PTS),[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,,,,16.87,Made,,,,,,7.0,,,,,,,,,,
372,PT08M45.00S,2021-05-23T01:41:29.0Z,3,REGULAR,3pt,Jump Shot,[],202681,70.90998685939553,21.637561274509803,1610612751,57,57,2021-05-23T01:41:33Z,3670000,-142.0,221.0,1,right,K. Irving 26' 3PT  (12 PTS) (B. Griffin 4 AST),"[202681, 201933]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,26.25,Made,,,,,,12.0,B. Griffin,201933.0,4.0,,,,,,,
374,PT08M28.00S,2021-05-23T01:41:46.6Z,3,REGULAR,turnover,lost ball,[],202689,,,1610612738,57,57,2021-05-23T01:43:02Z,3690000,,,0,,K. Walker lost ball TURNOVER (1 TO),"[202689, 201933]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,1.0,Griffin,201933.0,,,,,,,,,,,,,,,,,,
375,PT08M28.00S,2021-05-23T01:41:46.6Z,3,REGULAR,steal,,[],201933,,,1610612751,57,57,2021-05-23T01:41:48Z,3700000,,,0,,B. Griffin STEAL (2 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M24.00S,2021-05-23T01:41:57.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,57,57,2021-05-23T01:41:57Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M19.00S,2021-05-23T01:42:24.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,73.9323258869908,15.265012254901961,1610612751,60,57,2021-05-23T01:42:28Z,3720000,-174.0,193.0,1,right,K. Durant 25' 3PT pullup (23 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,25.93,Made,,,,,,23.0,,,,,,,,,,
378,PT08M18.00S,2021-05-23T01:42:33.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,60,57,2021-05-23T01:42:33Z,3730000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M02.00S,2021-05-23T01:46:29.8Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,60,57,2021-05-23T01:46:35Z,3740000,,,0,,J. Tatum step out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,step,,,Tatum,J. Tatum,,,,,3.0,,,,,,,,,2004.0,,,,,,,,,,,
380,PT07M48.00S,2021-05-23T01:46:47.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,83.39356110381078,60.60814950980392,1610612751,62,57,2021-05-23T01:46:52Z,3750000,53.0,104.0,1,right,K. Durant 11' Jump Shot (25 PTS) (J. Harden 7 AST),"[201142, 201935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,11.64,Made,,,,,,25.0,J. Harden,201935.0,7.0,,,,,,,
382,PT07M31.00S,2021-05-23T01:47:03.6Z,3,REGULAR,3pt,Jump Shot,[],203935,31.35676741130092,40.01991421568628,1610612738,62,57,2021-05-23T01:47:08Z,3770000,50.0,242.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,24.74,Missed,,,,,,,,,,,,,,,,
383,PT07M29.00S,2021-05-23T01:47:05.6Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,62,57,2021-05-23T01:47:08Z,3780000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,382.0,6.0,6.0,0.0,,,,,,,,,,,,
384,PT07M16.00S,2021-05-23T01:47:19.6Z,3,REGULAR,3pt,Jump Shot,[],201935,67.62483574244416,46.14736519607843,1610612751,65,57,2021-05-23T01:47:24Z,3790000,-19.0,252.0,1,right,J. Harden 25' 3PT step back (14 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,25.25,Made,,,,,,14.0,,,,,,,,,,
385,PT07M04.00S,2021-05-23T01:47:33.3Z,3,REGULAR,turnover,out-of-bounds,[],202689,,,1610612738,65,57,2021-05-23T01:47:40Z,3800000,,,0,,K. Walker bad pass out-of-bounds TURNOVER (2 TO),[202689],1610612738.0,BOS,bad pass,,,Walker,K. Walker,,,,,2.0,,,,,,,,,2004.0,,,,,,,,,,,
386,PT07M00.00S,2021-05-23T01:47:44.2Z,3,REGULAR,violation,kicked ball,[],1628369,,,1610612751,65,57,2021-05-23T01:47:52Z,3810000,,,0,,J. Tatum kicked ball VIOLATION,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,2004.0,,,,,,,,,,,
387,PT06M57.00S,2021-05-23T01:47:57.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,74.19513797634691,84.62775735294117,1610612751,65,57,2021-05-23T01:48:03Z,3820000,173.0,190.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,25.71,Missed,,,,,,,,,,,,,,,,
388,PT06M54.00S,2021-05-23T01:48:00.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,65,57,2021-05-23T01:48:03Z,3830000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,387.0,,,,,,,,,,,,,,,
389,PT06M54.00S,2021-05-23T01:48:03.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,65,57,2021-05-23T01:48:03Z,3840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M37.00S,2021-05-23T01:48:29.4Z,3,REGULAR,2pt,Jump Shot,[],203095,22.946780551905388,34.13756127450981,1610612738,65,57,2021-05-23T01:48:35Z,3850000,79.0,163.0,1,left,MISS E. Fournier 18' pullup Shot,[203095],1610612738.0,BOS,pullup,,,Fournier,E. Fournier,,,,,,,,18.14,Missed,,,,,,,,,,,,,,,,
391,PT06M36.00S,2021-05-23T01:48:30.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,65,57,2021-05-23T01:48:35Z,3860000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,
392,PT06M36.00S,2021-05-23T01:48:36.3Z,3,REGULAR,foul,personal,[],203925,,,1610612738,65,57,2021-05-23T01:48:58Z,3870000,,,0,,J. Harris loose ball personal FOUL (2 PF),"[203925, 202684]",1610612751.0,BKN,loose ball,,,Harris,J. Harris,,,,,,,,,,,,,,2004.0,,,,,2.0,0.0,Thompson,202684.0,,,
394,PT06M36.00S,2021-05-23T01:48:49.9Z,3,REGULAR,substitution,out,[],202689,,,1610612738,65,57,2021-05-23T01:48:55Z,3890000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M36.00S,2021-05-23T01:48:49.9Z,3,REGULAR,substitution,in,[],1630174,,,1610612738,65,57,2021-05-23T01:48:55Z,3900000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M29.00S,2021-05-23T01:49:11.2Z,3,REGULAR,foul,personal,['2freethrow'],201933,,,1610612738,65,57,2021-05-23T01:49:23Z,3910000,,,0,,B. Griffin shooting personal FOUL (3 PF) (Tatum 2 FT),"[201933, 1628369]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,,,1198.0,,,,,3.0,0.0,Tatum,1628369.0,,,
398,PT06M29.00S,2021-05-23T01:49:38.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,65,58,2021-05-23T01:49:38Z,3930000,,,0,,J. Tatum Free Throw 1 of 2 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,16.0,,,,,,,,,,
399,PT06M29.00S,2021-05-23T01:49:53.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,65,59,2021-05-23T01:49:53Z,3940000,,,0,,J. Tatum Free Throw 2 of 2 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,17.0,,,,,,,,,,
400,PT06M12.00S,2021-05-23T01:50:16.9Z,3,REGULAR,3pt,Jump Shot,[],201142,93.51182654402102,4.235600490196079,1610612751,65,59,2021-05-23T01:50:21Z,3950000,-229.0,8.0,1,right,MISS K. Durant 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,22.9,Missed,,,,,,,,,,,,,,,,
401,PT06M08.00S,2021-05-23T01:50:20.9Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,65,59,2021-05-23T01:50:21Z,3960000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,400.0,2.0,2.0,0.0,,,,,,,,,,,,
402,PT06M03.00S,2021-05-23T01:50:25.4Z,3,REGULAR,2pt,Layup,['fastbreak'],203935,10.463206307490145,32.176776960784316,1610612738,65,59,2021-05-23T01:50:39Z,3970000,89.0,46.0,1,left,MISS M. Smart 10' running Layup,[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,,,,10.02,Missed,,,,,,,,,,,,,,,,
403,PT05M59.00S,2021-05-23T01:50:29.4Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,65,59,2021-05-23T01:50:39Z,3980000,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,402.0,7.0,7.0,0.0,,,,,,,,,,,,
404,PT05M55.00S,2021-05-23T01:50:33.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,70.51576872536137,73.35324754901961,1610612751,65,59,2021-05-23T01:51:07Z,3990000,117.0,225.0,1,right,MISS K. Irving 25' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,,,,25.32,Missed,,,,,,,,,,,,,,,,
405,PT05M51.00S,2021-05-23T01:50:37.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612738,65,59,2021-05-23T01:50:44Z,4000000,,,0,,E. Fournier REBOUND (Off:1 Def:5),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,404.0,6.0,5.0,1.0,,,,,,,,,,,,
406,PT05M45.00S,2021-05-23T01:50:43.1Z,3,REGULAR,2pt,Jump Shot,[],1628369,21.23850197109067,46.63756127450981,1610612738,65,59,2021-05-23T01:51:31Z,4010000,17.0,147.0,1,left,MISS J. Tatum 14' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,14.81,Missed,,,,,,,,,,,,,,,,
407,PT05M41.00S,2021-05-23T01:50:47.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,65,59,2021-05-23T01:50:50Z,4020000,,,0,,K. Durant REBOUND (Off:1 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,406.0,9.0,8.0,1.0,,,,,,,,,,,,
408,PT05M32.00S,2021-05-23T01:50:55.3Z,3,REGULAR,2pt,Jump Shot,[],202681,87.07293035479631,28.010110294117645,1610612751,67,59,2021-05-23T01:51:05Z,4030000,-110.0,69.0,1,right,K. Irving 12' fadeaway bank Jump Shot (14 PTS),[202681],1610612751.0,BKN,fadeaway bank,,,Irving,K. Irving,,,,,,,,12.98,Made,,,,,,14.0,,,,,,,,,,
410,PT05M21.00S,2021-05-23T01:51:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,5.206964520367937,50.06893382352941,1610612738,67,59,2021-05-23T01:51:18Z,4050000,0.0,-4.0,1,left,MISS A. Nesmith alley-oop Layup,[1630174],1610612738.0,BOS,alley-oop,,,Nesmith,A. Nesmith,,,,,,,,0.36,Missed,,,,,,,,,,,,,,,,
411,PT05M18.00S,2021-05-23T01:51:10.0Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,67,59,2021-05-23T01:51:15Z,4060000,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,410.0,2.0,2.0,0.0,,,,,,,,,,,,
412,PT05M03.00S,2021-05-23T01:51:24.8Z,3,REGULAR,3pt,Jump Shot,[],201935,66.96780551905388,51.049325980392155,1610612751,67,59,2021-05-23T01:51:29Z,4070000,5.0,258.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,25.81,Missed,,,,,,,,,,,,,,,,
413,PT05M00.00S,2021-05-23T01:51:27.8Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,67,59,2021-05-23T01:51:29Z,4080000,,,0,,T. Thompson REBOUND (Off:3 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,412.0,6.0,3.0,3.0,,,,,,,,,,,,
414,PT04M39.00S,2021-05-23T01:51:48.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,30.56833114323259,67.9610906862745,1610612738,67,59,2021-05-23T01:51:55Z,4090000,-90.0,235.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,25.14,Missed,,,,,,,,,,,,,,,,
415,PT04M36.00S,2021-05-23T01:51:51.3Z,3,REGULAR,rebound,offensive,[],202684,,,1610612738,67,59,2021-05-23T01:51:55Z,4100000,,,0,,T. Thompson REBOUND (Off:4 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,414.0,7.0,3.0,4.0,,,,,,,,,,,,
416,PT04M36.00S,2021-05-23T01:51:54.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202684,5.590000152587891,50.0,1610612738,67,59,2021-05-23T01:51:57Z,4110000,0.0,0.0,1,left,MISS T. Thompson tip Layup,[202684],1610612738.0,BOS,tip,,,Thompson,T. Thompson,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
417,PT04M36.00S,2021-05-23T01:51:54.7Z,3,REGULAR,rebound,offensive,[],202684,,,1610612738,67,59,2021-05-23T01:51:57Z,4120000,,,0,,T. Thompson REBOUND (Off:5 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,416.0,8.0,3.0,5.0,,,,,,,,,,,,
418,PT04M36.00S,2021-05-23T01:51:56.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202684,5.590000152587891,50.0,1610612738,67,61,2021-05-23T01:52:45Z,4130000,0.0,0.0,1,left,T. Thompson putback Layup (4 PTS),[202684],1610612738.0,BOS,putback,,,Thompson,T. Thompson,,,,,,,,0.0,Made,,,,,,4.0,,,,,,,,,,
419,PT04M36.00S,2021-05-23T01:51:57.2Z,3,REGULAR,foul,personal,['1freethrow'],201142,,,1610612738,67,61,2021-05-23T01:55:31Z,4140000,,,0,,K. Durant shooting personal FOUL (2 PF) (Thompson 1 FT),"[201142, 202684]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,2004.0,,,,,2.0,0.0,Thompson,202684.0,,,
421,PT04M36.00S,2021-05-23T01:52:22.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,67,61,2021-05-23T01:52:22Z,4160000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M36.00S,2021-05-23T01:52:25.3Z,3,REGULAR,substitution,out,[],201933,,,1610612738,67,61,2021-05-23T01:55:29Z,4170000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M36.00S,2021-05-23T01:52:25.3Z,3,REGULAR,substitution,out,[],201935,,,1610612738,67,61,2021-05-23T01:55:29Z,4180000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M36.00S,2021-05-23T01:52:25.3Z,3,REGULAR,substitution,out,[],1630174,,,1610612738,67,61,2021-05-23T01:55:29Z,4190000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M36.00S,2021-05-23T01:52:25.3Z,3,REGULAR,substitution,in,[],1628971,,,1610612738,67,61,2021-05-23T01:55:29Z,4200000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M36.00S,2021-05-23T01:52:25.3Z,3,REGULAR,substitution,in,[],201145,,,1610612738,67,61,2021-05-23T01:55:29Z,4210000,,,0,,SUB in: J. Green,[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M36.00S,2021-05-23T01:52:25.3Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,67,61,2021-05-23T01:55:29Z,4220000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M36.00S,2021-05-23T01:56:07.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],202684,,,1610612738,67,61,2021-05-23T01:56:11Z,4230000,,,0,,MISS T. Thompson Free Throw 1 of 1,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
429,PT04M33.00S,2021-05-23T01:56:10.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,67,61,2021-05-23T01:56:11Z,4240000,,,0,,K. Durant REBOUND (Off:1 Def:9),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,428.0,10.0,9.0,1.0,,,,,,,,,,,,
430,PT04M20.00S,2021-05-23T01:56:22.6Z,3,REGULAR,2pt,Jump Shot,[],202681,74.19513797634691,54.23560049019608,1610612751,69,61,2021-05-23T01:56:26Z,4250000,21.0,190.0,1,right,K. Irving 19' pullup Jump Shot (16 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,19.13,Made,,,,,,16.0,,,,,,,,,,
431,PT04M01.00S,2021-05-23T01:56:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,5.863994743758213,48.10814950980392,1610612738,69,63,2021-05-23T01:57:01Z,4260000,9.0,3.0,1,left,M. Smart driving reverse Layup (13 PTS) (J. Tatum 4 AST),"[203935, 1628369]",1610612738.0,BOS,driving reverse,,,Smart,M. Smart,,,,,,,,0.98,Made,,,,,,13.0,J. Tatum,1628369.0,4.0,,,,,,,
432,PT03M44.00S,2021-05-23T01:56:58.6Z,3,REGULAR,3pt,Jump Shot,[],203925,71.69842312746385,21.147365196078432,1610612751,72,63,2021-05-23T01:57:07Z,4270000,-144.0,214.0,1,right,J. Harris 25' 3PT  (10 PTS) (J. Green 1 AST),"[203925, 201145]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,25.77,Made,,,,,,10.0,J. Green,201145.0,1.0,,,,,,,
435,PT03M29.00S,2021-05-23T01:57:13.8Z,3,REGULAR,2pt,Jump Shot,[],203935,24.96714848883049,77.54289215686273,1610612738,72,65,2021-05-23T01:57:23Z,4290000,-138.0,182.0,1,left,M. Smart 22' pullup Jump Shot (15 PTS),[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,22.84,Made,,,,,,15.0,,,,,,,,,,
436,PT03M11.00S,2021-05-23T01:57:31.7Z,3,REGULAR,3pt,Jump Shot,[],203925,93.24901445466492,4.235600490196079,1610612751,72,65,2021-05-23T01:57:37Z,4300000,-229.0,11.0,1,right,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,22.91,Missed,,,,,,,,,,,,,,,,
437,PT03M07.00S,2021-05-23T01:57:35.7Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,72,65,2021-05-23T01:57:37Z,4310000,,,0,,T. Thompson REBOUND (Off:5 Def:4),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,436.0,9.0,4.0,5.0,,,,,,,,,,,,
438,PT03M02.00S,2021-05-23T01:57:44.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,72,65,2021-05-23T01:57:59Z,4320000,,,0,,B. Brown personal FOUL (2 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,1198.0,,,,,2.0,0.0,Tatum,1628369.0,,,
440,PT03M02.00S,2021-05-23T01:58:12.3Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,72,66,2021-05-23T01:58:12Z,4340000,,,0,,J. Tatum Free Throw 1 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,18.0,,,,,,,,,,
441,PT03M02.00S,2021-05-23T01:58:13.0Z,3,REGULAR,substitution,out,[],202681,,,1610612738,72,66,2021-05-23T01:58:23Z,4350000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M02.00S,2021-05-23T01:58:13.0Z,3,REGULAR,substitution,out,[],202684,,,1610612738,72,66,2021-05-23T01:58:23Z,4360000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M02.00S,2021-05-23T01:58:13.0Z,3,REGULAR,substitution,out,[],203095,,,1610612738,72,66,2021-05-23T01:58:23Z,4370000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M02.00S,2021-05-23T01:58:13.0Z,3,REGULAR,substitution,in,[],201935,,,1610612738,72,66,2021-05-23T01:58:23Z,4380000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M02.00S,2021-05-23T01:58:13.0Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,72,66,2021-05-23T01:58:23Z,4390000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M02.00S,2021-05-23T01:58:13.0Z,3,REGULAR,substitution,in,[],203953,,,1610612738,72,66,2021-05-23T01:58:23Z,4400000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M02.00S,2021-05-23T01:58:37.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,72,67,2021-05-23T01:58:37Z,4410000,,,0,,J. Tatum Free Throw 2 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,19.0,,,,,,,,,,
448,PT02M40.00S,2021-05-23T01:59:03.0Z,3,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612751,72,67,2021-05-23T01:59:19Z,4420000,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Durant 2 FT),"[1630202, 201142]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,2004.0,,,,,1.0,0.0,Durant,201142.0,,,
450,PT02M40.00S,2021-05-23T01:59:30.2Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,73,67,2021-05-23T01:59:30Z,4440000,,,0,,K. Durant Free Throw 1 of 2 (26 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,,26.0,,,,,,,,,,
451,PT02M40.00S,2021-05-23T01:59:30.9Z,3,REGULAR,substitution,out,[],203925,,,1610612751,73,67,2021-05-23T01:59:38Z,4450000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M40.00S,2021-05-23T01:59:30.9Z,3,REGULAR,substitution,out,[],1630202,,,1610612751,73,67,2021-05-23T01:59:38Z,4460000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M40.00S,2021-05-23T01:59:30.9Z,3,REGULAR,substitution,in,[],1629013,,,1610612751,73,67,2021-05-23T01:59:38Z,4470000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M40.00S,2021-05-23T01:59:30.9Z,3,REGULAR,substitution,in,[],1630174,,,1610612751,73,67,2021-05-23T01:59:38Z,4480000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M40.00S,2021-05-23T01:59:51.1Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,74,67,2021-05-23T01:59:51Z,4490000,,,0,,K. Durant Free Throw 2 of 2 (27 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,,27.0,,,,,,,,,,
