actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
531,PT10M00.00S,2021-03-15T01:55:31.7Z,4,REGULAR,turnover,bad pass,[],1630231,,,1610612745,77,109,2021-03-15T01:56:09Z,5260000,,,0,,K. Martin Jr. bad pass TURNOVER (2 TO),"[1630231, 1629035]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,2.0,Edwards,1629035.0,,,
532,PT10M00.00S,2021-03-15T01:55:31.7Z,4,REGULAR,steal,,[],1629035,,,1610612738,77,109,2021-03-15T01:55:33Z,5270000,,,0,,C. Edwards STEAL (1 STL),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M57.00S,2021-03-15T01:55:33.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629035,6.783837056504599,49.82383578431372,1610612738,77,111,2021-03-15T01:58:56Z,5280000,1.0,11.0,1,left,C. Edwards driving Layup (2 PTS),[1629035],1610612738.0,BOS,driving,,,Edwards,C. Edwards,,,,,1.13,Made,2.0,,,,,,,,,,,,,,,,,,
534,PT09M47.00S,2021-03-15T01:55:43.7Z,4,REGULAR,turnover,bad pass,[],1630222,,,1610612745,77,111,2021-03-15T01:56:44Z,5290000,,,0,,M. Jones bad pass TURNOVER (1 TO),"[1630222, 1629057]",1610612745.0,HOU,,,,Jones,M. Jones,,,,,,,,,,,,,,,,,,,,1.0,Williams III,1629057.0,,,
535,PT09M47.00S,2021-03-15T01:55:43.7Z,4,REGULAR,steal,,[],1629057,,,1610612738,77,111,2021-03-15T01:55:45Z,5300000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M42.00S,2021-03-15T01:55:49.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629035,25.57490144546649,85.85324754901961,1610612738,77,111,2021-03-15T01:57:22Z,5310000,-179.0,188.0,1,left,MISS C. Edwards 25' 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
537,PT09M39.00S,2021-03-15T01:55:51.9Z,4,REGULAR,rebound,defensive,[],1630237,,,1610612745,77,111,2021-03-15T01:55:51Z,5320000,,,0,,A. Lamb REBOUND (Off:0 Def:2),[1630237],1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,536.0,2.0,2.0,0.0,,,,,,
538,PT09M30.00S,2021-03-15T01:56:00.7Z,4,REGULAR,3pt,Jump Shot,[],1630231,93.11760840998686,4.970894607843137,1610612745,80,111,2021-03-15T01:56:10Z,5330000,-225.0,12.0,1,right,K. Martin Jr. 3PT  (14 PTS) (M. Jones 2 AST),"[1630231, 1630222]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,22.54,Made,14.0,M. Jones,1630222.0,2.0,,,,,,,,,,,,,,,
540,PT09M08.00S,2021-03-15T01:56:26.0Z,4,REGULAR,foul,personal,['2freethrow'],1628021,,,1610612738,80,111,2021-03-15T01:56:37Z,5350000,,,0,,D. Nwaba shooting personal FOUL (2 PF) (Williams 2 FT),"[1628021, 1629684]",1610612745.0,HOU,shooting,,,Nwaba,D. Nwaba,,,,,,,,,,,1628953.0,2.0,0.0,Williams,1629684.0,,,,,,,,,,
542,PT09M08.00S,2021-03-15T01:56:52.8Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,80,111,2021-03-15T01:56:52Z,5370000,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
543,PT09M08.00S,2021-03-15T01:56:52.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,80,111,2021-03-15T01:56:52Z,5380000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,542.0,,,,,,,,,
544,PT09M08.00S,2021-03-15T01:56:53.4Z,4,REGULAR,substitution,out,[],202689,,,1610612738,80,111,2021-03-15T01:57:05Z,5390000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M08.00S,2021-03-15T01:56:53.4Z,4,REGULAR,substitution,out,[],203935,,,1610612738,80,111,2021-03-15T01:57:05Z,5400000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M08.00S,2021-03-15T01:56:53.4Z,4,REGULAR,substitution,in,[],1629605,,,1610612738,80,111,2021-03-15T01:57:05Z,5420000,,,0,,SUB in: T. Fall,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M08.00S,2021-03-15T01:56:53.4Z,4,REGULAR,substitution,in,[],1630174,,,1610612738,80,111,2021-03-15T01:57:05Z,5430000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M08.00S,2021-03-15T01:56:53.4Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,80,111,2021-03-15T01:57:05Z,5440000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M08.00S,2021-03-15T01:56:53.4Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,80,111,2021-03-15T01:58:20Z,5445000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M08.00S,2021-03-15T01:57:24.9Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,80,112,2021-03-15T01:57:24Z,5470000,,,0,,G. Williams Free Throw 2 of 2 (6 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
553,PT08M57.00S,2021-03-15T01:57:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1629605,,,1610612745,80,112,2021-03-15T02:05:12Z,5480000,,,0,,T. Fall shooting personal FOUL (1 PF) (Martin Jr. 2 FT),"[1629605, 1630231]",1610612738.0,BOS,shooting,,,Fall,T. Fall,,,,,,,,,,,1628953.0,1.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,
555,PT08M57.00S,2021-03-15T01:57:53.6Z,4,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,81,112,2021-03-15T02:02:01Z,5500000,,,0,,K. Martin Jr. Free Throw 1 of 2 (15 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
578,PT08M57.00S,2021-03-15T01:57:53.6Z,4,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,82,112,2021-03-15T02:02:01Z,5505000,,,0,,K. Martin Jr. Free Throw 2 of 2 (16 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
557,PT08M43.00S,2021-03-15T01:58:25.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,33.98488830486202,54.72579656862745,1610612738,82,115,2021-03-15T01:58:31Z,5510000,-24.0,267.0,1,left,P. Pritchard 26' 3PT  (3 PTS) (A. Nesmith 1 AST),"[1630202, 1630174]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,26.8,Made,3.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,,,
559,PT08M31.00S,2021-03-15T01:58:39.1Z,4,REGULAR,foul,personal,['2freethrow'],1629605,,,1610612745,82,115,2021-03-15T01:58:52Z,5530000,,,0,,T. Fall shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1629605, 1630231]",1610612738.0,BOS,shooting,,,Fall,T. Fall,,,,,,,,,,,1199.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,
561,PT08M31.00S,2021-03-15T01:59:08.6Z,4,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,83,115,2021-03-15T01:59:08Z,5550000,,,0,,K. Martin Jr. Free Throw 1 of 2 (17 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
562,PT08M31.00S,2021-03-15T01:59:24.8Z,4,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,84,115,2021-03-15T01:59:24Z,5560000,,,0,,K. Martin Jr. Free Throw 2 of 2 (18 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
563,PT08M18.00S,2021-03-15T01:59:38.6Z,4,REGULAR,3pt,Jump Shot,[],1630202,32.013797634691194,76.78462009803921,1610612738,84,118,2021-03-15T02:00:03Z,5570000,-134.0,248.0,1,left,P. Pritchard 28' 3PT  (6 PTS) (G. Williams 1 AST),"[1630202, 1629684]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,28.22,Made,6.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,,
565,PT08M02.00S,2021-03-15T01:59:55.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630222,89.43823915900131,39.28462009803921,1610612745,86,118,2021-03-15T02:00:09Z,5590000,-54.0,47.0,1,right,M. Jones 7' Jump Shot (2 PTS),[1630222],1610612745.0,HOU,,,,Jones,M. Jones,,,,,7.12,Made,2.0,,,,,,,,,,,,,,,,,,
566,PT07M46.00S,2021-03-15T02:00:10.5Z,4,REGULAR,3pt,Jump Shot,[],1630174,26.363337713534822,83.64736519607843,1610612738,86,121,2021-03-15T02:00:20Z,5600000,-168.0,195.0,1,left,A. Nesmith 25' 3PT  (3 PTS) (T. Fall 1 AST),"[1630174, 1629605]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,25.77,Made,3.0,T. Fall,1629605.0,1.0,,,,,,,,,,,,,,,
568,PT07M35.00S,2021-03-15T02:00:22.4Z,4,REGULAR,3pt,Jump Shot,[],1630231,66.83639947437582,59.3826593137255,1610612745,89,121,2021-03-15T02:00:28Z,5620000,47.0,259.0,1,right,K. Martin Jr. 26' 3PT  (21 PTS) (D. Nwaba 2 AST),"[1630231, 1628021]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,26.34,Made,21.0,D. Nwaba,1628021.0,2.0,,,,,,,,,,,,,,,
570,PT07M24.00S,2021-03-15T02:00:35.3Z,4,REGULAR,turnover,out-of-bounds,[],1629605,,,1610612738,89,121,2021-03-15T02:04:11Z,5640000,,,0,,T. Fall lost ball out-of-bounds TURNOVER (1 TO),[1629605],1610612738.0,BOS,lost ball,,,Fall,T. Fall,,,,,,,,,,,203593.0,,,,,,,,,1.0,,,,,
571,PT07M07.00S,2021-03-15T02:01:07.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630237,81.42247043363994,5.215992647058823,1610612745,89,121,2021-03-15T02:01:15Z,5650000,-224.0,122.0,1,right,MISS A. Lamb 25' 3PT,[1630237],1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
572,PT07M02.00S,2021-03-15T02:01:12.6Z,4,REGULAR,rebound,defensive,[],1629035,,,1610612738,89,121,2021-03-15T02:01:15Z,5660000,,,0,,C. Edwards REBOUND (Off:0 Def:2),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,571.0,2.0,2.0,0.0,,,,,,
573,PT06M58.00S,2021-03-15T02:01:16.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629035,5.469776609724048,47.127757352941174,1610612738,89,123,2021-03-15T02:01:35Z,5670000,14.0,-1.0,1,left,C. Edwards running Layup (4 PTS),[1629035],1610612738.0,BOS,running,,,Edwards,C. Edwards,,,,,1.44,Made,4.0,,,,,,,,,,,,,,,,,,
574,PT06M48.00S,2021-03-15T02:01:26.5Z,4,REGULAR,3pt,Jump Shot,[],203463,70.64717477003943,78.01011029411765,1610612745,89,123,2021-03-15T02:02:13Z,5680000,140.0,223.0,1,right,MISS B. McLemore 26' 3PT,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
575,PT06M48.00S,2021-03-15T02:01:26.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,89,123,2021-03-15T02:02:13Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,574.0,,,,,,,,,
576,PT06M45.00S,2021-03-15T02:01:32.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,89,123,2021-03-15T02:01:32Z,5700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M45.00S,2021-03-15T02:01:35.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,89,123,2021-03-15T02:01:35Z,5710000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M45.00S,2021-03-15T02:04:03.0Z,4,REGULAR,substitution,out,[],1628021,,,1610612745,89,123,2021-03-15T02:04:31Z,5720000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M45.00S,2021-03-15T02:04:03.0Z,4,REGULAR,substitution,out,[],1629684,,,1610612745,89,123,2021-03-15T02:04:31Z,5730000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M45.00S,2021-03-15T02:04:03.0Z,4,REGULAR,substitution,in,[],1628383,,,1610612745,89,123,2021-03-15T02:04:31Z,5740000,,,0,,SUB in: J. Patton,[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M45.00S,2021-03-15T02:04:03.0Z,4,REGULAR,substitution,in,[],1629750,,,1610612745,89,123,2021-03-15T02:04:31Z,5750000,,,0,,SUB in: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M38.00S,2021-03-15T02:04:45.8Z,4,REGULAR,turnover,out-of-bounds,[],1628383,,,1610612745,89,123,2021-03-15T02:06:59Z,5760000,,,0,,J. Patton bad pass out-of-bounds TURNOVER (1 TO),[1628383],1610612745.0,HOU,bad pass,,,Patton,J. Patton,,,,,,,,,,,1199.0,,,,,,,,,1.0,,,,,
584,PT06M31.00S,2021-03-15T02:05:13.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629605,6.652431011826544,48.59834558823529,1610612738,89,123,2021-03-15T02:05:18Z,5770000,7.0,10.0,1,left,MISS T. Fall DUNK - blocked,"[1629605, 1630231]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,1.22,Missed,,,,,,,,,,,,,,,,,Martin Jr.,1630231.0,
623,PT06M31.00S,2021-03-15T02:05:13.2Z,4,REGULAR,block,,[],1630231,,,1610612738,89,123,2021-03-15T02:12:03Z,5775000,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M28.00S,2021-03-15T02:05:16.2Z,4,REGULAR,rebound,defensive,[],1630222,,,1610612745,89,123,2021-03-15T02:05:18Z,5780000,,,0,,M. Jones REBOUND (Off:0 Def:1),[1630222],1610612745.0,HOU,,,,Jones,M. Jones,,,,,,,,,,,,,,,,584.0,1.0,1.0,0.0,,,,,,
586,PT06M25.00S,2021-03-15T02:05:18.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630222,93.11760840998686,53.990502450980394,1610612745,89,123,2021-03-15T02:05:25Z,5790000,20.0,12.0,1,right,MISS M. Jones running Layup,[1630222],1610612745.0,HOU,running,,,Jones,M. Jones,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,,
587,PT06M23.00S,2021-03-15T02:05:20.8Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,89,123,2021-03-15T02:05:25Z,5800000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,586.0,1.0,1.0,0.0,,,,,,
588,PT06M18.00S,2021-03-15T02:05:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,8.886333771353483,36.833639705882355,1610612738,89,123,2021-03-15T02:07:32Z,5810000,66.0,31.0,1,left,MISS A. Nesmith 7' driving Layup,[1630174],1610612738.0,BOS,driving,,,Nesmith,A. Nesmith,,,,,7.27,Missed,,,,,,,,,,,,,,,,,,,
590,PT06M18.00S,2021-03-15T02:05:29.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,89,123,2021-03-15T02:05:48Z,5830000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,588.0,,,,,,,,,
591,PT06M18.00S,2021-03-15T02:05:34.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,89,123,2021-03-15T02:05:34Z,5840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M05.00S,2021-03-15T02:05:49.4Z,4,REGULAR,3pt,Jump Shot,[],203463,67.36202365308804,65.75520833333334,1610612745,89,123,2021-03-15T02:05:54Z,5850000,79.0,254.0,1,right,MISS B. McLemore 26' 3PT,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
593,PT06M03.00S,2021-03-15T02:05:51.4Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612738,89,123,2021-03-15T02:05:54Z,5860000,,,0,,T. Fall REBOUND (Off:0 Def:1),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,592.0,1.0,1.0,0.0,,,,,,
594,PT05M53.00S,2021-03-15T02:06:05.9Z,4,REGULAR,foul,personal,[],1628383,,,1610612738,89,123,2021-03-15T02:06:24Z,5870000,,,0,,J. Patton personal FOUL (3 PF),"[1628383, 1629605]",1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,1199.0,3.0,0.0,Fall,1629605.0,,,,,,,,,,
596,PT05M47.00S,2021-03-15T02:06:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629035,8.492115637319317,50.80422794117647,1610612738,89,123,2021-03-15T02:06:36Z,5890000,-4.0,27.0,1,left,MISS C. Edwards driving reverse Layup - blocked,"[1629035, 1628383]",1610612738.0,BOS,driving reverse,,,Edwards,C. Edwards,,,,,2.76,Missed,,,,,,,,,,,,,,,,,Patton,1628383.0,
597,PT05M47.00S,2021-03-15T02:06:28.1Z,4,REGULAR,block,,[],1628383,,,1610612738,89,123,2021-03-15T02:06:30Z,5900000,,,0,,J. Patton BLOCK (2 BLK),[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M45.00S,2021-03-15T02:06:30.1Z,4,REGULAR,rebound,defensive,[],1628383,,,1610612745,89,123,2021-03-15T02:06:36Z,5910000,,,0,,J. Patton REBOUND (Off:2 Def:2),[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,596.0,4.0,2.0,2.0,,,,,,
599,PT05M37.00S,2021-03-15T02:06:38.0Z,4,REGULAR,2pt,Jump Shot,[],1630231,94.69448094612353,32.91207107843137,1610612745,89,123,2021-03-15T02:06:53Z,5920000,-85.0,-3.0,1,right,MISS K. Martin Jr. 8' driving floating Shot,[1630231],1610612745.0,HOU,driving floating,,,Martin Jr.,K. Martin Jr.,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,,
600,PT05M34.00S,2021-03-15T02:06:41.0Z,4,REGULAR,rebound,offensive,[],1630237,,,1610612745,89,123,2021-03-15T02:06:53Z,5930000,,,0,,A. Lamb REBOUND (Off:1 Def:2),[1630237],1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,599.0,3.0,2.0,1.0,,,,,,
601,PT05M34.00S,2021-03-15T02:06:44.2Z,4,REGULAR,foul,personal,[],1629035,,,1610612745,89,123,2021-03-15T02:06:47Z,5940000,,,0,,C. Edwards personal FOUL (1 PF),"[1629035, 1630237]",1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,1199.0,1.0,0.0,Lamb,1630237.0,,,,,,,,,,
603,PT05M29.00S,2021-03-15T02:07:06.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628383,67.62483574244416,59.62775735294118,1610612745,89,123,2021-03-15T02:07:13Z,5960000,48.0,252.0,1,right,MISS J. Patton 25' 3PT,[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
604,PT05M28.00S,2021-03-15T02:07:07.9Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,89,123,2021-03-15T02:07:25Z,5970000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,603.0,2.0,2.0,0.0,,,,,,
605,PT05M16.00S,2021-03-15T02:07:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629605,5.863994743758213,51.53952205882353,1610612738,89,125,2021-03-15T02:07:29Z,5980000,-8.0,3.0,1,left,T. Fall Layup (2 PTS) (P. Pritchard 2 AST),"[1629605, 1630202]",1610612738.0,BOS,,,,Fall,T. Fall,,,,,0.81,Made,2.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,,
607,PT05M00.00S,2021-03-15T02:07:35.8Z,4,REGULAR,3pt,Jump Shot,[],1630222,68.80749014454665,69.921875,1610612745,92,125,2021-03-15T02:07:40Z,6000000,100.0,241.0,1,right,M. Jones 26' 3PT  (5 PTS) (J. Patton 1 AST),"[1630222, 1628383]",1610612745.0,HOU,,,,Jones,M. Jones,,,,,26.05,Made,5.0,J. Patton,1628383.0,1.0,,,,,,,,,,,,,,,
609,PT04M31.00S,2021-03-15T02:08:04.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,24.129434954007884,8.892463235294118,1610612738,92,125,2021-03-15T02:08:15Z,6020000,206.0,174.0,1,left,MISS P. Pritchard 26' 3PT - blocked,"[1630202, 1628383]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,26.95,Missed,,,,,,,,,,,,,,,,,Patton,1628383.0,
610,PT04M31.00S,2021-03-15T02:08:04.4Z,4,REGULAR,block,,[],1628383,,,1610612738,92,125,2021-03-15T02:08:07Z,6030000,,,0,,J. Patton BLOCK (3 BLK),[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M29.00S,2021-03-15T02:08:06.4Z,4,REGULAR,rebound,defensive,[],1630237,,,1610612745,92,125,2021-03-15T02:08:15Z,6040000,,,0,,A. Lamb REBOUND (Off:1 Def:3),[1630237],1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,609.0,4.0,3.0,1.0,,,,,,
612,PT04M24.00S,2021-03-15T02:08:12.1Z,4,REGULAR,turnover,bad pass,[],1630237,,,1610612745,92,125,2021-03-15T02:08:19Z,6050000,,,0,,A. Lamb bad pass TURNOVER (1 TO),"[1630237, 1630174]",1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,1.0,Nesmith,1630174.0,,,
613,PT04M24.00S,2021-03-15T02:08:12.1Z,4,REGULAR,steal,,[],1630174,,,1610612738,92,125,2021-03-15T02:08:13Z,6060000,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M12.00S,2021-03-15T02:08:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630202,6.915243101182654,47.372855392156865,1610612738,92,125,2021-03-15T02:08:29Z,6070000,13.0,13.0,1,left,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,,
615,PT04M10.00S,2021-03-15T02:08:25.8Z,4,REGULAR,rebound,defensive,[],1628383,,,1610612745,92,125,2021-03-15T02:08:29Z,6080000,,,0,,J. Patton REBOUND (Off:2 Def:3),[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,614.0,5.0,3.0,2.0,,,,,,
616,PT04M07.00S,2021-03-15T02:08:29.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203463,73.80091984231275,8.64736519607843,1610612745,92,125,2021-03-15T02:08:43Z,6090000,-207.0,194.0,1,right,MISS B. McLemore 28' 3PT,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,28.34,Missed,,,,,,,,,,,,,,,,,,,
617,PT04M04.00S,2021-03-15T02:08:32.2Z,4,REGULAR,rebound,defensive,[],1629035,,,1610612738,92,125,2021-03-15T02:08:46Z,6100000,,,0,,C. Edwards REBOUND (Off:0 Def:3),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,616.0,3.0,3.0,0.0,,,,,,
618,PT03M58.00S,2021-03-15T02:08:37.6Z,4,REGULAR,3pt,Jump Shot,[],1630202,14.011169513797633,97.12775735294117,1610612738,92,128,2021-03-15T02:16:31Z,6110000,-236.0,79.0,1,left,P. Pritchard 24' 3PT running (9 PTS) (C. Edwards 3 AST),"[1630202, 1629035]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,24.86,Made,9.0,C. Edwards,1629035.0,3.0,,,,,,,,,,,,,,,
620,PT03M41.00S,2021-03-15T02:08:54.4Z,4,REGULAR,3pt,Jump Shot,[],203463,76.82325886990802,6.686580882352941,1610612745,95,128,2021-03-15T02:09:03Z,6130000,-217.0,165.0,1,right,B. McLemore 27' 3PT  (6 PTS) (K. Martin Jr. 2 AST),"[203463, 1630231]",1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,27.25,Made,6.0,K. Martin Jr.,1630231.0,2.0,,,,,,,,,,,,,,,
622,PT03M30.00S,2021-03-15T02:09:10.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,95,128,2021-03-15T02:09:10Z,6150000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
