actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
547,PT05M50.00S,2021-04-07T01:50:07.9Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,77,96,2021-04-07T01:50:07Z,5410000,,,0,,M. Smart Free Throw 2 of 2 (14 PTS),[203935],1610612738.0,BOS,,,,,,,,,Smart,M. Smart,,Made,14.0,,,,,,,,,,,,,,,
548,PT05M27.00S,2021-04-07T01:50:33.6Z,4,REGULAR,2pt,Jump Shot,[],203954,91.5407358738502,75.55912990196079,1610612755,77,96,2021-04-07T01:50:40Z,5420000,128.0,27.0,1,right,MISS J. Embiid 13' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,,,,,,Embiid,J. Embiid,13.06,Missed,,,,,,,,,,,,,,,,
549,PT05M24.00S,2021-04-07T01:50:36.6Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,77,96,2021-04-07T01:50:40Z,5430000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,,,,,,Smart,M. Smart,,,,548.0,1.0,1.0,0.0,,,,,,,,,,,
550,PT05M22.00S,2021-04-07T01:50:39.5Z,4,REGULAR,turnover,lost ball,[],203935,,,1610612738,77,96,2021-04-07T01:50:43Z,5440000,,,0,,M. Smart lost ball TURNOVER (6 TO),"[203935, 1627732]",1610612738.0,BOS,,,,,,,,6.0,Smart,M. Smart,,,,,,,,,,,,Simmons,1627732.0,,,,,
551,PT05M22.00S,2021-04-07T01:50:39.5Z,4,REGULAR,steal,,[],1627732,,,1610612755,77,96,2021-04-07T01:50:41Z,5450000,,,0,,B. Simmons STEAL (3 STL),[1627732],1610612755.0,PHI,,,,,,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,
552,PT05M09.00S,2021-04-07T01:50:55.3Z,4,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,77,96,2021-04-07T01:51:02Z,5460000,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (4 TO),[203954],1610612755.0,PHI,bad pass,,,,,,202056.0,4.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,
553,PT04M53.00S,2021-04-07T01:51:22.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,33.196452036793694,45.90226715686275,1610612738,80,96,2021-04-07T01:52:52Z,5470000,20.0,260.0,1,left,J. Tatum 26' 3PT step back (20 PTS) (K. Walker 6 AST),"[1628369, 202689]",1610612738.0,BOS,step back,,,,,,,,Tatum,J. Tatum,26.03,Made,20.0,,,,,,,,,,,K. Walker,202689.0,6.0,,
555,PT04M28.00S,2021-04-07T01:51:48.3Z,4,REGULAR,2pt,Jump Shot,[],203954,77.34888304862024,71.14736519607843,1610612755,80,98,2021-04-07T01:53:18Z,5490000,106.0,160.0,1,right,J. Embiid 19' step back Jump Shot (32 PTS),[203954],1610612755.0,PHI,step back,,,,,,,,Embiid,J. Embiid,19.21,Made,32.0,,,,,,,,,,,,,,,
556,PT04M12.00S,2021-04-07T01:52:03.7Z,4,REGULAR,3pt,Jump Shot,[],1628436,33.459264126149804,44.676776960784316,1610612738,83,98,2021-04-07T01:52:07Z,5500000,27.0,262.0,1,left,L. Kornet 26' 3PT  (6 PTS) (J. Tatum 4 AST),"[1628436, 1628369]",1610612738.0,BOS,,,,,,,,,Kornet,L. Kornet,26.33,Made,6.0,,,,,,,,,,,J. Tatum,1628369.0,4.0,,
558,PT03M54.00S,2021-04-07T01:52:22.5Z,4,REGULAR,2pt,Jump Shot,[],203552,89.04402102496715,79.48069852941177,1610612755,83,100,2021-04-07T01:52:46Z,5520000,147.0,50.0,1,right,S. Curry 15' Jump Shot (9 PTS) (B. Simmons 6 AST),"[203552, 1627732]",1610612755.0,PHI,,,,,,,,,Curry,S. Curry,15.58,Made,9.0,,,,,,,,,,,B. Simmons,1627732.0,6.0,,
559,PT03M44.00S,2021-04-07T01:52:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,7.046649145860711,45.90226715686275,1610612738,85,100,2021-04-07T01:52:37Z,5530000,20.0,14.0,1,left,K. Walker driving finger roll Layup (14 PTS),[202689],1610612738.0,BOS,driving finger roll,,,,,,,,Walker,K. Walker,2.47,Made,14.0,,,,,,,,,,,,,,,
561,PT03M22.00S,2021-04-07T01:52:57.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,85,100,2021-04-07T01:52:57Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT03M22.00S,2021-04-07T01:53:09.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,85,100,2021-04-07T01:53:09Z,5550000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M22.00S,2021-04-07T01:55:59.4Z,4,REGULAR,substitution,out,[],1628436,,,1610612755,85,100,2021-04-07T01:56:22Z,5560000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,,,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,
564,PT03M22.00S,2021-04-07T01:55:59.4Z,4,REGULAR,substitution,in,[],1627759,,,1610612755,85,100,2021-04-07T01:56:22Z,5570000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,,,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,
565,PT03M17.00S,2021-04-07T01:56:38.2Z,4,REGULAR,2pt,Jump Shot,[],203954,81.47174770039422,28.163296568627448,1610612755,85,100,2021-04-07T01:56:46Z,5580000,-109.0,122.0,1,right,MISS J. Embiid 16' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,,,,,,Embiid,J. Embiid,16.35,Missed,,,,,,,,,,,,,,,,
566,PT03M15.00S,2021-04-07T01:56:40.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,85,100,2021-04-07T01:56:46Z,5590000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,,,,,,Brown,J. Brown,,,,565.0,3.0,3.0,0.0,,,,,,,,,,,
567,PT02M58.00S,2021-04-07T01:56:59.7Z,4,REGULAR,foul,personal,['2freethrow'],1627732,,,1610612738,85,100,2021-04-07T01:57:16Z,5600000,,,0,,B. Simmons shooting personal FOUL (2 PF) (Ojeleye 2 FT),"[1627732, 1628400]",1610612755.0,PHI,shooting,,,,,,202056.0,,Simmons,B. Simmons,,,,,,,,2.0,0.0,Ojeleye,1628400.0,,,,,,,
569,PT02M58.00S,2021-04-07T01:57:26.7Z,4,REGULAR,freethrow,1 of 2,[],1628400,,,1610612738,86,100,2021-04-07T01:57:26Z,5620000,,,0,,S. Ojeleye Free Throw 1 of 2 (1 PTS),[1628400],1610612738.0,BOS,,,,,,,,,Ojeleye,S. Ojeleye,,Made,1.0,,,,,,,,,,,,,,,
570,PT02M58.00S,2021-04-07T01:57:43.2Z,4,REGULAR,freethrow,2 of 2,[],1628400,,,1610612738,87,100,2021-04-07T01:57:43Z,5630000,,,0,,S. Ojeleye Free Throw 2 of 2 (2 PTS),[1628400],1610612738.0,BOS,,,,,,,,,Ojeleye,S. Ojeleye,,Made,2.0,,,,,,,,,,,,,,,
571,PT02M50.00S,2021-04-07T01:58:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,89.83245729303549,44.676776960784316,1610612755,87,100,2021-04-07T01:58:21Z,5640000,-27.0,43.0,1,right,MISS J. Embiid Layup - blocked,"[203954, 203935]",1610612755.0,PHI,,,,,,,,,Embiid,J. Embiid,5.06,Missed,,,,,,,,,,,,,,,Smart,203935.0
572,PT02M50.00S,2021-04-07T01:58:09.2Z,4,REGULAR,block,,[],203935,,,1610612755,87,100,2021-04-07T01:58:28Z,5650000,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
573,PT02M48.00S,2021-04-07T01:58:11.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,87,100,2021-04-07T01:58:21Z,5660000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,571.0,,,,,,,,,,,,,,
574,PT02M48.00S,2021-04-07T01:58:15.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,87,100,2021-04-07T01:58:15Z,5670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT02M45.00S,2021-04-07T01:58:23.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612755,87,100,2021-04-07T01:58:38Z,5680000,,,0,,S. Ojeleye shooting personal FOUL (3 PF) (Embiid 2 FT),"[1628400, 203954]",1610612738.0,BOS,shooting,,,,,,202056.0,,Ojeleye,S. Ojeleye,,,,,,,,3.0,0.0,Embiid,203954.0,,,,,,,
577,PT02M45.00S,2021-04-07T01:58:57.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,87,100,2021-04-07T01:58:57Z,5700000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,,,,,,Embiid,J. Embiid,,Missed,,,,,,,,,,,,,,,,
578,PT02M45.00S,2021-04-07T01:58:57.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,87,100,2021-04-07T01:58:57Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,577.0,,,,,,,,,,,,,,
579,PT02M45.00S,2021-04-07T01:59:15.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,87,101,2021-04-07T01:59:15Z,5720000,,,0,,J. Embiid Free Throw 2 of 2 (33 PTS),[203954],1610612755.0,PHI,,,,,,,,,Embiid,J. Embiid,,Made,33.0,,,,,,,,,,,,,,,
580,PT02M30.00S,2021-04-07T01:59:32.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,10.068988173455978,96.14736519607843,1610612738,90,101,2021-04-07T01:59:37Z,5730000,-231.0,42.0,1,left,J. Brown 3PT  (17 PTS) (S. Ojeleye 1 AST),"[1627759, 1628400]",1610612738.0,BOS,,,,,,,,,Brown,J. Brown,23.45,Made,17.0,,,,,,,,,,,S. Ojeleye,1628400.0,1.0,,
582,PT02M04.00S,2021-04-07T01:59:58.8Z,4,REGULAR,3pt,Jump Shot,[],201980,67.7562417871222,26.53952205882353,1610612755,90,104,2021-04-07T02:00:03Z,5750000,-117.0,251.0,1,right,D. Green 27' 3PT  (17 PTS) (T. Harris 4 AST),"[201980, 202699]",1610612755.0,PHI,,,,,,,,,Green,D. Green,27.67,Made,17.0,,,,,,,,,,,T. Harris,202699.0,4.0,,
584,PT01M58.00S,2021-04-07T02:00:04.1Z,4,REGULAR,turnover,bad pass,[],1628369,,,1610612738,90,104,2021-04-07T02:01:23Z,5770000,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 203552]",1610612738.0,BOS,,,,,,,,3.0,Tatum,J. Tatum,,,,,,,,,,,,Curry,203552.0,,,,,
585,PT01M58.00S,2021-04-07T02:00:04.1Z,4,REGULAR,steal,,[],203552,,,1610612755,90,104,2021-04-07T02:00:06Z,5780000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
586,PT01M43.00S,2021-04-07T02:00:22.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612755,90,104,2021-04-07T02:00:40Z,5790000,,,0,,S. Ojeleye personal FOUL (4 PF) (Embiid 2 FT),"[1628400, 203954]",1610612738.0,BOS,,,,,,,1146.0,,Ojeleye,S. Ojeleye,,,,,,,,4.0,0.0,Embiid,203954.0,,,,,,,
588,PT01M43.00S,2021-04-07T02:00:57.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,90,105,2021-04-07T02:01:50Z,5810000,,,0,,J. Embiid Free Throw 1 of 2 (34 PTS),[203954],1610612755.0,PHI,,,,,,,,,Embiid,J. Embiid,,Made,34.0,,,,,,,,,,,,,,,
589,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,out,[],1628369,,,1610612755,90,105,2021-04-07T02:01:30Z,5820000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,,,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
590,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,out,[],202689,,,1610612755,90,105,2021-04-07T02:01:30Z,5830000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,,,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,
591,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,out,[],203935,,,1610612755,90,105,2021-04-07T02:01:30Z,5840000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
592,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,out,[],1628400,,,1610612755,90,105,2021-04-07T02:01:30Z,5850000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,,,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,
593,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,out,[],1627759,,,1610612755,90,105,2021-04-07T02:01:30Z,5860000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,,,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,
594,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,out,[],202699,,,1610612755,90,105,2021-04-07T02:01:30Z,5870000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,
595,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,in,[],1629021,,,1610612755,90,105,2021-04-07T02:01:30Z,5880000,,,0,,SUB in: M. Wagner,[1629021],1610612738.0,BOS,,,,,,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,
596,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,in,[],1628436,,,1610612755,90,105,2021-04-07T02:01:30Z,5890000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,,,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,
597,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,in,[],1629682,,,1610612755,90,105,2021-04-07T02:01:30Z,5900000,,,0,,SUB in: T. Waters,[1629682],1610612738.0,BOS,,,,,,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,
598,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,in,[],1630174,,,1610612755,90,105,2021-04-07T02:01:30Z,5910000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,,,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
599,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,in,[],1629035,,,1610612755,90,105,2021-04-07T02:01:30Z,5920000,,,0,,SUB in: C. Edwards,[1629035],1610612738.0,BOS,,,,,,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,
600,PT01M43.00S,2021-04-07T02:00:58.4Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,90,105,2021-04-07T02:01:30Z,5930000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,,,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,
601,PT01M43.00S,2021-04-07T02:00:57.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,90,105,2021-04-07T02:01:50Z,5940000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,,,,,,Embiid,J. Embiid,,Missed,,,,,,,,,,,,,,,,
602,PT01M43.00S,2021-04-07T02:00:57.4Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612738,90,105,2021-04-07T02:02:05Z,5950000,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612738.0,BOS,,,,,,,,,Wagner,M. Wagner,,,,601.0,2.0,2.0,0.0,,,,,,,,,,,
603,PT01M27.00S,2021-04-07T02:01:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.178055190538765,42.96109068627451,1610612738,92,105,2021-04-07T02:03:09Z,5960000,35.0,15.0,1,left,A. Nesmith driving Layup (2 PTS) (C. Edwards 1 AST),"[1630174, 1629035]",1610612738.0,BOS,driving,,,,,,,,Nesmith,A. Nesmith,3.83,Made,2.0,,,,,,,,,,,C. Edwards,1629035.0,1.0,,
605,PT01M13.00S,2021-04-07T02:02:10.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612755,92,105,2021-04-07T02:02:26Z,5980000,,,0,,L. Kornet shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628436, 203954]",1610612738.0,BOS,shooting,,,,,,202056.0,,Kornet,L. Kornet,,,,,,,,1.0,0.0,Embiid,203954.0,,,,,,,
607,PT01M13.00S,2021-04-07T02:02:37.7Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,92,105,2021-04-07T02:02:37Z,6000000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,,,,,,Embiid,J. Embiid,,Missed,,,,,,,,,,,,,,,,
608,PT01M13.00S,2021-04-07T02:02:37.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,92,105,2021-04-07T02:02:37Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,607.0,,,,,,,,,,,,,,
609,PT01M13.00S,2021-04-07T02:02:38.4Z,4,REGULAR,substitution,out,[],201980,,,1610612755,92,105,2021-04-07T02:02:50Z,6020000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
610,PT01M13.00S,2021-04-07T02:02:38.4Z,4,REGULAR,substitution,out,[],1627732,,,1610612755,92,105,2021-04-07T02:02:50Z,6030000,,,0,,SUB out: B. Simmons,[1627732],1610612755.0,PHI,,,,,,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,
611,PT01M13.00S,2021-04-07T02:02:38.4Z,4,REGULAR,substitution,out,[],203552,,,1610612755,92,105,2021-04-07T02:02:50Z,6040000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
612,PT01M13.00S,2021-04-07T02:02:38.4Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,92,105,2021-04-07T02:02:50Z,6050000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
613,PT01M13.00S,2021-04-07T02:02:38.4Z,4,REGULAR,substitution,in,[],1629003,,,1610612755,92,105,2021-04-07T02:02:50Z,6060000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,
614,PT01M13.00S,2021-04-07T02:02:38.4Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,92,105,2021-04-07T02:02:50Z,6070000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,,,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,
615,PT01M13.00S,2021-04-07T02:03:06.6Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,92,106,2021-04-07T02:03:06Z,6080000,,,0,,J. Embiid Free Throw 2 of 2 (35 PTS),[203954],1610612755.0,PHI,,,,,,,,,Embiid,J. Embiid,,Made,35.0,,,,,,,,,,,,,,,
616,PT01M06.00S,2021-04-07T02:03:18.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612738,92,106,2021-04-07T02:03:32Z,6090000,,,0,,T. Maxey shooting personal FOUL (1 PF) (Waters 2 FT),"[1630178, 1629682]",1610612755.0,PHI,shooting,,,,,,202056.0,,Maxey,T. Maxey,,,,,,,,1.0,0.0,Waters,1629682.0,,,,,,,
618,PT01M06.00S,2021-04-07T02:03:41.4Z,4,REGULAR,freethrow,1 of 2,[],1629682,,,1610612738,93,106,2021-04-07T02:03:41Z,6110000,,,0,,T. Waters Free Throw 1 of 2 (1 PTS),[1629682],1610612738.0,BOS,,,,,,,,,Waters,T. Waters,,Made,1.0,,,,,,,,,,,,,,,
619,PT01M06.00S,2021-04-07T02:03:42.3Z,4,REGULAR,substitution,out,[],203954,,,1610612738,93,106,2021-04-07T02:03:45Z,6120000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,
620,PT01M06.00S,2021-04-07T02:03:42.3Z,4,REGULAR,substitution,in,[],1630194,,,1610612738,93,106,2021-04-07T02:03:45Z,6130000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,
621,PT01M06.00S,2021-04-07T02:03:58.4Z,4,REGULAR,freethrow,2 of 2,[],1629682,,,1610612738,94,106,2021-04-07T02:03:58Z,6140000,,,0,,T. Waters Free Throw 2 of 2 (2 PTS),[1629682],1610612738.0,BOS,,,,,,,,,Waters,T. Waters,,Made,2.0,,,,,,,,,,,,,,,
622,PT00M55.20S,2021-04-07T02:04:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,82.21090670170827,56.196384803921575,1610612755,94,106,2021-04-07T02:04:16Z,6150000,31.0,115.0,1,right,MISS T. Maxey 11' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,,,,,,Maxey,T. Maxey,11.88,Missed,,,,,,,,,,,,,,,,
623,PT00M53.20S,2021-04-07T02:04:13.1Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,94,106,2021-04-07T02:04:16Z,6160000,,,0,,L. Kornet REBOUND (Off:0 Def:3),[1628436],1610612738.0,BOS,,,,,,,,,Kornet,L. Kornet,,,,622.0,3.0,3.0,0.0,,,,,,,,,,,
624,PT00M50.70S,2021-04-07T02:04:17.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612738,94,106,2021-04-07T02:04:27Z,6170000,,,0,,S. Milton shooting personal FOUL (3 PF) (Waters 2 FT),"[1629003, 1629682]",1610612755.0,PHI,shooting,,,,,,202049.0,,Milton,S. Milton,,,,,,,,3.0,0.0,Waters,1629682.0,,,,,,,
626,PT00M50.70S,2021-04-07T02:04:42.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629682,,,1610612738,95,106,2021-04-07T02:04:42Z,6190000,,,0,,T. Waters Free Throw 1 of 2 (3 PTS),[1629682],1610612738.0,BOS,,,,,,,,,Waters,T. Waters,,Made,3.0,,,,,,,,,,,,,,,
627,PT00M50.70S,2021-04-07T02:04:56.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629682,,,1610612738,96,106,2021-04-07T02:04:56Z,6200000,,,0,,T. Waters Free Throw 2 of 2 (4 PTS),[1629682],1610612738.0,BOS,,,,,,,,,Waters,T. Waters,,Made,4.0,,,,,,,,,,,,,,,
628,PT00M29.10S,2021-04-07T02:05:20.4Z,4,REGULAR,3pt,Jump Shot,[],1627788,87.77923784494087,4.258578431372549,1610612755,96,106,2021-04-07T02:05:28Z,6210000,-229.0,62.0,1,right,MISS F. Korkmaz 3PT - blocked,"[1627788, 1628436]",1610612755.0,PHI,,,,,,,,,Korkmaz,F. Korkmaz,23.71,Missed,,,,,,,,,,,,,,,Kornet,1628436.0
629,PT00M29.10S,2021-04-07T02:05:20.4Z,4,REGULAR,block,,[],1628436,,,1610612755,96,106,2021-04-07T02:05:23Z,6220000,,,0,,L. Kornet BLOCK (3 BLK),[1628436],1610612738.0,BOS,,,,,,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,
630,PT00M27.40S,2021-04-07T02:05:22.1Z,4,REGULAR,rebound,defensive,[],1629682,,,1610612738,96,106,2021-04-07T02:05:28Z,6230000,,,0,,T. Waters REBOUND (Off:0 Def:1),[1629682],1610612738.0,BOS,,,,,,,,,Waters,T. Waters,,,,628.0,1.0,1.0,0.0,,,,,,,,,,,
631,PT00M23.70S,2021-04-07T02:05:28.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.703679369250986,63.05912990196079,1610612738,96,106,2021-04-07T02:06:10Z,6240000,-65.0,20.0,1,left,MISS A. Nesmith 6' driving finger roll Layup - blocked,"[1630174, 1630194]",1610612738.0,BOS,driving finger roll,,,,,,,,Nesmith,A. Nesmith,6.83,Missed,,,,,,,,,,,,,,,Reed,1630194.0
632,PT00M23.70S,2021-04-07T02:05:28.6Z,4,REGULAR,block,,[],1630194,,,1610612738,96,106,2021-04-07T02:05:31Z,6250000,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,
633,PT00M21.70S,2021-04-07T02:05:30.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,96,106,2021-04-07T02:05:38Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,631.0,,,,,,,,,,,,,,
634,PT00M21.70S,2021-04-07T02:05:33.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,96,106,2021-04-07T02:05:33Z,6270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M17.60S,2021-04-07T02:05:50.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628436,10.988830486202366,58.40226715686274,1610612738,96,106,2021-04-07T02:05:55Z,6280000,-42.0,51.0,1,left,MISS L. Kornet 6' turnaround Hook,[1628436],1610612738.0,BOS,turnaround,,,,,,,,Kornet,L. Kornet,6.59,Missed,,,,,,,,,,,,,,,,
636,PT00M15.50S,2021-04-07T02:05:52.4Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,96,106,2021-04-07T02:05:52Z,6290000,,,0,,F. Korkmaz REBOUND (Off:1 Def:2),[1627788],1610612755.0,PHI,,,,,,,,,Korkmaz,F. Korkmaz,,,,635.0,3.0,2.0,1.0,,,,,,,,,,,
637,PT00M00.00S,2021-04-07T02:06:10.8Z,4,REGULAR,period,end,[],0,,,1610612755,96,106,2021-04-07T02:06:10Z,6300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2021-04-07T02:07:19.4Z,4,REGULAR,game,end,[],0,,,0,96,106,2021-04-07T02:07:19Z,6310000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
