actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
360,PT07M57.00S,2021-05-29T02:00:23.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,6.915243101182654,23.353247549019606,1610612738,72,64,2021-05-29T02:00:30Z,3570000,133.0,13.0,1,left,J. Tatum 13' turnaround fadeaway Jump Shot (29 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,13.38,Made,,,,,29.0,,,,,,,,,,,,,,
363,PT07M44.00S,2021-05-29T02:00:51.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201935,92.72339027595268,50.314031862745104,1610612751,72,66,2021-05-29T02:01:35Z,3600000,2.0,16.0,1,right,J. Harden driving Layup (19 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,1.6,Made,,,,,19.0,,,,,,,,,,,,,,
364,PT07M44.00S,2021-05-29T02:00:53.7Z,3,REGULAR,violation,defensive goaltending,[],202684,,,1610612751,72,66,2021-05-29T02:01:35Z,3610000,,,0,,T. Thompson defensive goaltending VIOLATION,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,201638.0,,,,,,,,,,,,,
365,PT07M29.00S,2021-05-29T02:01:09.2Z,3,REGULAR,3pt,Jump Shot,[],1628369,20.45006570302234,7.421875,1610612738,72,66,2021-05-29T02:01:19Z,3620000,213.0,140.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
366,PT07M25.00S,2021-05-29T02:01:12.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,72,66,2021-05-29T02:01:12Z,3630000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,365.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
367,PT07M18.00S,2021-05-29T02:01:22.3Z,3,REGULAR,foul,personal,['2freethrow'],202689,,,1610612751,72,66,2021-05-29T02:01:30Z,3640000,,,0,,K. Walker shooting personal FOUL (4 PF) (Harden 2 FT),"[202689, 201935]",1610612738.0,BOS,shooting,,,Walker,K. Walker,,,,,,,,,,,,2715.0,4.0,0.0,Harden,201935.0,,,,,,,,,
369,PT07M18.00S,2021-05-29T02:01:57.7Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,72,67,2021-05-29T02:01:57Z,3660000,,,0,,J. Harden Free Throw 1 of 2 (20 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
370,PT07M18.00S,2021-05-29T02:01:58.7Z,3,REGULAR,substitution,out,[],202689,,,1610612751,72,67,2021-05-29T02:02:06Z,3670000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M18.00S,2021-05-29T02:01:58.7Z,3,REGULAR,substitution,in,[],1629641,,,1610612751,72,67,2021-05-29T02:02:06Z,3680000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M18.00S,2021-05-29T02:02:23.2Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,72,68,2021-05-29T02:02:23Z,3690000,,,0,,J. Harden Free Throw 2 of 2 (21 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
373,PT07M02.00S,2021-05-29T02:02:44.6Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,72,68,2021-05-29T02:02:52Z,3700000,,,0,,M. Smart step out-of-bounds TURNOVER (4 TO),[203935],1610612738.0,BOS,step,,,Smart,M. Smart,,,,,,,,,,,,200832.0,,,,,,,,4.0,,,,,
374,PT06M46.00S,2021-05-29T02:03:09.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201935,67.62483574244416,72.37285539215686,1610612751,72,68,2021-05-29T02:03:14Z,3710000,112.0,252.0,1,right,MISS J. Harden 27' 3PT,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,27.55,Missed,,,,,,,,,,,,,,,,,,,
375,PT06M42.00S,2021-05-29T02:03:13.6Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,72,68,2021-05-29T02:03:14Z,3720000,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,374.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
376,PT06M41.00S,2021-05-29T02:03:14.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201142,86.02168199737189,97.12775735294117,1610612751,72,71,2021-05-29T02:03:22Z,3730000,236.0,79.0,1,right,K. Durant 24' 3PT  (25 PTS) (J. Harden 10 AST),"[201142, 201935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.85,Made,,,,,25.0,,,,,,J. Harden,201935.0,10.0,,,,,,
378,PT06M39.00S,2021-05-29T02:03:19.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,72,71,2021-05-29T02:03:19Z,3750000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M22.00S,2021-05-29T02:07:14.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202684,12.959921156373195,50.55912990196079,1610612738,72,71,2021-05-29T02:07:23Z,3760000,-3.0,69.0,1,left,MISS T. Thompson 6' turnaround Hook,[202684],1610612738.0,BOS,turnaround,,,Thompson,T. Thompson,,,,,6.94,Missed,,,,,,,,,,,,,,,,,,,
380,PT06M19.00S,2021-05-29T02:07:17.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,72,71,2021-05-29T02:07:23Z,3770000,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,379.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
381,PT06M05.00S,2021-05-29T02:07:32.0Z,3,REGULAR,2pt,Jump Shot,[],202681,82.34231274638634,74.08854166666666,1610612751,72,73,2021-05-29T02:07:36Z,3780000,120.0,113.0,1,right,K. Irving 16' pullup Jump Shot (6 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,16.55,Made,,,,,6.0,,,,,,,,,,,,,,
382,PT05M39.00S,2021-05-29T02:07:59.2Z,3,REGULAR,3pt,Jump Shot,[],203935,30.962549277266753,65.26501225490196,1610612738,75,73,2021-05-29T02:08:04Z,3790000,-76.0,239.0,1,left,M. Smart 25' 3PT  (14 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.04,Made,,,,,14.0,,,,,,J. Tatum,1628369.0,3.0,,,,,,
384,PT05M23.00S,2021-05-29T02:08:16.4Z,3,REGULAR,foul,personal,['3freethrow'],1629641,,,1610612751,75,73,2021-05-29T02:08:27Z,3810000,,,0,,R. Langford shooting personal FOUL (1 PF) (Durant 3 FT),"[1629641, 201142]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,2715.0,1.0,0.0,Durant,201142.0,,,,,,,,,
386,PT05M23.00S,2021-05-29T02:08:46.7Z,3,REGULAR,freethrow,1 of 3,[],201142,,,1610612751,75,74,2021-05-29T02:08:46Z,3830000,,,0,,K. Durant Free Throw 1 of 3 (26 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
387,PT05M23.00S,2021-05-29T02:09:04.1Z,3,REGULAR,freethrow,2 of 3,[],201142,,,1610612751,75,74,2021-05-29T02:09:04Z,3840000,,,0,,MISS K. Durant Free Throw 2 of 3,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
388,PT05M23.00S,2021-05-29T02:09:04.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,75,74,2021-05-29T02:09:04Z,3850000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,387.0,,,,,,,,,,,,,,,,,,
389,PT05M23.00S,2021-05-29T02:09:06.4Z,3,REGULAR,substitution,out,[],202684,,,1610612751,75,74,2021-05-29T02:09:19Z,3860000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M23.00S,2021-05-29T02:09:06.4Z,3,REGULAR,substitution,out,[],201935,,,1610612751,75,74,2021-05-29T02:09:19Z,3870000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M23.00S,2021-05-29T02:09:06.4Z,3,REGULAR,substitution,in,[],1629684,,,1610612751,75,74,2021-05-29T02:09:19Z,3880000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M23.00S,2021-05-29T02:09:06.4Z,3,REGULAR,substitution,in,[],1629013,,,1610612751,75,74,2021-05-29T02:09:19Z,3890000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M23.00S,2021-05-29T02:09:26.8Z,3,REGULAR,freethrow,3 of 3,[],201142,,,1610612751,75,75,2021-05-29T02:09:26Z,3900000,,,0,,K. Durant Free Throw 3 of 3 (27 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,27.0,,,,,,,,,,,,,,
394,PT05M11.00S,2021-05-29T02:09:42.2Z,3,REGULAR,3pt,Jump Shot,[],203935,32.276609724047304,39.28462009803921,1610612738,78,75,2021-05-29T02:09:49Z,3910000,54.0,251.0,1,left,M. Smart 25' 3PT  (17 PTS) (J. Tatum 4 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.66,Made,,,,,17.0,,,,,,J. Tatum,1628369.0,4.0,,,,,,
396,PT05M11.00S,2021-05-29T02:09:47.4Z,3,REGULAR,foul,personal,['1freethrow'],202681,,,1610612738,78,75,2021-05-29T02:10:30Z,3930000,,,0,,K. Irving shooting personal FOUL (1 PF) (Smart 1 FT),"[202681, 203935]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,,2715.0,1.0,0.0,Smart,203935.0,,,,,,,,,
399,PT05M11.00S,2021-05-29T02:10:55.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,78,75,2021-05-29T02:11:31Z,3960000,,,0,,,[],,,support,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,Common Foul Upheld
400,PT05M11.00S,2021-05-29T02:12:02.3Z,3,REGULAR,freethrow,1 of 1,[],203935,,,1610612738,79,75,2021-05-29T02:12:02Z,3970000,,,0,,M. Smart Free Throw 1 of 1 (18 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
401,PT04M58.00S,2021-05-29T02:12:16.4Z,3,REGULAR,3pt,Jump Shot,[],202681,68.15045992115637,72.12775735294117,1610612751,79,75,2021-05-29T02:12:21Z,3980000,111.0,247.0,1,right,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,,
402,PT04M55.00S,2021-05-29T02:12:19.4Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,79,75,2021-05-29T02:12:21Z,3990000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,401.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
403,PT04M46.00S,2021-05-29T02:12:29.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629013,,,1610612738,79,75,2021-05-29T02:12:37Z,4000000,,,0,,L. Shamet shooting personal FOUL (3 PF) (Tatum 2 FT),"[1629013, 1628369]",1610612751.0,BKN,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,201638.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,
405,PT04M46.00S,2021-05-29T02:12:53.8Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,80,75,2021-05-29T02:12:53Z,4020000,,,0,,J. Tatum Free Throw 1 of 2 (30 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
406,PT04M46.00S,2021-05-29T02:13:07.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,81,75,2021-05-29T02:13:07Z,4030000,,,0,,J. Tatum Free Throw 2 of 2 (31 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,31.0,,,,,,,,,,,,,,
407,PT04M34.00S,2021-05-29T02:13:22.4Z,3,REGULAR,3pt,Jump Shot,[],203925,66.04796320630749,49.57873774509804,1610612751,81,75,2021-05-29T02:13:28Z,4040000,-2.0,267.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
408,PT04M31.00S,2021-05-29T02:13:25.4Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,81,75,2021-05-29T02:13:28Z,4050000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,407.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
409,PT04M23.00S,2021-05-29T02:13:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.229303547963205,34.38265931372549,1610612738,81,75,2021-05-29T02:13:41Z,4060000,78.0,25.0,1,left,MISS J. Tatum 8' driving finger roll Layup - blocked,"[1628369, 1629651]",1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,8.2,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0,
410,PT04M23.00S,2021-05-29T02:13:33.5Z,3,REGULAR,block,,[],1629651,,,1610612738,81,75,2021-05-29T02:13:35Z,4070000,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M20.00S,2021-05-29T02:13:36.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,81,75,2021-05-29T02:13:41Z,4080000,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,409.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
412,PT04M05.00S,2021-05-29T02:13:51.4Z,3,REGULAR,2pt,Jump Shot,[],201142,87.86136662286465,66.49050245098039,1610612751,81,77,2021-05-29T02:13:57Z,4090000,82.0,62.0,1,right,K. Durant 10' pullup Jump Shot (29 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.3,Made,,,,,29.0,,,,,,,,,,,,,,
413,PT03M47.00S,2021-05-29T02:14:09.4Z,3,REGULAR,3pt,Jump Shot,[],203935,31.488173455978973,64.03952205882352,1610612738,84,77,2021-05-29T02:14:14Z,4100000,-70.0,243.0,1,left,M. Smart 25' 3PT  (21 PTS) (J. Tatum 5 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.34,Made,,,,,21.0,,,,,,J. Tatum,1628369.0,5.0,,,,,,
415,PT03M24.00S,2021-05-29T02:14:32.2Z,3,REGULAR,2pt,Jump Shot,[],201142,79.45137976346912,59.62775735294118,1610612751,84,77,2021-05-29T02:14:43Z,4120000,48.0,141.0,1,right,MISS K. Durant 14' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,14.87,Missed,,,,,,,,,,,,,,,,,,,
416,PT03M20.00S,2021-05-29T02:14:36.2Z,3,REGULAR,rebound,offensive,[],202681,,,1610612751,84,77,2021-05-29T02:14:43Z,4130000,,,0,,K. Irving REBOUND (Off:2 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,415.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
417,PT03M20.00S,2021-05-29T02:14:36.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,94.40999984741211,50.0,1610612751,84,77,2021-05-29T02:14:36Z,4140000,0.0,0.0,1,right,MISS K. Irving tip Layup,[202681],1610612751.0,BKN,tip,,,Irving,K. Irving,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
418,PT03M19.00S,2021-05-29T02:14:37.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612738,84,77,2021-05-29T02:14:37Z,4150000,,,0,,E. Fournier REBOUND (Off:1 Def:3),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,417.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
419,PT03M13.00S,2021-05-29T02:14:42.9Z,3,REGULAR,turnover,lost ball,[],203095,,,1610612738,84,77,2021-05-29T02:14:48Z,4160000,,,0,,E. Fournier lost ball TURNOVER (1 TO),"[203095, 202681]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,1.0,Irving,202681.0,,,
420,PT03M13.00S,2021-05-29T02:14:42.9Z,3,REGULAR,steal,,[],202681,,,1610612751,84,77,2021-05-29T02:14:48Z,4170000,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M07.00S,2021-05-29T02:14:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202681,92.32917214191852,54.48069852941176,1610612751,84,77,2021-05-29T02:14:59Z,4180000,22.0,20.0,1,right,MISS K. Irving running Layup,[202681],1610612751.0,BKN,running,,,Irving,K. Irving,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,,
422,PT03M05.00S,2021-05-29T02:14:51.9Z,3,REGULAR,rebound,defensive,[],203095,,,1610612738,84,77,2021-05-29T02:14:59Z,4190000,,,0,,E. Fournier REBOUND (Off:1 Def:4),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,421.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
423,PT02M49.00S,2021-05-29T02:15:15.6Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629651,,,1610612738,84,77,2021-05-29T02:19:13Z,4200000,,,0,,N. Claxton defensive-3-second technical FOUL (1 Tech),[1629651],1610612751.0,BKN,defensive-3-second,,,Claxton,N. Claxton,,,,,,,,,,,,2715.0,2.0,1.0,,,,,,,,,,,
424,PT02M49.00S,2021-05-29T02:15:40.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,84,77,2021-05-29T02:15:40Z,4210000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M49.00S,2021-05-29T02:17:27.5Z,3,REGULAR,substitution,out,[],203925,,,1610612738,84,77,2021-05-29T02:20:53Z,4245000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M49.00S,2021-05-29T02:17:27.5Z,3,REGULAR,substitution,in,[],201935,,,1610612738,84,77,2021-05-29T02:20:53Z,4262500,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M49.00S,2021-05-29T02:19:14.7Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,85,77,2021-05-29T02:19:14Z,4280000,,,0,,J. Tatum technical Free Throw 1 of 1 (32 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,Made,,,,,32.0,,,,,,,,,,,,,,
432,PT02M47.00S,2021-05-29T02:19:27.4Z,3,REGULAR,3pt,Jump Shot,[],203095,5.863994743758213,3.5003063725490198,1610612738,88,77,2021-05-29T02:19:35Z,4290000,232.0,3.0,1,left,E. Fournier 3PT  (10 PTS) (M. Smart 4 AST),"[203095, 203935]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,23.25,Made,,,,,10.0,,,,,,M. Smart,203935.0,4.0,,,,,,
434,PT02M30.00S,2021-05-29T02:19:47.5Z,3,REGULAR,foul,personal,[],203095,,,1610612751,88,77,2021-05-29T02:19:58Z,4310000,,,0,,E. Fournier personal FOUL (4 PF),"[203095, 201142]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,200832.0,4.0,0.0,Durant,201142.0,,,,,,,,,
436,PT02M30.00S,2021-05-29T02:20:02.5Z,3,REGULAR,substitution,out,[],203095,,,1610612751,88,77,2021-05-29T02:20:12Z,4330000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M30.00S,2021-05-29T02:20:02.5Z,3,REGULAR,substitution,in,[],1630174,,,1610612751,88,77,2021-05-29T02:20:12Z,4340000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M25.00S,2021-05-29T02:20:25.5Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,88,77,2021-05-29T02:20:30Z,4350000,,,0,,K. Durant bad pass TURNOVER (3 TO),"[201142, 1628369]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,3.0,Tatum,1628369.0,,,
439,PT02M25.00S,2021-05-29T02:20:25.5Z,3,REGULAR,steal,,[],1628369,,,1610612738,88,77,2021-05-29T02:20:28Z,4360000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M14.00S,2021-05-29T02:20:38.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,14.98028909329829,10.14093137254902,1610612738,90,77,2021-05-29T02:21:07Z,4370000,199.0,88.0,1,left,J. Tatum 21' Jump Shot (34 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,21.8,Made,,,,,34.0,,,,,,M. Smart,203935.0,5.0,,,,,,
442,PT02M14.00S,2021-05-29T02:20:47.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202681,,,1610612738,90,77,2021-05-29T02:21:08Z,4390000,,,0,,K. Irving shooting personal FOUL (2 PF) (Tatum 1 FT),"[202681, 1628369]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,,200832.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,
446,PT02M14.00S,2021-05-29T02:21:09.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628369,,,1610612738,91,77,2021-05-29T02:21:09Z,4410000,,,0,,J. Tatum Free Throw 1 of 1 (35 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,35.0,,,,,,,,,,,,,,
447,PT02M00.00S,2021-05-29T02:21:25.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612751,91,77,2021-05-29T02:21:55Z,4420000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Harden 2 FT),"[1630174, 201935]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,200832.0,1.0,0.0,Harden,201935.0,,,,,,,,,
449,PT02M00.00S,2021-05-29T02:21:56.8Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,91,78,2021-05-29T02:21:56Z,4440000,,,0,,J. Harden Free Throw 1 of 2 (22 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
450,PT02M00.00S,2021-05-29T02:22:03.8Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,91,79,2021-05-29T02:22:03Z,4450000,,,0,,J. Harden Free Throw 2 of 2 (23 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
451,PT01M37.00S,2021-05-29T02:22:29.4Z,3,REGULAR,3pt,Jump Shot,[],1628369,19.66162943495401,92.22579656862744,1610612738,94,79,2021-05-29T02:22:34Z,4460000,-211.0,132.0,1,left,J. Tatum 24' 3PT step back (38 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,24.91,Made,,,,,38.0,,,,,,,,,,,,,,
452,PT01M22.00S,2021-05-29T02:22:43.8Z,3,REGULAR,2pt,Layup,[],202681,93.24901445466492,71.14736519607843,1610612751,94,79,2021-05-29T02:22:55Z,4470000,106.0,11.0,1,right,MISS K. Irving 10' driving Layup,[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,10.63,Missed,,,,,,,,,,,,,,,,,,,
453,PT01M19.00S,2021-05-29T02:22:46.8Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,94,79,2021-05-29T02:22:55Z,4480000,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,452.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
454,PT01M16.00S,2021-05-29T02:22:49.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,91.5407358738502,2.7650122549019605,1610612751,94,79,2021-05-29T02:22:58Z,4490000,-236.0,27.0,1,right,MISS L. Shamet 3PT,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
455,PT01M13.00S,2021-05-29T02:22:52.8Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,94,79,2021-05-29T02:22:58Z,4500000,,,0,,R. Langford REBOUND (Off:1 Def:3),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,454.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
456,PT00M58.50S,2021-05-29T02:23:08.4Z,3,REGULAR,2pt,Jump Shot,[],1628369,10.988830486202366,82.17677696078431,1610612738,96,79,2021-05-29T02:23:15Z,4510000,-161.0,51.0,1,left,J. Tatum 16' fadeaway Jump Shot (40 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,16.87,Made,,,,,40.0,,,,,,M. Smart,203935.0,6.0,,,,,,
