actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
343,PT10M28.00S,2021-03-25T00:57:10.3Z,3,REGULAR,3pt,Jump Shot,[],203935,68.28186596583443,73.59834558823529,1610612738,75,59,2021-03-25T00:57:14Z,3330000,118.0,246.0,1,right,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.26,Missed,,,,,,,,,,,,,,,,,,
344,PT10M25.00S,2021-03-25T00:57:13.3Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,75,59,2021-03-25T00:57:14Z,3340000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,343.0,6.0,6.0,0.0,,,,,,,,,,
345,PT10M22.00S,2021-03-25T00:57:20.3Z,3,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612749,75,59,2021-03-25T00:57:33Z,3350000,,,0,,D. Theis shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628464, 203507]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Antetokounmpo,203507.0,,,
347,PT10M22.00S,2021-03-25T00:57:58.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,75,59,2021-03-25T00:57:58Z,3370000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT10M22.00S,2021-03-25T00:57:58.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,75,59,2021-03-25T00:57:58Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,
349,PT10M22.00S,2021-03-25T00:57:58.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,76,59,2021-03-25T00:58:32Z,3390000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
350,PT10M13.00S,2021-03-25T00:58:35.7Z,3,REGULAR,turnover,lost ball,[],1628369,,,1610612738,76,59,2021-03-25T01:00:02Z,3400000,,,0,,J. Tatum lost ball TURNOVER (2 TO),"[1628369, 201572]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,2.0,Lopez,201572.0
351,PT10M13.00S,2021-03-25T00:58:35.7Z,3,REGULAR,steal,,[],201572,,,1610612749,76,59,2021-03-25T01:00:02Z,3410000,,,0,,B. Lopez STEAL (2 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M13.00S,2021-03-25T00:58:42.8Z,3,REGULAR,foul,personal,[],1628369,,,1610612749,76,59,2021-03-25T00:58:56Z,3420000,,,0,,J. Tatum take personal FOUL (1 PF),"[1628369, 201572]",1610612738.0,BOS,take,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Lopez,201572.0,,,
354,PT09M51.00S,2021-03-25T00:59:11.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,20.318659658344284,93.45128676470588,1610612749,79,59,2021-03-25T00:59:15Z,3440000,-217.0,138.0,1,left,D. DiVincenzo 25' 3PT  (8 PTS) (K. Middleton 2 AST),"[1628978, 203114]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,25.77,Made,8.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
356,PT09M31.00S,2021-03-25T00:59:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,93.77463863337714,49.82383578431372,1610612738,79,61,2021-03-25T00:59:37Z,3460000,-1.0,6.0,1,right,D. Theis cutting Layup (10 PTS) (J. Brown 2 AST),"[1628464, 1627759]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,0.61,Made,10.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
358,PT09M21.00S,2021-03-25T00:59:45.2Z,3,REGULAR,foul,personal,[],1628464,,,1610612749,79,61,2021-03-25T01:09:51Z,3480000,,,0,,D. Theis personal FOUL (2 PF),"[1628464, 203507]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Antetokounmpo,203507.0,,,
360,PT09M14.00S,2021-03-25T01:00:10.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.783837056504599,48.59834558823529,1610612749,81,61,2021-03-25T01:00:15Z,3500000,7.0,11.0,1,left,B. Lopez alley-oop DUNK (13 PTS) (K. Middleton 3 AST),"[201572, 203114]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,1.33,Made,13.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,
362,PT09M01.00S,2021-03-25T01:00:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,92.59198423127464,50.55912990196079,1610612738,81,63,2021-03-25T01:00:27Z,3520000,3.0,17.0,1,right,K. Walker driving Layup (8 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,1.73,Made,8.0,,,,,,,,,,,,,,,,,
363,PT08M57.00S,2021-03-25T01:00:35.9Z,3,REGULAR,violation,kicked ball,[],1628464,,,1610612749,81,63,2021-03-25T01:00:44Z,3530000,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,1830.0,,,,,,,
364,PT08M43.00S,2021-03-25T01:00:57.3Z,3,REGULAR,2pt,Jump Shot,[],203507,5.206964520367937,71.39246323529412,1610612749,81,63,2021-03-25T01:01:01Z,3540000,-107.0,-4.0,1,left,MISS G. Antetokounmpo 10' driving floating Shot,[203507],1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,10.71,Missed,,,,,,,,,,,,,,,,,,
365,PT08M40.00S,2021-03-25T01:01:00.3Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,81,63,2021-03-25T01:01:01Z,3550000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,364.0,1.0,1.0,0.0,,,,,,,,,,
366,PT08M37.00S,2021-03-25T01:01:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,93.51182654402102,51.294424019607845,1610612738,81,63,2021-03-25T01:07:51Z,3560000,6.0,8.0,1,right,MISS D. Theis Layup,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,
367,PT08M34.00S,2021-03-25T01:01:08.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,81,63,2021-03-25T01:07:51Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,
370,PT08M34.00S,2021-03-25T01:01:12.1Z,3,REGULAR,foul,personal,[],201572,,,1610612738,81,63,2021-03-25T01:08:08Z,3600000,,,0,,B. Lopez loose ball personal FOUL (1 PF),"[201572, 1628464]",1610612749.0,MIL,loose ball,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Theis,1628464.0,,,
372,PT08M29.00S,2021-03-25T01:01:28.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,92.06636005256242,53.255208333333336,1610612738,81,63,2021-03-25T01:08:31Z,3620000,16.0,22.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,
373,PT08M27.00S,2021-03-25T01:01:30.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,81,63,2021-03-25T01:08:40Z,3630000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,372.0,7.0,7.0,0.0,,,,,,,,,,
376,PT08M23.00S,2021-03-25T01:01:37.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,81,63,2021-03-25T01:01:37Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M18.00S,2021-03-25T01:02:00.5Z,3,REGULAR,turnover,out-of-bounds,[],201572,,,1610612749,81,63,2021-03-25T01:02:08Z,3670000,,,0,,B. Lopez lost ball out-of-bounds TURNOVER (1 TO),[201572],1610612749.0,MIL,lost ball,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,201246.0,,,,,1.0,,
378,PT08M11.00S,2021-03-25T01:02:11.7Z,3,REGULAR,turnover,lost ball,[],202689,,,1610612738,81,63,2021-03-25T01:02:16Z,3680000,,,0,,K. Walker lost ball TURNOVER (3 TO),"[202689, 203507]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,3.0,Antetokounmpo,203507.0
379,PT08M11.00S,2021-03-25T01:02:11.7Z,3,REGULAR,steal,,[],203507,,,1610612749,81,63,2021-03-25T01:02:14Z,3690000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M03.00S,2021-03-25T01:02:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,11.908672798948752,45.65716911764706,1610612749,81,63,2021-03-25T01:04:17Z,3700000,22.0,59.0,1,left,MISS J. Holiday 6' driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,6.32,Missed,,,,,,,,,,,,,,,,,,
381,PT08M03.00S,2021-03-25T01:02:25.2Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,81,63,2021-03-25T01:02:25Z,3710000,,,0,,B. Lopez REBOUND (Off:3 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,380.0,4.0,1.0,3.0,,,,,,,,,,
382,PT08M03.00S,2021-03-25T01:02:25.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201572,5.590000152587891,50.0,1610612749,83,63,2021-03-25T01:10:40Z,3720000,0.0,0.0,1,left,B. Lopez tip DUNK (15 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,
383,PT08M03.00S,2021-03-25T01:02:32.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,83,63,2021-03-25T01:02:32Z,3730000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M03.00S,2021-03-25T01:02:59.1Z,3,REGULAR,foul,technical,['1freethrow'],1628464,,,1610612738,83,63,2021-03-25T01:05:50Z,3740000,,,0,,D. Theis technical FOUL (1 Tech),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,201246.0,2.0,1.0,,,,,
385,PT08M03.00S,2021-03-25T01:05:56.7Z,3,REGULAR,freethrow,1 of 1,[],203114,,,1610612738,84,63,2021-03-25T01:05:56Z,3750000,,,0,,K. Middleton technical Free Throw 1 of 1 (16 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
386,PT07M56.00S,2021-03-25T01:06:16.2Z,3,REGULAR,foul,personal,[],201950,,,1610612738,84,63,2021-03-25T01:06:24Z,3760000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1627759]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Brown,1627759.0,,,
388,PT07M39.00S,2021-03-25T01:06:51.1Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,84,63,2021-03-25T01:07:00Z,3780000,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 201950]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0
389,PT07M39.00S,2021-03-25T01:06:51.1Z,3,REGULAR,steal,,[],201950,,,1610612749,84,63,2021-03-25T01:19:21Z,3790000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M35.00S,2021-03-25T01:06:56.6Z,3,REGULAR,foul,personal,[],1628464,,,1610612749,84,63,2021-03-25T01:07:17Z,3800000,,,0,,D. Theis personal FOUL (3 PF),"[1628464, 203507]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,1627961.0,3.0,1.0,Antetokounmpo,203507.0,,,
392,PT07M35.00S,2021-03-25T01:07:24.3Z,3,REGULAR,substitution,out,[],201950,,,1610612749,84,63,2021-03-25T01:07:36Z,3820000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M35.00S,2021-03-25T01:07:24.3Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,84,63,2021-03-25T01:07:36Z,3830000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M32.00S,2021-03-25T01:07:38.9Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,84,63,2021-03-25T01:18:59Z,3840000,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 202689]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,3.0,Walker,202689.0
395,PT07M32.00S,2021-03-25T01:07:38.9Z,3,REGULAR,steal,,[],202689,,,1610612738,84,63,2021-03-25T01:18:59Z,3850000,,,0,,K. Walker STEAL (1 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M31.00S,2021-03-25T01:07:52.6Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612738,84,63,2021-03-25T01:08:03Z,3860000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Tatum 2 FT),"[203114, 1628369]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Tatum,1628369.0,,,
398,PT07M31.00S,2021-03-25T01:08:21.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,84,64,2021-03-25T01:08:21Z,3880000,,,0,,J. Tatum Free Throw 1 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
399,PT07M31.00S,2021-03-25T01:08:36.2Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,84,65,2021-03-25T01:08:36Z,3890000,,,0,,J. Tatum Free Throw 2 of 2 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
400,PT07M05.00S,2021-03-25T01:09:04.6Z,3,REGULAR,3pt,Jump Shot,[],201572,11.251642575558476,6.1963848039215685,1610612749,84,65,2021-03-25T01:09:10Z,3900000,219.0,53.0,1,left,MISS B. Lopez turnaround 3PT,[201572],1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,22.54,Missed,,,,,,,,,,,,,,,,,,
401,PT07M03.00S,2021-03-25T01:09:06.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,84,65,2021-03-25T01:09:10Z,3910000,,,0,,J. Brown REBOUND (Off:1 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,400.0,8.0,7.0,1.0,,,,,,,,,,
402,PT07M03.00S,2021-03-25T01:09:13.1Z,3,REGULAR,turnover,out-of-bounds,[],202689,,,1610612738,84,65,2021-03-25T01:09:23Z,3920000,,,0,,K. Walker step out-of-bounds TURNOVER (4 TO),[202689],1610612738.0,BOS,step,,,Walker,K. Walker,,,,,,,,,,,,,,,,,1627961.0,,,,,4.0,,
403,PT06M53.00S,2021-03-25T01:09:32.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,10.068988173455978,3.990502450980392,1610612749,87,65,2021-03-25T01:09:38Z,3930000,230.0,42.0,1,left,D. DiVincenzo 3PT  (11 PTS) (P. Connaughton 2 AST),"[1628978, 1626192]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,23.38,Made,11.0,P. Connaughton,1626192.0,2.0,,,,,,,,,,,,,,
405,PT06M37.00S,2021-03-25T01:09:49.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,69.20170827858082,22.61795343137255,1610612738,87,65,2021-03-25T01:09:56Z,3950000,-137.0,237.0,1,right,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,
406,PT06M33.00S,2021-03-25T01:09:51.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,87,65,2021-03-25T01:09:51Z,3960000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,405.0,8.0,8.0,0.0,,,,,,,,,,
407,PT06M28.00S,2021-03-25T01:09:57.1Z,3,REGULAR,3pt,Jump Shot,[],1628978,27.677398160315374,9.137561274509803,1610612749,90,65,2021-03-25T01:11:12Z,3970000,204.0,208.0,1,left,D. DiVincenzo 29' 3PT running (14 PTS) (P. Connaughton 3 AST),"[1628978, 1626192]",1610612749.0,MIL,running,,,DiVincenzo,D. DiVincenzo,,,,,29.13,Made,14.0,P. Connaughton,1626192.0,3.0,,,,,,,,,,,,,,
409,PT06M03.00S,2021-03-25T01:10:23.1Z,3,REGULAR,3pt,Jump Shot,[],202689,74.32654402102497,85.11795343137256,1610612738,90,65,2021-03-25T01:10:30Z,3990000,176.0,189.0,1,right,MISS K. Walker 25' step back 3PT,[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
410,PT05M58.00S,2021-03-25T01:10:27.8Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,90,65,2021-03-25T01:10:27Z,4000000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,409.0,5.0,4.0,1.0,,,,,,,,,,
411,PT05M58.00S,2021-03-25T01:10:27.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628369,94.40999984741211,50.0,1610612738,90,67,2021-03-25T01:20:59Z,4010000,0.0,0.0,1,right,J. Tatum tip DUNK (12 PTS),[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,
412,PT05M54.00S,2021-03-25T01:10:32.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,27.414586070959263,83.15716911764706,1610612749,90,67,2021-03-25T01:10:38Z,4020000,-166.0,205.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,
413,PT05M51.00S,2021-03-25T01:10:35.0Z,3,REGULAR,rebound,defensive,[],202689,,,1610612738,90,67,2021-03-25T01:10:38Z,4030000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,412.0,2.0,2.0,0.0,,,,,,,,,,
414,PT05M48.00S,2021-03-25T01:10:37.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202689,68.01905387647832,65.26501225490196,1610612738,90,70,2021-03-25T01:10:46Z,4040000,76.0,248.0,1,right,K. Walker 25' 3PT running pullup (11 PTS),[202689],1610612738.0,BOS,running pullup,,,Walker,K. Walker,,,,,25.96,Made,11.0,,,,,,,,,,,,,,,,,
415,PT05M40.00S,2021-03-25T01:10:53.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,90,70,2021-03-25T01:10:53Z,4050000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M40.00S,2021-03-25T01:13:21.8Z,3,REGULAR,substitution,out,[],203507,,,1610612749,90,70,2021-03-25T01:14:00Z,4060000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M40.00S,2021-03-25T01:13:21.8Z,3,REGULAR,substitution,out,[],1628369,,,1610612749,90,70,2021-03-25T01:14:00Z,4070000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M40.00S,2021-03-25T01:13:21.8Z,3,REGULAR,substitution,in,[],200782,,,1610612749,90,70,2021-03-25T01:14:00Z,4080000,,,0,,SUB in: P. Tucker,[200782],1610612749.0,MIL,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M40.00S,2021-03-25T01:13:21.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612749,90,70,2021-03-25T01:14:00Z,4090000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M32.00S,2021-03-25T01:14:23.2Z,3,REGULAR,turnover,bad pass,[],1628978,,,1610612749,90,70,2021-03-25T01:14:29Z,4100000,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 1629684]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,2.0,Williams,1629684.0
421,PT05M32.00S,2021-03-25T01:14:23.2Z,3,REGULAR,steal,,[],1629684,,,1610612738,90,70,2021-03-25T01:14:25Z,4110000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M27.00S,2021-03-25T01:14:27.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,94.56307490144546,50.55912990196079,1610612738,90,72,2021-03-25T01:21:46Z,4120000,3.0,-1.0,1,right,J. Brown running alley-oop Layup (16 PTS) (K. Walker 3 AST),"[1627759, 202689]",1610612738.0,BOS,running alley-oop,,,Brown,J. Brown,,,,,0.31,Made,16.0,K. Walker,202689.0,3.0,,,,,,,,,,,,,,
424,PT05M19.00S,2021-03-25T01:14:41.8Z,3,REGULAR,turnover,traveling,[],201572,,,1610612749,90,72,2021-03-25T01:14:47Z,4140000,,,0,,B. Lopez traveling TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,1830.0,,,,,2.0,,
425,PT05M00.00S,2021-03-25T01:15:03.4Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,90,72,2021-03-25T01:15:08Z,4150000,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 201572]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,1.0,Lopez,201572.0
426,PT05M00.00S,2021-03-25T01:15:03.4Z,3,REGULAR,steal,,[],201572,,,1610612749,90,72,2021-03-25T01:15:06Z,4160000,,,0,,B. Lopez STEAL (3 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M46.00S,2021-03-25T01:15:17.4Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,90,72,2021-03-25T01:15:25Z,4170000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1629684]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,1.0,Williams,1629684.0
428,PT04M46.00S,2021-03-25T01:15:17.4Z,3,REGULAR,steal,,[],1629684,,,1610612738,90,72,2021-03-25T01:15:22Z,4180000,,,0,,G. Williams STEAL (2 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M44.00S,2021-03-25T01:15:26.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,91.5407358738502,46.14736519607843,1610612738,90,72,2021-03-25T01:15:36Z,4190000,-19.0,27.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 200782]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.32,Missed,,,,,,,,,Tucker,200782.0,,,,,,,,
430,PT04M44.00S,2021-03-25T01:15:26.3Z,3,REGULAR,block,,[],200782,,,1610612738,90,72,2021-03-25T01:15:30Z,4200000,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612749.0,MIL,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M44.00S,2021-03-25T01:15:26.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,90,72,2021-03-25T01:15:36Z,4210000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,,,
432,PT04M44.00S,2021-03-25T01:15:35.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,90,72,2021-03-25T01:15:35Z,4220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M44.00S,2021-03-25T01:15:36.8Z,3,REGULAR,substitution,out,[],1628978,,,1610612749,90,72,2021-03-25T01:15:44Z,4230000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M44.00S,2021-03-25T01:15:36.8Z,3,REGULAR,substitution,out,[],201572,,,1610612749,90,72,2021-03-25T01:15:44Z,4240000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M44.00S,2021-03-25T01:15:36.8Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,90,72,2021-03-25T01:15:44Z,4250000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
