actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
531,PT06M07.00S,2021-04-01T01:41:16.3Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,91,101,2021-04-01T01:41:16Z,5240000,,,0,,J. Tatum offensive foul TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2.0,,,1626300.0,,,,
532,PT05M59.00S,2021-04-01T01:41:49.5Z,4,REGULAR,foul,personal,[],202689,,,1610612742,91,101,2021-04-01T01:41:56Z,5250000,,,0,,K. Walker personal FOUL (2 PF),"[202689, 203501]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Hardaway Jr.,203501.0
534,PT05M44.00S,2021-04-01T01:42:34.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203501,55.92969776609724,74.08854166666666,1610612742,91,101,2021-04-01T01:43:11Z,5270000,120.0,362.0,1,right,MISS T. Hardaway Jr. 38' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,38.13,Missed,,,,,,,,,,,,,,,,,,
535,PT05M43.00S,2021-04-01T01:42:35.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,91,101,2021-04-01T01:53:02Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,534.0,,,,,,,,,,,,,,,,,
536,PT05M43.00S,2021-04-01T01:42:37.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,91,101,2021-04-01T01:42:50Z,5290000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,
550,PT05M33.00S,2021-04-01T01:43:13.6Z,4,REGULAR,turnover,3-second-violation,[],1628369,,,1610612738,91,101,2021-04-01T01:46:43Z,5305000,,,0,,J. Tatum 3-second-violation TURNOVER (3 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,3.0,,,1626300.0,,,,
538,PT05M21.00S,2021-04-01T01:43:24.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203501,69.85873850197109,77.76501225490196,1610612742,91,101,2021-04-01T01:46:43Z,5310000,139.0,231.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,
539,PT05M19.00S,2021-04-01T01:43:26.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,101,2021-04-01T01:43:26Z,5320000,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,538.0,9.0,7.0,2.0,,,,,,,,,,,,,,
540,PT05M11.00S,2021-04-01T01:43:33.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.1268068331143235,54.970894607843135,1610612738,93,101,2021-04-01T01:55:15Z,5330000,-25.0,5.0,1,left,J. Tatum driving reverse Layup (21 PTS),[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,2.54,Made,,,,,21.0,,,,,,,,,,,,,
541,PT04M59.00S,2021-04-01T01:43:45.9Z,4,REGULAR,2pt,Jump Shot,[],1628973,90.48948751642575,72.61795343137256,1610612742,93,101,2021-04-01T01:43:56Z,5340000,113.0,37.0,1,right,MISS J. Brunson 11' Jump Shot,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,11.9,Missed,,,,,,,,,,,,,,,,,,
542,PT04M57.00S,2021-04-01T01:43:47.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,93,101,2021-04-01T01:43:56Z,5350000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,541.0,3.0,2.0,1.0,,,,,,,,,,,,,,
543,PT04M54.00S,2021-04-01T01:43:51.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203095,17.559132720105126,5.706188725490196,1610612738,93,101,2021-04-01T01:44:07Z,5360000,221.0,113.0,1,left,MISS E. Fournier 24' pullup 3PT,[203095],1610612738.0,BOS,pullup,,,Fournier,E. Fournier,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,
544,PT04M49.00S,2021-04-01T01:43:56.4Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,93,101,2021-04-01T01:44:07Z,5370000,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,543.0,5.0,5.0,0.0,,,,,,,,,,,,,,
545,PT04M30.00S,2021-04-01T01:44:15.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,93.38042049934296,44.921875,1610612742,93,101,2021-04-01T01:56:17Z,5380000,-25.0,10.0,1,right,MISS T. Hardaway Jr. driving Layup,[203501],1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,
546,PT04M28.00S,2021-04-01T01:44:16.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,93,101,2021-04-01T01:44:16Z,5390000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,545.0,4.0,3.0,1.0,,,,,,,,,,,,,,
547,PT04M23.00S,2021-04-01T01:44:21.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202689,19.92444152431012,92.47089460784314,1610612738,93,101,2021-04-01T01:58:05Z,5400000,-212.0,135.0,1,left,MISS K. Walker 25' running pullup 3PT,[202689],1610612738.0,BOS,running pullup,,,Walker,K. Walker,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,
548,PT04M21.00S,2021-04-01T01:44:23.5Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,93,101,2021-04-01T01:45:25Z,5410000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,547.0,2.0,2.0,0.0,,,,,,,,,,,,,,
549,PT04M21.00S,2021-04-01T01:44:38.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,93,101,2021-04-01T01:44:38Z,5420000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M21.00S,2021-04-01T01:47:00.2Z,4,REGULAR,substitution,out,[],203501,,,1610612742,93,101,2021-04-01T01:47:26Z,5430000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
552,PT04M21.00S,2021-04-01T01:47:00.2Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,93,101,2021-04-01T01:47:26Z,5440000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M21.00S,2021-04-01T01:47:00.2Z,4,REGULAR,substitution,in,[],204001,,,1610612742,93,101,2021-04-01T01:47:26Z,5450000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
554,PT04M21.00S,2021-04-01T01:47:00.2Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,93,101,2021-04-01T01:47:26Z,5460000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M10.00S,2021-04-01T01:48:07.4Z,4,REGULAR,foul,offensive,[],1627827,,,1610612742,93,101,2021-04-01T01:48:13Z,5470000,,,0,,D. Finney-Smith offensive FOUL (2 PF),"[1627827, 203935]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Smart,203935.0
557,PT04M10.00S,2021-04-01T01:48:07.4Z,4,REGULAR,turnover,offensive foul,[],1627827,,,1610612742,93,101,2021-04-01T01:48:07Z,5490000,,,0,,D. Finney-Smith offensive foul TURNOVER (1 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,1.0,,,1626300.0,,,,
558,PT03M54.00S,2021-04-01T01:48:35.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628369,6.783837056504599,46.88265931372549,1610612738,93,101,2021-04-01T01:48:40Z,5500000,16.0,11.0,1,left,MISS J. Tatum driving DUNK - blocked,"[1628369, 204001]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.93,Missed,,,,,,,,,Porzingis,204001.0,,,,,,,,
559,PT03M54.00S,2021-04-01T01:48:35.5Z,4,REGULAR,block,,[],204001,,,1610612738,93,101,2021-04-01T01:48:37Z,5510000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
560,PT03M52.00S,2021-04-01T01:48:37.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,93,101,2021-04-01T01:48:40Z,5520000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,558.0,6.0,6.0,0.0,,,,,,,,,,,,,,
561,PT03M48.00S,2021-04-01T01:48:42.4Z,4,REGULAR,turnover,lost ball,[],1629029,,,1610612742,93,101,2021-04-01T01:48:48Z,5530000,,,0,,L. Doncic lost ball TURNOVER (8 TO),"[1629029, 1628369]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,8.0,Tatum,1628369.0,,,,,
562,PT03M48.00S,2021-04-01T01:48:42.4Z,4,REGULAR,steal,,[],1628369,,,1610612738,93,101,2021-04-01T01:48:44Z,5540000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M46.00S,2021-04-01T01:48:44.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,5.206964520367937,49.57873774509804,1610612738,95,101,2021-04-01T01:49:14Z,5550000,2.0,-4.0,1,left,J. Tatum running DUNK (23 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,0.42,Made,,,,,23.0,,,,,,,,,,,,,
564,PT03M13.00S,2021-04-01T01:49:20.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,95,101,2021-04-01T01:49:20Z,5560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT03M10.00S,2021-04-01T01:49:37.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,54.09001314060446,79.97089460784314,1610612742,95,101,2021-04-01T01:49:44Z,5570000,150.0,379.0,1,right,MISS L. Doncic 40' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,40.77,Missed,,,,,,,,,,,,,,,,,,
566,PT03M05.00S,2021-04-01T01:49:42.6Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,95,101,2021-04-01T01:49:44Z,5580000,,,0,,D. Finney-Smith REBOUND (Off:3 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,565.0,9.0,6.0,3.0,,,,,,,,,,,,,,
567,PT02M53.00S,2021-04-01T01:49:53.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,64.73390275952694,74.57873774509804,1610612742,95,104,2021-04-01T01:49:58Z,5590000,123.0,279.0,1,right,L. Doncic 30' 3PT  (34 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,30.49,Made,,,,,34.0,,,,,,,,,,,,,
568,PT02M40.00S,2021-04-01T01:50:06.1Z,4,REGULAR,3pt,Jump Shot,[],1627759,8.492115637319317,96.8826593137255,1610612738,98,104,2021-04-01T01:50:19Z,5600000,-234.0,27.0,1,left,J. Brown 3PT  (24 PTS) (K. Walker 6 AST),"[1627759, 202689]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.6,Made,,,,,24.0,K. Walker,202689.0,6.0,,,,,,,,,,
570,PT02M13.00S,2021-04-01T01:50:33.2Z,4,REGULAR,2pt,Jump Shot,[],1626196,80.6340341655716,78.50030637254902,1610612742,98,104,2021-04-01T01:50:45Z,5620000,143.0,130.0,1,right,MISS J. Richardson 19' pullup Shot,[1626196],1610612742.0,DAL,pullup,,,Richardson,J. Richardson,,,,,19.26,Missed,,,,,,,,,,,,,,,,,,
571,PT02M11.00S,2021-04-01T01:50:38.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,98,104,2021-04-01T01:50:38Z,5630000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,,
572,PT02M11.00S,2021-04-01T01:50:39.4Z,4,REGULAR,foul,personal,[],1627827,,,1610612738,98,104,2021-04-01T01:50:43Z,5640000,,,0,,D. Finney-Smith loose ball personal FOUL (3 PF),"[1627827, 1628369]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Tatum,1628369.0
574,PT02M11.00S,2021-04-01T01:51:00.7Z,4,REGULAR,substitution,out,[],204001,,,1610612738,98,104,2021-04-01T01:51:03Z,5660000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
575,PT02M11.00S,2021-04-01T01:51:00.7Z,4,REGULAR,substitution,in,[],1628467,,,1610612738,98,104,2021-04-01T01:51:03Z,5670000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
576,PT01M55.00S,2021-04-01T01:51:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.360709592641262,45.90226715686275,1610612738,98,104,2021-04-01T01:51:28Z,5680000,20.0,26.0,1,left,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,
577,PT01M53.00S,2021-04-01T01:51:26.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,98,104,2021-04-01T01:51:28Z,5690000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,576.0,7.0,7.0,0.0,,,,,,,,,,,,,,
578,PT01M32.00S,2021-04-01T01:51:48.4Z,4,REGULAR,3pt,Jump Shot,[],1629029,63.02562417871223,64.28462009803921,1610612742,98,104,2021-04-01T01:52:33Z,5700000,71.0,295.0,1,right,MISS L. Doncic 30' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,30.36,Missed,,,,,,,,,,,,,,,,,,
579,PT01M31.00S,2021-04-01T01:51:49.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,98,104,2021-04-01T01:52:51Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,,
580,PT01M31.00S,2021-04-01T01:51:54.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,98,104,2021-04-01T01:52:01Z,5720000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,2529.0,,,,
581,PT01M22.00S,2021-04-01T01:52:13.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,23.078186596583443,87.32383578431373,1610612738,98,104,2021-04-01T01:52:43Z,5730000,-187.0,164.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
582,PT01M19.00S,2021-04-01T01:52:16.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,98,104,2021-04-01T01:52:43Z,5740000,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,581.0,8.0,8.0,0.0,,,,,,,,,,,,,,
583,PT00M56.10S,2021-04-01T01:52:40.1Z,4,REGULAR,foul,personal,['3freethrow'],202689,,,1610612742,98,104,2021-04-01T01:52:47Z,5750000,,,0,,K. Walker shooting personal FOUL (3 PF) (Doncic 3 FT),"[202689, 1629029]",1610612738.0,BOS,shooting,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Doncic,1629029.0
585,PT00M56.10S,2021-04-01T01:53:07.5Z,4,REGULAR,freethrow,1 of 3,[],1629029,,,1610612742,98,104,2021-04-01T01:53:07Z,5770000,,,0,,MISS L. Doncic Free Throw 1 of 3,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,
586,PT00M56.10S,2021-04-01T01:53:07.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,98,104,2021-04-01T01:53:07Z,5780000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,
587,PT00M56.10S,2021-04-01T01:53:20.9Z,4,REGULAR,freethrow,2 of 3,[],1629029,,,1610612742,98,105,2021-04-01T01:53:21Z,5790000,,,0,,L. Doncic Free Throw 2 of 3 (35 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,35.0,,,,,,,,,,,,,
588,PT00M56.10S,2021-04-01T01:53:40.4Z,4,REGULAR,freethrow,3 of 3,[],1629029,,,1610612742,98,106,2021-04-01T01:53:40Z,5800000,,,0,,L. Doncic Free Throw 3 of 3 (36 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,36.0,,,,,,,,,,,,,
589,PT00M56.00S,2021-04-01T01:53:46.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,98,106,2021-04-01T01:53:46Z,5810000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M56.00S,2021-04-01T01:54:44.8Z,4,REGULAR,substitution,out,[],203095,,,1610612738,98,106,2021-04-01T01:55:04Z,5820000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M56.00S,2021-04-01T01:54:44.8Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,98,106,2021-04-01T01:55:04Z,5830000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M51.40S,2021-04-01T01:55:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,6.915243101182654,49.82383578431372,1610612738,100,106,2021-04-01T01:55:30Z,5840000,1.0,13.0,1,left,K. Walker driving reverse Layup (19 PTS) (M. Smart 7 AST),"[202689, 203935]",1610612738.0,BOS,driving reverse,,,Walker,K. Walker,,,,,1.25,Made,,,,,19.0,M. Smart,203935.0,7.0,,,,,,,,,,
594,PT00M36.80S,2021-04-01T01:55:48.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,88.51839684625493,45.166973039215684,1610612742,100,108,2021-04-01T01:55:54Z,5860000,-24.0,55.0,1,right,J. Brunson 6' driving floating Jump Shot (17 PTS),[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,6.05,Made,,,,,17.0,,,,,,,,,,,,,
595,PT00M31.80S,2021-04-01T01:55:57.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,6.652431011826544,48.10814950980392,1610612738,102,108,2021-04-01T02:02:20Z,5862500,9.0,10.0,1,left,J. Tatum driving DUNK (25 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.38,Made,,,,,25.0,,,,,,,,,,,,,
596,PT00M31.80S,2021-04-01T01:56:05.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,102,108,2021-04-01T02:02:04Z,5865000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M31.80S,2021-04-01T01:56:56.6Z,4,REGULAR,substitution,out,[],1628436,,,1610612742,102,108,2021-04-01T02:09:41Z,5877500,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M31.80S,2021-04-01T01:56:56.6Z,4,REGULAR,substitution,in,[],203095,,,1610612742,102,108,2021-04-01T02:09:41Z,5883750,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M30.90S,2021-04-01T01:57:48.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612742,102,108,2021-04-01T01:57:53Z,5890000,,,0,,J. Tatum personal FOUL (2 PF) (Kleber 2 FT),"[1628369, 1628467]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,2529.0,2.0,0.0,Kleber,1628467.0
599,PT00M30.90S,2021-04-01T01:58:08.4Z,4,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,102,108,2021-04-01T01:58:08Z,5910000,,,0,,MISS M. Kleber Free Throw 1 of 2,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Missed,,,,,,,,,,,,,,,,,,
600,PT00M30.90S,2021-04-01T01:58:08.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,102,108,2021-04-01T01:58:08Z,5920000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,,,
601,PT00M30.90S,2021-04-01T01:58:22.3Z,4,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,102,109,2021-04-01T01:58:22Z,5930000,,,0,,M. Kleber Free Throw 2 of 2 (5 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
602,PT00M25.30S,2021-04-01T01:58:31.4Z,4,REGULAR,3pt,Jump Shot,[],202689,30.56833114323259,72.37285539215686,1610612738,105,109,2021-04-01T01:58:36Z,5940000,-112.0,235.0,1,left,K. Walker 26' 3PT pullup (22 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,26.01,Made,,,,,22.0,,,,,,,,,,,,,
603,PT00M19.10S,2021-04-01T01:58:47.1Z,4,REGULAR,turnover,lost ball,[],1626196,,,1610612742,105,109,2021-04-01T01:58:58Z,5950000,,,0,,J. Richardson lost ball TURNOVER (3 TO),"[1626196, 1628369]",1610612742.0,DAL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,3.0,Tatum,1628369.0,,,,,
604,PT00M19.10S,2021-04-01T01:58:47.1Z,4,REGULAR,steal,,[],1628369,,,1610612738,105,109,2021-04-01T01:58:49Z,5960000,,,0,,J. Tatum STEAL (3 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M16.40S,2021-04-01T01:58:50.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,5.995400788436268,47.372855392156865,1610612738,105,109,2021-04-01T01:59:08Z,5970000,13.0,4.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,
606,PT00M16.40S,2021-04-01T01:58:53.2Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,105,109,2021-04-01T01:58:53Z,5980000,,,0,,M. Smart REBOUND (Off:2 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,605.0,5.0,3.0,2.0,,,,,,,,,,,,,,
607,PT00M16.40S,2021-04-01T01:58:53.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203935,5.590000152587891,50.0,1610612738,107,109,2021-04-01T01:59:11Z,5990000,0.0,0.0,1,left,M. Smart tip Layup (16 PTS),[203935],1610612738.0,BOS,tip,,,Smart,M. Smart,,,,,0.0,Made,,,,,16.0,,,,,,,,,,,,,
608,PT00M16.40S,2021-04-01T01:58:56.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,107,109,2021-04-01T01:58:56Z,6000000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M11.30S,2021-04-01T02:00:32.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612742,107,109,2021-04-01T02:00:52Z,6030000,,,0,,E. Fournier personal FOUL (2 PF) (Brunson 2 FT),"[203095, 1628973]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,2529.0,2.0,0.0,Brunson,1628973.0
613,PT00M11.30S,2021-04-01T02:00:57.4Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,107,110,2021-04-01T02:00:57Z,6050000,,,0,,J. Brunson Free Throw 1 of 2 (18 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
614,PT00M11.30S,2021-04-01T02:01:15.8Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,107,111,2021-04-01T02:01:15Z,6060000,,,0,,J. Brunson Free Throw 2 of 2 (19 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
615,PT00M11.30S,2021-04-01T02:01:19.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,107,111,2021-04-01T02:01:19Z,6070000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M07.70S,2021-04-01T02:02:50.7Z,4,REGULAR,3pt,Jump Shot,[],1627759,22.815374507227332,86.58854166666666,1610612738,107,111,2021-04-01T02:03:16Z,6080000,-183.0,162.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,
617,PT00M05.40S,2021-04-01T02:03:01.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,107,111,2021-04-01T02:03:01Z,6090000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,616.0,,,,,,,,,,,,,,,,,
