actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
354,PT07M42.00S,2021-04-23T00:24:55.9Z,3,REGULAR,substitution,out,[],203935,,,1610612738,63,45,2021-04-23T00:25:11Z,3460000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT07M42.00S,2021-04-23T00:24:55.9Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,63,45,2021-04-23T00:25:11Z,3470000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M42.00S,2021-04-23T00:25:15.9Z,3,REGULAR,freethrow,1 of 1,[],202684,,,1610612738,64,45,2021-04-23T00:25:15Z,3480000,,,0,,T. Thompson Free Throw 1 of 1 (9 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
357,PT07M33.00S,2021-04-23T00:25:29.0Z,3,REGULAR,2pt,Jump Shot,[],101108,19.136005256241788,31.196384803921568,1610612756,64,45,2021-04-23T00:25:34Z,3490000,94.0,127.0,1,left,MISS C. Paul 15' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,15.83,Missed,,,,,,,,,,,,,,,,,,,
358,PT07M30.00S,2021-04-23T00:25:32.0Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,64,45,2021-04-23T00:25:34Z,3500000,,,0,,T. Thompson REBOUND (Off:4 Def:7),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,357.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
359,PT07M13.00S,2021-04-23T00:25:48.8Z,3,REGULAR,2pt,Jump Shot,[],1628369,76.5604467805519,50.06893382352941,1610612738,66,45,2021-04-23T00:25:53Z,3510000,0.0,168.0,1,right,J. Tatum 16' pullup Jump Shot (6 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,16.78,Made,,,,,6.0,,,,,,,,,,,,,,
360,PT07M12.00S,2021-04-23T00:25:52.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,66,45,2021-04-23T00:25:52Z,3520000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT06M54.00S,2021-04-23T00:29:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,11.777266754270697,40.01991421568628,1610612756,66,47,2021-04-23T00:29:08Z,3530000,50.0,58.0,1,left,C. Payne 7' driving floating Jump Shot (5 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,7.67,Made,,,,,5.0,,,,,,,,,,,,,,
362,PT06M30.00S,2021-04-23T00:29:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,89.70105124835742,39.5297181372549,1610612738,66,47,2021-04-23T00:29:33Z,3540000,-52.0,44.0,1,right,MISS J. Tatum 6' driving floating Shot - blocked,"[1628369, 1629661]",1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,6.86,Missed,,,,,,,,,,,,,,,,,Johnson,1629661.0,
363,PT06M30.00S,2021-04-23T00:29:27.7Z,3,REGULAR,block,,[],1629661,,,1610612738,66,47,2021-04-23T00:33:27Z,3550000,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M27.00S,2021-04-23T00:29:30.7Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,66,47,2021-04-23T00:33:27Z,3560000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,362.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
365,PT06M23.00S,2021-04-23T00:29:35.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,21.76412614980289,11.833639705882353,1610612756,66,47,2021-04-23T00:30:24Z,3570000,191.0,152.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
366,PT06M19.00S,2021-04-23T00:29:39.5Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,66,47,2021-04-23T00:30:24Z,3580000,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,365.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
367,PT06M18.00S,2021-04-23T00:29:41.6Z,3,REGULAR,foul,personal,['2freethrow'],202684,,,1610612756,66,47,2021-04-23T00:29:50Z,3590000,,,0,,T. Thompson shooting personal FOUL (1 PF) (Johnson 2 FT),"[202684, 1629661]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Johnson,1629661.0,,,,,,
369,PT06M18.00S,2021-04-23T00:30:04.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629661,,,1610612756,66,48,2021-04-23T00:30:04Z,3610000,,,0,,C. Johnson Free Throw 1 of 2 (1 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
370,PT06M18.00S,2021-04-23T00:30:05.2Z,3,REGULAR,substitution,out,[],1629641,,,1610612756,66,48,2021-04-23T00:30:08Z,3620000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M18.00S,2021-04-23T00:30:05.2Z,3,REGULAR,substitution,in,[],1630174,,,1610612756,66,48,2021-04-23T00:30:08Z,3630000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M18.00S,2021-04-23T00:30:22.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629661,,,1610612756,66,49,2021-04-23T00:30:22Z,3640000,,,0,,C. Johnson Free Throw 2 of 2 (2 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
373,PT06M05.00S,2021-04-23T00:30:40.6Z,3,REGULAR,foul,offensive,[],202689,,,1610612738,66,49,2021-04-23T00:30:53Z,3650000,,,0,,K. Walker offensive FOUL (1 PF),"[202689, 1626166]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,1662.0,1.0,0.0,Payne,1626166.0,,,,,,
375,PT06M05.00S,2021-04-23T00:30:40.6Z,3,REGULAR,turnover,offensive foul,[],202689,,,1610612738,66,49,2021-04-23T00:30:40Z,3670000,,,0,,K. Walker offensive foul TURNOVER (3 TO),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,1662.0,,,,,3.0,,,,,
376,PT05M55.00S,2021-04-23T00:31:04.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,14.273981603153747,41.98069852941176,1610612756,66,51,2021-04-23T00:33:59Z,3680000,40.0,82.0,1,left,D. Ayton 9' Jump Shot (6 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,9.1,Made,,,,,6.0,C. Paul,101108.0,2.0,,,,,,,,,,,
378,PT05M42.00S,2021-04-23T00:31:16.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,89.96386333771353,44.676776960784316,1610612738,68,51,2021-04-23T00:31:44Z,3700000,-27.0,42.0,1,right,K. Walker driving bank Jump Shot (27 PTS),[202689],1610612738.0,BOS,driving bank,,,Walker,K. Walker,,,,,4.95,Made,,,,,27.0,,,,,,,,,,,,,,
379,PT05M33.00S,2021-04-23T00:31:25.7Z,3,REGULAR,3pt,Jump Shot,[],1628969,25.706307490144546,13.304227941176471,1610612756,68,51,2021-04-23T00:31:36Z,3710000,183.0,189.0,1,left,MISS M. Bridges 26' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
380,PT05M31.00S,2021-04-23T00:31:27.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,68,51,2021-04-23T00:31:36Z,3720000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,379.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
381,PT05M23.00S,2021-04-23T00:31:37.6Z,3,REGULAR,foul,personal,[],101108,,,1610612738,68,51,2021-04-23T00:32:29Z,3730000,,,0,,C. Paul personal FOUL (2 PF),"[101108, 1628369]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,1662.0,2.0,0.0,Tatum,1628369.0,,,,,,
383,PT05M11.00S,2021-04-23T00:32:06.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,71.82982917214193,82.66697303921569,1610612738,68,51,2021-04-23T00:32:16Z,3750000,163.0,212.0,1,right,MISS J. Tatum 26' 3PT - blocked,"[1628369, 1629028]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.78,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0,
456,PT05M11.00S,2021-04-23T00:32:06.5Z,3,REGULAR,block,,[],1629028,,,1610612738,68,51,2021-04-23T00:42:41Z,3755000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M09.00S,2021-04-23T00:32:08.5Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,68,51,2021-04-23T00:32:49Z,3760000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,383.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
388,PT04M51.00S,2021-04-23T00:32:26.0Z,3,REGULAR,3pt,Jump Shot,[],1629661,19.793035479632064,93.2061887254902,1610612756,68,51,2021-04-23T00:32:35Z,3800000,-216.0,134.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
389,PT04M49.00S,2021-04-23T00:32:28.0Z,3,REGULAR,rebound,offensive,[],1626166,,,1610612756,68,51,2021-04-23T00:32:35Z,3810000,,,0,,C. Payne REBOUND (Off:1 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,388.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
390,PT04M46.00S,2021-04-23T00:32:31.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,6.652431011826544,52.27481617647059,1610612756,68,53,2021-04-23T00:34:30Z,3820000,-11.0,10.0,1,left,M. Bridges alley-oop Layup (8 PTS) (C. Paul 3 AST),"[1628969, 101108]",1610612756.0,PHX,alley-oop,,,Bridges,M. Bridges,,,,,1.52,Made,,,,,8.0,C. Paul,101108.0,3.0,,,,,,,,,,,
392,PT04M30.00S,2021-04-23T00:32:48.5Z,3,REGULAR,3pt,Jump Shot,[],202689,72.35545335085413,82.421875,1610612738,68,53,2021-04-23T00:32:54Z,3840000,162.0,207.0,1,right,MISS K. Walker 26' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
393,PT04M28.00S,2021-04-23T00:32:50.5Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,68,53,2021-04-23T00:32:54Z,3850000,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,392.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
394,PT04M23.00S,2021-04-23T00:32:54.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,6.652431011826544,48.353247549019606,1610612756,68,55,2021-04-23T00:33:11Z,3860000,8.0,10.0,1,left,M. Bridges running Layup (10 PTS) (C. Paul 4 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,1.29,Made,,,,,10.0,C. Paul,101108.0,4.0,,,,,,,,,,,
396,PT04M23.00S,2021-04-23T00:33:05.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,68,55,2021-04-23T00:33:05Z,3880000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M23.00S,2021-04-23T00:35:20.8Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,68,55,2021-04-23T00:35:37Z,3890000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M23.00S,2021-04-23T00:35:20.8Z,3,REGULAR,substitution,out,[],202684,,,1610612738,68,55,2021-04-23T00:35:37Z,3900000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M23.00S,2021-04-23T00:35:20.8Z,3,REGULAR,substitution,out,[],1629028,,,1610612738,68,55,2021-04-23T00:35:37Z,3910000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M23.00S,2021-04-23T00:35:20.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,68,55,2021-04-23T00:35:37Z,3920000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M23.00S,2021-04-23T00:35:20.8Z,3,REGULAR,substitution,in,[],203953,,,1610612738,68,55,2021-04-23T00:35:37Z,3930000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M23.00S,2021-04-23T00:35:20.8Z,3,REGULAR,substitution,in,[],203967,,,1610612738,68,55,2021-04-23T00:35:37Z,3940000,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M09.00S,2021-04-23T00:36:01.9Z,3,REGULAR,turnover,bad pass,[],1629684,,,1610612738,68,55,2021-04-23T00:37:26Z,3950000,,,0,,G. Williams bad pass TURNOVER (2 TO),"[1629684, 1626166]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,2.0,Payne,1626166.0,,,
404,PT04M09.00S,2021-04-23T00:36:01.9Z,3,REGULAR,steal,,[],1626166,,,1610612756,68,55,2021-04-23T00:36:04Z,3960000,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M02.00S,2021-04-23T00:36:08.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,27.151773981603156,20.902267156862745,1610612756,68,55,2021-04-23T00:40:33Z,3970000,145.0,203.0,1,left,MISS C. Payne 24' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
406,PT04M00.00S,2021-04-23T00:36:10.2Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,68,55,2021-04-23T00:36:16Z,3980000,,,0,,M. Bridges REBOUND (Off:2 Def:0),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,405.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
407,PT03M59.00S,2021-04-23T00:36:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628969,6.389618922470433,51.78462009803921,1610612756,68,57,2021-04-23T00:36:21Z,3990000,-9.0,8.0,1,left,M. Bridges putback Layup (12 PTS),[1628969],1610612756.0,PHX,putback,,,Bridges,M. Bridges,,,,,1.17,Made,,,,,12.0,,,,,,,,,,,,,,
408,PT03M49.00S,2021-04-23T00:36:21.8Z,3,REGULAR,turnover,lost ball,[],202689,,,1610612738,68,57,2021-04-23T00:36:25Z,4000000,,,0,,K. Walker lost ball TURNOVER (4 TO),"[202689, 101108]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,4.0,Paul,101108.0,,,
409,PT03M49.00S,2021-04-23T00:36:21.8Z,3,REGULAR,steal,,[],101108,,,1610612756,68,57,2021-04-23T00:36:23Z,4010000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M45.00S,2021-04-23T00:36:25.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",101108,6.1268068331143235,48.10814950980392,1610612756,68,59,2021-04-23T00:36:30Z,4020000,9.0,5.0,1,left,C. Paul running Layup (16 PTS),[101108],1610612756.0,PHX,running,,,Paul,C. Paul,,,,,1.08,Made,,,,,16.0,,,,,,,,,,,,,,
411,PT03M30.00S,2021-04-23T00:36:40.8Z,3,REGULAR,3pt,Jump Shot,[],1630202,67.7562417871222,17.715992647058822,1610612738,68,59,2021-04-23T00:36:53Z,4030000,-161.0,251.0,1,right,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,29.81,Missed,,,,,,,,,,,,,,,,,,,
412,PT03M28.00S,2021-04-23T00:36:42.8Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,68,59,2021-04-23T00:38:21Z,4040000,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,411.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
432,PT03M28.00S,2021-04-23T00:36:45.7Z,3,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612756,68,59,2021-04-23T00:39:33Z,4045000,,,0,,C. Johnson step out-of-bounds TURNOVER (1 TO),[1629661],1610612756.0,PHX,step,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1627962.0,,,,,1.0,,,,,
414,PT03M28.00S,2021-04-23T00:36:51.4Z,3,REGULAR,substitution,out,[],1630174,,,1610612738,68,59,2021-04-23T00:39:20Z,4060000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M28.00S,2021-04-23T00:36:51.4Z,3,REGULAR,substitution,out,[],101108,,,1610612738,68,59,2021-04-23T00:39:20Z,4070000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M28.00S,2021-04-23T00:36:51.4Z,3,REGULAR,substitution,out,[],1629661,,,1610612738,68,59,2021-04-23T00:39:20Z,4080000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M28.00S,2021-04-23T00:36:51.4Z,3,REGULAR,substitution,in,[],203935,,,1610612738,68,59,2021-04-23T00:39:20Z,4090000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M28.00S,2021-04-23T00:36:51.4Z,3,REGULAR,substitution,in,[],1626164,,,1610612738,68,59,2021-04-23T00:39:20Z,4100000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M28.00S,2021-04-23T00:36:51.4Z,3,REGULAR,substitution,in,[],1628470,,,1610612738,68,59,2021-04-23T00:39:20Z,4110000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M21.00S,2021-04-23T00:37:24.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203967,,,1610612738,68,59,2021-04-23T00:37:37Z,4120000,,,0,,D. Saric shooting personal FOUL (1 PF) (Williams 2 FT),"[203967, 1629684]",1610612756.0,PHX,shooting,,,Saric,D. Saric,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Williams,1629684.0,,,,,,
422,PT03M21.00S,2021-04-23T00:37:53.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629684,,,1610612738,68,59,2021-04-23T00:39:20Z,4140000,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
423,PT03M21.00S,2021-04-23T00:37:53.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,68,59,2021-04-23T00:37:53Z,4150000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,422.0,,,,,,,,,,,,,,,,,,
424,PT03M21.00S,2021-04-23T00:38:02.5Z,3,REGULAR,substitution,out,[],202689,,,1610612738,68,59,2021-04-23T00:38:05Z,4160000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M21.00S,2021-04-23T00:38:02.5Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,68,59,2021-04-23T00:38:05Z,4170000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M21.00S,2021-04-23T00:38:16.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629684,,,1610612738,69,59,2021-04-23T00:39:20Z,4180000,,,0,,G. Williams Free Throw 2 of 2 (1 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
427,PT03M07.00S,2021-04-23T00:38:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,5.601182654402102,53.255208333333336,1610612756,69,61,2021-04-23T00:38:36Z,4190000,-16.0,0.0,1,left,C. Payne driving Layup (7 PTS) (M. Bridges 4 AST),"[1626166, 1628969]",1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,1.63,Made,,,,,7.0,M. Bridges,1628969.0,4.0,,,,,,,,,,,
429,PT02M55.00S,2021-04-23T00:38:42.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203953,91.27792378449409,49.333639705882355,1610612738,71,61,2021-04-23T00:43:44Z,4210000,-3.0,29.0,1,right,J. Parker cutting DUNK (6 PTS) (M. Smart 3 AST),"[203953, 203935]",1610612738.0,BOS,cutting,,,Parker,J. Parker,,,,,2.97,Made,,,,,6.0,M. Smart,203935.0,3.0,,,,,,,,,,,
431,PT02M40.00S,2021-04-23T00:39:00.5Z,3,REGULAR,turnover,traveling,[],203967,,,1610612756,71,61,2021-04-23T00:44:32Z,4230000,,,0,,D. Saric traveling TURNOVER (2 TO),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,1662.0,,,,,2.0,,,,,
433,PT02M26.00S,2021-04-23T00:39:24.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629684,89.96386333771353,51.294424019607845,1610612738,73,61,2021-04-23T00:45:22Z,4240000,6.0,42.0,1,right,G. Williams floating Jump Shot (3 PTS) (J. Parker 3 AST),"[1629684, 203953]",1610612738.0,BOS,floating,,,Williams,G. Williams,,,,,4.23,Made,,,,,3.0,J. Parker,203953.0,3.0,,,,,,,,,,,
435,PT02M08.00S,2021-04-23T00:39:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203967,7.046649145860711,48.10814950980392,1610612756,73,61,2021-04-23T00:40:36Z,4260000,9.0,14.0,1,left,MISS D. Saric cutting Layup,[203967],1610612756.0,PHX,cutting,,,Saric,D. Saric,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,,
436,PT02M06.00S,2021-04-23T00:39:43.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,73,61,2021-04-23T00:39:44Z,4270000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,435.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
437,PT02M01.00S,2021-04-23T00:39:49.4Z,3,REGULAR,turnover,lost ball,[],1628369,,,1610612738,73,61,2021-04-23T00:40:11Z,4280000,,,0,,J. Tatum lost ball TURNOVER (5 TO),"[1628369, 1628969]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,5.0,Bridges,1628969.0,,,
438,PT02M01.00S,2021-04-23T00:39:49.4Z,3,REGULAR,steal,,[],1628969,,,1610612756,73,61,2021-04-23T00:47:03Z,4290000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M58.00S,2021-04-23T00:39:52.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628470,6.915243101182654,49.08854166666667,1610612756,73,63,2021-04-23T00:40:04Z,4300000,5.0,13.0,1,left,T. Craig running DUNK (5 PTS),[1628470],1610612756.0,PHX,running,,,Craig,T. Craig,,,,,1.33,Made,,,,,5.0,,,,,,,,,,,,,,
440,PT01M39.00S,2021-04-23T00:40:13.4Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628470,,,1610612738,73,63,2021-04-23T00:40:26Z,4310000,,,0,,T. Craig shooting personal FOUL (2 PF) (Smart 3 FT),"[1628470, 203935]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Smart,203935.0,,,,,,
442,PT01M39.00S,2021-04-23T00:40:44.1Z,3,REGULAR,freethrow,1 of 3,[],203935,,,1610612738,74,63,2021-04-23T00:40:44Z,4330000,,,0,,M. Smart Free Throw 1 of 3 (8 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
443,PT01M39.00S,2021-04-23T00:40:57.2Z,3,REGULAR,freethrow,2 of 3,[],203935,,,1610612738,74,63,2021-04-23T00:40:57Z,4340000,,,0,,MISS M. Smart Free Throw 2 of 3,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
