actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
542,PT06M30.00S,2021-03-20T01:30:48.9Z,4,REGULAR,block,,[],202355,,,1610612738,87,87,2021-03-20T01:30:51Z,5290000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612758.0,SAC,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M26.00S,2021-03-20T01:30:52.9Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,87,87,2021-03-20T01:30:59Z,5300000,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,541.0,5.0,3.0,2.0,,,,,,,,,,
544,PT06M24.00S,2021-03-20T01:30:54.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,5.863994743758213,95.16697303921569,1610612738,87,87,2021-03-20T01:31:13Z,5310000,-226.0,3.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,22.58,Missed,,,,,,,,,,,,,,,,,
545,PT06M22.00S,2021-03-20T01:30:56.5Z,4,REGULAR,rebound,defensive,[],202357,,,1610612758,87,87,2021-03-20T01:31:02Z,5320000,,,0,,N. Bjelica REBOUND (Off:0 Def:2),[202357],1610612758.0,SAC,,,,Bjelica,N. Bjelica,,,,,,,,,,,,544.0,2.0,2.0,0.0,,,,,,,,,,
546,PT05M59.00S,2021-03-20T01:31:19.0Z,4,REGULAR,3pt,Jump Shot,[],1627741,70.25295663600527,20.166973039215684,1610612758,87,87,2021-03-20T01:31:23Z,5330000,-149.0,227.0,1,right,MISS B. Hield 27' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,27.17,Missed,,,,,,,,,,,,,,,,,
547,PT05M56.00S,2021-03-20T01:31:22.4Z,4,REGULAR,rebound,offensive,[],202355,,,1610612758,87,87,2021-03-20T01:31:22Z,5340000,,,0,,H. Whiteside REBOUND (Off:3 Def:3),[202355],1610612758.0,SAC,,,,Whiteside,H. Whiteside,,,,,,,,,,,,546.0,6.0,3.0,3.0,,,,,,,,,,
548,PT05M47.00S,2021-03-20T01:31:31.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,66.3107752956636,68.45128676470588,1610612758,87,90,2021-03-20T01:31:35Z,5350000,92.0,264.0,1,right,D. Fox 27' 3PT  (22 PTS) (N. Bjelica 1 AST),"[1628368, 202357]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,27.99,Made,22.0,,,,,,,N. Bjelica,202357.0,1.0,,,,,,,
550,PT05M33.00S,2021-03-20T01:31:44.9Z,4,REGULAR,3pt,Jump Shot,[],202689,29.38567674113009,75.55912990196079,1610612738,87,90,2021-03-20T01:31:50Z,5370000,-128.0,224.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,,,25.76,Missed,,,,,,,,,,,,,,,,,
551,PT05M30.00S,2021-03-20T01:31:47.9Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,87,90,2021-03-20T01:31:55Z,5380000,,,0,,H. Barnes REBOUND (Off:2 Def:10),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,550.0,12.0,10.0,2.0,,,,,,,,,,
552,PT05M17.00S,2021-03-20T01:32:01.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,79.84559789750328,50.80422794117647,1610612758,87,90,2021-03-20T01:32:04Z,5390000,4.0,137.0,1,right,MISS D. Fox 13' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,13.71,Missed,,,,,,,,,,,,,,,,,
553,PT05M15.00S,2021-03-20T01:32:03.1Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,87,90,2021-03-20T01:32:04Z,5400000,,,0,,R. Williams III REBOUND (Off:2 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,552.0,7.0,5.0,2.0,,,,,,,,,,
554,PT05M04.00S,2021-03-20T01:32:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,6.915243101182654,44.676776960784316,1610612738,89,90,2021-03-20T01:32:18Z,5410000,27.0,13.0,1,left,K. Walker driving Layup (13 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,,,2.94,Made,13.0,,,,,,,,,,,,,,,,
555,PT04M45.00S,2021-03-20T01:32:37.6Z,4,REGULAR,foul,offensive,[],202357,,,1610612758,89,90,2021-03-20T01:32:45Z,5420000,,,0,,N. Bjelica charge offensive FOUL (2 PF),"[202357, 1629684]",1610612758.0,SAC,charge,,,Bjelica,N. Bjelica,,,,,1174.0,,,,,,,,,,,,,,,,2.0,0.0,Williams,1629684.0,
557,PT04M45.00S,2021-03-20T01:32:37.6Z,4,REGULAR,turnover,offensive foul,[],202357,,,1610612758,89,90,2021-03-20T01:32:37Z,5440000,,,0,,N. Bjelica offensive foul TURNOVER (2 TO),[202357],1610612758.0,SAC,,,,Bjelica,N. Bjelica,,,,,1174.0,2.0,,,,,,,,,,,,,,,,,,,
558,PT04M45.00S,2021-03-20T01:32:45.6Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,89,90,2021-03-20T01:33:04Z,5450000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M45.00S,2021-03-20T01:32:45.6Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,89,90,2021-03-20T01:33:04Z,5460000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M45.00S,2021-03-20T01:32:45.6Z,4,REGULAR,substitution,out,[],202357,,,1610612738,89,90,2021-03-20T01:33:04Z,5470000,,,0,,SUB out: N. Bjelica,[202357],1610612758.0,SAC,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M45.00S,2021-03-20T01:32:45.6Z,4,REGULAR,substitution,out,[],202355,,,1610612738,89,90,2021-03-20T01:33:04Z,5480000,,,0,,SUB out: H. Whiteside,[202355],1610612758.0,SAC,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT04M45.00S,2021-03-20T01:32:45.6Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,89,90,2021-03-20T01:33:04Z,5490000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M45.00S,2021-03-20T01:32:45.6Z,4,REGULAR,substitution,in,[],203935,,,1610612738,89,90,2021-03-20T01:33:04Z,5500000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M45.00S,2021-03-20T01:32:45.6Z,4,REGULAR,substitution,in,[],1630169,,,1610612738,89,90,2021-03-20T01:33:04Z,5510000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M45.00S,2021-03-20T01:32:45.6Z,4,REGULAR,substitution,in,[],1626158,,,1610612738,89,90,2021-03-20T01:33:04Z,5520000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M31.00S,2021-03-20T01:33:17.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,9.280551905387648,63.794424019607845,1610612738,91,90,2021-03-20T01:33:22Z,5530000,-69.0,35.0,1,left,J. Brown 7' pullup Jump Shot (19 PTS) (K. Walker 7 AST),"[1627759, 202689]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,7.72,Made,19.0,,,,,,,K. Walker,202689.0,7.0,,,,,,,
568,PT04M12.00S,2021-03-20T01:33:37.0Z,4,REGULAR,2pt,Jump Shot,[],1628368,82.34231274638634,71.39246323529412,1610612758,91,92,2021-03-20T01:33:41Z,5550000,107.0,113.0,1,right,D. Fox 15' Jump Shot (24 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,15.6,Made,24.0,,,,,,,,,,,,,,,,
569,PT03M58.00S,2021-03-20T01:33:50.5Z,4,REGULAR,2pt,Jump Shot,[],202689,21.55059132720105,34.39031862745098,1610612738,91,92,2021-03-20T01:33:58Z,5560000,78.0,150.0,1,left,MISS K. Walker 16' step back Shot,[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,,,16.92,Missed,,,,,,,,,,,,,,,,,
570,PT03M55.00S,2021-03-20T01:33:53.5Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,91,92,2021-03-20T01:33:58Z,5570000,,,0,,H. Barnes REBOUND (Off:2 Def:11),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,569.0,13.0,11.0,2.0,,,,,,,,,,
571,PT03M34.00S,2021-03-20T01:34:18.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,91,92,2021-03-20T01:34:18Z,5580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M32.00S,2021-03-20T01:34:31.7Z,4,REGULAR,3pt,Jump Shot,[],1626158,63.6826544021025,39.28462009803921,1610612758,91,95,2021-03-20T01:34:38Z,5590000,-54.0,289.0,1,right,R. Holmes 29' 3PT bank (23 PTS) (T. Haliburton 6 AST),"[1626158, 1630169]",1610612758.0,SAC,bank,,,Holmes,R. Holmes,,,,,,,29.38,Made,23.0,,,,,,,T. Haliburton,1630169.0,6.0,,,,,,,
574,PT03M16.00S,2021-03-20T01:34:46.8Z,4,REGULAR,3pt,Jump Shot,[],203935,26.888961892247043,11.34344362745098,1610612738,91,95,2021-03-20T01:34:51Z,5610000,193.0,200.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,27.84,Missed,,,,,,,,,,,,,,,,,
575,PT03M13.00S,2021-03-20T01:34:49.8Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,91,95,2021-03-20T01:34:51Z,5620000,,,0,,R. Holmes REBOUND (Off:4 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,574.0,9.0,5.0,4.0,,,,,,,,,,
576,PT03M00.00S,2021-03-20T01:35:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,91.06438896189225,45.89077818627451,1610612758,91,95,2021-03-20T01:35:07Z,5630000,-21.0,31.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,3.76,Missed,,,,,,,,,,,,,,,,,
578,PT02M57.00S,2021-03-20T01:35:05.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,95,2021-03-20T01:35:07Z,5650000,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,576.0,6.0,4.0,2.0,,,,,,,,,,
579,PT02M56.00S,2021-03-20T01:35:12.6Z,4,REGULAR,foul,personal,[],1627741,,,1610612738,91,95,2021-03-20T01:35:30Z,5660000,,,0,,B. Hield personal FOUL (4 PF),"[1627741, 1628369]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,1628953.0,,,,,,,,,,,,,,,,4.0,0.0,Tatum,1628369.0,
581,PT02M56.00S,2021-03-20T01:35:32.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,91,95,2021-03-20T01:35:32Z,5680000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT02M51.00S,2021-03-20T01:38:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.886333771353483,43.94148284313725,1610612738,91,95,2021-03-20T01:38:28Z,5690000,30.0,31.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,4.33,Missed,,,,,,,,,,,,,,,,,
583,PT02M45.00S,2021-03-20T01:38:27.8Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,91,95,2021-03-20T01:38:28Z,5700000,,,0,,R. Williams III REBOUND (Off:3 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,582.0,8.0,5.0,3.0,,,,,,,,,,
584,PT02M45.00S,2021-03-20T01:38:27.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612738,93,95,2021-03-20T01:38:32Z,5710000,0.0,0.0,1,left,R. Williams III putback Layup (12 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,
585,PT02M31.00S,2021-03-20T01:38:41.2Z,4,REGULAR,2pt,Jump Shot,[],1628368,90.09526938239159,67.9610906862745,1610612758,93,97,2021-03-20T01:38:45Z,5720000,90.0,41.0,1,right,D. Fox 9' pullup Jump Shot (26 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,9.86,Made,26.0,,,,,,,,,,,,,,,,
586,PT02M13.00S,2021-03-20T01:39:01.8Z,4,REGULAR,foul,personal,[],1630169,,,1610612738,93,97,2021-03-20T01:39:11Z,5730000,,,0,,T. Haliburton personal FOUL (2 PF),"[1630169, 1627759]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,203177.0,,,,,,,,,,,,,,,,2.0,0.0,Brown,1627759.0,
588,PT02M01.00S,2021-03-20T01:39:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.886333771353483,56.68658088235294,1610612738,93,97,2021-03-20T01:39:38Z,5750000,-33.0,31.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1626158]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,4.56,Missed,,,,,,,,,,,Holmes,1626158.0,,,,,
589,PT02M01.00S,2021-03-20T01:39:30.9Z,4,REGULAR,block,,[],1626158,,,1610612738,93,97,2021-03-20T01:39:33Z,5760000,,,0,,R. Holmes BLOCK (2 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M58.00S,2021-03-20T01:39:33.9Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612758,93,97,2021-03-20T01:39:38Z,5770000,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,588.0,5.0,4.0,1.0,,,,,,,,,,
591,PT01M57.00S,2021-03-20T01:39:37.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,69.85873850197109,23.108149509803923,1610612758,93,100,2021-03-20T01:39:43Z,5780000,-134.0,231.0,1,right,B. Hield 26' 3PT  (22 PTS) (T. Haliburton 7 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,26.71,Made,22.0,,,,,,,T. Haliburton,1630169.0,7.0,,,,,,,
593,PT01M42.00S,2021-03-20T01:39:53.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.806176084099869,45.65716911764706,1610612738,93,100,2021-03-20T01:39:59Z,5800000,22.0,40.0,1,left,MISS J. Brown Layup - blocked,"[1627759, 1626158]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,4.52,Missed,,,,,,,,,,,Holmes,1626158.0,,,,,
594,PT01M42.00S,2021-03-20T01:39:53.7Z,4,REGULAR,block,,[],1626158,,,1610612738,93,100,2021-03-20T01:39:56Z,5810000,,,0,,R. Holmes BLOCK (3 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M38.00S,2021-03-20T01:39:57.7Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,93,100,2021-03-20T01:40:26Z,5820000,,,0,,J. Tatum REBOUND (Off:3 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,593.0,7.0,4.0,3.0,,,,,,,,,,
605,PT01M18.00S,2021-03-20T01:40:05.7Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,93,100,2021-03-20T01:41:22Z,5825000,,,0,,J. Tatum lost ball TURNOVER (4 TO),"[1628369, 1626158]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,4.0,,,,Holmes,1626158.0,,,,,,,,,,,,,,
606,PT01M18.00S,2021-03-20T01:40:05.7Z,4,REGULAR,steal,,[],1626158,,,1610612758,93,100,2021-03-20T01:41:22Z,5827500,,,0,,R. Holmes STEAL (2 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT01M18.00S,2021-03-20T01:40:17.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,80.76544021024968,29.235600490196077,1610612758,93,102,2021-03-20T01:41:22Z,5830000,-104.0,128.0,1,right,D. Fox 16' Jump Shot (28 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,16.5,Made,28.0,,,,,,,,,,,,,,,,
597,PT01M18.00S,2021-03-20T01:40:24.0Z,4,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612758,93,102,2021-03-20T01:40:39Z,5840000,,,0,,J. Brown shooting personal FOUL (4 PF) (Fox 1 FT),"[1627759, 1628368]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,1628953.0,,,,,,,,,,,,,,,,4.0,0.0,Fox,1628368.0,
599,PT01M18.00S,2021-03-20T01:40:46.9Z,4,REGULAR,substitution,out,[],1629057,,,1610612758,93,102,2021-03-20T01:40:49Z,5860000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M18.00S,2021-03-20T01:40:46.9Z,4,REGULAR,substitution,in,[],1628464,,,1610612758,93,102,2021-03-20T01:40:49Z,5870000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT01M18.00S,2021-03-20T01:40:57.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628368,,,1610612758,93,103,2021-03-20T01:41:22Z,5880000,,,0,,D. Fox Free Throw 1 of 1 (29 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,
602,PT01M08.00S,2021-03-20T01:41:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,7.835085413929041,51.53952205882353,1610612738,95,103,2021-03-20T01:42:01Z,5890000,-8.0,21.0,1,left,K. Walker driving Layup (15 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,,,2.25,Made,15.0,,,,,,,,,,,,,,,,
603,PT01M08.00S,2021-03-20T01:41:16.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630169,,,1610612738,95,103,2021-03-20T01:41:42Z,5900000,,,0,,T. Haliburton shooting personal FOUL (3 PF) (Walker 1 FT),"[1630169, 202689]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,1628953.0,,,,,,,,,,,,,,,,3.0,0.0,Walker,202689.0,
607,PT01M08.00S,2021-03-20T01:41:28.2Z,4,REGULAR,substitution,out,[],1628464,,,1610612738,95,103,2021-03-20T01:41:32Z,5920000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M08.00S,2021-03-20T01:41:28.2Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,95,103,2021-03-20T01:41:32Z,5930000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M08.00S,2021-03-20T01:41:55.5Z,4,REGULAR,freethrow,1 of 1,[],202689,,,1610612738,96,103,2021-03-20T01:41:55Z,5940000,,,0,,K. Walker Free Throw 1 of 1 (16 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
610,PT01M03.00S,2021-03-20T01:42:08.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202689,,,1610612758,96,103,2021-03-20T01:42:24Z,5950000,,,0,,K. Walker take personal FOUL (3 PF) (Barnes 2 FT),"[202689, 203084]",1610612738.0,BOS,take,,,Walker,K. Walker,,,,,203177.0,,,,,,,,,,,,,,,,3.0,0.0,Barnes,203084.0,
612,PT01M03.00S,2021-03-20T01:42:36.1Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,96,104,2021-03-20T01:42:36Z,5970000,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
613,PT01M03.00S,2021-03-20T01:42:44.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612758,96,104,2021-03-20T01:42:47Z,5980000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M03.00S,2021-03-20T01:42:44.4Z,4,REGULAR,substitution,in,[],1628464,,,1610612758,96,104,2021-03-20T01:42:47Z,5990000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M03.00S,2021-03-20T01:43:00.9Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,96,105,2021-03-20T01:43:00Z,6000000,,,0,,H. Barnes Free Throw 2 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
616,PT00M56.20S,2021-03-20T01:43:11.1Z,4,REGULAR,3pt,Jump Shot,[],202689,33.327858081471746,46.88265931372549,1610612738,96,105,2021-03-20T01:43:15Z,6010000,16.0,261.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,26.13,Missed,,,,,,,,,,,,,,,,,
617,PT00M53.20S,2021-03-20T01:43:14.1Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,96,105,2021-03-20T01:43:15Z,6020000,,,0,,R. Holmes REBOUND (Off:4 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,616.0,10.0,6.0,4.0,,,,,,,,,,
618,PT00M32.50S,2021-03-20T01:43:35.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,88.64980289093299,47.127757352941174,1610612758,96,105,2021-03-20T01:43:39Z,6030000,-14.0,54.0,1,right,MISS D. Fox fadeaway bank Shot,[1628368],1610612758.0,SAC,fadeaway bank,,,Fox,D. Fox,,,,,,,5.61,Missed,,,,,,,,,,,,,,,,,
619,PT00M30.50S,2021-03-20T01:43:37.0Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,96,105,2021-03-20T01:43:39Z,6040000,,,0,,D. Theis REBOUND (Off:1 Def:7),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,618.0,8.0,7.0,1.0,,,,,,,,,,
620,PT00M26.60S,2021-03-20T01:43:41.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,27.54599211563732,78.99050245098039,1610612738,96,105,2021-03-20T01:43:51Z,6050000,-145.0,206.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,25.22,Missed,,,,,,,,,,,,,,,,,
621,PT00M25.20S,2021-03-20T01:43:43.2Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,96,105,2021-03-20T01:43:43Z,6060000,,,0,,R. Holmes REBOUND (Off:4 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,620.0,11.0,7.0,4.0,,,,,,,,,,
622,PT00M25.20S,2021-03-20T01:43:47.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612758,96,105,2021-03-20T01:46:37Z,6070000,,,0,,D. Theis take personal FOUL (4 PF) (Holmes 2 FT),"[1628464, 1626158]",1610612738.0,BOS,take,,,Theis,D. Theis,,,,,203177.0,,,,,,,,,,,,,,,,4.0,0.0,Holmes,1626158.0,
624,PT00M25.20S,2021-03-20T01:44:23.6Z,4,REGULAR,freethrow,1 of 2,[],1626158,,,1610612758,96,106,2021-03-20T01:44:23Z,6090000,,,0,,R. Holmes Free Throw 1 of 2 (24 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,
625,PT00M25.20S,2021-03-20T01:44:23.6Z,4,REGULAR,freethrow,2 of 2,[],1626158,,,1610612758,96,107,2021-03-20T01:45:04Z,6100000,,,0,,R. Holmes Free Throw 2 of 2 (25 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,
626,PT00M01.20S,2021-03-20T01:45:09.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,96,107,2021-03-20T01:45:28Z,6110000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,1174.0,,,,,,,,,,,,,,,,,,,,
627,PT00M00.00S,2021-03-20T01:45:28.5Z,4,REGULAR,period,end,[],0,,,1610612758,96,107,2021-03-20T01:45:28Z,6120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M00.00S,2021-03-20T01:45:46.3Z,4,REGULAR,game,end,[],0,,,0,96,107,2021-03-20T01:45:46Z,6130000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
