actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
529,PT07M52.00S,2021-04-18T02:34:26.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203953,5.995400788436268,50.314031862745104,1610612738,97,96,2021-04-18T02:34:33Z,5270000,-2.0,4.0,1,left,J. Parker putback Layup (11 PTS),[203953],1610612738.0,BOS,putback,,,Parker,J. Parker,,,,,0.42,Made,,,,,11.0,,,,,,,,,,,,,,
530,PT07M28.00S,2021-04-18T02:34:50.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203145,91.27792378449409,46.63756127450981,1610612744,97,98,2021-04-18T02:34:55Z,5280000,-17.0,29.0,1,right,K. Bazemore driving Layup (16 PTS) (D. Green 9 AST),"[203145, 203110]",1610612744.0,GSW,driving,,,Bazemore,K. Bazemore,,,,,3.39,Made,,,,,16.0,,,,,,D. Green,203110.0,9.0,,,,,,
532,PT07M12.00S,2021-04-18T02:35:07.2Z,4,REGULAR,3pt,Jump Shot,[],203935,10.5946123521682,96.8826593137255,1610612738,100,98,2021-04-18T02:35:13Z,5300000,-234.0,47.0,1,left,M. Smart 3PT  (13 PTS) (J. Tatum 2 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.91,Made,,,,,13.0,,,,,,J. Tatum,1628369.0,2.0,,,,,,
534,PT07M10.00S,2021-04-18T02:35:15.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,100,98,2021-04-18T02:35:15Z,5320000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M10.00S,2021-04-18T02:37:29.4Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,100,98,2021-04-18T02:38:09Z,5330000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M10.00S,2021-04-18T02:37:29.4Z,4,REGULAR,substitution,out,[],203145,,,1610612744,100,98,2021-04-18T02:38:09Z,5340000,,,0,,SUB out: K. Bazemore,[203145],1610612744.0,GSW,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M10.00S,2021-04-18T02:37:29.4Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,100,98,2021-04-18T02:38:09Z,5350000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M10.00S,2021-04-18T02:37:29.4Z,4,REGULAR,substitution,in,[],201939,,,1610612744,100,98,2021-04-18T02:38:09Z,5360000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M54.00S,2021-04-18T02:40:00.4Z,4,REGULAR,jumpball,recovered,[],203935,,,1610612744,100,98,2021-04-18T02:40:00Z,5370000,,,0,,Jump Ball J. Tatum vs. S. Curry: Tip to M. Smart,"[203935, 1628369, 201939]",1610612738.0,BOS,heldball,M. Smart,203935.0,Smart,M. Smart,Tatum,1628369.0,Curry,201939.0,,,,,,,,,,,,,,,,,,,,,
543,PT06M54.00S,2021-04-18T02:40:00.4Z,4,REGULAR,turnover,lost ball,[],201939,,,1610612744,100,98,2021-04-18T02:40:00Z,5400000,,,0,,S. Curry lost ball TURNOVER (4 TO),"[201939, 1628369]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,4.0,Tatum,1628369.0,,,
544,PT06M54.00S,2021-04-18T02:40:00.4Z,4,REGULAR,steal,,[],1628369,,,1610612738,100,98,2021-04-18T02:40:00Z,5410000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M40.00S,2021-04-18T02:40:15.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,10.726018396846255,64.03952205882352,1610612738,100,98,2021-04-18T02:40:20Z,5420000,-70.0,48.0,1,left,MISS J. Tatum 8' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,8.52,Missed,,,,,,,,,,,,,,,,,,,
546,PT06M39.00S,2021-04-18T02:40:16.0Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,100,98,2021-04-18T02:40:35Z,5430000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,545.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
547,PT06M31.00S,2021-04-18T02:40:23.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,82.21090670170827,39.28462009803921,1610612744,100,100,2021-04-18T02:40:27Z,5440000,-54.0,115.0,1,right,J. Poole 12' driving floating Jump Shot (12 PTS) (S. Curry 3 AST),"[1629673, 201939]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,12.66,Made,,,,,12.0,,,,,,S. Curry,201939.0,3.0,,,,,,
549,PT06M09.00S,2021-04-18T02:40:46.6Z,4,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612738,100,100,2021-04-18T02:41:08Z,5460000,,,0,,J. Poole shooting personal FOUL (2 PF) (Tatum 2 FT),"[1629673, 1628369]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,1198.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,
551,PT06M09.00S,2021-04-18T02:41:27.1Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,101,100,2021-04-18T02:41:59Z,5480000,,,0,,J. Tatum Free Throw 1 of 2 (35 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,35.0,,,,,,,,,,,,,,
552,PT06M09.00S,2021-04-18T02:41:27.7Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,101,100,2021-04-18T02:41:42Z,5490000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M09.00S,2021-04-18T02:41:27.7Z,4,REGULAR,substitution,out,[],203953,,,1610612738,101,100,2021-04-18T02:41:42Z,5500000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M09.00S,2021-04-18T02:41:27.7Z,4,REGULAR,substitution,in,[],202689,,,1610612738,101,100,2021-04-18T02:41:42Z,5510000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M09.00S,2021-04-18T02:41:27.7Z,4,REGULAR,substitution,in,[],202684,,,1610612738,101,100,2021-04-18T02:41:42Z,5520000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M09.00S,2021-04-18T02:41:27.1Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,101,100,2021-04-18T02:41:59Z,5530000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
557,PT06M09.00S,2021-04-18T02:41:27.1Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,101,100,2021-04-18T02:41:59Z,5540000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:5),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,556.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
558,PT05M50.00S,2021-04-18T02:42:13.5Z,4,REGULAR,3pt,Jump Shot,[],1629673,66.70499342969777,32.176776960784316,1610612744,101,100,2021-04-18T02:47:12Z,5550000,-89.0,260.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,,
559,PT05M47.00S,2021-04-18T02:42:16.5Z,4,REGULAR,rebound,offensive,[],1629308,,,1610612744,101,100,2021-04-18T02:49:01Z,5560000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:5),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,558.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
573,PT05M45.00S,2021-04-18T02:44:25.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,71.27135348226018,30.568321078431367,1610612744,101,103,2021-04-18T02:51:05Z,5565000,-97.0,218.0,1,right,S. Curry 3PT pullup (41 PTS) (J. Poole 2 AST),"[201939, 1629673]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,23.82,Made,,,,,41.0,,,,,,J. Poole,1629673.0,2.0,,,,,,
658,PT05M38.00S,2021-04-18T02:45:31.8Z,4,REGULAR,foul,personal,[],1629673,,,1610612738,101,103,2021-04-18T03:06:49Z,5568750,,,0,,J. Poole take personal FOUL (3 PF),"[1629673, 203935]",1610612744.0,GSW,take,,,Poole,J. Poole,,,,,,,,,,,,204059.0,3.0,0.0,Smart,203935.0,,,,,,,,,
560,PT05M38.00S,2021-04-18T02:46:38.0Z,4,REGULAR,substitution,out,[],1629308,,,1610612738,101,103,2021-04-18T02:48:36Z,5570000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M38.00S,2021-04-18T02:46:38.0Z,4,REGULAR,substitution,in,[],203145,,,1610612738,101,103,2021-04-18T02:48:36Z,5580000,,,0,,SUB in: K. Bazemore,[203145],1610612744.0,GSW,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M21.00S,2021-04-18T02:46:53.4Z,4,REGULAR,3pt,Jump Shot,[],203935,22.683968462549277,11.588541666666668,1610612738,101,103,2021-04-18T02:47:25Z,5590000,192.0,161.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
563,PT05M20.00S,2021-04-18T02:46:54.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,101,103,2021-04-18T02:47:25Z,5600000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,,,,
564,PT05M20.00S,2021-04-18T02:47:06.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,101,103,2021-04-18T02:47:06Z,5610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M06.00S,2021-04-18T02:47:23.6Z,4,REGULAR,3pt,Jump Shot,[],1629673,66.5735873850197,31.686580882352942,1610612744,101,103,2021-04-18T02:47:29Z,5620000,-92.0,262.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.73,Missed,,,,,,,,,,,,,,,,,,,
566,PT05M06.00S,2021-04-18T02:47:23.6Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,101,103,2021-04-18T02:47:29Z,5630000,,,0,,K. Walker REBOUND (Off:1 Def:4),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,565.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
567,PT05M00.00S,2021-04-18T02:47:30.7Z,4,REGULAR,foul,personal,"['2freethrow', 'inpenalty']",203110,,,1610612738,101,103,2021-04-18T03:06:49Z,5640000,,,0,,D. Green shooting personal FOUL (3 PF) (Tatum 2 FT),"[203110, 1628369]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,204059.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,
569,PT05M00.00S,2021-04-18T02:47:58.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628369,,,1610612738,102,103,2021-04-18T02:47:58Z,5660000,,,0,,J. Tatum Free Throw 1 of 2 (36 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,36.0,,,,,,,,,,,,,,
570,PT05M00.00S,2021-04-18T02:48:13.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628369,,,1610612738,103,103,2021-04-18T02:48:13Z,5670000,,,0,,J. Tatum Free Throw 2 of 2 (37 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,37.0,,,,,,,,,,,,,,
571,PT04M47.00S,2021-04-18T02:48:27.5Z,4,REGULAR,3pt,Jump Shot,[],203952,91.27792378449409,95.65716911764706,1610612744,103,106,2021-04-18T02:49:06Z,5680000,228.0,29.0,1,right,A. Wiggins 3PT  (22 PTS) (D. Green 10 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,23.02,Made,,,,,22.0,,,,,,D. Green,203110.0,10.0,,,,,,
575,PT04M24.00S,2021-04-18T02:48:50.6Z,4,REGULAR,2pt,Jump Shot,[],1628369,18.610381077529567,22.863051470588236,1610612738,103,106,2021-04-18T02:54:00Z,5700000,136.0,122.0,1,left,MISS J. Tatum 18' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,18.27,Missed,,,,,,,,,,,,,,,,,,,
576,PT04M24.00S,2021-04-18T02:48:50.6Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,103,106,2021-04-18T02:49:10Z,5710000,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,575.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
577,PT04M10.00S,2021-04-18T02:49:04.9Z,4,REGULAR,3pt,Jump Shot,[],201939,70.64717477003943,77.0297181372549,1610612744,103,109,2021-04-18T02:49:13Z,5720000,135.0,223.0,1,right,S. Curry 26' 3PT pullup (44 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,26.11,Made,,,,,44.0,,,,,,,,,,,,,,
578,PT04M02.00S,2021-04-18T02:49:13.6Z,4,REGULAR,3pt,Jump Shot,[],202689,32.933639947437584,35.36305147058824,1610612738,103,109,2021-04-18T02:49:20Z,5730000,73.0,257.0,1,left,MISS K. Walker 26' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M01.00S,2021-04-18T02:49:14.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,103,109,2021-04-18T02:49:20Z,5740000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,,,
580,PT04M01.00S,2021-04-18T02:49:26.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,103,109,2021-04-18T02:49:26Z,5750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M53.00S,2021-04-18T02:49:32.2Z,4,REGULAR,foul,personal,[],203935,,,1610612744,103,109,2021-04-18T02:49:38Z,5760000,,,0,,M. Smart personal FOUL (3 PF),"[203935, 201939]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,1148.0,3.0,0.0,Curry,201939.0,,,,,,,,,
583,PT03M44.00S,2021-04-18T02:49:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.24901445466492,57.176776960784316,1610612744,103,109,2021-04-18T02:50:02Z,5780000,36.0,11.0,1,right,MISS D. Green driving finger roll Layup - blocked,"[203110, 202684]",1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,3.75,Missed,,,,,,,,,,,,,,,,,Thompson,202684.0,
584,PT03M44.00S,2021-04-18T02:49:54.0Z,4,REGULAR,block,,[],202684,,,1610612744,103,109,2021-04-18T02:49:56Z,5790000,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M42.00S,2021-04-18T02:49:56.0Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,103,109,2021-04-18T02:50:02Z,5800000,,,0,,K. Walker REBOUND (Off:1 Def:5),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,583.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
586,PT03M40.00S,2021-04-18T02:49:59.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612738,103,109,2021-04-18T02:50:11Z,5810000,,,0,,J. Poole shooting personal FOUL (4 PF) (Walker 2 FT),"[1629673, 202689]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,1148.0,4.0,0.0,Walker,202689.0,,,,,,,,,
588,PT03M40.00S,2021-04-18T02:50:27.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202689,,,1610612738,104,109,2021-04-18T02:50:27Z,5830000,,,0,,K. Walker Free Throw 1 of 2 (21 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
589,PT03M40.00S,2021-04-18T02:50:43.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202689,,,1610612738,105,109,2021-04-18T02:50:43Z,5840000,,,0,,K. Walker Free Throw 2 of 2 (22 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
592,PT03M30.00S,2021-04-18T02:51:43.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612744,105,109,2021-04-18T02:57:10Z,5870000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M30.00S,2021-04-18T02:51:46.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612744,105,109,2021-04-18T02:52:52Z,5880000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,No Foul on K. Walker
594,PT03M30.00S,2021-04-18T02:53:39.4Z,4,REGULAR,jumpball,recovered,[],201939,,,1610612744,105,109,2021-04-18T02:53:39Z,5890000,,,0,,Jump Ball D. Green vs. T. Thompson: Tip to S. Curry,"[201939, 203110, 202684]",1610612744.0,GSW,challenge,S. Curry,201939.0,Curry,S. Curry,Green,203110.0,Thompson,202684.0,,,,,,,,,,,,,,,,,,,,,
597,PT03M18.00S,2021-04-18T02:53:42.5Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,105,109,2021-04-18T02:53:55Z,5920000,,,0,,S. Curry bad pass TURNOVER (5 TO),"[201939, 202684]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,5.0,Thompson,202684.0,,,
598,PT03M18.00S,2021-04-18T02:53:42.5Z,4,REGULAR,steal,,[],202684,,,1610612738,105,109,2021-04-18T02:53:44Z,5930000,,,0,,T. Thompson STEAL (2 STL),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M03.00S,2021-04-18T02:53:57.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,16.770696452036795,4.235600490196079,1610612738,108,109,2021-04-18T02:54:02Z,5940000,229.0,105.0,1,left,J. Tatum 25' 3PT  (40 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.18,Made,,,,,40.0,,,,,,M. Smart,203935.0,6.0,,,,,,
601,PT02M44.00S,2021-04-18T02:54:16.6Z,4,REGULAR,turnover,bad pass,[],203145,,,1610612744,108,109,2021-04-18T02:54:26Z,5960000,,,0,,K. Bazemore bad pass TURNOVER (5 TO),"[203145, 203935]",1610612744.0,GSW,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,5.0,Smart,203935.0,,,
602,PT02M44.00S,2021-04-18T02:54:16.6Z,4,REGULAR,steal,,[],203935,,,1610612738,108,109,2021-04-18T02:54:18Z,5970000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M38.00S,2021-04-18T02:54:22.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628369,25.18068331143233,86.83363970588235,1610612738,108,109,2021-04-18T02:54:40Z,5980000,-184.0,184.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
604,PT02M36.00S,2021-04-18T02:54:24.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,108,109,2021-04-18T02:54:40Z,5990000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,,,
605,PT02M36.00S,2021-04-18T02:54:30.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,108,109,2021-04-18T02:54:30Z,6000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M20.00S,2021-04-18T02:54:55.3Z,4,REGULAR,3pt,Jump Shot,[],201939,65.65374507227332,67.47089460784314,1610612744,108,109,2021-04-18T02:55:01Z,6010000,87.0,270.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.42,Missed,,,,,,,,,,,,,,,,,,,
607,PT02M18.00S,2021-04-18T02:54:57.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,108,109,2021-04-18T02:55:01Z,6020000,,,0,,J. Tatum REBOUND (Off:0 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,606.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
608,PT02M05.00S,2021-04-18T02:55:09.2Z,4,REGULAR,3pt,Jump Shot,[],202689,31.35676741130092,38.30422794117647,1610612738,108,109,2021-04-18T02:55:14Z,6030000,58.0,242.0,1,left,MISS K. Walker 24' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
609,PT02M03.00S,2021-04-18T02:55:11.2Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,108,109,2021-04-18T02:55:14Z,6040000,,,0,,S. Curry REBOUND (Off:0 Def:7),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,608.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
610,PT01M52.00S,2021-04-18T02:55:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612744,108,109,2021-04-18T02:55:34Z,6050000,,,0,,G. Williams shooting personal FOUL (2 PF) (Bazemore 2 FT),"[1629684, 203145]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,204059.0,2.0,0.0,Bazemore,203145.0,,,,,,,,,
612,PT01M52.00S,2021-04-18T02:55:50.1Z,4,REGULAR,freethrow,1 of 2,[],203145,,,1610612744,108,109,2021-04-18T02:56:41Z,6070000,,,0,,MISS K. Bazemore Free Throw 1 of 2,[203145],1610612744.0,GSW,,,,Bazemore,K. Bazemore,,,,,,Missed,,,,,,,,,,,,,,,,,,,
613,PT01M52.00S,2021-04-18T02:55:50.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,108,109,2021-04-18T02:56:41Z,6080000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,612.0,,,,,,,,,,,,,,,,,,
614,PT01M52.00S,2021-04-18T02:55:57.6Z,4,REGULAR,substitution,out,[],202684,,,1610612744,108,109,2021-04-18T02:56:22Z,6090000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M52.00S,2021-04-18T02:55:57.6Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,108,109,2021-04-18T02:56:22Z,6100000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M52.00S,2021-04-18T02:55:57.6Z,4,REGULAR,substitution,in,[],203953,,,1610612744,108,109,2021-04-18T02:56:22Z,6110000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M52.00S,2021-04-18T02:55:57.6Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,108,109,2021-04-18T02:56:22Z,6120000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M52.00S,2021-04-18T02:55:50.1Z,4,REGULAR,freethrow,2 of 2,[],203145,,,1610612744,108,109,2021-04-18T02:56:41Z,6130000,,,0,,MISS K. Bazemore Free Throw 2 of 2,[203145],1610612744.0,GSW,,,,Bazemore,K. Bazemore,,,,,,Missed,,,,,,,,,,,,,,,,,,,
619,PT01M52.00S,2021-04-18T02:55:50.1Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,108,109,2021-04-18T02:56:41Z,6140000,,,0,,M. Smart REBOUND (Off:3 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,618.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
620,PT01M28.00S,2021-04-18T02:57:01.0Z,4,REGULAR,3pt,Jump Shot,[],202689,29.38567674113009,25.06893382352941,1610612738,108,109,2021-04-18T03:00:55Z,6150000,125.0,224.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
621,PT01M24.00S,2021-04-18T02:57:05.0Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,108,109,2021-04-18T02:57:07Z,6160000,,,0,,M. Smart REBOUND (Off:4 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,620.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
622,PT01M16.00S,2021-04-18T02:57:12.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,33.065045992115635,18.696384803921568,1610612738,111,109,2021-04-18T02:57:19Z,6170000,157.0,258.0,1,left,M. Smart 30' 3PT  (16 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,30.2,Made,,,,,16.0,,,,,,J. Tatum,1628369.0,3.0,,,,,,
