actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
466,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,in,[],1629056,,,1610612738,86,77,2021-02-12T02:12:56Z,4560000,,,0,,SUB in: T. Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,in,[],1626169,,,1610612738,86,77,2021-02-12T02:12:56Z,4570000,,,0,,SUB in: S. Johnson,[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M49.00S,2021-02-12T02:12:25.0Z,3,REGULAR,substitution,in,[],1627832,,,1610612738,86,77,2021-02-12T02:12:56Z,4580000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M32.00S,2021-02-12T02:13:14.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,12.171484888304862,49.82383578431372,1610612738,86,77,2021-02-12T02:13:22Z,4590000,1.0,62.0,1,left,MISS J. Tatum 6' driving Layup - blocked,"[1628369, 1627832]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,6.19,Missed,,,,,,,,,,,,,,,,,VanVleet,1627832.0
470,PT02M32.00S,2021-02-12T02:13:14.3Z,3,REGULAR,block,,[],1627832,,,1610612738,86,77,2021-02-12T02:13:17Z,4600000,,,0,,F. VanVleet BLOCK (2 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M29.00S,2021-02-12T02:13:17.3Z,3,REGULAR,rebound,defensive,[],1626169,,,1610612761,86,77,2021-02-12T02:13:22Z,4610000,,,0,,S. Johnson REBOUND (Off:0 Def:2),[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,469.0,2.0,2.0,0.0,,,,,,,,,,
472,PT02M23.00S,2021-02-12T02:13:23.9Z,3,REGULAR,3pt,Jump Shot,[],1626169,91.5407358738502,96.39246323529412,1610612761,86,77,2021-02-12T02:13:29Z,4620000,232.0,27.0,1,right,MISS S. Johnson 3PT,[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,
473,PT02M20.00S,2021-02-12T02:13:26.9Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,86,77,2021-02-12T02:13:29Z,4630000,,,0,,P. Pritchard REBOUND (Off:2 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,472.0,4.0,2.0,2.0,,,,,,,,,,
474,PT02M19.00S,2021-02-12T02:13:30.5Z,3,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,86,77,2021-02-12T02:13:39Z,4640000,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (2 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,2.0,,,1155.0,,,,,,
475,PT02M09.00S,2021-02-12T02:13:57.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,90.62089356110381,54.23560049019608,1610612761,86,77,2021-02-12T02:14:04Z,4650000,21.0,36.0,1,right,MISS C. Boucher driving Layup - blocked,"[1628449, 1629684]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,4.15,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0
479,PT02M09.00S,2021-02-12T02:13:57.8Z,3,REGULAR,block,,[],1629684,,,1610612761,86,77,2021-02-12T02:14:31Z,4655000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M07.00S,2021-02-12T02:13:59.8Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,86,77,2021-02-12T02:14:04Z,4660000,,,0,,T. Thompson REBOUND (Off:4 Def:6),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,475.0,10.0,6.0,4.0,,,,,,,,,,
477,PT01M51.00S,2021-02-12T02:14:16.0Z,3,REGULAR,3pt,Jump Shot,[],1630202,25.04927726675427,84.3826593137255,1610612738,86,77,2021-02-12T02:14:26Z,4670000,-172.0,183.0,1,left,MISS P. Pritchard 25' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
478,PT01M47.00S,2021-02-12T02:14:20.0Z,3,REGULAR,rebound,defensive,[],1629056,,,1610612761,86,77,2021-02-12T02:14:26Z,4680000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,477.0,1.0,1.0,0.0,,,,,,,,,,
480,PT01M26.00S,2021-02-12T02:14:40.4Z,3,REGULAR,3pt,Jump Shot,[],1627832,81.02825229960578,93.69638480392157,1610612761,86,77,2021-02-12T02:36:46Z,4690000,218.0,126.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
481,PT01M24.00S,2021-02-12T02:14:42.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,86,77,2021-02-12T02:14:46Z,4700000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,480.0,3.0,3.0,0.0,,,,,,,,,,
482,PT01M11.00S,2021-02-12T02:14:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.732588699080158,55.4610906862745,1610612738,86,77,2021-02-12T02:15:01Z,4710000,-27.0,1.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1628449]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.73,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
483,PT01M11.00S,2021-02-12T02:14:55.8Z,3,REGULAR,block,,[],1628449,,,1610612738,86,77,2021-02-12T02:14:57Z,4720000,,,0,,C. Boucher BLOCK (5 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M09.00S,2021-02-12T02:14:57.8Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,86,77,2021-02-12T02:15:01Z,4730000,,,0,,C. Boucher REBOUND (Off:0 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,482.0,5.0,5.0,0.0,,,,,,,,,,
485,PT01M07.00S,2021-02-12T02:15:10.7Z,3,REGULAR,foul,personal,[],1629684,,,1610612761,86,77,2021-02-12T02:15:24Z,4740000,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 1626169]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Johnson,1626169.0,,
487,PT00M56.20S,2021-02-12T02:15:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,89.56964520367937,53.255208333333336,1610612761,86,77,2021-02-12T02:15:42Z,4760000,16.0,46.0,1,right,MISS F. VanVleet driving finger roll Layup,[1627832],1610612761.0,TOR,driving finger roll,,,VanVleet,F. VanVleet,,,,,4.83,Missed,,,,,,,,,,,,,,,,,,
488,PT00M54.40S,2021-02-12T02:15:37.8Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,86,77,2021-02-12T02:15:42Z,4770000,,,0,,P. Pritchard REBOUND (Off:2 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,487.0,5.0,3.0,2.0,,,,,,,,,,
489,PT00M48.10S,2021-02-12T02:15:44.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,10.33180026281209,56.44148284313726,1610612738,88,77,2021-02-12T02:37:04Z,4780000,-32.0,45.0,1,left,G. Williams floating Jump Shot (4 PTS) (P. Pritchard 1 AST),"[1629684, 1630202]",1610612738.0,BOS,floating,,,Williams,G. Williams,,,,,5.5,Made,4.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,
491,PT00M31.00S,2021-02-12T02:16:04.5Z,3,REGULAR,3pt,Jump Shot,[],1628449,64.86530880420499,31.686580882352942,1610612761,88,80,2021-02-12T02:16:14Z,4800000,-92.0,278.0,1,right,C. Boucher 29' 3PT  (12 PTS) (F. VanVleet 9 AST),"[1628449, 1627832]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,29.25,Made,12.0,F. VanVleet,1627832.0,9.0,,,,,,,,,,,,,,
493,PT00M10.10S,2021-02-12T02:16:31.1Z,3,REGULAR,3pt,Jump Shot,[],1629750,7.966491458607096,3.010110294117647,1610612738,88,80,2021-02-12T02:16:39Z,4820000,235.0,22.0,1,left,MISS J. Green 3PT,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,
494,PT00M07.20S,2021-02-12T02:16:34.0Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,88,80,2021-02-12T02:16:39Z,4830000,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,493.0,2.0,1.0,1.0,,,,,,,,,,
495,PT00M02.30S,2021-02-12T02:16:41.3Z,3,REGULAR,foul,personal,[],1627761,,,1610612738,88,80,2021-02-12T02:17:05Z,4840000,,,0,,D. Bembry personal FOUL (2 PF),"[1627761, 1628369]",1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Tatum,1628369.0,,
497,PT00M02.30S,2021-02-12T02:17:01.2Z,3,REGULAR,substitution,out,[],202684,,,1610612738,88,80,2021-02-12T02:17:06Z,4860000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M02.30S,2021-02-12T02:17:01.2Z,3,REGULAR,substitution,in,[],1628464,,,1610612738,88,80,2021-02-12T02:17:06Z,4870000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M01.00S,2021-02-12T02:17:21.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628464,26.62614980289093,80.7061887254902,1610612738,88,80,2021-02-12T02:17:58Z,4880000,-154.0,198.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
501,PT00M00.10S,2021-02-12T02:17:21.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,88,80,2021-02-12T02:17:58Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,
502,PT00M00.00S,2021-02-12T02:17:26.8Z,3,REGULAR,period,end,[],0,,,1610612738,88,80,2021-02-12T02:17:26Z,4910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-02-12T02:19:34.4Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,88,80,2021-02-12T02:19:47Z,4920000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-02-12T02:19:34.4Z,4,REGULAR,substitution,out,['startperiod'],1628464,,,1610612738,88,80,2021-02-12T02:19:47Z,4930000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-02-12T02:19:34.4Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,88,80,2021-02-12T02:19:47Z,4940000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-02-12T02:19:34.4Z,4,REGULAR,substitution,in,['startperiod'],202684,,,1610612738,88,80,2021-02-12T02:19:47Z,4950000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-02-12T02:19:57.1Z,4,REGULAR,period,start,[],0,,,1610612738,88,80,2021-02-12T02:19:57Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M43.00S,2021-02-12T02:20:14.1Z,4,REGULAR,3pt,Jump Shot,[],1630202,35.56176084099869,37.07873774509804,1610612738,91,80,2021-02-12T02:20:21Z,4970000,65.0,282.0,1,left,P. Pritchard 28' 3PT  (20 PTS) (T. Thompson 1 AST),"[1630202, 202684]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,28.91,Made,20.0,T. Thompson,202684.0,1.0,,,,,,,,,,,,,,
510,PT11M22.00S,2021-02-12T02:20:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,91.93495400788436,45.90226715686275,1610612761,91,82,2021-02-12T02:20:47Z,4990000,-20.0,23.0,1,right,S. Johnson cutting Layup (4 PTS) (F. VanVleet 10 AST),"[1626169, 1627832]",1610612761.0,TOR,cutting,,,Johnson,S. Johnson,,,,,3.1,Made,4.0,F. VanVleet,1627832.0,10.0,,,,,,,,,,,,,,
512,PT11M00.00S,2021-02-12T02:20:55.9Z,4,REGULAR,3pt,Jump Shot,[],1629750,8.623521681997373,3.010110294117647,1610612738,94,82,2021-02-12T02:21:01Z,5010000,235.0,29.0,1,left,J. Green 3PT  (3 PTS) (J. Brown 8 AST),"[1629750, 1627759]",1610612738.0,BOS,,,,Green,J. Green,,,,,23.66,Made,3.0,J. Brown,1627759.0,8.0,,,,,,,,,,,,,,
514,PT10M54.00S,2021-02-12T02:21:20.0Z,4,REGULAR,turnover,out-of-bounds,[],1626169,,,1610612761,94,82,2021-02-12T02:21:38Z,5030000,,,0,,S. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1626169],1610612761.0,TOR,bad pass,,,Johnson,S. Johnson,,,,,,,,,,,,,,,1.0,,,2534.0,,,,,,
515,PT10M50.00S,2021-02-12T02:21:26.0Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612738,94,82,2021-02-12T02:21:42Z,5040000,,,0,,C. Boucher shooting personal FOUL (4 PF) (Brown 2 FT),"[1628449, 1627759]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,2534.0,4.0,0.0,Brown,1627759.0,,
517,PT10M50.00S,2021-02-12T02:21:48.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627759,,,1610612738,95,82,2021-02-12T02:21:48Z,5060000,,,0,,J. Brown Free Throw 1 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
518,PT10M50.00S,2021-02-12T02:22:04.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627759,,,1610612738,96,82,2021-02-12T02:22:04Z,5070000,,,0,,J. Brown Free Throw 2 of 2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
519,PT10M36.00S,2021-02-12T02:22:19.6Z,4,REGULAR,turnover,lost ball,[],1627832,,,1610612761,96,82,2021-02-12T02:22:25Z,5080000,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 1627759]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,,,,,,
520,PT10M36.00S,2021-02-12T02:22:19.6Z,4,REGULAR,steal,,[],1627759,,,1610612738,96,82,2021-02-12T02:29:25Z,5090000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M34.00S,2021-02-12T02:22:30.2Z,4,REGULAR,foul,personal,[],1627832,,,1610612738,96,82,2021-02-12T02:22:50Z,5100000,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1627759]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Brown,1627759.0,,
523,PT10M34.00S,2021-02-12T02:22:38.3Z,4,REGULAR,substitution,out,[],1629056,,,1610612738,96,82,2021-02-12T02:22:41Z,5120000,,,0,,SUB out: T. Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M34.00S,2021-02-12T02:22:38.3Z,4,REGULAR,substitution,in,[],1627783,,,1610612738,96,82,2021-02-12T02:22:41Z,5130000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M28.00S,2021-02-12T02:22:54.7Z,4,REGULAR,turnover,lost ball,[],1629684,,,1610612738,96,82,2021-02-12T02:22:59Z,5140000,,,0,,G. Williams lost ball TURNOVER (1 TO),"[1629684, 1626169]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,1.0,Johnson,1626169.0,,,,,,,
526,PT10M28.00S,2021-02-12T02:22:54.7Z,4,REGULAR,steal,,[],1626169,,,1610612761,96,82,2021-02-12T02:22:56Z,5150000,,,0,,S. Johnson STEAL (2 STL),[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M20.00S,2021-02-12T02:23:02.7Z,4,REGULAR,turnover,lost ball,[],1628449,,,1610612761,96,82,2021-02-12T02:23:07Z,5160000,,,0,,C. Boucher lost ball TURNOVER (1 TO),"[1628449, 1629750]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,1.0,Green,1629750.0,,,,,,,
528,PT10M20.00S,2021-02-12T02:23:02.7Z,4,REGULAR,steal,,[],1629750,,,1610612738,96,82,2021-02-12T02:23:05Z,5170000,,,0,,J. Green STEAL (1 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M07.00S,2021-02-12T02:23:15.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,26.62614980289093,16.00030637254902,1610612738,96,82,2021-02-12T02:23:24Z,5180000,170.0,198.0,1,left,MISS G. Williams 26' step back 3PT,[1629684],1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
530,PT10M03.00S,2021-02-12T02:23:19.3Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,96,82,2021-02-12T02:23:24Z,5190000,,,0,,C. Boucher REBOUND (Off:0 Def:6),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,529.0,6.0,6.0,0.0,,,,,,,,,,
531,PT09M53.00S,2021-02-12T02:23:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.01511169513797,48.59834558823529,1610612761,96,84,2021-02-12T02:23:46Z,5200000,-7.0,32.0,1,right,P. Siakam driving Layup (18 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,3.28,Made,18.0,,,,,,,,,,,,,,,,,
532,PT09M53.00S,2021-02-12T02:23:37.4Z,4,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612761,96,84,2021-02-12T02:23:43Z,5210000,,,0,,G. Williams shooting personal FOUL (2 PF) (Siakam 1 FT),"[1629684, 1627783]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Siakam,1627783.0,,
534,PT09M53.00S,2021-02-12T02:23:46.8Z,4,REGULAR,substitution,out,[],1627761,,,1610612761,96,84,2021-02-12T02:24:18Z,5230000,,,0,,SUB out: D. Bembry,[1627761],1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M53.00S,2021-02-12T02:23:46.8Z,4,REGULAR,substitution,in,[],1626181,,,1610612761,96,84,2021-02-12T02:24:18Z,5240000,,,0,,SUB in: N. Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M53.00S,2021-02-12T02:24:13.6Z,4,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,96,85,2021-02-12T02:24:13Z,5250000,,,0,,P. Siakam Free Throw 1 of 1 (19 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
537,PT09M29.00S,2021-02-12T02:24:38.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,10.200394218134035,40.75520833333333,1610612738,96,85,2021-02-12T02:24:45Z,5260000,46.0,43.0,1,left,MISS T. Thompson 6' turnaround Hook,[202684],1610612738.0,BOS,turnaround,,,Thompson,T. Thompson,,,,,6.34,Missed,,,,,,,,,,,,,,,,,,
538,PT09M27.00S,2021-02-12T02:24:41.4Z,4,REGULAR,rebound,offensive,[],202684,,,1610612738,96,85,2021-02-12T02:24:41Z,5270000,,,0,,T. Thompson REBOUND (Off:5 Def:6),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,537.0,11.0,6.0,5.0,,,,,,,,,,
539,PT09M26.00S,2021-02-12T02:24:43.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202684,9.937582128777924,51.294424019607845,1610612738,96,85,2021-02-12T02:24:56Z,5280000,-6.0,41.0,1,left,MISS T. Thompson Hook,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,4.14,Missed,,,,,,,,,,,,,,,,,,
540,PT09M25.00S,2021-02-12T02:24:44.9Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,96,85,2021-02-12T02:24:56Z,5290000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,539.0,3.0,3.0,0.0,,,,,,,,,,
541,PT09M06.00S,2021-02-12T02:25:01.6Z,4,REGULAR,2pt,Jump Shot,[],1627832,75.82128777923785,30.016850490196077,1610612761,96,85,2021-02-12T02:58:47Z,5300000,-100.0,175.0,1,right,MISS F. VanVleet 20' step back Shot,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,20.13,Missed,,,,,,,,,,,,,,,,,,
542,PT09M03.00S,2021-02-12T02:25:04.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,96,85,2021-02-12T02:25:09Z,5310000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,541.0,4.0,3.0,1.0,,,,,,,,,,
543,PT08M57.00S,2021-02-12T02:25:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,8.09789750328515,53.990502450980394,1610612738,96,85,2021-02-12T02:25:20Z,5320000,-20.0,24.0,1,left,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,3.09,Missed,,,,,,,,,,,,,,,,,,
544,PT08M55.00S,2021-02-12T02:25:13.1Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612761,96,85,2021-02-12T02:25:20Z,5330000,,,0,,S. Johnson REBOUND (Off:0 Def:3),[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,543.0,3.0,3.0,0.0,,,,,,,,,,
545,PT08M49.00S,2021-02-12T02:25:19.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,89.88173455978975,97.64093137254902,1610612761,96,85,2021-02-12T02:25:35Z,5340000,238.0,43.0,1,right,MISS N. Powell 24' 3PT,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,
546,PT08M46.00S,2021-02-12T02:25:22.0Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,96,85,2021-02-12T02:25:43Z,5350000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,545.0,1.0,1.0,0.0,,,,,,,,,,
547,PT08M34.00S,2021-02-12T02:25:38.2Z,4,REGULAR,foul,personal,[],1628449,,,1610612738,96,85,2021-02-12T02:25:47Z,5360000,,,0,,C. Boucher personal FOUL (5 PF),"[1628449, 1629750]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,1628953.0,5.0,0.0,Green,1629750.0,,
549,PT08M34.00S,2021-02-12T02:26:00.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,96,85,2021-02-12T02:26:00Z,5380000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M34.00S,2021-02-12T02:26:24.7Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,96,85,2021-02-12T02:28:00Z,5390000,,,0,,,[],1610612761.0,TOR,stands,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,
551,PT08M34.00S,2021-02-12T02:28:32.9Z,4,REGULAR,substitution,out,[],1626169,,,1610612738,96,85,2021-02-12T02:28:45Z,5400000,,,0,,SUB out: S. Johnson,[1626169],1610612761.0,TOR,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M34.00S,2021-02-12T02:28:32.9Z,4,REGULAR,substitution,out,[],1628449,,,1610612738,96,85,2021-02-12T02:28:45Z,5410000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M34.00S,2021-02-12T02:28:32.9Z,4,REGULAR,substitution,in,[],200768,,,1610612738,96,85,2021-02-12T02:28:45Z,5420000,,,0,,SUB in: K. Lowry,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M34.00S,2021-02-12T02:28:32.9Z,4,REGULAR,substitution,in,[],203382,,,1610612738,96,85,2021-02-12T02:28:45Z,5430000,,,0,,SUB in: A. Baynes,[203382],1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M25.00S,2021-02-12T02:29:01.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,12.959921156373195,57.91207107843137,1610612738,96,85,2021-02-12T02:29:07Z,5440000,-40.0,69.0,1,left,MISS J. Brown 7' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,7.98,Missed,,,,,,,,,,,,,,,,,,
