actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
379,PT09M33.00S,2021-05-26T00:53:04.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201142,,,1610612751,80,55,2021-05-26T00:53:04Z,3630000,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
380,PT09M23.00S,2021-05-26T00:53:17.7Z,3,REGULAR,3pt,Jump Shot,[],203935,14.011169513797633,3.2552083333333335,1610612738,80,55,2021-05-26T00:53:23Z,3640000,234.0,79.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,24.68,,,,,,,,,,,,
381,PT09M18.00S,2021-05-26T00:53:22.4Z,3,REGULAR,rebound,offensive,[],203095,,,1610612738,80,55,2021-05-26T00:53:22Z,3650000,,,0,,E. Fournier REBOUND (Off:1 Def:0),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,380.0,1.0,0.0,1.0,,,,,
382,PT09M14.00S,2021-05-26T00:53:26.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202689,7.046649145860711,45.65716911764706,1610612738,80,55,2021-05-26T00:53:36Z,3660000,22.0,14.0,1,left,MISS K. Walker cutting Layup - blocked,"[202689, 201142]",1610612738.0,BOS,cutting,,,Walker,K. Walker,,,,,,,,,,Missed,,2.57,,,,,,,,,,,Durant,201142.0
383,PT09M14.00S,2021-05-26T00:53:26.2Z,3,REGULAR,block,,[],201142,,,1610612738,80,55,2021-05-26T00:53:28Z,3670000,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M11.00S,2021-05-26T00:53:29.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,80,55,2021-05-26T00:53:36Z,3680000,,,0,,K. Durant REBOUND (Off:1 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,382.0,5.0,4.0,1.0,,,,,
385,PT09M07.00S,2021-05-26T00:53:33.4Z,3,REGULAR,turnover,bad pass,[],202681,,,1610612751,80,55,2021-05-26T00:53:38Z,3690000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 203935]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,
386,PT09M07.00S,2021-05-26T00:53:33.4Z,3,REGULAR,steal,,[],203935,,,1610612738,80,55,2021-05-26T00:53:35Z,3700000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M53.00S,2021-05-26T00:53:46.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,9.411957950065702,35.60814950980392,1610612738,80,55,2021-05-26T00:54:00Z,3710000,72.0,36.0,1,left,MISS J. Tatum 8' driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,,Missed,,8.05,,,,,,,,,,,,
388,PT08M48.00S,2021-05-26T00:53:51.7Z,3,REGULAR,rebound,offensive,[],202684,,,1610612738,80,55,2021-05-26T00:54:00Z,3720000,,,0,,T. Thompson REBOUND (Off:5 Def:0),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,387.0,5.0,0.0,5.0,,,,,
389,PT08M48.00S,2021-05-26T00:53:52.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202684,5.590000152587891,50.0,1610612738,80,55,2021-05-26T00:55:27Z,3730000,0.0,0.0,1,left,MISS T. Thompson tip Layup,[202684],1610612738.0,BOS,tip,,,Thompson,T. Thompson,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,
390,PT08M48.00S,2021-05-26T00:53:52.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,80,55,2021-05-26T00:55:27Z,3740000,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,389.0,6.0,5.0,1.0,,,,,
392,PT08M48.00S,2021-05-26T00:54:03.6Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612751,80,55,2021-05-26T00:55:50Z,3745000,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1628369]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,2.0,Tatum,1628369.0,,
393,PT08M48.00S,2021-05-26T00:54:03.6Z,3,REGULAR,steal,,[],1628369,,,1610612738,80,55,2021-05-26T00:55:50Z,3747500,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
402,PT08M48.00S,2021-05-26T00:54:09.1Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,80,55,2021-05-26T00:58:37Z,3748750,,,0,,J. Tatum step out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,step,,,Tatum,J. Tatum,,,,,1174.0,,,,,,,,,,,,,,,3.0,,,,
391,PT08M48.00S,2021-05-26T00:54:14.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,80,55,2021-05-26T00:58:37Z,3750000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M48.00S,2021-05-26T00:55:38.1Z,3,REGULAR,substitution,out,[],1628369,,,1610612751,80,55,2021-05-26T00:58:37Z,3760000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M48.00S,2021-05-26T00:55:38.1Z,3,REGULAR,substitution,in,[],1630174,,,1610612751,80,55,2021-05-26T00:58:37Z,3770000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M38.00S,2021-05-26T00:57:53.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201142,93.9060446780552,51.53952205882353,1610612751,82,55,2021-05-26T00:59:53Z,3780000,8.0,5.0,1,right,K. Durant cutting DUNK (18 PTS) (J. Harris 2 AST),"[201142, 203925]",1610612751.0,BKN,cutting,,,Durant,K. Durant,,,,,,,,,,Made,18.0,0.91,J. Harris,203925.0,2.0,,,,,,,,,
398,PT08M26.00S,2021-05-26T00:58:04.7Z,3,REGULAR,3pt,Jump Shot,[],202689,30.56833114323259,71.8826593137255,1610612738,82,55,2021-05-26T01:00:16Z,3800000,-109.0,235.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,,,,,,Missed,,25.9,,,,,,,,,,,,
399,PT08M21.00S,2021-05-26T00:58:09.7Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,82,55,2021-05-26T00:58:09Z,3810000,,,0,,B. Griffin REBOUND (Off:1 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,398.0,2.0,1.0,1.0,,,,,
400,PT08M15.00S,2021-05-26T00:58:18.3Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612751,82,55,2021-05-26T00:58:38Z,3820000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Durant 2 FT),"[1630174, 201142]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,1151.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
403,PT08M15.00S,2021-05-26T00:58:43.3Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,83,55,2021-05-26T00:58:43Z,3840000,,,0,,K. Durant Free Throw 1 of 2 (19 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
404,PT08M15.00S,2021-05-26T00:58:44.9Z,3,REGULAR,substitution,out,[],202684,,,1610612751,83,55,2021-05-26T00:58:50Z,3850000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M15.00S,2021-05-26T00:58:44.9Z,3,REGULAR,substitution,in,[],1629057,,,1610612751,83,55,2021-05-26T00:58:50Z,3860000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M15.00S,2021-05-26T00:59:03.3Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,84,55,2021-05-26T00:59:03Z,3870000,,,0,,K. Durant Free Throw 2 of 2 (20 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
407,PT08M01.00S,2021-05-26T00:59:21.2Z,3,REGULAR,turnover,lost ball,[],203095,,,1610612738,84,55,2021-05-26T00:59:30Z,3880000,,,0,,E. Fournier lost ball TURNOVER (3 TO),"[203095, 201935]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,3.0,Harden,201935.0,,
408,PT08M01.00S,2021-05-26T00:59:21.2Z,3,REGULAR,steal,,[],201935,,,1610612751,84,55,2021-05-26T00:59:23Z,3890000,,,0,,J. Harden STEAL (1 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M57.00S,2021-05-26T00:59:43.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,84,55,2021-05-26T00:59:43Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M50.00S,2021-05-26T00:59:56.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203925,86.15308804204993,96.6375612745098,1610612751,87,55,2021-05-26T01:00:05Z,3910000,233.0,78.0,1,right,J. Harris 24' 3PT  (25 PTS) (K. Durant 5 AST),"[203925, 201142]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,Made,25.0,24.58,K. Durant,201142.0,5.0,,,,,,,,,
412,PT07M37.00S,2021-05-26T01:00:08.9Z,3,REGULAR,3pt,Jump Shot,[],203935,30.56833114323259,33.64736519607843,1610612738,87,55,2021-05-26T01:00:17Z,3930000,82.0,235.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,24.86,,,,,,,,,,,,
413,PT07M35.00S,2021-05-26T01:00:10.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,87,55,2021-05-26T01:00:17Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,412.0,,,,,,,,
414,PT07M35.00S,2021-05-26T01:00:17.5Z,3,REGULAR,foul,personal,[],201933,,,1610612738,87,55,2021-05-26T01:00:37Z,3950000,,,0,,B. Griffin loose ball personal FOUL (2 PF),"[201933, 1629057]",1610612751.0,BKN,loose ball,,,Griffin,B. Griffin,,,,,1148.0,2.0,0.0,Williams III,1629057.0,,,,,,,,,,,,,,,
416,PT07M29.00S,2021-05-26T01:00:42.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,29.911300919842315,70.16697303921569,1610612738,87,58,2021-05-26T01:01:18Z,3970000,-101.0,229.0,1,left,M. Smart 24' 3PT step back (5 PTS) (K. Walker 3 AST),"[203935, 202689]",1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,,,,,,Made,5.0,24.99,K. Walker,202689.0,3.0,,,,,,,,,
418,PT07M18.00S,2021-05-26T01:00:57.8Z,3,REGULAR,foul,offensive,[],201142,,,1610612751,87,58,2021-05-26T01:01:05Z,3990000,,,0,,K. Durant offensive FOUL (1 PF),"[201142, 202689]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,1148.0,1.0,0.0,Walker,202689.0,,,,,,,,,,,,,,,
420,PT07M18.00S,2021-05-26T01:00:57.8Z,3,REGULAR,turnover,offensive foul,[],201142,,,1610612751,87,58,2021-05-26T01:00:57Z,4010000,,,0,,K. Durant offensive foul TURNOVER (3 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,1148.0,,,,,,,,,,,,,,,3.0,,,,
421,PT07M06.00S,2021-05-26T01:01:22.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,4.5499342969776615,96.14736519607843,1610612738,87,61,2021-05-26T01:01:26Z,4020000,-231.0,-10.0,1,left,E. Fournier 3PT  (13 PTS) (K. Walker 4 AST),"[203095, 202689]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,Made,13.0,23.09,K. Walker,202689.0,4.0,,,,,,,,,
423,PT06M48.00S,2021-05-26T01:01:41.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201933,94.1688567674113,48.10814950980392,1610612751,89,61,2021-05-26T01:01:46Z,4040000,-9.0,2.0,1,right,B. Griffin cutting DUNK (6 PTS) (J. Harden 6 AST),"[201933, 201935]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,,,,,,Made,6.0,0.98,J. Harden,201935.0,6.0,,,,,,,,,
425,PT06M48.00S,2021-05-26T01:01:44.9Z,3,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612751,89,61,2021-05-26T01:02:20Z,4060000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Griffin 1 FT),"[1629057, 201933]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,1148.0,3.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
427,PT06M48.00S,2021-05-26T01:02:21.4Z,3,REGULAR,freethrow,1 of 1,[],201933,,,1610612751,90,61,2021-05-26T01:02:21Z,4080000,,,0,,B. Griffin Free Throw 1 of 1 (7 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
428,PT06M38.00S,2021-05-26T01:02:33.6Z,3,REGULAR,3pt,Jump Shot,[],1630174,10.463206307490145,3.7454044117647056,1610612738,90,61,2021-05-26T01:02:38Z,4090000,231.0,46.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,Missed,,23.58,,,,,,,,,,,,
429,PT06M34.00S,2021-05-26T01:02:37.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,90,61,2021-05-26T01:02:38Z,4100000,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,428.0,7.0,6.0,1.0,,,,,
430,PT06M23.00S,2021-05-26T01:02:50.0Z,3,REGULAR,foul,personal,['2freethrow'],203095,,,1610612751,90,61,2021-05-26T01:03:07Z,4110000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Harden 2 FT),"[203095, 201935]",1610612738.0,BOS,shooting,,,Fournier,E. Fournier,,,,,1174.0,3.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
432,PT06M23.00S,2021-05-26T01:03:19.8Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,91,61,2021-05-26T01:03:19Z,4130000,,,0,,J. Harden Free Throw 1 of 2 (16 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
433,PT06M23.00S,2021-05-26T01:03:38.4Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,92,61,2021-05-26T01:03:38Z,4140000,,,0,,J. Harden Free Throw 2 of 2 (17 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
434,PT06M09.00S,2021-05-26T01:03:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,5.995400788436268,50.80422794117647,1610612738,92,61,2021-05-26T01:03:58Z,4150000,-4.0,4.0,1,left,MISS M. Smart Layup - blocked,"[203935, 202681]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Missed,,0.56,,,,,,,,,,,Irving,202681.0
441,PT06M09.00S,2021-05-26T01:03:54.8Z,3,REGULAR,block,,[],202681,,,1610612738,92,61,2021-05-26T01:06:53Z,4155000,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M07.00S,2021-05-26T01:03:56.8Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,92,61,2021-05-26T01:03:58Z,4160000,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,434.0,3.0,2.0,1.0,,,,,
436,PT05M51.00S,2021-05-26T01:04:14.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201933,94.03745072273325,48.353247549019606,1610612751,94,61,2021-05-26T01:04:24Z,4170000,-8.0,4.0,1,right,B. Griffin cutting DUNK (9 PTS) (J. Harris 3 AST),"[201933, 203925]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,,,,,,Made,9.0,0.89,J. Harris,203925.0,3.0,,,,,,,,,
438,PT05M51.00S,2021-05-26T01:04:23.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629057,,,1610612751,94,61,2021-05-26T01:08:16Z,4190000,,,0,,R. Williams III shooting personal FOUL (4 PF) (Griffin 1 FT),"[1629057, 201933]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,1151.0,4.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
440,PT05M51.00S,2021-05-26T01:04:59.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,94,61,2021-05-26T01:04:59Z,4210000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M51.00S,2021-05-26T01:05:25.9Z,3,REGULAR,substitution,out,[],201935,,,1610612751,94,61,2021-05-26T01:07:59Z,4220000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M51.00S,2021-05-26T01:05:25.9Z,3,REGULAR,substitution,in,[],1628971,,,1610612751,94,61,2021-05-26T01:07:59Z,4230000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M51.00S,2021-05-26T01:08:48.5Z,3,REGULAR,freethrow,1 of 1,[],201933,,,1610612751,94,61,2021-05-26T01:08:53Z,4240000,,,0,,MISS B. Griffin Free Throw 1 of 1,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,Missed,,,,,,,,,,,,,,
445,PT05M46.00S,2021-05-26T01:08:53.5Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612738,94,61,2021-05-26T01:08:53Z,4250000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,444.0,1.0,1.0,0.0,,,,,
446,PT05M36.00S,2021-05-26T01:09:02.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.338370565045992,48.10814950980392,1610612738,94,63,2021-05-26T01:09:06Z,4260000,9.0,-2.0,1,left,R. Williams III alley-oop DUNK (8 PTS) (M. Smart 6 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,,,,,,Made,8.0,0.98,M. Smart,203935.0,6.0,,,,,,,,,
448,PT05M16.00S,2021-05-26T01:09:26.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612751,94,63,2021-05-26T01:09:41Z,4280000,,,0,,R. Williams III personal FOUL (5 PF) (Griffin 2 FT),"[1629057, 201933]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1174.0,5.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
450,PT05M16.00S,2021-05-26T01:09:59.4Z,3,REGULAR,freethrow,1 of 2,[],201933,,,1610612751,95,63,2021-05-26T01:09:59Z,4300000,,,0,,B. Griffin Free Throw 1 of 2 (10 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
451,PT05M16.00S,2021-05-26T01:10:17.5Z,3,REGULAR,freethrow,2 of 2,[],201933,,,1610612751,96,63,2021-05-26T01:10:17Z,4310000,,,0,,B. Griffin Free Throw 2 of 2 (11 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
452,PT05M05.00S,2021-05-26T01:10:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,5.206964520367937,49.08854166666667,1610612738,96,65,2021-05-26T01:10:34Z,4320000,5.0,-4.0,1,left,K. Walker driving Layup (17 PTS) (R. Williams III 1 AST),"[202689, 1629057]",1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,,,,,,Made,17.0,0.58,R. Williams III,1629057.0,1.0,,,,,,,,,
454,PT04M41.00S,2021-05-26T01:10:54.3Z,3,REGULAR,turnover,lost ball,[],202681,,,1610612751,96,65,2021-05-26T01:10:58Z,4340000,,,0,,K. Irving lost ball TURNOVER (3 TO),"[202681, 203095]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,3.0,Fournier,203095.0,,
455,PT04M41.00S,2021-05-26T01:10:54.3Z,3,REGULAR,steal,,[],203095,,,1610612738,96,65,2021-05-26T01:10:56Z,4350000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M37.00S,2021-05-26T01:10:58.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203095,28.07161629434954,21.88265931372549,1610612738,96,68,2021-05-26T01:11:08Z,4360000,141.0,211.0,1,left,E. Fournier 25' 3PT running pullup (16 PTS),[203095],1610612738.0,BOS,running pullup,,,Fournier,E. Fournier,,,,,,,,,,Made,16.0,25.39,,,,,,,,,,,,
457,PT04M27.00S,2021-05-26T01:11:13.0Z,3,REGULAR,foul,offensive,[],203925,,,1610612751,96,68,2021-05-26T01:11:24Z,4370000,,,0,,J. Harris offensive FOUL (3 PF),"[203925, 203935]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,1174.0,3.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
459,PT04M27.00S,2021-05-26T01:11:13.0Z,3,REGULAR,turnover,offensive foul,[],203925,,,1610612751,96,68,2021-05-26T01:11:13Z,4390000,,,0,,J. Harris offensive foul TURNOVER (1 TO),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,1174.0,,,,,,,,,,,,,,,1.0,,,,
460,PT04M10.00S,2021-05-26T01:11:43.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202689,11.383048620236531,48.10814950980392,1610612738,96,68,2021-05-26T01:12:02Z,4400000,9.0,55.0,1,left,MISS K. Walker driving Layup - blocked,"[202689, 201142]",1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,,,,,,Missed,,5.53,,,,,,,,,,,Durant,201142.0
461,PT04M10.00S,2021-05-26T01:11:43.3Z,3,REGULAR,block,,[],201142,,,1610612738,96,68,2021-05-26T01:11:49Z,4410000,,,0,,K. Durant BLOCK (3 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M00.00S,2021-05-26T01:11:53.3Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,96,68,2021-05-26T01:12:02Z,4420000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,460.0,3.0,2.0,1.0,,,,,
463,PT03M54.00S,2021-05-26T01:11:58.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203935,21.50131406044678,91.24540441176471,1610612738,96,71,2021-05-26T01:12:06Z,4430000,-206.0,150.0,1,left,M. Smart 25' 3PT  (8 PTS) (K. Walker 5 AST),"[203935, 202689]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,8.0,25.48,K. Walker,202689.0,5.0,,,,,,,,,
464,PT03M50.00S,2021-05-26T01:12:02.5Z,3,REGULAR,2pt,Jump Shot,[],201142,85.62746386333771,22.61795343137255,1610612751,98,71,2021-05-26T01:12:12Z,4440000,-137.0,83.0,1,right,K. Durant 15' pullup Jump Shot (22 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,,,Made,22.0,15.99,,,,,,,,,,,,
465,PT03M42.00S,2021-05-26T01:12:10.2Z,3,REGULAR,3pt,Jump Shot,[],203935,25.837713534822605,81.93167892156863,1610612738,98,74,2021-05-26T01:12:21Z,4450000,-160.0,190.0,1,left,M. Smart 24' 3PT  (11 PTS) (K. Walker 6 AST),"[203935, 202689]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,Made,11.0,24.85,K. Walker,202689.0,6.0,,,,,,,,,
467,PT03M30.00S,2021-05-26T01:12:26.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612751,98,74,2021-05-26T01:13:04Z,4470000,,,0,,E. Fournier personal FOUL (4 PF) (Durant 2 FT),"[203095, 201142]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,1151.0,4.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
470,PT03M30.00S,2021-05-26T01:13:14.4Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,99,74,2021-05-26T01:13:14Z,4490000,,,0,,K. Durant Free Throw 1 of 2 (23 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
471,PT03M30.00S,2021-05-26T01:13:15.1Z,3,REGULAR,substitution,out,[],201933,,,1610612751,99,74,2021-05-26T01:13:22Z,4500000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M30.00S,2021-05-26T01:13:15.1Z,3,REGULAR,substitution,out,[],203925,,,1610612751,99,74,2021-05-26T01:13:22Z,4510000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M30.00S,2021-05-26T01:13:15.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612751,99,74,2021-05-26T01:13:22Z,4520000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
