actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
545,PT06M39.00S,2021-04-03T01:28:47.5Z,4,REGULAR,substitution,in,[],1630256,,,1610612738,103,85,2021-04-03T01:29:14Z,5230000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M39.00S,2021-04-03T01:28:47.5Z,4,REGULAR,substitution,in,[],1629645,,,1610612738,103,85,2021-04-03T01:29:14Z,5240000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M24.00S,2021-04-03T01:29:39.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,7.5722733245729295,3.990502450980392,1610612738,106,85,2021-04-03T01:29:45Z,5250000,230.0,19.0,1,left,G. Williams 3PT  (5 PTS) (M. Smart 9 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.08,Made,5.0,M. Smart,203935.0,9.0,,,,,,,,,,,,,,
549,PT06M02.00S,2021-04-03T01:30:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,90.48948751642575,44.921875,1610612745,106,87,2021-04-03T01:30:07Z,5270000,-25.0,37.0,1,right,J. Tate driving Layup (9 PTS) (K. Porter Jr. 8 AST),"[1630256, 1629645]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,4.48,Made,9.0,K. Porter Jr.,1629645.0,8.0,,,,,,,,,,,,,,
550,PT05M49.00S,2021-04-03T01:30:17.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,106,87,2021-04-03T01:30:17Z,5280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M39.00S,2021-04-03T01:30:41.3Z,4,REGULAR,2pt,Jump Shot,[],203095,27.94021024967148,44.18658088235294,1610612738,108,87,2021-04-03T01:30:47Z,5290000,29.0,210.0,1,left,E. Fournier 21' turnaround fadeaway Jump Shot (20 PTS) (M. Smart 10 AST),"[203095, 203935]",1610612738.0,BOS,turnaround fadeaway,,,Fournier,E. Fournier,,,,,21.21,Made,20.0,M. Smart,203935.0,10.0,,,,,,,,,,,,,,
554,PT05M33.00S,2021-04-03T01:30:47.9Z,4,REGULAR,2pt,Jump Shot,[],1629645,90.75229960578186,78.50030637254902,1610612745,108,89,2021-04-03T01:30:53Z,5310000,143.0,34.0,1,right,K. Porter Jr. 14' step back Jump Shot (12 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,14.66,Made,12.0,,,,,,,,,,,,,,,,,
555,PT05M07.00S,2021-04-03T01:31:13.0Z,4,REGULAR,3pt,Jump Shot,[],1629684,8.229303547963205,3.7454044117647056,1610612738,108,89,2021-04-03T01:31:19Z,5320000,231.0,25.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.26,Missed,,,,,,,,,,,,,,,,,,
556,PT05M02.00S,2021-04-03T01:31:18.0Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,108,89,2021-04-03T01:31:19Z,5330000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,555.0,3.0,2.0,1.0,,,,,,,,,,
557,PT05M02.00S,2021-04-03T01:31:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,6.389618922470433,46.88265931372549,1610612738,108,89,2021-04-03T01:31:24Z,5340000,16.0,8.0,1,left,MISS M. Smart tip Layup,[203935],1610612738.0,BOS,tip,,,Smart,M. Smart,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,
558,PT05M02.00S,2021-04-03T01:31:18.4Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,108,89,2021-04-03T01:31:24Z,5350000,,,0,,J. Tate REBOUND (Off:2 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,557.0,5.0,3.0,2.0,,,,,,,,,,
559,PT04M53.00S,2021-04-03T01:31:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.77266754270697,60.87622549019608,1610612745,108,89,2021-04-03T01:32:47Z,5360000,54.0,15.0,1,right,MISS J. Tate Layup - blocked,"[1630256, 1628436]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,5.65,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0
560,PT04M53.00S,2021-04-03T01:31:29.2Z,4,REGULAR,block,,[],1628436,,,1610612745,108,89,2021-04-03T01:31:33Z,5370000,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M52.00S,2021-04-03T01:31:30.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,108,89,2021-04-03T01:31:56Z,5380000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,
562,PT04M52.00S,2021-04-03T01:31:35.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,108,89,2021-04-03T01:31:35Z,5390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M44.00S,2021-04-03T01:31:50.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626174,87.46714848883047,54.72579656862745,1610612745,108,89,2021-04-03T01:33:57Z,5400000,24.0,65.0,1,right,MISS C. Wood 6' turnaround Shot,[1626174],1610612745.0,HOU,turnaround,,,Wood,C. Wood,,,,,6.94,Missed,,,,,,,,,,,,,,,,,,
564,PT04M42.00S,2021-04-03T01:31:52.3Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,108,89,2021-04-03T01:32:00Z,5410000,,,0,,K. Walker REBOUND (Off:0 Def:6),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,563.0,6.0,6.0,0.0,,,,,,,,,,
565,PT04M37.00S,2021-04-03T01:31:57.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203095,10.200394218134035,3.010110294117647,1610612738,111,89,2021-04-03T01:32:08Z,5420000,235.0,43.0,1,left,E. Fournier 3PT  (23 PTS) (L. Kornet 2 AST),"[203095, 1628436]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,23.89,Made,23.0,L. Kornet,1628436.0,2.0,,,,,,,,,,,,,,
567,PT04M34.00S,2021-04-03T01:32:06.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,111,89,2021-04-03T01:32:06Z,5440000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,out,[],202689,,,1610612745,111,89,2021-04-03T01:34:55Z,5450000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,out,[],1628425,,,1610612745,111,89,2021-04-03T01:34:55Z,5460000,,,0,,SUB out: S. Brown,[1628425],1610612745.0,HOU,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,out,[],1626174,,,1610612745,111,89,2021-04-03T01:34:55Z,5470000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,out,[],1630256,,,1610612745,111,89,2021-04-03T01:34:55Z,5480000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,out,[],1629645,,,1610612745,111,89,2021-04-03T01:34:55Z,5490000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,in,[],1629682,,,1610612745,111,89,2021-04-03T01:34:55Z,5500000,,,0,,SUB in: T. Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,in,[],1628391,,,1610612745,111,89,2021-04-03T01:34:55Z,5510000,,,0,,SUB in: D. Wilson,[1628391],1610612745.0,HOU,,,,Wilson,D. Wilson,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,in,[],1630231,,,1610612745,111,89,2021-04-03T01:34:55Z,5520000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,in,[],203463,,,1610612745,111,89,2021-04-03T01:34:55Z,5530000,,,0,,SUB in: B. McLemore,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M34.00S,2021-04-03T01:34:28.9Z,4,REGULAR,substitution,in,[],1630237,,,1610612745,111,89,2021-04-03T01:34:55Z,5540000,,,0,,SUB in: A. Lamb,[1630237],1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M19.00S,2021-04-03T01:35:19.8Z,4,REGULAR,3pt,Jump Shot,[],203463,88.38699080157687,94.67677696078431,1610612745,111,89,2021-04-03T01:35:25Z,5550000,223.0,57.0,1,right,MISS B. McLemore 3PT,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
579,PT04M18.00S,2021-04-03T01:35:20.8Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,111,89,2021-04-03T01:35:25Z,5560000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,578.0,4.0,3.0,1.0,,,,,,,,,,
580,PT04M06.00S,2021-04-03T01:35:33.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203935,6.389618922470433,47.86305147058824,1610612738,113,89,2021-04-03T01:35:38Z,5570000,11.0,8.0,1,left,M. Smart alley-oop DUNK (6 PTS) (T. Waters 1 AST),"[203935, 1629682]",1610612738.0,BOS,alley-oop,,,Smart,M. Smart,,,,,1.31,Made,6.0,T. Waters,1629682.0,1.0,,,,,,,,,,,,,,
582,PT03M52.00S,2021-04-03T01:35:48.1Z,4,REGULAR,3pt,Jump Shot,[],1628391,65.1281208935611,36.09834558823529,1610612745,113,92,2021-04-03T01:35:55Z,5590000,-70.0,275.0,1,right,D. Wilson 28' 3PT  (3 PTS) (A. Bradley 2 AST),"[1628391, 202340]",1610612745.0,HOU,,,,Wilson,D. Wilson,,,,,28.39,Made,3.0,A. Bradley,202340.0,2.0,,,,,,,,,,,,,,
583,PT03M50.00S,2021-04-03T01:36:04.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,113,92,2021-04-03T01:36:04Z,5600000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M50.00S,2021-04-03T01:36:46.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,113,92,2021-04-03T01:37:16Z,5610000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M50.00S,2021-04-03T01:36:46.8Z,4,REGULAR,substitution,out,[],203935,,,1610612738,113,92,2021-04-03T01:37:16Z,5620000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M50.00S,2021-04-03T01:36:46.8Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,113,92,2021-04-03T01:37:16Z,5630000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M50.00S,2021-04-03T01:36:46.8Z,4,REGULAR,substitution,out,[],203095,,,1610612738,113,92,2021-04-03T01:37:16Z,5640000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M50.00S,2021-04-03T01:36:46.8Z,4,REGULAR,substitution,in,[],1629021,,,1610612738,113,92,2021-04-03T01:37:16Z,5650000,,,0,,SUB in: M. Wagner,[1629021],1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M50.00S,2021-04-03T01:36:46.8Z,4,REGULAR,substitution,in,[],1630174,,,1610612738,113,92,2021-04-03T01:37:16Z,5660000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M50.00S,2021-04-03T01:36:46.8Z,4,REGULAR,substitution,in,[],1629605,,,1610612738,113,92,2021-04-03T01:37:16Z,5670000,,,0,,SUB in: T. Fall,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M50.00S,2021-04-03T01:36:46.8Z,4,REGULAR,substitution,in,[],1629035,,,1610612738,113,92,2021-04-03T01:37:16Z,5680000,,,0,,SUB in: C. Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M40.00S,2021-04-03T01:37:51.1Z,4,REGULAR,foul,offensive,[],1629021,,,1610612738,113,92,2021-04-03T01:38:05Z,5700000,,,0,,M. Wagner offensive FOUL (1 PF),"[1629021, 1630231]",1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,2529.0,,1.0,0.0,Martin Jr.,1630231.0,,,,
596,PT03M40.00S,2021-04-03T01:37:51.1Z,4,REGULAR,turnover,offensive foul,[],1629021,,,1610612738,113,92,2021-04-03T01:37:51Z,5720000,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,2529.0,1.0,,,,,,,,
597,PT03M23.00S,2021-04-03T01:38:11.5Z,4,REGULAR,foul,personal,['2freethrow'],1629035,,,1610612745,113,92,2021-04-03T01:38:20Z,5730000,,,0,,C. Edwards shooting personal FOUL (1 PF) (Wilson 2 FT),"[1629035, 1628391]",1610612738.0,BOS,shooting,,,Edwards,C. Edwards,,,,,,,,,,,,,,,1626300.0,,1.0,0.0,Wilson,1628391.0,,,,
599,PT03M23.00S,2021-04-03T01:38:34.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628391,,,1610612745,113,93,2021-04-03T01:38:54Z,5750000,,,0,,D. Wilson Free Throw 1 of 2 (4 PTS),[1628391],1610612745.0,HOU,,,,Wilson,D. Wilson,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
600,PT03M23.00S,2021-04-03T01:38:34.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628391,,,1610612745,113,93,2021-04-03T01:38:54Z,5760000,,,0,,MISS D. Wilson Free Throw 2 of 2,[1628391],1610612745.0,HOU,,,,Wilson,D. Wilson,,,,,,Missed,,,,,,,,,,,,,,,,,,
601,PT03M21.00S,2021-04-03T01:38:36.0Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,113,93,2021-04-03T01:39:07Z,5770000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,600.0,3.0,1.0,2.0,,,,,,,,,,
602,PT03M19.00S,2021-04-03T01:38:50.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628391,65.39093298291722,47.86305147058824,1610612745,113,93,2021-04-03T01:39:00Z,5780000,-11.0,273.0,1,right,MISS D. Wilson 27' 3PT,[1628391],1610612745.0,HOU,,,,Wilson,D. Wilson,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,
603,PT03M15.00S,2021-04-03T01:38:54.2Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612738,113,93,2021-04-03T01:38:54Z,5790000,,,0,,T. Fall REBOUND (Off:0 Def:1),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,602.0,1.0,1.0,0.0,,,,,,,,,,
604,PT03M05.00S,2021-04-03T01:39:10.8Z,4,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612738,113,93,2021-04-03T01:39:18Z,5800000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Nesmith 2 FT),"[1630231, 1630174]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,2529.0,,1.0,0.0,Nesmith,1630174.0,,,,
606,PT03M05.00S,2021-04-03T01:39:33.6Z,4,REGULAR,freethrow,1 of 2,[],1630174,,,1610612738,113,93,2021-04-03T01:39:33Z,5820000,,,0,,MISS A. Nesmith Free Throw 1 of 2,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Missed,,,,,,,,,,,,,,,,,,
607,PT03M05.00S,2021-04-03T01:39:33.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,113,93,2021-04-03T01:39:33Z,5830000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,606.0,,,,,,,,,,,,,
608,PT03M05.00S,2021-04-03T01:39:46.9Z,4,REGULAR,freethrow,2 of 2,[],1630174,,,1610612738,114,93,2021-04-03T01:39:46Z,5840000,,,0,,A. Nesmith Free Throw 2 of 2 (1 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
609,PT02M52.00S,2021-04-03T01:40:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202340,91.06438896189225,59.65073529411765,1610612745,114,93,2021-04-03T01:40:09Z,5850000,48.0,31.0,1,right,MISS A. Bradley driving Layup - blocked,"[202340, 1629605]",1610612745.0,HOU,driving,,,Bradley,A. Bradley,,,,,5.77,Missed,,,,,,,,,,,,,,,,,Fall,1629605.0
610,PT02M52.00S,2021-04-03T01:40:01.1Z,4,REGULAR,block,,[],1629605,,,1610612745,114,93,2021-04-03T01:40:04Z,5860000,,,0,,T. Fall BLOCK (1 BLK),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M51.00S,2021-04-03T01:40:02.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,114,93,2021-04-03T01:40:09Z,5870000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,
612,PT02M51.00S,2021-04-03T01:40:05.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,114,93,2021-04-03T01:40:05Z,5880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M44.00S,2021-04-03T01:40:42.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,91.67214191852825,44.921875,1610612745,114,93,2021-04-03T01:40:47Z,5890000,-25.0,26.0,1,right,MISS K. Martin Jr. driving Layup - blocked,"[1630231, 1629605]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,3.62,Missed,,,,,,,,,,,,,,,,,Fall,1629605.0
614,PT02M44.00S,2021-04-03T01:40:42.0Z,4,REGULAR,block,,[],1629605,,,1610612745,114,93,2021-04-03T01:40:43Z,5900000,,,0,,T. Fall BLOCK (2 BLK),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M42.00S,2021-04-03T01:40:44.0Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612738,114,93,2021-04-03T01:40:47Z,5910000,,,0,,T. Fall REBOUND (Off:0 Def:2),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,613.0,2.0,2.0,0.0,,,,,,,,,,
616,PT02M38.00S,2021-04-03T01:40:48.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629682,32.276609724047304,63.794424019607845,1610612738,114,93,2021-04-03T01:40:57Z,5920000,-69.0,251.0,1,left,MISS T. Waters 26' running pullup 3PT,[1629682],1610612738.0,BOS,running pullup,,,Waters,T. Waters,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
617,PT02M34.00S,2021-04-03T01:40:52.6Z,4,REGULAR,rebound,defensive,[],202340,,,1610612745,114,93,2021-04-03T01:40:57Z,5930000,,,0,,A. Bradley REBOUND (Off:1 Def:4),[202340],1610612745.0,HOU,,,,Bradley,A. Bradley,,,,,,,,,,,616.0,5.0,4.0,1.0,,,,,,,,,,
618,PT02M27.00S,2021-04-03T01:40:58.3Z,4,REGULAR,3pt,Jump Shot,[],202340,67.88764783180025,25.06893382352941,1610612745,114,93,2021-04-03T01:41:15Z,5940000,-125.0,249.0,1,right,MISS A. Bradley 27' pullup 3PT,[202340],1610612745.0,HOU,pullup,,,Bradley,A. Bradley,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,
619,PT02M24.00S,2021-04-03T01:41:02.1Z,4,REGULAR,rebound,offensive,[],1630237,,,1610612745,114,93,2021-04-03T01:41:02Z,5950000,,,0,,A. Lamb REBOUND (Off:1 Def:0),[1630237],1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,,,,,,,618.0,1.0,0.0,1.0,,,,,,,,,,
620,PT02M22.00S,2021-04-03T01:41:04.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202340,67.23061760840999,31.686580882352942,1610612745,114,96,2021-04-03T01:41:10Z,5960000,-92.0,256.0,1,right,A. Bradley 27' 3PT  (15 PTS) (A. Lamb 1 AST),"[202340, 1630237]",1610612745.0,HOU,,,,Bradley,A. Bradley,,,,,27.14,Made,15.0,A. Lamb,1630237.0,1.0,,,,,,,,,,,,,,
622,PT02M05.00S,2021-04-03T01:41:20.0Z,4,REGULAR,3pt,Jump Shot,[],1630174,32.933639947437584,44.43167892156863,1610612738,114,96,2021-04-03T01:41:24Z,5980000,28.0,257.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
623,PT02M03.00S,2021-04-03T01:41:22.0Z,4,REGULAR,rebound,defensive,[],1628391,,,1610612745,114,96,2021-04-03T01:41:24Z,5990000,,,0,,D. Wilson REBOUND (Off:0 Def:1),[1628391],1610612745.0,HOU,,,,Wilson,D. Wilson,,,,,,,,,,,622.0,1.0,1.0,0.0,,,,,,,,,,
624,PT01M56.00S,2021-04-03T01:41:29.1Z,4,REGULAR,3pt,Jump Shot,[],1630237,65.65374507227332,32.176776960784316,1610612745,114,96,2021-04-03T01:41:36Z,6000000,-89.0,270.0,1,right,MISS A. Lamb 28' 3PT,[1630237],1610612745.0,HOU,,,,Lamb,A. Lamb,,,,,28.47,Missed,,,,,,,,,,,,,,,,,,
625,PT01M54.00S,2021-04-03T01:41:31.1Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612738,114,96,2021-04-03T01:41:36Z,6010000,,,0,,T. Fall REBOUND (Off:0 Def:3),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,624.0,3.0,3.0,0.0,,,,,,,,,,
626,PT01M46.00S,2021-04-03T01:41:39.5Z,4,REGULAR,3pt,Jump Shot,[],1629035,23.47240473061761,88.79442401960785,1610612738,114,96,2021-04-03T01:42:50Z,6020000,-194.0,168.0,1,left,MISS C. Edwards 25' pullup 3PT,[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,
627,PT01M42.00S,2021-04-03T01:41:43.5Z,4,REGULAR,rebound,defensive,[],202340,,,1610612745,114,96,2021-04-03T01:41:50Z,6030000,,,0,,A. Bradley REBOUND (Off:1 Def:5),[202340],1610612745.0,HOU,,,,Bradley,A. Bradley,,,,,,,,,,,626.0,6.0,5.0,1.0,,,,,,,,,,
628,PT01M36.00S,2021-04-03T01:41:49.2Z,4,REGULAR,turnover,bad pass,[],1628391,,,1610612745,114,96,2021-04-03T01:41:54Z,6040000,,,0,,D. Wilson bad pass TURNOVER (1 TO),"[1628391, 1629682]",1610612745.0,HOU,,,,Wilson,D. Wilson,,,,,,,,,,,,,,,,1.0,,,,,Waters,1629682.0,,
629,PT01M36.00S,2021-04-03T01:41:49.2Z,4,REGULAR,steal,,[],1629682,,,1610612738,114,96,2021-04-03T01:41:50Z,6050000,,,0,,T. Waters STEAL (1 STL),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M31.00S,2021-04-03T01:41:56.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629682,8.623521681997373,44.43167892156863,1610612738,116,96,2021-04-03T01:42:02Z,6060000,28.0,29.0,1,left,T. Waters driving Layup (2 PTS),[1629682],1610612738.0,BOS,driving,,,Waters,T. Waters,,,,,3.99,Made,2.0,,,,,,,,,,,,,,,,,
631,PT01M19.00S,2021-04-03T01:42:10.3Z,4,REGULAR,3pt,Jump Shot,[],203463,67.88764783180025,72.12775735294117,1610612745,116,96,2021-04-03T01:42:16Z,6070000,111.0,249.0,1,right,MISS B. McLemore 27' pullup 3PT,[203463],1610612745.0,HOU,pullup,,,McLemore,B. McLemore,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,
632,PT01M15.00S,2021-04-03T01:42:14.3Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612738,116,96,2021-04-03T01:42:16Z,6080000,,,0,,T. Fall REBOUND (Off:0 Def:4),[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,631.0,4.0,4.0,0.0,,,,,,,,,,
633,PT00M51.90S,2021-04-03T01:42:41.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,116,96,2021-04-03T01:42:49Z,6090000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,2529.0,,,,,,,,,
