actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
366,PT07M40.00S,2021-04-04T23:26:56.3Z,3,REGULAR,3pt,Jump Shot,[],1629023,93.51182654402102,1.7846200980392155,1610612766,69,53,2021-04-04T23:27:04Z,3510000,-241.0,8.0,1,right,P. Washington 24' 3PT  (3 PTS) (T. Rozier 3 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,24.12,Made,,,,,,,,,,3.0,T. Rozier,1626179.0,3.0,,,,,,
368,PT07M37.00S,2021-04-04T23:27:02.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,69,53,2021-04-04T23:27:02Z,3530000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M37.00S,2021-04-04T23:29:10.3Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,69,53,2021-04-04T23:29:35Z,3540000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M37.00S,2021-04-04T23:29:10.3Z,3,REGULAR,substitution,in,[],1628436,,,1610612738,69,53,2021-04-04T23:29:35Z,3550000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M23.00S,2021-04-04T23:30:09.2Z,3,REGULAR,foul,personal,[],1629023,,,1610612738,69,53,2021-04-04T23:30:17Z,3560000,,,0,,P. Washington personal FOUL (4 PF),"[1629023, 1628369]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,202049.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,
373,PT07M10.00S,2021-04-04T23:30:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,5.469776609724048,53.74540441176471,1610612738,71,53,2021-04-04T23:30:41Z,3580000,-19.0,-1.0,1,left,K. Walker cutting Layup (9 PTS) (J. Tatum 3 AST),"[202689, 1628369]",1610612738.0,BOS,cutting,,,Walker,K. Walker,,,,,1.87,Made,,,,,,,,,,9.0,J. Tatum,1628369.0,3.0,,,,,,
375,PT06M53.00S,2021-04-04T23:30:54.3Z,3,REGULAR,3pt,Jump Shot,[],1629023,78.13731931668858,8.402267156862745,1610612766,71,53,2021-04-04T23:31:02Z,3600000,-208.0,153.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
376,PT06M50.00S,2021-04-04T23:30:57.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,71,53,2021-04-04T23:31:02Z,3610000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,375.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
377,PT06M38.00S,2021-04-04T23:31:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,8.754927726675426,53.01011029411765,1610612738,73,53,2021-04-04T23:31:15Z,3620000,-15.0,30.0,1,left,J. Tatum driving floating Jump Shot (9 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,3.34,Made,,,,,,,,,,9.0,,,,,,,,,
378,PT06M24.00S,2021-04-04T23:31:22.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,79.84559789750328,92.47089460784314,1610612766,73,56,2021-04-04T23:31:27Z,3630000,212.0,137.0,1,right,M. Bridges 25' 3PT  (10 PTS) (D. Graham 6 AST),"[1628970, 1628984]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.28,Made,,,,,,,,,,10.0,D. Graham,1628984.0,6.0,,,,,,
380,PT06M11.00S,2021-04-04T23:31:36.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.14520367936925,48.353247549019606,1610612738,76,56,2021-04-04T23:31:44Z,3650000,8.0,250.0,1,left,J. Tatum 24' 3PT step back (12 PTS) (K. Walker 6 AST),"[1628369, 202689]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,24.98,Made,,,,,,,,,,12.0,K. Walker,202689.0,6.0,,,,,,
381,PT05M47.00S,2021-04-04T23:32:00.6Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,76,56,2021-04-04T23:34:00Z,3660000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (3 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,202049.0,,,,,,,,,3.0,,,,,
382,PT05M47.00S,2021-04-04T23:32:07.7Z,3,REGULAR,substitution,out,[],1628984,,,1610612738,76,56,2021-04-04T23:32:24Z,3670000,,,0,,SUB out: D. Graham,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M47.00S,2021-04-04T23:32:07.7Z,3,REGULAR,substitution,out,[],202687,,,1610612738,76,56,2021-04-04T23:32:24Z,3680000,,,0,,SUB out: B. Biyombo,[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M47.00S,2021-04-04T23:32:07.7Z,3,REGULAR,substitution,out,[],1629023,,,1610612738,76,56,2021-04-04T23:32:24Z,3690000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M47.00S,2021-04-04T23:32:07.7Z,3,REGULAR,substitution,in,[],1628998,,,1610612738,76,56,2021-04-04T23:32:24Z,3700000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M47.00S,2021-04-04T23:32:07.7Z,3,REGULAR,substitution,in,[],202954,,,1610612738,76,56,2021-04-04T23:32:24Z,3710000,,,0,,SUB in: B. Wanamaker,[202954],1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M47.00S,2021-04-04T23:32:07.7Z,3,REGULAR,substitution,in,[],203469,,,1610612738,76,56,2021-04-04T23:32:24Z,3720000,,,0,,SUB in: C. Zeller,[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M35.00S,2021-04-04T23:32:46.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,11.383048620236531,31.93167892156863,1610612738,78,56,2021-04-04T23:32:53Z,3730000,90.0,55.0,1,left,J. Tatum 10' driving floating bank Jump Shot (14 PTS),[1628369],1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,10.55,Made,,,,,,,,,,14.0,,,,,,,,,
390,PT05M20.00S,2021-04-04T23:33:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.01511169513797,54.970894607843135,1610612766,78,58,2021-04-04T23:33:08Z,3740000,25.0,32.0,1,right,T. Rozier driving finger roll Layup (16 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,4.05,Made,,,,,,,,,,16.0,,,,,,,,,
391,PT04M55.00S,2021-04-04T23:33:26.1Z,3,REGULAR,3pt,Jump Shot,[],1628436,6.521024967148489,3.7454044117647056,1610612738,78,58,2021-04-04T23:33:31Z,3750000,231.0,9.0,1,left,MISS L. Kornet 3PT,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
392,PT04M53.00S,2021-04-04T23:33:28.1Z,3,REGULAR,rebound,defensive,[],203469,,,1610612766,78,58,2021-04-04T23:33:31Z,3760000,,,0,,C. Zeller REBOUND (Off:3 Def:1),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,391.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
393,PT04M41.00S,2021-04-04T23:33:40.9Z,3,REGULAR,3pt,Jump Shot,[],1626179,65.39093298291722,44.921875,1610612766,78,58,2021-04-04T23:36:18Z,3770000,-25.0,273.0,1,right,MISS T. Rozier 27' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,27.4,Missed,,,,,,,,,,,,,,,,,,,
394,PT04M38.00S,2021-04-04T23:33:43.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,78,58,2021-04-04T23:33:49Z,3780000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,393.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
395,PT04M25.00S,2021-04-04T23:33:57.0Z,3,REGULAR,3pt,Jump Shot,[],202689,30.042706964520367,70.41207107843137,1610612738,81,58,2021-04-04T23:34:01Z,3790000,-102.0,230.0,1,left,K. Walker 25' 3PT  (12 PTS) (M. Smart 4 AST),"[202689, 203935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.16,Made,,,,,,,,,,12.0,M. Smart,203935.0,4.0,,,,,,
397,PT04M06.00S,2021-04-04T23:34:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202954,92.19776609724047,52.51991421568627,1610612766,81,60,2021-04-04T23:34:24Z,3810000,13.0,21.0,1,right,B. Wanamaker driving finger roll Layup (4 PTS) (C. Zeller 1 AST),"[202954, 203469]",1610612766.0,CHA,driving finger roll,,,Wanamaker,B. Wanamaker,,,,,2.43,Made,,,,,,,,,,4.0,C. Zeller,203469.0,1.0,,,,,,
398,PT03M47.00S,2021-04-04T23:34:34.6Z,3,REGULAR,3pt,Jump Shot,[],1628436,31.09395532194481,34.627757352941174,1610612738,81,60,2021-04-04T23:34:40Z,3820000,77.0,240.0,1,left,MISS L. Kornet 25' 3PT,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
399,PT03M45.00S,2021-04-04T23:34:36.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,81,60,2021-04-04T23:34:40Z,3830000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,398.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
400,PT03M42.00S,2021-04-04T23:34:41.4Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,81,60,2021-04-04T23:34:47Z,3840000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (4 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,2005.0,,,,,,,,,4.0,,,,,
402,PT03M42.00S,2021-04-04T23:34:46.4Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,81,60,2021-04-04T23:35:04Z,3850000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M42.00S,2021-04-04T23:34:46.4Z,3,REGULAR,substitution,in,[],203095,,,1610612738,81,60,2021-04-04T23:35:04Z,3860000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M32.00S,2021-04-04T23:35:17.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202689,29.642329172141917,75.33700980392157,1610612738,81,60,2021-04-04T23:35:31Z,3870000,-127.0,226.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
405,PT03M31.00S,2021-04-04T23:35:18.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,81,60,2021-04-04T23:35:31Z,3880000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,404.0,,,,,,,,,,,,,,,,,,
406,PT03M31.00S,2021-04-04T23:35:25.8Z,3,REGULAR,foul,personal,[],1628970,,,1610612738,81,60,2021-04-04T23:35:30Z,3890000,,,0,,M. Bridges loose ball personal FOUL (1 PF),"[1628970, 1628369]",1610612766.0,CHA,loose ball,,,Bridges,M. Bridges,,,,,,,,,,,202049.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,
408,PT03M31.00S,2021-04-04T23:35:32.4Z,3,REGULAR,substitution,out,[],202689,,,1610612738,81,60,2021-04-04T23:35:35Z,3910000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M31.00S,2021-04-04T23:35:32.4Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,81,60,2021-04-04T23:35:35Z,3920000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M18.00S,2021-04-04T23:35:58.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203935,7.5722733245729295,3.5003063725490198,1610612738,81,60,2021-04-04T23:36:07Z,3930000,232.0,19.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
411,PT03M15.00S,2021-04-04T23:36:01.5Z,3,REGULAR,rebound,defensive,[],203469,,,1610612766,81,60,2021-04-04T23:36:07Z,3940000,,,0,,C. Zeller REBOUND (Off:3 Def:2),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,410.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
412,PT03M06.00S,2021-04-04T23:36:11.3Z,3,REGULAR,3pt,Jump Shot,[],1628998,86.81011826544021,94.921875,1610612766,81,63,2021-04-04T23:39:19Z,3950000,225.0,71.0,1,right,C. Martin 3PT  (5 PTS) (T. Rozier 4 AST),"[1628998, 1626179]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.57,Made,,,,,,,,,,5.0,T. Rozier,1626179.0,4.0,,,,,,
414,PT02M45.00S,2021-04-04T23:36:31.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,28.07161629434954,19.921875,1610612738,84,63,2021-04-04T23:39:26Z,3970000,150.0,211.0,1,left,J. Tatum 25' 3PT pullup (17 PTS) (E. Fournier 3 AST),"[1628369, 203095]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.94,Made,,,,,,,,,,17.0,E. Fournier,203095.0,3.0,,,,,,
415,PT02M25.00S,2021-04-04T23:36:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203469,89.56964520367937,40.01991421568628,1610612766,84,63,2021-04-04T23:40:09Z,3980000,-50.0,46.0,1,right,MISS C. Zeller 6' Layup - blocked,"[203469, 1628436]",1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,6.75,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0,
416,PT02M25.00S,2021-04-04T23:36:50.8Z,3,REGULAR,block,,[],1628436,,,1610612766,84,63,2021-04-04T23:36:53Z,3990000,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M24.00S,2021-04-04T23:36:51.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,84,63,2021-04-04T23:37:00Z,4000000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,415.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
418,PT02M24.00S,2021-04-04T23:37:00.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612738,84,63,2021-04-04T23:38:25Z,4010000,,,0,,B. Wanamaker personal FOUL (1 PF) (Tatum 2 FT),"[202954, 1628369]",1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,2005.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,
420,PT02M24.00S,2021-04-04T23:37:16.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,84,63,2021-04-04T23:37:16Z,4030000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M24.00S,2021-04-04T23:38:27.3Z,3,REGULAR,substitution,out,[],1628436,,,1610612738,84,63,2021-04-04T23:39:44Z,4040000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M24.00S,2021-04-04T23:38:27.3Z,3,REGULAR,substitution,out,[],1628970,,,1610612738,84,63,2021-04-04T23:39:44Z,4050000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M24.00S,2021-04-04T23:38:27.3Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,84,63,2021-04-04T23:39:44Z,4060000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M24.00S,2021-04-04T23:38:27.3Z,3,REGULAR,substitution,in,[],1629023,,,1610612738,84,63,2021-04-04T23:39:44Z,4070000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M24.00S,2021-04-04T23:40:05.0Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,85,63,2021-04-04T23:40:05Z,4080000,,,0,,J. Tatum Free Throw 1 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
427,PT02M24.00S,2021-04-04T23:40:16.5Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,86,63,2021-04-04T23:40:16Z,4090000,,,0,,J. Tatum Free Throw 2 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
428,PT02M11.00S,2021-04-04T23:40:30.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,87.64783180026281,43.0453431372549,1610612766,86,63,2021-04-04T23:40:44Z,4100000,-35.0,64.0,1,right,MISS P. Washington 7' Hook,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,7.25,Missed,,,,,,,,,,,,,,,,,,,
429,PT02M09.00S,2021-04-04T23:40:32.9Z,3,REGULAR,rebound,offensive,[],203469,,,1610612766,86,63,2021-04-04T23:40:44Z,4110000,,,0,,C. Zeller REBOUND (Off:4 Def:2),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,428.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
430,PT02M05.00S,2021-04-04T23:40:37.7Z,3,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612766,86,63,2021-04-04T23:40:51Z,4120000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Martin 2 FT),"[1629057, 1628998]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,1627524.0,3.0,0.0,Martin,1628998.0,,,,,,,,,,
432,PT02M05.00S,2021-04-04T23:40:58.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628998,,,1610612766,86,63,2021-04-04T23:40:58Z,4140000,,,0,,MISS C. Martin Free Throw 1 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
433,PT02M05.00S,2021-04-04T23:40:58.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,86,63,2021-04-04T23:40:58Z,4150000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,,,
434,PT02M05.00S,2021-04-04T23:41:11.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628998,,,1610612766,86,64,2021-04-04T23:41:11Z,4160000,,,0,,C. Martin Free Throw 2 of 2 (6 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
435,PT01M53.00S,2021-04-04T23:41:25.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,5.863994743758213,51.53952205882353,1610612738,88,64,2021-04-04T23:41:30Z,4170000,-8.0,3.0,1,left,R. Williams III alley-oop DUNK (12 PTS) (E. Fournier 4 AST),"[1629057, 203095]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,0.81,Made,,,,,,,,,,12.0,E. Fournier,203095.0,4.0,,,,,,
437,PT01M41.00S,2021-04-04T23:41:40.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203469,91.14651773981603,41.73560049019608,1610612766,88,66,2021-04-04T23:41:56Z,4190000,-41.0,31.0,1,right,C. Zeller Layup (4 PTS) (B. Wanamaker 1 AST),"[203469, 202954]",1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,5.15,Made,,,,,,,,,,4.0,B. Wanamaker,202954.0,1.0,,,,,,
439,PT01M41.00S,2021-04-04T23:41:46.5Z,3,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612766,88,66,2021-04-04T23:42:04Z,4210000,,,0,,R. Williams III shooting personal FOUL (4 PF) (Zeller 1 FT),"[1629057, 203469]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,202049.0,4.0,0.0,Zeller,203469.0,,,,,,,,,,
441,PT01M41.00S,2021-04-04T23:41:56.0Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,88,66,2021-04-04T23:42:36Z,4230000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M41.00S,2021-04-04T23:41:56.0Z,3,REGULAR,substitution,in,[],1628984,,,1610612766,88,66,2021-04-04T23:42:36Z,4240000,,,0,,SUB in: D. Graham,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M41.00S,2021-04-04T23:42:09.9Z,3,REGULAR,freethrow,1 of 1,[],203469,,,1610612766,88,67,2021-04-04T23:42:09Z,4250000,,,0,,C. Zeller Free Throw 1 of 1 (5 PTS),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
444,PT01M34.00S,2021-04-04T23:42:19.1Z,3,REGULAR,3pt,Jump Shot,[],203935,27.677398160315374,76.78462009803921,1610612738,91,67,2021-04-04T23:42:23Z,4260000,-134.0,208.0,1,left,M. Smart 24' 3PT  (12 PTS) (J. Tatum 4 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.71,Made,,,,,,,,,,12.0,J. Tatum,1628369.0,4.0,,,,,,
446,PT01M18.00S,2021-04-04T23:42:34.4Z,3,REGULAR,turnover,lost ball,[],203469,,,1610612766,91,67,2021-04-04T23:42:47Z,4280000,,,0,,C. Zeller lost ball TURNOVER (2 TO),"[203469, 203095]",1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,2.0,Fournier,203095.0,,,
447,PT01M18.00S,2021-04-04T23:42:34.4Z,3,REGULAR,steal,,[],203095,,,1610612738,91,67,2021-04-04T23:42:36Z,4290000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M18.00S,2021-04-04T23:42:37.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203469,,,1610612738,91,67,2021-04-04T23:42:47Z,4300000,,,0,,C. Zeller take personal FOUL (1 PF) (Fournier 2 FT),"[203469, 203095]",1610612766.0,CHA,take,,,Zeller,C. Zeller,,,,,,,,,,,1627524.0,1.0,0.0,Fournier,203095.0,,,,,,,,,,
450,PT01M18.00S,2021-04-04T23:43:03.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203095,,,1610612738,92,67,2021-04-04T23:43:04Z,4320000,,,0,,E. Fournier Free Throw 1 of 2 (13 PTS),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
451,PT01M18.00S,2021-04-04T23:43:15.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203095,,,1610612738,93,67,2021-04-04T23:43:15Z,4330000,,,0,,E. Fournier Free Throw 2 of 2 (14 PTS),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
452,PT01M09.00S,2021-04-04T23:43:26.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612766,93,67,2021-04-04T23:43:32Z,4340000,,,0,,P. Pritchard personal FOUL (2 PF) (Wanamaker 2 FT),"[1630202, 202954]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,202049.0,2.0,0.0,Wanamaker,202954.0,,,,,,,,,,
454,PT01M09.00S,2021-04-04T23:43:49.9Z,3,REGULAR,freethrow,1 of 2,[],202954,,,1610612766,93,67,2021-04-04T23:43:49Z,4360000,,,0,,MISS B. Wanamaker Free Throw 1 of 2,[202954],1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
455,PT01M09.00S,2021-04-04T23:43:49.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,93,67,2021-04-04T23:43:49Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,454.0,,,,,,,,,,,,,,,,,,
456,PT01M09.00S,2021-04-04T23:43:57.1Z,3,REGULAR,substitution,out,[],1630202,,,1610612766,93,67,2021-04-04T23:44:04Z,4380000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M09.00S,2021-04-04T23:43:57.1Z,3,REGULAR,substitution,in,[],1629641,,,1610612766,93,67,2021-04-04T23:44:04Z,4390000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M09.00S,2021-04-04T23:44:20.1Z,3,REGULAR,freethrow,2 of 2,[],202954,,,1610612766,93,68,2021-04-04T23:44:20Z,4400000,,,0,,B. Wanamaker Free Throw 2 of 2 (5 PTS),[202954],1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
