actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
610,PT05M54.00S,2020-12-19T03:06:08.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629035,27.94021024967148,81.93167892156863,1610612738,71,101,2020-12-19T03:06:19Z,6000000,-160.0,210.0,1,left,MISS C. Edwards 26' running pullup 3PT,[1629035],1610612738.0,BOS,running pullup,,,Edwards,C. Edwards,,,,,,,,26.39,Missed,,,,,,,,,,,,,,,,
611,PT05M52.00S,2020-12-19T03:06:10.8Z,4,REGULAR,rebound,defensive,[],1627789,,,1610612751,71,101,2020-12-19T03:06:25Z,6010000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:2),[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,610.0,2.0,2.0,0.0,,,,,,,,,,,,
612,PT05M42.00S,2020-12-19T03:06:26.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,71,101,2020-12-19T03:06:26Z,6020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M42.00S,2020-12-19T03:06:31.7Z,4,REGULAR,substitution,out,[],1627747,,,1610612751,71,101,2020-12-19T03:06:37Z,6030000,,,0,,SUB out: C. LeVert,[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M42.00S,2020-12-19T03:06:31.7Z,4,REGULAR,substitution,in,[],204020,,,1610612751,71,101,2020-12-19T03:06:37Z,6040000,,,0,,SUB in: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M35.00S,2020-12-19T03:06:49.5Z,4,REGULAR,2pt,Jump Shot,[],1627752,82.7365308804205,87.56893382352942,1610612751,71,101,2020-12-19T03:06:55Z,6050000,188.0,110.0,1,right,MISS T. Prince 21' Jump Shot,[1627752],1610612751.0,BKN,,,,Prince,T. Prince,,,,,,,,21.75,Missed,,,,,,,,,,,,,,,,
616,PT05M33.00S,2020-12-19T03:06:51.5Z,4,REGULAR,rebound,defensive,[],1629035,,,1610612738,71,101,2020-12-19T03:07:01Z,6060000,,,0,,C. Edwards REBOUND (Off:0 Def:1),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,615.0,1.0,1.0,0.0,,,,,,,,,,,,
617,PT05M23.00S,2020-12-19T03:07:00.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,23.340998685939553,12.323835784313726,1610612738,71,101,2020-12-19T03:07:13Z,6070000,188.0,167.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,25.17,Missed,,,,,,,,,,,,,,,,
618,PT05M19.00S,2020-12-19T03:07:04.0Z,4,REGULAR,rebound,defensive,[],1629617,,,1610612751,71,101,2020-12-19T03:07:13Z,6080000,,,0,,R. Perry REBOUND (Off:0 Def:1),[1629617],1610612751.0,BKN,,,,Perry,R. Perry,,,,,,,,,,617.0,1.0,1.0,0.0,,,,,,,,,,,,
619,PT05M16.00S,2020-12-19T03:07:07.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627789,87.07293035479631,97.86305147058823,1610612751,71,104,2020-12-19T03:07:19Z,6090000,239.0,69.0,1,right,T. Luwawu-Cabarrot 24' 3PT  (5 PTS) (T. Prince 2 AST),"[1627789, 1627752]",1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,24.9,Made,,,,,5.0,,,,,,T. Prince,1627752.0,2.0,,,
621,PT05M01.00S,2020-12-19T03:07:26.0Z,4,REGULAR,foul,personal,['2freethrow'],1629617,,,1610612738,71,104,2020-12-19T03:07:35Z,6110000,,,0,,R. Perry shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629617, 1629035]",1610612751.0,BKN,shooting,,,Perry,R. Perry,,,,,,,,,,,,,,,202041.0,1.0,0.0,Edwards,1629035.0,,,,,,
623,PT05M01.00S,2020-12-19T03:07:54.6Z,4,REGULAR,freethrow,1 of 2,[],1629035,,,1610612738,72,104,2020-12-19T03:07:54Z,6130000,,,0,,C. Edwards Free Throw 1 of 2 (1 PTS),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
624,PT05M01.00S,2020-12-19T03:07:59.5Z,4,REGULAR,substitution,out,[],201145,,,1610612738,72,104,2020-12-19T03:08:08Z,6140000,,,0,,SUB out: J. Green,[201145],1610612751.0,BKN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M01.00S,2020-12-19T03:07:59.5Z,4,REGULAR,substitution,in,[],1628971,,,1610612738,72,104,2020-12-19T03:08:08Z,6150000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M01.00S,2020-12-19T03:08:19.3Z,4,REGULAR,freethrow,2 of 2,[],1629035,,,1610612738,73,104,2020-12-19T03:08:19Z,6160000,,,0,,C. Edwards Free Throw 2 of 2 (2 PTS),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
627,PT04M50.00S,2020-12-19T03:08:31.9Z,4,REGULAR,turnover,bad pass,[],1627752,,,1610612751,73,104,2020-12-19T03:08:35Z,6170000,,,0,,T. Prince bad pass TURNOVER (2 TO),"[1627752, 1629682]",1610612751.0,BKN,,,,Prince,T. Prince,,,,,2.0,Waters,1629682.0,,,,,,,,,,,,,,,,,,
628,PT04M50.00S,2020-12-19T03:08:31.9Z,4,REGULAR,steal,,[],1629682,,,1610612738,73,104,2020-12-19T03:08:33Z,6180000,,,0,,T. Waters STEAL (2 STL),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M48.00S,2020-12-19T03:08:36.9Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612738,73,104,2020-12-19T03:08:47Z,6190000,,,0,,T. Prince shooting personal FOUL (5 PF) (Nesmith 2 FT),"[1627752, 1630174]",1610612751.0,BKN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,,1628954.0,5.0,0.0,Nesmith,1630174.0,,,,,,
631,PT04M48.00S,2020-12-19T03:09:01.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630174,,,1610612738,74,104,2020-12-19T03:09:01Z,6210000,,,0,,A. Nesmith Free Throw 1 of 2 (4 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
632,PT04M48.00S,2020-12-19T03:09:11.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630174,,,1610612738,75,104,2020-12-19T03:09:11Z,6220000,,,0,,A. Nesmith Free Throw 2 of 2 (5 PTS),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
633,PT04M37.00S,2020-12-19T03:09:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627789,92.77266754270697,47.39966299019608,1610612751,75,104,2020-12-19T03:09:32Z,6230000,-13.0,15.0,1,right,MISS T. Luwawu-Cabarrot driving Layup,[1627789],1610612751.0,BKN,driving,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,2.02,Missed,,,,,,,,,,,,,,,,
634,PT04M35.00S,2020-12-19T03:09:27.4Z,4,REGULAR,rebound,defensive,[],1629682,,,1610612738,75,104,2020-12-19T03:09:32Z,6240000,,,0,,T. Waters REBOUND (Off:0 Def:1),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,633.0,1.0,1.0,0.0,,,,,,,,,,,,
635,PT04M27.00S,2020-12-19T03:09:37.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,75,104,2020-12-19T03:09:54Z,6250000,,,0,,B. Brown personal FOUL (1 PF) (Edwards 2 FT),"[1628971, 1629035]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Edwards,1629035.0,,,,,,
637,PT04M27.00S,2020-12-19T03:10:09.9Z,4,REGULAR,freethrow,1 of 2,[],1629035,,,1610612738,76,104,2020-12-19T03:10:09Z,6270000,,,0,,C. Edwards Free Throw 1 of 2 (3 PTS),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
638,PT04M27.00S,2020-12-19T03:10:24.8Z,4,REGULAR,freethrow,2 of 2,[],1629035,,,1610612738,77,104,2020-12-19T03:10:24Z,6280000,,,0,,C. Edwards Free Throw 2 of 2 (4 PTS),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
639,PT04M17.00S,2020-12-19T03:10:38.8Z,4,REGULAR,2pt,Jump Shot,[],204020,75.77201051248358,76.04932598039215,1610612751,77,104,2020-12-19T03:10:44Z,6290000,130.0,175.0,1,right,MISS T. Johnson 21' pullup Shot,[204020],1610612751.0,BKN,pullup,,,Johnson,T. Johnson,,,,,,,,21.83,Missed,,,,,,,,,,,,,,,,
640,PT04M15.00S,2020-12-19T03:10:40.8Z,4,REGULAR,rebound,defensive,[],1629035,,,1610612738,77,104,2020-12-19T03:10:49Z,6300000,,,0,,C. Edwards REBOUND (Off:0 Def:2),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,639.0,2.0,2.0,0.0,,,,,,,,,,,,
641,PT04M08.00S,2020-12-19T03:10:47.9Z,4,REGULAR,2pt,Jump Shot,[],1630174,7.178055190538765,16.00030637254902,1610612738,79,104,2020-12-19T03:11:00Z,6310000,170.0,15.0,1,left,A. Nesmith 17' Jump Shot (7 PTS) (T. Waters 2 AST),"[1630174, 1629682]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,17.07,Made,,,,,7.0,,,,,,T. Waters,1629682.0,2.0,,,
643,PT03M55.00S,2020-12-19T03:11:00.3Z,4,REGULAR,turnover,lost ball,[],1627752,,,1610612751,79,104,2020-12-19T03:11:08Z,6330000,,,0,,T. Prince lost ball TURNOVER (3 TO),"[1627752, 1629682]",1610612751.0,BKN,,,,Prince,T. Prince,,,,,3.0,Waters,1629682.0,,,,,,,,,,,,,,,,,,
644,PT03M55.00S,2020-12-19T03:11:00.3Z,4,REGULAR,steal,,[],1629682,,,1610612738,79,104,2020-12-19T03:11:24Z,6340000,,,0,,T. Waters STEAL (3 STL),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M49.00S,2020-12-19T03:11:06.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630202,9.806176084099869,48.10814950980392,1610612738,79,104,2020-12-19T03:11:14Z,6350000,9.0,40.0,1,left,MISS P. Pritchard running Layup - blocked,"[1630202, 1628971]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,,,,4.08,Missed,,,,,,,,,,,,,,Brown,1628971.0,
646,PT03M49.00S,2020-12-19T03:11:06.7Z,4,REGULAR,block,,[],1628971,,,1610612738,79,104,2020-12-19T03:11:08Z,6360000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M47.00S,2020-12-19T03:11:08.7Z,4,REGULAR,rebound,defensive,[],204020,,,1610612751,79,104,2020-12-19T03:11:14Z,6370000,,,0,,T. Johnson REBOUND (Off:0 Def:1),[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,645.0,1.0,1.0,0.0,,,,,,,,,,,,
648,PT03M44.00S,2020-12-19T03:11:11.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,87.07293035479631,2.7650122549019605,1610612751,79,107,2020-12-19T03:11:21Z,6380000,-236.0,69.0,1,right,T. Prince 24' 3PT  (3 PTS) (B. Brown 1 AST),"[1627752, 1628971]",1610612751.0,BKN,,,,Prince,T. Prince,,,,,,,,24.61,Made,,,,,3.0,,,,,,B. Brown,1628971.0,1.0,,,
650,PT03M40.00S,2020-12-19T03:11:21.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,79,107,2020-12-19T03:23:43Z,6400000,,,0,,B. Brown take personal FOUL (2 PF) (Pritchard 2 FT),"[1628971, 1630202]",1610612751.0,BKN,take,,,Brown,B. Brown,,,,,,,,,,,,,,,1628954.0,2.0,0.0,Pritchard,1630202.0,,,,,,
652,PT03M40.00S,2020-12-19T03:11:43.0Z,4,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,79,107,2020-12-19T03:11:43Z,6420000,,,0,,MISS P. Pritchard Free Throw 1 of 2,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,Missed,,,,,,,,,,,,,,,,
653,PT03M40.00S,2020-12-19T03:11:43.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,79,107,2020-12-19T03:11:43Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,
654,PT03M40.00S,2020-12-19T03:11:44.3Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,79,107,2020-12-19T03:11:52Z,6440000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M40.00S,2020-12-19T03:11:44.3Z,4,REGULAR,substitution,in,[],1628518,,,1610612738,79,107,2020-12-19T03:11:52Z,6450000,,,0,,SUB in: A. Jefferson,[1628518],1610612738.0,BOS,,,,Jefferson,A. Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M40.00S,2020-12-19T03:11:43.0Z,4,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,79,107,2020-12-19T03:12:03Z,6460000,,,0,,MISS P. Pritchard Free Throw 2 of 2,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,Missed,,,,,,,,,,,,,,,,
657,PT03M38.00S,2020-12-19T03:11:45.0Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612738,79,107,2020-12-19T03:12:03Z,6470000,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,656.0,4.0,3.0,1.0,,,,,,,,,,,,
658,PT03M26.00S,2020-12-19T03:12:13.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629035,6.521024967148489,95.65716911764706,1610612738,79,107,2020-12-19T03:12:18Z,6480000,-228.0,9.0,1,left,MISS C. Edwards 3PT,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,22.85,Missed,,,,,,,,,,,,,,,,
659,PT03M23.00S,2020-12-19T03:12:15.6Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612738,79,107,2020-12-19T03:12:15Z,6490000,,,0,,A. Nesmith REBOUND (Off:2 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,658.0,5.0,3.0,2.0,,,,,,,,,,,,
660,PT03M21.00S,2020-12-19T03:12:17.4Z,4,REGULAR,turnover,bad pass,[],1630174,,,1610612738,79,107,2020-12-19T03:12:21Z,6500000,,,0,,A. Nesmith bad pass TURNOVER (5 TO),"[1630174, 1628971]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,5.0,Brown,1628971.0,,,,,,,,,,,,,,,,,,
661,PT03M21.00S,2020-12-19T03:12:17.4Z,4,REGULAR,steal,,[],1628971,,,1610612751,79,107,2020-12-19T03:12:19Z,6510000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M17.00S,2020-12-19T03:12:21.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627752,70.12155059132719,18.206188725490197,1610612751,79,110,2020-12-19T03:12:30Z,6520000,-159.0,228.0,1,right,T. Prince 27' 3PT  (6 PTS) (T. Luwawu-Cabarrot 3 AST),"[1627752, 1627789]",1610612751.0,BKN,,,,Prince,T. Prince,,,,,,,,27.83,Made,,,,,6.0,,,,,,T. Luwawu-Cabarrot,1627789.0,3.0,,,
664,PT03M03.00S,2020-12-19T03:12:35.8Z,4,REGULAR,3pt,Jump Shot,[],1629035,30.17411300919842,64.28462009803921,1610612738,79,110,2020-12-19T03:12:43Z,6540000,-71.0,231.0,1,left,MISS C. Edwards 24' pullup 3PT,[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,,,,24.19,Missed,,,,,,,,,,,,,,,,
665,PT03M02.00S,2020-12-19T03:12:36.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,79,110,2020-12-19T03:12:43Z,6550000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,664.0,,,,,,,,,,,,,,,
666,PT03M02.00S,2020-12-19T03:12:43.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,79,110,2020-12-19T03:12:43Z,6560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M47.00S,2020-12-19T03:13:09.8Z,4,REGULAR,foul,offensive,['inpenalty'],1627789,,,1610612751,79,110,2020-12-19T03:13:32Z,6580000,,,0,,T. Luwawu-Cabarrot charge offensive FOUL (1 PF),"[1627789, 1629682]",1610612751.0,BKN,charge,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Waters,1629682.0,,,,,,
670,PT02M47.00S,2020-12-19T03:13:09.8Z,4,REGULAR,turnover,offensive foul,[],1627789,,,1610612751,79,110,2020-12-19T03:13:09Z,6600000,,,0,,T. Luwawu-Cabarrot offensive foul TURNOVER (2 TO),[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,2.0,,,,,,,,,,1626301.0,,,,,,,,,,
671,PT02M47.00S,2020-12-19T03:13:26.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,79,110,2020-12-19T03:13:26Z,6610000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M35.00S,2020-12-19T03:16:44.2Z,4,REGULAR,turnover,out-of-bounds,[],1628518,,,1610612738,79,110,2020-12-19T03:16:51Z,6620000,,,0,,A. Jefferson bad pass out-of-bounds TURNOVER (1 TO),[1628518],1610612738.0,BOS,bad pass,,,Jefferson,A. Jefferson,,,,,1.0,,,,,,,,,,1628954.0,,,,,,,,,,
673,PT02M21.00S,2020-12-19T03:17:04.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,93.51182654402102,95.41207107843137,1610612751,79,110,2020-12-19T03:17:09Z,6630000,227.0,8.0,1,right,MISS T. Prince 3PT,[1627752],1610612751.0,BKN,,,,Prince,T. Prince,,,,,,,,22.73,Missed,,,,,,,,,,,,,,,,
674,PT02M18.00S,2020-12-19T03:17:07.9Z,4,REGULAR,rebound,defensive,[],1628518,,,1610612738,79,110,2020-12-19T03:17:09Z,6640000,,,0,,A. Jefferson REBOUND (Off:0 Def:1),[1628518],1610612738.0,BOS,,,,Jefferson,A. Jefferson,,,,,,,,,,673.0,1.0,1.0,0.0,,,,,,,,,,,,
675,PT02M10.00S,2020-12-19T03:17:15.6Z,4,REGULAR,3pt,Jump Shot,[],1629682,29.38567674113009,13.794424019607842,1610612738,82,110,2020-12-19T03:17:20Z,6650000,181.0,224.0,1,left,T. Waters 28' 3PT  (7 PTS) (C. Edwards 1 AST),"[1629682, 1629035]",1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,28.78,Made,,,,,7.0,,,,,,C. Edwards,1629035.0,1.0,,,
676,PT02M02.00S,2020-12-19T03:17:26.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,82,110,2020-12-19T03:17:26Z,6660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT01M52.00S,2020-12-19T03:17:50.3Z,4,REGULAR,foul,personal,['2freethrow'],1628518,,,1610612751,82,110,2020-12-19T03:17:56Z,6670000,,,0,,A. Jefferson shooting personal FOUL (1 PF) (Perry 2 FT),"[1628518, 1629617]",1610612738.0,BOS,shooting,,,Jefferson,A. Jefferson,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Perry,1629617.0,,,,,,
680,PT01M52.00S,2020-12-19T03:18:10.9Z,4,REGULAR,freethrow,1 of 2,[],1629617,,,1610612751,82,110,2020-12-19T03:18:27Z,6690000,,,0,,MISS R. Perry Free Throw 1 of 2,[1629617],1610612751.0,BKN,,,,Perry,R. Perry,,,,,,,,,Missed,,,,,,,,,,,,,,,,
681,PT01M52.00S,2020-12-19T03:18:10.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,82,110,2020-12-19T03:18:27Z,6700000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,680.0,,,,,,,,,,,,,,,
682,PT01M52.00S,2020-12-19T03:18:10.9Z,4,REGULAR,freethrow,2 of 2,[],1629617,,,1610612751,82,110,2020-12-19T03:18:27Z,6710000,,,0,,MISS R. Perry Free Throw 2 of 2,[1629617],1610612751.0,BKN,,,,Perry,R. Perry,,,,,,,,,Missed,,,,,,,,,,,,,,,,
683,PT01M49.00S,2020-12-19T03:18:13.9Z,4,REGULAR,rebound,offensive,[],1627789,,,1610612751,82,110,2020-12-19T03:18:27Z,6720000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:1 Def:2),[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,682.0,3.0,2.0,1.0,,,,,,,,,,,,
684,PT01M49.00S,2020-12-19T03:18:31.2Z,4,REGULAR,foul,offensive,['inpenalty'],1627789,,,1610612751,82,110,2020-12-19T03:20:23Z,6730000,,,0,,T. Luwawu-Cabarrot charge offensive FOUL (2 PF),"[1627789, 1628518]",1610612751.0,BKN,charge,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,202041.0,2.0,0.0,Jefferson,1628518.0,,,,,,
686,PT01M49.00S,2020-12-19T03:18:31.2Z,4,REGULAR,turnover,offensive foul,[],1627789,,,1610612751,82,110,2020-12-19T03:18:31Z,6750000,,,0,,T. Luwawu-Cabarrot offensive foul TURNOVER (3 TO),[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,3.0,,,,,,,,,,202041.0,,,,,,,,,,
687,PT01M34.00S,2020-12-19T03:19:06.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,33.327858081471746,52.76501225490197,1610612738,85,110,2020-12-19T03:19:12Z,6760000,-14.0,261.0,1,left,P. Pritchard 26' 3PT  (3 PTS) (T. Waters 3 AST),"[1630202, 1629682]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,26.12,Made,,,,,3.0,,,,,,T. Waters,1629682.0,3.0,,,
689,PT01M25.00S,2020-12-19T03:19:20.2Z,4,REGULAR,3pt,Jump Shot,[],204020,63.9454664914586,43.94148284313725,1610612751,85,110,2020-12-19T03:19:26Z,6780000,-30.0,286.0,1,right,MISS T. Johnson 28' 3PT,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,28.8,Missed,,,,,,,,,,,,,,,,
690,PT01M22.00S,2020-12-19T03:19:23.2Z,4,REGULAR,rebound,defensive,[],1629682,,,1610612738,85,110,2020-12-19T03:19:26Z,6790000,,,0,,T. Waters REBOUND (Off:0 Def:2),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,689.0,2.0,2.0,0.0,,,,,,,,,,,,
691,PT01M11.00S,2020-12-19T03:19:35.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,8.886333771353483,35.853247549019606,1610612738,87,110,2020-12-19T03:19:45Z,6800000,71.0,31.0,1,left,A. Nesmith 7' turnaround fadeaway Jump Shot (9 PTS) (T. Waters 4 AST),"[1630174, 1629682]",1610612738.0,BOS,turnaround fadeaway,,,Nesmith,A. Nesmith,,,,,,,,7.72,Made,,,,,9.0,,,,,,T. Waters,1629682.0,4.0,,,
693,PT00M52.70S,2020-12-19T03:19:59.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629682,,,1610612751,87,110,2020-12-19T03:20:19Z,6820000,,,0,,T. Waters shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629682, 204020]",1610612738.0,BOS,shooting,,,Waters,T. Waters,,,,,,,,,,,,,,,202041.0,1.0,0.0,Johnson,204020.0,,,,,,
695,PT00M52.70S,2020-12-19T03:20:26.9Z,4,REGULAR,freethrow,1 of 2,[],204020,,,1610612751,87,110,2020-12-19T03:20:26Z,6840000,,,0,,MISS T. Johnson Free Throw 1 of 2,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
696,PT00M52.70S,2020-12-19T03:20:26.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,87,110,2020-12-19T03:20:26Z,6850000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,695.0,,,,,,,,,,,,,,,
697,PT00M52.70S,2020-12-19T03:20:41.5Z,4,REGULAR,freethrow,2 of 2,[],204020,,,1610612751,87,111,2020-12-19T03:20:41Z,6860000,,,0,,T. Johnson Free Throw 2 of 2 (1 PTS),[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
698,PT00M36.30S,2020-12-19T03:20:59.6Z,4,REGULAR,3pt,Jump Shot,[],1630202,25.969119579500656,82.421875,1610612738,87,111,2020-12-19T03:21:04Z,6870000,-162.0,192.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,25.1,Missed,,,,,,,,,,,,,,,,
699,PT00M33.30S,2020-12-19T03:21:02.6Z,4,REGULAR,rebound,defensive,[],1629617,,,1610612751,87,111,2020-12-19T03:21:04Z,6880000,,,0,,R. Perry REBOUND (Off:0 Def:2),[1629617],1610612751.0,BKN,,,,Perry,R. Perry,,,,,,,,,,698.0,2.0,2.0,0.0,,,,,,,,,,,,
