actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
622,PT06M24.00S,2021-04-28T01:07:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,7.5722733245729295,54.970894607843135,1610612738,91,95,2021-04-28T01:07:13Z,6110000,-25.0,19.0,1,left,MISS M. Smart driving finger roll Layup,[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,3.11,Missed,,,,,,,,,,,,,,,,,,,
623,PT06M24.00S,2021-04-28T01:07:07.8Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,91,95,2021-04-28T01:07:13Z,6120000,,,0,,D. Bazley REBOUND (Off:1 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,622.0,7.0,6.0,1.0,,,,,,,,
624,PT06M18.00S,2021-04-28T01:07:14.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629647,90.62089356110381,54.23560049019608,1610612760,91,95,2021-04-28T01:07:46Z,6130000,21.0,36.0,1,right,MISS D. Bazley driving floating Shot,[1629647],1610612760.0,OKC,driving floating,,,Bazley,D. Bazley,,,,,4.15,Missed,,,,,,,,,,,,,,,,,,,
625,PT06M16.00S,2021-04-28T01:07:16.6Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,91,95,2021-04-28T01:07:29Z,6140000,,,0,,D. Bazley REBOUND (Off:2 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,624.0,8.0,6.0,2.0,,,,,,,,
626,PT06M16.00S,2021-04-28T01:07:17.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629647,94.40999984741211,50.0,1610612760,91,97,2021-04-28T01:07:17Z,6150000,0.0,0.0,1,right,D. Bazley tip Layup (17 PTS),[1629647],1610612760.0,OKC,tip,,,Bazley,D. Bazley,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,,,,
627,PT06M16.00S,2021-04-28T01:07:22.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,91,97,2021-04-28T01:07:23Z,6160000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M16.00S,2021-04-28T01:09:16.2Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,91,97,2021-04-28T01:09:48Z,6170000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M16.00S,2021-04-28T01:09:16.2Z,4,REGULAR,substitution,out,[],1629641,,,1610612738,91,97,2021-04-28T01:09:48Z,6180000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M16.00S,2021-04-28T01:09:16.2Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,91,97,2021-04-28T01:09:48Z,6190000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M16.00S,2021-04-28T01:09:16.2Z,4,REGULAR,substitution,in,[],203095,,,1610612738,91,97,2021-04-28T01:09:48Z,6200000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M56.00S,2021-04-28T01:10:28.2Z,4,REGULAR,2pt,Jump Shot,[],1628436,25.443495400788436,44.921875,1610612738,93,97,2021-04-28T01:10:33Z,6210000,25.0,187.0,1,left,L. Kornet 18' Jump Shot (8 PTS) (P. Pritchard 2 AST),"[1628436, 1630202]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,18.84,Made,8.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,,
634,PT05M40.00S,2021-04-28T01:10:45.1Z,4,REGULAR,turnover,bad pass,[],1630177,,,1610612760,93,97,2021-04-28T01:10:51Z,6230000,,,0,,T. Maledon bad pass TURNOVER (5 TO),"[1630177, 1630202]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,5.0,Pritchard,1630202.0,,,,,,,,,,,,
635,PT05M40.00S,2021-04-28T01:10:45.1Z,4,REGULAR,steal,,[],1630202,,,1610612738,93,97,2021-04-28T01:10:47Z,6240000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M36.00S,2021-04-28T01:10:52.6Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,93,97,2021-04-28T01:11:39Z,6250000,,,0,,J. Brown lost ball TURNOVER (3 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,3.0,,,,,,,,,,,,,,
637,PT05M36.00S,2021-04-28T01:11:09.7Z,4,REGULAR,foul,personal,[],1627759,,,1610612760,93,97,2021-04-28T01:11:15Z,6260000,,,0,,J. Brown loose ball personal FOUL (2 PF),"[1627759, 1629647]",1610612738.0,BOS,loose ball,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Bazley,1629647.0,,,
639,PT05M23.00S,2021-04-28T01:11:23.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,70.90998685939553,19.676776960784316,1610612760,93,97,2021-04-28T01:11:42Z,6280000,-152.0,221.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
640,PT05M21.00S,2021-04-28T01:11:29.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,93,97,2021-04-28T01:11:29Z,6290000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,
641,PT05M21.00S,2021-04-28T01:11:31.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,93,97,2021-04-28T01:11:31Z,6300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M12.00S,2021-04-28T01:11:40.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,5.732588699080158,51.53952205882353,1610612738,95,97,2021-04-28T01:11:46Z,6310000,-8.0,1.0,1,left,L. Kornet alley-oop DUNK (10 PTS) (P. Pritchard 3 AST),"[1628436, 1630202]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,0.78,Made,10.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,,,
644,PT04M49.00S,2021-04-28T01:12:10.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612760,95,97,2021-04-28T01:12:17Z,6330000,,,0,,P. Pritchard personal FOUL (3 PF) (Roby 2 FT),"[1630202, 1629676]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,1627963.0,3.0,0.0,Roby,1629676.0,,,
646,PT04M49.00S,2021-04-28T01:12:35.6Z,4,REGULAR,freethrow,1 of 2,[],1629676,,,1610612760,95,98,2021-04-28T01:12:35Z,6350000,,,0,,I. Roby Free Throw 1 of 2 (8 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
647,PT04M49.00S,2021-04-28T01:12:38.8Z,4,REGULAR,substitution,out,[],1630177,,,1610612760,95,98,2021-04-28T01:12:42Z,6360000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M49.00S,2021-04-28T01:12:38.8Z,4,REGULAR,substitution,in,[],1629660,,,1610612760,95,98,2021-04-28T01:12:42Z,6370000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M49.00S,2021-04-28T01:12:59.4Z,4,REGULAR,freethrow,2 of 2,[],1629676,,,1610612760,95,99,2021-04-28T01:12:59Z,6380000,,,0,,I. Roby Free Throw 2 of 2 (9 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
650,PT04M36.00S,2021-04-28T01:13:13.5Z,4,REGULAR,3pt,Jump Shot,[],1630202,5.075558475689881,96.39246323529412,1610612738,95,99,2021-04-28T01:13:18Z,6390000,-232.0,-5.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
651,PT04M34.00S,2021-04-28T01:13:15.5Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,95,99,2021-04-28T01:13:18Z,6400000,,,0,,I. Roby REBOUND (Off:0 Def:4),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,650.0,4.0,4.0,0.0,,,,,,,,
652,PT04M31.00S,2021-04-28T01:13:20.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612760,95,99,2021-04-28T01:13:31Z,6410000,,,0,,J. Brown shooting personal FOUL (3 PF) (Dort 2 FT),"[1627759, 1629652]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Dort,1629652.0,,,
654,PT04M31.00S,2021-04-28T01:13:49.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629652,,,1610612760,95,100,2021-04-28T01:13:49Z,6430000,,,0,,L. Dort Free Throw 1 of 2 (22 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
655,PT04M31.00S,2021-04-28T01:14:07.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629652,,,1610612760,95,101,2021-04-28T01:14:07Z,6440000,,,0,,L. Dort Free Throw 2 of 2 (23 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
656,PT04M12.00S,2021-04-28T01:14:27.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,10.463206307490145,45.65716911764706,1610612738,95,101,2021-04-28T01:14:33Z,6450000,22.0,46.0,1,left,MISS J. Brown driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,5.08,Missed,,,,,,,,,,,,,,,,,,,
657,PT04M11.00S,2021-04-28T01:14:28.5Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,95,101,2021-04-28T01:14:28Z,6460000,,,0,,J. Brown REBOUND (Off:1 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,656.0,10.0,9.0,1.0,,,,,,,,
658,PT04M08.00S,2021-04-28T01:14:31.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,12.040078843626807,3.2552083333333335,1610612738,95,101,2021-04-28T01:14:39Z,6470000,234.0,61.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,,
659,PT04M06.00S,2021-04-28T01:14:33.8Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,95,101,2021-04-28T01:14:39Z,6480000,,,0,,D. Bazley REBOUND (Off:2 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,658.0,9.0,7.0,2.0,,,,,,,,
660,PT03M48.00S,2021-04-28T01:14:51.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629676,90.88370565045992,43.69638480392157,1610612760,95,101,2021-04-28T01:15:07Z,6490000,-32.0,33.0,1,right,MISS I. Roby driving bank Shot,[1629676],1610612760.0,OKC,driving bank,,,Roby,I. Roby,,,,,4.58,Missed,,,,,,,,,,,,,,,,,,,
661,PT03M46.00S,2021-04-28T01:14:53.9Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,95,101,2021-04-28T01:15:07Z,6500000,,,0,,L. Kornet REBOUND (Off:2 Def:5),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,660.0,7.0,5.0,2.0,,,,,,,,
662,PT03M40.00S,2021-04-28T01:15:00.2Z,4,REGULAR,3pt,Jump Shot,[],203095,28.728646517739815,72.61795343137256,1610612738,95,101,2021-04-28T01:15:48Z,6510000,-113.0,218.0,1,left,MISS E. Fournier 24' pullup 3PT,[203095],1610612738.0,BOS,pullup,,,Fournier,E. Fournier,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,,
663,PT03M38.00S,2021-04-28T01:15:02.2Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,95,101,2021-04-28T01:15:10Z,6520000,,,0,,I. Roby REBOUND (Off:0 Def:5),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,662.0,5.0,5.0,0.0,,,,,,,,
664,PT03M37.00S,2021-04-28T01:15:07.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,95,101,2021-04-28T01:15:08Z,6530000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M37.00S,2021-04-28T01:16:14.3Z,4,REGULAR,substitution,out,[],1628436,,,1610612760,95,101,2021-04-28T01:16:39Z,6540000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M37.00S,2021-04-28T01:16:14.3Z,4,REGULAR,substitution,in,[],202684,,,1610612760,95,101,2021-04-28T01:16:39Z,6550000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M27.00S,2021-04-28T01:16:50.6Z,4,REGULAR,3pt,Jump Shot,[],1630197,71.04139290407359,19.431678921568626,1610612760,95,101,2021-04-28T01:16:55Z,6560000,-153.0,220.0,1,right,MISS A. Pokusevski 26' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
668,PT03M24.00S,2021-04-28T01:16:53.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,95,101,2021-04-28T01:16:55Z,6570000,,,0,,J. Brown REBOUND (Off:1 Def:10),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,667.0,11.0,10.0,1.0,,,,,,,,
669,PT03M13.00S,2021-04-28T01:17:04.0Z,4,REGULAR,3pt,Jump Shot,[],1627759,32.40801576872536,54.970894607843135,1610612738,95,101,2021-04-28T01:17:10Z,6580000,-25.0,252.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
670,PT03M10.00S,2021-04-28T01:17:07.0Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,95,101,2021-04-28T01:17:10Z,6590000,,,0,,D. Bazley REBOUND (Off:2 Def:8),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,669.0,10.0,8.0,2.0,,,,,,,,
671,PT02M59.00S,2021-04-28T01:17:21.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,95,101,2021-04-28T01:17:21Z,6600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M52.00S,2021-04-28T01:17:44.0Z,4,REGULAR,3pt,Jump Shot,[],1629660,71.30420499342969,86.34344362745098,1610612760,95,104,2021-04-28T01:17:50Z,6610000,182.0,217.0,1,right,T. Jerome 28' 3PT step back (13 PTS),[1629660],1610612760.0,OKC,step back,,,Jerome,T. Jerome,,,,,28.32,Made,13.0,,,,,,,,,,,,,,,,,,
673,PT02M38.00S,2021-04-28T01:17:58.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,30.831143232588698,59.3826593137255,1610612738,95,104,2021-04-28T01:18:59Z,6620000,-47.0,237.0,1,left,MISS P. Pritchard 24' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,24.19,Missed,,,,,,,,,,,,,,,,,,,
674,PT02M33.00S,2021-04-28T01:18:03.4Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,95,104,2021-04-28T01:18:09Z,6630000,,,0,,I. Roby REBOUND (Off:0 Def:6),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,673.0,6.0,6.0,0.0,,,,,,,,
675,PT02M25.00S,2021-04-28T01:18:11.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629647,89.43823915900131,46.392463235294116,1610612760,95,106,2021-04-28T01:19:47Z,6640000,-18.0,47.0,1,right,D. Bazley running Layup (19 PTS) (A. Pokusevski 4 AST),"[1629647, 1630197]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,5.01,Made,19.0,A. Pokusevski,1630197.0,4.0,,,,,,,,,,,,,,,
677,PT02M16.00S,2021-04-28T01:18:51.4Z,4,REGULAR,substitution,out,[],1630197,,,1610612738,95,106,2021-04-28T01:18:54Z,6660000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M16.00S,2021-04-28T01:18:51.4Z,4,REGULAR,substitution,in,[],1629026,,,1610612738,95,106,2021-04-28T01:18:54Z,6670000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M14.00S,2021-04-28T01:19:23.6Z,4,REGULAR,jumpball,recovered,[],0,,,1610612738,95,106,2021-04-28T01:19:23Z,6680000,,,0,,Jump Ball J. Brown vs. I. Roby: Tip to Team (BOS),"[1627759, 1629676]",1610612738.0,BOS,heldball,Team (BOS),,,,Brown,1627759.0,Roby,1629676.0,,,,,,,,,,,,,,,,,,,,,
682,PT02M13.00S,2021-04-28T01:19:29.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,95,106,2021-04-28T01:19:29Z,6710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M03.00S,2021-04-28T01:19:38.2Z,4,REGULAR,3pt,Jump Shot,[],1630202,22.552562417871222,89.28462009803921,1610612738,95,106,2021-04-28T01:19:46Z,6720000,-196.0,159.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
684,PT02M00.00S,2021-04-28T01:19:41.2Z,4,REGULAR,rebound,offensive,[],202684,,,1610612738,95,106,2021-04-28T01:19:46Z,6730000,,,0,,T. Thompson REBOUND (Off:3 Def:1),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,683.0,4.0,1.0,3.0,,,,,,,,
685,PT02M00.00S,2021-04-28T01:19:42.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,5.590000152587891,50.0,1610612738,97,106,2021-04-28T01:19:42Z,6740000,0.0,0.0,1,left,T. Thompson putback Layup (2 PTS),[202684],1610612738.0,BOS,putback,,,Thompson,T. Thompson,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
686,PT01M45.00S,2021-04-28T01:20:00.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629676,90.22667542706965,50.06893382352941,1610612760,97,108,2021-04-28T01:20:06Z,6750000,0.0,39.0,1,right,I. Roby driving DUNK (11 PTS) (T. Jerome 3 AST),"[1629676, 1629660]",1610612760.0,OKC,driving,,,Roby,I. Roby,,,,,3.94,Made,11.0,T. Jerome,1629660.0,3.0,,,,,,,,,,,,,,,
688,PT01M32.00S,2021-04-28T01:20:19.4Z,4,REGULAR,3pt,Jump Shot,[],203935,34.773324572930356,73.62132352941177,1610612738,100,108,2021-04-28T01:20:41Z,6770000,-118.0,274.0,1,left,M. Smart 29' 3PT  (12 PTS) (P. Pritchard 4 AST),"[203935, 1630202]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,29.87,Made,12.0,P. Pritchard,1630202.0,4.0,,,,,,,,,,,,,,,
690,PT01M08.00S,2021-04-28T01:20:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,92.59198423127464,53.255208333333336,1610612760,100,110,2021-04-28T01:20:55Z,6790000,16.0,17.0,1,right,T. Jerome driving Layup (15 PTS),[1629660],1610612760.0,OKC,driving,,,Jerome,T. Jerome,,,,,2.36,Made,15.0,,,,,,,,,,,,,,,,,,
691,PT01M01.00S,2021-04-28T01:20:57.1Z,4,REGULAR,3pt,Jump Shot,[],1630202,27.151773981603156,17.715992647058822,1610612738,103,110,2021-04-28T01:21:02Z,6800000,161.0,203.0,1,left,P. Pritchard 25' 3PT pullup (26 PTS) (M. Smart 6 AST),"[1630202, 203935]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,25.91,Made,26.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,,
693,PT00M58.20S,2021-04-28T01:21:04.7Z,4,REGULAR,turnover,bad pass,[],1629660,,,1610612760,103,110,2021-04-28T01:21:23Z,6820000,,,0,,T. Jerome bad pass TURNOVER (3 TO),"[1629660, 203095]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,3.0,Fournier,203095.0,,,,,,,,,,,,
694,PT00M58.20S,2021-04-28T01:21:04.7Z,4,REGULAR,steal,,[],203095,,,1610612738,103,110,2021-04-28T01:21:23Z,6830000,,,0,,E. Fournier STEAL (4 STL),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M57.90S,2021-04-28T01:21:08.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203095,7.440867279894875,49.08854166666667,1610612738,105,110,2021-04-28T01:21:23Z,6840000,5.0,17.0,1,left,E. Fournier Layup (10 PTS),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,1.8,Made,10.0,,,,,,,,,,,,,,,,,,
696,PT00M49.10S,2021-04-28T01:21:16.8Z,4,REGULAR,turnover,lost ball,[],1629647,,,1610612760,105,110,2021-04-28T01:21:34Z,6850000,,,0,,D. Bazley lost ball TURNOVER (6 TO),"[1629647, 1627759]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,6.0,Brown,1627759.0,,,,,,,,,,,,
697,PT00M49.10S,2021-04-28T01:21:16.8Z,4,REGULAR,steal,,[],1627759,,,1610612738,105,110,2021-04-28T01:21:19Z,6860000,,,0,,J. Brown STEAL (4 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M47.90S,2021-04-28T01:21:27.6Z,4,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612738,105,110,2021-04-28T01:21:37Z,6870000,,,0,,T. Jerome shooting personal FOUL (4 PF) (Smart 2 FT),"[1629660, 203935]",1610612760.0,OKC,shooting,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,1627963.0,4.0,0.0,Smart,203935.0,,,
700,PT00M47.90S,2021-04-28T01:21:50.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203935,,,1610612738,106,110,2021-04-28T01:21:50Z,6890000,,,0,,M. Smart Free Throw 1 of 2 (13 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
701,PT00M47.90S,2021-04-28T01:21:56.6Z,4,REGULAR,substitution,out,[],202684,,,1610612738,106,110,2021-04-28T01:22:00Z,6900000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M47.90S,2021-04-28T01:21:56.6Z,4,REGULAR,substitution,in,[],1629641,,,1610612738,106,110,2021-04-28T01:22:00Z,6910000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M47.90S,2021-04-28T01:22:07.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203935,,,1610612738,107,110,2021-04-28T01:22:07Z,6920000,,,0,,M. Smart Free Throw 2 of 2 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
704,PT00M38.60S,2021-04-28T01:22:20.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,92.24704336399473,52.642463235294116,1610612760,107,112,2021-04-28T01:22:26Z,6930000,13.0,20.0,1,right,D. Bazley driving DUNK (21 PTS) (L. Dort 2 AST),"[1629647, 1629652]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,2.43,Made,21.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,,,,
706,PT00M30.80S,2021-04-28T01:22:30.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612738,107,112,2021-04-28T01:22:42Z,6950000,,,0,,L. Dort shooting personal FOUL (4 PF) (Pritchard 2 FT),"[1629652, 1630202]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,202058.0,4.0,0.0,Pritchard,1630202.0,,,
708,PT00M30.80S,2021-04-28T01:22:51.9Z,4,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,108,112,2021-04-28T01:22:51Z,6970000,,,0,,P. Pritchard Free Throw 1 of 2 (27 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
709,PT00M30.80S,2021-04-28T01:23:05.7Z,4,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,109,112,2021-04-28T01:23:05Z,6980000,,,0,,P. Pritchard Free Throw 2 of 2 (28 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
710,PT00M30.80S,2021-04-28T01:23:09.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,109,112,2021-04-28T01:23:09Z,6990000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M30.80S,2021-04-28T01:24:21.9Z,4,REGULAR,substitution,out,[],1629676,,,1610612760,109,112,2021-04-28T01:24:40Z,7000000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
