actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
353,PT10M23.00S,2021-05-15T19:18:45.3Z,3,REGULAR,steal,,[],1630162,,,1610612750,49,70,2021-05-15T19:18:46Z,3480000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M19.00S,2021-05-15T19:18:49.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,5.601182654402102,50.06893382352941,1610612750,51,70,2021-05-15T19:18:56Z,3490000,0.0,0.0,1,left,A. Edwards running Layup (7 PTS) (R. Rubio 3 AST),"[1630162, 201937]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,0.04,Made,,,,,,,7.0,R. Rubio,201937.0,3.0,,,,,,,,,
356,PT09M57.00S,2021-05-15T19:19:10.5Z,3,REGULAR,3pt,Jump Shot,[],1628436,68.54467805519053,41.98069852941176,1610612738,51,70,2021-05-15T19:19:15Z,3510000,-40.0,243.0,1,right,MISS L. Kornet 24' 3PT,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M54.00S,2021-05-15T19:19:13.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,51,70,2021-05-15T19:19:15Z,3520000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,356.0,3.0,3.0,0.0,,,,,,,,,,,,,
358,PT09M50.00S,2021-05-15T19:19:19.8Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612750,51,70,2021-05-15T19:19:31Z,3530000,,,0,,L. Kornet shooting personal FOUL (2 PF) (Edwards 2 FT),"[1628436, 1630162]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Edwards,1630162.0,,,,
360,PT09M50.00S,2021-05-15T19:19:39.4Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,52,70,2021-05-15T19:19:39Z,3550000,,,0,,A. Edwards Free Throw 1 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
361,PT09M50.00S,2021-05-15T19:19:50.7Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,53,70,2021-05-15T19:19:50Z,3560000,,,0,,A. Edwards Free Throw 2 of 2 (9 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
362,PT09M34.00S,2021-05-15T19:20:10.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,53,70,2021-05-15T19:20:10Z,3570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT09M26.00S,2021-05-15T19:20:27.6Z,3,REGULAR,2pt,Jump Shot,[],1628369,72.48685939553219,57.666973039215684,1610612738,53,70,2021-05-15T19:20:34Z,3580000,38.0,206.0,1,right,MISS J. Tatum 20' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,20.96,Missed,,,,,,,,,,,,,,,,,,,
364,PT09M23.00S,2021-05-15T19:20:30.8Z,3,REGULAR,rebound,offensive,[],1628400,,,1610612738,53,70,2021-05-15T19:20:30Z,3590000,,,0,,S. Ojeleye REBOUND (Off:2 Def:3),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,363.0,5.0,3.0,2.0,,,,,,,,,,,,,
365,PT09M23.00S,2021-05-15T19:20:31.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628400,92.72339027595268,48.84344362745098,1610612738,53,72,2021-05-15T19:22:53Z,3600000,-6.0,16.0,1,right,S. Ojeleye putback DUNK (4 PTS),[1628400],1610612738.0,BOS,putback,,,Ojeleye,S. Ojeleye,,,,,1.69,Made,,,,,,,4.0,,,,,,,,,,,,
366,PT09M09.00S,2021-05-15T19:20:44.9Z,3,REGULAR,3pt,Jump Shot,[],1626157,3.4986859395532193,95.65716911764706,1610612750,53,72,2021-05-15T19:20:50Z,3610000,-228.0,-20.0,1,left,MISS K. Towns 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,22.91,Missed,,,,,,,,,,,,,,,,,,,
367,PT09M05.00S,2021-05-15T19:20:48.9Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,53,72,2021-05-15T19:20:50Z,3620000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,366.0,2.0,2.0,0.0,,,,,,,,,,,,,
368,PT08M59.00S,2021-05-15T19:20:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,92.85479632063075,52.76501225490197,1610612738,53,72,2021-05-15T19:20:58Z,3630000,14.0,15.0,1,right,MISS P. Pritchard driving Layup,[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
369,PT08M57.00S,2021-05-15T19:20:56.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,53,72,2021-05-15T19:20:58Z,3640000,,,0,,K. Towns REBOUND (Off:5 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,368.0,11.0,6.0,5.0,,,,,,,,,,,,,
370,PT08M43.00S,2021-05-15T19:21:11.0Z,3,REGULAR,3pt,Jump Shot,[],1626156,20.97568988173456,89.77481617647058,1610612750,53,72,2021-05-15T19:21:16Z,3650000,-199.0,145.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,,
371,PT08M40.00S,2021-05-15T19:21:14.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,53,72,2021-05-15T19:21:16Z,3660000,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,370.0,7.0,5.0,2.0,,,,,,,,,,,,,
372,PT08M31.00S,2021-05-15T19:21:25.2Z,3,REGULAR,foul,personal,[],1630183,,,1610612738,53,72,2021-05-15T19:21:57Z,3670000,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1628400]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Ojeleye,1628400.0,,,,
374,PT08M27.00S,2021-05-15T19:21:53.4Z,3,REGULAR,3pt,Jump Shot,[],203095,68.15045992115637,40.26501225490196,1610612738,53,72,2021-05-15T19:22:03Z,3690000,-49.0,247.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
375,PT08M23.00S,2021-05-15T19:21:57.1Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,53,72,2021-05-15T19:21:57Z,3700000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,374.0,4.0,4.0,0.0,,,,,,,,,,,,,
376,PT08M12.00S,2021-05-15T19:22:08.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,13.87976346911958,56.93167892156863,1610612750,53,72,2021-05-15T19:22:17Z,3710000,-35.0,78.0,1,left,MISS R. Rubio 8' floating Shot,[201937],1610612750.0,MIN,floating,,,Rubio,R. Rubio,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,,
377,PT08M09.00S,2021-05-15T19:22:11.0Z,3,REGULAR,rebound,defensive,[],1628400,,,1610612738,53,72,2021-05-15T19:22:17Z,3720000,,,0,,S. Ojeleye REBOUND (Off:2 Def:4),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,376.0,6.0,4.0,2.0,,,,,,,,,,,,,
378,PT07M53.00S,2021-05-15T19:22:27.8Z,3,REGULAR,turnover,lost ball,[],1630202,,,1610612738,53,72,2021-05-15T19:22:31Z,3730000,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 201937]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,1.0,Rubio,201937.0,
379,PT07M53.00S,2021-05-15T19:22:27.8Z,3,REGULAR,steal,,[],201937,,,1610612750,53,72,2021-05-15T19:22:29Z,3740000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M49.00S,2021-05-15T19:22:31.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,6.1268068331143235,49.82383578431372,1610612750,55,72,2021-05-15T19:22:36Z,3750000,1.0,5.0,1,left,J. McDaniels cutting DUNK (2 PTS) (D. Russell 5 AST),"[1630183, 1626156]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,0.52,Made,,,,,,,2.0,D. Russell,1626156.0,5.0,,,,,,,,,
382,PT07M32.00S,2021-05-15T19:22:50.5Z,3,REGULAR,foul,personal,[],1630183,,,1610612738,55,72,2021-05-15T19:24:00Z,3770000,,,0,,J. McDaniels personal FOUL (3 PF),"[1630183, 1628369]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Tatum,1628369.0,,,,
384,PT07M23.00S,2021-05-15T19:23:18.6Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612738,55,72,2021-05-15T19:23:26Z,3790000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Tatum 2 FT),"[1630183, 1628369]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,202007.0,4.0,0.0,Tatum,1628369.0,,,,
386,PT07M23.00S,2021-05-15T19:23:40.7Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,55,73,2021-05-15T19:23:40Z,3810000,,,0,,J. Tatum Free Throw 1 of 2 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
388,PT07M23.00S,2021-05-15T19:23:41.4Z,3,REGULAR,substitution,out,[],1630183,,,1610612738,55,73,2021-05-15T19:23:47Z,3820000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M23.00S,2021-05-15T19:23:41.4Z,3,REGULAR,substitution,in,[],1629006,,,1610612738,55,73,2021-05-15T19:23:47Z,3830000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M23.00S,2021-05-15T19:23:59.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,55,74,2021-05-15T19:23:59Z,3840000,,,0,,J. Tatum Free Throw 2 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
391,PT07M15.00S,2021-05-15T19:24:13.4Z,3,REGULAR,foul,personal,['2freethrow'],1628400,,,1610612750,55,74,2021-05-15T19:24:20Z,3850000,,,0,,S. Ojeleye shooting personal FOUL (1 PF) (Towns 2 FT),"[1628400, 1626157]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Towns,1626157.0,,,,
393,PT07M15.00S,2021-05-15T19:24:37.9Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,56,74,2021-05-15T19:24:37Z,3870000,,,0,,K. Towns Free Throw 1 of 2 (21 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
394,PT07M15.00S,2021-05-15T19:24:52.9Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,57,74,2021-05-15T19:24:52Z,3880000,,,0,,K. Towns Free Throw 2 of 2 (22 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
395,PT07M04.00S,2021-05-15T19:25:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628400,91.93495400788436,58.892463235294116,1610612738,57,76,2021-05-15T19:25:25Z,3890000,44.0,23.0,1,right,S. Ojeleye driving floating Jump Shot (6 PTS) (E. Fournier 4 AST),"[1628400, 203095]",1610612738.0,BOS,driving floating,,,Ojeleye,S. Ojeleye,,,,,5.02,Made,,,,,,,6.0,E. Fournier,203095.0,4.0,,,,,,,,,
397,PT06M50.00S,2021-05-15T19:25:20.2Z,3,REGULAR,3pt,Jump Shot,[],1626157,31.35676741130092,51.53952205882353,1610612750,57,76,2021-05-15T19:25:28Z,3910000,-8.0,242.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.24,Missed,,,,,,,,,,,,,,,,,,,
398,PT06M50.00S,2021-05-15T19:25:20.2Z,3,REGULAR,rebound,defensive,[],1628400,,,1610612738,57,76,2021-05-15T19:25:28Z,3920000,,,0,,S. Ojeleye REBOUND (Off:2 Def:5),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,397.0,7.0,5.0,2.0,,,,,,,,,,,,,
399,PT06M40.00S,2021-05-15T19:25:30.6Z,3,REGULAR,3pt,Jump Shot,[],1630202,94.95729303547962,3.990502450980392,1610612738,57,76,2021-05-15T19:25:36Z,3930000,-230.0,-5.0,1,right,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.01,Missed,,,,,,,,,,,,,,,,,,,
400,PT06M35.00S,2021-05-15T19:25:35.6Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,57,76,2021-05-15T19:25:35Z,3940000,,,0,,L. Kornet REBOUND (Off:3 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,399.0,6.0,3.0,3.0,,,,,,,,,,,,,
401,PT06M35.00S,2021-05-15T19:25:35.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628436,94.40999984741211,50.0,1610612738,57,78,2021-05-15T19:25:35Z,3950000,0.0,0.0,1,right,L. Kornet putback DUNK (6 PTS),[1628436],1610612738.0,BOS,putback,,,Kornet,L. Kornet,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
402,PT06M20.00S,2021-05-15T19:25:50.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,28.203022339027594,21.147365196078432,1610612750,57,78,2021-05-15T19:25:57Z,3960000,144.0,213.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
403,PT06M16.00S,2021-05-15T19:25:54.4Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612750,57,78,2021-05-15T19:33:26Z,3970000,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,402.0,1.0,0.0,1.0,,,,,,,,,,,,,
404,PT06M13.00S,2021-05-15T19:25:59.2Z,3,REGULAR,foul,personal,['2freethrow'],203095,,,1610612750,57,78,2021-05-15T19:26:08Z,3980000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Russell 2 FT),"[203095, 1626156]",1610612738.0,BOS,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Russell,1626156.0,,,,
406,PT06M13.00S,2021-05-15T19:26:11.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,57,78,2021-05-15T19:26:11Z,4000000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M13.00S,2021-05-15T19:28:31.6Z,3,REGULAR,substitution,out,[],201937,,,1610612750,57,78,2021-05-15T19:29:03Z,4010000,,,0,,SUB out: R. Rubio,[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M13.00S,2021-05-15T19:28:31.6Z,3,REGULAR,substitution,in,[],1627823,,,1610612750,57,78,2021-05-15T19:29:03Z,4020000,,,0,,SUB in: J. Hernangomez,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M13.00S,2021-05-15T19:29:09.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626156,,,1610612750,58,78,2021-05-15T19:29:09Z,4030000,,,0,,D. Russell Free Throw 1 of 2 (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
410,PT06M13.00S,2021-05-15T19:29:21.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626156,,,1610612750,58,78,2021-05-15T19:29:21Z,4040000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
411,PT06M10.00S,2021-05-15T19:29:23.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,58,78,2021-05-15T19:29:23Z,4050000,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,410.0,8.0,6.0,2.0,,,,,,,,,,,,,
412,PT05M58.00S,2021-05-15T19:29:36.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612738,58,78,2021-05-15T19:29:46Z,4060000,,,0,,A. Edwards shooting personal FOUL (1 PF) (Fournier 2 FT),"[1630162, 203095]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Fournier,203095.0,,,,
414,PT05M58.00S,2021-05-15T19:29:59.9Z,3,REGULAR,freethrow,1 of 2,[],203095,,,1610612738,58,78,2021-05-15T19:29:59Z,4080000,,,0,,MISS E. Fournier Free Throw 1 of 2,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
415,PT05M58.00S,2021-05-15T19:29:59.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,58,78,2021-05-15T19:29:59Z,4090000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,,
416,PT05M58.00S,2021-05-15T19:30:13.2Z,3,REGULAR,freethrow,2 of 2,[],203095,,,1610612738,58,79,2021-05-15T19:30:13Z,4100000,,,0,,E. Fournier Free Throw 2 of 2 (13 PTS),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
417,PT05M46.00S,2021-05-15T19:30:29.1Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612750,58,79,2021-05-15T19:30:44Z,4110000,,,0,,L. Kornet shooting personal FOUL (3 PF) (Okogie 2 FT),"[1628436, 1629006]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Okogie,1629006.0,,,,
419,PT05M46.00S,2021-05-15T19:30:52.7Z,3,REGULAR,freethrow,1 of 2,[],1629006,,,1610612750,58,79,2021-05-15T19:30:52Z,4130000,,,0,,MISS J. Okogie Free Throw 1 of 2,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
420,PT05M46.00S,2021-05-15T19:30:52.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,58,79,2021-05-15T19:30:52Z,4140000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,419.0,,,,,,,,,,,,,,,,
421,PT05M46.00S,2021-05-15T19:31:09.9Z,3,REGULAR,freethrow,2 of 2,[],1629006,,,1610612750,58,79,2021-05-15T19:31:09Z,4150000,,,0,,MISS J. Okogie Free Throw 2 of 2,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
422,PT05M44.00S,2021-05-15T19:31:11.4Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,58,79,2021-05-15T19:31:11Z,4160000,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,421.0,3.0,3.0,0.0,,,,,,,,,,,,,
423,PT05M34.00S,2021-05-15T19:31:21.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,94.03745072273325,48.84344362745098,1610612738,58,81,2021-05-15T19:31:29Z,4170000,-6.0,4.0,1,right,L. Kornet DUNK (8 PTS) (E. Fournier 5 AST),"[1628436, 203095]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,0.68,Made,,,,,,,8.0,E. Fournier,203095.0,5.0,,,,,,,,,
425,PT05M19.00S,2021-05-15T19:31:37.0Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,58,81,2021-05-15T19:31:41Z,4190000,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 1630202]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,3.0,Pritchard,1630202.0,
426,PT05M19.00S,2021-05-15T19:31:37.0Z,3,REGULAR,steal,,[],1630202,,,1610612738,58,81,2021-05-15T19:31:38Z,4200000,,,0,,P. Pritchard STEAL (3 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M09.00S,2021-05-15T19:31:47.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,81.8166885676741,5.215992647058823,1610612738,58,81,2021-05-15T19:31:51Z,4210000,-224.0,118.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
428,PT05M06.00S,2021-05-15T19:31:50.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,58,81,2021-05-15T19:31:51Z,4220000,,,0,,K. Towns REBOUND (Off:5 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,427.0,12.0,7.0,5.0,,,,,,,,,,,,,
429,PT04M56.00S,2021-05-15T19:31:59.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.995400788436268,51.049325980392155,1610612750,60,81,2021-05-15T19:32:04Z,4230000,-5.0,4.0,1,left,D. Russell driving Layup (11 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,0.65,Made,,,,,,,11.0,,,,,,,,,,,,
430,PT04M39.00S,2021-05-15T19:32:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.51182654402102,50.55912990196079,1610612738,60,83,2021-05-15T19:32:21Z,4240000,3.0,8.0,1,right,J. Tatum driving Layup (20 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,0.89,Made,,,,,,,20.0,,,,,,,,,,,,
431,PT04M29.00S,2021-05-15T19:32:26.4Z,3,REGULAR,3pt,Jump Shot,[],1630162,11.383048620236531,96.14736519607843,1610612750,63,83,2021-05-15T19:32:31Z,4250000,-231.0,55.0,1,left,A. Edwards 3PT  (12 PTS) (D. Russell 6 AST),"[1630162, 1626156]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,23.71,Made,,,,,,,12.0,D. Russell,1626156.0,6.0,,,,,,,,,
433,PT04M10.00S,2021-05-15T19:32:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.38042049934296,51.78462009803921,1610612738,63,83,2021-05-15T19:32:52Z,4270000,9.0,10.0,1,right,MISS J. Tatum reverse Layup,[1628369],1610612738.0,BOS,reverse,,,Tatum,J. Tatum,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,,
434,PT04M08.00S,2021-05-15T19:32:48.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,63,83,2021-05-15T19:32:52Z,4280000,,,0,,K. Towns REBOUND (Off:5 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,433.0,13.0,8.0,5.0,,,,,,,,,,,,,
435,PT03M57.00S,2021-05-15T19:32:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.995400788436268,51.294424019607845,1610612750,63,83,2021-05-15T19:33:04Z,4290000,-6.0,4.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.76,Missed,,,,,,,,,,,,,,,,,,,
436,PT03M57.00S,2021-05-15T19:33:03.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,63,83,2021-05-15T19:33:03Z,4300000,,,0,,K. Towns REBOUND (Off:6 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,435.0,14.0,8.0,6.0,,,,,,,,,,,,,
437,PT03M57.00S,2021-05-15T19:33:04.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612750,63,83,2021-05-15T19:33:23Z,4310000,,,0,,J. Tatum shooting personal FOUL (1 PF) (Towns 2 FT),"[1628369, 1626157]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Towns,1626157.0,,,,
439,PT03M57.00S,2021-05-15T19:33:28.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,64,83,2021-05-15T19:33:28Z,4330000,,,0,,K. Towns Free Throw 1 of 2 (23 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
440,PT03M57.00S,2021-05-15T19:33:29.3Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,64,83,2021-05-15T19:33:35Z,4340000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M57.00S,2021-05-15T19:33:29.3Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,64,83,2021-05-15T19:33:35Z,4350000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
