actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
353,PT09M53.00S,2021-06-02T01:03:26.8Z,3,REGULAR,foul,personal,['1freethrow'],203095,,,1610612751,63,54,2021-06-02T01:03:39Z,3510000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Harden 1 FT),"[203095, 201935]",1610612738.0,BOS,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Harden,201935.0,,,,
355,PT09M53.00S,2021-06-02T01:03:51.0Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,64,54,2021-06-02T01:03:51Z,3530000,,,0,,J. Harden Free Throw 1 of 1 (21 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
356,PT09M45.00S,2021-06-02T01:04:00.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,16.63929040735874,41.98069852941176,1610612738,64,54,2021-06-02T01:04:07Z,3540000,40.0,104.0,1,left,MISS J. Tatum 11' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,11.14,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M38.00S,2021-06-02T01:04:07.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,64,54,2021-06-02T01:04:07Z,3550000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,356.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
358,PT09M23.00S,2021-06-02T01:04:22.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201933,93.64323258869908,48.353247549019606,1610612751,66,54,2021-06-02T01:04:26Z,3560000,-8.0,7.0,1,right,B. Griffin cutting DUNK (4 PTS) (J. Harris 2 AST),"[201933, 203925]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,1.1,Made,,,,,,,4.0,J. Harris,203925.0,2.0,,,,,,,,,
360,PT09M20.00S,2021-06-02T01:04:46.0Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612738,66,54,2021-06-02T01:04:46Z,3580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M11.00S,2021-06-02T01:04:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,14.273981603153747,40.510110294117645,1610612738,66,56,2021-06-02T01:05:01Z,3590000,47.0,82.0,1,left,E. Fournier 9' driving floating Jump Shot (9 PTS) (M. Smart 2 AST),"[203095, 203935]",1610612738.0,BOS,driving floating,,,Fournier,E. Fournier,,,,,9.45,Made,,,,,,,9.0,M. Smart,203935.0,2.0,,,,,,,,,
363,PT08M50.00S,2021-06-02T01:05:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201933,92.72339027595268,47.86305147058824,1610612751,68,56,2021-06-02T01:05:18Z,3610000,-11.0,16.0,1,right,B. Griffin cutting Layup (6 PTS) (K. Irving 2 AST),"[201933, 202681]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,1.92,Made,,,,,,,6.0,K. Irving,202681.0,2.0,,,,,,,,,
365,PT08M42.00S,2021-06-02T01:05:23.8Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612738,68,56,2021-06-02T01:05:37Z,3630000,,,0,,J. Harden shooting personal FOUL (3 PF) (Thompson 2 FT),"[201935, 202684]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Thompson,202684.0,,,,
367,PT08M42.00S,2021-06-02T01:05:51.3Z,3,REGULAR,freethrow,1 of 2,[],202684,,,1610612738,68,57,2021-06-02T01:05:51Z,3650000,,,0,,T. Thompson Free Throw 1 of 2 (5 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
368,PT08M42.00S,2021-06-02T01:06:11.3Z,3,REGULAR,freethrow,2 of 2,[],202684,,,1610612738,68,58,2021-06-02T01:06:11Z,3660000,,,0,,T. Thompson Free Throw 2 of 2 (6 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
369,PT08M36.00S,2021-06-02T01:06:24.2Z,3,REGULAR,foul,personal,[],202684,,,1610612751,68,58,2021-06-02T01:06:36Z,3670000,,,0,,T. Thompson personal FOUL (2 PF),"[202684, 201933]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Griffin,201933.0,,,,
371,PT08M27.00S,2021-06-02T01:06:45.3Z,3,REGULAR,3pt,Jump Shot,[],201142,73.53810775295663,14.039522058823529,1610612751,71,58,2021-06-02T01:07:06Z,3690000,-180.0,196.0,1,right,K. Durant 26' 3PT  (12 PTS) (J. Harris 3 AST),"[201142, 203925]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.61,Made,,,,,,,12.0,J. Harris,203925.0,3.0,,,,,,,,,
373,PT08M19.00S,2021-06-02T01:06:56.8Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612738,71,58,2021-06-02T01:07:15Z,3710000,,,0,,J. Harden shooting personal FOUL (4 PF) (Smart 2 FT),"[201935, 203935]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,202049.0,4.0,0.0,Smart,203935.0,,,,
375,PT08M19.00S,2021-06-02T01:07:16.8Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,71,58,2021-06-02T01:07:16Z,3730000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
376,PT08M19.00S,2021-06-02T01:07:16.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,71,58,2021-06-02T01:07:16Z,3740000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,375.0,,,,,,,,,,,,,,,,,,
377,PT08M19.00S,2021-06-02T01:07:18.3Z,3,REGULAR,substitution,out,[],201935,,,1610612738,71,58,2021-06-02T01:07:28Z,3750000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M19.00S,2021-06-02T01:07:18.3Z,3,REGULAR,substitution,in,[],1628971,,,1610612738,71,58,2021-06-02T01:07:28Z,3760000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M19.00S,2021-06-02T01:07:35.5Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,71,59,2021-06-02T01:07:35Z,3770000,,,0,,M. Smart Free Throw 2 of 2 (6 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
380,PT08M04.00S,2021-06-02T01:07:53.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,89.43823915900131,43.94148284313725,1610612751,73,59,2021-06-02T01:08:04Z,3780000,-30.0,47.0,1,right,B. Brown turnaround Hook (2 PTS) (K. Durant 2 AST),"[1628971, 201142]",1610612751.0,BKN,turnaround,,,Brown,B. Brown,,,,,5.58,Made,,,,,,,2.0,K. Durant,201142.0,2.0,,,,,,,,,
382,PT07M45.00S,2021-06-02T01:08:12.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.463206307490145,40.75520833333333,1610612738,73,61,2021-06-02T01:08:23Z,3800000,46.0,46.0,1,left,M. Smart 6' driving bank Jump Shot (8 PTS),[203935],1610612738.0,BOS,driving bank,,,Smart,M. Smart,,,,,6.51,Made,,,,,,,8.0,,,,,,,,,,,,
383,PT07M21.00S,2021-06-02T01:08:37.8Z,3,REGULAR,foul,personal,['2freethrow'],202684,,,1610612751,73,61,2021-06-02T01:08:57Z,3810000,,,0,,T. Thompson shooting personal FOUL (3 PF) (Durant 2 FT),"[202684, 201142]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Durant,201142.0,,,,
385,PT07M21.00S,2021-06-02T01:09:05.1Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,74,61,2021-06-02T01:09:05Z,3830000,,,0,,K. Durant Free Throw 1 of 2 (13 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
386,PT07M21.00S,2021-06-02T01:09:20.1Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,75,61,2021-06-02T01:09:20Z,3840000,,,0,,K. Durant Free Throw 2 of 2 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
387,PT07M06.00S,2021-06-02T01:09:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,16.376478318002626,44.43167892156863,1610612738,75,61,2021-06-02T01:09:44Z,3850000,28.0,101.0,1,left,MISS E. Fournier 10' driving floating Shot,[203095],1610612738.0,BOS,driving floating,,,Fournier,E. Fournier,,,,,10.51,Missed,,,,,,,,,,,,,,,,,,,
388,PT07M02.00S,2021-06-02T01:09:43.3Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,75,61,2021-06-02T01:09:43Z,3860000,,,0,,B. Griffin REBOUND (Off:1 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,387.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
389,PT06M57.00S,2021-06-02T01:09:49.6Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612751,75,61,2021-06-02T01:09:53Z,3870000,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1629641]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,1.0,Langford,1629641.0,
390,PT06M57.00S,2021-06-02T01:09:49.6Z,3,REGULAR,steal,,[],1629641,,,1610612738,75,61,2021-06-02T01:09:52Z,3880000,,,0,,R. Langford STEAL (1 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M55.00S,2021-06-02T01:09:55.1Z,3,REGULAR,foul,personal,[],203925,,,1610612738,75,61,2021-06-02T01:11:55Z,3890000,,,0,,J. Harris personal FOUL (3 PF),"[203925, 1629641]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,2534.0,3.0,0.0,Langford,1629641.0,,,,
393,PT06M55.00S,2021-06-02T01:10:10.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,75,61,2021-06-02T01:10:10Z,3910000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M55.00S,2021-06-02T01:10:12.4Z,3,REGULAR,substitution,out,[],202684,,,1610612738,75,61,2021-06-02T01:12:59Z,3920000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M55.00S,2021-06-02T01:10:12.4Z,3,REGULAR,substitution,out,[],203095,,,1610612738,75,61,2021-06-02T01:12:59Z,3930000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M55.00S,2021-06-02T01:10:12.4Z,3,REGULAR,substitution,in,[],203953,,,1610612738,75,61,2021-06-02T01:12:59Z,3940000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M55.00S,2021-06-02T01:10:12.4Z,3,REGULAR,substitution,in,[],1630174,,,1610612738,75,61,2021-06-02T01:12:59Z,3950000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M50.00S,2021-06-02T01:13:51.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201933,,,1610612738,75,61,2021-06-02T01:14:02Z,3960000,,,0,,B. Griffin shooting personal FOUL (4 PF) (Parker 2 FT),"[201933, 203953]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,1193.0,4.0,0.0,Parker,203953.0,,,,
400,PT06M50.00S,2021-06-02T01:14:15.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203953,,,1610612738,75,61,2021-06-02T01:14:15Z,3980000,,,0,,MISS J. Parker Free Throw 1 of 2,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
401,PT06M50.00S,2021-06-02T01:14:15.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,75,61,2021-06-02T01:14:15Z,3990000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,
402,PT06M50.00S,2021-06-02T01:14:15.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203953,,,1610612738,75,61,2021-06-02T01:14:31Z,4000000,,,0,,MISS J. Parker Free Throw 2 of 2,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
403,PT06M47.00S,2021-06-02T01:14:18.6Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,75,61,2021-06-02T01:14:31Z,4010000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,402.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
404,PT06M34.00S,2021-06-02T01:14:46.2Z,3,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612751,75,61,2021-06-02T01:14:53Z,4020000,,,0,,B. Brown lost ball out-of-bounds TURNOVER (2 TO),[1628971],1610612751.0,BKN,lost ball,,,Brown,B. Brown,,,,,,,,,,,,,,,,,1193.0,,,,,2.0,,,
405,PT06M20.00S,2021-06-02T01:15:04.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203953,25.57490144546649,55.951286764705884,1610612738,75,63,2021-06-02T01:15:15Z,4030000,-30.0,188.0,1,left,J. Parker 19' pullup Jump Shot (13 PTS) (J. Tatum 3 AST),"[203953, 1628369]",1610612738.0,BOS,pullup,,,Parker,J. Parker,,,,,19.02,Made,,,,,,,13.0,J. Tatum,1628369.0,3.0,,,,,,,,,
414,PT05M59.00S,2021-06-02T01:15:21.4Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612751,75,63,2021-06-02T01:16:42Z,4045000,,,0,,K. Durant lost ball TURNOVER (2 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,2.0,,,
407,PT05M59.00S,2021-06-02T01:15:38.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612738,75,63,2021-06-02T01:16:42Z,4050000,,,0,,K. Durant loose ball personal FOUL (2 PF) (Smart 2 FT),"[201142, 203935]",1610612751.0,BKN,loose ball,,,Durant,K. Durant,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Smart,203935.0,,,,
410,PT05M59.00S,2021-06-02T01:16:07.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203935,,,1610612738,75,64,2021-06-02T01:16:42Z,4080000,,,0,,M. Smart Free Throw 1 of 2 (9 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
411,PT05M59.00S,2021-06-02T01:16:20.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203935,,,1610612738,75,65,2021-06-02T01:16:42Z,4090000,,,0,,M. Smart Free Throw 2 of 2 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
412,PT05M50.00S,2021-06-02T01:16:31.9Z,3,REGULAR,3pt,Jump Shot,[],201142,67.49342969776609,43.451286764705884,1610612751,75,65,2021-06-02T01:16:46Z,4100000,-33.0,253.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
413,PT05M46.00S,2021-06-02T01:16:35.1Z,3,REGULAR,rebound,defensive,[],203953,,,1610612738,75,65,2021-06-02T01:16:35Z,4110000,,,0,,J. Parker REBOUND (Off:0 Def:2),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,412.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
415,PT05M30.00S,2021-06-02T01:16:51.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.670827858081466,47.372855392156865,1610612738,75,68,2021-06-02T01:16:55Z,4120000,13.0,255.0,1,left,J. Tatum 25' 3PT pullup (14 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.49,Made,,,,,,,14.0,,,,,,,,,,,,
416,PT05M21.00S,2021-06-02T01:17:06.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,75,68,2021-06-02T01:17:06Z,4130000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M21.00S,2021-06-02T01:17:06.8Z,3,REGULAR,substitution,out,[],201933,,,1610612751,75,68,2021-06-02T01:20:16Z,4140000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M21.00S,2021-06-02T01:17:06.8Z,3,REGULAR,substitution,in,[],201935,,,1610612751,75,68,2021-06-02T01:20:16Z,4150000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M12.00S,2021-06-02T01:20:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.5473061760841,50.06893382352941,1610612751,77,68,2021-06-02T01:24:33Z,4160000,0.0,74.0,1,right,K. Irving 7' driving floating Jump Shot (17 PTS),[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,7.4,Made,,,,,,,17.0,,,,,,,,,,,,
420,PT04M55.00S,2021-06-02T01:21:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,13.222733245729303,50.314031862745104,1610612738,77,70,2021-06-02T01:21:25Z,4170000,-2.0,72.0,1,left,J. Tatum 7' driving finger roll Layup (16 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,7.18,Made,,,,,,,16.0,,,,,,,,,,,,
421,PT04M39.00S,2021-06-02T01:21:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,82.34231274638634,35.853247549019606,1610612751,77,70,2021-06-02T01:25:10Z,4180000,-71.0,113.0,1,right,MISS K. Irving 13' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,13.37,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M34.00S,2021-06-02T01:21:33.5Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612738,77,70,2021-06-02T01:21:35Z,4190000,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,421.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
423,PT04M30.00S,2021-06-02T01:21:39.0Z,3,REGULAR,turnover,lost ball,[],1628369,,,1610612738,77,70,2021-06-02T01:22:05Z,4200000,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 1628971]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,
424,PT04M30.00S,2021-06-02T01:21:39.0Z,3,REGULAR,steal,,[],1628971,,,1610612751,77,70,2021-06-02T01:21:42Z,4210000,,,0,,B. Brown STEAL (2 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M30.00S,2021-06-02T01:21:43.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612751,77,70,2021-06-02T01:23:50Z,4220000,,,0,,J. Tatum take personal FOUL (2 PF) (Brown 2 FT),"[1628369, 1628971]",1610612738.0,BOS,take,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Brown,1628971.0,,,,
427,PT04M30.00S,2021-06-02T01:22:05.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628971,,,1610612751,78,70,2021-06-02T01:22:05Z,4240000,,,0,,B. Brown Free Throw 1 of 2 (3 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
428,PT04M30.00S,2021-06-02T01:22:07.2Z,3,REGULAR,substitution,out,[],203925,,,1610612751,78,70,2021-06-02T01:22:11Z,4250000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M30.00S,2021-06-02T01:22:07.2Z,3,REGULAR,substitution,in,[],1629013,,,1610612751,78,70,2021-06-02T01:22:11Z,4260000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M30.00S,2021-06-02T01:22:21.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628971,,,1610612751,79,70,2021-06-02T01:22:21Z,4270000,,,0,,B. Brown Free Throw 2 of 2 (4 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
431,PT04M20.00S,2021-06-02T01:22:35.6Z,3,REGULAR,turnover,bad pass,[],203953,,,1610612738,79,70,2021-06-02T01:22:39Z,4280000,,,0,,J. Parker bad pass TURNOVER (1 TO),"[203953, 1628971]",1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,
432,PT04M20.00S,2021-06-02T01:22:35.6Z,3,REGULAR,steal,,[],1628971,,,1610612751,79,70,2021-06-02T01:22:37Z,4290000,,,0,,B. Brown STEAL (3 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M04.00S,2021-06-02T01:22:51.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,89.17542706964521,96.39246323529412,1610612751,79,70,2021-06-02T01:22:55Z,4300000,232.0,49.0,1,right,MISS B. Brown 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,,
434,PT04M01.00S,2021-06-02T01:22:54.5Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,79,70,2021-06-02T01:22:55Z,4310000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,433.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
435,PT03M57.00S,2021-06-02T01:22:59.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629641,13.485545335085414,2.7650122549019605,1610612738,79,73,2021-06-02T01:23:10Z,4320000,236.0,74.0,1,left,R. Langford 24' 3PT  (13 PTS) (M. Smart 3 AST),"[1629641, 203935]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,24.76,Made,,,,,,,13.0,M. Smart,203935.0,3.0,,,,,,,,,
437,PT03M36.00S,2021-06-02T01:23:22.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612751,79,73,2021-06-02T01:23:31Z,4340000,,,0,,M. Smart personal FOUL (2 PF) (Irving 2 FT),"[203935, 202681]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Irving,202681.0,,,,
439,PT03M36.00S,2021-06-02T01:23:53.7Z,3,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,80,73,2021-06-02T01:24:15Z,4360000,,,0,,K. Irving Free Throw 1 of 2 (18 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
440,PT03M36.00S,2021-06-02T01:23:53.7Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,80,73,2021-06-02T01:24:15Z,4370000,,,0,,MISS K. Irving Free Throw 2 of 2,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Missed,,,,,,,,,,,,,,,,,,,
441,PT03M33.00S,2021-06-02T01:23:56.7Z,3,REGULAR,rebound,defensive,[],203953,,,1610612738,80,73,2021-06-02T01:24:15Z,4380000,,,0,,J. Parker REBOUND (Off:0 Def:3),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,440.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
442,PT03M11.00S,2021-06-02T01:24:36.9Z,3,REGULAR,3pt,Jump Shot,[],1630174,6.389618922470433,3.5003063725490198,1610612738,80,73,2021-06-02T01:24:41Z,4390000,232.0,8.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.26,Missed,,,,,,,,,,,,,,,,,,,
443,PT03M08.00S,2021-06-02T01:24:40.4Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,80,73,2021-06-02T01:24:40Z,4400000,,,0,,J. Harden REBOUND (Off:1 Def:8),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,442.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
444,PT02M58.00S,2021-06-02T01:24:49.8Z,3,REGULAR,3pt,Jump Shot,[],202681,94.43166885676742,95.41207107843137,1610612751,80,73,2021-06-02T01:24:56Z,4410000,227.0,0.0,1,right,MISS K. Irving 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,,
445,PT02M52.00S,2021-06-02T01:24:55.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,80,73,2021-06-02T01:24:56Z,4420000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,444.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
446,PT02M46.00S,2021-06-02T01:25:00.9Z,3,REGULAR,3pt,Jump Shot,[],203953,6.389618922470433,4.4806985294117645,1610612738,80,73,2021-06-02T01:25:05Z,4430000,228.0,8.0,1,left,MISS J. Parker 3PT,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,22.77,Missed,,,,,,,,,,,,,,,,,,,
