actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
470,PT00M36.90S,2023-05-28T02:27:16.9Z,3,REGULAR,2pt,Jump Shot,[],1628369,80.6340341655716,20.34313725490196,1610612738,70,79,2023-05-28T02:42:57Z,4580000,False,-148.0,130.0,1,right,MISS J. Tatum 19' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,19.69,Missed,,,,,,,,,,,,,,,,,,
471,PT00M35.00S,2023-05-28T02:27:18.8Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,70,79,2023-05-28T02:42:57Z,4590000,False,,,0,,G. Vincent REBOUND (Off:1 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,470.0,4.0,3.0,1.0,,,,,,,,,,,,,,
472,PT00M35.00S,2023-05-28T02:27:24.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612748,70,79,2023-05-28T02:27:35Z,4600000,False,,,0,,R. Williams III personal FOUL (2 PF) (Lowry 2 FT),"[1629057, 200768]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2534.0,2.0,0.0,Lowry,200768.0,,,
474,PT00M35.00S,2023-05-28T02:27:49.2Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,71,79,2023-05-28T02:27:49Z,4620000,False,,,0,,K. Lowry Free Throw 1 of 2 (5 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
475,PT00M35.00S,2023-05-28T02:27:52.7Z,3,REGULAR,substitution,out,[],1629684,,,1610612748,71,79,2023-05-28T02:27:57Z,4630000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M35.00S,2023-05-28T02:27:52.7Z,3,REGULAR,substitution,in,[],1627759,,,1610612748,71,79,2023-05-28T02:27:57Z,4640000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M35.00S,2023-05-28T02:28:12.8Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,72,79,2023-05-28T02:28:12Z,4650000,False,,,0,,K. Lowry Free Throw 2 of 2 (6 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
591,PT00M16.30S,2023-05-28T02:28:39.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.51182654402102,46.81372549019608,1610612738,72,79,2023-05-28T02:53:12Z,4675000,False,-16.0,8.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 200768]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.8,Missed,,,,,Lowry,200768.0,,,,,,,,,,,,
592,PT00M16.30S,2023-05-28T02:28:39.8Z,3,REGULAR,block,,[],200768,,,1610612738,72,79,2023-05-28T02:53:12Z,4677500,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
593,PT00M16.30S,2023-05-28T02:28:39.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,72,79,2023-05-28T02:53:12Z,4678750,False,,,0,,B. Adebayo REBOUND (Off:6 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,591.0,9.0,3.0,6.0,,,,,,,,,,,,,,
480,PT00M04.10S,2023-05-28T02:28:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,8.886333771353483,50.73529411764706,1610612748,72,79,2023-05-28T02:53:12Z,4680000,False,-4.0,31.0,1,left,MISS G. Vincent driving Layup - blocked,"[1629216, 1628401]",1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,White,1628401.0,,,,,,,,,,,,
481,PT00M04.10S,2023-05-28T02:28:45.9Z,3,REGULAR,block,,[],1628401,,,1610612748,72,79,2023-05-28T02:55:40Z,4690000,False,,,0,,D. White BLOCK (3 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT00M01.00S,2023-05-28T02:28:49.0Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,72,79,2023-05-28T02:28:50Z,4700000,False,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,480.0,6.0,5.0,1.0,,,,,,,,,,,,,,
483,PT00M00.90S,2023-05-28T02:28:52.1Z,3,REGULAR,3pt,Jump Shot,[],203935,72.7496714848883,12.990196078431374,1610612738,72,79,2023-05-28T02:47:43Z,4710000,False,-185.0,204.0,1,right,MISS M. Smart 27' driving floating 3PT,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,27.52,Missed,,,,,,,,,,,,,,,,,,
484,PT00M00.10S,2023-05-28T02:28:52.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,72,79,2023-05-28T02:29:03Z,4720000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,483.0,,,,,,,,,,,,,,,,,
485,PT00M00.00S,2023-05-28T02:29:01.1Z,3,REGULAR,period,end,[],0,,,1610612738,72,79,2023-05-28T02:29:01Z,4730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-05-28T02:29:59.7Z,4,REGULAR,substitution,out,['startperiod'],1629216,,,1610612738,72,79,2023-05-28T02:32:27Z,4740000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2023-05-28T02:29:59.7Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,72,79,2023-05-28T02:32:27Z,4750000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2023-05-28T02:29:59.7Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,72,79,2023-05-28T02:32:27Z,4760000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2023-05-28T02:29:59.7Z,4,REGULAR,substitution,in,['startperiod'],1629130,,,1610612738,72,79,2023-05-28T02:32:27Z,4770000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2023-05-28T02:29:59.7Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,72,79,2023-05-28T02:32:27Z,4780000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-05-28T02:29:59.7Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,72,79,2023-05-28T02:32:27Z,4790000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-05-28T02:32:37.0Z,4,REGULAR,period,start,[],0,,,1610612748,72,79,2023-05-28T02:32:37Z,4800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M38.00S,2023-05-28T02:32:57.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,7.966491458607096,42.40196078431372,1610612748,74,79,2023-05-28T02:33:03Z,4810000,False,38.0,22.0,1,left,B. Adebayo turnaround bank Hook (11 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,turnaround bank,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,,,,,,,11.0,D. Robinson,1629130.0,1.0,,,,,,,,
499,PT11M17.00S,2023-05-28T02:33:19.2Z,4,REGULAR,3pt,Jump Shot,[],1628401,74.85216819973719,83.33333333333334,1610612738,74,79,2023-05-28T02:49:19Z,4830000,False,167.0,184.0,1,right,MISS D. White 24' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
500,PT11M13.00S,2023-05-28T02:33:23.2Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,74,79,2023-05-28T02:33:25Z,4840000,False,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,499.0,6.0,5.0,1.0,,,,,,,,,,,,,,
501,PT11M11.00S,2023-05-28T02:33:24.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,92.06636005256242,4.411764705882353,1610612738,74,79,2023-05-28T02:33:29Z,4850000,False,-228.0,22.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,22.9,Missed,,,,,,,,,,,,,,,,,,
502,PT11M08.00S,2023-05-28T02:33:27.8Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,74,79,2023-05-28T02:33:29Z,4860000,False,,,0,,C. Martin REBOUND (Off:0 Def:11),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,501.0,11.0,11.0,0.0,,,,,,,,,,,,,,
503,PT10M58.00S,2023-05-28T02:33:38.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,6.915243101182654,46.07843137254902,1610612748,76,79,2023-05-28T02:33:42Z,4870000,False,20.0,13.0,1,left,D. Robinson cutting Layup (5 PTS) (K. Lowry 2 AST),"[1629130, 200768]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,,,5.0,K. Lowry,200768.0,2.0,,,,,,,,
505,PT10M31.00S,2023-05-28T02:34:11.5Z,4,REGULAR,foul,personal,[],1628997,,,1610612738,76,79,2023-05-28T02:34:35Z,4890000,False,,,0,,C. Martin personal FOUL (4 PF),"[1628997, 1628401]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202058.0,4.0,0.0,White,1628401.0,,,
507,PT10M26.00S,2023-05-28T02:34:34.4Z,4,REGULAR,3pt,Jump Shot,[],1628401,67.88764783180025,68.38235294117648,1610612738,76,82,2023-05-28T02:34:40Z,4910000,False,92.0,249.0,1,right,D. White 26' 3PT  (6 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.58,Made,,,,,,,6.0,J. Brown,1627759.0,3.0,,,,,,,,
509,PT10M01.00S,2023-05-28T02:34:59.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],200768,9.806176084099869,55.88235294117647,1610612748,78,82,2023-05-28T02:35:06Z,4930000,False,-29.0,40.0,1,left,K. Lowry turnaround Hook (8 PTS),[200768],1610612748.0,MIA,turnaround,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,,,,,,,8.0,,,,,,,,,,,
510,PT09M46.00S,2023-05-28T02:35:20.3Z,4,REGULAR,foul,personal,[],200768,,,1610612738,78,82,2023-05-28T02:35:26Z,4940000,False,,,0,,K. Lowry personal FOUL (2 PF),"[200768, 1628401]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202058.0,2.0,0.0,White,1628401.0,,,
512,PT09M46.00S,2023-05-28T02:35:28.3Z,4,REGULAR,substitution,out,[],1628997,,,1610612738,78,82,2023-05-28T02:35:36Z,4960000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M46.00S,2023-05-28T02:35:28.3Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,78,82,2023-05-28T02:35:36Z,4970000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M46.00S,2023-05-28T02:35:28.3Z,4,REGULAR,substitution,in,[],1629216,,,1610612738,78,82,2023-05-28T02:35:36Z,4980000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M46.00S,2023-05-28T02:35:28.3Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,78,82,2023-05-28T02:35:36Z,4990000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M40.00S,2023-05-28T02:35:49.8Z,4,REGULAR,3pt,Jump Shot,[],1627759,72.7496714848883,16.42156862745098,1610612738,78,82,2023-05-28T02:35:55Z,5000000,False,-168.0,204.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
517,PT09M35.00S,2023-05-28T02:35:54.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,78,82,2023-05-28T02:35:55Z,5010000,False,,,0,,B. Adebayo REBOUND (Off:6 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,516.0,10.0,4.0,6.0,,,,,,,,,,,,,,
518,PT09M19.00S,2023-05-28T02:36:10.3Z,4,REGULAR,2pt,Jump Shot,[],202710,21.23850197109067,67.40196078431373,1610612748,78,82,2023-05-28T02:36:28Z,5020000,False,-87.0,147.0,1,left,MISS J. Butler 17' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,17.09,Missed,,,,,,,,,,,,,,,,,,
519,PT09M17.00S,2023-05-28T02:36:12.4Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,78,82,2023-05-28T02:36:12Z,5030000,False,,,0,,B. Adebayo REBOUND (Off:7 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,518.0,11.0,4.0,7.0,,,,,,,,,,,,,,
521,PT09M11.00S,2023-05-28T02:36:35.6Z,4,REGULAR,foul,offensive,[],202710,,,1610612748,78,82,2023-05-28T02:37:07Z,5050000,False,,,0,,J. Butler charge offensive FOUL (3 PF),"[202710, 1628401]",1610612748.0,MIA,charge,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,3.0,0.0,White,1628401.0,,,
523,PT09M11.00S,2023-05-28T02:36:35.6Z,4,REGULAR,turnover,offensive foul,[],202710,,,1610612748,78,82,2023-05-28T02:36:35Z,5070000,False,,,0,,J. Butler offensive foul TURNOVER (2 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,,,,,2.0,,
528,PT08M52.00S,2023-05-28T02:39:21.6Z,4,REGULAR,turnover,discontinued dribble,[],1628369,,,1610612738,78,82,2023-05-28T02:56:04Z,5090000,False,,,0,,J. Tatum discontinued dribble TURNOVER (3 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202058.0,,,,,3.0,,
529,PT08M41.00S,2023-05-28T02:39:46.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,34.510512483574246,48.03921568627451,1610612748,81,82,2023-05-28T02:39:51Z,5100000,False,10.0,272.0,1,left,D. Robinson 27' 3PT  (8 PTS) (J. Butler 8 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,27.21,Made,,,,,,,8.0,J. Butler,202710.0,8.0,,,,,,,,
531,PT08M20.00S,2023-05-28T02:40:06.5Z,4,REGULAR,3pt,Jump Shot,[],1627759,74.98357424441524,11.27450980392157,1610612738,81,82,2023-05-28T02:40:12Z,5120000,False,-194.0,183.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
532,PT08M16.00S,2023-05-28T02:40:10.5Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,81,82,2023-05-28T02:40:12Z,5130000,False,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,531.0,2.0,1.0,1.0,,,,,,,,,,,,,,
533,PT07M59.00S,2023-05-28T02:40:28.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,5.732588699080158,52.69607843137255,1610612748,81,82,2023-05-28T02:40:34Z,5140000,False,-13.0,1.0,1,left,MISS D. Robinson driving reverse Layup,[1629130],1610612748.0,MIA,driving reverse,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
534,PT07M58.00S,2023-05-28T02:40:29.9Z,4,REGULAR,rebound,offensive,[],202710,,,1610612748,81,82,2023-05-28T02:59:04Z,5150000,False,,,0,,J. Butler REBOUND (Off:7 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,533.0,10.0,3.0,7.0,,,,,,,,,,,,,,
535,PT07M57.00S,2023-05-28T02:40:32.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202710,5.590000152587891,50.0,1610612748,83,82,2023-05-28T02:59:10Z,5160000,False,0.0,0.0,1,left,J. Butler tip Layup (11 PTS),[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,11.0,,,,,,,,,,,
536,PT07M44.00S,2023-05-28T02:40:55.4Z,4,REGULAR,foul,personal,[],1629130,,,1610612738,83,82,2023-05-28T02:41:23Z,5170000,False,,,0,,D. Robinson personal FOUL (2 PF),"[1629130, 203935]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202058.0,2.0,0.0,Smart,203935.0,,,
538,PT07M37.00S,2023-05-28T02:42:18.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627759,92.59198423127464,54.166666666666664,1610612738,83,84,2023-05-28T02:59:28Z,5190000,False,21.0,17.0,1,right,J. Brown driving finger roll Layup (21 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,21.0,,,,,,,,,,,
539,PT07M37.00S,2023-05-28T02:42:23.1Z,4,REGULAR,violation,defensive goaltending,[],1628389,,,1610612738,83,84,2023-05-28T02:46:38Z,5200000,False,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,
540,PT07M37.00S,2023-05-28T02:42:32.5Z,4,REGULAR,foul,personal,['1freethrow'],200768,,,1610612738,83,84,2023-05-28T02:43:25Z,5210000,False,,,0,,K. Lowry shooting personal FOUL (3 PF) (Brown 1 FT),"[200768, 1627759]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,3.0,0.0,Brown,1627759.0,,,
563,PT07M37.00S,2023-05-28T02:42:49.3Z,4,REGULAR,foul,technical,['1freethrow'],1628389,,,1610612738,83,84,2023-05-28T02:55:42Z,5225000,False,,,0,,B. Adebayo non-unsportsmanlike technical FOUL (1 Tech),[1628389],1610612748.0,MIA,non-unsportsmanlike,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,201639.0,0.0,1.0,,,,,
565,PT07M37.00S,2023-05-28T02:42:57.7Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,83,85,2023-05-28T02:47:06Z,5227500,False,,,0,,J. Brown technical Free Throw 1 of 1 (22 PTS),[1627759],1610612738.0,BOS,technical,,,Brown,J. Brown,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
542,PT07M37.00S,2023-05-28T02:43:06.2Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,83,86,2023-05-28T02:43:18Z,5230000,False,,,0,,J. Brown Free Throw 1 of 1 (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
544,PT07M33.00S,2023-05-28T02:43:28.8Z,4,REGULAR,foul,personal,[],201143,,,1610612748,83,86,2023-05-28T02:43:41Z,5250000,False,,,0,,A. Horford personal FOUL (3 PF),"[201143, 1629130]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202058.0,3.0,0.0,Robinson,1629130.0,,,
546,PT07M23.00S,2023-05-28T02:43:48.6Z,4,REGULAR,2pt,Jump Shot,[],1629130,17.95335085413929,86.76470588235294,1610612748,83,86,2023-05-28T03:05:41Z,5270000,False,-184.0,116.0,1,left,MISS D. Robinson 21' pullup Shot,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left,21.75,Missed,,,,,,,,,,,,,,,,,,
547,PT07M17.00S,2023-05-28T02:43:54.6Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,83,86,2023-05-28T02:43:57Z,5280000,False,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,546.0,7.0,6.0,1.0,,,,,,,,,,,,,,
548,PT07M17.00S,2023-05-28T02:43:54.4Z,4,REGULAR,turnover,lost ball,[],201143,,,1610612738,83,86,2023-05-28T03:10:33Z,5290000,False,,,0,,A. Horford lost ball TURNOVER (1 TO),"[201143, 200768]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Lowry,200768.0
549,PT07M17.00S,2023-05-28T02:43:54.4Z,4,REGULAR,steal,,[],200768,,,1610612748,83,86,2023-05-28T03:07:21Z,5300000,False,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
550,PT07M15.00S,2023-05-28T02:44:00.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,7.966491458607096,51.71568627450981,1610612748,83,86,2023-05-28T02:44:24Z,5310000,False,-9.0,22.0,1,left,MISS B. Adebayo DUNK - blocked,"[1628389, 201143]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,Horford,201143.0,,,,,,,,,,,,
551,PT07M15.00S,2023-05-28T02:44:00.4Z,4,REGULAR,block,,[],201143,,,1610612748,83,86,2023-05-28T02:44:24Z,5320000,False,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT07M15.00S,2023-05-28T02:44:00.4Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,83,86,2023-05-28T02:44:24Z,5330000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,550.0,3.0,2.0,1.0,,,,,,,,,,,,,,
553,PT07M15.00S,2023-05-28T02:44:14.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612738,83,86,2023-05-28T02:44:32Z,5340000,False,,,0,,G. Vincent shooting personal FOUL (4 PF) (Brown 2 FT),"[1629216, 1627759]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,4.0,0.0,Brown,1627759.0,,,
555,PT07M15.00S,2023-05-28T02:44:35.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,83,87,2023-05-28T02:44:35Z,5360000,False,,,0,,J. Brown Free Throw 1 of 2 (24 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
556,PT07M15.00S,2023-05-28T02:44:44.2Z,4,REGULAR,substitution,out,[],200768,,,1610612738,83,87,2023-05-28T02:44:46Z,5370000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M15.00S,2023-05-28T02:44:44.2Z,4,REGULAR,substitution,in,[],1628997,,,1610612738,83,87,2023-05-28T02:44:46Z,5380000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M15.00S,2023-05-28T02:44:35.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,83,88,2023-05-28T03:03:27Z,5390000,False,,,0,,J. Brown Free Throw 2 of 2 (25 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
559,PT07M01.00S,2023-05-28T02:45:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,4.944152431011826,46.07843137254902,1610612748,83,88,2023-05-28T03:04:29Z,5400000,False,20.0,-6.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
560,PT06M59.00S,2023-05-28T02:45:19.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,83,88,2023-05-28T02:45:22Z,5410000,False,,,0,,J. Brown REBOUND (Off:3 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,559.0,8.0,5.0,3.0,,,,,,,,,,,,,,
