actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT05M18.00S,2023-04-28T01:16:14.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,27.54599211563732,78.92156862745098,1610612738,54,51,2023-04-28T01:16:18Z,2490000,False,-145.0,206.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
256,PT05M15.00S,2023-04-28T01:16:17.1Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612737,54,51,2023-04-28T01:16:18Z,2500000,False,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,255.0,3.0,2.0,1.0,,,,,,,
257,PT05M09.00S,2023-04-28T01:16:23.3Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,54,51,2023-04-28T01:16:28Z,2510000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 201143]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,Horford,201143.0,,,,,,,,,,,
258,PT05M09.00S,2023-04-28T01:16:23.3Z,2,REGULAR,steal,,[],201143,,,1610612738,54,51,2023-04-28T01:16:25Z,2520000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
259,PT05M06.00S,2023-04-28T01:16:26.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,5.601182654402102,50.73529411764706,1610612738,54,53,2023-04-28T01:16:43Z,2530000,False,-4.0,0.0,1,left,J. Tatum running DUNK (12 PTS) (A. Horford 1 AST),"[1628369, 201143]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.37,Made,12.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
261,PT05M06.00S,2023-04-28T01:16:31.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,54,53,2023-04-28T01:16:32Z,2550000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M06.00S,2023-04-28T01:18:20.7Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,54,53,2023-04-28T01:20:09Z,2560000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M06.00S,2023-04-28T01:18:20.7Z,2,REGULAR,substitution,out,[],1630180,,,1610612737,54,53,2023-04-28T01:20:09Z,2570000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M06.00S,2023-04-28T01:18:20.7Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,54,53,2023-04-28T01:20:09Z,2580000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M06.00S,2023-04-28T01:18:20.7Z,2,REGULAR,substitution,in,[],203991,,,1610612737,54,53,2023-04-28T01:20:09Z,2590000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M55.00S,2023-04-28T01:20:39.7Z,2,REGULAR,3pt,Jump Shot,[],1628381,73.53810775295663,81.37254901960785,1610612737,57,53,2023-04-28T01:20:43Z,2600000,False,157.0,196.0,1,right,J. Collins 25' 3PT  (6 PTS) (T. Young 2 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.12,Made,6.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
269,PT04M33.00S,2023-04-28T01:21:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,19.004599211563733,50.73529411764706,1610612738,57,53,2023-04-28T01:39:12Z,2620000,False,-4.0,126.0,1,left,MISS M. Brogdon 12' fadeaway Shot,[1627763],1610612738.0,BOS,fadeaway,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,12.62,Missed,,,,,,,,,,,,,,,,,,
270,PT04M31.00S,2023-04-28T01:21:02.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,57,53,2023-04-28T01:21:05Z,2630000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,
271,PT04M25.00S,2023-04-28T01:21:09.2Z,2,REGULAR,3pt,Jump Shot,[],1629027,75.77201051248358,14.215686274509803,1610612737,60,53,2023-04-28T01:21:14Z,2640000,False,-179.0,175.0,1,right,T. Young 25' 3PT step back (23 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.04,Made,23.0,,,,,,,,,,,,,,,,,
272,PT04M07.00S,2023-04-28T01:21:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.338370565045992,50.98039215686274,1610612738,60,55,2023-04-28T01:21:31Z,2650000,False,-5.0,-2.0,1,left,J. Brown driving Layup (9 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.54,Made,9.0,,,,,,,,,,,,,,,,,
273,PT03M52.00S,2023-04-28T01:21:41.1Z,2,REGULAR,2pt,Jump Shot,[],1629027,76.42904073587385,39.950980392156865,1610612737,60,55,2023-04-28T01:21:45Z,2660000,False,-50.0,169.0,1,right,MISS T. Young 17' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,16-24 Center,17.64,Missed,,,,,,,,,,,,,,,,,,
274,PT03M50.00S,2023-04-28T01:21:43.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,60,55,2023-04-28T01:21:45Z,2670000,False,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,,,,,273.0,5.0,4.0,1.0,,,,,,,
275,PT03M39.00S,2023-04-28T01:21:54.6Z,2,REGULAR,2pt,Jump Shot,[],1627763,26.231931668856767,65.44117647058823,1610612738,60,55,2023-04-28T01:21:58Z,2680000,False,-77.0,194.0,1,left,MISS M. Brogdon 20' pullup Shot,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,20.89,Missed,,,,,,,,,,,,,,,,,,
276,PT03M36.00S,2023-04-28T01:21:57.6Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,60,55,2023-04-28T01:21:58Z,2690000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,275.0,3.0,2.0,1.0,,,,,,,
277,PT03M35.00S,2023-04-28T01:21:59.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,32.14520367936925,50.98039215686274,1610612738,60,58,2023-04-28T01:22:05Z,2700000,False,-5.0,250.0,1,left,J. Brown 24' 3PT  (12 PTS) (A. Horford 2 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,24.97,Made,12.0,A. Horford,201143.0,2.0,,,,,,,,,,,,,,
279,PT03M12.00S,2023-04-28T01:22:21.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.06636005256242,43.627450980392155,1610612737,62,58,2023-04-28T01:22:26Z,2720000,False,-32.0,22.0,1,right,C. Capela alley-oop DUNK (6 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.88,Made,6.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
281,PT02M57.00S,2023-04-28T01:22:39.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,15.193823915900131,42.40196078431372,1610612738,62,58,2023-04-28T01:22:50Z,2740000,False,38.0,90.0,1,left,MISS J. Brown 9' turnaround Shot - blocked,"[1627759, 1629027]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,9.8,Missed,,,,,,,,,,,,Young,1629027.0,,,,,
282,PT02M57.00S,2023-04-28T01:22:39.4Z,2,REGULAR,block,,[],1629027,,,1610612738,62,58,2023-04-28T01:22:43Z,2750000,False,,,0,,T. Young BLOCK (1 BLK),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
283,PT02M56.00S,2023-04-28T01:22:40.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,62,58,2023-04-28T01:22:50Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,281.0,,,,,,,,,,
285,PT02M56.00S,2023-04-28T01:22:55.2Z,2,REGULAR,substitution,out,[],203992,,,1610612738,62,58,2023-04-28T01:23:02Z,2780000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M56.00S,2023-04-28T01:22:55.2Z,2,REGULAR,substitution,in,[],1627749,,,1610612738,62,58,2023-04-28T01:23:02Z,2790000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M56.00S,2023-04-28T01:22:55.2Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,62,58,2023-04-28T01:23:11Z,2795000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M56.00S,2023-04-28T01:22:55.2Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,62,58,2023-04-28T01:23:11Z,2797500,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M51.00S,2023-04-28T01:23:02.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203935,14.4053876478318,50.0,1610612738,62,58,2023-04-28T01:23:07Z,2800000,False,0.0,83.0,1,left,MISS M. Smart 8' driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,,,,,,,,,,
288,PT02M48.00S,2023-04-28T01:23:05.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,62,58,2023-04-28T01:23:07Z,2810000,False,,,0,,C. Capela REBOUND (Off:3 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,287.0,5.0,2.0,3.0,,,,,,,
291,PT02M42.00S,2023-04-28T01:23:12.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,57.637976346911955,48.529411764705884,1610612737,62,58,2023-04-28T01:42:27Z,2820000,False,-7.0,346.0,1,right,MISS T. Young 34' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,34.58,Missed,,,,,,,,,,,,,,,,,,
292,PT02M39.00S,2023-04-28T01:23:15.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,62,58,2023-04-28T01:23:16Z,2830000,False,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,291.0,6.0,5.0,1.0,,,,,,,
293,PT02M37.00S,2023-04-28T01:23:16.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,7.440867279894875,48.03921568627451,1610612738,62,60,2023-04-28T01:43:06Z,2840000,False,10.0,17.0,1,left,J. Tatum running finger roll Layup (14 PTS),[1628369],1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.0,Made,14.0,,,,,,,,,,,,,,,,,
294,PT02M22.00S,2023-04-28T01:23:31.2Z,2,REGULAR,3pt,Jump Shot,[],1629631,71.82982917214193,20.098039215686274,1610612737,62,60,2023-04-28T01:23:35Z,2850000,False,-150.0,212.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
295,PT02M19.00S,2023-04-28T01:23:34.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,62,60,2023-04-28T01:23:35Z,2860000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,294.0,2.0,2.0,0.0,,,,,,,
296,PT02M12.00S,2023-04-28T01:23:41.3Z,2,REGULAR,3pt,Jump Shot,[],1627759,26.888961892247043,80.63725490196079,1610612738,62,63,2023-04-28T01:23:45Z,2870000,False,-153.0,200.0,1,left,J. Brown 25' 3PT pullup (15 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.22,Made,15.0,,,,,,,,,,,,,,,,,
297,PT01M49.00S,2023-04-28T01:24:03.6Z,2,REGULAR,2pt,Jump Shot,[],1627749,92.46057818659659,24.264705882352942,1610612737,62,63,2023-04-28T01:24:09Z,2880000,False,-129.0,18.0,1,right,MISS D. Murray 13' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,13.0,Missed,,,,,,,,,,,,,,,,,,
298,PT01M47.00S,2023-04-28T01:24:05.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,62,63,2023-04-28T01:24:09Z,2890000,False,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,,297.0,7.0,6.0,1.0,,,,,,,
299,PT01M41.00S,2023-04-28T01:24:12.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,6.783837056504599,49.26470588235294,1610612738,62,63,2023-04-28T01:45:06Z,2900000,False,4.0,11.0,1,left,MISS J. Tatum running finger roll Layup,[1628369],1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.19,Missed,,,,,,,,,,,,,,,,,,
300,PT01M39.00S,2023-04-28T01:24:14.2Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,62,63,2023-04-28T01:45:06Z,2910000,False,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,299.0,4.0,2.0,2.0,,,,,,,
301,PT01M37.00S,2023-04-28T01:24:16.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,7.703679369250986,95.34313725490196,1610612738,62,66,2023-04-28T01:24:21Z,2920000,False,-227.0,20.0,1,left,J. Brown 3PT  (18 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,22.76,Made,18.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,
303,PT01M19.00S,2023-04-28T01:24:37.4Z,2,REGULAR,violation,kicked ball,[],1628401,,,1610612737,62,66,2023-04-28T01:24:41Z,2940000,False,,,0,,D. White kicked ball VIOLATION,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,
304,PT01M19.00S,2023-04-28T01:24:42.5Z,2,REGULAR,substitution,out,[],201143,,,1610612737,62,66,2023-04-28T01:24:46Z,2950000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M19.00S,2023-04-28T01:24:42.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612737,62,66,2023-04-28T01:24:46Z,2960000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M19.00S,2023-04-28T01:25:00.1Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,62,66,2023-04-28T01:25:12Z,2970000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (3 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,3.0,,,,,,,,,200832.0,,,,
307,PT01M01.00S,2023-04-28T01:25:31.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629684,9.017739816031538,52.20588235294118,1610612738,62,66,2023-04-28T01:47:31Z,2980000,False,-11.0,32.0,1,left,MISS G. Williams Hook,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
308,PT00M57.80S,2023-04-28T01:25:34.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,62,66,2023-04-28T01:25:38Z,2990000,False,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,307.0,6.0,3.0,3.0,,,,,,,
309,PT00M47.90S,2023-04-28T01:25:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,91.27792378449409,47.794117647058826,1610612737,64,66,2023-04-28T01:25:50Z,3000000,False,-11.0,29.0,1,right,T. Young driving floating Jump Shot (25 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.15,Made,25.0,,,,,,,,,,,,,,,,,
310,PT00M35.50S,2023-04-28T01:26:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.732588699080158,50.0,1610612738,64,68,2023-04-28T01:26:05Z,3010000,False,0.0,1.0,1,left,J. Tatum driving Layup (16 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.14,Made,16.0,,,,,,,,,,,,,,,,,
311,PT00M15.10S,2023-04-28T01:26:23.8Z,2,REGULAR,3pt,Jump Shot,[],1628381,96.00854139290408,95.83333333333334,1610612737,67,68,2023-04-28T01:26:28Z,3020000,False,229.0,-15.0,1,right,J. Collins 3PT  (9 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.97,Made,9.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
313,PT00M00.00S,2023-04-28T01:26:45.1Z,2,REGULAR,period,end,[],0,,,1610612738,67,68,2023-04-28T01:26:45Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2023-04-28T01:39:08.9Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,67,68,2023-04-28T01:43:12Z,3050000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-04-28T01:39:08.9Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,67,68,2023-04-28T01:43:12Z,3060000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-04-28T01:43:29.3Z,3,REGULAR,period,start,[],0,,,1610612737,67,68,2023-04-28T01:43:29Z,3070000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M44.00S,2023-04-28T01:43:44.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,33.327858081471746,45.83333333333333,1610612737,70,68,2023-04-28T01:43:49Z,3080000,False,21.0,261.0,1,left,D. Hunter 26' 3PT pullup (7 PTS) (D. Murray 8 AST),"[1629631, 1627749]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,26.16,Made,7.0,D. Murray,1627749.0,8.0,,,,,,,,,,,,,,
319,PT11M25.00S,2023-04-28T01:44:07.4Z,3,REGULAR,foul,personal,[],1629631,,,1610612738,70,68,2023-04-28T01:44:12Z,3100000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1628369]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Tatum,1628369.0
321,PT11M16.00S,2023-04-28T01:44:30.9Z,3,REGULAR,3pt,Jump Shot,[],201143,73.80091984231275,18.872549019607842,1610612738,70,68,2023-04-28T01:44:36Z,3120000,False,-156.0,194.0,1,right,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
322,PT11M13.00S,2023-04-28T01:44:33.9Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,70,68,2023-04-28T01:44:36Z,3130000,False,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,321.0,4.0,3.0,1.0,,,,,,,
323,PT11M03.00S,2023-04-28T01:44:43.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,30.962549277266753,90.44117647058823,1610612737,70,68,2023-04-28T01:44:48Z,3140000,False,-202.0,239.0,1,left,MISS T. Young 31' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,31.27,Missed,,,,,,,,,,,,,,,,,,
324,PT11M00.00S,2023-04-28T01:44:46.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,70,68,2023-04-28T01:44:48Z,3150000,False,,,0,,M. Smart REBOUND (Off:3 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,323.0,4.0,1.0,3.0,,,,,,,
325,PT10M53.00S,2023-04-28T01:44:54.0Z,3,REGULAR,3pt,Jump Shot,[],1628401,94.69448094612353,4.901960784313726,1610612738,70,68,2023-04-28T01:51:39Z,3160000,False,-225.0,-3.0,1,right,MISS D. White pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
326,PT10M50.00S,2023-04-28T01:44:57.0Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,70,68,2023-04-28T01:44:59Z,3170000,False,,,0,,D. Hunter REBOUND (Off:1 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,,,,,,,,,,325.0,5.0,4.0,1.0,,,,,,,
327,PT10M36.00S,2023-04-28T01:45:10.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,10.463206307490145,64.95098039215686,1610612737,70,68,2023-04-28T01:45:16Z,3180000,False,-75.0,46.0,1,left,MISS D. Hunter 8' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,8.78,Missed,,,,,,,,,,,,,,,,,,
328,PT10M34.00S,2023-04-28T01:45:12.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,70,68,2023-04-28T01:45:16Z,3190000,False,,,0,,A. Horford REBOUND (Off:2 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,327.0,5.0,3.0,2.0,,,,,,,
329,PT10M22.00S,2023-04-28T01:45:24.6Z,3,REGULAR,3pt,Jump Shot,[],1628401,96.5341655716163,5.147058823529411,1610612738,70,68,2023-04-28T01:45:30Z,3200000,False,-224.0,-20.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,22.52,Missed,,,,,,,,,,,,,,,,,,
330,PT10M18.00S,2023-04-28T01:45:28.6Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,70,68,2023-04-28T01:45:30Z,3210000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,,,,,,,,329.0,2.0,2.0,0.0,,,,,,,
331,PT10M13.00S,2023-04-28T01:45:33.5Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,15.193823915900131,46.32352941176471,1610612737,70,68,2023-04-28T01:54:16Z,3220000,False,18.0,90.0,1,left,MISS T. Young 9' running pullup Shot,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.22,Missed,,,,,,,,,,,,,,,,,,
332,PT10M11.00S,2023-04-28T01:45:35.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,70,68,2023-04-28T01:45:41Z,3230000,False,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,331.0,8.0,7.0,1.0,,,,,,,
333,PT10M07.00S,2023-04-28T01:45:39.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,94.30026281208936,50.49019607843137,1610612738,70,70,2023-04-28T01:55:30Z,3240000,False,2.0,1.0,1,right,J. Brown running Layup (20 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.27,Made,20.0,,,,,,,,,,,,,,,,,
334,PT09M47.00S,2023-04-28T01:45:58.7Z,3,REGULAR,3pt,Jump Shot,[],1629631,28.33442838370565,80.3921568627451,1610612737,70,70,2023-04-28T01:46:03Z,3250000,False,-152.0,214.0,1,left,MISS D. Hunter 26' step back 3PT,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
