actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
329,PT08M44.00S,2023-04-19T00:20:00.1Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,72,55,2023-04-19T00:20:04Z,3280000,False,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,328.0,4.0,4.0,0.0,,,,,,,,,,
330,PT08M33.00S,2023-04-19T00:20:11.2Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,72,55,2023-04-19T00:20:15Z,3290000,False,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1627749]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Murray,1627749.0
331,PT08M33.00S,2023-04-19T00:20:11.2Z,3,REGULAR,steal,,[],1627749,,,1610612737,72,55,2023-04-19T00:20:13Z,3300000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
332,PT08M28.00S,2023-04-19T00:20:16.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629631,69.20170827858082,32.1078431372549,1610612737,72,55,2023-04-19T00:25:46Z,3310000,False,-89.0,237.0,1,right,MISS D. Hunter 25' 3PT - blocked,"[1629631, 1628401]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,White,1628401.0,,,,,,,,
333,PT08M28.00S,2023-04-19T00:20:16.1Z,3,REGULAR,block,,[],1628401,,,1610612737,72,55,2023-04-19T00:20:18Z,3320000,False,,,0,,D. White BLOCK (3 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
334,PT08M27.00S,2023-04-19T00:20:17.1Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,72,55,2023-04-19T00:26:12Z,3330000,False,,,0,,J. Collins REBOUND (Off:2 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,332.0,4.0,2.0,2.0,,,,,,,,,,
335,PT08M25.00S,2023-04-19T00:20:20.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,93.42969776609723,51.00719975490197,1610612737,72,57,2023-04-19T00:20:36Z,3340000,False,5.0,9.0,1,right,C. Capela DUNK (4 PTS) (D. Hunter 3 AST),"[203991, 1629631]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.06,Made,4.0,D. Hunter,1629631.0,3.0,,,,,,,,,,,,,,
337,PT08M02.00S,2023-04-19T00:20:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,13.797634691195796,49.00811887254902,1610612738,74,57,2023-04-19T00:20:48Z,3360000,False,5.0,77.0,1,left,M. Smart 7' fadeaway Jump Shot (7 PTS),[203935],1610612738.0,BOS,fadeaway,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,7.0,,,,,,,,,,,,,,,,,
338,PT07M46.00S,2023-04-19T00:20:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,84.05059132720105,47.05882352941176,1610612737,74,57,2023-04-19T00:21:04Z,3370000,False,-15.0,97.0,1,right,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.85,Missed,,,,,,,,,,,,,,,,,,
339,PT07M45.00S,2023-04-19T00:20:58.7Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,74,57,2023-04-19T00:21:04Z,3380000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,338.0,2.0,2.0,0.0,,,,,,,,,,
340,PT07M35.00S,2023-04-19T00:21:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.966491458607096,53.67647058823529,1610612738,74,57,2023-04-19T00:21:12Z,3390000,False,-18.0,22.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
341,PT07M33.00S,2023-04-19T00:21:10.7Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,74,57,2023-04-19T00:21:10Z,3400000,False,,,0,,M. Smart REBOUND (Off:1 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,340.0,5.0,4.0,1.0,,,,,,,,,,
342,PT07M24.00S,2023-04-19T00:21:20.4Z,3,REGULAR,turnover,lost ball,[],1628401,,,1610612738,74,57,2023-04-19T00:21:23Z,3410000,False,,,0,,D. White lost ball TURNOVER (1 TO),"[1628401, 1627749]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0
343,PT07M24.00S,2023-04-19T00:21:20.4Z,3,REGULAR,steal,,[],1627749,,,1610612737,74,57,2023-04-19T00:21:22Z,3420000,False,,,0,,D. Murray STEAL (3 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
344,PT07M16.00S,2023-04-19T00:21:26.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,84.83902759526939,45.09803921568628,1610612737,74,57,2023-04-19T00:21:33Z,3430000,False,-25.0,90.0,1,right,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,,
345,PT07M14.00S,2023-04-19T00:21:28.8Z,3,REGULAR,rebound,offensive,[],1629631,,,1610612737,74,57,2023-04-19T00:21:33Z,3440000,False,,,0,,D. Hunter REBOUND (Off:4 Def:6),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,344.0,10.0,6.0,4.0,,,,,,,,,,
346,PT07M11.00S,2023-04-19T00:21:33.4Z,3,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,74,57,2023-04-19T00:21:39Z,3450000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (4 TO),[1629631],1610612737.0,ATL,bad pass,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200834.0,,,,,4.0,,
347,PT07M07.00S,2023-04-19T00:22:06.2Z,3,REGULAR,foul,offensive,[],203935,,,1610612738,74,57,2023-04-19T00:22:22Z,3460000,False,,,0,,M. Smart offensive FOUL (1 PF),"[203935, 1629631]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202026.0,1.0,0.0,Hunter,1629631.0,,,
349,PT07M07.00S,2023-04-19T00:22:06.2Z,3,REGULAR,turnover,offensive foul,[],203935,,,1610612738,74,57,2023-04-19T00:22:22Z,3480000,False,,,0,,M. Smart offensive foul TURNOVER (1 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202026.0,,,,,1.0,,
350,PT07M07.00S,2023-04-19T00:22:15.1Z,3,REGULAR,substitution,out,[],1628401,,,1610612737,74,57,2023-04-19T00:22:26Z,3490000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT07M07.00S,2023-04-19T00:22:15.1Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,74,57,2023-04-19T00:22:26Z,3500000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT07M07.00S,2023-04-19T00:22:15.1Z,3,REGULAR,substitution,in,[],1629057,,,1610612737,74,57,2023-04-19T00:22:26Z,3510000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT07M07.00S,2023-04-19T00:22:15.1Z,3,REGULAR,substitution,in,[],203992,,,1610612737,74,57,2023-04-19T00:22:26Z,3520000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT06M55.00S,2023-04-19T00:22:48.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,84.70762155059133,64.4607843137255,1610612737,74,59,2023-04-19T00:22:52Z,3530000,False,72.0,91.0,1,right,B. Bogdanovic 11' pullup Jump Shot (9 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,11.64,Made,9.0,,,,,,,,,,,,,,,,,
355,PT06M34.00S,2023-04-19T00:23:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.360709592641262,54.65686274509803,1610612738,76,59,2023-04-19T00:23:22Z,3540000,False,-23.0,26.0,1,left,M. Smart driving Layup (9 PTS) (A. Horford 3 AST),"[203935, 201143]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,3.5,Made,9.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,
357,PT06M17.00S,2023-04-19T00:23:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,85.75886990801577,53.92156862745098,1610612737,76,59,2023-04-19T00:24:44Z,3560000,False,20.0,81.0,1,right,MISS J. Collins 8' driving Layup - blocked,"[1628381, 1629057]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,8.37,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,,
358,PT06M17.00S,2023-04-19T00:23:37.9Z,3,REGULAR,block,,[],1629057,,,1610612737,76,59,2023-04-19T00:23:40Z,3570000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
359,PT06M16.00S,2023-04-19T00:23:38.9Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,76,59,2023-04-19T00:24:44Z,3580000,False,,,0,,J. Collins REBOUND (Off:3 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,357.0,5.0,2.0,3.0,,,,,,,,,,
360,PT06M13.00S,2023-04-19T00:23:42.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,90.09526938239159,50.49019607843137,1610612737,76,59,2023-04-19T00:24:56Z,3590000,False,2.0,41.0,1,right,MISS J. Collins putback Layup - blocked,"[1628381, 201143]",1610612737.0,ATL,putback,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,Horford,201143.0,,,,,,,,
361,PT06M13.00S,2023-04-19T00:23:42.6Z,3,REGULAR,block,,[],201143,,,1610612737,76,59,2023-04-19T00:23:44Z,3600000,False,,,0,,A. Horford BLOCK (3 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT06M12.00S,2023-04-19T00:23:43.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,76,59,2023-04-19T00:24:56Z,3610000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,360.0,3.0,3.0,0.0,,,,,,,,,,
363,PT06M01.00S,2023-04-19T00:23:52.5Z,3,REGULAR,3pt,Jump Shot,[],201143,12.828515111695138,1.4705882352941175,1610612738,79,59,2023-04-19T00:24:13Z,3620000,False,243.0,68.0,1,left,A. Horford 25' 3PT  (5 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,25.2,Made,5.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
365,PT05M59.00S,2023-04-19T00:24:00.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,79,59,2023-04-19T00:24:00Z,3640000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M41.00S,2023-04-19T00:27:55.6Z,3,REGULAR,3pt,Jump Shot,[],1629631,90.09526938239159,3.9215686274509802,1610612737,79,59,2023-04-19T00:28:01Z,3650000,False,-230.0,41.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.39,Missed,,,,,,,,,,,,,,,,,,
367,PT05M40.00S,2023-04-19T00:27:56.6Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,79,59,2023-04-19T00:28:01Z,3660000,False,,,0,,J. Collins REBOUND (Off:4 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,,,,366.0,6.0,2.0,4.0,,,,,,,,,,
368,PT05M36.00S,2023-04-19T00:28:01.0Z,3,REGULAR,turnover,bad pass,[],203992,,,1610612737,79,59,2023-04-19T00:28:04Z,3670000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[203992, 201143]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0
369,PT05M36.00S,2023-04-19T00:28:01.0Z,3,REGULAR,steal,,[],201143,,,1610612738,79,59,2023-04-19T00:28:03Z,3680000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
370,PT05M28.00S,2023-04-19T00:28:09.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,15.193823915900131,47.05882352941176,1610612738,79,59,2023-04-19T00:28:15Z,3690000,False,15.0,90.0,1,left,MISS J. Tatum 9' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,,
371,PT05M26.00S,2023-04-19T00:28:11.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,79,59,2023-04-19T00:28:15Z,3700000,False,,,0,,C. Capela REBOUND (Off:2 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,370.0,6.0,4.0,2.0,,,,,,,,,,
372,PT05M18.00S,2023-04-19T00:28:18.6Z,3,REGULAR,3pt,Jump Shot,[],1627749,75.64060446780552,11.029411764705882,1610612737,79,62,2023-04-19T00:28:25Z,3710000,False,-195.0,176.0,1,right,D. Murray 26' 3PT  (14 PTS) (B. Bogdanovic 3 AST),"[1627749, 203992]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.29,Made,14.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,,,,,
374,PT04M51.00S,2023-04-19T00:28:46.4Z,3,REGULAR,3pt,Jump Shot,[],1627759,29.911300919842315,20.833333333333336,1610612738,82,62,2023-04-19T00:30:59Z,3730000,False,146.0,229.0,1,left,J. Brown 27' 3PT pullup (14 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,27.12,Made,14.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
376,PT04M34.00S,2023-04-19T00:29:02.5Z,3,REGULAR,3pt,Jump Shot,[],1627749,67.88764783180025,25.49019607843137,1610612737,82,65,2023-04-19T00:31:26Z,3750000,False,-123.0,249.0,1,right,D. Murray 27' 3PT pullup (17 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.79,Made,17.0,,,,,,,,,,,,,,,,,
377,PT04M18.00S,2023-04-19T00:29:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.754927726675426,45.09803921568628,1610612738,82,65,2023-04-19T00:29:25Z,3760000,False,25.0,30.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
378,PT04M16.00S,2023-04-19T00:29:20.5Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,82,65,2023-04-19T00:29:25Z,3770000,False,,,0,,D. Hunter REBOUND (Off:4 Def:7),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,377.0,11.0,7.0,4.0,,,,,,,,,,
379,PT04M08.00S,2023-04-19T00:29:28.6Z,3,REGULAR,2pt,Jump Shot,[],1629631,78.13731931668858,64.4607843137255,1610612737,82,67,2023-04-19T00:29:31Z,3780000,False,72.0,153.0,1,right,D. Hunter 16' pullup Jump Shot (12 PTS) (D. Murray 2 AST),"[1629631, 1627749]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,16.92,Made,12.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
381,PT03M55.00S,2023-04-19T00:29:44.3Z,3,REGULAR,foul,personal,[],203992,,,1610612738,82,67,2023-04-19T00:30:19Z,3800000,False,,,0,,B. Bogdanovic personal FOUL (3 PF),"[203992, 203935]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200834.0,3.0,0.0,Smart,203935.0,,,
384,PT03M55.00S,2023-04-19T00:29:51.7Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,82,67,2023-04-19T00:30:06Z,3820000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT03M55.00S,2023-04-19T00:29:51.7Z,3,REGULAR,substitution,out,[],201143,,,1610612738,82,67,2023-04-19T00:30:06Z,3830000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT03M55.00S,2023-04-19T00:29:51.7Z,3,REGULAR,substitution,out,[],203991,,,1610612738,82,67,2023-04-19T00:30:06Z,3840000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT03M55.00S,2023-04-19T00:29:51.7Z,3,REGULAR,substitution,out,[],1628381,,,1610612738,82,67,2023-04-19T00:30:06Z,3850000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M55.00S,2023-04-19T00:29:51.7Z,3,REGULAR,substitution,in,[],1627763,,,1610612738,82,67,2023-04-19T00:30:06Z,3860000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M55.00S,2023-04-19T00:29:51.7Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,82,67,2023-04-19T00:30:06Z,3870000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M55.00S,2023-04-19T00:29:51.7Z,3,REGULAR,substitution,in,[],1630168,,,1610612738,82,67,2023-04-19T00:30:06Z,3880000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M55.00S,2023-04-19T00:29:51.7Z,3,REGULAR,substitution,in,[],1630180,,,1610612738,82,67,2023-04-19T00:30:06Z,3890000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M49.00S,2023-04-19T00:30:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.543363994743759,40.44117647058824,1610612738,84,67,2023-04-19T00:30:24Z,3900000,False,48.0,37.0,1,left,J. Brown 6' alley-oop Layup (16 PTS) (M. Smart 5 AST),"[1627759, 203935]",1610612738.0,BOS,alley-oop,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,16.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,
394,PT03M29.00S,2023-04-19T00:30:38.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.07293035479631,39.46078431372549,1610612737,84,69,2023-04-19T00:30:41Z,3920000,False,-53.0,69.0,1,right,D. Murray 8' fadeaway Jump Shot (19 PTS),[1627749],1610612737.0,ATL,fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,8.68,Made,19.0,,,,,,,,,,,,,,,,,
395,PT03M07.00S,2023-04-19T00:31:00.7Z,3,REGULAR,3pt,Jump Shot,[],1627763,32.14520367936925,24.264705882352942,1610612738,84,69,2023-04-19T00:31:07Z,3930000,False,129.0,250.0,1,left,MISS M. Brogdon 28' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,28.09,Missed,,,,,,,,,,,,,,,,,,
396,PT03M05.00S,2023-04-19T00:31:02.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612737,84,69,2023-04-19T00:31:07Z,3940000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,395.0,1.0,1.0,0.0,,,,,,,,,,
397,PT02M56.00S,2023-04-19T00:31:11.2Z,3,REGULAR,3pt,Jump Shot,[],1627749,66.04796320630749,61.029411764705884,1610612737,84,72,2023-04-19T00:33:12Z,3950000,False,55.0,267.0,1,right,D. Murray 27' 3PT pullup (22 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,27.22,Made,22.0,,,,,,,,,,,,,,,,,
398,PT02M37.00S,2023-04-19T00:31:30.6Z,3,REGULAR,3pt,Jump Shot,[],1627759,33.98488830486202,34.068627450980394,1610612738,84,72,2023-04-19T00:33:35Z,3960000,False,80.0,267.0,1,left,MISS J. Brown 27' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,27.86,Missed,,,,,,,,,,,,,,,,,,
399,PT02M35.00S,2023-04-19T00:31:32.6Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,84,72,2023-04-19T00:31:34Z,3970000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,398.0,4.0,2.0,2.0,,,,,,,,,,
400,PT02M23.00S,2023-04-19T00:31:44.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,88.12417871222075,49.754901960784316,1610612737,84,74,2023-04-19T00:31:52Z,3980000,False,-1.0,59.0,1,right,D. Murray driving floating Jump Shot (24 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.91,Made,24.0,,,,,,,,,,,,,,,,,
401,PT02M03.00S,2023-04-19T00:32:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.229303547963205,55.14705882352941,1610612738,86,74,2023-04-19T00:32:07Z,3990000,False,-26.0,25.0,1,left,M. Smart driving finger roll Layup (11 PTS),[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,3.58,Made,11.0,,,,,,,,,,,,,,,,,
402,PT01M54.00S,2023-04-19T00:32:14.0Z,3,REGULAR,3pt,Jump Shot,[],1627749,68.28186596583443,25.735294117647058,1610612737,86,74,2023-04-19T00:32:17Z,4000000,False,-121.0,246.0,1,right,MISS D. Murray 27' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.4,Missed,,,,,,,,,,,,,,,,,,
403,PT01M52.00S,2023-04-19T00:32:16.4Z,3,REGULAR,rebound,offensive,[],1627749,,,1610612737,86,74,2023-04-19T00:32:16Z,4010000,False,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,402.0,4.0,3.0,1.0,,,,,,,,,,
404,PT01M49.00S,2023-04-19T00:32:19.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,67.09921156373193,29.65686274509804,1610612737,86,74,2023-04-19T00:32:25Z,4020000,False,-102.0,257.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
405,PT01M48.00S,2023-04-19T00:32:20.2Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,86,74,2023-04-19T00:32:25Z,4030000,False,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,404.0,3.0,2.0,1.0,,,,,,,,,,
409,PT01M30.00S,2023-04-19T00:32:28.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.258212877792378,53.431372549019606,1610612738,86,74,2023-04-19T00:33:44Z,4035000,False,-17.0,6.0,1,left,MISS M. Smart driving reverse Layup,[203935],1610612738.0,BOS,driving reverse,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,,
410,PT01M29.00S,2023-04-19T00:32:29.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,86,74,2023-04-19T00:33:21Z,4037500,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,409.0,,,,,,,,,,,,,
