actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
597,PT01M11.00S,2022-10-06T01:39:20.1Z,4,REGULAR,foul,personal,['1freethrow'],1628391,,,1610612738,108,108,2022-10-06T01:42:49Z,5910000,,,0,,D. Wilson shooting personal FOUL (1 PF) (Hauser 1 FT),"[1628391, 1630573]",1610612761.0,TOR,shooting,,,Wilson,D. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1630886.0,,,,,,,,1.0,0.0,Hauser,1630573.0,,
610,PT01M11.00S,2022-10-06T01:39:30.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630573,,,1610612738,109,108,2022-10-06T01:43:42Z,5930000,,,0,,S. Hauser Free Throw 1 of 1 (20 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
600,PT01M11.00S,2022-10-06T01:39:41.4Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612761,109,108,2022-10-06T01:44:28Z,5940000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M47.40S,2022-10-06T01:43:11.0Z,4,REGULAR,3pt,Jump Shot,[],1630288,63.9454664914586,35.78431372549019,1610612761,109,108,2022-10-06T01:45:45Z,5970000,-71.0,286.0,1,right,MISS J. Dowtin 29' pullup 3PT,[1630288],1610612761.0,TOR,pullup,,,Dowtin,J. Dowtin,,,,,Above the Break 3,24+ Center,29.51,Missed,,,,,,,,,,,,,,,,,,
606,PT00M44.90S,2022-10-06T01:43:16.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,109,108,2022-10-06T01:43:16Z,5980000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,605.0,,,,,,,,,,,,,,,,,
608,PT00M33.70S,2022-10-06T01:43:35.3Z,4,REGULAR,3pt,Jump Shot,[],1629662,34.37910643889619,54.166666666666664,1610612738,109,108,2022-10-06T01:43:56Z,6000000,-21.0,271.0,1,left,MISS M. Kabengele 27' 3PT,[1629662],1610612738.0,BOS,,,,Kabengele,M. Kabengele,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,,
609,PT00M28.80S,2022-10-06T01:43:40.2Z,4,REGULAR,rebound,defensive,[],1630288,,,1610612761,109,108,2022-10-06T01:43:56Z,6010000,,,0,,J. Dowtin REBOUND (Off:0 Def:2),[1630288],1610612761.0,TOR,,,,Dowtin,J. Dowtin,,,,,Above the Break 3,24+ Center,,,608.0,2.0,2.0,0.0,,,,,,,,,,,,,,
611,PT00M25.80S,2022-10-06T01:43:43.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628391,90.09526938239159,97.30392156862744,1610612761,109,108,2022-10-06T01:44:01Z,6020000,237.0,41.0,1,right,MISS D. Wilson 24' 3PT,[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
612,PT00M24.80S,2022-10-06T01:43:44.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,109,108,2022-10-06T01:44:01Z,6030000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,611.0,,,,,,,,,,,,,,,,,
614,PT00M24.80S,2022-10-06T01:43:58.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,109,108,2022-10-06T01:43:58Z,6050000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M24.50S,2022-10-06T01:45:50.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628367,,,1610612738,109,108,2022-10-06T01:46:01Z,6060000,,,0,,J. Jackson personal FOUL (2 PF) (Thomas 2 FT),"[1628367, 1630271]",1610612761.0,TOR,,,,Jackson,J. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,2005.0,,,,,,,,2.0,0.0,Thomas,1630271.0,,
617,PT00M24.50S,2022-10-06T01:46:19.1Z,4,REGULAR,freethrow,1 of 2,[],1630271,,,1610612738,109,108,2022-10-06T01:46:19Z,6080000,,,0,,MISS B. Thomas Free Throw 1 of 2,[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
618,PT00M24.50S,2022-10-06T01:46:19.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,109,108,2022-10-06T01:46:19Z,6090000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,,,,,
619,PT00M24.50S,2022-10-06T01:46:36.5Z,4,REGULAR,freethrow,2 of 2,[],1630271,,,1610612738,110,108,2022-10-06T01:46:36Z,6100000,,,0,,B. Thomas Free Throw 2 of 2 (1 PTS),[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
620,PT00M24.50S,2022-10-06T01:46:41.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,110,108,2022-10-06T01:46:41Z,6110000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M20.50S,2022-10-06T01:48:17.7Z,4,REGULAR,2pt,Layup,[],1628391,93.9060446780552,69.36274509803921,1610612761,110,108,2022-10-06T01:49:35Z,6120000,97.0,5.0,1,right,MISS D. Wilson 9' driving Layup,[1628391],1610612761.0,TOR,driving,,,Wilson,D. Wilson,,,,,Mid-Range,8-16 Right,9.69,Missed,,,,,,,,,,,,,,,,,,
622,PT00M18.20S,2022-10-06T01:48:20.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,110,108,2022-10-06T01:49:35Z,6130000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,621.0,,,,,,,,,,,,,,,,,
624,PT00M10.50S,2022-10-06T01:48:45.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630288,85.62746386333771,45.09803921568628,1610612761,110,110,2022-10-06T01:48:52Z,6150000,-25.0,83.0,1,right,J. Dowtin 8' pullup Jump Shot (10 PTS),[1630288],1610612761.0,TOR,pullup,,,Dowtin,J. Dowtin,,,,,In The Paint (Non-RA),8-16 Center,8.62,Made,,,,,,,10.0,,,,,,,,,,,
625,PT00M00.80S,2022-10-06T01:48:59.7Z,4,REGULAR,2pt,Jump Shot,[],1630202,23.340998685939553,38.48039215686275,1610612738,110,110,2022-10-06T01:49:07Z,6160000,58.0,167.0,1,left,MISS P. Pritchard 17' turnaround fadeaway Shot,[1630202],1610612738.0,BOS,turnaround fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,17.66,Missed,,,,,,,,,,,,,,,,,,
626,PT00M00.80S,2022-10-06T01:48:59.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,110,110,2022-10-06T01:49:07Z,6170000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Right Center,,,625.0,,,,,,,,,,,,,,,,,
627,PT00M00.00S,2022-10-06T01:49:06.9Z,4,REGULAR,period,end,[],0,,,1610612738,110,110,2022-10-06T01:49:06Z,6180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M00.00S,2022-10-06T01:51:59.8Z,5,OVERTIME,period,start,[],0,,,0,110,110,2022-10-06T01:51:59Z,6190000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M55.00S,2022-10-06T01:52:03.5Z,5,OVERTIME,jumpball,recovered,[],1628367,,,1610612761,110,110,2022-10-06T01:52:03Z,6210000,,,0,,Jump Ball D. Wilson vs. M. Kabengele: Tip to J. Jackson,"[1628367, 1628391, 1629662]",1610612761.0,TOR,startperiod,J. Jackson,1628367.0,Jackson,J. Jackson,Wilson,1628391.0,Kabengele,1629662.0,,,,,,,,,,,,,,,,,,,,,,
633,PT04M40.00S,2022-10-06T01:52:18.4Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203920,80.76544021024968,57.59803921568627,1610612761,110,112,2022-10-06T01:52:26Z,6240000,38.0,128.0,1,right,K. Birch 13' floating Jump Shot (7 PTS) (J. Dowtin 4 AST),"[203920, 1630288]",1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,In The Paint (Non-RA),8-16 Center,13.38,Made,,,,,,,7.0,J. Dowtin,1630288.0,4.0,,,,,,,,
635,PT04M24.00S,2022-10-06T01:52:34.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630573,7.6215505913272015,45.978860294117645,1610612738,112,112,2022-10-06T01:52:42Z,6260000,20.0,19.0,1,left,S. Hauser driving Layup (22 PTS) (P. Pritchard 4 AST),"[1630573, 1630202]",1610612738.0,BOS,driving,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,,,22.0,P. Pritchard,1630202.0,4.0,,,,,,,,
637,PT04M09.00S,2022-10-06T01:52:49.1Z,5,OVERTIME,3pt,Jump Shot,[],1630288,87.46714848883047,3.1862745098039214,1610612761,112,112,2022-10-06T01:53:08Z,6280000,-234.0,65.0,1,right,MISS J. Dowtin 24' 3PT,[1630288],1610612761.0,TOR,,,,Dowtin,J. Dowtin,,,,,Left Corner 3,24+ Left,24.3,Missed,,,,,,,,,,,,,,,,,,
638,PT04M06.00S,2022-10-06T01:52:52.1Z,5,OVERTIME,rebound,defensive,[],1628382,,,1610612738,112,112,2022-10-06T01:53:08Z,6290000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628382],1610612738.0,BOS,,,,Jackson,J. Jackson,,,,,Left Corner 3,24+ Left,,,637.0,1.0,1.0,0.0,,,,,,,,,,,,,,
639,PT03M53.00S,2022-10-06T01:53:05.7Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1629662,9.280551905387648,49.754901960784316,1610612738,114,112,2022-10-06T01:53:11Z,6300000,1.0,35.0,1,left,M. Kabengele cutting DUNK (4 PTS) (P. Pritchard 5 AST),"[1629662, 1630202]",1610612738.0,BOS,cutting,,,Kabengele,M. Kabengele,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,4.0,P. Pritchard,1630202.0,5.0,,,,,,,,
641,PT03M33.00S,2022-10-06T01:53:25.5Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1628367,91.72141918528253,61.54258578431373,1610612761,114,114,2022-10-06T01:53:33Z,6320000,58.0,25.0,1,right,J. Jackson 6' driving Hook (9 PTS) (K. Birch 2 AST),"[1628367, 203920]",1610612761.0,TOR,driving,,,Jackson,J. Jackson,,,,,In The Paint (Non-RA),0-8 Center,6.3,Made,,,,,,,9.0,K. Birch,203920.0,2.0,,,,,,,,
643,PT03M17.00S,2022-10-06T01:53:42.7Z,5,OVERTIME,2pt,Jump Shot,[],1630202,14.273981603153747,70.34313725490196,1610612738,114,114,2022-10-06T01:53:47Z,6340000,-102.0,82.0,1,left,MISS P. Pritchard 13' fadeaway bank Shot,[1630202],1610612738.0,BOS,fadeaway bank,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,13.05,Missed,,,,,,,,,,,,,,,,,,
644,PT03M14.00S,2022-10-06T01:53:45.7Z,5,OVERTIME,rebound,defensive,[],1628391,,,1610612761,114,114,2022-10-06T01:53:47Z,6350000,,,0,,D. Wilson REBOUND (Off:1 Def:4),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,Mid-Range,8-16 Left,,,643.0,5.0,4.0,1.0,,,,,,,,,,,,,,
645,PT03M08.00S,2022-10-06T01:53:51.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628367,88.51839684625493,38.72549019607843,1610612761,114,116,2022-10-06T01:54:01Z,6360000,-56.0,55.0,1,right,J. Jackson 7' driving Layup (11 PTS),[1628367],1610612761.0,TOR,driving,,,Jackson,J. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.91,Made,,,,,,,11.0,,,,,,,,,,,
646,PT02M42.00S,2022-10-06T01:54:16.5Z,5,OVERTIME,3pt,Jump Shot,[],1630202,33.196452036793694,74.50980392156863,1610612738,114,116,2022-10-06T01:54:24Z,6370000,-123.0,260.0,1,left,MISS P. Pritchard 28' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,28.7,Missed,,,,,,,,,,,,,,,,,,
647,PT02M40.00S,2022-10-06T01:54:18.5Z,5,OVERTIME,rebound,defensive,[],1628367,,,1610612761,114,116,2022-10-06T01:54:24Z,6380000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612761.0,TOR,,,,Jackson,J. Jackson,,,,,Above the Break 3,24+ Left Center,,,646.0,1.0,1.0,0.0,,,,,,,,,,,,,,
648,PT02M26.00S,2022-10-06T01:54:32.3Z,5,OVERTIME,3pt,Jump Shot,[],203920,68.41327201051249,68.62745098039215,1610612761,114,119,2022-10-06T01:54:36Z,6390000,93.0,244.0,1,right,K. Birch 26' 3PT  (10 PTS) (J. Dowtin 5 AST),"[203920, 1630288]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,Above the Break 3,24+ Right Center,26.15,Made,,,,,,,10.0,J. Dowtin,1630288.0,5.0,,,,,,,,
650,PT02M08.00S,2022-10-06T01:54:50.5Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630573,10.5946123521682,45.83333333333333,1610612738,114,119,2022-10-06T01:54:57Z,6410000,21.0,47.0,1,left,MISS S. Hauser driving Layup,[1630573],1610612738.0,BOS,driving,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,,,,
651,PT02M03.00S,2022-10-06T01:54:55.5Z,5,OVERTIME,rebound,defensive,[],1631122,,,1610612761,114,119,2022-10-06T01:54:57Z,6420000,,,0,,G. Brown REBOUND (Off:0 Def:1),[1631122],1610612761.0,TOR,,,,Brown,G. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,650.0,1.0,1.0,0.0,,,,,,,,,,,,,,
652,PT01M59.00S,2022-10-06T01:54:59.6Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],1628367,88.64980289093299,2.941176470588235,1610612761,114,119,2022-10-06T01:55:06Z,6430000,-235.0,54.0,1,right,MISS J. Jackson 24' 3PT,[1628367],1610612761.0,TOR,,,,Jackson,J. Jackson,,,,,Left Corner 3,24+ Left,24.15,Missed,,,,,,,,,,,,,,,,,,
653,PT01M58.00S,2022-10-06T01:55:00.6Z,5,OVERTIME,rebound,offensive,[],1628391,,,1610612761,114,119,2022-10-06T01:55:06Z,6440000,,,0,,D. Wilson REBOUND (Off:2 Def:4),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,Left Corner 3,24+ Left,,,652.0,6.0,4.0,2.0,,,,,,,,,,,,,,
654,PT01M58.00S,2022-10-06T01:55:02.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628391,93.51182654402102,49.50980392156863,1610612761,114,121,2022-10-06T01:55:12Z,6450000,-2.0,8.0,1,right,D. Wilson putback Layup (7 PTS),[1628391],1610612761.0,TOR,putback,,,Wilson,D. Wilson,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,7.0,,,,,,,,,,,
655,PT01M51.00S,2022-10-06T01:55:13.2Z,5,OVERTIME,3pt,Jump Shot,[],1630202,36.61300919842313,55.392156862745104,1610612738,114,121,2022-10-06T01:55:17Z,6460000,-27.0,292.0,1,left,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,29.29,Missed,,,,,,,,,,,,,,,,,,
656,PT01M48.00S,2022-10-06T01:55:16.2Z,5,OVERTIME,rebound,defensive,[],1631122,,,1610612761,114,121,2022-10-06T01:55:17Z,6470000,,,0,,G. Brown REBOUND (Off:0 Def:2),[1631122],1610612761.0,TOR,,,,Brown,G. Brown,,,,,Above the Break 3,24+ Center,,,655.0,2.0,2.0,0.0,,,,,,,,,,,,,,
657,PT01M43.00S,2022-10-06T01:55:20.7Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631122,93.77463863337714,63.970588235294116,1610612761,114,121,2022-10-06T01:55:27Z,6480000,70.0,6.0,1,right,MISS G. Brown 7' running Layup,[1631122],1610612761.0,TOR,running,,,Brown,G. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
658,PT01M40.00S,2022-10-06T01:55:23.7Z,5,OVERTIME,rebound,offensive,[],1628391,,,1610612761,114,121,2022-10-06T01:55:27Z,6490000,,,0,,D. Wilson REBOUND (Off:3 Def:4),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,657.0,7.0,4.0,3.0,,,,,,,,,,,,,,
659,PT01M40.00S,2022-10-06T01:55:23.6Z,5,OVERTIME,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1628391,94.40999984741211,50.0,1610612761,114,121,2022-10-06T01:55:49Z,6500000,0.0,0.0,1,right,MISS D. Wilson tip Layup,[1628391],1610612761.0,TOR,tip,,,Wilson,D. Wilson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
660,PT01M39.00S,2022-10-06T01:55:24.6Z,5,OVERTIME,rebound,defensive,[],1630202,,,1610612738,114,121,2022-10-06T01:55:49Z,6510000,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,659.0,2.0,1.0,1.0,,,,,,,,,,,,,,
661,PT01M34.00S,2022-10-06T01:55:30.3Z,5,OVERTIME,3pt,Jump Shot,[],1629662,31.35676741130092,75.73529411764706,1610612738,114,121,2022-10-06T01:55:40Z,6520000,-129.0,242.0,1,left,MISS M. Kabengele 27' 3PT,[1629662],1610612738.0,BOS,,,,Kabengele,M. Kabengele,,,,,Above the Break 3,24+ Left Center,27.44,Missed,,,,,,,,,,,,,,,,,,
662,PT01M33.00S,2022-10-06T01:55:31.3Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612738,114,121,2022-10-06T01:55:40Z,6530000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,661.0,,,,,,,,,,,,,,,,,
663,PT01M32.00S,2022-10-06T01:55:36.1Z,5,OVERTIME,foul,personal,[],1628367,,,1610612738,114,121,2022-10-06T01:55:51Z,6540000,,,0,,J. Jackson loose ball personal FOUL (3 PF),"[1628367, 1630202]",1610612761.0,TOR,loose ball,,,Jackson,J. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,1630886.0,,,,,,,,3.0,0.0,Pritchard,1630202.0,,
665,PT01M27.00S,2022-10-06T01:56:04.2Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1628382,17.296320630749015,6.372549019607843,1610612738,114,121,2022-10-06T01:56:13Z,6560000,218.0,110.0,1,left,MISS J. Jackson 24' 3PT,[1628382],1610612738.0,BOS,,,,Jackson,J. Jackson,,,,,Above the Break 3,24+ Right Center,24.43,Missed,,,,,,,,,,,,,,,,,,
666,PT01M24.00S,2022-10-06T01:56:07.2Z,5,OVERTIME,rebound,defensive,[],1628367,,,1610612761,114,121,2022-10-06T01:56:13Z,6570000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612761.0,TOR,,,,Jackson,J. Jackson,,,,,Above the Break 3,24+ Right Center,,,665.0,2.0,2.0,0.0,,,,,,,,,,,,,,
667,PT01M12.00S,2022-10-06T01:56:18.1Z,5,OVERTIME,2pt,Layup,[],1628367,94.43166885676742,67.40196078431373,1610612761,114,121,2022-10-06T01:56:22Z,6580000,87.0,0.0,1,right,MISS J. Jackson 8' driving Layup,[1628367],1610612761.0,TOR,driving,,,Jackson,J. Jackson,,,,,Mid-Range,8-16 Right,8.7,Missed,,,,,,,,,,,,,,,,,,
668,PT01M10.00S,2022-10-06T01:56:20.3Z,5,OVERTIME,rebound,offensive,[],203920,,,1610612761,114,121,2022-10-06T01:56:20Z,6590000,,,0,,K. Birch REBOUND (Off:2 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,Mid-Range,8-16 Right,,,667.0,3.0,1.0,2.0,,,,,,,,,,,,,,
669,PT01M08.00S,2022-10-06T01:56:22.7Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1631122,73.14388961892247,15.441176470588236,1610612761,114,121,2022-10-06T01:56:27Z,6600000,-173.0,200.0,1,right,MISS G. Brown 26' 3PT,[1631122],1610612761.0,TOR,,,,Brown,G. Brown,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
670,PT01M06.00S,2022-10-06T01:56:24.7Z,5,OVERTIME,rebound,defensive,[],1630202,,,1610612738,114,121,2022-10-06T01:56:27Z,6610000,,,0,,P. Pritchard REBOUND (Off:1 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,669.0,3.0,2.0,1.0,,,,,,,,,,,,,,
671,PT01M01.00S,2022-10-06T01:56:30.3Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],1628382,12.171484888304862,97.54901960784314,1610612738,114,121,2022-10-06T01:56:37Z,6620000,-238.0,62.0,1,left,MISS J. Jackson 24' 3PT,[1628382],1610612738.0,BOS,,,,Jackson,J. Jackson,,,,,Left Corner 3,24+ Left,24.56,Missed,,,,,,,,,,,,,,,,,,
672,PT00M58.30S,2022-10-06T01:56:33.6Z,5,OVERTIME,rebound,offensive,[],1630202,,,1610612738,114,121,2022-10-06T01:56:33Z,6630000,,,0,,P. Pritchard REBOUND (Off:2 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,671.0,4.0,2.0,2.0,,,,,,,,,,,,,,
673,PT00M53.30S,2022-10-06T01:56:38.7Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1630202,37.66425755584757,32.35294117647059,1610612738,117,121,2022-10-06T01:56:43Z,6640000,88.0,302.0,1,left,P. Pritchard 31' 3PT  (15 PTS) (B. Thomas 2 AST),"[1630202, 1630271]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,31.41,Made,,,,,,,15.0,B. Thomas,1630271.0,2.0,,,,,,,,
675,PT00M41.50S,2022-10-06T01:56:56.9Z,5,OVERTIME,foul,personal,['2freethrow'],1630573,,,1610612761,117,121,2022-10-06T01:57:03Z,6660000,,,0,,S. Hauser shooting personal FOUL (2 PF) (Dowtin 2 FT),"[1630573, 1630288]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,,,,,2005.0,,,,,,,,2.0,0.0,Dowtin,1630288.0,,
677,PT00M41.50S,2022-10-06T01:57:24.7Z,5,OVERTIME,freethrow,1 of 2,[],1630288,,,1610612761,117,121,2022-10-06T01:57:48Z,6680000,,,0,,MISS J. Dowtin Free Throw 1 of 2,[1630288],1610612761.0,TOR,,,,Dowtin,J. Dowtin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
678,PT00M41.50S,2022-10-06T01:57:24.7Z,5,OVERTIME,rebound,offensive,"['team', 'deadball']",0,,,1610612761,117,121,2022-10-06T01:57:48Z,6690000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,677.0,,,,,,,,,,,,,,,,,
679,PT00M41.50S,2022-10-06T01:57:24.7Z,5,OVERTIME,freethrow,2 of 2,[],1630288,,,1610612761,117,121,2022-10-06T01:57:48Z,6700000,,,0,,MISS J. Dowtin Free Throw 2 of 2,[1630288],1610612761.0,TOR,,,,Dowtin,J. Dowtin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
680,PT00M41.50S,2022-10-06T01:57:24.7Z,5,OVERTIME,rebound,defensive,[],1630271,,,1610612738,117,121,2022-10-06T01:57:48Z,6710000,,,0,,B. Thomas REBOUND (Off:1 Def:1),[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,679.0,2.0,1.0,1.0,,,,,,,,,,,,,,
681,PT00M31.40S,2022-10-06T01:57:51.5Z,5,OVERTIME,3pt,Jump Shot,[],1630271,35.03613666228647,47.794117647058826,1610612738,117,121,2022-10-06T01:57:56Z,6720000,11.0,277.0,1,left,MISS B. Thomas 27' 3PT,[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,Above the Break 3,24+ Center,27.7,Missed,,,,,,,,,,,,,,,,,,
682,PT00M29.00S,2022-10-06T01:57:53.9Z,5,OVERTIME,rebound,defensive,[],1628391,,,1610612761,117,121,2022-10-06T01:58:03Z,6730000,,,0,,D. Wilson REBOUND (Off:3 Def:5),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,Above the Break 3,24+ Center,,,681.0,8.0,5.0,3.0,,,,,,,,,,,,,,
683,PT00M28.00S,2022-10-06T01:57:57.3Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612761,117,121,2022-10-06T01:58:30Z,6740000,,,0,,P. Pritchard take personal FOUL (2 PF) (Wilson 2 FT),"[1630202, 1628391]",1610612738.0,BOS,take,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1630886.0,,,,,,,,2.0,0.0,Wilson,1628391.0,,
685,PT00M28.00S,2022-10-06T01:58:27.8Z,5,OVERTIME,freethrow,1 of 2,[],1628391,,,1610612761,117,122,2022-10-06T01:58:27Z,6760000,,,0,,D. Wilson Free Throw 1 of 2 (8 PTS),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
686,PT00M28.00S,2022-10-06T01:58:42.8Z,5,OVERTIME,freethrow,2 of 2,[],1628391,,,1610612761,117,123,2022-10-06T01:58:42Z,6770000,,,0,,D. Wilson Free Throw 2 of 2 (9 PTS),[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
687,PT00M16.80S,2022-10-06T01:58:58.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628382,10.988830486202366,45.588235294117645,1610612738,117,123,2022-10-06T01:59:02Z,6780000,22.0,51.0,1,left,MISS J. Jackson driving Layup,[1628382],1610612738.0,BOS,driving,,,Jackson,J. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
