actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
341,PT10M45.00S,2023-05-04T01:22:49.3Z,3,REGULAR,3pt,Jump Shot,[],200782,89.70105124835742,95.83333333333334,1610612755,61,54,2023-05-04T01:22:55Z,3380000,False,229.0,44.0,1,right,P. Tucker 3PT  (3 PTS) (T. Maxey 2 AST),"[200782, 1630178]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,23.34,Made,3.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,
343,PT10M35.00S,2023-05-04T01:22:59.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,22.421156373193167,94.36274509803921,1610612738,64,54,2023-05-04T01:23:03Z,3400000,False,-222.0,158.0,1,left,J. Brown 27' 3PT  (21 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,27.25,Made,21.0,M. Smart,203935.0,1.0,,,,,,,,,,,,,,
345,PT10M06.00S,2023-05-04T01:23:28.3Z,3,REGULAR,3pt,Jump Shot,[],202699,88.12417871222075,3.6764705882352944,1610612755,64,54,2023-05-04T01:23:38Z,3420000,False,-232.0,59.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
346,PT10M04.00S,2023-05-04T01:23:30.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,64,54,2023-05-04T01:23:38Z,3430000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,345.0,5.0,5.0,0.0,,,,,,,,,,
347,PT10M00.00S,2023-05-04T01:23:35.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,10.90670170827858,50.635723039215684,1610612738,64,54,2023-05-04T01:23:46Z,3440000,False,-3.0,50.0,1,left,MISS J. Tatum running Layup - blocked,"[1628369, 200782]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,Tucker,200782.0,,,,,,,,
348,PT10M00.00S,2023-05-04T01:23:35.9Z,3,REGULAR,block,,[],200782,,,1610612738,64,54,2023-05-04T01:24:46Z,3450000,False,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
349,PT09M59.00S,2023-05-04T01:23:36.9Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,64,54,2023-05-04T01:23:46Z,3460000,False,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,347.0,2.0,2.0,0.0,,,,,,,,,,
350,PT09M53.00S,2023-05-04T01:23:41.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,93.38042049934296,56.86274509803921,1610612755,64,54,2023-05-04T01:23:56Z,3470000,False,34.0,10.0,1,right,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
351,PT09M52.00S,2023-05-04T01:23:42.7Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,64,54,2023-05-04T01:23:56Z,3480000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,350.0,3.0,3.0,0.0,,,,,,,,,,
352,PT09M42.00S,2023-05-04T01:23:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.85545335085414,57.37591911764706,1610612738,64,54,2023-05-04T01:24:07Z,3490000,False,-37.0,40.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1630178]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,Maxey,1630178.0,,,,,,,,
353,PT09M42.00S,2023-05-04T01:23:57.8Z,3,REGULAR,block,,[],1630178,,,1610612738,64,54,2023-05-04T01:24:01Z,3500000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
354,PT09M42.00S,2023-05-04T01:23:57.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,64,54,2023-05-04T01:24:07Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,352.0,,,,,,,,,,,,,
356,PT09M28.00S,2023-05-04T01:24:26.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,23.866622864651774,38.48039215686275,1610612738,66,54,2023-05-04T01:24:30Z,3530000,False,58.0,172.0,1,left,J. Brown 18' pullup Jump Shot (23 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,18.12,Made,23.0,,,,,,,,,,,,,,,,,
357,PT09M08.00S,2023-05-04T01:24:45.9Z,3,REGULAR,2pt,Jump Shot,[],203954,78.53153745072274,46.81372549019608,1610612755,66,54,2023-05-04T01:24:52Z,3540000,False,-16.0,149.0,1,right,MISS J. Embiid 15' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,15.01,Missed,,,,,,,,,,,,,,,,,,
358,PT09M06.00S,2023-05-04T01:24:47.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,66,54,2023-05-04T01:24:52Z,3550000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,357.0,6.0,6.0,0.0,,,,,,,,,,
359,PT09M02.00S,2023-05-04T01:24:52.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,27.94021024967148,83.82352941176471,1610612738,66,54,2023-05-04T01:26:53Z,3560000,False,-169.0,210.0,1,left,MISS J. Brown 26' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
360,PT09M00.00S,2023-05-04T01:24:54.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,66,54,2023-05-04T01:25:03Z,3570000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,359.0,3.0,3.0,0.0,,,,,,,,,,
361,PT08M49.00S,2023-05-04T01:25:05.0Z,3,REGULAR,3pt,Jump Shot,[],203954,67.62483574244416,63.970588235294116,1610612755,66,54,2023-05-04T01:25:12Z,3580000,False,70.0,252.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.13,Missed,,,,,,,,,,,,,,,,,,
362,PT08M47.00S,2023-05-04T01:25:07.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,66,54,2023-05-04T01:25:12Z,3590000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,361.0,7.0,7.0,0.0,,,,,,,,,,
363,PT08M36.00S,2023-05-04T01:25:18.3Z,3,REGULAR,3pt,Jump Shot,[],201143,20.318659658344284,5.392156862745098,1610612738,66,54,2023-05-04T01:25:25Z,3600000,False,223.0,138.0,1,left,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
364,PT08M34.00S,2023-05-04T01:25:20.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,66,54,2023-05-04T01:25:25Z,3610000,False,,,0,,T. Harris REBOUND (Off:2 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,363.0,7.0,5.0,2.0,,,,,,,,,,
365,PT08M21.00S,2023-05-04T01:25:33.6Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,66,54,2023-05-04T01:25:37Z,3620000,False,,,0,,J. Embiid bad pass TURNOVER (2 TO),"[203954, 1627759]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0
366,PT08M21.00S,2023-05-04T01:25:33.6Z,3,REGULAR,steal,,[],1627759,,,1610612738,66,54,2023-05-04T01:25:36Z,3630000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
367,PT08M15.00S,2023-05-04T01:25:39.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201143,27.94021024967148,17.15686274509804,1610612738,66,54,2023-05-04T01:28:30Z,3640000,False,164.0,210.0,1,left,MISS A. Horford 26' running 3PT,[201143],1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
368,PT08M14.00S,2023-05-04T01:25:40.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,66,54,2023-05-04T01:25:47Z,3650000,False,,,0,,J. Harden REBOUND (Off:1 Def:9),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,367.0,10.0,9.0,1.0,,,,,,,,,,
369,PT08M03.00S,2023-05-04T01:25:51.6Z,3,REGULAR,3pt,Jump Shot,[],201935,69.07030223390277,74.75490196078431,1610612755,66,54,2023-05-04T01:29:14Z,3660000,False,124.0,238.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,,,,,,,,,,,,,,,,,
370,PT08M01.00S,2023-05-04T01:25:53.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,66,54,2023-05-04T01:25:59Z,3670000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,369.0,2.0,2.0,0.0,,,,,,,,,,
371,PT07M46.00S,2023-05-04T01:26:11.1Z,3,REGULAR,foul,personal,['2freethrow'],200782,,,1610612738,66,54,2023-05-04T01:30:59Z,3680000,False,,,0,,P. Tucker shooting personal FOUL (3 PF) (Brown 2 FT),"[200782, 1627759]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1179.0,3.0,0.0,Brown,1627759.0,,,
373,PT07M46.00S,2023-05-04T01:26:43.5Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,67,54,2023-05-04T01:26:43Z,3700000,False,,,0,,J. Brown Free Throw 1 of 2 (24 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
374,PT07M46.00S,2023-05-04T01:26:57.0Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,68,54,2023-05-04T01:26:57Z,3710000,False,,,0,,J. Brown Free Throw 2 of 2 (25 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
375,PT07M34.00S,2023-05-04T01:27:14.1Z,3,REGULAR,foul,personal,[],1628369,,,1610612755,68,54,2023-05-04T01:27:23Z,3720000,False,,,0,,J. Tatum personal FOUL (4 PF),"[1628369, 201935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2534.0,4.0,0.0,Harden,201935.0,,,
377,PT07M34.00S,2023-05-04T01:27:41.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,68,54,2023-05-04T01:27:41Z,3740000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M22.00S,2023-05-04T01:31:39.2Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,68,54,2023-05-04T01:32:19Z,3750000,False,,,0,,J. Embiid lost ball TURNOVER (3 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,,
379,PT07M22.00S,2023-05-04T01:31:42.6Z,3,REGULAR,foul,personal,[],203954,,,1610612738,68,54,2023-05-04T01:36:29Z,3760000,False,,,0,,J. Embiid loose ball personal FOUL (2 PF),"[203954, 203935]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202041.0,2.0,0.0,Smart,203935.0,,,
381,PT07M22.00S,2023-05-04T01:31:59.6Z,3,REGULAR,substitution,out,[],203935,,,1610612738,68,54,2023-05-04T01:32:13Z,3780000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M22.00S,2023-05-04T01:31:59.6Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,68,54,2023-05-04T01:32:13Z,3790000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M09.00S,2023-05-04T01:32:25.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,33.590670170827856,73.52941176470588,1610612738,68,54,2023-05-04T01:33:29Z,3800000,False,-118.0,263.0,1,left,MISS J. Brown 28' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,28.84,Missed,,,,,,,,,,,,,,,,,,
384,PT07M07.00S,2023-05-04T01:32:27.7Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,68,54,2023-05-04T01:32:33Z,3810000,False,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,383.0,3.0,3.0,0.0,,,,,,,,,,
385,PT06M52.00S,2023-05-04T01:32:43.0Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612755,68,54,2023-05-04T01:32:52Z,3820000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Harden 2 FT),"[201143, 201935]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202041.0,2.0,0.0,Harden,201935.0,,,
387,PT06M52.00S,2023-05-04T01:33:14.5Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,68,55,2023-05-04T01:33:36Z,3840000,False,,,0,,J. Harden Free Throw 1 of 2 (12 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
388,PT06M52.00S,2023-05-04T01:33:14.5Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,68,55,2023-05-04T01:33:36Z,3850000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
389,PT06M52.00S,2023-05-04T01:33:14.5Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,68,55,2023-05-04T01:33:36Z,3860000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,388.0,1.0,1.0,0.0,,,,,,,,,,
390,PT06M40.00S,2023-05-04T01:33:43.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.670827858081466,23.52941176470588,1610612738,68,55,2023-05-04T01:34:24Z,3870000,False,132.0,255.0,1,left,MISS J. Tatum 28' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,28.7,Missed,,,,,,,,,,,,,,,,,,
391,PT06M37.00S,2023-05-04T01:33:46.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,68,55,2023-05-04T01:33:51Z,3880000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,390.0,,,,,,,,,,,,,
393,PT06M27.00S,2023-05-04T01:34:20.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,28.991458607095925,83.08823529411765,1610612738,71,55,2023-05-04T01:34:25Z,3900000,False,-165.0,220.0,1,left,D. White 27' 3PT  (8 PTS) (G. Williams 3 AST),"[1628401, 1629684]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.52,Made,8.0,G. Williams,1629684.0,3.0,,,,,,,,,,,,,,
395,PT06M08.00S,2023-05-04T01:34:38.8Z,3,REGULAR,2pt,Jump Shot,[],201935,79.71419185282524,69.11764705882352,1610612755,71,55,2023-05-04T01:35:20Z,3920000,False,96.0,138.0,1,right,MISS J. Harden 16' pullup Shot,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,16.8,Missed,,,,,,,,,,,,,,,,,,
396,PT06M06.00S,2023-05-04T01:34:40.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,71,55,2023-05-04T01:34:44Z,3930000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Right Center,,,,,,,395.0,4.0,4.0,0.0,,,,,,,,,,
397,PT05M55.00S,2023-05-04T01:34:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.35873850197109,45.427389705882355,1610612738,71,55,2023-05-04T01:34:59Z,3940000,False,23.0,17.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
398,PT05M54.00S,2023-05-04T01:34:54.1Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,71,55,2023-05-04T01:35:13Z,3950000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,397.0,2.0,1.0,1.0,,,,,,,,,,
399,PT05M53.00S,2023-05-04T01:34:56.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201143,34.641918528252305,53.67647058823529,1610612738,71,55,2023-05-04T01:35:07Z,3960000,False,-18.0,273.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,27.37,Missed,,,,,,,,,,,,,,,,,,
400,PT05M52.00S,2023-05-04T01:34:57.1Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,71,55,2023-05-04T01:35:07Z,3970000,False,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,,,,,399.0,3.0,3.0,0.0,,,,,,,,,,
401,PT05M35.00S,2023-05-04T01:35:11.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,86.33377135348226,40.85860906862745,1610612755,71,55,2023-05-04T01:37:29Z,3980000,False,-46.0,76.0,1,right,MISS T. Maxey 8' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,8.87,Missed,,,,,,,,,,,,,,,,,,
402,PT05M33.00S,2023-05-04T01:35:13.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,71,55,2023-05-04T01:35:19Z,3990000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,401.0,5.0,5.0,0.0,,,,,,,,,,
403,PT05M27.00S,2023-05-04T01:35:20.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628401,8.492115637319317,46.32352941176471,1610612738,73,55,2023-05-04T01:35:27Z,4000000,False,18.0,27.0,1,left,D. White running Layup (10 PTS),[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,3.29,Made,10.0,,,,,,,,,,,,,,,,,
404,PT05M27.00S,2023-05-04T01:35:25.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,73,55,2023-05-04T01:35:25Z,4010000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M27.00S,2023-05-04T01:38:19.2Z,3,REGULAR,substitution,out,[],1628369,,,1610612755,73,55,2023-05-04T01:38:52Z,4020000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M27.00S,2023-05-04T01:38:19.2Z,3,REGULAR,substitution,in,[],1627763,,,1610612755,73,55,2023-05-04T01:38:52Z,4030000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M05.00S,2023-05-04T01:39:28.9Z,3,REGULAR,3pt,Jump Shot,[],202699,87.07293035479631,2.696078431372549,1610612755,73,58,2023-05-04T01:39:35Z,4040000,False,-237.0,69.0,1,right,T. Harris 24' 3PT  (11 PTS) (T. Maxey 3 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,24.64,Made,11.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,
409,PT04M35.00S,2023-05-04T01:39:58.3Z,3,REGULAR,2pt,Jump Shot,[],1627759,24.392247043363994,50.49019607843137,1610612738,73,58,2023-05-04T01:40:03Z,4060000,False,-2.0,177.0,1,left,MISS J. Brown 17' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,17.68,Missed,,,,,,,,,,,,,,,,,,
410,PT04M33.00S,2023-05-04T01:40:00.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,73,58,2023-05-04T01:40:03Z,4070000,False,,,0,,P. Tucker REBOUND (Off:0 Def:4),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Center,,,,,,,409.0,4.0,4.0,0.0,,,,,,,,,,
411,PT04M23.00S,2023-05-04T01:40:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200782,93.38042049934296,54.90196078431373,1610612755,73,60,2023-05-04T01:41:04Z,4080000,False,25.0,10.0,1,right,P. Tucker Layup (5 PTS) (J. Harden 4 AST),"[200782, 201935]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,2.64,Made,5.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,
413,PT04M01.00S,2023-05-04T01:40:33.0Z,3,REGULAR,3pt,Jump Shot,[],1628401,35.167542706964525,40.44117647058824,1610612738,76,60,2023-05-04T01:40:58Z,4100000,False,48.0,278.0,1,left,D. White 28' 3PT pullup (13 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,28.22,Made,13.0,,,,,,,,,,,,,,,,,
428,PT03M31.00S,2023-05-04T01:41:07.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,76,60,2023-05-04T01:43:46Z,4112500,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2534.0,,,,,,,
415,PT03M06.00S,2023-05-04T01:41:27.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,6.307490144546649,43.65425857843137,1610612738,76,60,2023-05-04T01:43:46Z,4120000,False,32.0,7.0,1,left,MISS J. Brown driving finger roll Layup,[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
416,PT03M05.00S,2023-05-04T01:41:28.3Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,76,60,2023-05-04T01:41:32Z,4130000,False,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,415.0,6.0,5.0,1.0,,,,,,,,,,
417,PT03M03.00S,2023-05-04T01:41:30.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",201143,7.966491458607096,47.549019607843135,1610612738,78,60,2023-05-04T01:43:46Z,4140000,False,12.0,22.0,1,left,A. Horford putback Layup (5 PTS),[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.56,Made,5.0,,,,,,,,,,,,,,,,,
418,PT02M42.00S,2023-05-04T01:41:51.7Z,3,REGULAR,3pt,Jump Shot,[],1630178,75.3777923784494,87.99019607843137,1610612755,78,60,2023-05-04T01:45:56Z,4150000,False,190.0,179.0,1,right,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
419,PT02M40.00S,2023-05-04T01:41:53.7Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,78,60,2023-05-04T01:41:58Z,4160000,False,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,418.0,7.0,6.0,1.0,,,,,,,,,,
420,PT02M30.00S,2023-05-04T01:42:04.1Z,3,REGULAR,3pt,Jump Shot,[],1627763,28.203022339027594,84.06862745098039,1610612738,81,60,2023-05-04T01:42:08Z,4170000,False,-170.0,213.0,1,left,M. Brogdon 27' 3PT  (13 PTS) (J. Brown 2 AST),"[1627763, 1627759]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,27.24,Made,13.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
