actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
85,PT03M36.00S,2023-05-14T19:59:22.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629001,5.590000152587891,50.0,1610612755,16,17,2023-05-14T19:59:33Z,850000,False,0.0,0.0,1,left,D. Melton tip Layup (2 PTS),[1629001],1610612755.0,PHI,tip,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
86,PT03M20.00S,2023-05-14T19:59:33.1Z,1,REGULAR,3pt,Jump Shot,[],1627763,66.17936925098554,39.21568627450981,1610612738,16,17,2023-05-14T20:00:57Z,860000,False,-54.0,265.0,1,right,MISS M. Brogdon 27' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,
87,PT03M18.00S,2023-05-14T19:59:35.1Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,16,17,2023-05-14T19:59:40Z,870000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,,
88,PT03M10.00S,2023-05-14T19:59:42.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202699,12.483574244415244,65.21905637254902,1610612755,16,19,2023-05-14T20:01:28Z,880000,False,-76.0,65.0,1,left,T. Harris 10' running pullup Jump Shot (4 PTS),[202699],1610612755.0,PHI,running pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Left,10.0,Made,,,,,,,,4.0,,,,,,,,,,
89,PT02M57.00S,2023-05-14T19:59:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,86.41590013140605,57.107843137254896,1610612738,16,19,2023-05-14T20:00:06Z,890000,False,36.0,75.0,1,right,MISS D. White 8' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
90,PT02M56.00S,2023-05-14T19:59:58.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,16,19,2023-05-14T20:00:06Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,89.0,,,,,,,,,,,,,,,,,
92,PT02M56.00S,2023-05-14T20:00:03.4Z,1,REGULAR,substitution,out,[],203935,,,1610612738,16,19,2023-05-14T20:00:19Z,920000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT02M56.00S,2023-05-14T20:00:03.4Z,1,REGULAR,substitution,out,[],1629057,,,1610612738,16,19,2023-05-14T20:00:19Z,930000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT02M56.00S,2023-05-14T20:00:03.4Z,1,REGULAR,substitution,out,[],201935,,,1610612738,16,19,2023-05-14T20:00:19Z,940000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT02M56.00S,2023-05-14T20:00:03.4Z,1,REGULAR,substitution,in,[],1627759,,,1610612738,16,19,2023-05-14T20:00:19Z,950000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M56.00S,2023-05-14T20:00:03.4Z,1,REGULAR,substitution,in,[],201143,,,1610612738,16,19,2023-05-14T20:00:19Z,960000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M56.00S,2023-05-14T20:00:03.4Z,1,REGULAR,substitution,in,[],200782,,,1610612738,16,19,2023-05-14T20:00:19Z,970000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M54.00S,2023-05-14T20:00:28.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,72.35545335085413,18.137254901960784,1610612738,16,19,2023-05-14T20:00:34Z,980000,False,-159.0,207.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
99,PT02M53.00S,2023-05-14T20:00:29.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,16,19,2023-05-14T20:00:34Z,990000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT02M44.00S,2023-05-14T20:00:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.258212877792378,53.18627450980392,1610612755,16,21,2023-05-14T20:00:44Z,1000000,False,-16.0,6.0,1,left,J. Embiid driving Layup (2 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,2.0,,,,,,,,,,
101,PT02M35.00S,2023-05-14T20:00:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.77463863337714,52.20588235294118,1610612738,18,21,2023-05-14T20:00:50Z,1010000,False,11.0,6.0,1,right,J. Tatum driving Layup (9 PTS) (M. Brogdon 1 AST),"[1628369, 1627763]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,9.0,M. Brogdon,1627763.0,1.0,,,,,,,
103,PT02M17.00S,2023-05-14T20:01:04.7Z,1,REGULAR,2pt,Jump Shot,[],203954,25.706307490144546,31.862745098039213,1610612755,18,21,2023-05-14T20:02:43Z,1030000,False,91.0,189.0,1,left,MISS J. Embiid 20' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,20.97,Missed,,,,,,,,,,,,,,,,,,
104,PT02M16.00S,2023-05-14T20:01:05.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,18,21,2023-05-14T20:01:10Z,1040000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,103.0,4.0,4.0,0.0,,,,,,,,,,,,,,
105,PT02M08.00S,2023-05-14T20:01:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.14651773981603,44.11764705882353,1610612738,18,21,2023-05-14T20:01:23Z,1050000,False,-29.0,31.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 203954]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
106,PT02M08.00S,2023-05-14T20:01:15.6Z,1,REGULAR,block,,[],203954,,,1610612738,18,21,2023-05-14T20:01:17Z,1060000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT02M07.00S,2023-05-14T20:01:16.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,18,21,2023-05-14T20:01:23Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,105.0,,,,,,,,,,,,,,,,,
109,PT02M00.00S,2023-05-14T20:01:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,89.30683311432325,54.41176470588235,1610612738,18,21,2023-05-14T20:01:49Z,1090000,False,22.0,48.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 200782]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,Tucker,200782.0
110,PT02M00.00S,2023-05-14T20:01:42.5Z,1,REGULAR,block,,[],200782,,,1610612738,18,21,2023-05-14T20:01:44Z,1100000,False,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT01M59.00S,2023-05-14T20:01:43.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,18,21,2023-05-14T20:01:49Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,109.0,,,,,,,,,,,,,,,,,
113,PT01M55.00S,2023-05-14T20:02:04.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,82.86793692509855,41.42156862745098,1610612738,18,21,2023-05-14T20:02:10Z,1130000,False,-43.0,109.0,1,right,MISS D. White 11' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,11.67,Missed,,,,,,,,,,,,,,,,,,
114,PT01M54.00S,2023-05-14T20:02:05.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,18,21,2023-05-14T20:02:10Z,1140000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,113.0,,,,,,,,,,,,,,,,,
117,PT01M43.00S,2023-05-14T20:02:25.5Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612755,18,21,2023-05-14T20:02:34Z,1160000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Maxey 2 FT),"[1627759, 1630178]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1162.0,1.0,0.0,Maxey,1630178.0,,
119,PT01M43.00S,2023-05-14T20:02:49.5Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,18,22,2023-05-14T20:02:49Z,1180000,False,,,0,,T. Maxey Free Throw 1 of 2 (4 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
120,PT01M43.00S,2023-05-14T20:03:06.0Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,18,23,2023-05-14T20:03:06Z,1190000,False,,,0,,T. Maxey Free Throw 2 of 2 (5 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
121,PT01M27.00S,2023-05-14T20:03:24.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.80354796320631,51.225490196078425,1610612738,18,23,2023-05-14T20:03:58Z,1200000,False,6.0,25.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 1629001]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,Melton,1629001.0
155,PT01M27.00S,2023-05-14T20:03:24.2Z,1,REGULAR,block,,[],1629001,,,1610612738,18,23,2023-05-14T20:10:15Z,1210000,False,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
123,PT01M25.00S,2023-05-14T20:03:26.2Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,18,23,2023-05-14T20:03:58Z,1220000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,121.0,3.0,3.0,0.0,,,,,,,,,,,,,,
124,PT01M22.00S,2023-05-14T20:03:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,7.5722733245729295,62.5,1610612755,18,25,2023-05-14T20:04:06Z,1230000,False,-62.0,19.0,1,left,J. Embiid 6' running Layup (4 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,,,,,,,,4.0,T. Maxey,1630178.0,2.0,,,,,,,
126,PT01M22.00S,2023-05-14T20:03:36.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201143,,,1610612755,18,25,2023-05-14T20:03:48Z,1250000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Embiid 1 FT),"[201143, 203954]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2715.0,1.0,0.0,Embiid,203954.0,,
128,PT01M22.00S,2023-05-14T20:03:59.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203954,,,1610612755,18,26,2023-05-14T20:03:59Z,1270000,False,,,0,,J. Embiid Free Throw 1 of 1 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
129,PT01M15.00S,2023-05-14T20:04:11.6Z,1,REGULAR,foul,personal,[],1629001,,,1610612738,18,26,2023-05-14T20:04:37Z,1280000,False,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 1628369]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1162.0,1.0,0.0,Tatum,1628369.0,,
131,PT01M07.00S,2023-05-14T20:04:35.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,90.80157687253615,40.732230392156865,1610612738,20,26,2023-05-14T20:04:50Z,1300000,False,-46.0,34.0,1,right,J. Tatum turnaround bank Jump Shot (11 PTS) (M. Brogdon 2 AST),"[1628369, 1627763]",1610612738.0,BOS,turnaround bank,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.74,Made,,,,,,,,11.0,M. Brogdon,1627763.0,2.0,,,,,,,
133,PT00M46.70S,2023-05-14T20:04:57.0Z,1,REGULAR,2pt,Jump Shot,[],203954,20.45006570302234,67.15686274509804,1610612755,20,26,2023-05-14T20:05:05Z,1320000,False,-86.0,140.0,1,left,MISS J. Embiid 16' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,16.39,Missed,,,,,,,,,,,,,,,,,,
134,PT00M45.90S,2023-05-14T20:05:03.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,20,26,2023-05-14T20:05:03Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,133.0,,,,,,,,,,,,,,,,,
136,PT00M44.60S,2023-05-14T20:05:19.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200782,6.521024967148489,4.411764705882353,1610612755,20,29,2023-05-14T20:05:29Z,1350000,False,228.0,9.0,1,left,P. Tucker 3PT  (11 PTS) (D. Melton 1 AST),"[200782, 1629001]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,22.81,Made,,,,,,,,11.0,D. Melton,1629001.0,1.0,,,,,,,
139,PT00M33.20S,2023-05-14T20:05:55.5Z,1,REGULAR,3pt,Jump Shot,[],201143,88.91261498028909,93.87254901960785,1610612738,23,29,2023-05-14T20:06:00Z,1380000,False,219.0,52.0,1,right,A. Horford 3PT  (3 PTS) (J. Tatum 1 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.54,Made,,,,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,,,
141,PT00M13.20S,2023-05-14T20:06:18.5Z,1,REGULAR,3pt,Jump Shot,[],200782,5.469776609724048,97.05882352941177,1610612755,23,29,2023-05-14T20:06:25Z,1400000,False,-235.0,-1.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
142,PT00M12.00S,2023-05-14T20:06:19.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,23,29,2023-05-14T20:06:25Z,1410000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,141.0,2.0,1.0,1.0,,,,,,,,,,,,,,
143,PT00M02.60S,2023-05-14T20:06:29.1Z,1,REGULAR,2pt,Jump Shot,[],1627763,73.14388961892247,59.31372549019608,1610612738,23,29,2023-05-14T20:06:38Z,1420000,False,47.0,200.0,1,right,MISS M. Brogdon 20' step back Shot,[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Center,20.53,Missed,,,,,,,,,,,,,,,,,,
144,PT00M01.60S,2023-05-14T20:06:30.1Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,23,29,2023-05-14T20:06:38Z,1430000,False,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,143.0,2.0,1.0,1.0,,,,,,,,,,,,,,
145,PT00M00.00S,2023-05-14T20:06:37.1Z,1,REGULAR,period,end,[],0,,,1610612755,23,29,2023-05-14T20:06:37Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-05-14T20:09:27.1Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612755,23,29,2023-05-14T20:09:54Z,1450000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-05-14T20:09:27.1Z,2,REGULAR,substitution,out,['startperiod'],201143,,,1610612755,23,29,2023-05-14T20:09:54Z,1460000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-05-14T20:09:27.1Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,23,29,2023-05-14T20:09:54Z,1470000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-05-14T20:09:27.1Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,23,29,2023-05-14T20:09:54Z,1480000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-05-14T20:09:27.1Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612755,23,29,2023-05-14T20:09:54Z,1490000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-05-14T20:09:27.1Z,2,REGULAR,substitution,in,['startperiod'],1629057,,,1610612755,23,29,2023-05-14T20:09:54Z,1500000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-05-14T20:09:27.1Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,23,29,2023-05-14T20:09:54Z,1510000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-05-14T20:09:27.1Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,23,29,2023-05-14T20:09:54Z,1520000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-05-14T20:10:10.3Z,2,REGULAR,period,start,[],0,,,1610612755,23,29,2023-05-14T20:10:10Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M42.00S,2023-05-14T20:11:07.7Z,2,REGULAR,substitution,out,[],200782,,,1610612755,23,29,2023-05-14T20:12:21Z,1555000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M42.00S,2023-05-14T20:11:07.7Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,23,29,2023-05-14T20:12:21Z,1557500,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M37.00S,2023-05-14T20:11:19.7Z,2,REGULAR,3pt,Jump Shot,[],201935,28.203022339027594,20.588235294117645,1610612755,23,29,2023-05-14T20:11:25Z,1560000,False,147.0,213.0,1,left,MISS J. Harden 25' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
159,PT11M35.00S,2023-05-14T20:11:21.7Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,23,29,2023-05-14T20:11:25Z,1570000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT11M28.00S,2023-05-14T20:11:28.1Z,2,REGULAR,3pt,Jump Shot,[],1627759,81.553876478318,93.62745098039215,1610612738,26,29,2023-05-14T20:11:32Z,1580000,False,218.0,121.0,1,right,J. Brown 24' 3PT  (7 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,,,,,7.0,M. Smart,203935.0,1.0,,,,,,,
162,PT11M11.00S,2023-05-14T20:11:46.5Z,2,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612755,26,29,2023-05-14T20:12:10Z,1600000,False,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Harris 2 FT),"[1627763, 202699]",1610612738.0,BOS,shooting,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1162.0,1.0,0.0,Harris,202699.0,,
164,PT11M11.00S,2023-05-14T20:12:12.7Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,26,30,2023-05-14T20:12:12Z,1620000,False,,,0,,T. Harris Free Throw 1 of 2 (5 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
167,PT11M11.00S,2023-05-14T20:12:28.5Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,26,31,2023-05-14T20:12:28Z,1630000,False,,,0,,T. Harris Free Throw 2 of 2 (6 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
168,PT10M54.00S,2023-05-14T20:12:46.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,66.83639947437582,66.91176470588235,1610612738,26,31,2023-05-14T20:13:14Z,1640000,False,85.0,259.0,1,right,MISS J. Brown 27' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
169,PT10M53.00S,2023-05-14T20:12:47.8Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,26,31,2023-05-14T20:12:55Z,1650000,False,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,168.0,4.0,2.0,2.0,,,,,,,,,,,,,,
170,PT10M50.00S,2023-05-14T20:12:51.9Z,2,REGULAR,turnover,lost ball,[],1629057,,,1610612738,26,31,2023-05-14T20:13:08Z,1660000,False,,,0,,R. Williams III lost ball TURNOVER (1 TO),"[1629057, 202699]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Harris,202699.0,,,,,,,,,,,
171,PT10M50.00S,2023-05-14T20:12:51.9Z,2,REGULAR,steal,,[],202699,,,1610612755,26,31,2023-05-14T20:13:29Z,1670000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
172,PT10M44.00S,2023-05-14T20:12:58.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627777,27.54599211563732,78.43137254901961,1610612755,26,31,2023-05-14T20:14:24Z,1680000,False,-142.0,206.0,1,left,MISS G. Niang 25' running 3PT,[1627777],1610612755.0,PHI,running,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
173,PT10M42.00S,2023-05-14T20:13:00.3Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,26,31,2023-05-14T20:13:00Z,1690000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,172.0,3.0,2.0,1.0,,,,,,,,,,,,,,
174,PT10M28.00S,2023-05-14T20:13:17.0Z,2,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,26,31,2023-05-14T20:13:23Z,1700000,False,,,0,,J. Brown lost ball out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,,,1662.0,,,,,,
175,PT10M18.00S,2023-05-14T20:13:42.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201935,13.87976346911958,33.57843137254902,1610612755,26,31,2023-05-14T20:13:50Z,1710000,False,82.0,78.0,1,left,MISS J. Harden 11' step back Shot,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,11.32,Missed,,,,,,,,,,,,,,,,,,
176,PT10M15.00S,2023-05-14T20:13:45.5Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612755,26,31,2023-05-14T20:13:50Z,1720000,False,,,0,,D. Melton REBOUND (Off:2 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,175.0,3.0,1.0,2.0,,,,,,,,,,,,,,
