actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
255,PT02M26.00S,2023-05-26T01:23:36.9Z,2,REGULAR,steal,,[],1627759,,,1610612738,56,41,2023-05-26T01:23:39Z,2500000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
256,PT02M23.00S,2023-05-26T01:23:40.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,93.77463863337714,52.20588235294118,1610612738,58,41,2023-05-26T01:23:44Z,2510000,False,11.0,6.0,1,right,J. Brown running Layup (15 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,1.25,Made,15.0,,,,,,,,,,,,,,
257,PT02M01.00S,2023-05-26T01:24:01.6Z,2,REGULAR,3pt,Jump Shot,[],1629312,7.178055190538765,3.1862745098039214,1610612748,58,41,2023-05-26T01:24:08Z,2520000,False,234.0,15.0,1,left,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,23.46,Missed,,,,,,,,,,,,,,,
258,PT02M00.00S,2023-05-26T01:24:02.6Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,58,41,2023-05-26T01:24:08Z,2530000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Right Corner 3,24+ Right,,,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,
259,PT01M50.00S,2023-05-26T01:24:12.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,71.30420499342969,15.931372549019606,1610612738,58,41,2023-05-26T01:24:19Z,2540000,False,-170.0,217.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,27.6,Missed,,,,,,,,,,,,,,,
260,PT01M49.00S,2023-05-26T01:24:13.6Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,58,41,2023-05-26T01:24:19Z,2550000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,259.0,5.0,3.0,2.0,,,,,,,
261,PT01M41.00S,2023-05-26T01:24:25.0Z,2,REGULAR,turnover,lost ball,[],1628389,,,1610612748,58,41,2023-05-26T01:24:44Z,2560000,False,,,0,,B. Adebayo lost ball TURNOVER (4 TO),"[1628389, 1628369]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,4.0,Tatum,1628369.0,,,,,,,,,,,,,,,,,
262,PT01M41.00S,2023-05-26T01:24:25.0Z,2,REGULAR,steal,,[],1628369,,,1610612738,58,41,2023-05-26T01:24:26Z,2570000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
263,PT01M39.00S,2023-05-26T01:24:32.1Z,2,REGULAR,foul,personal,[],1628389,,,1610612738,58,41,2023-05-26T01:24:50Z,2580000,False,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1628369]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Tatum,1628369.0
265,PT01M31.00S,2023-05-26T01:25:15.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,71.04139290407359,76.47058823529412,1610612738,61,41,2023-05-26T01:25:19Z,2600000,False,132.0,220.0,1,right,M. Smart 25' 3PT  (13 PTS) (J. Brown 2 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,25.65,Made,13.0,J. Brown,1627759.0,2.0,,,,,,,,,,,
267,PT01M16.00S,2023-05-26T01:25:34.6Z,2,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612748,61,41,2023-05-26T01:25:45Z,2620000,False,,,0,,D. White shooting personal FOUL (3 PF) (Butler 2 FT),"[1628401, 202710]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,3.0,0.0,Butler,202710.0
269,PT01M16.00S,2023-05-26T01:26:02.4Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,61,41,2023-05-26T01:26:02Z,2640000,False,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
270,PT01M16.00S,2023-05-26T01:26:02.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,61,41,2023-05-26T01:26:02Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,
271,PT01M16.00S,2023-05-26T01:26:03.2Z,2,REGULAR,substitution,out,[],1628401,,,1610612748,61,41,2023-05-26T01:26:11Z,2660000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M16.00S,2023-05-26T01:26:03.2Z,2,REGULAR,substitution,in,[],1629684,,,1610612748,61,41,2023-05-26T01:26:11Z,2670000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT01M16.00S,2023-05-26T01:26:23.8Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,61,42,2023-05-26T01:26:23Z,2680000,False,,,0,,J. Butler Free Throw 2 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
274,PT00M53.80S,2023-05-26T01:26:50.5Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,61,42,2023-05-26T01:26:56Z,2690000,False,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,,,,,2714.0,,,,
275,PT00M31.90S,2023-05-26T01:27:26.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,16.770696452036795,49.26470588235294,1610612748,61,44,2023-05-26T01:27:29Z,2700000,False,4.0,105.0,1,left,B. Adebayo 10' turnaround bank Jump Shot (6 PTS),[1628389],1610612748.0,MIA,turnaround bank,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,10.52,Made,6.0,,,,,,,,,,,,,,
276,PT00M16.70S,2023-05-26T01:27:47.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.67608409986859,21.323529411764707,1610612738,61,44,2023-05-26T01:28:28Z,2710000,False,-143.0,242.0,1,right,MISS J. Tatum 28' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,28.12,Missed,,,,,,,,,,,,,,,
277,PT00M15.00S,2023-05-26T01:27:49.5Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,61,44,2023-05-26T01:27:54Z,2720000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,276.0,3.0,2.0,1.0,,,,,,,
278,PT00M00.70S,2023-05-26T01:28:06.2Z,2,REGULAR,turnover,lost ball,[],1628997,,,1610612748,61,44,2023-05-26T01:29:20Z,2730000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628997, 203935]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Right,2.0,Smart,203935.0,,,,,,,,,,,,,,,,,
279,PT00M00.70S,2023-05-26T01:28:06.2Z,2,REGULAR,steal,,[],203935,,,1610612738,61,44,2023-05-26T01:30:59Z,2740000,False,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
280,PT00M00.00S,2023-05-26T01:28:21.9Z,2,REGULAR,period,end,[],0,,,1610612738,61,44,2023-05-26T01:28:21Z,2750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT12M00.00S,2023-05-26T01:43:56.5Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,61,44,2023-05-26T01:44:27Z,2760000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT12M00.00S,2023-05-26T01:43:56.5Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,61,44,2023-05-26T01:44:27Z,2770000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT12M00.00S,2023-05-26T01:43:56.5Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612738,61,44,2023-05-26T01:44:27Z,2780000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT12M00.00S,2023-05-26T01:43:56.5Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,61,44,2023-05-26T01:44:27Z,2790000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT12M00.00S,2023-05-26T01:43:56.5Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,61,44,2023-05-26T01:44:27Z,2800000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2023-05-26T01:43:56.5Z,3,REGULAR,substitution,in,['startperiod'],200768,,,1610612738,61,44,2023-05-26T01:44:27Z,2810000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2023-05-26T01:44:37.8Z,3,REGULAR,period,start,[],0,,,1610612738,61,44,2023-05-26T01:44:37Z,2820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT11M43.00S,2023-05-26T01:44:54.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,8.623521681997373,97.05882352941177,1610612738,61,44,2023-05-26T01:44:59Z,2830000,False,-235.0,29.0,1,left,MISS D. White step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,23.7,Missed,,,,,,,,,,,,,,,
289,PT11M41.00S,2023-05-26T01:44:56.2Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,61,44,2023-05-26T01:44:59Z,2840000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,,,,,,,288.0,2.0,2.0,0.0,,,,,,,
290,PT11M30.00S,2023-05-26T01:45:08.7Z,3,REGULAR,foul,personal,[],1628369,,,1610612748,61,44,2023-05-26T01:45:20Z,2850000,False,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 1628389]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2714.0,2.0,1.0,Adebayo,1628389.0
292,PT11M27.00S,2023-05-26T01:45:33.1Z,3,REGULAR,foul,personal,[],1627759,,,1610612748,61,44,2023-05-26T01:45:57Z,2870000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 202710]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Butler,202710.0
294,PT11M21.00S,2023-05-26T01:45:55.0Z,3,REGULAR,3pt,Jump Shot,[],1629622,68.54467805519053,33.33333333333333,1610612748,61,44,2023-05-26T01:46:44Z,2890000,False,-83.0,243.0,1,right,MISS M. Strus 25' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,25.71,Missed,,,,,,,,,,,,,,,
295,PT11M19.00S,2023-05-26T01:45:57.0Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,61,44,2023-05-26T01:46:02Z,2900000,False,,,0,,A. Horford REBOUND (Off:3 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,294.0,8.0,5.0,3.0,,,,,,,
296,PT11M06.00S,2023-05-26T01:46:08.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,12.302890932982917,50.0,1610612738,61,44,2023-05-26T01:46:12Z,2910000,False,0.0,63.0,1,left,MISS J. Brown 6' driving Hook,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,6.31,Missed,,,,,,,,,,,,,,,
297,PT11M05.00S,2023-05-26T01:46:09.7Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,61,44,2023-05-26T01:46:12Z,2920000,False,,,0,,J. Butler REBOUND (Off:0 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,296.0,4.0,4.0,0.0,,,,,,,
298,PT10M44.00S,2023-05-26T01:46:31.5Z,3,REGULAR,turnover,lost ball,[],200768,,,1610612748,61,44,2023-05-26T01:46:50Z,2930000,False,,,0,,K. Lowry lost ball TURNOVER (4 TO),"[200768, 201143]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Left,4.0,Horford,201143.0,,,,,,,,,,,,,,,,,
299,PT10M44.00S,2023-05-26T01:46:31.5Z,3,REGULAR,steal,,[],201143,,,1610612738,61,44,2023-05-26T01:46:50Z,2940000,False,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
300,PT10M28.00S,2023-05-26T01:46:47.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201143,9.806176084099869,49.26470588235294,1610612738,63,44,2023-05-26T01:46:53Z,2950000,False,4.0,40.0,1,left,A. Horford driving DUNK (6 PTS),[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,3.99,Made,6.0,,,,,,,,,,,,,,
301,PT10M11.00S,2023-05-26T01:47:04.9Z,3,REGULAR,2pt,Jump Shot,[],202710,92.11563731931669,70.36611519607843,1610612748,63,46,2023-05-26T01:47:11Z,2960000,False,102.0,22.0,1,right,J. Butler 10' turnaround Jump Shot (10 PTS),[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,10.41,Made,10.0,,,,,,,,,,,,,,
302,PT09M42.00S,2023-05-26T01:47:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,10.33180026281209,35.53921568627451,1610612738,63,46,2023-05-26T01:47:36Z,2970000,False,72.0,45.0,1,left,MISS J. Brown 8' driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,8.49,Missed,,,,,,,,,,,,,,,
303,PT09M41.00S,2023-05-26T01:47:33.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,63,46,2023-05-26T01:47:36Z,2980000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,302.0,6.0,4.0,2.0,,,,,,,
304,PT09M23.00S,2023-05-26T01:47:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.9993429697766,65.19607843137256,1610612748,63,46,2023-05-26T01:51:20Z,2990000,False,76.0,107.0,1,right,MISS B. Adebayo 13' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,13.15,Missed,,,,,,,,,,,,,,,
305,PT09M22.00S,2023-05-26T01:47:53.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,63,46,2023-05-26T01:47:59Z,3000000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,304.0,5.0,5.0,0.0,,,,,,,
306,PT09M15.00S,2023-05-26T01:48:00.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,8.360709592641262,46.568627450980394,1610612738,65,46,2023-05-26T01:48:05Z,3010000,False,17.0,26.0,1,left,J. Brown running DUNK (17 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,3.13,Made,17.0,M. Smart,203935.0,2.0,,,,,,,,,,,
308,PT08M53.00S,2023-05-26T01:48:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,93.11760840998686,53.67647058823529,1610612748,65,46,2023-05-26T01:48:28Z,3030000,False,18.0,12.0,1,right,MISS M. Strus driving Layup,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,,,,,,,,,,,,,,,
309,PT08M52.00S,2023-05-26T01:48:24.0Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,65,46,2023-05-26T01:48:28Z,3040000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,308.0,3.0,2.0,1.0,,,,,,,
310,PT08M46.00S,2023-05-26T01:48:29.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,9.674770039421814,55.14705882352941,1610612738,65,46,2023-05-26T01:48:34Z,3050000,False,-26.0,38.0,1,left,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,,,,,,,,,,,,,,,
311,PT08M44.00S,2023-05-26T01:48:31.1Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,65,46,2023-05-26T01:48:59Z,3060000,False,,,0,,J. Butler REBOUND (Off:0 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,310.0,5.0,5.0,0.0,,,,,,,
312,PT08M40.00S,2023-05-26T01:48:35.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202710,89.96386333771353,43.13725490196079,1610612748,65,48,2023-05-26T01:48:39Z,3070000,False,-34.0,42.0,1,right,J. Butler running Layup (12 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,5.41,Made,12.0,,,,,,,,,,,,,,
314,PT08M24.00S,2023-05-26T01:48:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,14.4053876478318,48.28431372549019,1610612738,67,48,2023-05-26T01:48:56Z,3090000,False,9.0,83.0,1,left,M. Smart 8' floating Jump Shot (15 PTS) (J. Tatum 5 AST),"[203935, 1628369]",1610612738.0,BOS,floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,8.33,Made,15.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,
316,PT08M01.00S,2023-05-26T01:49:14.3Z,3,REGULAR,turnover,lost ball,[],202710,,,1610612748,67,48,2023-05-26T01:49:18Z,3110000,False,,,0,,J. Butler lost ball TURNOVER (1 TO),"[202710, 1628401]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,1.0,White,1628401.0,,,,,,,,,,,,,,,,,
317,PT08M01.00S,2023-05-26T01:49:14.3Z,3,REGULAR,steal,,[],1628401,,,1610612738,67,48,2023-05-26T01:49:16Z,3120000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
318,PT07M55.00S,2023-05-26T01:49:21.0Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,67,48,2023-05-26T01:49:25Z,3130000,False,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 202710]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,2.0,Butler,202710.0,,,,,,,,,,,,,,,,,
319,PT07M55.00S,2023-05-26T01:49:21.0Z,3,REGULAR,steal,,[],202710,,,1610612748,67,48,2023-05-26T01:49:23Z,3140000,False,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
320,PT07M48.00S,2023-05-26T01:49:27.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629312,93.38042049934296,95.34313725490196,1610612748,67,51,2023-05-26T01:52:54Z,3150000,False,227.0,10.0,1,right,H. Highsmith 3PT running (5 PTS) (J. Butler 4 AST),"[1629312, 202710]",1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,22.69,Made,5.0,J. Butler,202710.0,4.0,,,,,,,,,,,
322,PT07M47.00S,2023-05-26T01:49:33.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,67,51,2023-05-26T01:49:33Z,3170000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT07M28.00S,2023-05-26T01:53:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,33.459264126149804,38.23529411764706,1610612738,70,51,2023-05-26T01:53:38Z,3180000,False,59.0,262.0,1,left,D. White 26' 3PT  (17 PTS) (A. Horford 4 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,26.85,Made,17.0,A. Horford,201143.0,4.0,,,,,,,,,,,
325,PT07M03.00S,2023-05-26T01:54:00.1Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,70,51,2023-05-26T01:54:15Z,3200000,False,,,0,,B. Adebayo lost ball TURNOVER (5 TO),"[1628389, 1627759]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,5.0,Brown,1627759.0,,,,,,,,,,,,,,,,,
326,PT07M03.00S,2023-05-26T01:54:00.1Z,3,REGULAR,steal,,[],1627759,,,1610612738,70,51,2023-05-26T01:54:15Z,3210000,False,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
327,PT07M02.00S,2023-05-26T01:54:04.6Z,3,REGULAR,foul,personal,[],1628389,,,1610612738,70,51,2023-05-26T01:54:09Z,3220000,False,,,0,,B. Adebayo personal FOUL (2 PF),"[1628389, 201143]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Horford,201143.0
329,PT06M39.00S,2023-05-26T01:54:41.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,8.754927726675426,25.98039215686275,1610612738,72,51,2023-05-26T01:54:45Z,3240000,False,120.0,30.0,1,left,J. Tatum 12' Jump Shot (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,12.37,Made,14.0,,,,,,,,,,,,,,
330,PT06M17.00S,2023-05-26T01:55:03.0Z,3,REGULAR,2pt,Jump Shot,[],202710,89.17542706964521,73.77450980392157,1610612748,72,53,2023-05-26T01:56:02Z,3250000,False,119.0,49.0,1,right,J. Butler 12' turnaround fadeaway Jump Shot (14 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,12.87,Made,14.0,,,,,,,,,,,,,,
331,PT06M01.00S,2023-05-26T01:55:21.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628369,9.411957950065702,57.59803921568627,1610612738,74,53,2023-05-26T01:55:38Z,3260000,False,-38.0,36.0,1,left,J. Tatum driving Layup (16 PTS) (A. Horford 5 AST),"[1628369, 201143]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,5.23,Made,16.0,A. Horford,201143.0,5.0,,,,,,,,,,,
332,PT06M01.00S,2023-05-26T01:55:25.6Z,3,REGULAR,violation,defensive goaltending,[],1628389,,,1610612738,74,53,2023-05-26T01:55:38Z,3270000,False,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,
334,PT05M46.00S,2023-05-26T01:55:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.32917214191852,45.588235294117645,1610612748,74,55,2023-05-26T01:55:49Z,3280000,False,-22.0,20.0,1,right,B. Adebayo alley-oop Layup (8 PTS) (M. Strus 1 AST),"[1628389, 1629622]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,2.95,Made,8.0,M. Strus,1629622.0,1.0,,,,,,,,,,,
336,PT05M19.00S,2023-05-26T01:56:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,10.85742444152431,60.29411764705882,1610612738,76,55,2023-05-26T01:56:19Z,3300000,False,-51.0,50.0,1,left,J. Brown 7' driving bank Jump Shot (19 PTS),[1627759],1610612738.0,BOS,driving bank,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,7.15,Made,19.0,,,,,,,,,,,,,,
