actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
91,PT04M21.00S,2023-05-22T00:46:44.6Z,1,REGULAR,3pt,Jump Shot,[],1629622,66.3107752956636,44.85294117647059,1610612748,21,16,2023-05-22T00:46:50Z,880000,False,-26.0,264.0,1,right,M. Strus 26' 3PT  (3 PTS) (J. Butler 3 AST),"[1629622, 202710]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,26.54,Made,,,,,3.0,J. Butler,202710.0,3.0,,,,,,,,,,
93,PT04M21.00S,2023-05-22T00:46:57.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,21,16,2023-05-22T00:46:57Z,900000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M21.00S,2023-05-22T00:47:54.1Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,21,16,2023-05-22T00:50:09Z,910000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M21.00S,2023-05-22T00:47:54.1Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,21,16,2023-05-22T00:50:09Z,920000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M04.00S,2023-05-22T00:50:42.7Z,1,REGULAR,2pt,Jump Shot,[],1627763,21.76412614980289,70.09803921568627,1610612738,21,16,2023-05-22T00:50:46Z,930000,False,-100.0,152.0,1,left,MISS M. Brogdon 18' pullup Shot,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,18.23,Missed,,,,,,,,,,,,,,,,,,
97,PT04M01.00S,2023-05-22T00:50:45.7Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,21,16,2023-05-22T00:50:46Z,940000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,
98,PT03M53.00S,2023-05-22T00:50:53.6Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,21,16,2023-05-22T00:50:58Z,950000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 1628369]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Tatum,1628369.0,,,,,,,
99,PT03M53.00S,2023-05-22T00:50:53.6Z,1,REGULAR,steal,,[],1628369,,,1610612738,21,16,2023-05-22T00:50:55Z,960000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
100,PT03M37.00S,2023-05-22T00:51:09.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201143,5.863994743758213,40.931372549019606,1610612738,21,18,2023-05-22T00:53:31Z,970000,False,45.0,3.0,1,left,A. Horford turnaround Hook (5 PTS) (G. Williams 1 AST),"[201143, 1629684]",1610612738.0,BOS,turnaround,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,,,,5.0,G. Williams,1629684.0,1.0,,,,,,,,,,
102,PT03M10.00S,2023-05-22T00:51:36.8Z,1,REGULAR,2pt,Jump Shot,[],1628389,93.38042049934296,23.52941176470588,1610612748,21,18,2023-05-22T00:55:35Z,990000,False,-132.0,10.0,1,right,MISS B. Adebayo 13' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,13.28,Missed,,,,,,,,,,,,,,,,,,
103,PT03M07.00S,2023-05-22T00:51:39.8Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,21,18,2023-05-22T00:51:40Z,1000000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,
104,PT03M04.00S,2023-05-22T00:51:45.1Z,1,REGULAR,turnover,lost ball,[],1628369,,,1610612738,21,18,2023-05-22T00:52:05Z,1010000,False,,,0,,J. Tatum lost ball TURNOVER (2 TO),"[1628369, 1628389]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Adebayo,1628389.0,,,,,,,
105,PT03M04.00S,2023-05-22T00:51:45.1Z,1,REGULAR,steal,,[],1628389,,,1610612748,21,18,2023-05-22T00:51:47Z,1020000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M01.00S,2023-05-22T00:51:51.7Z,1,REGULAR,foul,personal,[],1628369,,,1610612748,21,18,2023-05-22T00:51:58Z,1030000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1628389]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Adebayo,1628389.0
108,PT03M01.00S,2023-05-22T00:51:59.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,21,18,2023-05-22T00:52:18Z,1050000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M01.00S,2023-05-22T00:51:59.2Z,1,REGULAR,substitution,out,[],201143,,,1610612748,21,18,2023-05-22T00:52:18Z,1060000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M01.00S,2023-05-22T00:51:59.2Z,1,REGULAR,substitution,in,[],203469,,,1610612748,21,18,2023-05-22T00:52:18Z,1070000,False,,,0,,SUB in: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M01.00S,2023-05-22T00:51:59.2Z,1,REGULAR,substitution,in,[],1629057,,,1610612748,21,18,2023-05-22T00:52:18Z,1080000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M35.00S,2023-05-22T00:52:53.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,71.96123521681997,10.294117647058822,1610612748,21,18,2023-05-22T00:52:58Z,1100000,False,-199.0,211.0,1,right,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,28.98,Missed,,,,,,,,,,,,,,,,,,
114,PT02M32.00S,2023-05-22T00:52:56.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,21,18,2023-05-22T00:52:58Z,1110000,False,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,113.0,5.0,4.0,1.0,,,,,,,,,,,,,,
116,PT02M14.00S,2023-05-22T00:53:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629057,5.338370565045992,40.68627450980392,1610612738,21,20,2023-05-22T00:58:58Z,1130000,False,47.0,-2.0,1,left,R. Williams III turnaround Jump Shot (2 PTS) (J. Tatum 1 AST),"[1629057, 1628369]",1610612738.0,BOS,turnaround,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
118,PT01M52.00S,2023-05-22T00:53:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,83.919185282523,61.029411764705884,1610612748,23,20,2023-05-22T00:53:56Z,1150000,False,55.0,99.0,1,right,K. Lowry 11' driving floating Jump Shot (2 PTS) (C. Martin 1 AST),"[200768, 1628997]",1610612748.0,MIA,driving floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,11.3,Made,,,,,2.0,C. Martin,1628997.0,1.0,,,,,,,,,,
120,PT01M39.00S,2023-05-22T00:54:01.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,27.94021024967148,14.950980392156863,1610612738,23,20,2023-05-22T00:59:56Z,1170000,False,175.0,210.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,27.36,Missed,,,,,,,,,,,,,,,,,,
121,PT01M34.00S,2023-05-22T00:54:06.8Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,23,20,2023-05-22T00:54:11Z,1180000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,120.0,1.0,0.0,1.0,,,,,,,,,,,,,,
122,PT01M33.00S,2023-05-22T00:54:07.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629057,9.59264126149803,56.22702205882353,1610612738,23,20,2023-05-22T01:00:38Z,1190000,False,-31.0,38.0,1,left,MISS R. Williams III turnaround Hook,[1629057],1610612738.0,BOS,turnaround,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,,,,,,,,
123,PT01M30.00S,2023-05-22T00:54:10.2Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,23,20,2023-05-22T01:00:38Z,1200000,False,,,0,,R. Williams III REBOUND (Off:2 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,122.0,2.0,0.0,2.0,,,,,,,,,,,,,,
124,PT01M30.00S,2023-05-22T00:54:12.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627763,5.995400788436268,3.9215686274509802,1610612738,23,20,2023-05-22T00:54:26Z,1210000,False,230.0,4.0,1,left,MISS M. Brogdon 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
125,PT01M29.00S,2023-05-22T00:54:13.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,23,20,2023-05-22T00:54:26Z,1220000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Right Corner 3,24+ Right,,,124.0,,,,,,,,,,,,,,,,,
126,PT01M29.00S,2023-05-22T00:54:20.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612748,23,20,2023-05-22T00:54:44Z,1230000,False,,,0,,G. Williams loose ball personal FOUL (1 PF) (Strus 2 FT),"[1629684, 1629622]",1610612738.0,BOS,loose ball,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Strus,1629622.0
128,PT01M29.00S,2023-05-22T00:54:49.6Z,1,REGULAR,freethrow,1 of 2,[],1629622,,,1610612748,24,20,2023-05-22T00:54:49Z,1250000,False,,,0,,M. Strus Free Throw 1 of 2 (4 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
129,PT01M29.00S,2023-05-22T00:55:05.3Z,1,REGULAR,freethrow,2 of 2,[],1629622,,,1610612748,25,20,2023-05-22T00:55:05Z,1260000,False,,,0,,M. Strus Free Throw 2 of 2 (5 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
131,PT01M05.00S,2023-05-22T00:55:44.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,11.169513797634693,53.197763480392155,1610612738,25,20,2023-05-22T01:02:49Z,1280000,False,-16.0,52.0,1,left,MISS G. Williams turnaround Shot,[1629684],1610612738.0,BOS,turnaround,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
132,PT01M05.00S,2023-05-22T00:55:44.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,25,20,2023-05-22T01:02:49Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,131.0,,,,,,,,,,,,,,,,,
133,PT01M05.00S,2023-05-22T00:55:50.2Z,1,REGULAR,foul,personal,[],1629622,,,1610612738,25,20,2023-05-22T00:55:54Z,1300000,False,,,0,,M. Strus loose ball personal FOUL (1 PF),"[1629622, 1629057]",1610612748.0,MIA,loose ball,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Williams III,1629057.0
136,PT00M57.70S,2023-05-22T00:56:00.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,19.267411300919843,52.450980392156865,1610612738,25,20,2023-05-22T00:56:07Z,1320000,False,-12.0,129.0,1,left,MISS J. Brown 12' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.92,Missed,,,,,,,,,,,,,,,,,,
137,PT00M54.60S,2023-05-22T00:56:03.9Z,1,REGULAR,rebound,defensive,[],203469,,,1610612748,25,20,2023-05-22T00:56:07Z,1330000,False,,,0,,C. Zeller REBOUND (Off:0 Def:1),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),8-16 Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT00M42.80S,2023-05-22T00:56:16.9Z,1,REGULAR,3pt,Jump Shot,[],1628997,86.28449408672799,96.81372549019608,1610612748,28,20,2023-05-22T00:56:20Z,1340000,False,234.0,76.0,1,right,C. Martin 24' 3PT  (6 PTS) (J. Butler 4 AST),"[1628997, 202710]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,24.63,Made,,,,,6.0,J. Butler,202710.0,4.0,,,,,,,,,,
140,PT00M34.50S,2023-05-22T00:56:34.4Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,28,20,2023-05-22T00:56:40Z,1360000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 200768]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Lowry,200768.0,,,,,,,
141,PT00M34.50S,2023-05-22T00:56:34.4Z,1,REGULAR,steal,,[],200768,,,1610612748,28,20,2023-05-22T00:56:36Z,1370000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT00M31.50S,2023-05-22T00:56:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628997,92.85479632063075,51.225490196078425,1610612748,30,20,2023-05-22T00:56:46Z,1380000,False,6.0,15.0,1,right,C. Martin running finger roll Layup (8 PTS) (K. Lowry 1 AST),"[1628997, 200768]",1610612748.0,MIA,running finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,8.0,K. Lowry,200768.0,1.0,,,,,,,,,,
148,PT00M15.10S,2023-05-22T00:57:34.2Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612738,30,20,2023-05-22T01:00:01Z,1440000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M15.10S,2023-05-22T01:00:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,8.229303547963205,50.49019607843137,1610612738,30,22,2023-05-22T01:05:03Z,1470000,False,-2.0,25.0,1,left,R. Williams III cutting finger roll Layup (4 PTS) (J. Tatum 2 AST),"[1629057, 1628369]",1610612738.0,BOS,cutting finger roll,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,4.0,J. Tatum,1628369.0,2.0,,,,,,,,,,
154,PT00M15.10S,2023-05-22T01:00:09.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",200768,,,1610612738,30,22,2023-05-22T01:00:34Z,1480000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Williams III 1 FT),"[200768, 1629057]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Williams III,1629057.0
156,PT00M15.10S,2023-05-22T01:00:25.4Z,1,REGULAR,substitution,out,[],1629684,,,1610612738,30,22,2023-05-22T01:00:31Z,1500000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M15.10S,2023-05-22T01:00:25.4Z,1,REGULAR,substitution,in,[],203935,,,1610612738,30,22,2023-05-22T01:00:31Z,1510000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M15.10S,2023-05-22T01:00:25.4Z,1,REGULAR,substitution,out,[],203469,,,1610612738,30,22,2023-05-22T01:01:41Z,1515000,False,,,0,,SUB out: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M15.10S,2023-05-22T01:00:25.4Z,1,REGULAR,substitution,in,[],1629130,,,1610612738,30,22,2023-05-22T01:01:41Z,1517500,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M15.10S,2023-05-22T01:00:42.3Z,1,REGULAR,freethrow,1 of 1,[],1629057,,,1610612738,30,22,2023-05-22T01:00:42Z,1520000,False,,,0,,MISS R. Williams III Free Throw 1 of 1,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M12.90S,2023-05-22T01:00:44.5Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,30,22,2023-05-22T01:00:44Z,1530000,False,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,,,,,,
160,PT00M00.70S,2023-05-22T01:00:56.5Z,1,REGULAR,3pt,Jump Shot,[],200768,92.85479632063075,95.83333333333334,1610612748,30,22,2023-05-22T01:01:28Z,1540000,False,229.0,15.0,1,right,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
161,PT00M00.30S,2023-05-22T01:00:56.9Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,30,22,2023-05-22T01:01:28Z,1550000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,160.0,3.0,3.0,0.0,,,,,,,,,,,,,,
164,PT00M00.00S,2023-05-22T01:01:44.3Z,1,REGULAR,period,end,[],0,,,1610612738,30,22,2023-05-22T01:01:44Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-05-22T01:02:05.5Z,2,REGULAR,substitution,out,['startperiod'],202710,,,1610612738,30,22,2023-05-22T01:04:22Z,1570000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-05-22T01:02:05.5Z,2,REGULAR,substitution,out,['startperiod'],1629622,,,1610612738,30,22,2023-05-22T01:04:22Z,1580000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-05-22T01:02:05.5Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,30,22,2023-05-22T01:04:22Z,1590000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-05-22T01:02:05.5Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,30,22,2023-05-22T01:04:22Z,1600000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-05-22T01:02:05.5Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612738,30,22,2023-05-22T01:04:22Z,1610000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-05-22T01:02:05.5Z,2,REGULAR,substitution,in,['startperiod'],1629216,,,1610612738,30,22,2023-05-22T01:04:22Z,1620000,False,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-05-22T01:02:05.5Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,30,22,2023-05-22T01:04:22Z,1630000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-05-22T01:02:05.5Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,30,22,2023-05-22T01:04:22Z,1640000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-05-22T01:04:35.7Z,2,REGULAR,period,start,[],0,,,1610612748,30,22,2023-05-22T01:04:35Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M37.00S,2023-05-22T01:04:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,94.43166885676742,53.18627450980392,1610612748,32,22,2023-05-22T01:05:00Z,1660000,False,16.0,0.0,1,right,D. Robinson driving Layup (2 PTS),[1629130],1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,2.0,,,,,,,,,,,,,
176,PT11M22.00S,2023-05-22T01:05:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,9.198423127463855,41.67049632352941,1610612738,32,22,2023-05-22T01:07:41Z,1670000,False,42.0,34.0,1,left,MISS M. Brogdon pullup bank Shot,[1627763],1610612738.0,BOS,pullup bank,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,,,,,,,,,,,,,
177,PT11M20.00S,2023-05-22T01:05:15.1Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,32,22,2023-05-22T01:05:19Z,1680000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT11M06.00S,2023-05-22T01:05:33.0Z,2,REGULAR,turnover,traveling,[],1629216,,,1610612748,32,22,2023-05-22T01:05:38Z,1690000,False,,,0,,G. Vincent traveling TURNOVER (1 TO),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,,,,,1146.0,,,,
179,PT11M06.00S,2023-05-22T01:05:39.3Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,32,22,2023-05-22T01:05:52Z,1700000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M06.00S,2023-05-22T01:05:39.3Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,32,22,2023-05-22T01:05:52Z,1710000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M53.00S,2023-05-22T01:06:14.9Z,2,REGULAR,foul,personal,[],200768,,,1610612738,32,22,2023-05-22T01:06:40Z,1720000,False,,,0,,K. Lowry personal FOUL (2 PF),"[200768, 203935]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Smart,203935.0
183,PT10M41.00S,2023-05-22T01:06:35.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,18.74178712220762,5.88235294117647,1610612738,32,25,2023-05-22T01:06:43Z,1740000,False,221.0,124.0,1,left,D. White 25' 3PT  (3 PTS) (A. Horford 1 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.29,Made,,,,,3.0,A. Horford,201143.0,1.0,,,,,,,,,,
185,PT10M27.00S,2023-05-22T01:06:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,94.03745072273325,48.03921568627451,1610612748,34,25,2023-05-22T01:06:52Z,1760000,False,-10.0,4.0,1,right,D. Robinson cutting Layup (4 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,4.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,
187,PT10M16.00S,2023-05-22T01:07:00.6Z,2,REGULAR,3pt,Jump Shot,[],201143,27.94021024967148,79.90196078431373,1610612738,34,25,2023-05-22T01:07:03Z,1780000,False,-150.0,210.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
188,PT10M14.00S,2023-05-22T01:07:02.6Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,34,25,2023-05-22T01:07:03Z,1790000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,
